ID;WerknemerWelNietIngezeten;KenmerkenWerknemer;BedrijfstakkenBranchesSBI2008;KenmerkenBaan;Herkomstland;Perioden;BanenWerknemersGeborenInBuitenland_1
9598;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2011 4e kwartaal;2.0
9599;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2011;2.0
9600;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2012 1e kwartaal;2.1
9601;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2012 2e kwartaal;2.0
9602;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2012 3e kwartaal;2.1
9603;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2012 4e kwartaal;2.1
9604;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2012 ;2.1
9605;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2013 1e kwartaal;2.1
9606;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2013 2e kwartaal;2.1
9607;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2013 3e kwartaal;2.1
9608;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2013 4e kwartaal;2.1
9609;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2013;2.1
9610;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2014 1e kwartaal;2.1
9611;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2014 2e kwartaal;2.2
9612;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2014 3e kwartaal;2.2
9613;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2014 4e kwartaal;2.2
9614;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2014;2.2
9615;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2015 1e kwartaal;2.2
9616;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2015 2e kwartaal;2.2
9617;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2015 3e kwartaal;2.2
9618;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2015 4e kwartaal;2.2
9619;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2015;2.2
9620;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2016 1e kwartaal;2.2
9621;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2016 2e kwartaal;2.2
9622;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2016 3e kwartaal;2.2
9623;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2016 4e kwartaal;2.2
9624;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2016;2.2
9625;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2017 1e kwartaal;2.4
9626;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2017 2e kwartaal;2.4
9627;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2017 3e kwartaal;2.4
9628;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2017 4e kwartaal;2.4
9629;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2017;2.4
9630;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2018 1e kwartaal;2.5
9631;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2018 2e kwartaal;2.5
9632;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2018 3e kwartaal;2.6
9633;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2018 4e kwartaal;2.6
9634;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2018;2.5
9635;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2019 1e kwartaal;2.7
9636;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2019 2e kwartaal;2.8
9637;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2019 3e kwartaal;2.8
9638;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2019 4e kwartaal;2.9
9639;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2019;2.8
9640;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2020 1e kwartaal;2.9
9641;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2020 2e kwartaal;2.9
9642;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2020 3e kwartaal;2.9
9643;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2020 4e kwartaal;2.9
9644;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2020;2.9
9645;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2021 1e kwartaal;2.8
9646;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2021 2e kwartaal;2.8
9647;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2021 3e kwartaal;2.9
9648;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2021 4e kwartaal;2.9
9649;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2021;2.9
9650;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2022 1e kwartaal;2.9
9651;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2022 2e kwartaal;3.0
9652;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2022 3e kwartaal;3.0
9653;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2022 4e kwartaal;3.1
9654;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2022;3.0
9655;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2023 1e kwartaal;3.2
9656;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2023 2e kwartaal;3.2
9657;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2023 3e kwartaal;3.2
9658;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2023 4e kwartaal;3.2
9659;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Verenigd Koninkrijk;2023;3.2
9660;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2010 1e kwartaal;14.7
9661;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2010 2e kwartaal;14.9
9662;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2010 3e kwartaal;15.0
9663;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2010 4e kwartaal;15.1
9664;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2010;14.9
9665;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2011 1e kwartaal;15.6
9666;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2011 2e kwartaal;15.6
9667;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2011 3e kwartaal;15.8
9668;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2011 4e kwartaal;15.8
9669;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2011;15.7
9670;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2012 1e kwartaal;16.7
9671;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2012 2e kwartaal;17.0
9672;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2012 3e kwartaal;17.2
9673;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2012 4e kwartaal;16.7
9674;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2012 ;16.9
9675;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2013 1e kwartaal;18.4
9676;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2013 2e kwartaal;18.4
9677;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2013 3e kwartaal;18.0
9678;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2013 4e kwartaal;18.0
9679;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2013;18.2
9680;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2014 1e kwartaal;18.6
9681;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2014 2e kwartaal;18.8
9682;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2014 3e kwartaal;18.5
9683;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2014 4e kwartaal;18.7
9684;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2014;18.7
9685;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2015 1e kwartaal;20.7
9686;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2015 2e kwartaal;21.1
9687;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2015 3e kwartaal;20.3
9688;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2015 4e kwartaal;20.8
9689;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2015;20.7
9690;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2016 1e kwartaal;21.6
9691;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2016 2e kwartaal;22.1
9692;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2016 3e kwartaal;22.0
9693;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2016 4e kwartaal;22.6
9694;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2016;22.1
9695;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2017 1e kwartaal;23.4
9696;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2017 2e kwartaal;24.4
9697;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2017 3e kwartaal;24.8
9698;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2017 4e kwartaal;25.4
9699;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2017;24.5
9700;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2018 1e kwartaal;26.6
9701;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2018 2e kwartaal;27.6
9702;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2018 3e kwartaal;28.0
9703;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2018 4e kwartaal;29.0
9704;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2018;27.8
9705;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2019 1e kwartaal;30.8
9706;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2019 2e kwartaal;31.9
9707;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2019 3e kwartaal;32.6
9708;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2019 4e kwartaal;33.6
9709;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2019;32.2
9710;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2020 1e kwartaal;35.7
9711;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2020 2e kwartaal;36.7
9712;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2020 3e kwartaal;37.5
9713;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2020 4e kwartaal;37.4
9714;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2020;36.8
9715;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2021 1e kwartaal;36.8
9716;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2021 2e kwartaal;38.7
9717;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2021 3e kwartaal;39.8
9718;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2021 4e kwartaal;40.9
9719;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2021;39.1
9720;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2022 1e kwartaal;43.5
9721;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2022 2e kwartaal;46.6
9722;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2022 3e kwartaal;48.2
9723;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2022 4e kwartaal;50.0
9724;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2022;47.1
9725;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2023 1e kwartaal;57.0
9726;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2023 2e kwartaal;60.6
9727;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2023 3e kwartaal;61.7
9728;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2023 4e kwartaal;63.9
9729;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Buiten Europa;2023;60.8
9730;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2010 1e kwartaal;1.0
9731;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2010 2e kwartaal;1.1
9732;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2010 3e kwartaal;1.1
9733;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2010 4e kwartaal;1.2
9734;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2010;1.1
9735;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2011 1e kwartaal;1.2
9736;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2011 2e kwartaal;1.1
9737;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2011 3e kwartaal;1.1
9738;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2011 4e kwartaal;1.2
9739;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2011;1.1
9740;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2012 1e kwartaal;1.2
9741;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2012 2e kwartaal;1.2
9742;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2012 3e kwartaal;1.3
9743;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2012 4e kwartaal;1.2
9744;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2012 ;1.2
9745;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2013 1e kwartaal;1.3
9746;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2013 2e kwartaal;1.3
9747;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2013 3e kwartaal;1.3
9748;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2013 4e kwartaal;1.2
9749;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2013;1.3
9750;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2014 1e kwartaal;1.3
9751;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2014 2e kwartaal;1.3
9752;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2014 3e kwartaal;1.3
9753;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2014 4e kwartaal;1.3
9754;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2014;1.3
9755;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2015 1e kwartaal;1.5
9756;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2015 2e kwartaal;1.6
9757;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2015 3e kwartaal;1.5
9758;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2015 4e kwartaal;1.5
9759;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2015;1.5
9760;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2016 1e kwartaal;1.6
9761;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2016 2e kwartaal;1.7
9762;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2016 3e kwartaal;1.6
9763;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2016 4e kwartaal;1.7
9764;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2016;1.7
9765;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2017 1e kwartaal;1.8
9766;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2017 2e kwartaal;1.9
9767;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2017 3e kwartaal;2.0
9768;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2017 4e kwartaal;2.0
9769;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2017;1.9
9770;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2018 1e kwartaal;2.3
9771;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2018 2e kwartaal;2.4
9772;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2018 3e kwartaal;2.4
9773;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2018 4e kwartaal;2.5
9774;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2018;2.4
9775;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2019 1e kwartaal;2.7
9776;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2019 2e kwartaal;2.9
9777;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2019 3e kwartaal;2.9
9778;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2019 4e kwartaal;3.1
9779;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2019;2.9
9780;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2020 1e kwartaal;3.5
9781;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2020 2e kwartaal;3.6
9782;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2020 3e kwartaal;3.7
9783;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2020 4e kwartaal;3.7
9784;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2020;3.6
9785;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2021 1e kwartaal;3.7
9786;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2021 2e kwartaal;3.9
9787;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2021 3e kwartaal;4.0
9788;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2021 4e kwartaal;4.1
9789;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2021;3.9
