ID;CaoSectoren;SBI93;Versie;Perioden;CaoLonenPerMaandExclBijzBeloningen_1;CaoLonenPerMaandInclBijzBeloningen_2;CaoLonenPerUurExclBijzBeloningen_3;CaoLonenPerUurInclBijzBeloningen_4;ContractueleLoonkostenPerMaand_5;ContractueleLoonkostenPerUur_6;ContractueleArbeidsduur_7;CaoLonenPerMaandExclBijzBeloningen_8;CaoLonenPerMaandInclBijzBeloningen_9;CaoLonenPerUurExclBijzBeloningen_10;CaoLonenPerUurInclBijzBeloningen_11;ContractueleLoonkostenPerMaand_12;ContractueleLoonkostenPerUur_13;ContractueleArbeidsduur_14;PercentageAfgeslotenCaoS_15
6761;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2000 november;100.9;100.9;100.9;100.9;100.9;100.9;100.0;;;;;;;;100.0
6762;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2000 december;100.9;100.9;100.9;100.9;100.9;100.9;100.0;;;;;;;;100.0
6763;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2000 4e kwartaal;100.9;100.9;100.9;100.9;100.9;100.9;100.0;;;;;;;;100.0
6764;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2000 jaar;100.0;100.0;100.0;100.0;100.0;100.0;100.0;;;;;;;;100.0
6765;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2001 januari;101.3;101.0;101.3;101.0;100.2;100.2;100.0;2.2;1.9;2.2;1.9;1.2;1.2;0.0;100.0
6766;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2001 februari;101.3;101.0;101.3;101.0;100.2;100.2;100.0;2.2;1.9;2.2;1.9;1.2;1.2;0.0;100.0
6767;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2001 maart;101.3;101.2;101.3;101.2;100.4;100.4;100.0;2.2;2.1;2.2;2.1;1.4;1.4;0.0;100.0
6768;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2001 1e kwartaal;101.3;101.1;101.3;101.1;100.3;100.3;100.0;2.2;2.0;2.2;2.0;1.3;1.3;0.0;100.0
6769;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2001 april;104.1;104.0;104.1;104.0;103.3;103.3;100.0;5.0;4.9;5.0;4.9;4.2;4.2;0.0;100.0
6770;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2001 mei;105.3;105.2;105.3;105.2;104.5;104.5;100.0;6.3;6.2;6.3;6.2;5.4;5.4;0.0;100.0
6771;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2001 juni;106.1;106.0;106.1;106.0;105.3;105.3;100.0;6.8;6.7;6.8;6.7;6.0;6.0;0.0;100.0
6772;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2001 2e kwartaal;105.2;105.0;105.2;105.0;104.4;104.4;100.0;6.0;5.8;6.0;5.8;5.2;5.2;0.0;100.0
6773;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2001 juli;106.6;106.5;106.6;106.5;105.8;105.8;100.0;5.6;5.6;5.6;5.6;4.9;4.9;0.0;100.0
6774;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2001 augustus;106.6;106.5;106.6;106.5;105.8;105.8;100.0;5.6;5.6;5.6;5.6;4.9;4.9;0.0;100.0
6775;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2001 september;106.7;106.5;106.7;106.5;105.8;105.8;100.0;5.7;5.6;5.7;5.6;4.9;4.9;0.0;100.0
6776;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2001 3e kwartaal;106.7;106.5;106.7;106.5;105.8;105.8;100.0;5.7;5.6;5.7;5.6;4.9;4.9;0.0;100.0
6777;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2001 oktober;106.7;106.5;106.7;106.5;105.8;105.8;100.0;5.7;5.6;5.7;5.6;4.9;4.9;0.0;100.0
6778;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2001 november;106.7;106.5;106.7;106.5;105.8;105.8;100.0;5.7;5.6;5.7;5.6;4.9;4.9;0.0;100.0
6779;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2001 december;106.7;106.5;106.7;106.5;105.8;105.8;100.0;5.7;5.6;5.7;5.6;4.9;4.9;0.0;100.0
6780;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2001 4e kwartaal;106.7;106.5;106.7;106.5;105.8;105.8;100.0;5.7;5.6;5.7;5.6;4.9;4.9;0.0;100.0
6781;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2001 jaar;104.9;104.8;104.9;104.8;104.1;104.1;100.0;4.9;4.8;4.9;4.8;4.1;4.1;0.0;100.0
6782;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2002 januari;107.1;107.5;107.1;107.5;107.2;107.2;100.0;5.7;6.4;5.7;6.4;7.0;7.0;0.0;100.0
6783;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2002 februari;107.1;107.5;107.1;107.5;107.2;107.2;100.0;5.7;6.4;5.7;6.4;7.0;7.0;0.0;100.0
6784;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2002 maart;108.2;108.6;108.2;108.6;108.3;108.3;100.0;6.8;7.3;6.8;7.3;7.9;7.9;0.0;100.0
6785;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2002 1e kwartaal;107.4;107.9;107.4;107.9;107.5;107.5;100.0;6.0;6.7;6.0;6.7;7.2;7.2;0.0;100.0
6786;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2002 april;108.2;108.7;108.2;108.7;108.4;108.4;100.0;3.9;4.5;3.9;4.5;4.9;4.9;0.0;100.0
6787;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2002 mei;108.2;108.7;108.2;108.7;108.4;108.4;100.0;2.8;3.3;2.8;3.3;3.7;3.7;0.0;100.0
6788;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2002 juni;108.7;109.1;108.7;109.1;108.8;108.8;100.0;2.5;2.9;2.5;2.9;3.3;3.3;0.0;100.0
6789;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2002 2e kwartaal;108.4;108.8;108.4;108.8;108.5;108.5;100.0;3.0;3.6;3.0;3.6;3.9;3.9;0.0;100.0
6790;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2002 juli;110.4;110.4;110.4;110.4;110.2;110.2;100.0;3.6;3.7;3.6;3.7;4.2;4.2;0.0;100.0
6791;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2002 augustus;110.4;110.4;110.4;110.4;110.2;110.2;100.0;3.6;3.7;3.6;3.7;4.2;4.2;0.0;100.0
6792;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2002 september;110.4;110.4;110.4;110.4;110.2;110.2;100.0;3.5;3.7;3.5;3.7;4.2;4.2;0.0;100.0
6793;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2002 3e kwartaal;110.4;110.4;110.4;110.4;110.2;110.2;100.0;3.5;3.7;3.5;3.7;4.2;4.2;0.0;100.0
6794;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2002 oktober;110.4;110.4;110.4;110.4;110.2;110.2;100.0;3.5;3.7;3.5;3.7;4.2;4.2;0.0;100.0
6795;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2002 november;110.4;110.4;110.4;110.4;110.2;110.2;100.0;3.5;3.7;3.5;3.7;4.2;4.2;0.0;100.0
6796;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2002 december;110.4;110.4;110.4;110.4;110.2;110.2;100.0;3.5;3.7;3.5;3.7;4.2;4.2;0.0;100.0
6797;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2002 4e kwartaal;110.4;110.4;110.4;110.4;110.2;110.2;100.0;3.5;3.7;3.5;3.7;4.2;4.2;0.0;100.0
6798;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2002 jaar;109.2;109.4;109.2;109.4;109.1;109.1;100.0;4.1;4.4;4.1;4.4;4.8;4.8;0.0;100.0
6799;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2003 januari;111.4;111.4;111.4;111.4;111.4;111.4;100.0;4.0;3.6;4.0;3.6;3.9;3.9;0.0;100.0
6800;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2003 februari;111.4;111.4;111.4;111.4;111.4;111.4;100.0;4.0;3.6;4.0;3.6;3.9;3.9;0.0;100.0
6801;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2003 maart;111.4;111.4;111.4;111.4;111.4;111.4;100.0;3.0;2.6;3.0;2.6;2.9;2.9;0.0;100.0
6802;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2003 1e kwartaal;111.4;111.4;111.4;111.4;111.4;111.4;100.0;3.7;3.2;3.7;3.2;3.6;3.6;0.0;100.0
6803;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2003 april;111.5;111.4;111.5;111.4;111.4;111.4;100.0;3.0;2.5;3.0;2.5;2.8;2.8;0.0;100.0
6804;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2003 mei;111.5;111.4;111.5;111.4;111.4;111.4;100.0;3.0;2.5;3.0;2.5;2.8;2.8;0.0;100.0
6805;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2003 juni;111.6;111.5;111.6;111.5;111.5;111.5;100.0;2.7;2.2;2.7;2.2;2.5;2.5;0.0;100.0
6806;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2003 2e kwartaal;111.5;111.4;111.5;111.4;111.4;111.4;100.0;2.9;2.4;2.9;2.4;2.7;2.7;0.0;100.0
6807;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2003 juli;113.1;113.0;113.1;113.0;113.0;113.0;100.0;2.4;2.4;2.4;2.4;2.5;2.5;0.0;100.0
6808;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2003 augustus;113.1;113.0;113.1;113.0;113.0;113.0;100.0;2.4;2.4;2.4;2.4;2.5;2.5;0.0;100.0
6809;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2003 september;113.1;113.0;113.1;113.0;113.0;113.0;100.0;2.4;2.4;2.4;2.4;2.5;2.5;0.0;100.0
6810;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2003 3e kwartaal;113.1;113.0;113.1;113.0;113.0;113.0;100.0;2.4;2.4;2.4;2.4;2.5;2.5;0.0;100.0
6811;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2003 oktober;113.1;113.0;113.1;113.0;113.0;113.0;100.0;2.4;2.4;2.4;2.4;2.5;2.5;0.0;100.0
6812;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2003 november;113.1;113.0;113.1;113.0;113.0;113.0;100.0;2.4;2.4;2.4;2.4;2.5;2.5;0.0;100.0
6813;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2003 december;113.1;113.0;113.1;113.0;113.0;113.0;100.0;2.4;2.4;2.4;2.4;2.5;2.5;0.0;100.0
6814;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2003 4e kwartaal;113.1;113.0;113.1;113.0;113.0;113.0;100.0;2.4;2.4;2.4;2.4;2.5;2.5;0.0;100.0
6815;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2003 jaar;112.3;112.2;112.3;112.2;112.2;112.2;100.0;2.8;2.6;2.8;2.6;2.8;2.8;0.0;100.0
6816;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2004 januari;113.5;113.5;113.5;113.5;114.3;114.3;100.0;1.9;1.9;1.9;1.9;2.6;2.6;0.0;100.0
6817;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2004 februari;114.4;114.3;114.4;114.3;115.2;115.2;100.0;2.7;2.6;2.7;2.6;3.4;3.4;0.0;100.0
6818;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2004 maart;114.4;114.3;114.4;114.3;115.2;115.2;100.0;2.7;2.6;2.7;2.6;3.4;3.4;0.0;100.0
6819;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2004 1e kwartaal;114.1;114.0;114.1;114.0;114.9;114.9;100.0;2.4;2.3;2.4;2.3;3.1;3.1;0.0;100.0
6820;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2004 april;114.6;114.8;114.6;114.8;115.7;115.7;100.0;2.8;3.1;2.8;3.1;3.9;3.9;0.0;100.0
6821;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2004 mei;114.6;114.8;114.6;114.8;115.7;115.7;100.0;2.8;3.1;2.8;3.1;3.9;3.9;0.0;100.0
6822;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2004 juni;114.7;114.9;114.7;114.9;115.8;115.8;100.0;2.8;3.0;2.8;3.0;3.9;3.9;0.0;100.0
6823;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2004 2e kwartaal;114.6;114.9;114.6;114.9;115.8;115.8;100.0;2.8;3.1;2.8;3.1;3.9;3.9;0.0;100.0
6824;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2004 juli;114.7;115.0;114.7;115.0;116.2;116.2;100.0;1.4;1.8;1.4;1.8;2.8;2.8;0.0;100.0
6825;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2004 augustus;114.7;115.0;114.7;115.0;116.2;116.2;100.0;1.4;1.8;1.4;1.8;2.8;2.8;0.0;100.0
6826;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2004 september;114.7;115.0;114.7;115.0;116.2;116.2;100.0;1.4;1.8;1.4;1.8;2.8;2.8;0.0;100.0
6827;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2004 3e kwartaal;114.7;115.0;114.7;115.0;116.2;116.2;100.0;1.4;1.8;1.4;1.8;2.8;2.8;0.0;100.0
6828;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2004 oktober;114.7;115.0;114.7;115.0;116.2;116.2;100.0;1.4;1.8;1.4;1.8;2.8;2.8;0.0;100.0
6829;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2004 november;114.7;115.0;114.7;115.0;116.2;116.2;100.0;1.4;1.8;1.4;1.8;2.8;2.8;0.0;100.0
6830;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2004 december;114.7;115.0;114.7;115.0;116.2;116.2;100.0;1.4;1.8;1.4;1.8;2.8;2.8;0.0;100.0
6831;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2004 4e kwartaal;114.7;115.0;114.7;115.0;116.2;116.2;100.0;1.4;1.8;1.4;1.8;2.8;2.8;0.0;100.0
6832;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2004 jaar;114.5;114.7;114.5;114.7;115.8;115.8;100.0;2.0;2.2;2.0;2.2;3.2;3.2;0.0;100.0
6833;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2005 januari;114.8;115.1;114.8;115.1;116.1;116.1;100.0;1.1;1.4;1.1;1.4;1.6;1.6;0.0;100.0
6834;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2005 februari;115.6;115.9;115.6;115.9;116.9;116.9;100.0;1.0;1.4;1.0;1.4;1.5;1.5;0.0;100.0
6835;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2005 maart;115.6;116.0;115.6;116.0;117.1;117.1;100.0;1.0;1.5;1.0;1.5;1.6;1.6;0.0;100.0
6836;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2005 1e kwartaal;115.3;115.7;115.3;115.7;116.7;116.7;100.0;1.1;1.5;1.1;1.5;1.6;1.6;0.0;100.0
6837;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2005 april;115.6;116.0;115.6;116.0;117.1;117.1;100.0;0.9;1.0;0.9;1.0;1.2;1.2;0.0;100.0
6838;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2005 mei;115.6;115.8;115.6;115.8;116.8;116.8;100.0;0.9;0.9;0.9;0.9;1.0;1.0;0.0;100.0
6839;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2005 juni;115.6;115.8;115.6;115.8;116.8;116.8;100.0;0.8;0.8;0.8;0.8;0.9;0.9;0.0;100.0
6840;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2005 2e kwartaal;115.6;115.9;115.6;115.9;116.9;116.9;100.0;0.9;0.9;0.9;0.9;0.9;0.9;0.0;100.0
6841;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2005 juli;116.4;116.6;116.4;116.6;117.6;117.6;100.0;1.5;1.4;1.5;1.4;1.2;1.2;0.0;100.0
6842;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2005 augustus;116.4;116.6;116.4;116.6;117.6;117.6;100.0;1.5;1.4;1.5;1.4;1.2;1.2;0.0;100.0
6843;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2005 september;116.4;116.6;116.4;116.6;117.6;117.6;100.0;1.5;1.4;1.5;1.4;1.2;1.2;0.0;100.0
6844;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2005 3e kwartaal;116.4;116.6;116.4;116.6;117.6;117.6;100.0;1.5;1.4;1.5;1.4;1.2;1.2;0.0;100.0
6845;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2005 oktober;116.4;116.6;116.4;116.6;117.6;117.6;100.0;1.5;1.4;1.5;1.4;1.2;1.2;0.0;100.0
6846;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2005 november;116.4;116.6;116.4;116.6;117.6;117.6;100.0;1.5;1.4;1.5;1.4;1.2;1.2;0.0;100.0
6847;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2005 december;116.4;116.6;116.4;116.6;117.6;117.6;100.0;1.5;1.4;1.5;1.4;1.2;1.2;0.0;100.0
6848;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2005 4e kwartaal;116.4;116.6;116.4;116.6;117.6;117.6;100.0;1.5;1.4;1.5;1.4;1.2;1.2;0.0;100.0
6849;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2005 jaar;115.9;116.2;115.9;116.2;117.2;117.2;100.0;1.2;1.3;1.2;1.3;1.2;1.2;0.0;100.0
6850;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2006 januari;117.5;118.3;116.8;117.5;118.7;117.9;100.6;2.4;2.8;1.7;2.1;2.2;1.6;0.6;100.0
6851;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2006 februari;117.5;118.3;116.8;117.5;118.7;117.9;100.6;1.6;2.1;1.0;1.4;1.5;0.9;0.6;100.0
6852;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2006 maart;117.5;118.2;116.8;117.4;118.5;117.7;100.6;1.6;1.9;1.0;1.2;1.2;0.5;0.6;100.0
6853;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2006 1e kwartaal;117.5;118.3;116.8;117.5;118.6;117.8;100.6;1.9;2.2;1.3;1.6;1.6;0.9;0.6;100.0
6854;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2006 april;117.6;118.2;116.8;117.4;118.5;117.8;100.6;1.7;1.9;1.0;1.2;1.2;0.6;0.6;100.0
6855;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2006 mei;117.6;118.2;116.8;117.4;118.5;117.8;100.6;1.7;2.1;1.0;1.4;1.5;0.9;0.6;100.0
6856;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2006 juni;117.7;118.5;116.9;117.7;118.8;118.0;100.6;1.8;2.3;1.1;1.6;1.7;1.0;0.6;100.0
6857;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2006 2e kwartaal;117.6;118.3;116.8;117.5;118.6;117.9;100.6;1.7;2.1;1.0;1.4;1.5;0.9;0.6;100.0
6858;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2006 juli;118.2;119.0;117.4;118.2;119.3;118.6;100.6;1.5;2.1;0.9;1.4;1.4;0.9;0.6;100.0
6859;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2006 augustus;118.2;119.0;117.4;118.2;119.3;118.6;100.6;1.5;2.1;0.9;1.4;1.4;0.9;0.6;100.0
6860;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2006 september;118.2;119.0;117.4;118.2;119.3;118.6;100.6;1.5;2.1;0.9;1.4;1.4;0.9;0.6;100.0
6861;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2006 3e kwartaal;118.2;119.0;117.4;118.2;119.3;118.6;100.6;1.5;2.1;0.9;1.4;1.4;0.9;0.6;100.0
6862;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2006 oktober;118.2;119.0;117.4;118.2;119.3;118.6;100.6;1.5;2.1;0.9;1.4;1.4;0.9;0.6;100.0
6863;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2006 november;118.2;119.0;117.4;118.2;119.3;118.6;100.6;1.5;2.1;0.9;1.4;1.4;0.9;0.6;100.0
6864;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2006 december;118.2;119.0;117.4;118.2;119.3;118.6;100.6;1.5;2.1;0.9;1.4;1.4;0.9;0.6;100.0
6865;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2006 4e kwartaal;118.2;119.0;117.4;118.2;119.3;118.6;100.6;1.5;2.1;0.9;1.4;1.4;0.9;0.6;100.0
6866;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2006 jaar;117.9;118.6;117.1;117.8;119.0;118.2;100.6;1.7;2.1;1.0;1.4;1.5;0.9;0.6;100.0
6867;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2007 januari;119.3;120.1;118.5;119.3;120.1;119.3;100.6;1.5;1.5;1.5;1.5;1.2;1.2;0.0;100.0
6868;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2007 februari;119.3;120.1;118.5;119.3;120.1;119.3;100.6;1.5;1.5;1.5;1.5;1.2;1.2;0.0;100.0
6869;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2007 maart;119.3;120.1;118.5;119.3;120.1;119.3;100.6;1.5;1.6;1.5;1.6;1.4;1.4;0.0;100.0
6870;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2007 1e kwartaal;119.3;120.1;118.5;119.3;120.1;119.3;100.6;1.5;1.5;1.5;1.5;1.3;1.3;0.0;100.0
6871;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2007 april;119.3;119.7;118.6;118.9;119.7;118.9;100.6;1.4;1.3;1.5;1.3;1.0;0.9;0.0;100.0
6872;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2007 mei;119.3;119.7;118.6;118.9;119.7;118.9;100.6;1.4;1.3;1.5;1.3;1.0;0.9;0.0;100.0
6873;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2007 juni;119.4;119.8;118.6;119.0;119.8;119.0;100.6;1.4;1.1;1.5;1.1;0.8;0.8;0.0;100.0
6874;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2007 2e kwartaal;119.4;119.7;118.6;118.9;119.7;119.0;100.6;1.5;1.2;1.5;1.2;0.9;0.9;0.0;100.0
6875;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2007 juli;120.6;121.0;119.8;120.2;121.1;120.3;100.6;2.0;1.7;2.0;1.7;1.5;1.4;0.0;100.0
6876;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2007 augustus;120.6;121.0;119.8;120.2;121.1;120.3;100.6;2.0;1.7;2.0;1.7;1.5;1.4;0.0;100.0
6877;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2007 september;120.6;121.0;119.8;120.2;121.1;120.3;100.6;2.0;1.7;2.0;1.7;1.5;1.4;0.0;100.0
6878;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2007 3e kwartaal;120.6;121.0;119.8;120.2;121.1;120.3;100.6;2.0;1.7;2.0;1.7;1.5;1.4;0.0;100.0
6879;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2007 oktober;120.6;121.0;119.8;120.2;121.1;120.3;100.6;2.0;1.7;2.0;1.7;1.5;1.4;0.0;100.0
6880;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2007 november;120.6;121.0;119.8;120.2;121.1;120.3;100.6;2.0;1.7;2.0;1.7;1.5;1.4;0.0;100.0
6881;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2007 december;120.6;121.0;119.8;120.2;121.1;120.3;100.6;2.0;1.7;2.0;1.7;1.5;1.4;0.0;100.0
6882;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2007 4e kwartaal;120.6;121.0;119.8;120.2;121.1;120.3;100.6;2.0;1.7;2.0;1.7;1.5;1.4;0.0;100.0
6883;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2007 jaar;120.0;120.4;119.2;119.6;120.5;119.7;100.6;1.8;1.5;1.8;1.5;1.3;1.3;0.0;100.0
6884;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2008 januari;122.2;122.5;121.4;121.7;122.8;122.0;100.6;2.4;2.0;2.4;2.0;2.2;2.3;0.0;100.0
6885;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2008 februari;122.2;123.1;121.4;122.3;123.3;122.5;100.6;2.4;2.5;2.4;2.5;2.7;2.7;0.0;100.0
6886;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2008 maart;122.2;123.1;121.4;122.3;123.3;122.5;100.6;2.4;2.5;2.4;2.5;2.7;2.7;0.0;100.0
6887;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2008 1e kwartaal;122.2;122.9;121.4;122.1;123.1;122.3;100.6;2.4;2.3;2.4;2.3;2.5;2.5;0.0;100.0
6888;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2008 april;123.5;124.4;122.7;123.6;124.7;123.9;100.6;3.5;3.9;3.5;4.0;4.2;4.2;0.0;100.0
6889;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2008 mei;123.5;124.4;122.7;123.6;124.7;123.9;100.6;3.5;3.9;3.5;4.0;4.2;4.2;0.0;100.0
6890;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2008 juni;123.8;124.6;123.0;123.8;125.0;124.2;100.6;3.7;4.0;3.7;4.0;4.3;4.4;0.0;100.0
6891;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2008 2e kwartaal;123.6;124.5;122.8;123.6;124.8;124.0;100.6;3.5;4.0;3.5;4.0;4.3;4.2;0.0;100.0
6892;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2008 juli;125.0;125.9;124.2;125.1;126.3;125.5;100.6;3.6;4.0;3.7;4.1;4.3;4.3;0.0;100.0
6893;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2008 augustus;125.0;125.9;124.2;125.1;126.3;125.5;100.6;3.6;4.0;3.7;4.1;4.3;4.3;0.0;100.0
