ID;Arbeidspositie;Arbeidsverleden;Geslacht;Persoonskenmerken;Perioden;NietWerkzameBevolking_1
8285;Niet-werkzame bevolking;05 Managers;Mannen;1 Basisonderwijs, vmbo, mbo1;2022 1e kwartaal;7
8286;Niet-werkzame bevolking;05 Managers;Mannen;1 Basisonderwijs, vmbo, mbo1;2022 2e kwartaal;7
8287;Niet-werkzame bevolking;05 Managers;Mannen;1 Basisonderwijs, vmbo, mbo1;2022 3e kwartaal;8
8288;Niet-werkzame bevolking;05 Managers;Mannen;1 Basisonderwijs, vmbo, mbo1;2022 4e kwartaal;7
8289;Niet-werkzame bevolking;05 Managers;Mannen;1 Basisonderwijs, vmbo, mbo1;2022;7
8290;Niet-werkzame bevolking;05 Managers;Mannen;1 Basisonderwijs, vmbo, mbo1;2023 1e kwartaal;7
8291;Niet-werkzame bevolking;05 Managers;Mannen;1 Basisonderwijs, vmbo, mbo1;2023 2e kwartaal;8
8292;Niet-werkzame bevolking;05 Managers;Mannen;1 Basisonderwijs, vmbo, mbo1;2023 3e kwartaal;10
8293;Niet-werkzame bevolking;05 Managers;Mannen;1 Basisonderwijs, vmbo, mbo1;2023 4e kwartaal;9
8294;Niet-werkzame bevolking;05 Managers;Mannen;1 Basisonderwijs, vmbo, mbo1;2023;9
8295;Niet-werkzame bevolking;05 Managers;Mannen;1 Basisonderwijs, vmbo, mbo1;2024 1e kwartaal;9
8296;Niet-werkzame bevolking;05 Managers;Mannen;1 Basisonderwijs, vmbo, mbo1;2024 2e kwartaal;9
8297;Niet-werkzame bevolking;05 Managers;Mannen;1 Basisonderwijs, vmbo, mbo1;2024 3e kwartaal;9
8298;Niet-werkzame bevolking;05 Managers;Mannen;1 Basisonderwijs, vmbo, mbo1;2024 4e kwartaal;8
8299;Niet-werkzame bevolking;05 Managers;Mannen;1 Basisonderwijs, vmbo, mbo1;2024;9
8300;Niet-werkzame bevolking;05 Managers;Mannen;2 Havo, vwo, mbo2-4;2021 1e kwartaal;20
8301;Niet-werkzame bevolking;05 Managers;Mannen;2 Havo, vwo, mbo2-4;2021 2e kwartaal;15
8302;Niet-werkzame bevolking;05 Managers;Mannen;2 Havo, vwo, mbo2-4;2021 3e kwartaal;15
8303;Niet-werkzame bevolking;05 Managers;Mannen;2 Havo, vwo, mbo2-4;2021 4e kwartaal;18
8304;Niet-werkzame bevolking;05 Managers;Mannen;2 Havo, vwo, mbo2-4;2021;17
8305;Niet-werkzame bevolking;05 Managers;Mannen;2 Havo, vwo, mbo2-4;2022 1e kwartaal;15
8306;Niet-werkzame bevolking;05 Managers;Mannen;2 Havo, vwo, mbo2-4;2022 2e kwartaal;14
8307;Niet-werkzame bevolking;05 Managers;Mannen;2 Havo, vwo, mbo2-4;2022 3e kwartaal;18
8308;Niet-werkzame bevolking;05 Managers;Mannen;2 Havo, vwo, mbo2-4;2022 4e kwartaal;19
8309;Niet-werkzame bevolking;05 Managers;Mannen;2 Havo, vwo, mbo2-4;2022;16
8310;Niet-werkzame bevolking;05 Managers;Mannen;2 Havo, vwo, mbo2-4;2023 1e kwartaal;16
8311;Niet-werkzame bevolking;05 Managers;Mannen;2 Havo, vwo, mbo2-4;2023 2e kwartaal;17
8312;Niet-werkzame bevolking;05 Managers;Mannen;2 Havo, vwo, mbo2-4;2023 3e kwartaal;20
8313;Niet-werkzame bevolking;05 Managers;Mannen;2 Havo, vwo, mbo2-4;2023 4e kwartaal;20
8314;Niet-werkzame bevolking;05 Managers;Mannen;2 Havo, vwo, mbo2-4;2023;18
8315;Niet-werkzame bevolking;05 Managers;Mannen;2 Havo, vwo, mbo2-4;2024 1e kwartaal;19
8316;Niet-werkzame bevolking;05 Managers;Mannen;2 Havo, vwo, mbo2-4;2024 2e kwartaal;17
8317;Niet-werkzame bevolking;05 Managers;Mannen;2 Havo, vwo, mbo2-4;2024 3e kwartaal;18
8318;Niet-werkzame bevolking;05 Managers;Mannen;2 Havo, vwo, mbo2-4;2024 4e kwartaal;20
8319;Niet-werkzame bevolking;05 Managers;Mannen;2 Havo, vwo, mbo2-4;2024;19
8320;Niet-werkzame bevolking;05 Managers;Mannen;3 Hbo, wo;2021 1e kwartaal;32
8321;Niet-werkzame bevolking;05 Managers;Mannen;3 Hbo, wo;2021 2e kwartaal;28
8322;Niet-werkzame bevolking;05 Managers;Mannen;3 Hbo, wo;2021 3e kwartaal;29
8323;Niet-werkzame bevolking;05 Managers;Mannen;3 Hbo, wo;2021 4e kwartaal;32
8324;Niet-werkzame bevolking;05 Managers;Mannen;3 Hbo, wo;2021;31
8325;Niet-werkzame bevolking;05 Managers;Mannen;3 Hbo, wo;2022 1e kwartaal;28
8326;Niet-werkzame bevolking;05 Managers;Mannen;3 Hbo, wo;2022 2e kwartaal;25
8327;Niet-werkzame bevolking;05 Managers;Mannen;3 Hbo, wo;2022 3e kwartaal;31
8328;Niet-werkzame bevolking;05 Managers;Mannen;3 Hbo, wo;2022 4e kwartaal;30
8329;Niet-werkzame bevolking;05 Managers;Mannen;3 Hbo, wo;2022;28
8330;Niet-werkzame bevolking;05 Managers;Mannen;3 Hbo, wo;2023 1e kwartaal;24
8331;Niet-werkzame bevolking;05 Managers;Mannen;3 Hbo, wo;2023 2e kwartaal;29
8332;Niet-werkzame bevolking;05 Managers;Mannen;3 Hbo, wo;2023 3e kwartaal;27
8333;Niet-werkzame bevolking;05 Managers;Mannen;3 Hbo, wo;2023 4e kwartaal;25
8334;Niet-werkzame bevolking;05 Managers;Mannen;3 Hbo, wo;2023;26
8335;Niet-werkzame bevolking;05 Managers;Mannen;3 Hbo, wo;2024 1e kwartaal;29
8336;Niet-werkzame bevolking;05 Managers;Mannen;3 Hbo, wo;2024 2e kwartaal;31
8337;Niet-werkzame bevolking;05 Managers;Mannen;3 Hbo, wo;2024 3e kwartaal;34
8338;Niet-werkzame bevolking;05 Managers;Mannen;3 Hbo, wo;2024 4e kwartaal;35
8339;Niet-werkzame bevolking;05 Managers;Mannen;3 Hbo, wo;2024;32
8340;Niet-werkzame bevolking;05 Managers;Mannen;Onderwijsniveau: weet niet of onbekend;2021 1e kwartaal;0
8341;Niet-werkzame bevolking;05 Managers;Mannen;Onderwijsniveau: weet niet of onbekend;2021 2e kwartaal;0
8342;Niet-werkzame bevolking;05 Managers;Mannen;Onderwijsniveau: weet niet of onbekend;2021 3e kwartaal;0
8343;Niet-werkzame bevolking;05 Managers;Mannen;Onderwijsniveau: weet niet of onbekend;2021 4e kwartaal;0
8344;Niet-werkzame bevolking;05 Managers;Mannen;Onderwijsniveau: weet niet of onbekend;2021;0
8345;Niet-werkzame bevolking;05 Managers;Mannen;Onderwijsniveau: weet niet of onbekend;2022 1e kwartaal;0
8346;Niet-werkzame bevolking;05 Managers;Mannen;Onderwijsniveau: weet niet of onbekend;2022 2e kwartaal;0
8347;Niet-werkzame bevolking;05 Managers;Mannen;Onderwijsniveau: weet niet of onbekend;2022 3e kwartaal;0
8348;Niet-werkzame bevolking;05 Managers;Mannen;Onderwijsniveau: weet niet of onbekend;2022 4e kwartaal;0
8349;Niet-werkzame bevolking;05 Managers;Mannen;Onderwijsniveau: weet niet of onbekend;2022;0
8350;Niet-werkzame bevolking;05 Managers;Mannen;Onderwijsniveau: weet niet of onbekend;2023 1e kwartaal;0
8351;Niet-werkzame bevolking;05 Managers;Mannen;Onderwijsniveau: weet niet of onbekend;2023 2e kwartaal;0
8352;Niet-werkzame bevolking;05 Managers;Mannen;Onderwijsniveau: weet niet of onbekend;2023 3e kwartaal;0
8353;Niet-werkzame bevolking;05 Managers;Mannen;Onderwijsniveau: weet niet of onbekend;2023 4e kwartaal;0
8354;Niet-werkzame bevolking;05 Managers;Mannen;Onderwijsniveau: weet niet of onbekend;2023;0
8355;Niet-werkzame bevolking;05 Managers;Mannen;Onderwijsniveau: weet niet of onbekend;2024 1e kwartaal;0
8356;Niet-werkzame bevolking;05 Managers;Mannen;Onderwijsniveau: weet niet of onbekend;2024 2e kwartaal;0
8357;Niet-werkzame bevolking;05 Managers;Mannen;Onderwijsniveau: weet niet of onbekend;2024 3e kwartaal;0
8358;Niet-werkzame bevolking;05 Managers;Mannen;Onderwijsniveau: weet niet of onbekend;2024 4e kwartaal;0
8359;Niet-werkzame bevolking;05 Managers;Mannen;Onderwijsniveau: weet niet of onbekend;2024;0
8360;Niet-werkzame bevolking;05 Managers;Vrouwen;Totaal personen;2021 1e kwartaal;20
8361;Niet-werkzame bevolking;05 Managers;Vrouwen;Totaal personen;2021 2e kwartaal;25
8362;Niet-werkzame bevolking;05 Managers;Vrouwen;Totaal personen;2021 3e kwartaal;24
8363;Niet-werkzame bevolking;05 Managers;Vrouwen;Totaal personen;2021 4e kwartaal;25
8364;Niet-werkzame bevolking;05 Managers;Vrouwen;Totaal personen;2021;24
8365;Niet-werkzame bevolking;05 Managers;Vrouwen;Totaal personen;2022 1e kwartaal;23
8366;Niet-werkzame bevolking;05 Managers;Vrouwen;Totaal personen;2022 2e kwartaal;25
8367;Niet-werkzame bevolking;05 Managers;Vrouwen;Totaal personen;2022 3e kwartaal;26
8368;Niet-werkzame bevolking;05 Managers;Vrouwen;Totaal personen;2022 4e kwartaal;28
8369;Niet-werkzame bevolking;05 Managers;Vrouwen;Totaal personen;2022;25
8370;Niet-werkzame bevolking;05 Managers;Vrouwen;Totaal personen;2023 1e kwartaal;25
8371;Niet-werkzame bevolking;05 Managers;Vrouwen;Totaal personen;2023 2e kwartaal;24
8372;Niet-werkzame bevolking;05 Managers;Vrouwen;Totaal personen;2023 3e kwartaal;27
8373;Niet-werkzame bevolking;05 Managers;Vrouwen;Totaal personen;2023 4e kwartaal;30
8374;Niet-werkzame bevolking;05 Managers;Vrouwen;Totaal personen;2023;26
8375;Niet-werkzame bevolking;05 Managers;Vrouwen;Totaal personen;2024 1e kwartaal;28
8376;Niet-werkzame bevolking;05 Managers;Vrouwen;Totaal personen;2024 2e kwartaal;27
8377;Niet-werkzame bevolking;05 Managers;Vrouwen;Totaal personen;2024 3e kwartaal;28
8378;Niet-werkzame bevolking;05 Managers;Vrouwen;Totaal personen;2024 4e kwartaal;30
8379;Niet-werkzame bevolking;05 Managers;Vrouwen;Totaal personen;2024;28
8380;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 15 tot 25 jaar;2021 1e kwartaal;0
8381;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 15 tot 25 jaar;2021 2e kwartaal;0
8382;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 15 tot 25 jaar;2021 3e kwartaal;0
8383;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 15 tot 25 jaar;2021 4e kwartaal;0
8384;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 15 tot 25 jaar;2021;0
8385;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 15 tot 25 jaar;2022 1e kwartaal;0
8386;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 15 tot 25 jaar;2022 2e kwartaal;0
8387;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 15 tot 25 jaar;2022 3e kwartaal;0
8388;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 15 tot 25 jaar;2022 4e kwartaal;1
8389;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 15 tot 25 jaar;2022;0
8390;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 15 tot 25 jaar;2023 1e kwartaal;0
8391;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 15 tot 25 jaar;2023 2e kwartaal;0
8392;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 15 tot 25 jaar;2023 3e kwartaal;1
8393;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 15 tot 25 jaar;2023 4e kwartaal;2
8394;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 15 tot 25 jaar;2023;1
8395;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 15 tot 25 jaar;2024 1e kwartaal;1
8396;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 15 tot 25 jaar;2024 2e kwartaal;0
8397;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 15 tot 25 jaar;2024 3e kwartaal;1
8398;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 15 tot 25 jaar;2024 4e kwartaal;1
8399;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 15 tot 25 jaar;2024;1
8400;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 25 tot 35 jaar;2021 1e kwartaal;4
8401;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 25 tot 35 jaar;2021 2e kwartaal;4
8402;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 25 tot 35 jaar;2021 3e kwartaal;3
8403;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 25 tot 35 jaar;2021 4e kwartaal;4
8404;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 25 tot 35 jaar;2021;4
8405;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 25 tot 35 jaar;2022 1e kwartaal;2
8406;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 25 tot 35 jaar;2022 2e kwartaal;1
8407;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 25 tot 35 jaar;2022 3e kwartaal;3
8408;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 25 tot 35 jaar;2022 4e kwartaal;5
8409;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 25 tot 35 jaar;2022;3
8410;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 25 tot 35 jaar;2023 1e kwartaal;3
8411;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 25 tot 35 jaar;2023 2e kwartaal;3
8412;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 25 tot 35 jaar;2023 3e kwartaal;3
8413;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 25 tot 35 jaar;2023 4e kwartaal;3
8414;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 25 tot 35 jaar;2023;3
8415;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 25 tot 35 jaar;2024 1e kwartaal;2
8416;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 25 tot 35 jaar;2024 2e kwartaal;1
8417;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 25 tot 35 jaar;2024 3e kwartaal;2
8418;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 25 tot 35 jaar;2024 4e kwartaal;1
8419;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 25 tot 35 jaar;2024;1
8420;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 35 tot 45 jaar;2021 1e kwartaal;4
8421;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 35 tot 45 jaar;2021 2e kwartaal;6
8422;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 35 tot 45 jaar;2021 3e kwartaal;4
8423;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 35 tot 45 jaar;2021 4e kwartaal;5
8424;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 35 tot 45 jaar;2021;5
8425;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 35 tot 45 jaar;2022 1e kwartaal;6
8426;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 35 tot 45 jaar;2022 2e kwartaal;5
8427;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 35 tot 45 jaar;2022 3e kwartaal;4
8428;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 35 tot 45 jaar;2022 4e kwartaal;2
8429;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 35 tot 45 jaar;2022;4
8430;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 35 tot 45 jaar;2023 1e kwartaal;2
8431;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 35 tot 45 jaar;2023 2e kwartaal;2
8432;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 35 tot 45 jaar;2023 3e kwartaal;3
8433;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 35 tot 45 jaar;2023 4e kwartaal;4
8434;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 35 tot 45 jaar;2023;3
8435;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 35 tot 45 jaar;2024 1e kwartaal;6
8436;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 35 tot 45 jaar;2024 2e kwartaal;5
8437;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 35 tot 45 jaar;2024 3e kwartaal;4
8438;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 35 tot 45 jaar;2024 4e kwartaal;5
8439;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 35 tot 45 jaar;2024;5
8440;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 45 tot 55 jaar;2021 1e kwartaal;1
8441;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 45 tot 55 jaar;2021 2e kwartaal;1
8442;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 45 tot 55 jaar;2021 3e kwartaal;2
8443;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 45 tot 55 jaar;2021 4e kwartaal;2
8444;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 45 tot 55 jaar;2021;1
8445;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 45 tot 55 jaar;2022 1e kwartaal;1
8446;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 45 tot 55 jaar;2022 2e kwartaal;3
8447;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 45 tot 55 jaar;2022 3e kwartaal;4
8448;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 45 tot 55 jaar;2022 4e kwartaal;5
8449;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 45 tot 55 jaar;2022;3
8450;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 45 tot 55 jaar;2023 1e kwartaal;5
8451;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 45 tot 55 jaar;2023 2e kwartaal;3
8452;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 45 tot 55 jaar;2023 3e kwartaal;4
8453;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 45 tot 55 jaar;2023 4e kwartaal;4
8454;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 45 tot 55 jaar;2023;4
8455;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 45 tot 55 jaar;2024 1e kwartaal;4
8456;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 45 tot 55 jaar;2024 2e kwartaal;3
8457;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 45 tot 55 jaar;2024 3e kwartaal;4
8458;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 45 tot 55 jaar;2024 4e kwartaal;3
8459;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 45 tot 55 jaar;2024;3
8460;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 55 tot 65 jaar;2021 1e kwartaal;2
8461;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 55 tot 65 jaar;2021 2e kwartaal;4
8462;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 55 tot 65 jaar;2021 3e kwartaal;4
8463;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 55 tot 65 jaar;2021 4e kwartaal;5
8464;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 55 tot 65 jaar;2021;4
8465;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 55 tot 65 jaar;2022 1e kwartaal;4
8466;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 55 tot 65 jaar;2022 2e kwartaal;6
8467;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 55 tot 65 jaar;2022 3e kwartaal;5
8468;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 55 tot 65 jaar;2022 4e kwartaal;7
8469;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 55 tot 65 jaar;2022;5
8470;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 55 tot 65 jaar;2023 1e kwartaal;6
8471;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 55 tot 65 jaar;2023 2e kwartaal;7
8472;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 55 tot 65 jaar;2023 3e kwartaal;5
8473;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 55 tot 65 jaar;2023 4e kwartaal;7
8474;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 55 tot 65 jaar;2023;6
8475;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 55 tot 65 jaar;2024 1e kwartaal;6
8476;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 55 tot 65 jaar;2024 2e kwartaal;5
8477;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 55 tot 65 jaar;2024 3e kwartaal;6
8478;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 55 tot 65 jaar;2024 4e kwartaal;7
8479;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 55 tot 65 jaar;2024;6
8480;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 65 tot 75 jaar;2021 1e kwartaal;9
8481;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 65 tot 75 jaar;2021 2e kwartaal;11
8482;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 65 tot 75 jaar;2021 3e kwartaal;10
8483;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 65 tot 75 jaar;2021 4e kwartaal;11
8484;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 65 tot 75 jaar;2021;10
8485;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 65 tot 75 jaar;2022 1e kwartaal;9
8486;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 65 tot 75 jaar;2022 2e kwartaal;10
8487;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 65 tot 75 jaar;2022 3e kwartaal;10
8488;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 65 tot 75 jaar;2022 4e kwartaal;8
8489;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 65 tot 75 jaar;2022;9
8490;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 65 tot 75 jaar;2023 1e kwartaal;8
8491;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 65 tot 75 jaar;2023 2e kwartaal;8
8492;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 65 tot 75 jaar;2023 3e kwartaal;10
8493;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 65 tot 75 jaar;2023 4e kwartaal;11
8494;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 65 tot 75 jaar;2023;9
8495;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 65 tot 75 jaar;2024 1e kwartaal;9
8496;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 65 tot 75 jaar;2024 2e kwartaal;12
8497;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 65 tot 75 jaar;2024 3e kwartaal;12
8498;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 65 tot 75 jaar;2024 4e kwartaal;14
8499;Niet-werkzame bevolking;05 Managers;Vrouwen;Leeftijd: 65 tot 75 jaar;2024;12
8500;Niet-werkzame bevolking;05 Managers;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2021 1e kwartaal;1
8501;Niet-werkzame bevolking;05 Managers;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2021 2e kwartaal;3
8502;Niet-werkzame bevolking;05 Managers;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2021 3e kwartaal;5
8503;Niet-werkzame bevolking;05 Managers;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2021 4e kwartaal;4
8504;Niet-werkzame bevolking;05 Managers;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;3
8505;Niet-werkzame bevolking;05 Managers;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2022 1e kwartaal;4
8506;Niet-werkzame bevolking;05 Managers;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2022 2e kwartaal;5
8507;Niet-werkzame bevolking;05 Managers;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2022 3e kwartaal;6
8508;Niet-werkzame bevolking;05 Managers;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2022 4e kwartaal;5
8509;Niet-werkzame bevolking;05 Managers;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;5
8510;Niet-werkzame bevolking;05 Managers;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2023 1e kwartaal;5
8511;Niet-werkzame bevolking;05 Managers;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2023 2e kwartaal;5
8512;Niet-werkzame bevolking;05 Managers;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2023 3e kwartaal;3
8513;Niet-werkzame bevolking;05 Managers;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2023 4e kwartaal;4
8514;Niet-werkzame bevolking;05 Managers;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;4
8515;Niet-werkzame bevolking;05 Managers;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2024 1e kwartaal;6
8516;Niet-werkzame bevolking;05 Managers;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2024 2e kwartaal;5
8517;Niet-werkzame bevolking;05 Managers;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2024 3e kwartaal;5
8518;Niet-werkzame bevolking;05 Managers;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2024 4e kwartaal;5
8519;Niet-werkzame bevolking;05 Managers;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;5
8520;Niet-werkzame bevolking;05 Managers;Vrouwen;2 Havo, vwo, mbo2-4;2021 1e kwartaal;7
8521;Niet-werkzame bevolking;05 Managers;Vrouwen;2 Havo, vwo, mbo2-4;2021 2e kwartaal;8
8522;Niet-werkzame bevolking;05 Managers;Vrouwen;2 Havo, vwo, mbo2-4;2021 3e kwartaal;7
8523;Niet-werkzame bevolking;05 Managers;Vrouwen;2 Havo, vwo, mbo2-4;2021 4e kwartaal;8
8524;Niet-werkzame bevolking;05 Managers;Vrouwen;2 Havo, vwo, mbo2-4;2021;7
8525;Niet-werkzame bevolking;05 Managers;Vrouwen;2 Havo, vwo, mbo2-4;2022 1e kwartaal;5
8526;Niet-werkzame bevolking;05 Managers;Vrouwen;2 Havo, vwo, mbo2-4;2022 2e kwartaal;6
8527;Niet-werkzame bevolking;05 Managers;Vrouwen;2 Havo, vwo, mbo2-4;2022 3e kwartaal;7
