ID;Geslacht;Herkomstgroepering;Onderwijssoort;Leeftijd;AantalVerdienersHuishoudkern;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
7151;Mannen;2;Mbo (inclusief extraneï);18 tot 23 jaar;Wel verdiener;2005/'06;27680.0;4770.0;22910.0;17.2
7152;Mannen;2;Mbo (inclusief extraneï);18 tot 23 jaar;Wel verdiener;2006/'07;28180.0;4780.0;23400.0;17.0
7153;Mannen;2;Mbo (inclusief extraneï);18 tot 23 jaar;Wel verdiener;2007/'08;29780.0;5080.0;24690.0;17.1
7154;Mannen;2;Mbo (inclusief extraneï);18 tot 23 jaar;Wel verdiener;2008/'09;29180.0;4330.0;24850.0;14.8
7155;Mannen;2;Mbo (inclusief extraneï);18 tot 23 jaar;Eenverdiener;2004/'05;15410.0;3050.0;12360.0;19.8
7156;Mannen;2;Mbo (inclusief extraneï);18 tot 23 jaar;Eenverdiener;2005/'06;17790.0;3310.0;14480.0;18.6
7157;Mannen;2;Mbo (inclusief extraneï);18 tot 23 jaar;Eenverdiener;2006/'07;17930.0;3190.0;14740.0;17.8
7158;Mannen;2;Mbo (inclusief extraneï);18 tot 23 jaar;Eenverdiener;2007/'08;18510.0;3360.0;15150.0;18.2
7159;Mannen;2;Mbo (inclusief extraneï);18 tot 23 jaar;Eenverdiener;2008/'09;17870.0;2790.0;15080.0;15.6
7160;Mannen;2;Mbo (inclusief extraneï);18 tot 23 jaar;Tweeverdiener;2004/'05;8760.0;1600.0;7160.0;18.3
7161;Mannen;2;Mbo (inclusief extraneï);18 tot 23 jaar;Tweeverdiener;2005/'06;9890.0;1470.0;8420.0;14.9
7162;Mannen;2;Mbo (inclusief extraneï);18 tot 23 jaar;Tweeverdiener;2006/'07;10250.0;1590.0;8660.0;15.5
7163;Mannen;2;Mbo (inclusief extraneï);18 tot 23 jaar;Tweeverdiener;2007/'08;11270.0;1720.0;9550.0;15.3
7164;Mannen;2;Mbo (inclusief extraneï);18 tot 23 jaar;Tweeverdiener;2008/'09;11310.0;1540.0;9770.0;13.6
7165;Mannen;2;Mbo (inclusief extraneï);18 tot 23 jaar;Aantal verdieners onbekend;2004/'05;1730.0;440.0;1280.0;25.7
7166;Mannen;2;Mbo (inclusief extraneï);18 tot 23 jaar;Aantal verdieners onbekend;2005/'06;1910.0;490.0;1430.0;25.4
7167;Mannen;2;Mbo (inclusief extraneï);18 tot 23 jaar;Aantal verdieners onbekend;2006/'07;2090.0;430.0;1660.0;20.7
7168;Mannen;2;Mbo (inclusief extraneï);18 tot 23 jaar;Aantal verdieners onbekend;2007/'08;1320.0;280.0;1040.0;20.9
7169;Mannen;2;Mbo (inclusief extraneï);18 tot 23 jaar;Aantal verdieners onbekend;2008/'09;2120.0;360.0;1760.0;16.8
7170;Mannen;2;Mbo (inclusief extraneï);23 jaar of ouder;Totaal verdieners huishoudkern;2004/'05;8980.0;3060.0;5920.0;34.1
7171;Mannen;2;Mbo (inclusief extraneï);23 jaar of ouder;Totaal verdieners huishoudkern;2005/'06;10840.0;3090.0;7750.0;28.5
7172;Mannen;2;Mbo (inclusief extraneï);23 jaar of ouder;Totaal verdieners huishoudkern;2006/'07;12020.0;3030.0;8990.0;25.2
7173;Mannen;2;Mbo (inclusief extraneï);23 jaar of ouder;Totaal verdieners huishoudkern;2007/'08;13640.0;3390.0;10260.0;24.8
7174;Mannen;2;Mbo (inclusief extraneï);23 jaar of ouder;Totaal verdieners huishoudkern;2008/'09;14290.0;3140.0;11150.0;22.0
7175;Mannen;2;Mbo (inclusief extraneï);23 jaar of ouder;Geen verdiener;2004/'05;420.0;210.0;200.0;50.8
7176;Mannen;2;Mbo (inclusief extraneï);23 jaar of ouder;Geen verdiener;2005/'06;350.0;180.0;160.0;53.2
7177;Mannen;2;Mbo (inclusief extraneï);23 jaar of ouder;Geen verdiener;2006/'07;320.0;110.0;210.0;34.9
7178;Mannen;2;Mbo (inclusief extraneï);23 jaar of ouder;Geen verdiener;2007/'08;310.0;100.0;210.0;32.2
7179;Mannen;2;Mbo (inclusief extraneï);23 jaar of ouder;Geen verdiener;2008/'09;230.0;70.0;150.0;31.9
7180;Mannen;2;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdiener;2004/'05;7910.0;2620.0;5290.0;33.1
7181;Mannen;2;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdiener;2005/'06;9620.0;2640.0;6970.0;27.5
7182;Mannen;2;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdiener;2006/'07;10660.0;2640.0;8010.0;24.8
7183;Mannen;2;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdiener;2007/'08;12410.0;3040.0;9370.0;24.5
7184;Mannen;2;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdiener;2008/'09;13020.0;2840.0;10180.0;21.8
7185;Mannen;2;Mbo (inclusief extraneï);23 jaar of ouder;Eenverdiener;2004/'05;4640.0;1540.0;3100.0;33.3
7186;Mannen;2;Mbo (inclusief extraneï);23 jaar of ouder;Eenverdiener;2005/'06;5730.0;1610.0;4120.0;28.1
7187;Mannen;2;Mbo (inclusief extraneï);23 jaar of ouder;Eenverdiener;2006/'07;6410.0;1660.0;4750.0;25.9
7188;Mannen;2;Mbo (inclusief extraneï);23 jaar of ouder;Eenverdiener;2007/'08;7200.0;1860.0;5340.0;25.8
7189;Mannen;2;Mbo (inclusief extraneï);23 jaar of ouder;Eenverdiener;2008/'09;7400.0;1690.0;5700.0;22.9
7190;Mannen;2;Mbo (inclusief extraneï);23 jaar of ouder;Tweeverdiener;2004/'05;3260.0;1070.0;2190.0;32.8
7191;Mannen;2;Mbo (inclusief extraneï);23 jaar of ouder;Tweeverdiener;2005/'06;3890.0;1030.0;2850.0;26.6
7192;Mannen;2;Mbo (inclusief extraneï);23 jaar of ouder;Tweeverdiener;2006/'07;4250.0;980.0;3270.0;23.2
7193;Mannen;2;Mbo (inclusief extraneï);23 jaar of ouder;Tweeverdiener;2007/'08;5210.0;1190.0;4030.0;22.8
7194;Mannen;2;Mbo (inclusief extraneï);23 jaar of ouder;Tweeverdiener;2008/'09;5620.0;1150.0;4470.0;20.5
7195;Mannen;2;Mbo (inclusief extraneï);23 jaar of ouder;Aantal verdieners onbekend;2004/'05;660.0;230.0;430.0;35.3
7196;Mannen;2;Mbo (inclusief extraneï);23 jaar of ouder;Aantal verdieners onbekend;2005/'06;870.0;260.0;610.0;29.6
7197;Mannen;2;Mbo (inclusief extraneï);23 jaar of ouder;Aantal verdieners onbekend;2006/'07;1040.0;270.0;770.0;26.2
7198;Mannen;2;Mbo (inclusief extraneï);23 jaar of ouder;Aantal verdieners onbekend;2007/'08;920.0;240.0;680.0;26.3
7199;Mannen;2;Mbo (inclusief extraneï);23 jaar of ouder;Aantal verdieners onbekend;2008/'09;1040.0;220.0;820.0;21.2
7200;Mannen;2;Mbo (exclusief extraneï);0;Totaal verdieners huishoudkern;2004/'05;40030.0;9100.0;30920.0;22.7
7201;Mannen;2;Mbo (exclusief extraneï);0;Totaal verdieners huishoudkern;2005/'06;45840.0;9180.0;36660.0;20.0
7202;Mannen;2;Mbo (exclusief extraneï);0;Totaal verdieners huishoudkern;2006/'07;47430.0;8950.0;38480.0;18.9
7203;Mannen;2;Mbo (exclusief extraneï);0;Totaal verdieners huishoudkern;2007/'08;49080.0;9140.0;39950.0;18.6
7204;Mannen;2;Mbo (exclusief extraneï);0;Totaal verdieners huishoudkern;2008/'09;49370.0;8070.0;41300.0;16.3
7205;Mannen;2;Mbo (exclusief extraneï);0;Geen verdiener;2004/'05;2310.0;780.0;1540.0;33.6
7206;Mannen;2;Mbo (exclusief extraneï);0;Geen verdiener;2005/'06;2000.0;660.0;1350.0;32.7
7207;Mannen;2;Mbo (exclusief extraneï);0;Geen verdiener;2006/'07;2020.0;520.0;1500.0;25.8
7208;Mannen;2;Mbo (exclusief extraneï);0;Geen verdiener;2007/'08;1520.0;390.0;1130.0;25.9
7209;Mannen;2;Mbo (exclusief extraneï);0;Geen verdiener;2008/'09;980.0;240.0;740.0;24.4
7210;Mannen;2;Mbo (exclusief extraneï);0;Wel verdiener;2004/'05;35280.0;7640.0;27640.0;21.7
7211;Mannen;2;Mbo (exclusief extraneï);0;Wel verdiener;2005/'06;41030.0;7780.0;33250.0;19.0
7212;Mannen;2;Mbo (exclusief extraneï);0;Wel verdiener;2006/'07;42220.0;7710.0;34510.0;18.3
7213;Mannen;2;Mbo (exclusief extraneï);0;Wel verdiener;2007/'08;45350.0;8240.0;37110.0;18.2
7214;Mannen;2;Mbo (exclusief extraneï);0;Wel verdiener;2008/'09;45240.0;7270.0;37980.0;16.1
7215;Mannen;2;Mbo (exclusief extraneï);0;Eenverdiener;2004/'05;21810.0;4820.0;16990.0;22.1
7216;Mannen;2;Mbo (exclusief extraneï);0;Eenverdiener;2005/'06;25510.0;5110.0;20400.0;20.0
7217;Mannen;2;Mbo (exclusief extraneï);0;Eenverdiener;2006/'07;26180.0;5030.0;21150.0;19.2
7218;Mannen;2;Mbo (exclusief extraneï);0;Eenverdiener;2007/'08;27400.0;5320.0;22080.0;19.4
7219;Mannen;2;Mbo (exclusief extraneï);0;Eenverdiener;2008/'09;26890.0;4550.0;22340.0;16.9
7220;Mannen;2;Mbo (exclusief extraneï);0;Tweeverdiener;2004/'05;13460.0;2820.0;10650.0;20.9
7221;Mannen;2;Mbo (exclusief extraneï);0;Tweeverdiener;2005/'06;15520.0;2670.0;12850.0;17.2
7222;Mannen;2;Mbo (exclusief extraneï);0;Tweeverdiener;2006/'07;16040.0;2680.0;13360.0;16.7
7223;Mannen;2;Mbo (exclusief extraneï);0;Tweeverdiener;2007/'08;17950.0;2920.0;15030.0;16.2
7224;Mannen;2;Mbo (exclusief extraneï);0;Tweeverdiener;2008/'09;18350.0;2720.0;15630.0;14.8
7225;Mannen;2;Mbo (exclusief extraneï);0;Aantal verdieners onbekend;2004/'05;2440.0;690.0;1750.0;28.2
7226;Mannen;2;Mbo (exclusief extraneï);0;Aantal verdieners onbekend;2005/'06;2810.0;740.0;2060.0;26.5
7227;Mannen;2;Mbo (exclusief extraneï);0;Aantal verdieners onbekend;2006/'07;3190.0;720.0;2470.0;22.5
7228;Mannen;2;Mbo (exclusief extraneï);0;Aantal verdieners onbekend;2007/'08;2210.0;510.0;1710.0;22.8
7229;Mannen;2;Mbo (exclusief extraneï);0;Aantal verdieners onbekend;2008/'09;3150.0;570.0;2590.0;18.0
7230;Mannen;2;Mbo (exclusief extraneï);22 jaar of jonger;Totaal verdieners huishoudkern;2004/'05;31280.0;6120.0;25170.0;19.6
7231;Mannen;2;Mbo (exclusief extraneï);22 jaar of jonger;Totaal verdieners huishoudkern;2005/'06;35400.0;6230.0;29170.0;17.6
7232;Mannen;2;Mbo (exclusief extraneï);22 jaar of jonger;Totaal verdieners huishoudkern;2006/'07;36000.0;6080.0;29930.0;16.9
7233;Mannen;2;Mbo (exclusief extraneï);22 jaar of jonger;Totaal verdieners huishoudkern;2007/'08;36220.0;5980.0;30240.0;16.5
7234;Mannen;2;Mbo (exclusief extraneï);22 jaar of jonger;Totaal verdieners huishoudkern;2008/'09;35980.0;5120.0;30860.0;14.2
7235;Mannen;2;Mbo (exclusief extraneï);22 jaar of jonger;Geen verdiener;2004/'05;1910.0;570.0;1340.0;29.9
7236;Mannen;2;Mbo (exclusief extraneï);22 jaar of jonger;Geen verdiener;2005/'06;1680.0;480.0;1200.0;28.6
7237;Mannen;2;Mbo (exclusief extraneï);22 jaar of jonger;Geen verdiener;2006/'07;1720.0;420.0;1300.0;24.2
7238;Mannen;2;Mbo (exclusief extraneï);22 jaar of jonger;Geen verdiener;2007/'08;1230.0;300.0;930.0;24.4
7239;Mannen;2;Mbo (exclusief extraneï);22 jaar of jonger;Geen verdiener;2008/'09;790.0;170.0;610.0;22.2
7240;Mannen;2;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdiener;2004/'05;27580.0;5090.0;22500.0;18.4
7241;Mannen;2;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdiener;2005/'06;31760.0;5250.0;26510.0;16.5
7242;Mannen;2;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdiener;2006/'07;32100.0;5210.0;26890.0;16.2
7243;Mannen;2;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdiener;2007/'08;33640.0;5400.0;28230.0;16.1
7244;Mannen;2;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdiener;2008/'09;33020.0;4590.0;28430.0;13.9
7245;Mannen;2;Mbo (exclusief extraneï);22 jaar of jonger;Eenverdiener;2004/'05;17280.0;3310.0;13970.0;19.2
7246;Mannen;2;Mbo (exclusief extraneï);22 jaar of jonger;Eenverdiener;2005/'06;19960.0;3560.0;16400.0;17.8
7247;Mannen;2;Mbo (exclusief extraneï);22 jaar of jonger;Eenverdiener;2006/'07;20090.0;3460.0;16630.0;17.2
7248;Mannen;2;Mbo (exclusief extraneï);22 jaar of jonger;Eenverdiener;2007/'08;20600.0;3590.0;17010.0;17.4
7249;Mannen;2;Mbo (exclusief extraneï);22 jaar of jonger;Eenverdiener;2008/'09;19940.0;2960.0;16980.0;14.8
7250;Mannen;2;Mbo (exclusief extraneï);22 jaar of jonger;Tweeverdiener;2004/'05;10300.0;1770.0;8530.0;17.2
7251;Mannen;2;Mbo (exclusief extraneï);22 jaar of jonger;Tweeverdiener;2005/'06;11800.0;1690.0;10110.0;14.3
7252;Mannen;2;Mbo (exclusief extraneï);22 jaar of jonger;Tweeverdiener;2006/'07;12010.0;1750.0;10260.0;14.6
7253;Mannen;2;Mbo (exclusief extraneï);22 jaar of jonger;Tweeverdiener;2007/'08;13040.0;1810.0;11230.0;13.9
7254;Mannen;2;Mbo (exclusief extraneï);22 jaar of jonger;Tweeverdiener;2008/'09;13080.0;1630.0;11450.0;12.5
7255;Mannen;2;Mbo (exclusief extraneï);22 jaar of jonger;Aantal verdieners onbekend;2004/'05;1790.0;460.0;1330.0;25.7
7256;Mannen;2;Mbo (exclusief extraneï);22 jaar of jonger;Aantal verdieners onbekend;2005/'06;1960.0;500.0;1470.0;25.4
7257;Mannen;2;Mbo (exclusief extraneï);22 jaar of jonger;Aantal verdieners onbekend;2006/'07;2190.0;450.0;1740.0;20.7
7258;Mannen;2;Mbo (exclusief extraneï);22 jaar of jonger;Aantal verdieners onbekend;2007/'08;1350.0;280.0;1070.0;20.6
7259;Mannen;2;Mbo (exclusief extraneï);22 jaar of jonger;Aantal verdieners onbekend;2008/'09;2180.0;360.0;1820.0;16.5
7260;Mannen;2;Mbo (exclusief extraneï);17 jaar of jonger;Totaal verdieners huishoudkern;2004/'05;3830.0;540.0;3300.0;14.1
7261;Mannen;2;Mbo (exclusief extraneï);17 jaar of jonger;Totaal verdieners huishoudkern;2005/'06;4560.0;600.0;3970.0;13.1
7262;Mannen;2;Mbo (exclusief extraneï);17 jaar of jonger;Totaal verdieners huishoudkern;2006/'07;4590.0;560.0;4030.0;12.1
7263;Mannen;2;Mbo (exclusief extraneï);17 jaar of jonger;Totaal verdieners huishoudkern;2007/'08;4520.0;460.0;4060.0;10.2
7264;Mannen;2;Mbo (exclusief extraneï);17 jaar of jonger;Totaal verdieners huishoudkern;2008/'09;4450.0;390.0;4060.0;8.8
7265;Mannen;2;Mbo (exclusief extraneï);17 jaar of jonger;Geen verdiener;2004/'05;210.0;40.0;170.0;20.3
7266;Mannen;2;Mbo (exclusief extraneï);17 jaar of jonger;Geen verdiener;2005/'06;190.0;50.0;140.0;25.9
7267;Mannen;2;Mbo (exclusief extraneï);17 jaar of jonger;Geen verdiener;2006/'07;210.0;40.0;170.0;19.2
7268;Mannen;2;Mbo (exclusief extraneï);17 jaar of jonger;Geen verdiener;2007/'08;150.0;30.0;120.0;17.0
7269;Mannen;2;Mbo (exclusief extraneï);17 jaar of jonger;Geen verdiener;2008/'09;100.0;20.0;80.0;17.3
7270;Mannen;2;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdiener;2004/'05;3550.0;470.0;3070.0;13.3
7271;Mannen;2;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdiener;2005/'06;4290.0;520.0;3770.0;12.1
7272;Mannen;2;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdiener;2006/'07;4250.0;490.0;3760.0;11.5
7273;Mannen;2;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdiener;2007/'08;4300.0;420.0;3880.0;9.8
7274;Mannen;2;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdiener;2008/'09;4250.0;350.0;3890.0;8.3
7275;Mannen;2;Mbo (exclusief extraneï);17 jaar of jonger;Eenverdiener;2004/'05;1950.0;290.0;1670.0;14.7
7276;Mannen;2;Mbo (exclusief extraneï);17 jaar of jonger;Eenverdiener;2005/'06;2310.0;290.0;2020.0;12.5
7277;Mannen;2;Mbo (exclusief extraneï);17 jaar of jonger;Eenverdiener;2006/'07;2370.0;310.0;2060.0;13.2
7278;Mannen;2;Mbo (exclusief extraneï);17 jaar of jonger;Eenverdiener;2007/'08;2360.0;290.0;2070.0;12.1
7279;Mannen;2;Mbo (exclusief extraneï);17 jaar of jonger;Eenverdiener;2008/'09;2320.0;230.0;2090.0;9.9
7280;Mannen;2;Mbo (exclusief extraneï);17 jaar of jonger;Tweeverdiener;2004/'05;1590.0;190.0;1410.0;11.7
7281;Mannen;2;Mbo (exclusief extraneï);17 jaar of jonger;Tweeverdiener;2005/'06;1980.0;230.0;1750.0;11.6
7282;Mannen;2;Mbo (exclusief extraneï);17 jaar of jonger;Tweeverdiener;2006/'07;1880.0;170.0;1710.0;9.3
7283;Mannen;2;Mbo (exclusief extraneï);17 jaar of jonger;Tweeverdiener;2007/'08;1950.0;140.0;1810.0;6.9
7284;Mannen;2;Mbo (exclusief extraneï);17 jaar of jonger;Tweeverdiener;2008/'09;1930.0;120.0;1810.0;6.4
7285;Mannen;2;Mbo (exclusief extraneï);17 jaar of jonger;Aantal verdieners onbekend;2004/'05;80.0;20.0;60.0;30.0
7286;Mannen;2;Mbo (exclusief extraneï);17 jaar of jonger;Aantal verdieners onbekend;2005/'06;80.0;30.0;50.0;34.6
7287;Mannen;2;Mbo (exclusief extraneï);17 jaar of jonger;Aantal verdieners onbekend;2006/'07;130.0;30.0;100.0;21.6
7288;Mannen;2;Mbo (exclusief extraneï);17 jaar of jonger;Aantal verdieners onbekend;2007/'08;70.0;20.0;60.0;21.4
7289;Mannen;2;Mbo (exclusief extraneï);17 jaar of jonger;Aantal verdieners onbekend;2008/'09;110.0;20.0;80.0;21.0
7290;Mannen;2;Mbo (exclusief extraneï);18 tot 23 jaar;Totaal verdieners huishoudkern;2004/'05;27450.0;5580.0;21870.0;20.3
7291;Mannen;2;Mbo (exclusief extraneï);18 tot 23 jaar;Totaal verdieners huishoudkern;2005/'06;30840.0;5630.0;25210.0;18.3
7292;Mannen;2;Mbo (exclusief extraneï);18 tot 23 jaar;Totaal verdieners huishoudkern;2006/'07;31410.0;5520.0;25890.0;17.6
7293;Mannen;2;Mbo (exclusief extraneï);18 tot 23 jaar;Totaal verdieners huishoudkern;2007/'08;31700.0;5520.0;26180.0;17.4
7294;Mannen;2;Mbo (exclusief extraneï);18 tot 23 jaar;Totaal verdieners huishoudkern;2008/'09;31530.0;4730.0;26800.0;15.0
7295;Mannen;2;Mbo (exclusief extraneï);18 tot 23 jaar;Geen verdiener;2004/'05;1700.0;530.0;1170.0;31.1
7296;Mannen;2;Mbo (exclusief extraneï);18 tot 23 jaar;Geen verdiener;2005/'06;1480.0;430.0;1060.0;28.9
7297;Mannen;2;Mbo (exclusief extraneï);18 tot 23 jaar;Geen verdiener;2006/'07;1500.0;370.0;1130.0;24.9
7298;Mannen;2;Mbo (exclusief extraneï);18 tot 23 jaar;Geen verdiener;2007/'08;1090.0;280.0;810.0;25.4
7299;Mannen;2;Mbo (exclusief extraneï);18 tot 23 jaar;Geen verdiener;2008/'09;690.0;160.0;530.0;22.9
7300;Mannen;2;Mbo (exclusief extraneï);18 tot 23 jaar;Wel verdiener;2004/'05;24040.0;4610.0;19430.0;19.2
7301;Mannen;2;Mbo (exclusief extraneï);18 tot 23 jaar;Wel verdiener;2005/'06;27470.0;4730.0;22740.0;17.2
7302;Mannen;2;Mbo (exclusief extraneï);18 tot 23 jaar;Wel verdiener;2006/'07;27850.0;4720.0;23130.0;16.9
7303;Mannen;2;Mbo (exclusief extraneï);18 tot 23 jaar;Wel verdiener;2007/'08;29330.0;4980.0;24350.0;17.0
7304;Mannen;2;Mbo (exclusief extraneï);18 tot 23 jaar;Wel verdiener;2008/'09;28780.0;4240.0;24540.0;14.7
7305;Mannen;2;Mbo (exclusief extraneï);18 tot 23 jaar;Eenverdiener;2004/'05;15330.0;3030.0;12300.0;19.7
7306;Mannen;2;Mbo (exclusief extraneï);18 tot 23 jaar;Eenverdiener;2005/'06;17650.0;3270.0;14380.0;18.5
7307;Mannen;2;Mbo (exclusief extraneï);18 tot 23 jaar;Eenverdiener;2006/'07;17720.0;3150.0;14580.0;17.7
7308;Mannen;2;Mbo (exclusief extraneï);18 tot 23 jaar;Eenverdiener;2007/'08;18240.0;3300.0;14930.0;18.1
7309;Mannen;2;Mbo (exclusief extraneï);18 tot 23 jaar;Eenverdiener;2008/'09;17630.0;2730.0;14900.0;15.5
7310;Mannen;2;Mbo (exclusief extraneï);18 tot 23 jaar;Tweeverdiener;2004/'05;8710.0;1590.0;7120.0;18.2
7311;Mannen;2;Mbo (exclusief extraneï);18 tot 23 jaar;Tweeverdiener;2005/'06;9820.0;1460.0;8360.0;14.9
7312;Mannen;2;Mbo (exclusief extraneï);18 tot 23 jaar;Tweeverdiener;2006/'07;10130.0;1580.0;8550.0;15.6
7313;Mannen;2;Mbo (exclusief extraneï);18 tot 23 jaar;Tweeverdiener;2007/'08;11100.0;1680.0;9420.0;15.1
7314;Mannen;2;Mbo (exclusief extraneï);18 tot 23 jaar;Tweeverdiener;2008/'09;11150.0;1510.0;9640.0;13.5
7315;Mannen;2;Mbo (exclusief extraneï);18 tot 23 jaar;Aantal verdieners onbekend;2004/'05;1710.0;440.0;1270.0;25.5
7316;Mannen;2;Mbo (exclusief extraneï);18 tot 23 jaar;Aantal verdieners onbekend;2005/'06;1880.0;470.0;1410.0;25.0
7317;Mannen;2;Mbo (exclusief extraneï);18 tot 23 jaar;Aantal verdieners onbekend;2006/'07;2060.0;430.0;1640.0;20.6
7318;Mannen;2;Mbo (exclusief extraneï);18 tot 23 jaar;Aantal verdieners onbekend;2007/'08;1280.0;260.0;1020.0;20.6
7319;Mannen;2;Mbo (exclusief extraneï);18 tot 23 jaar;Aantal verdieners onbekend;2008/'09;2070.0;340.0;1730.0;16.3
7320;Mannen;2;Mbo (exclusief extraneï);23 jaar of ouder;Totaal verdieners huishoudkern;2004/'05;8740.0;2990.0;5760.0;34.2
7321;Mannen;2;Mbo (exclusief extraneï);23 jaar of ouder;Totaal verdieners huishoudkern;2005/'06;10440.0;2960.0;7490.0;28.3
7322;Mannen;2;Mbo (exclusief extraneï);23 jaar of ouder;Totaal verdieners huishoudkern;2006/'07;11420.0;2870.0;8550.0;25.1
7323;Mannen;2;Mbo (exclusief extraneï);23 jaar of ouder;Totaal verdieners huishoudkern;2007/'08;12860.0;3150.0;9710.0;24.5
7324;Mannen;2;Mbo (exclusief extraneï);23 jaar of ouder;Totaal verdieners huishoudkern;2008/'09;13390.0;2950.0;10440.0;22.0
7325;Mannen;2;Mbo (exclusief extraneï);23 jaar of ouder;Geen verdiener;2004/'05;410.0;210.0;200.0;51.1
7326;Mannen;2;Mbo (exclusief extraneï);23 jaar of ouder;Geen verdiener;2005/'06;330.0;180.0;150.0;54.2
7327;Mannen;2;Mbo (exclusief extraneï);23 jaar of ouder;Geen verdiener;2006/'07;300.0;110.0;200.0;34.9
7328;Mannen;2;Mbo (exclusief extraneï);23 jaar of ouder;Geen verdiener;2007/'08;290.0;90.0;190.0;32.4
7329;Mannen;2;Mbo (exclusief extraneï);23 jaar of ouder;Geen verdiener;2008/'09;190.0;60.0;130.0;33.5
7330;Mannen;2;Mbo (exclusief extraneï);23 jaar of ouder;Wel verdiener;2004/'05;7690.0;2550.0;5140.0;33.2
7331;Mannen;2;Mbo (exclusief extraneï);23 jaar of ouder;Wel verdiener;2005/'06;9270.0;2530.0;6740.0;27.3
7332;Mannen;2;Mbo (exclusief extraneï);23 jaar of ouder;Wel verdiener;2006/'07;10120.0;2500.0;7620.0;24.7
7333;Mannen;2;Mbo (exclusief extraneï);23 jaar of ouder;Wel verdiener;2007/'08;11710.0;2830.0;8880.0;24.2
7334;Mannen;2;Mbo (exclusief extraneï);23 jaar of ouder;Wel verdiener;2008/'09;12220.0;2680.0;9540.0;21.9
7335;Mannen;2;Mbo (exclusief extraneï);23 jaar of ouder;Eenverdiener;2004/'05;4530.0;1510.0;3020.0;33.3
7336;Mannen;2;Mbo (exclusief extraneï);23 jaar of ouder;Eenverdiener;2005/'06;5550.0;1550.0;4000.0;28.0
7337;Mannen;2;Mbo (exclusief extraneï);23 jaar of ouder;Eenverdiener;2006/'07;6090.0;1570.0;4520.0;25.8
7338;Mannen;2;Mbo (exclusief extraneï);23 jaar of ouder;Eenverdiener;2007/'08;6810.0;1730.0;5080.0;25.4
7339;Mannen;2;Mbo (exclusief extraneï);23 jaar of ouder;Eenverdiener;2008/'09;6950.0;1590.0;5360.0;22.9
7340;Mannen;2;Mbo (exclusief extraneï);23 jaar of ouder;Tweeverdiener;2004/'05;3160.0;1040.0;2120.0;33.0
7341;Mannen;2;Mbo (exclusief extraneï);23 jaar of ouder;Tweeverdiener;2005/'06;3720.0;980.0;2740.0;26.4
7342;Mannen;2;Mbo (exclusief extraneï);23 jaar of ouder;Tweeverdiener;2006/'07;4030.0;930.0;3100.0;23.0
7343;Mannen;2;Mbo (exclusief extraneï);23 jaar of ouder;Tweeverdiener;2007/'08;4910.0;1100.0;3810.0;22.5
7344;Mannen;2;Mbo (exclusief extraneï);23 jaar of ouder;Tweeverdiener;2008/'09;5270.0;1080.0;4190.0;20.6
7345;Mannen;2;Mbo (exclusief extraneï);23 jaar of ouder;Aantal verdieners onbekend;2004/'05;650.0;230.0;420.0;35.3
7346;Mannen;2;Mbo (exclusief extraneï);23 jaar of ouder;Aantal verdieners onbekend;2005/'06;840.0;250.0;600.0;29.0
7347;Mannen;2;Mbo (exclusief extraneï);23 jaar of ouder;Aantal verdieners onbekend;2006/'07;1000.0;270.0;740.0;26.5
7348;Mannen;2;Mbo (exclusief extraneï);23 jaar of ouder;Aantal verdieners onbekend;2007/'08;860.0;230.0;630.0;26.3
7349;Mannen;2;Mbo (exclusief extraneï);23 jaar of ouder;Aantal verdieners onbekend;2008/'09;980.0;210.0;770.0;21.3
7350;Mannen;2;100;0;Totaal verdieners huishoudkern;2004/'05;;;;
7351;Mannen;2;100;0;Totaal verdieners huishoudkern;2005/'06;1490.0;360.0;1130.0;24.1
7352;Mannen;2;100;0;Totaal verdieners huishoudkern;2006/'07;1810.0;390.0;1420.0;21.6
7353;Mannen;2;100;0;Totaal verdieners huishoudkern;2007/'08;1990.0;470.0;1530.0;23.3
7354;Mannen;2;100;0;Totaal verdieners huishoudkern;2008/'09;2210.0;430.0;1780.0;19.4
7355;Mannen;2;100;0;Geen verdiener;2004/'05;;;;
7356;Mannen;2;100;0;Geen verdiener;2005/'06;140.0;40.0;100.0;28.1
7357;Mannen;2;100;0;Geen verdiener;2006/'07;150.0;30.0;120.0;19.2
7358;Mannen;2;100;0;Geen verdiener;2007/'08;140.0;40.0;100.0;25.4
