ID;Geslacht;Leeftijdsklassen;Herkomstgroepering;Perioden;TotaleBevolking_1;Werknemers_2;Zelfstandigen_3;PersonenMetEenUitkeringTotaal_4;PersonenMetEenAOUitkering_5;PersonenMetEenWWUitkering_6;PersonenMetEenBijstandsuitkering_7;PersonenMetEenAndereUitkering_8;PersonenMetPensioen_9;TotaleBevolking_10;Werknemers_11;Zelfstandigen_12;PersonenMetEenUitkeringTotaal_13;PersonenMetEenAOUitkering_14;PersonenMetEenWWUitkering_15;PersonenMetEenBijstandsuitkering_16;PersonenMetEenAndereUitkering_17;PersonenMetPensioen_18
7487;Totaal mannen en vrouwen;55 tot 60 jaar;Antillen, 2e generatie;2006, vrijdag 29 september;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;52.0;;;;;;;
7488;Totaal mannen en vrouwen;55 tot 60 jaar;Antillen, 2e generatie;2007, vrijdag 28 september;0.1;;0.0;0.0;0.0;0.0;0.0;;0.0;100.0;;;;;;;;
7489;Totaal mannen en vrouwen;55 tot 60 jaar;Antillen, 2e generatie;2008, vrijdag 26 september;0.1;0.1;0.0;0.0;0.0;0.0;0.0;;0.0;100.0;55.0;;;;;;;
7490;Totaal mannen en vrouwen;55 tot 60 jaar;Antillen, 2e generatie, 1 ouder buitenl.;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;
7491;Totaal mannen en vrouwen;55 tot 60 jaar;Antillen, 2e generatie, 1 ouder buitenl.;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;
7492;Totaal mannen en vrouwen;55 tot 60 jaar;Antillen, 2e generatie, 1 ouder buitenl.;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;
7493;Totaal mannen en vrouwen;55 tot 60 jaar;Antillen, 2e generatie, 1 ouder buitenl.;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;
7494;Totaal mannen en vrouwen;55 tot 60 jaar;Antillen, 2e generatie, 1 ouder buitenl.;2003, vrijdag 26 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;;;;;;;;
7495;Totaal mannen en vrouwen;55 tot 60 jaar;Antillen, 2e generatie, 1 ouder buitenl.;2004, vrijdag 24 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;;;;;;;;
7496;Totaal mannen en vrouwen;55 tot 60 jaar;Antillen, 2e generatie, 1 ouder buitenl.;2005, vrijdag 30 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;;;;;;;;
7497;Totaal mannen en vrouwen;55 tot 60 jaar;Antillen, 2e generatie, 1 ouder buitenl.;2006, vrijdag 29 september;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;53.0;;;;;;;
7498;Totaal mannen en vrouwen;55 tot 60 jaar;Antillen, 2e generatie, 1 ouder buitenl.;2007, vrijdag 28 september;0.1;;0.0;0.0;0.0;0.0;0.0;;0.0;100.0;;;;;;;;
7499;Totaal mannen en vrouwen;55 tot 60 jaar;Antillen, 2e generatie, 1 ouder buitenl.;2008, vrijdag 26 september;0.1;0.1;0.0;0.0;0.0;0.0;0.0;;0.0;100.0;54.0;;;;;;;
7500;Totaal mannen en vrouwen;55 tot 60 jaar;Antillen, 2e gen. 2 ouders buitenl.;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;
7501;Totaal mannen en vrouwen;55 tot 60 jaar;Antillen, 2e gen. 2 ouders buitenl.;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;
7502;Totaal mannen en vrouwen;55 tot 60 jaar;Antillen, 2e gen. 2 ouders buitenl.;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;
7503;Totaal mannen en vrouwen;55 tot 60 jaar;Antillen, 2e gen. 2 ouders buitenl.;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;
7504;Totaal mannen en vrouwen;55 tot 60 jaar;Antillen, 2e gen. 2 ouders buitenl.;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;
7505;Totaal mannen en vrouwen;55 tot 60 jaar;Antillen, 2e gen. 2 ouders buitenl.;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;
7506;Totaal mannen en vrouwen;55 tot 60 jaar;Antillen, 2e gen. 2 ouders buitenl.;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;
7507;Totaal mannen en vrouwen;55 tot 60 jaar;Antillen, 2e gen. 2 ouders buitenl.;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;
7508;Totaal mannen en vrouwen;55 tot 60 jaar;Antillen, 2e gen. 2 ouders buitenl.;2007, vrijdag 28 september;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;;;;;;;;;
7509;Totaal mannen en vrouwen;55 tot 60 jaar;Antillen, 2e gen. 2 ouders buitenl.;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;;;;;;;
7510;Totaal mannen en vrouwen;55 tot 60 jaar;Overige niet-westerse allochtonen;1999, vrijdag 24 september;6.8;1.8;0.4;3.2;0.7;0.2;2.3;0.2;0.4;100.0;26.0;6.0;47.0;10.0;3.0;33.0;3.0;7.0
7511;Totaal mannen en vrouwen;55 tot 60 jaar;Overige niet-westerse allochtonen;2000, vrijdag 29 september;7.7;2.2;0.5;3.6;0.8;0.2;2.4;0.2;0.5;100.0;28.0;6.0;46.0;11.0;3.0;32.0;3.0;6.0
7512;Totaal mannen en vrouwen;55 tot 60 jaar;Overige niet-westerse allochtonen;2001, vrijdag 28 september;8.9;2.7;0.5;4.0;0.9;0.2;2.8;0.3;0.5;100.0;30.0;6.0;45.0;11.0;2.0;31.0;3.0;6.0
7513;Totaal mannen en vrouwen;55 tot 60 jaar;Overige niet-westerse allochtonen;2002, vrijdag 27 september;10.1;3.2;0.6;4.4;1.1;0.2;3.0;0.3;0.7;100.0;32.0;6.0;44.0;11.0;2.0;30.0;3.0;7.0
7514;Totaal mannen en vrouwen;55 tot 60 jaar;Overige niet-westerse allochtonen;2003, vrijdag 26 september;11.5;3.7;0.8;5.1;1.3;0.4;3.3;0.3;0.8;100.0;32.0;7.0;44.0;11.0;3.0;29.0;3.0;7.0
7515;Totaal mannen en vrouwen;55 tot 60 jaar;Overige niet-westerse allochtonen;2004, vrijdag 24 september;12.7;4.1;0.9;5.6;1.5;0.5;3.7;0.3;0.9;100.0;33.0;7.0;44.0;11.0;4.0;29.0;2.0;7.0
7516;Totaal mannen en vrouwen;55 tot 60 jaar;Overige niet-westerse allochtonen;2005, vrijdag 30 september;14.2;4.7;1.1;6.2;1.5;0.6;4.1;0.4;1.0;100.0;33.0;7.0;43.0;10.0;4.0;28.0;2.0;7.0
7517;Totaal mannen en vrouwen;55 tot 60 jaar;Overige niet-westerse allochtonen;2006, vrijdag 29 september;15.6;5.4;1.2;6.6;1.6;0.6;4.3;0.4;1.0;100.0;35.0;8.0;42.0;10.0;4.0;28.0;3.0;6.0
7518;Totaal mannen en vrouwen;55 tot 60 jaar;Overige niet-westerse allochtonen;2007, vrijdag 28 september;17.3;;1.5;7.2;1.7;0.7;4.7;;1.1;100.0;;9.0;41.0;10.0;4.0;27.0;;6.0
7519;Totaal mannen en vrouwen;55 tot 60 jaar;Overige niet-westerse allochtonen;2008, vrijdag 26 september;19.0;7.4;1.6;7.5;1.8;0.5;4.9;;1.1;100.0;39.0;9.0;39.0;9.0;3.0;26.0;;6.0
7520;Totaal mannen en vrouwen;55 tot 60 jaar;Overig niet-westers, 1e generatie;1999, vrijdag 24 september;6.4;1.6;0.4;3.1;0.6;0.2;2.2;0.2;0.4;100.0;25.0;6.0;49.0;10.0;3.0;35.0;3.0;6.0
7521;Totaal mannen en vrouwen;55 tot 60 jaar;Overig niet-westers, 1e generatie;2000, vrijdag 29 september;7.3;2.0;0.4;3.5;0.8;0.2;2.4;0.2;0.4;100.0;27.0;6.0;47.0;10.0;3.0;33.0;3.0;6.0
7522;Totaal mannen en vrouwen;55 tot 60 jaar;Overig niet-westers, 1e generatie;2001, vrijdag 28 september;8.4;2.4;0.5;3.9;0.9;0.2;2.8;0.3;0.5;100.0;29.0;6.0;46.0;10.0;2.0;33.0;3.0;6.0
7523;Totaal mannen en vrouwen;55 tot 60 jaar;Overig niet-westers, 1e generatie;2002, vrijdag 27 september;9.5;2.9;0.6;4.3;1.0;0.2;3.0;0.3;0.6;100.0;31.0;6.0;45.0;11.0;2.0;31.0;3.0;6.0
7524;Totaal mannen en vrouwen;55 tot 60 jaar;Overig niet-westers, 1e generatie;2003, vrijdag 26 september;10.9;3.4;0.7;4.9;1.2;0.3;3.3;0.3;0.7;100.0;31.0;6.0;45.0;11.0;3.0;30.0;3.0;7.0
7525;Totaal mannen en vrouwen;55 tot 60 jaar;Overig niet-westers, 1e generatie;2004, vrijdag 24 september;12.1;3.8;0.8;5.4;1.4;0.4;3.6;0.2;0.8;100.0;32.0;7.0;45.0;11.0;4.0;30.0;2.0;6.0
7526;Totaal mannen en vrouwen;55 tot 60 jaar;Overig niet-westers, 1e generatie;2005, vrijdag 30 september;13.5;4.4;1.0;6.0;1.4;0.5;4.0;0.3;0.9;100.0;32.0;7.0;44.0;10.0;4.0;30.0;2.0;7.0
7527;Totaal mannen en vrouwen;55 tot 60 jaar;Overig niet-westers, 1e generatie;2006, vrijdag 29 september;15.0;5.1;1.2;6.5;1.5;0.6;4.3;0.4;0.9;100.0;34.0;8.0;43.0;10.0;4.0;29.0;3.0;6.0
7528;Totaal mannen en vrouwen;55 tot 60 jaar;Overig niet-westers, 1e generatie;2007, vrijdag 28 september;16.6;;1.4;7.0;1.6;0.6;4.6;;1.0;100.0;;8.0;42.0;10.0;4.0;28.0;;6.0
7529;Totaal mannen en vrouwen;55 tot 60 jaar;Overig niet-westers, 1e generatie;2008, vrijdag 26 september;18.3;7.0;1.5;7.4;1.7;0.5;4.9;;1.1;100.0;38.0;8.0;40.0;9.0;3.0;27.0;;6.0
7530;Totaal mannen en vrouwen;55 tot 60 jaar;Overig niet-westers, 2e generatie;1999, vrijdag 24 september;0.4;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.0;100.0;44.0;14.0;25.0;;;;;
7531;Totaal mannen en vrouwen;55 tot 60 jaar;Overig niet-westers, 2e generatie;2000, vrijdag 29 september;0.4;0.2;0.0;0.1;0.1;0.0;0.0;0.0;0.1;100.0;47.0;;23.0;13.0;;;;12.0
7532;Totaal mannen en vrouwen;55 tot 60 jaar;Overig niet-westers, 2e generatie;2001, vrijdag 28 september;0.5;0.2;0.1;0.1;0.1;0.0;0.0;0.0;0.1;100.0;53.0;11.0;20.0;13.0;;;;11.0
7533;Totaal mannen en vrouwen;55 tot 60 jaar;Overig niet-westers, 2e generatie;2002, vrijdag 27 september;0.6;0.3;0.1;0.1;0.1;0.0;0.0;0.0;0.1;100.0;52.0;12.0;23.0;15.0;;;;12.0
7534;Totaal mannen en vrouwen;55 tot 60 jaar;Overig niet-westers, 2e generatie;2003, vrijdag 26 september;0.6;0.3;0.1;0.2;0.1;0.0;0.0;0.0;0.1;100.0;51.0;11.0;24.0;15.0;;;;12.0
7535;Totaal mannen en vrouwen;55 tot 60 jaar;Overig niet-westers, 2e generatie;2004, vrijdag 24 september;0.7;0.3;0.1;0.2;0.1;0.0;0.0;0.0;0.1;100.0;52.0;10.0;25.0;15.0;;;;12.0
7536;Totaal mannen en vrouwen;55 tot 60 jaar;Overig niet-westers, 2e generatie;2005, vrijdag 30 september;0.7;0.4;0.1;0.2;0.1;0.0;0.0;0.0;0.1;100.0;52.0;13.0;26.0;15.0;;;;12.0
7537;Totaal mannen en vrouwen;55 tot 60 jaar;Overig niet-westers, 2e generatie;2006, vrijdag 29 september;0.7;0.3;0.1;0.2;0.1;0.0;0.0;0.0;0.1;100.0;51.0;13.0;26.0;16.0;;;;11.0
7538;Totaal mannen en vrouwen;55 tot 60 jaar;Overig niet-westers, 2e generatie;2007, vrijdag 28 september;0.7;;0.1;0.1;0.1;0.0;0.0;;0.1;100.0;;14.0;21.0;13.0;;;;11.0
7539;Totaal mannen en vrouwen;55 tot 60 jaar;Overig niet-westers, 2e generatie;2008, vrijdag 26 september;0.7;0.4;0.1;0.1;0.1;0.0;0.0;;0.1;100.0;57.0;13.0;20.0;14.0;;;;9.0
7540;Totaal mannen en vrouwen;55 tot 60 jaar;Ov. niet-west. 2e gen. 1 ouder buitenl.;1999, vrijdag 24 september;0.4;0.2;0.0;0.1;0.0;0.0;0.0;0.0;0.0;100.0;45.0;;25.0;;;;;
7541;Totaal mannen en vrouwen;55 tot 60 jaar;Ov. niet-west. 2e gen. 1 ouder buitenl.;2000, vrijdag 29 september;0.4;0.2;0.0;0.1;0.1;0.0;0.0;0.0;0.0;100.0;48.0;;23.0;13.0;;;;
7542;Totaal mannen en vrouwen;55 tot 60 jaar;Ov. niet-west. 2e gen. 1 ouder buitenl.;2001, vrijdag 28 september;0.4;0.2;0.1;0.1;0.1;0.0;0.0;0.0;0.0;100.0;53.0;11.0;20.0;13.0;;;;
7543;Totaal mannen en vrouwen;55 tot 60 jaar;Ov. niet-west. 2e gen. 1 ouder buitenl.;2002, vrijdag 27 september;0.5;0.3;0.1;0.1;0.1;0.0;0.0;0.0;0.1;100.0;52.0;13.0;23.0;15.0;;;;12.0
7544;Totaal mannen en vrouwen;55 tot 60 jaar;Ov. niet-west. 2e gen. 1 ouder buitenl.;2003, vrijdag 26 september;0.6;0.3;0.1;0.1;0.1;0.0;0.0;0.0;0.1;100.0;50.0;11.0;23.0;14.0;;;;12.0
7545;Totaal mannen en vrouwen;55 tot 60 jaar;Ov. niet-west. 2e gen. 1 ouder buitenl.;2004, vrijdag 24 september;0.6;0.3;0.1;0.2;0.1;0.0;0.0;0.0;0.1;100.0;51.0;10.0;25.0;15.0;;;;13.0
7546;Totaal mannen en vrouwen;55 tot 60 jaar;Ov. niet-west. 2e gen. 1 ouder buitenl.;2005, vrijdag 30 september;0.6;0.3;0.1;0.2;0.1;0.0;0.0;0.0;0.1;100.0;52.0;13.0;25.0;15.0;;;;12.0
7547;Totaal mannen en vrouwen;55 tot 60 jaar;Ov. niet-west. 2e gen. 1 ouder buitenl.;2006, vrijdag 29 september;0.6;0.3;0.1;0.2;0.1;0.0;0.0;0.0;0.1;100.0;51.0;13.0;25.0;16.0;;;;11.0
7548;Totaal mannen en vrouwen;55 tot 60 jaar;Ov. niet-west. 2e gen. 1 ouder buitenl.;2007, vrijdag 28 september;0.6;;0.1;0.1;0.1;0.0;0.0;;0.1;100.0;;13.0;21.0;13.0;;;;11.0
7549;Totaal mannen en vrouwen;55 tot 60 jaar;Ov. niet-west. 2e gen. 1 ouder buitenl.;2008, vrijdag 26 september;0.6;0.3;0.1;0.1;0.1;0.0;0.0;;0.1;100.0;57.0;13.0;19.0;13.0;;;;10.0
7550;Totaal mannen en vrouwen;55 tot 60 jaar;Ov. niet-west. 2e gen. 2 ouders buitenl.;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;
7551;Totaal mannen en vrouwen;55 tot 60 jaar;Ov. niet-west. 2e gen. 2 ouders buitenl.;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;
7552;Totaal mannen en vrouwen;55 tot 60 jaar;Ov. niet-west. 2e gen. 2 ouders buitenl.;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;
7553;Totaal mannen en vrouwen;55 tot 60 jaar;Ov. niet-west. 2e gen. 2 ouders buitenl.;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;
7554;Totaal mannen en vrouwen;55 tot 60 jaar;Ov. niet-west. 2e gen. 2 ouders buitenl.;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;
7555;Totaal mannen en vrouwen;55 tot 60 jaar;Ov. niet-west. 2e gen. 2 ouders buitenl.;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;
7556;Totaal mannen en vrouwen;55 tot 60 jaar;Ov. niet-west. 2e gen. 2 ouders buitenl.;2005, vrijdag 30 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;;;;;;;;
7557;Totaal mannen en vrouwen;55 tot 60 jaar;Ov. niet-west. 2e gen. 2 ouders buitenl.;2006, vrijdag 29 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;;;;;;;;
7558;Totaal mannen en vrouwen;55 tot 60 jaar;Ov. niet-west. 2e gen. 2 ouders buitenl.;2007, vrijdag 28 september;0.1;;0.0;0.0;0.0;0.0;0.0;;0.0;100.0;;;;;;;;
7559;Totaal mannen en vrouwen;55 tot 60 jaar;Ov. niet-west. 2e gen. 2 ouders buitenl.;2008, vrijdag 26 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;100.0;;;;;;;;
7560;Totaal mannen en vrouwen;55 tot 65 jaar;0;1999, vrijdag 24 september;1573.7;451.9;115.3;536.3;330.3;69.5;73.7;101.3;354.7;100.0;29.0;7.0;34.0;21.0;4.0;5.0;6.0;23.0
7561;Totaal mannen en vrouwen;55 tot 65 jaar;0;2000, vrijdag 29 september;1615.7;490.4;121.5;525.9;334.9;64.2;75.0;88.5;376.8;100.0;30.0;8.0;33.0;21.0;4.0;5.0;5.0;23.0
7562;Totaal mannen en vrouwen;55 tot 65 jaar;0;2001, vrijdag 28 september;1698.1;560.1;127.0;527.4;343.4;58.6;76.1;84.0;400.1;100.0;33.0;7.0;31.0;20.0;3.0;4.0;5.0;24.0
7563;Totaal mannen en vrouwen;55 tot 65 jaar;0;2002, vrijdag 27 september;1791.9;626.6;134.3;537.6;357.0;54.3;77.4;84.8;424.8;100.0;35.0;7.0;30.0;20.0;3.0;4.0;5.0;24.0
7564;Totaal mannen en vrouwen;55 tot 65 jaar;0;2003, vrijdag 26 september;1864.9;683.9;142.2;543.9;361.8;60.0;78.7;81.3;451.0;100.0;37.0;8.0;29.0;19.0;3.0;4.0;4.0;24.0
7565;Totaal mannen en vrouwen;55 tot 65 jaar;0;2004, vrijdag 24 september;1926.4;712.8;143.2;548.0;364.3;66.6;79.2;78.3;478.8;100.0;37.0;7.0;28.0;19.0;3.0;4.0;4.0;25.0
7566;Totaal mannen en vrouwen;55 tot 65 jaar;0;2005, vrijdag 30 september;1975.8;756.1;152.5;546.7;360.0;71.0;79.2;93.7;508.6;100.0;38.0;8.0;28.0;18.0;4.0;4.0;5.0;26.0
7567;Totaal mannen en vrouwen;55 tot 65 jaar;0;2006, vrijdag 29 september;2022.0;782.5;161.1;538.5;350.7;74.9;78.3;90.3;519.7;100.0;39.0;8.0;27.0;17.0;4.0;4.0;4.0;26.0
7568;Totaal mannen en vrouwen;55 tot 65 jaar;0;2007, vrijdag 28 september;2074.7;;168.2;527.7;349.9;68.8;78.1;;542.6;100.0;;8.0;25.0;17.0;3.0;4.0;;26.0
7569;Totaal mannen en vrouwen;55 tot 65 jaar;0;2008, vrijdag 26 september;2117.1;914.2;174.2;510.7;344.7;54.7;77.9;;548.4;100.0;43.0;8.0;24.0;16.0;3.0;4.0;;26.0
7570;Totaal mannen en vrouwen;55 tot 65 jaar;1;1999, vrijdag 24 september;1341.7;394.4;104.5;434.6;276.1;58.2;45.8;85.9;307.6;100.0;29.0;8.0;32.0;21.0;4.0;3.0;6.0;23.0
7571;Totaal mannen en vrouwen;55 tot 65 jaar;1;2000, vrijdag 29 september;1377.4;428.7;109.9;424.5;279.4;53.9;46.0;75.0;326.4;100.0;31.0;8.0;31.0;20.0;4.0;3.0;5.0;24.0
7572;Totaal mannen en vrouwen;55 tot 65 jaar;1;2001, vrijdag 28 september;1450.9;491.2;114.6;425.4;286.6;49.3;46.3;71.4;347.3;100.0;34.0;8.0;29.0;20.0;3.0;3.0;5.0;24.0
7573;Totaal mannen en vrouwen;55 tot 65 jaar;1;2002, vrijdag 27 september;1532.4;549.7;121.0;433.9;298.3;45.6;47.0;72.3;368.8;100.0;36.0;8.0;28.0;19.0;3.0;3.0;5.0;24.0
7574;Totaal mannen en vrouwen;55 tot 65 jaar;1;2003, vrijdag 26 september;1595.1;599.9;127.8;438.2;302.3;50.2;47.4;69.3;392.4;100.0;38.0;8.0;27.0;19.0;3.0;3.0;4.0;25.0
7575;Totaal mannen en vrouwen;55 tot 65 jaar;1;2004, vrijdag 24 september;1648.2;624.7;128.7;441.1;304.6;55.5;47.4;66.9;418.5;100.0;38.0;8.0;27.0;18.0;3.0;3.0;4.0;25.0
7576;Totaal mannen en vrouwen;55 tot 65 jaar;1;2005, vrijdag 30 september;1690.5;661.2;136.9;439.8;301.1;59.1;47.2;80.7;445.8;100.0;39.0;8.0;26.0;18.0;3.0;3.0;5.0;26.0
7577;Totaal mannen en vrouwen;55 tot 65 jaar;1;2006, vrijdag 29 september;1729.3;681.9;144.3;431.9;293.2;62.1;46.1;78.0;457.9;100.0;39.0;8.0;25.0;17.0;4.0;3.0;5.0;26.0
7578;Totaal mannen en vrouwen;55 tot 65 jaar;1;2007, vrijdag 28 september;1774.1;;150.1;422.5;292.8;56.9;45.5;;478.2;100.0;;8.0;24.0;17.0;3.0;3.0;;27.0
7579;Totaal mannen en vrouwen;55 tot 65 jaar;1;2008, vrijdag 26 september;1805.9;793.1;155.1;405.9;287.6;45.2;44.5;;482.7;100.0;44.0;9.0;22.0;16.0;3.0;2.0;;27.0
7580;Totaal mannen en vrouwen;55 tot 65 jaar;2;1999, vrijdag 24 september;232.0;57.5;10.9;101.7;54.3;11.2;27.9;15.4;47.1;100.0;25.0;5.0;44.0;23.0;5.0;12.0;7.0;20.0
7581;Totaal mannen en vrouwen;55 tot 65 jaar;2;2000, vrijdag 29 september;238.3;61.7;11.6;101.5;55.6;10.3;29.0;13.5;50.4;100.0;26.0;5.0;43.0;23.0;4.0;12.0;6.0;21.0
7582;Totaal mannen en vrouwen;55 tot 65 jaar;2;2001, vrijdag 28 september;247.2;68.9;12.4;102.0;56.7;9.3;29.9;12.7;52.8;100.0;28.0;5.0;41.0;23.0;4.0;12.0;5.0;21.0
7583;Totaal mannen en vrouwen;55 tot 65 jaar;2;2002, vrijdag 27 september;259.4;76.9;13.3;103.7;58.7;8.7;30.4;12.5;56.0;100.0;30.0;5.0;40.0;23.0;3.0;12.0;5.0;22.0
7584;Totaal mannen en vrouwen;55 tot 65 jaar;2;2003, vrijdag 26 september;269.7;84.0;14.4;105.7;59.5;9.8;31.3;12.0;58.6;100.0;31.0;5.0;39.0;22.0;4.0;12.0;4.0;22.0
7585;Totaal mannen en vrouwen;55 tot 65 jaar;2;2004, vrijdag 24 september;278.1;88.1;14.5;106.9;59.7;11.1;31.8;11.4;60.2;100.0;32.0;5.0;38.0;21.0;4.0;11.0;4.0;22.0
7586;Totaal mannen en vrouwen;55 tot 65 jaar;2;2005, vrijdag 30 september;285.3;94.9;15.6;107.0;58.9;11.9;32.0;13.0;62.9;100.0;33.0;5.0;38.0;21.0;4.0;11.0;5.0;22.0
7587;Totaal mannen en vrouwen;55 tot 65 jaar;2;2006, vrijdag 29 september;292.7;100.6;16.8;106.6;57.5;12.8;32.2;12.3;61.8;100.0;34.0;6.0;36.0;20.0;4.0;11.0;4.0;21.0
7588;Totaal mannen en vrouwen;55 tot 65 jaar;2;2007, vrijdag 28 september;300.6;;18.1;105.2;57.1;11.9;32.5;;64.4;100.0;;6.0;35.0;19.0;4.0;11.0;;21.0
7589;Totaal mannen en vrouwen;55 tot 65 jaar;2;2008, vrijdag 26 september;311.2;121.1;19.1;104.8;57.1;9.5;33.5;;65.7;100.0;39.0;6.0;34.0;18.0;3.0;11.0;;21.0
7590;Totaal mannen en vrouwen;55 tot 65 jaar;3;1999, vrijdag 24 september;135.7;30.8;4.5;66.5;31.8;6.5;23.5;9.1;24.2;100.0;23.0;3.0;49.0;23.0;5.0;17.0;7.0;18.0
7591;Totaal mannen en vrouwen;55 tot 65 jaar;3;2000, vrijdag 29 september;141.6;33.5;5.0;67.7;33.4;6.1;24.7;8.0;26.3;100.0;24.0;4.0;48.0;24.0;4.0;17.0;6.0;19.0
7592;Totaal mannen en vrouwen;55 tot 65 jaar;3;2001, vrijdag 28 september;147.2;37.1;5.4;68.6;34.4;5.5;25.6;7.5;27.7;100.0;25.0;4.0;47.0;23.0;4.0;17.0;5.0;19.0
7593;Totaal mannen en vrouwen;55 tot 65 jaar;3;2002, vrijdag 27 september;155.6;41.7;5.9;70.2;36.0;5.2;26.2;7.3;29.8;100.0;27.0;4.0;45.0;23.0;3.0;17.0;5.0;19.0
7594;Totaal mannen en vrouwen;55 tot 65 jaar;3;2003, vrijdag 26 september;163.5;46.2;6.6;72.4;37.0;6.0;27.1;7.1;31.4;100.0;28.0;4.0;44.0;23.0;4.0;17.0;4.0;19.0
7595;Totaal mannen en vrouwen;55 tot 65 jaar;3;2004, vrijdag 24 september;170.6;49.6;6.8;74.0;37.5;6.9;27.6;6.7;32.2;100.0;29.0;4.0;43.0;22.0;4.0;16.0;4.0;19.0
7596;Totaal mannen en vrouwen;55 tot 65 jaar;3;2005, vrijdag 30 september;177.0;54.7;7.5;74.8;37.4;7.5;27.9;7.6;34.0;100.0;31.0;4.0;42.0;21.0;4.0;16.0;4.0;19.0
7597;Totaal mannen en vrouwen;55 tot 65 jaar;3;2006, vrijdag 29 september;182.3;58.7;8.2;75.0;36.7;8.2;28.1;7.1;32.8;100.0;32.0;4.0;41.0;20.0;4.0;15.0;4.0;18.0
7598;Totaal mannen en vrouwen;55 tot 65 jaar;3;2007, vrijdag 28 september;187.6;;9.0;74.5;36.5;7.6;28.5;;34.5;100.0;;5.0;40.0;19.0;4.0;15.0;;18.0
7599;Totaal mannen en vrouwen;55 tot 65 jaar;3;2008, vrijdag 26 september;196.3;71.6;9.7;75.4;37.1;6.1;29.5;;35.6;100.0;36.0;5.0;38.0;19.0;3.0;15.0;;18.0
7600;Totaal mannen en vrouwen;55 tot 65 jaar;4;1999, vrijdag 24 september;96.2;26.7;6.3;35.2;22.4;4.7;4.3;6.3;22.9;100.0;28.0;7.0;37.0;23.0;5.0;5.0;7.0;24.0
7601;Totaal mannen en vrouwen;55 tot 65 jaar;4;2000, vrijdag 29 september;96.6;28.1;6.6;33.8;22.2;4.2;4.2;5.5;24.1;100.0;29.0;7.0;35.0;23.0;4.0;4.0;6.0;25.0
7602;Totaal mannen en vrouwen;55 tot 65 jaar;4;2001, vrijdag 28 september;100.0;31.7;6.9;33.4;22.3;3.8;4.3;5.1;25.1;100.0;32.0;7.0;33.0;22.0;4.0;4.0;5.0;25.0
7603;Totaal mannen en vrouwen;55 tot 65 jaar;4;2002, vrijdag 27 september;103.9;35.1;7.4;33.5;22.8;3.5;4.2;5.2;26.2;100.0;34.0;7.0;32.0;22.0;3.0;4.0;5.0;25.0
