ID;WoonregioS;WerkregioS;Perioden;TotaalHoofdbanenVanWerknemers_1;HoofdbaanBinnenWoongemeente_2;HoofdbaanBuitenWoongemeente_3;HoofdbaanBinnenWoonCOROP_4;HoofdbaanBuitenWoonCOROP_5;HoofdbaanBinnenWoonprovincie_6;HoofdbaanBuitenWoonprovincie_7;GemiddeldeWoonwerkafstand_8
213;Nederland inclusief buitenland;Zuid-Limburg (CR);31 december 2000;245.6;96.1;149.5;215.9;29.7;225.7;19.9;
214;Nederland inclusief buitenland;Zuid-Limburg (CR);30 september 2004;251.0;105.7;145.3;213.8;37.3;226.0;25.1;
215;Nederland inclusief buitenland;Zuid-Limburg (CR);30 september 2005;246.5;104.4;142.2;210.3;36.3;222.0;24.5;
216;Nederland inclusief buitenland;Flevoland (CR);31 december 1998;91.0;55.3;35.7;65.5;25.5;65.5;25.5;
217;Nederland inclusief buitenland;Flevoland (CR);31 december 2000;101.3;59.1;42.2;70.7;30.7;70.7;30.7;
218;Nederland inclusief buitenland;Flevoland (CR);30 september 2004;119.0;70.0;49.0;83.8;35.2;83.8;35.2;
219;Nederland inclusief buitenland;Flevoland (CR);30 september 2005;123.6;70.6;53.0;84.7;38.9;84.7;38.9;
220;Nederland inclusief buitenland;Gemeente onbekend;31 december 1998;0.0;;;;;;;0.0
221;Nederland inclusief buitenland;Gemeente onbekend;31 december 2000;0.0;;;;;;;0.0
222;Nederland inclusief buitenland;Gemeente onbekend;30 september 2004;51.3;0.0;51.3;0.0;51.3;0.0;51.3;
223;Nederland inclusief buitenland;Gemeente onbekend;30 september 2005;52.7;0.0;52.7;0.0;52.7;0.0;52.7;
224;Nederland inclusief buitenland;Aa en Hunze;31 december 1998;4.6;2.0;2.6;2.8;1.8;3.7;0.9;
225;Nederland inclusief buitenland;Aa en Hunze;31 december 2000;4.8;2.1;2.7;2.8;2.0;3.7;1.1;
226;Nederland inclusief buitenland;Aa en Hunze;30 september 2004;5.6;2.5;3.1;3.3;2.3;4.4;1.2;
227;Nederland inclusief buitenland;Aa en Hunze;30 september 2005;6.1;2.7;3.4;3.6;2.5;4.7;1.4;
228;Nederland inclusief buitenland;Aalburg;31 december 1998;3.0;1.5;1.5;2.3;0.8;2.6;0.5;
229;Nederland inclusief buitenland;Aalburg;31 december 2000;2.8;1.5;1.3;2.1;0.7;2.4;0.4;
230;Nederland inclusief buitenland;Aalburg;30 september 2004;3.2;1.7;1.5;2.3;0.9;2.6;0.6;
231;Nederland inclusief buitenland;Aalburg;30 september 2005;3.1;1.6;1.5;2.3;0.8;2.6;0.5;
232;Nederland inclusief buitenland;Aalsmeer;31 december 1998;17.6;4.9;12.7;8.9;8.7;12.6;5.0;
233;Nederland inclusief buitenland;Aalsmeer;31 december 2000;16.6;4.7;11.9;10.2;6.4;11.6;5.1;
234;Nederland inclusief buitenland;Aalsmeer;30 september 2004;16.2;4.9;11.3;10.2;6.0;11.6;4.6;
235;Nederland inclusief buitenland;Aalsmeer;30 september 2005;16.2;4.9;11.3;10.2;6.0;11.5;4.7;
236;Nederland inclusief buitenland;Aalten;31 december 1998;5.5;3.5;2.0;5.1;0.4;5.2;0.3;
237;Nederland inclusief buitenland;Aalten;31 december 2000;6.1;3.4;2.6;5.0;1.0;5.2;0.8;
238;Nederland inclusief buitenland;Aalten;30 september 2004;6.2;3.8;2.4;5.7;0.5;5.9;0.3;
239;Nederland inclusief buitenland;Aalten;30 september 2005;8.5;5.6;3.0;7.8;0.7;8.0;0.5;
240;Nederland inclusief buitenland;Ter Aar;31 december 1998;2.2;0.9;1.3;1.8;0.5;1.9;0.3;
241;Nederland inclusief buitenland;Ter Aar;31 december 2000;2.2;0.9;1.3;1.7;0.5;1.9;0.3;
242;Nederland inclusief buitenland;Ter Aar;30 september 2004;2.3;1.1;1.2;1.8;0.5;2.0;0.3;
243;Nederland inclusief buitenland;Ter Aar;30 september 2005;2.3;1.1;1.2;1.8;0.5;2.1;0.2;
244;Nederland inclusief buitenland;Abcoude;31 december 1998;1.3;0.5;0.8;0.8;0.5;0.8;0.5;
245;Nederland inclusief buitenland;Abcoude;31 december 2000;1.3;0.5;0.8;0.8;0.5;0.8;0.5;
246;Nederland inclusief buitenland;Abcoude;30 september 2004;1.6;0.6;0.9;0.9;0.6;0.9;0.6;
247;Nederland inclusief buitenland;Abcoude;30 september 2005;1.6;0.6;1.0;0.9;0.7;0.9;0.7;
248;Nederland inclusief buitenland;Achtkarspelen;31 december 1998;6.8;3.7;3.1;5.4;1.4;6.0;0.8;
249;Nederland inclusief buitenland;Achtkarspelen;31 december 2000;7.4;4.0;3.4;6.0;1.5;6.6;0.9;
250;Nederland inclusief buitenland;Achtkarspelen;30 september 2004;7.2;4.1;3.1;5.9;1.3;6.5;0.7;
251;Nederland inclusief buitenland;Achtkarspelen;30 september 2005;7.1;4.1;3.0;5.9;1.3;6.5;0.7;
252;Nederland inclusief buitenland;Akersloot;31 december 1998;0.8;0.3;0.5;0.5;0.3;0.8;0.0;
253;Nederland inclusief buitenland;Akersloot;31 december 2000;0.8;0.3;0.5;0.5;0.3;0.8;0.0;
254;Nederland inclusief buitenland;Akersloot;30 september 2004;0.0;;;;;;;0.0
255;Nederland inclusief buitenland;Akersloot;30 september 2005;0.0;;;;;;;0.0
256;Nederland inclusief buitenland;Alblasserdam;31 december 1998;5.5;2.0;3.5;4.0;1.5;5.2;0.4;
257;Nederland inclusief buitenland;Alblasserdam;31 december 2000;6.1;2.1;4.0;4.4;1.7;5.6;0.5;
258;Nederland inclusief buitenland;Alblasserdam;30 september 2004;6.3;2.0;4.4;4.4;1.9;5.7;0.7;
259;Nederland inclusief buitenland;Alblasserdam;30 september 2005;6.2;2.2;4.1;4.6;1.6;5.8;0.5;
260;Nederland inclusief buitenland;Albrandswaard;31 december 1998;5.9;1.4;4.5;4.8;1.1;5.5;0.4;
261;Nederland inclusief buitenland;Albrandswaard;31 december 2000;6.4;1.4;5.0;5.5;0.9;5.9;0.5;
262;Nederland inclusief buitenland;Albrandswaard;30 september 2004;7.1;1.6;5.5;5.8;1.3;6.4;0.7;
263;Nederland inclusief buitenland;Albrandswaard;30 september 2005;7.0;1.6;5.3;5.7;1.3;6.2;0.7;
264;Nederland inclusief buitenland;Alkemade;31 december 1998;4.2;2.4;1.9;3.0;1.3;3.7;0.5;
265;Nederland inclusief buitenland;Alkemade;31 december 2000;4.3;2.3;2.0;3.0;1.3;3.8;0.6;
266;Nederland inclusief buitenland;Alkemade;30 september 2004;5.1;2.8;2.3;3.6;1.5;4.5;0.6;
267;Nederland inclusief buitenland;Alkemade;30 september 2005;5.0;2.7;2.3;3.5;1.5;4.4;0.6;
268;Nederland inclusief buitenland;Alkmaar;31 december 1998;44.2;19.5;24.7;31.5;12.7;42.6;1.6;
269;Nederland inclusief buitenland;Alkmaar;31 december 2000;45.7;19.2;26.5;31.4;14.3;43.2;2.5;
270;Nederland inclusief buitenland;Alkmaar;30 september 2004;50.7;21.1;29.6;33.2;17.5;47.7;3.0;
271;Nederland inclusief buitenland;Alkmaar;30 september 2005;50.2;21.2;29.0;33.5;16.7;47.8;2.4;
272;Nederland inclusief buitenland;Almelo;31 december 1998;32.7;14.5;18.1;29.6;3.1;30.8;1.9;
273;Nederland inclusief buitenland;Almelo;31 december 2000;34.7;14.9;19.8;30.1;4.6;31.3;3.4;
274;Nederland inclusief buitenland;Almelo;30 september 2004;39.6;16.5;23.1;32.7;6.9;34.2;5.4;
275;Nederland inclusief buitenland;Almelo;30 september 2005;40.5;16.7;23.8;33.0;7.5;34.6;5.9;
276;Nederland inclusief buitenland;Almere;31 december 1998;37.3;21.6;15.7;24.5;12.8;24.5;12.8;
277;Nederland inclusief buitenland;Almere;31 december 2000;44.2;24.4;19.8;27.8;16.4;27.8;16.4;
278;Nederland inclusief buitenland;Almere;30 september 2004;52.1;30.9;21.2;35.1;17.0;35.1;17.0;
279;Nederland inclusief buitenland;Almere;30 september 2005;56.4;31.4;24.9;35.7;20.7;35.7;20.7;
280;Nederland inclusief buitenland;Alphen aan den Rijn;31 december 1998;29.1;14.8;14.2;20.3;8.8;24.3;4.8;
281;Nederland inclusief buitenland;Alphen aan den Rijn;31 december 2000;29.4;15.0;14.4;20.6;8.9;24.6;4.8;
282;Nederland inclusief buitenland;Alphen aan den Rijn;30 september 2004;29.2;16.0;13.2;21.4;7.8;25.5;3.7;
283;Nederland inclusief buitenland;Alphen aan den Rijn;30 september 2005;29.0;15.9;13.1;21.0;8.0;24.9;4.1;
284;Nederland inclusief buitenland;Alphen-Chaam;31 december 1998;2.0;0.8;1.2;1.4;0.6;1.8;0.2;
285;Nederland inclusief buitenland;Alphen-Chaam;31 december 2000;1.9;0.8;1.1;1.3;0.6;1.7;0.2;
286;Nederland inclusief buitenland;Alphen-Chaam;30 september 2004;2.0;0.9;1.1;1.5;0.6;1.9;0.2;
287;Nederland inclusief buitenland;Alphen-Chaam;30 september 2005;2.0;0.9;1.1;1.4;0.5;1.8;0.2;
288;Nederland inclusief buitenland;Ambt Delden;31 december 1998;1.4;0.4;0.9;1.2;0.2;1.2;0.1;
289;Nederland inclusief buitenland;Ambt Delden;31 december 2000;1.3;0.5;0.9;1.2;0.2;1.2;0.1;
290;Nederland inclusief buitenland;Ambt Delden;30 september 2004;0.0;;;;;;;0.0
291;Nederland inclusief buitenland;Ambt Delden;30 september 2005;0.0;;;;;;;0.0
292;Nederland inclusief buitenland;Ambt Montfort;31 december 1998;2.0;0.8;1.2;1.7;0.3;2.0;0.0;
293;Nederland inclusief buitenland;Ambt Montfort;31 december 2000;1.9;0.8;1.1;1.6;0.3;1.8;0.1;
294;Nederland inclusief buitenland;Ambt Montfort;30 september 2004;1.9;0.9;1.0;1.5;0.4;1.7;0.2;
295;Nederland inclusief buitenland;Ambt Montfort;30 september 2005;1.9;0.9;1.0;1.5;0.4;1.7;0.2;
296;Nederland inclusief buitenland;Ameland;31 december 1998;0.9;0.8;0.1;0.9;0.0;0.9;0.0;
297;Nederland inclusief buitenland;Ameland;31 december 2000;1.0;0.9;0.1;1.0;0.0;1.0;0.0;
298;Nederland inclusief buitenland;Ameland;30 september 2004;1.4;1.1;0.3;1.3;0.1;1.3;0.1;
299;Nederland inclusief buitenland;Ameland;30 september 2005;1.4;1.1;0.3;1.3;0.1;1.3;0.1;
300;Nederland inclusief buitenland;Amerongen;31 december 1998;1.6;0.5;1.0;1.2;0.3;1.2;0.3;
301;Nederland inclusief buitenland;Amerongen;31 december 2000;1.6;0.5;1.1;1.3;0.3;1.3;0.3;
302;Nederland inclusief buitenland;Amerongen;30 september 2004;1.8;0.6;1.3;1.5;0.4;1.5;0.4;
303;Nederland inclusief buitenland;Amerongen;30 september 2005;2.0;0.6;1.4;1.5;0.4;1.5;0.4;
304;Nederland inclusief buitenland;Amersfoort (GM);31 december 1998;63.4;28.2;35.2;42.4;21.0;42.4;21.0;
305;Nederland inclusief buitenland;Amersfoort (GM);31 december 2000;65.5;27.9;37.6;42.3;23.2;42.3;23.2;
306;Nederland inclusief buitenland;Amersfoort (GM);30 september 2004;70.8;30.6;40.2;45.9;24.9;45.9;24.9;
307;Nederland inclusief buitenland;Amersfoort (GM);30 september 2005;73.1;31.5;41.7;47.0;26.1;47.0;26.1;
308;Nederland inclusief buitenland;Ammerzoden;31 december 1998;1.6;0.5;1.1;1.0;0.6;1.0;0.6;
309;Nederland inclusief buitenland;Ammerzoden;31 december 2000;0.0;;;;;;;0.0
310;Nederland inclusief buitenland;Ammerzoden;30 september 2004;0.0;;;;;;;0.0
311;Nederland inclusief buitenland;Ammerzoden;30 september 2005;0.0;;;;;;;0.0
312;Nederland inclusief buitenland;Amstelveen;31 december 1998;37.8;10.6;27.2;16.5;21.4;28.2;9.6;
313;Nederland inclusief buitenland;Amstelveen;31 december 2000;38.6;9.9;28.7;23.0;15.5;27.3;11.3;
314;Nederland inclusief buitenland;Amstelveen;30 september 2004;39.3;10.6;28.7;24.2;15.0;28.6;10.7;
315;Nederland inclusief buitenland;Amstelveen;30 september 2005;37.2;10.3;26.8;22.8;14.4;26.8;10.3;
316;Nederland inclusief buitenland;Amsterdam (GM);31 december 1998;436.4;212.2;224.2;212.2;224.2;340.2;96.2;
317;Nederland inclusief buitenland;Amsterdam (GM);31 december 2000;456.8;208.0;248.7;266.0;190.8;341.4;115.3;
318;Nederland inclusief buitenland;Amsterdam (GM);30 september 2004;466.1;213.9;252.3;273.8;192.3;347.9;118.2;
319;Nederland inclusief buitenland;Amsterdam (GM);30 september 2005;465.4;214.2;251.2;274.8;190.6;349.9;115.5;
320;Nederland inclusief buitenland;Andijk;31 december 1998;1.8;0.8;1.0;1.7;0.1;1.7;0.1;
321;Nederland inclusief buitenland;Andijk;31 december 2000;1.8;0.7;1.1;1.6;0.1;1.7;0.1;
322;Nederland inclusief buitenland;Andijk;30 september 2004;1.8;0.8;1.0;1.6;0.2;1.7;0.1;
323;Nederland inclusief buitenland;Andijk;30 september 2005;1.7;0.8;0.9;1.5;0.2;1.6;0.2;
324;Nederland inclusief buitenland;Angerlo;31 december 1998;0.7;0.2;0.5;0.6;0.2;0.7;0.0;
325;Nederland inclusief buitenland;Angerlo;31 december 2000;0.8;0.2;0.6;0.5;0.3;0.7;0.1;
326;Nederland inclusief buitenland;Angerlo;30 september 2004;0.8;0.3;0.5;0.7;0.1;0.7;0.0;
327;Nederland inclusief buitenland;Angerlo;30 september 2005;0.0;;;;;;;0.0
328;Nederland inclusief buitenland;Anna Paulowna;31 december 1998;2.4;1.5;0.9;2.2;0.2;2.3;0.1;
329;Nederland inclusief buitenland;Anna Paulowna;31 december 2000;2.6;1.5;1.0;2.4;0.2;2.5;0.1;
330;Nederland inclusief buitenland;Anna Paulowna;30 september 2004;2.9;1.8;1.1;2.6;0.3;2.7;0.2;
331;Nederland inclusief buitenland;Anna Paulowna;30 september 2005;2.9;1.7;1.2;2.6;0.3;2.7;0.2;
332;Nederland inclusief buitenland;Sint Anthonis;31 december 1998;2.5;1.1;1.4;1.9;0.6;2.1;0.4;
333;Nederland inclusief buitenland;Sint Anthonis;31 december 2000;2.4;1.1;1.4;1.9;0.6;2.1;0.4;
334;Nederland inclusief buitenland;Sint Anthonis;30 september 2004;3.0;1.4;1.6;2.2;0.8;2.4;0.6;
335;Nederland inclusief buitenland;Sint Anthonis;30 september 2005;3.0;1.4;1.6;2.2;0.8;2.4;0.6;
336;Nederland inclusief buitenland;Apeldoorn (GM);31 december 1998;80.4;46.9;33.5;56.6;23.8;65.6;14.7;
337;Nederland inclusief buitenland;Apeldoorn (GM);31 december 2000;79.9;45.5;34.4;55.3;24.6;64.0;15.9;
338;Nederland inclusief buitenland;Apeldoorn (GM);30 september 2004;85.2;46.8;38.4;56.9;28.3;66.5;18.7;
339;Nederland inclusief buitenland;Apeldoorn (GM);30 september 2005;83.6;47.1;36.5;57.2;26.4;66.5;17.1;
340;Nederland inclusief buitenland;Appingedam;31 december 1998;3.5;1.4;2.1;2.6;0.9;3.4;0.1;
341;Nederland inclusief buitenland;Appingedam;31 december 2000;3.7;1.5;2.2;2.8;1.0;3.6;0.1;
342;Nederland inclusief buitenland;Appingedam;30 september 2004;3.9;1.6;2.3;2.9;1.0;3.7;0.2;
343;Nederland inclusief buitenland;Appingedam;30 september 2005;3.9;1.6;2.3;2.9;1.0;3.7;0.2;
344;Nederland inclusief buitenland;Arcen en Velden;31 december 1998;3.3;1.2;2.1;3.0;0.3;3.0;0.3;
345;Nederland inclusief buitenland;Arcen en Velden;31 december 2000;3.3;1.2;2.0;2.9;0.3;3.0;0.3;
346;Nederland inclusief buitenland;Arcen en Velden;30 september 2004;3.5;1.4;2.1;2.9;0.6;3.0;0.5;
347;Nederland inclusief buitenland;Arcen en Velden;30 september 2005;3.3;1.3;1.9;2.8;0.4;2.9;0.3;
348;Nederland inclusief buitenland;Arnhem (GM);31 december 1998;86.7;33.6;53.1;66.4;20.3;76.6;10.1;
349;Nederland inclusief buitenland;Arnhem (GM);31 december 2000;89.7;33.9;55.8;68.0;21.7;78.7;10.9;
350;Nederland inclusief buitenland;Arnhem (GM);30 september 2004;90.2;33.8;56.4;67.0;23.2;78.0;12.2;
351;Nederland inclusief buitenland;Arnhem (GM);30 september 2005;90.6;34.2;56.5;66.1;24.6;78.0;12.6;
352;Nederland inclusief buitenland;Assen;31 december 1998;35.2;14.1;21.1;22.2;13.0;27.5;7.8;
353;Nederland inclusief buitenland;Assen;31 december 2000;34.1;14.4;19.8;22.2;11.9;26.9;7.2;
354;Nederland inclusief buitenland;Assen;30 september 2004;36.0;15.5;20.5;23.1;12.9;28.3;7.7;
355;Nederland inclusief buitenland;Assen;30 september 2005;33.3;15.6;17.7;23.1;10.2;25.9;7.5;
356;Nederland inclusief buitenland;Asten;31 december 1998;4.7;2.2;2.5;4.2;0.5;4.3;0.4;
357;Nederland inclusief buitenland;Asten;31 december 2000;4.7;2.1;2.6;4.0;0.7;4.2;0.5;
358;Nederland inclusief buitenland;Asten;30 september 2004;6.1;2.6;3.6;5.0;1.1;5.2;0.9;
359;Nederland inclusief buitenland;Asten;30 september 2005;6.1;2.6;3.5;5.0;1.1;5.2;0.9;
360;Nederland inclusief buitenland;Avereest;31 december 1998;4.3;2.2;2.1;3.3;1.0;3.5;0.9;
361;Nederland inclusief buitenland;Avereest;31 december 2000;4.6;2.2;2.4;3.5;1.1;3.6;1.0;
362;Nederland inclusief buitenland;Avereest;30 september 2004;0.0;;;;;;;0.0
363;Nederland inclusief buitenland;Avereest;30 september 2005;0.0;;;;;;;0.0
364;Nederland inclusief buitenland;Axel;31 december 1998;2.4;1.2;1.2;2.2;0.2;2.2;0.1;
365;Nederland inclusief buitenland;Axel;31 december 2000;2.3;1.1;1.2;2.0;0.2;2.1;0.2;
366;Nederland inclusief buitenland;Axel;30 september 2004;0.0;;;;;;;0.0
367;Nederland inclusief buitenland;Axel;30 september 2005;0.0;;;;;;;0.0
368;Nederland inclusief buitenland;Baarle-Nassau;31 december 1998;1.7;0.8;0.9;1.3;0.5;1.5;0.3;
369;Nederland inclusief buitenland;Baarle-Nassau;31 december 2000;1.9;0.8;1.1;1.4;0.5;1.6;0.3;
370;Nederland inclusief buitenland;Baarle-Nassau;30 september 2004;2.3;1.0;1.3;1.6;0.7;1.8;0.5;
371;Nederland inclusief buitenland;Baarle-Nassau;30 september 2005;2.4;1.0;1.4;1.5;0.8;1.8;0.6;
372;Nederland inclusief buitenland;Baarn;31 december 1998;12.6;3.6;9.1;7.4;5.3;7.4;5.3;
373;Nederland inclusief buitenland;Baarn;31 december 2000;11.3;3.3;8.0;6.9;4.4;6.9;4.4;
374;Nederland inclusief buitenland;Baarn;30 september 2004;10.4;3.3;7.1;6.3;4.1;6.3;4.1;
375;Nederland inclusief buitenland;Baarn;30 september 2005;10.4;3.2;7.2;6.3;4.1;6.3;4.1;
376;Nederland inclusief buitenland;Barendrecht;31 december 1998;11.6;2.8;8.8;7.2;4.4;10.2;1.4;
377;Nederland inclusief buitenland;Barendrecht;31 december 2000;12.9;3.2;9.7;9.3;3.6;11.3;1.7;
378;Nederland inclusief buitenland;Barendrecht;30 september 2004;15.2;4.4;10.9;10.8;4.4;13.5;1.7;
379;Nederland inclusief buitenland;Barendrecht;30 september 2005;16.6;4.6;12.0;11.6;5.0;14.3;2.3;
380;Nederland inclusief buitenland;Barneveld;31 december 1998;19.7;9.8;10.0;14.7;5.0;15.5;4.2;
381;Nederland inclusief buitenland;Barneveld;31 december 2000;20.8;10.0;10.8;15.2;5.6;16.1;4.7;
382;Nederland inclusief buitenland;Barneveld;30 september 2004;22.0;11.0;11.0;16.5;5.5;17.4;4.7;
383;Nederland inclusief buitenland;Barneveld;30 september 2005;21.9;11.2;10.7;16.5;5.3;17.4;4.4;
384;Nederland inclusief buitenland;Bathmen;31 december 1998;0.7;0.4;0.3;0.5;0.1;0.6;0.1;
385;Nederland inclusief buitenland;Bathmen;31 december 2000;0.6;0.3;0.3;0.5;0.1;0.6;0.1;
386;Nederland inclusief buitenland;Bathmen;30 september 2004;0.9;0.4;0.5;0.6;0.3;0.7;0.2;
387;Nederland inclusief buitenland;Bathmen;30 september 2005;0.0;;;;;;;0.0
388;Nederland inclusief buitenland;Bedum;31 december 1998;2.3;0.9;1.3;1.9;0.4;2.1;0.2;
389;Nederland inclusief buitenland;Bedum;31 december 2000;2.4;1.0;1.4;1.9;0.5;2.2;0.2;
390;Nederland inclusief buitenland;Bedum;30 september 2004;2.8;1.2;1.7;2.3;0.5;2.7;0.1;
391;Nederland inclusief buitenland;Bedum;30 september 2005;2.9;1.2;1.8;2.4;0.6;2.8;0.1;
392;Nederland inclusief buitenland;Beek;31 december 1998;5.7;1.3;4.3;5.1;0.6;5.2;0.4;
393;Nederland inclusief buitenland;Beek;31 december 2000;6.1;1.3;4.7;5.3;0.8;5.4;0.6;
394;Nederland inclusief buitenland;Beek;30 september 2004;6.4;1.4;5.0;5.4;1.0;5.8;0.6;
395;Nederland inclusief buitenland;Beek;30 september 2005;6.3;1.3;5.0;5.4;0.8;5.7;0.6;
396;Nederland inclusief buitenland;Beemster;31 december 1998;2.2;0.6;1.5;1.3;0.9;2.0;0.1;
397;Nederland inclusief buitenland;Beemster;31 december 2000;2.2;0.6;1.6;1.4;0.8;2.1;0.1;
398;Nederland inclusief buitenland;Beemster;30 september 2004;2.7;0.8;1.8;1.8;0.9;2.6;0.1;
399;Nederland inclusief buitenland;Beemster;30 september 2005;2.7;0.8;1.9;1.7;0.9;2.5;0.1;
400;Nederland inclusief buitenland;Beesel;31 december 1998;2.8;1.5;1.2;2.1;0.6;2.7;0.1;
401;Nederland inclusief buitenland;Beesel;31 december 2000;3.0;1.7;1.3;2.3;0.7;2.9;0.1;
402;Nederland inclusief buitenland;Beesel;30 september 2004;3.1;1.7;1.3;2.4;0.7;2.9;0.1;
403;Nederland inclusief buitenland;Beesel;30 september 2005;3.1;1.7;1.4;2.3;0.8;2.9;0.2;
404;Nederland inclusief buitenland;Belfeld;31 december 1998;1.7;0.4;1.3;1.5;0.3;1.6;0.1;
405;Nederland inclusief buitenland;Belfeld;31 december 2000;1.7;0.5;1.3;1.5;0.3;1.6;0.1;
406;Nederland inclusief buitenland;Belfeld;30 september 2004;0.0;;;;;;;0.0
407;Nederland inclusief buitenland;Belfeld;30 september 2005;0.0;;;;;;;0.0
408;Nederland inclusief buitenland;Bellingwedde;31 december 1998;1.3;0.7;0.5;1.2;0.1;1.2;0.1;
409;Nederland inclusief buitenland;Bellingwedde;31 december 2000;1.4;0.7;0.7;1.2;0.2;1.2;0.2;
410;Nederland inclusief buitenland;Bellingwedde;30 september 2004;1.3;0.8;0.5;1.1;0.1;1.2;0.1;
411;Nederland inclusief buitenland;Bellingwedde;30 september 2005;1.3;0.8;0.6;1.1;0.2;1.2;0.1;
412;Nederland inclusief buitenland;Bemmel;31 december 1998;4.3;1.7;2.6;3.8;0.4;4.0;0.3;
413;Nederland inclusief buitenland;Bemmel;31 december 2000;4.4;1.7;2.7;4.1;0.3;4.3;0.2;
414;Nederland inclusief buitenland;Bemmel;30 september 2004;0.0;;;;;;;0.0
415;Nederland inclusief buitenland;Bemmel;30 september 2005;0.0;;;;;;;0.0
416;Nederland inclusief buitenland;Bennebroek;31 december 1998;1.8;0.3;1.5;0.8;1.0;1.4;0.4;
417;Nederland inclusief buitenland;Bennebroek;31 december 2000;1.8;0.2;1.6;0.8;1.0;1.3;0.5;
418;Nederland inclusief buitenland;Bennebroek;30 september 2004;1.6;0.3;1.3;0.9;0.8;1.2;0.4;
419;Nederland inclusief buitenland;Bennebroek;30 september 2005;1.5;0.3;1.2;0.8;0.7;1.1;0.4;
420;Nederland inclusief buitenland;Bergambacht;31 december 1998;2.5;1.0;1.5;1.6;0.9;2.2;0.3;
421;Nederland inclusief buitenland;Bergambacht;31 december 2000;2.8;1.0;1.8;1.8;1.0;2.5;0.3;
422;Nederland inclusief buitenland;Bergambacht;30 september 2004;2.7;1.0;1.7;1.7;1.0;2.4;0.3;
423;Nederland inclusief buitenland;Bergambacht;30 september 2005;2.9;1.1;1.8;1.8;1.1;2.6;0.3;
424;Nederland inclusief buitenland;Bergeijk;31 december 1998;0.0;;;;;;;0.0
425;Nederland inclusief buitenland;Bergeijk;31 december 2000;5.4;2.7;2.7;4.6;0.8;4.7;0.6;
426;Nederland inclusief buitenland;Bergeijk;30 september 2004;6.3;3.1;3.2;5.1;1.1;5.4;0.9;
427;Nederland inclusief buitenland;Bergeijk;30 september 2005;5.9;2.9;2.9;4.9;1.0;5.0;0.8;
428;Nederland inclusief buitenland;Bergen (L.);31 december 1998;2.8;1.6;1.2;2.3;0.6;2.4;0.5;
429;Nederland inclusief buitenland;Bergen (L.);31 december 2000;2.7;1.6;1.1;2.2;0.5;2.2;0.5;
430;Nederland inclusief buitenland;Bergen (L.);30 september 2004;3.0;1.8;1.3;2.4;0.7;2.4;0.7;
431;Nederland inclusief buitenland;Bergen (L.);30 september 2005;2.8;1.7;1.2;2.2;0.6;2.2;0.6;
432;Nederland inclusief buitenland;Bergen (NH.);31 december 1998;3.3;1.2;2.1;2.6;0.7;3.2;0.1;
433;Nederland inclusief buitenland;Bergen (NH.);31 december 2000;3.6;1.3;2.3;2.8;0.8;3.3;0.2;
434;Nederland inclusief buitenland;Bergen (NH.);30 september 2004;7.7;4.0;3.7;6.1;1.6;7.4;0.2;
435;Nederland inclusief buitenland;Bergen (NH.);30 september 2005;7.5;3.8;3.6;5.9;1.6;7.2;0.3;
436;Nederland inclusief buitenland;Bergen op Zoom;31 december 1998;28.2;15.2;13.0;22.6;5.6;22.9;5.3;
437;Nederland inclusief buitenland;Bergen op Zoom;31 december 2000;28.2;15.1;13.1;22.7;5.5;23.1;5.1;
438;Nederland inclusief buitenland;Bergen op Zoom;30 september 2004;29.2;15.4;13.8;23.2;6.0;23.7;5.5;
439;Nederland inclusief buitenland;Bergen op Zoom;30 september 2005;29.8;15.4;14.4;23.2;6.6;23.6;6.1;
440;Nederland inclusief buitenland;Bergeyk;31 december 1998;5.0;2.6;2.4;4.5;0.5;4.7;0.4;
