ID;Inkomensbestanddelen;KenmerkenVanPersonen;Populatie;Perioden;AantalPersonen_1;Percentage_2;Bedrag_3;GemiddeldBedrag_4;AandeelInBrutoInkomen_5
7137;Inkomsten uit eigen woning;Laagste 25%-groep van bruto inkomens;Personen met inkomen;1999;68;2.4;-36.0;-0.5;-0.3
7138;Inkomsten uit eigen woning;Laagste 25%-groep van bruto inkomens;Personen met inkomen;2000;71;2.4;-67.0;-1.0;-0.5
7139;Inkomsten uit eigen woning;Laagste 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1990;74;3.4;27.0;0.4;0.2
7140;Inkomsten uit eigen woning;Laagste 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1991;74;3.3;22.0;0.3;0.2
7141;Inkomsten uit eigen woning;Laagste 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1992;81;3.5;10.0;0.1;0.1
7142;Inkomsten uit eigen woning;Laagste 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1993;84;3.6;28.0;0.3;0.2
7143;Inkomsten uit eigen woning;Laagste 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1994;85;3.6;24.0;0.3;0.2
7144;Inkomsten uit eigen woning;Laagste 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1995;84;3.5;-3.0;0.0;0.0
7145;Inkomsten uit eigen woning;Laagste 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1996;92;3.8;14.0;0.2;0.1
7146;Inkomsten uit eigen woning;Laagste 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1997;87;3.5;-28.0;-0.3;-0.2
7147;Inkomsten uit eigen woning;Laagste 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1998;99;3.9;-76.0;-0.8;-0.5
7148;Inkomsten uit eigen woning;Laagste 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1999;98;3.9;-29.0;-0.3;-0.2
7149;Inkomsten uit eigen woning;Laagste 25%-groep van bruto inkomens;Personen met 52 weken inkomen;2000;99;3.8;-60.0;-0.6;-0.3
7150;Inkomsten uit eigen woning;2e 25%-groep van bruto inkomens;Personen met inkomen;1990;235;9.2;192.0;0.8;0.7
7151;Inkomsten uit eigen woning;2e 25%-groep van bruto inkomens;Personen met inkomen;1991;246;9.5;176.0;0.7;0.6
7152;Inkomsten uit eigen woning;2e 25%-groep van bruto inkomens;Personen met inkomen;1992;265;10.1;185.0;0.7;0.6
7153;Inkomsten uit eigen woning;2e 25%-groep van bruto inkomens;Personen met inkomen;1993;271;10.2;208.0;0.8;0.6
7154;Inkomsten uit eigen woning;2e 25%-groep van bruto inkomens;Personen met inkomen;1994;275;10.3;245.0;0.9;0.8
7155;Inkomsten uit eigen woning;2e 25%-groep van bruto inkomens;Personen met inkomen;1995;304;11.2;223.0;0.7;0.7
7156;Inkomsten uit eigen woning;2e 25%-groep van bruto inkomens;Personen met inkomen;1996;308;11.2;202.0;0.7;0.6
7157;Inkomsten uit eigen woning;2e 25%-groep van bruto inkomens;Personen met inkomen;1997;324;11.6;224.0;0.7;0.6
7158;Inkomsten uit eigen woning;2e 25%-groep van bruto inkomens;Personen met inkomen;1998;351;12.4;137.0;0.4;0.4
7159;Inkomsten uit eigen woning;2e 25%-groep van bruto inkomens;Personen met inkomen;1999;368;12.8;149.0;0.4;0.4
7160;Inkomsten uit eigen woning;2e 25%-groep van bruto inkomens;Personen met inkomen;2000;374;12.8;218.0;0.6;0.5
7161;Inkomsten uit eigen woning;2e 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1990;294;13.5;173.0;0.6;0.6
7162;Inkomsten uit eigen woning;2e 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1991;303;13.5;139.0;0.5;0.4
7163;Inkomsten uit eigen woning;2e 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1992;318;13.9;157.0;0.5;0.5
7164;Inkomsten uit eigen woning;2e 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1993;331;14.2;185.0;0.6;0.6
7165;Inkomsten uit eigen woning;2e 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1994;331;14.1;227.0;0.7;0.7
7166;Inkomsten uit eigen woning;2e 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1995;372;15.6;204.0;0.5;0.6
7167;Inkomsten uit eigen woning;2e 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1996;368;15.1;178.0;0.5;0.5
7168;Inkomsten uit eigen woning;2e 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1997;396;15.9;183.0;0.5;0.5
7169;Inkomsten uit eigen woning;2e 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1998;436;17.3;64.0;0.1;0.2
7170;Inkomsten uit eigen woning;2e 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1999;457;17.9;83.0;0.2;0.2
7171;Inkomsten uit eigen woning;2e 25%-groep van bruto inkomens;Personen met 52 weken inkomen;2000;450;17.3;199.0;0.4;0.5
7172;Inkomsten uit eigen woning;3e 25%-groep van bruto inkomens;Personen met inkomen;1990;691;27.2;-244.0;-0.4;-0.5
7173;Inkomsten uit eigen woning;3e 25%-groep van bruto inkomens;Personen met inkomen;1991;723;27.9;-352.0;-0.5;-0.7
7174;Inkomsten uit eigen woning;3e 25%-groep van bruto inkomens;Personen met inkomen;1992;757;28.8;-381.0;-0.5;-0.7
7175;Inkomsten uit eigen woning;3e 25%-groep van bruto inkomens;Personen met inkomen;1993;787;29.7;-355.0;-0.5;-0.6
7176;Inkomsten uit eigen woning;3e 25%-groep van bruto inkomens;Personen met inkomen;1994;828;30.9;-254.0;-0.3;-0.4
7177;Inkomsten uit eigen woning;3e 25%-groep van bruto inkomens;Personen met inkomen;1995;900;33.1;-387.0;-0.4;-0.7
7178;Inkomsten uit eigen woning;3e 25%-groep van bruto inkomens;Personen met inkomen;1996;940;34.1;-454.0;-0.5;-0.7
7179;Inkomsten uit eigen woning;3e 25%-groep van bruto inkomens;Personen met inkomen;1997;992;35.4;-611.0;-0.6;-1.0
7180;Inkomsten uit eigen woning;3e 25%-groep van bruto inkomens;Personen met inkomen;1998;1052;37.1;-859.0;-0.8;-1.3
7181;Inkomsten uit eigen woning;3e 25%-groep van bruto inkomens;Personen met inkomen;1999;1091;38.0;-815.0;-0.7;-1.2
7182;Inkomsten uit eigen woning;3e 25%-groep van bruto inkomens;Personen met inkomen;2000;1093;37.4;-728.0;-0.7;-1.0
7183;Inkomsten uit eigen woning;3e 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1990;725;33.3;-349.0;-0.5;-0.7
7184;Inkomsten uit eigen woning;3e 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1991;748;33.3;-448.0;-0.6;-0.9
7185;Inkomsten uit eigen woning;3e 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1992;784;34.1;-478.0;-0.6;-0.9
7186;Inkomsten uit eigen woning;3e 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1993;806;34.7;-438.0;-0.5;-0.8
7187;Inkomsten uit eigen woning;3e 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1994;848;36.2;-361.0;-0.4;-0.7
7188;Inkomsten uit eigen woning;3e 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1995;907;38.0;-488.0;-0.5;-0.9
7189;Inkomsten uit eigen woning;3e 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1996;948;39.0;-556.0;-0.6;-0.9
7190;Inkomsten uit eigen woning;3e 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1997;1004;40.4;-681.0;-0.7;-1.1
7191;Inkomsten uit eigen woning;3e 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1998;1043;41.3;-868.0;-0.8;-1.4
7192;Inkomsten uit eigen woning;3e 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1999;1078;42.4;-800.0;-0.7;-1.2
7193;Inkomsten uit eigen woning;3e 25%-groep van bruto inkomens;Personen met 52 weken inkomen;2000;1079;41.6;-754.0;-0.7;-1.1
7194;Inkomsten uit eigen woning;Hoogste 25%-groep van bruto inkomens;Personen met inkomen;1990;1590;62.6;-640.0;-0.4;-0.7
7195;Inkomsten uit eigen woning;Hoogste 25%-groep van bruto inkomens;Personen met inkomen;1991;1626;62.9;-1066.0;-0.7;-1.1
7196;Inkomsten uit eigen woning;Hoogste 25%-groep van bruto inkomens;Personen met inkomen;1992;1698;64.5;-1024.0;-0.6;-1.0
7197;Inkomsten uit eigen woning;Hoogste 25%-groep van bruto inkomens;Personen met inkomen;1993;1727;65.1;-820.0;-0.5;-0.8
7198;Inkomsten uit eigen woning;Hoogste 25%-groep van bruto inkomens;Personen met inkomen;1994;1762;65.8;-684.0;-0.4;-0.6
7199;Inkomsten uit eigen woning;Hoogste 25%-groep van bruto inkomens;Personen met inkomen;1995;1854;68.1;-962.0;-0.5;-0.9
7200;Inkomsten uit eigen woning;Hoogste 25%-groep van bruto inkomens;Personen met inkomen;1996;1898;68.8;-914.0;-0.5;-0.8
7201;Inkomsten uit eigen woning;Hoogste 25%-groep van bruto inkomens;Personen met inkomen;1997;1979;70.7;-1130.0;-0.6;-0.9
7202;Inkomsten uit eigen woning;Hoogste 25%-groep van bruto inkomens;Personen met inkomen;1998;2019;71.1;-1419.0;-0.7;-1.1
7203;Inkomsten uit eigen woning;Hoogste 25%-groep van bruto inkomens;Personen met inkomen;1999;2060;71.8;-891.0;-0.4;-0.7
7204;Inkomsten uit eigen woning;Hoogste 25%-groep van bruto inkomens;Personen met inkomen;2000;2058;70.5;-679.0;-0.3;-0.5
7205;Inkomsten uit eigen woning;Hoogste 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1990;1426;65.4;-554.0;-0.4;-0.6
7206;Inkomsten uit eigen woning;Hoogste 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1991;1472;65.5;-962.0;-0.7;-1.1
7207;Inkomsten uit eigen woning;Hoogste 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1992;1539;67.0;-924.0;-0.6;-0.9
7208;Inkomsten uit eigen woning;Hoogste 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1993;1567;67.4;-748.0;-0.5;-0.8
7209;Inkomsten uit eigen woning;Hoogste 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1994;1596;68.1;-609.0;-0.4;-0.6
7210;Inkomsten uit eigen woning;Hoogste 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1995;1683;70.5;-876.0;-0.5;-0.8
7211;Inkomsten uit eigen woning;Hoogste 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1996;1733;71.2;-809.0;-0.5;-0.8
7212;Inkomsten uit eigen woning;Hoogste 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1997;1805;72.6;-1020.0;-0.6;-0.9
7213;Inkomsten uit eigen woning;Hoogste 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1998;1847;73.2;-1306.0;-0.7;-1.1
7214;Inkomsten uit eigen woning;Hoogste 25%-groep van bruto inkomens;Personen met 52 weken inkomen;1999;1883;74.0;-805.0;-0.4;-0.7
7215;Inkomsten uit eigen woning;Hoogste 25%-groep van bruto inkomens;Personen met 52 weken inkomen;2000;1878;72.4;-578.0;-0.3;-0.5
7216;Economische huurwaarde;Totaal personen;Personen met inkomen;1990;2532;24.9;6440.0;2.5;3.5
7217;Economische huurwaarde;Totaal personen;Personen met inkomen;1991;2608;25.2;6520.0;2.5;3.4
7218;Economische huurwaarde;Totaal personen;Personen met inkomen;1992;2739;26.0;7543.0;2.8;3.7
7219;Economische huurwaarde;Totaal personen;Personen met inkomen;1993;2805;26.4;8386.0;3.0;4.0
7220;Economische huurwaarde;Totaal personen;Personen met inkomen;1994;2870;26.8;9108.0;3.2;4.3
7221;Economische huurwaarde;Totaal personen;Personen met inkomen;1995;3073;28.2;10025.0;3.3;4.6
7222;Economische huurwaarde;Totaal personen;Personen met inkomen;1996;3161;28.7;10930.0;3.5;4.9
7223;Economische huurwaarde;Totaal personen;Personen met inkomen;1997;3217;28.7;11867.0;3.7;5.2
7224;Economische huurwaarde;Totaal personen;Personen met inkomen;1998;3345;29.4;12779.0;3.8;5.3
7225;Economische huurwaarde;Totaal personen;Personen met inkomen;1999;3440;30.0;13772.0;4.0;5.5
7226;Economische huurwaarde;Totaal personen;Personen met inkomen;2000;3451;29.6;14660.0;4.2;5.5
7227;Economische huurwaarde;Totaal personen;Personen met 52 weken inkomen;1990;2499;28.7;6371.0;2.5;3.6
7228;Economische huurwaarde;Totaal personen;Personen met 52 weken inkomen;1991;2575;28.7;6441.0;2.5;3.5
7229;Economische huurwaarde;Totaal personen;Personen met 52 weken inkomen;1992;2698;29.3;7444.0;2.8;3.8
7230;Economische huurwaarde;Totaal personen;Personen met 52 weken inkomen;1993;2761;29.7;8270.0;3.0;4.1
7231;Economische huurwaarde;Totaal personen;Personen met 52 weken inkomen;1994;2821;30.1;8968.0;3.2;4.4
7232;Economische huurwaarde;Totaal personen;Personen met 52 weken inkomen;1995;3012;31.5;9831.0;3.3;4.7
7233;Economische huurwaarde;Totaal personen;Personen met 52 weken inkomen;1996;3099;31.8;10713.0;3.5;5.0
7234;Economische huurwaarde;Totaal personen;Personen met 52 weken inkomen;1997;3160;31.8;11674.0;3.7;5.2
7235;Economische huurwaarde;Totaal personen;Personen met 52 weken inkomen;1998;3287;32.6;12570.0;3.8;5.4
7236;Economische huurwaarde;Totaal personen;Personen met 52 weken inkomen;1999;3373;33.1;13537.0;4.0;5.5
7237;Economische huurwaarde;Totaal personen;Personen met 52 weken inkomen;2000;3369;32.4;14326.0;4.3;5.5
7238;Economische huurwaarde;Actief;Personen met inkomen;1990;1939;29.4;4952.0;2.6;3.6
7239;Economische huurwaarde;Actief;Personen met inkomen;1991;1987;29.4;4974.0;2.5;3.4
7240;Economische huurwaarde;Actief;Personen met inkomen;1992;2081;30.3;5727.0;2.8;3.7
7241;Economische huurwaarde;Actief;Personen met inkomen;1993;2128;31.1;6380.0;3.0;4.1
7242;Economische huurwaarde;Actief;Personen met inkomen;1994;2161;31.7;6851.0;3.2;4.4
7243;Economische huurwaarde;Actief;Personen met inkomen;1995;2326;33.0;7606.0;3.3;4.7
7244;Economische huurwaarde;Actief;Personen met inkomen;1996;2413;33.3;8307.0;3.4;4.9
7245;Economische huurwaarde;Actief;Personen met inkomen;1997;2462;33.0;9059.0;3.7;5.2
7246;Economische huurwaarde;Actief;Personen met inkomen;1998;2581;33.4;9800.0;3.8;5.3
7247;Economische huurwaarde;Actief;Personen met inkomen;1999;2669;33.8;10599.0;4.0;5.4
7248;Economische huurwaarde;Actief;Personen met inkomen;2000;2653;32.9;10976.0;4.1;5.3
7249;Economische huurwaarde;Actief;Personen met 52 weken inkomen;1990;1923;34.2;4918.0;2.6;3.7
7250;Economische huurwaarde;Actief;Personen met 52 weken inkomen;1991;1967;33.8;4926.0;2.5;3.5
7251;Economische huurwaarde;Actief;Personen met 52 weken inkomen;1992;2054;34.5;5666.0;2.8;3.8
7252;Economische huurwaarde;Actief;Personen met 52 weken inkomen;1993;2103;35.2;6312.0;3.0;4.2
7253;Economische huurwaarde;Actief;Personen met 52 weken inkomen;1994;2131;35.6;6770.0;3.2;4.5
7254;Economische huurwaarde;Actief;Personen met 52 weken inkomen;1995;2299;37.2;7526.0;3.3;4.7
7255;Economische huurwaarde;Actief;Personen met 52 weken inkomen;1996;2379;37.3;8200.0;3.4;5.0
7256;Economische huurwaarde;Actief;Personen met 52 weken inkomen;1997;2433;37.1;8967.0;3.7;5.3
7257;Economische huurwaarde;Actief;Personen met 52 weken inkomen;1998;2547;37.6;9686.0;3.8;5.4
7258;Economische huurwaarde;Actief;Personen met 52 weken inkomen;1999;2628;38.0;10474.0;4.0;5.5
7259;Economische huurwaarde;Actief;Personen met 52 weken inkomen;2000;2603;36.9;10799.0;4.1;5.4
7260;Economische huurwaarde;Zelfstandige;Personen met inkomen;1990;247;43.2;747.0;3.0;4.3
7261;Economische huurwaarde;Zelfstandige;Personen met inkomen;1991;255;43.1;742.0;2.9;4.3
7262;Economische huurwaarde;Zelfstandige;Personen met inkomen;1992;264;42.0;858.0;3.2;4.8
7263;Economische huurwaarde;Zelfstandige;Personen met inkomen;1993;271;41.8;934.0;3.5;5.6
7264;Economische huurwaarde;Zelfstandige;Personen met inkomen;1994;260;39.3;935.0;3.6;5.4
7265;Economische huurwaarde;Zelfstandige;Personen met inkomen;1995;302;42.1;1116.0;3.7;5.7
7266;Economische huurwaarde;Zelfstandige;Personen met inkomen;1996;301;42.1;1170.0;3.9;6.2
7267;Economische huurwaarde;Zelfstandige;Personen met inkomen;1997;313;42.1;1245.0;4.0;6.2
7268;Economische huurwaarde;Zelfstandige;Personen met inkomen;1998;328;42.7;1358.0;4.1;6.6
7269;Economische huurwaarde;Zelfstandige;Personen met inkomen;1999;329;43.1;1441.0;4.4;6.5
7270;Economische huurwaarde;Zelfstandige;Personen met inkomen;2000;322;41.9;1537.0;4.8;6.6
7271;Economische huurwaarde;Zelfstandige;Personen met 52 weken inkomen;1990;247;43.2;747.0;3.0;4.3
7272;Economische huurwaarde;Zelfstandige;Personen met 52 weken inkomen;1991;255;43.1;742.0;2.9;4.3
7273;Economische huurwaarde;Zelfstandige;Personen met 52 weken inkomen;1992;264;42.0;858.0;3.2;4.8
7274;Economische huurwaarde;Zelfstandige;Personen met 52 weken inkomen;1993;271;41.8;934.0;3.5;5.6
7275;Economische huurwaarde;Zelfstandige;Personen met 52 weken inkomen;1994;260;39.3;935.0;3.6;5.4
7276;Economische huurwaarde;Zelfstandige;Personen met 52 weken inkomen;1995;302;42.1;1116.0;3.7;5.7
7277;Economische huurwaarde;Zelfstandige;Personen met 52 weken inkomen;1996;301;42.1;1170.0;3.9;6.2
7278;Economische huurwaarde;Zelfstandige;Personen met 52 weken inkomen;1997;313;42.1;1245.0;4.0;6.2
7279;Economische huurwaarde;Zelfstandige;Personen met 52 weken inkomen;1998;328;42.7;1358.0;4.1;6.6
7280;Economische huurwaarde;Zelfstandige;Personen met 52 weken inkomen;1999;329;43.1;1441.0;4.4;6.5
7281;Economische huurwaarde;Zelfstandige;Personen met 52 weken inkomen;2000;322;41.9;1537.0;4.8;6.6
7282;Economische huurwaarde;Ambtenaar;Personen met inkomen;1990;287;44.9;710.0;2.5;4.5
7283;Economische huurwaarde;Ambtenaar;Personen met inkomen;1991;285;44.4;699.0;2.5;4.2
7284;Economische huurwaarde;Ambtenaar;Personen met inkomen;1992;288;45.2;781.0;2.7;4.5
7285;Economische huurwaarde;Ambtenaar;Personen met inkomen;1993;295;46.7;888.0;3.0;5.0
7286;Economische huurwaarde;Ambtenaar;Personen met inkomen;1994;293;46.5;945.0;3.2;5.4
7287;Economische huurwaarde;Ambtenaar;Personen met inkomen;1995;302;48.7;1022.0;3.4;5.7
7288;Economische huurwaarde;Ambtenaar;Personen met inkomen;1996;313;50.7;1096.0;3.5;6.1
7289;Economische huurwaarde;Ambtenaar;Personen met inkomen;1997;303;50.5;1185.0;3.9;6.6
7290;Economische huurwaarde;Ambtenaar;Personen met inkomen;1998;304;50.6;1215.0;4.0;6.9
7291;Economische huurwaarde;Ambtenaar;Personen met inkomen;1999;311;51.3;1304.0;4.2;7.0
7292;Economische huurwaarde;Ambtenaar;Personen met inkomen;2000;303;49.5;1303.0;4.3;6.8
7293;Economische huurwaarde;Ambtenaar;Personen met 52 weken inkomen;1990;286;45.9;708.0;2.5;4.5
7294;Economische huurwaarde;Ambtenaar;Personen met 52 weken inkomen;1991;283;45.5;696.0;2.5;4.3
7295;Economische huurwaarde;Ambtenaar;Personen met 52 weken inkomen;1992;286;46.1;776.0;2.7;4.6
7296;Economische huurwaarde;Ambtenaar;Personen met 52 weken inkomen;1993;292;47.5;880.0;3.0;5.0
7297;Economische huurwaarde;Ambtenaar;Personen met 52 weken inkomen;1994;290;47.4;937.0;3.2;5.4
7298;Economische huurwaarde;Ambtenaar;Personen met 52 weken inkomen;1995;301;49.5;1020.0;3.4;5.8
7299;Economische huurwaarde;Ambtenaar;Personen met 52 weken inkomen;1996;312;51.5;1094.0;3.5;6.1
7300;Economische huurwaarde;Ambtenaar;Personen met 52 weken inkomen;1997;303;51.2;1184.0;3.9;6.6
7301;Economische huurwaarde;Ambtenaar;Personen met 52 weken inkomen;1998;304;51.6;1213.0;4.0;6.9
7302;Economische huurwaarde;Ambtenaar;Personen met 52 weken inkomen;1999;311;52.2;1301.0;4.2;7.1
7303;Economische huurwaarde;Ambtenaar;Personen met 52 weken inkomen;2000;301;50.3;1298.0;4.3;6.8
7304;Economische huurwaarde;Overige werknemer;Personen met inkomen;1990;1344;25.6;3219.0;2.4;3.2
7305;Economische huurwaarde;Overige werknemer;Personen met inkomen;1991;1387;25.8;3275.0;2.4;3.1
7306;Economische huurwaarde;Overige werknemer;Personen met inkomen;1992;1462;26.9;3769.0;2.6;3.3
7307;Economische huurwaarde;Overige werknemer;Personen met inkomen;1993;1497;27.7;4221.0;2.8;3.6
7308;Economische huurwaarde;Overige werknemer;Personen met inkomen;1994;1546;28.7;4630.0;3.0;4.0
7309;Economische huurwaarde;Overige werknemer;Personen met inkomen;1995;1641;30.0;5016.0;3.1;4.2
7310;Economische huurwaarde;Overige werknemer;Personen met inkomen;1996;1717;30.3;5574.0;3.2;4.5
7311;Economische huurwaarde;Overige werknemer;Personen met inkomen;1997;1760;30.0;6215.0;3.5;4.8
7312;Economische huurwaarde;Overige werknemer;Personen met inkomen;1998;1860;30.5;6775.0;3.6;4.9
7313;Economische huurwaarde;Overige werknemer;Personen met inkomen;1999;1939;30.9;7372.0;3.8;5.0
7314;Economische huurwaarde;Overige werknemer;Personen met inkomen;2000;1945;30.2;7596.0;3.9;4.8
7315;Economische huurwaarde;Overige werknemer;Personen met 52 weken inkomen;1990;1330;30.9;3190.0;2.4;3.3
7316;Economische huurwaarde;Overige werknemer;Personen met 52 weken inkomen;1991;1370;30.7;3235.0;2.4;3.1
7317;Economische huurwaarde;Overige werknemer;Personen met 52 weken inkomen;1992;1438;31.5;3718.0;2.6;3.4
7318;Economische huurwaarde;Overige werknemer;Personen met 52 weken inkomen;1993;1476;32.3;4166.0;2.8;3.7
7319;Economische huurwaarde;Overige werknemer;Personen met 52 weken inkomen;1994;1520;33.2;4562.0;3.0;4.1
7320;Economische huurwaarde;Overige werknemer;Personen met 52 weken inkomen;1995;1617;34.3;4950.0;3.1;4.3
7321;Economische huurwaarde;Overige werknemer;Personen met 52 weken inkomen;1996;1687;34.5;5482.0;3.3;4.6
7322;Economische huurwaarde;Overige werknemer;Personen met 52 weken inkomen;1997;1734;34.3;6132.0;3.5;4.9
7323;Economische huurwaarde;Overige werknemer;Personen met 52 weken inkomen;1998;1828;34.9;6669.0;3.6;5.0
7324;Economische huurwaarde;Overige werknemer;Personen met 52 weken inkomen;1999;1900;35.3;7254.0;3.8;5.1
7325;Economische huurwaarde;Overige werknemer;Personen met 52 weken inkomen;2000;1898;34.3;7425.0;3.9;4.9
7326;Economische huurwaarde;Overig actief;Personen met inkomen;1990;61;45.6;276.0;4.5;5.7
7327;Economische huurwaarde;Overig actief;Personen met inkomen;1991;60;43.1;258.0;4.3;5.3
7328;Economische huurwaarde;Overig actief;Personen met inkomen;1992;66;43.1;318.0;4.8;5.9
7329;Economische huurwaarde;Overig actief;Personen met inkomen;1993;65;42.5;337.0;5.1;6.3
7330;Economische huurwaarde;Overig actief;Personen met inkomen;1994;63;39.7;342.0;5.5;6.1
7331;Economische huurwaarde;Overig actief;Personen met inkomen;1995;81;33.7;451.0;5.6;6.8
7332;Economische huurwaarde;Overig actief;Personen met inkomen;1996;82;33.7;467.0;5.7;6.8
7333;Economische huurwaarde;Overig actief;Personen met inkomen;1997;85;34.3;415.0;4.9;6.0
7334;Economische huurwaarde;Overig actief;Personen met inkomen;1998;88;35.4;452.0;5.1;6.4
7335;Economische huurwaarde;Overig actief;Personen met inkomen;1999;90;34.5;482.0;5.4;6.4
7336;Economische huurwaarde;Overig actief;Personen met inkomen;2000;83;34.4;540.0;6.5;7.2
7337;Economische huurwaarde;Overig actief;Personen met 52 weken inkomen;1990;60;46.5;273.0;4.5;5.8
7338;Economische huurwaarde;Overig actief;Personen met 52 weken inkomen;1991;59;44.1;253.0;4.3;5.3
7339;Economische huurwaarde;Overig actief;Personen met 52 weken inkomen;1992;65;44.2;313.0;4.8;5.9
7340;Economische huurwaarde;Overig actief;Personen met 52 weken inkomen;1993;64;43.9;332.0;5.2;6.3
7341;Economische huurwaarde;Overig actief;Personen met 52 weken inkomen;1994;61;45.0;336.0;5.5;6.1
7342;Economische huurwaarde;Overig actief;Personen met 52 weken inkomen;1995;78;53.3;441.0;5.6;7.1
7343;Economische huurwaarde;Overig actief;Personen met 52 weken inkomen;1996;80;49.6;454.0;5.7;7.1
7344;Economische huurwaarde;Overig actief;Personen met 52 weken inkomen;1997;83;48.7;407.0;4.9;6.2
7345;Economische huurwaarde;Overig actief;Personen met 52 weken inkomen;1998;87;51.6;447.0;5.1;6.6
7346;Economische huurwaarde;Overig actief;Personen met 52 weken inkomen;1999;89;51.6;477.0;5.4;6.8
7347;Economische huurwaarde;Overig actief;Personen met 52 weken inkomen;2000;83;50.0;538.0;6.5;7.7
7348;Economische huurwaarde;Niet-actief;Personen met inkomen;1990;593;16.6;1487.0;2.5;3.3
7349;Economische huurwaarde;Niet-actief;Personen met inkomen;1991;622;17.3;1547.0;2.5;3.3
7350;Economische huurwaarde;Niet-actief;Personen met inkomen;1992;658;18.0;1817.0;2.8;3.6
7351;Economische huurwaarde;Niet-actief;Personen met inkomen;1993;677;17.9;2007.0;3.0;3.8
7352;Economische huurwaarde;Niet-actief;Personen met inkomen;1994;709;18.3;2257.0;3.2;4.2
7353;Economische huurwaarde;Niet-actief;Personen met inkomen;1995;747;19.5;2419.0;3.2;4.5
7354;Economische huurwaarde;Niet-actief;Personen met inkomen;1996;748;19.8;2623.0;3.5;4.8
7355;Economische huurwaarde;Niet-actief;Personen met inkomen;1997;755;20.1;2808.0;3.7;5.1
7356;Economische huurwaarde;Niet-actief;Personen met inkomen;1998;764;21.0;2979.0;3.9;5.4
7357;Economische huurwaarde;Niet-actief;Personen met inkomen;1999;771;21.6;3173.0;4.1;5.6
7358;Economische huurwaarde;Niet-actief;Personen met inkomen;2000;798;22.1;3683.0;4.6;6.1
7359;Economische huurwaarde;Niet-actief;Personen met 52 weken inkomen;1990;576;18.6;1453.0;2.5;3.5
7360;Economische huurwaarde;Niet-actief;Personen met 52 weken inkomen;1991;608;19.2;1515.0;2.5;3.4
7361;Economische huurwaarde;Niet-actief;Personen met 52 weken inkomen;1992;644;19.9;1778.0;2.8;3.7
7362;Economische huurwaarde;Niet-actief;Personen met 52 weken inkomen;1993;658;19.8;1959.0;3.0;3.9
7363;Economische huurwaarde;Niet-actief;Personen met 52 weken inkomen;1994;690;20.3;2198.0;3.2;4.3
7364;Economische huurwaarde;Niet-actief;Personen met 52 weken inkomen;1995;713;21.2;2305.0;3.2;4.5
7365;Economische huurwaarde;Niet-actief;Personen met 52 weken inkomen;1996;720;21.4;2513.0;3.5;4.8
7366;Economische huurwaarde;Niet-actief;Personen met 52 weken inkomen;1997;727;21.5;2706.0;3.7;5.1
7367;Economische huurwaarde;Niet-actief;Personen met 52 weken inkomen;1998;740;22.3;2884.0;3.9;5.4
7368;Economische huurwaarde;Niet-actief;Personen met 52 weken inkomen;1999;745;22.8;3063.0;4.1;5.6
7369;Economische huurwaarde;Niet-actief;Personen met 52 weken inkomen;2000;765;23.0;3527.0;4.6;6.0
7370;Economische huurwaarde;Arbeidsongeschikte;Personen met inkomen;1990;91;19.4;195.0;2.1;2.6
7371;Economische huurwaarde;Arbeidsongeschikte;Personen met inkomen;1991;98;20.1;205.0;2.1;2.6
