ID;RegioS;SociaalEconomischeCategorie;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
3129;Vlissingen;Totaal sociaal-economische categorie;30.4;16.0
3130;Vlissingen;Totaal actief;18.1;17.6
3131;Vlissingen;Werknemer;16.4;17.0
3132;Vlissingen;Zelfstandige;1.7;23.9
3133;Vlissingen;Totaal niet-actief;12.3;13.7
3134;Vlissingen;Werkloosheids- en bijstandsuitk. ontv.;1.5;11.3
3135;Vlissingen;Pensioenontvanger;8.2;15.3
3136;Lingewaal;Totaal sociaal-economische categorie;6.7;17.6
3137;Lingewaal;Totaal actief;4.8;19.3
3138;Lingewaal;Werknemer;4.1;18.7
3139;Lingewaal;Zelfstandige;0.6;23.5
3140;Lingewaal;Totaal niet-actief;1.9;13.3
3141;Lingewaal;Werkloosheids- en bijstandsuitk. ontv.;;
3142;Lingewaal;Pensioenontvanger;1.4;14.0
3143;De Ronde Venen;Totaal sociaal-economische categorie;22.3;19.9
3144;De Ronde Venen;Totaal actief;16.1;22.0
3145;De Ronde Venen;Werknemer;14.0;21.6
3146;De Ronde Venen;Zelfstandige;2.2;25.1
3147;De Ronde Venen;Totaal niet-actief;6.2;14.4
3148;De Ronde Venen;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.5
3149;De Ronde Venen;Pensioenontvanger;4.3;15.8
3150;Tytsjerksteradiel;Totaal sociaal-economische categorie;20.2;16.3
3151;Tytsjerksteradiel;Totaal actief;13.2;18.2
3152;Tytsjerksteradiel;Werknemer;11.2;17.4
3153;Tytsjerksteradiel;Zelfstandige;2.0;22.7
3154;Tytsjerksteradiel;Totaal niet-actief;7.0;12.9
3155;Tytsjerksteradiel;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.5
3156;Tytsjerksteradiel;Pensioenontvanger;4.8;14.0
3157;Aalburg;Totaal sociaal-economische categorie;7.1;16.9
3158;Aalburg;Totaal actief;5.0;18.6
3159;Aalburg;Werknemer;3.9;17.9
3160;Aalburg;Zelfstandige;1.0;21.3
3161;Aalburg;Totaal niet-actief;2.1;12.7
3162;Aalburg;Werkloosheids- en bijstandsuitk. ontv.;;
3163;Aalburg;Pensioenontvanger;1.6;13.1
3164;Asten;Totaal sociaal-economische categorie;10.5;17.1
3165;Asten;Totaal actief;7.4;18.9
3166;Asten;Werknemer;6.2;18.2
3167;Asten;Zelfstandige;1.1;22.9
3168;Asten;Totaal niet-actief;3.1;12.8
3169;Asten;Werkloosheids- en bijstandsuitk. ontv.;;
3170;Asten;Pensioenontvanger;2.1;13.7
3171;Baarle-Nassau;Totaal sociaal-economische categorie;4.4;16.6
3172;Baarle-Nassau;Totaal actief;2.8;18.7
3173;Baarle-Nassau;Werknemer;2.1;18.1
3174;Baarle-Nassau;Zelfstandige;0.7;20.6
3175;Baarle-Nassau;Totaal niet-actief;1.7;13.0
3176;Baarle-Nassau;Werkloosheids- en bijstandsuitk. ontv.;;
3177;Baarle-Nassau;Pensioenontvanger;1.2;13.8
3178;Bergen op Zoom;Totaal sociaal-economische categorie;43.7;16.5
3179;Bergen op Zoom;Totaal actief;28.3;18.3
3180;Bergen op Zoom;Werknemer;25.4;18.1
3181;Bergen op Zoom;Zelfstandige;2.9;20.0
3182;Bergen op Zoom;Totaal niet-actief;15.3;13.1
3183;Bergen op Zoom;Werkloosheids- en bijstandsuitk. ontv.;1.4;10.6
3184;Bergen op Zoom;Pensioenontvanger;10.1;14.5
3185;Best;Totaal sociaal-economische categorie;17.9;18.0
3186;Best;Totaal actief;12.8;20.0
3187;Best;Werknemer;11.6;19.5
3188;Best;Zelfstandige;1.1;25.0
3189;Best;Totaal niet-actief;5.1;13.1
3190;Best;Werkloosheids- en bijstandsuitk. ontv.;0.4;10.9
3191;Best;Pensioenontvanger;3.3;14.6
3192;Boekel;Totaal sociaal-economische categorie;6.1;15.8
3193;Boekel;Totaal actief;4.3;17.5
3194;Boekel;Werknemer;3.4;17.0
3195;Boekel;Zelfstandige;0.9;19.7
3196;Boekel;Totaal niet-actief;1.8;11.8
3197;Boekel;Werkloosheids- en bijstandsuitk. ontv.;;
3198;Boekel;Pensioenontvanger;1.1;12.5
3199;Boxmeer;Totaal sociaal-economische categorie;19.5;16.7
3200;Boxmeer;Totaal actief;13.4;18.4
3201;Boxmeer;Werknemer;11.6;18.0
3202;Boxmeer;Zelfstandige;1.8;20.8
3203;Boxmeer;Totaal niet-actief;6.1;13.1
3204;Boxmeer;Werkloosheids- en bijstandsuitk. ontv.;0.4;11.8
3205;Boxmeer;Pensioenontvanger;4.1;14.2
3206;Boxtel;Totaal sociaal-economische categorie;19.8;16.8
3207;Boxtel;Totaal actief;13.3;18.6
3208;Boxtel;Werknemer;11.8;18.2
3209;Boxtel;Zelfstandige;1.5;21.7
3210;Boxtel;Totaal niet-actief;6.4;13.0
3211;Boxtel;Werkloosheids- en bijstandsuitk. ontv.;0.5;10.9
3212;Boxtel;Pensioenontvanger;4.1;14.6
3213;Breda;Totaal sociaal-economische categorie;110.1;17.3
3214;Breda;Totaal actief;70.5;19.4
3215;Breda;Werknemer;63.3;19.0
3216;Breda;Zelfstandige;7.1;22.7
3217;Breda;Totaal niet-actief;39.7;13.5
3218;Breda;Werkloosheids- en bijstandsuitk. ontv.;4.7;10.7
3219;Breda;Pensioenontvanger;26.2;15.2
3220;Deurne;Totaal sociaal-economische categorie;21.0;16.8
3221;Deurne;Totaal actief;14.1;18.8
3222;Deurne;Werknemer;12.0;17.9
3223;Deurne;Zelfstandige;2.1;23.6
3224;Deurne;Totaal niet-actief;6.9;12.7
3225;Deurne;Werkloosheids- en bijstandsuitk. ontv.;0.5;11.6
3226;Deurne;Pensioenontvanger;4.4;13.7
3227;Pekela;Totaal sociaal-economische categorie;8.9;14.1
3228;Pekela;Totaal actief;5.1;16.3
3229;Pekela;Werknemer;4.6;16.2
3230;Pekela;Zelfstandige;0.4;17.1
3231;Pekela;Totaal niet-actief;3.8;11.3
3232;Pekela;Werkloosheids- en bijstandsuitk. ontv.;0.4;10.6
3233;Pekela;Pensioenontvanger;2.3;11.7
3234;Dongen;Totaal sociaal-economische categorie;16.7;16.5
3235;Dongen;Totaal actief;11.5;18.2
3236;Dongen;Werknemer;10.3;18.0
3237;Dongen;Zelfstandige;1.2;19.7
3238;Dongen;Totaal niet-actief;5.2;12.8
3239;Dongen;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.2
3240;Dongen;Pensioenontvanger;3.6;13.8
3241;Eersel;Totaal sociaal-economische categorie;11.9;17.8
3242;Eersel;Totaal actief;8.0;19.3
3243;Eersel;Werknemer;6.8;18.9
3244;Eersel;Zelfstandige;1.2;21.8
3245;Eersel;Totaal niet-actief;3.9;14.8
3246;Eersel;Werkloosheids- en bijstandsuitk. ontv.;0.2;12.5
3247;Eersel;Pensioenontvanger;2.5;16.8
3248;Eindhoven;Totaal sociaal-economische categorie;140.9;16.6
3249;Eindhoven;Totaal actief;87.4;18.5
3250;Eindhoven;Werknemer;79.5;18.4
3251;Eindhoven;Zelfstandige;7.8;20.3
3252;Eindhoven;Totaal niet-actief;53.5;13.4
3253;Eindhoven;Werkloosheids- en bijstandsuitk. ontv.;6.8;10.7
3254;Eindhoven;Pensioenontvanger;33.7;15.2
3255;Etten-Leur;Totaal sociaal-economische categorie;25.7;16.8
3256;Etten-Leur;Totaal actief;17.7;18.6
3257;Etten-Leur;Werknemer;16.0;18.5
3258;Etten-Leur;Zelfstandige;1.7;19.8
3259;Etten-Leur;Totaal niet-actief;8.0;12.8
3260;Etten-Leur;Werkloosheids- en bijstandsuitk. ontv.;0.7;12.0
3261;Etten-Leur;Pensioenontvanger;5.1;14.1
3262;Geertruidenberg;Totaal sociaal-economische categorie;14.2;16.6
3263;Geertruidenberg;Totaal actief;9.8;18.5
3264;Geertruidenberg;Werknemer;8.8;18.2
3265;Geertruidenberg;Zelfstandige;1.0;20.8
3266;Geertruidenberg;Totaal niet-actief;4.4;12.5
3267;Geertruidenberg;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.0
3268;Geertruidenberg;Pensioenontvanger;2.9;13.8
3269;Geldrop;Totaal sociaal-economische categorie;18.9;17.6
3270;Geldrop;Totaal actief;12.3;19.0
3271;Geldrop;Werknemer;11.2;18.8
3272;Geldrop;Zelfstandige;1.1;21.3
3273;Geldrop;Totaal niet-actief;6.6;14.9
3274;Geldrop;Werkloosheids- en bijstandsuitk. ontv.;0.6;11.4
3275;Geldrop;Pensioenontvanger;4.5;16.8
3276;Gilze en Rijen;Totaal sociaal-economische categorie;16.3;16.5
3277;Gilze en Rijen;Totaal actief;11.2;18.4
3278;Gilze en Rijen;Werknemer;9.9;18.2
3279;Gilze en Rijen;Zelfstandige;1.3;20.1
3280;Gilze en Rijen;Totaal niet-actief;5.2;12.3
3281;Gilze en Rijen;Werkloosheids- en bijstandsuitk. ontv.;0.3;10.7
3282;Gilze en Rijen;Pensioenontvanger;3.5;13.5
3283;Goirle;Totaal sociaal-economische categorie;15.3;17.5
3284;Goirle;Totaal actief;10.5;19.5
3285;Goirle;Werknemer;9.5;19.0
3286;Goirle;Zelfstandige;1.0;25.0
3287;Goirle;Totaal niet-actief;4.8;13.1
3288;Goirle;Werkloosheids- en bijstandsuitk. ontv.;0.3;10.8
3289;Goirle;Pensioenontvanger;3.1;14.9
3290;Grave;Totaal sociaal-economische categorie;8.4;15.9
3291;Grave;Totaal actief;5.6;17.6
3292;Grave;Werknemer;4.9;17.3
3293;Grave;Zelfstandige;0.7;19.9
3294;Grave;Totaal niet-actief;2.8;12.4
3295;Grave;Werkloosheids- en bijstandsuitk. ontv.;;
3296;Grave;Pensioenontvanger;1.6;13.6
3297;Haaren;Totaal sociaal-economische categorie;9.3;17.5
3298;Haaren;Totaal actief;6.2;19.9
3299;Haaren;Werknemer;5.2;20.1
3300;Haaren;Zelfstandige;1.0;18.8
3301;Haaren;Totaal niet-actief;3.1;12.7
3302;Haaren;Werkloosheids- en bijstandsuitk. ontv.;;
3303;Haaren;Pensioenontvanger;1.9;14.1
3304;Helmond;Totaal sociaal-economische categorie;55.2;15.9
3305;Helmond;Totaal actief;36.6;17.7
3306;Helmond;Werknemer;33.4;17.4
3307;Helmond;Zelfstandige;3.1;21.3
3308;Helmond;Totaal niet-actief;18.7;12.2
3309;Helmond;Werkloosheids- en bijstandsuitk. ontv.;2.9;10.3
3310;Helmond;Pensioenontvanger;10.5;13.7
3311;'s-Hertogenbosch;Totaal sociaal-economische categorie;90.1;17.1
3312;'s-Hertogenbosch;Totaal actief;59.4;19.1
3313;'s-Hertogenbosch;Werknemer;53.2;18.9
3314;'s-Hertogenbosch;Zelfstandige;6.1;21.1
3315;'s-Hertogenbosch;Totaal niet-actief;30.8;13.3
3316;'s-Hertogenbosch;Werkloosheids- en bijstandsuitk. ontv.;4.0;10.4
3317;'s-Hertogenbosch;Pensioenontvanger;18.5;15.1
3318;Heusden;Totaal sociaal-economische categorie;27.9;17.1
3319;Heusden;Totaal actief;19.5;19.0
3320;Heusden;Werknemer;17.1;18.5
3321;Heusden;Zelfstandige;2.4;22.8
3322;Heusden;Totaal niet-actief;8.4;12.6
3323;Heusden;Werkloosheids- en bijstandsuitk. ontv.;0.7;11.3
3324;Heusden;Pensioenontvanger;5.5;13.7
3325;Hilvarenbeek;Totaal sociaal-economische categorie;9.8;17.4
3326;Hilvarenbeek;Totaal actief;7.1;19.0
3327;Hilvarenbeek;Werknemer;5.9;18.5
3328;Hilvarenbeek;Zelfstandige;1.2;21.7
3329;Hilvarenbeek;Totaal niet-actief;2.7;13.0
3330;Hilvarenbeek;Werkloosheids- en bijstandsuitk. ontv.;;
3331;Hilvarenbeek;Pensioenontvanger;1.8;14.5
3332;Lith;Totaal sociaal-economische categorie;4.3;16.1
3333;Lith;Totaal actief;3.1;17.5
3334;Lith;Werknemer;2.5;18.2
3335;Lith;Zelfstandige;0.6;14.8
3336;Lith;Totaal niet-actief;1.2;12.6
3337;Lith;Werkloosheids- en bijstandsuitk. ontv.;;
3338;Lith;Pensioenontvanger;0.8;13.1
3339;Loon op Zand;Totaal sociaal-economische categorie;15.6;16.7
3340;Loon op Zand;Totaal actief;10.8;18.5
3341;Loon op Zand;Werknemer;9.6;18.0
3342;Loon op Zand;Zelfstandige;1.2;22.5
3343;Loon op Zand;Totaal niet-actief;4.8;12.6
3344;Loon op Zand;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.1
3345;Loon op Zand;Pensioenontvanger;3.3;13.4
3346;Mierlo;Totaal sociaal-economische categorie;6.6;18.7
3347;Mierlo;Totaal actief;4.6;20.9
3348;Mierlo;Werknemer;4.0;20.6
3349;Mierlo;Zelfstandige;0.6;23.3
3350;Mierlo;Totaal niet-actief;2.1;13.7
3351;Mierlo;Werkloosheids- en bijstandsuitk. ontv.;;
3352;Mierlo;Pensioenontvanger;1.4;15.4
3353;Mill en Sint Hubert;Totaal sociaal-economische categorie;7.3;15.7
3354;Mill en Sint Hubert;Totaal actief;5.1;17.2
3355;Mill en Sint Hubert;Werknemer;4.2;16.9
3356;Mill en Sint Hubert;Zelfstandige;0.8;18.7
3357;Mill en Sint Hubert;Totaal niet-actief;2.2;12.3
3358;Mill en Sint Hubert;Werkloosheids- en bijstandsuitk. ontv.;;
3359;Mill en Sint Hubert;Pensioenontvanger;1.6;12.6
3360;Nuenen c.a.;Totaal sociaal-economische categorie;15.2;20.5
3361;Nuenen c.a.;Totaal actief;10.6;22.5
3362;Nuenen c.a.;Werknemer;9.3;22.0
3363;Nuenen c.a.;Zelfstandige;1.3;26.1
3364;Nuenen c.a.;Totaal niet-actief;4.6;15.9
3365;Nuenen c.a.;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.0
3366;Nuenen c.a.;Pensioenontvanger;3.2;18.0
3367;Oirschot;Totaal sociaal-economische categorie;11.9;17.6
3368;Oirschot;Totaal actief;8.4;19.2
3369;Oirschot;Werknemer;7.0;18.8
3370;Oirschot;Zelfstandige;1.4;21.7
3371;Oirschot;Totaal niet-actief;3.5;13.5
3372;Oirschot;Werkloosheids- en bijstandsuitk. ontv.;;
3373;Oirschot;Pensioenontvanger;2.5;14.3
3374;Oisterwijk;Totaal sociaal-economische categorie;16.9;18.5
3375;Oisterwijk;Totaal actief;11.0;20.7
3376;Oisterwijk;Werknemer;9.5;20.2
3377;Oisterwijk;Zelfstandige;1.5;24.1
3378;Oisterwijk;Totaal niet-actief;5.9;14.4
3379;Oisterwijk;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.5
3380;Oisterwijk;Pensioenontvanger;4.2;15.8
3381;Oosterhout;Totaal sociaal-economische categorie;35.4;17.2
3382;Oosterhout;Totaal actief;23.5;19.2
3383;Oosterhout;Werknemer;21.3;18.9
3384;Oosterhout;Zelfstandige;2.1;21.5
3385;Oosterhout;Totaal niet-actief;12.0;13.3
3386;Oosterhout;Werkloosheids- en bijstandsuitk. ontv.;0.9;11.7
3387;Oosterhout;Pensioenontvanger;8.1;14.6
3388;Oss;Totaal sociaal-economische categorie;44.7;16.5
3389;Oss;Totaal actief;28.8;18.4
3390;Oss;Werknemer;26.0;18.1
3391;Oss;Zelfstandige;2.7;21.4
3392;Oss;Totaal niet-actief;15.9;13.1
3393;Oss;Werkloosheids- en bijstandsuitk. ontv.;1.7;11.3
3394;Oss;Pensioenontvanger;9.8;14.5
3395;Ravenstein;Totaal sociaal-economische categorie;5.5;16.9
3396;Ravenstein;Totaal actief;3.9;18.9
3397;Ravenstein;Werknemer;3.3;18.3
3398;Ravenstein;Zelfstandige;0.6;22.0
3399;Ravenstein;Totaal niet-actief;1.6;12.0
3400;Ravenstein;Werkloosheids- en bijstandsuitk. ontv.;;
3401;Ravenstein;Pensioenontvanger;1.0;12.9
3402;Rucphen;Totaal sociaal-economische categorie;15.4;16.0
3403;Rucphen;Totaal actief;9.7;18.5
3404;Rucphen;Werknemer;8.1;18.1
3405;Rucphen;Zelfstandige;1.6;20.3
3406;Rucphen;Totaal niet-actief;5.7;11.7
3407;Rucphen;Werkloosheids- en bijstandsuitk. ontv.;0.5;9.7
3408;Rucphen;Pensioenontvanger;3.4;12.4
3409;Schijndel;Totaal sociaal-economische categorie;15.7;16.5
3410;Schijndel;Totaal actief;10.8;18.1
3411;Schijndel;Werknemer;9.3;17.5
3412;Schijndel;Zelfstandige;1.4;22.3
3413;Schijndel;Totaal niet-actief;4.9;13.0
3414;Schijndel;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.0
3415;Schijndel;Pensioenontvanger;3.1;14.2
3416;Sint-Michielsgestel;Totaal sociaal-economische categorie;18.2;17.9
3417;Sint-Michielsgestel;Totaal actief;12.3;19.8
3418;Sint-Michielsgestel;Werknemer;10.3;19.1
3419;Sint-Michielsgestel;Zelfstandige;2.0;23.4
3420;Sint-Michielsgestel;Totaal niet-actief;5.9;14.1
3421;Sint-Michielsgestel;Werkloosheids- en bijstandsuitk. ontv.;0.2;11.9
3422;Sint-Michielsgestel;Pensioenontvanger;4.2;15.1
3423;Sint-Oedenrode;Totaal sociaal-economische categorie;11.4;17.2
3424;Sint-Oedenrode;Totaal actief;8.0;18.8
3425;Sint-Oedenrode;Werknemer;6.7;18.6
3426;Sint-Oedenrode;Zelfstandige;1.3;19.8
3427;Sint-Oedenrode;Totaal niet-actief;3.4;13.4
3428;Sint-Oedenrode;Werkloosheids- en bijstandsuitk. ontv.;;
3429;Sint-Oedenrode;Pensioenontvanger;2.5;14.4
3430;Someren;Totaal sociaal-economische categorie;11.8;16.5
3431;Someren;Totaal actief;8.1;18.5
3432;Someren;Werknemer;6.7;17.8
3433;Someren;Zelfstandige;1.3;22.0
3434;Someren;Totaal niet-actief;3.7;12.0
3435;Someren;Werkloosheids- en bijstandsuitk. ontv.;0.2;11.1
3436;Someren;Pensioenontvanger;2.4;12.8
3437;Son en Breugel;Totaal sociaal-economische categorie;9.7;19.4
3438;Son en Breugel;Totaal actief;6.2;20.5
3439;Son en Breugel;Werknemer;5.3;20.2
3440;Son en Breugel;Zelfstandige;0.8;22.6
3441;Son en Breugel;Totaal niet-actief;3.5;17.3
3442;Son en Breugel;Werkloosheids- en bijstandsuitk. ontv.;;
3443;Son en Breugel;Pensioenontvanger;2.7;19.3
3444;Steenbergen;Totaal sociaal-economische categorie;15.4;16.8
3445;Steenbergen;Totaal actief;10.4;18.9
3446;Steenbergen;Werknemer;8.8;18.8
3447;Steenbergen;Zelfstandige;1.6;19.7
3448;Steenbergen;Totaal niet-actief;5.0;12.4
3449;Steenbergen;Werkloosheids- en bijstandsuitk. ontv.;0.3;10.9
3450;Steenbergen;Pensioenontvanger;3.5;12.8
3451;Waterland;Totaal sociaal-economische categorie;11.5;19.4
3452;Waterland;Totaal actief;8.0;21.7
3453;Waterland;Werknemer;6.7;21.3
3454;Waterland;Zelfstandige;1.2;23.4
3455;Waterland;Totaal niet-actief;3.5;14.2
3456;Waterland;Werkloosheids- en bijstandsuitk. ontv.;;
3457;Waterland;Pensioenontvanger;2.5;15.4
3458;Tilburg;Totaal sociaal-economische categorie;133.9;15.7
3459;Tilburg;Totaal actief;86.9;17.7
3460;Tilburg;Werknemer;79.4;17.4
3461;Tilburg;Zelfstandige;7.3;20.7
3462;Tilburg;Totaal niet-actief;47.0;12.2
3463;Tilburg;Werkloosheids- en bijstandsuitk. ontv.;6.2;10.2
3464;Tilburg;Pensioenontvanger;27.0;13.9
3465;Uden;Totaal sociaal-economische categorie;26.6;16.8
3466;Uden;Totaal actief;17.9;18.3
3467;Uden;Werknemer;15.9;18.0
3468;Uden;Zelfstandige;2.0;20.3
3469;Uden;Totaal niet-actief;8.7;13.8
3470;Uden;Werkloosheids- en bijstandsuitk. ontv.;0.7;11.9
3471;Uden;Pensioenontvanger;5.5;15.3
3472;Valkenswaard;Totaal sociaal-economische categorie;20.8;17.1
3473;Valkenswaard;Totaal actief;13.5;18.9
3474;Valkenswaard;Werknemer;11.9;18.7
3475;Valkenswaard;Zelfstandige;1.5;20.3
3476;Valkenswaard;Totaal niet-actief;7.3;13.7
3477;Valkenswaard;Werkloosheids- en bijstandsuitk. ontv.;0.5;12.1
3478;Valkenswaard;Pensioenontvanger;5.1;14.8
3479;Veghel;Totaal sociaal-economische categorie;23.9;17.0
3480;Veghel;Totaal actief;16.5;18.5
3481;Veghel;Werknemer;14.5;18.1
3482;Veghel;Zelfstandige;2.0;21.9
3483;Veghel;Totaal niet-actief;7.4;13.8
3484;Veghel;Werkloosheids- en bijstandsuitk. ontv.;0.4;11.1
3485;Veghel;Pensioenontvanger;5.0;15.3
3486;Veldhoven;Totaal sociaal-economische categorie;28.6;17.5
3487;Veldhoven;Totaal actief;19.2;19.5
3488;Veldhoven;Werknemer;17.5;19.3
3489;Veldhoven;Zelfstandige;1.6;21.8
3490;Veldhoven;Totaal niet-actief;9.4;13.4
3491;Veldhoven;Werkloosheids- en bijstandsuitk. ontv.;0.7;11.6
3492;Veldhoven;Pensioenontvanger;6.0;15.2
3493;Vught;Totaal sociaal-economische categorie;17.1;19.3
3494;Vught;Totaal actief;10.8;21.7
3495;Vught;Werknemer;9.5;21.2
3496;Vught;Zelfstandige;1.3;25.0
3497;Vught;Totaal niet-actief;6.3;15.3
3498;Vught;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.0
3499;Vught;Pensioenontvanger;4.5;17.1
3500;Waalre;Totaal sociaal-economische categorie;10.5;20.8
3501;Waalre;Totaal actief;6.5;22.7
3502;Waalre;Werknemer;5.7;22.7
3503;Waalre;Zelfstandige;0.8;23.1
3504;Waalre;Totaal niet-actief;3.9;17.8
3505;Waalre;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.7
3506;Waalre;Pensioenontvanger;3.1;19.5
3507;Waalwijk;Totaal sociaal-economische categorie;30.4;16.5
3508;Waalwijk;Totaal actief;20.3;18.5
3509;Waalwijk;Werknemer;18.3;18.1
3510;Waalwijk;Zelfstandige;2.0;22.0
3511;Waalwijk;Totaal niet-actief;10.2;12.6
3512;Waalwijk;Werkloosheids- en bijstandsuitk. ontv.;0.8;10.9
3513;Waalwijk;Pensioenontvanger;6.5;13.7
3514;Werkendam;Totaal sociaal-economische categorie;16.3;17.4
3515;Werkendam;Totaal actief;11.7;19.2
3516;Werkendam;Werknemer;10.0;18.7
3517;Werkendam;Zelfstandige;1.6;22.2
3518;Werkendam;Totaal niet-actief;4.6;13.0
3519;Werkendam;Werkloosheids- en bijstandsuitk. ontv.;;
3520;Werkendam;Pensioenontvanger;3.5;13.7
3521;Woensdrecht;Totaal sociaal-economische categorie;13.9;16.5
3522;Woensdrecht;Totaal actief;9.1;18.1
3523;Woensdrecht;Werknemer;8.0;18.0
3524;Woensdrecht;Zelfstandige;1.1;19.2
3525;Woensdrecht;Totaal niet-actief;4.7;13.3
3526;Woensdrecht;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.7
3527;Woensdrecht;Pensioenontvanger;3.4;14.2
3528;Woudrichem;Totaal sociaal-economische categorie;9.2;17.1
3529;Woudrichem;Totaal actief;6.7;18.9
3530;Woudrichem;Werknemer;5.7;18.3
3531;Woudrichem;Zelfstandige;0.9;22.9
3532;Woudrichem;Totaal niet-actief;2.6;12.4
3533;Woudrichem;Werkloosheids- en bijstandsuitk. ontv.;;
3534;Woudrichem;Pensioenontvanger;1.9;13.1
3535;Zundert;Totaal sociaal-economische categorie;13.4;16.6
3536;Zundert;Totaal actief;9.0;18.7
3537;Zundert;Werknemer;7.0;18.7
3538;Zundert;Zelfstandige;2.0;19.0
3539;Zundert;Totaal niet-actief;4.5;12.2
3540;Zundert;Werkloosheids- en bijstandsuitk. ontv.;;
3541;Zundert;Pensioenontvanger;3.2;12.9
3542;Wormerland;Totaal sociaal-economische categorie;10.3;17.7
3543;Wormerland;Totaal actief;7.0;19.6
3544;Wormerland;Werknemer;6.1;19.4
3545;Wormerland;Zelfstandige;0.8;20.8
3546;Wormerland;Totaal niet-actief;3.4;13.8
3547;Wormerland;Werkloosheids- en bijstandsuitk. ontv.;;
3548;Wormerland;Pensioenontvanger;2.3;15.1
3549;Onderbanken;Totaal sociaal-economische categorie;5.5;16.1
3550;Onderbanken;Totaal actief;3.3;18.1
3551;Onderbanken;Werknemer;2.9;17.7
3552;Onderbanken;Zelfstandige;0.4;20.7
3553;Onderbanken;Totaal niet-actief;2.2;13.1
3554;Onderbanken;Werkloosheids- en bijstandsuitk. ontv.;;
3555;Onderbanken;Pensioenontvanger;1.4;13.4
3556;Landgraaf;Totaal sociaal-economische categorie;26.5;15.4
3557;Landgraaf;Totaal actief;15.7;17.4
3558;Landgraaf;Werknemer;14.1;17.2
3559;Landgraaf;Zelfstandige;1.5;19.1
3560;Landgraaf;Totaal niet-actief;10.9;12.5
3561;Landgraaf;Werkloosheids- en bijstandsuitk. ontv.;1.1;10.3
3562;Landgraaf;Pensioenontvanger;6.5;13.8
3563;Arcen en Velden;Totaal sociaal-economische categorie;5.9;16.6
3564;Arcen en Velden;Totaal actief;4.1;17.8
3565;Arcen en Velden;Werknemer;3.4;17.2
3566;Arcen en Velden;Zelfstandige;0.7;20.8
3567;Arcen en Velden;Totaal niet-actief;1.8;13.9
3568;Arcen en Velden;Werkloosheids- en bijstandsuitk. ontv.;;
3569;Arcen en Velden;Pensioenontvanger;1.3;15.5
3570;Beek;Totaal sociaal-economische categorie;11.2;17.5
3571;Beek;Totaal actief;7.2;19.5
3572;Beek;Werknemer;6.5;19.3
3573;Beek;Zelfstandige;0.7;21.3
3574;Beek;Totaal niet-actief;4.0;13.9
3575;Beek;Werkloosheids- en bijstandsuitk. ontv.;0.3;10.9
3576;Beek;Pensioenontvanger;2.7;15.2
3577;Beesel;Totaal sociaal-economische categorie;8.8;15.8
3578;Beesel;Totaal actief;6.0;17.4
3579;Beesel;Werknemer;5.3;17.3
3580;Beesel;Zelfstandige;0.6;18.4
3581;Beesel;Totaal niet-actief;2.8;12.3
3582;Beesel;Werkloosheids- en bijstandsuitk. ontv.;;
3583;Beesel;Pensioenontvanger;1.9;13.3
3584;Bergen;Totaal sociaal-economische categorie;8.6;15.6
3585;Bergen;Totaal actief;5.7;17.5
3586;Bergen;Werknemer;4.9;16.8
3587;Bergen;Zelfstandige;0.8;21.2
3588;Bergen;Totaal niet-actief;2.9;12.0
3589;Bergen;Werkloosheids- en bijstandsuitk. ontv.;;
3590;Bergen;Pensioenontvanger;1.9;12.9
3591;Brunssum;Totaal sociaal-economische categorie;20.3;15.1
3592;Brunssum;Totaal actief;11.3;17.1
3593;Brunssum;Werknemer;10.4;16.9
3594;Brunssum;Zelfstandige;0.9;19.2
3595;Brunssum;Totaal niet-actief;9.0;12.6
3596;Brunssum;Werkloosheids- en bijstandsuitk. ontv.;1.1;9.9
3597;Brunssum;Pensioenontvanger;5.8;13.9
3598;Echt;Totaal sociaal-economische categorie;13.2;15.7
3599;Echt;Totaal actief;8.0;17.9
3600;Echt;Werknemer;6.8;17.7
3601;Echt;Zelfstandige;1.1;18.9
3602;Echt;Totaal niet-actief;5.2;12.3
3603;Echt;Werkloosheids- en bijstandsuitk. ontv.;0.4;10.5
3604;Echt;Pensioenontvanger;3.1;13.4
3605;Eijsden;Totaal sociaal-economische categorie;7.9;17.0
3606;Eijsden;Totaal actief;5.3;19.0
3607;Eijsden;Werknemer;4.6;18.8
3608;Eijsden;Zelfstandige;0.7;20.3
3609;Eijsden;Totaal niet-actief;2.6;13.0
3610;Eijsden;Werkloosheids- en bijstandsuitk. ontv.;;
3611;Eijsden;Pensioenontvanger;1.8;13.9
3612;Gennep;Totaal sociaal-economische categorie;11.7;15.9
3613;Gennep;Totaal actief;7.4;17.9
3614;Gennep;Werknemer;6.5;17.5
3615;Gennep;Zelfstandige;0.9;21.5
