ID;Leeftijd;BeroepenEnSpecialismen;SociaaleconomischeCategorie;RegioS;Perioden;MedischGeschoolden_1
8202;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Achterhoek (RA);2020;50
8203;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Achterhoek (RA);2021;50
8204;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Achterhoek (RA);2022;50
8205;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Achterhoek (RA);2023;50
8206;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-West Gelderland (RA);2013;190
8207;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-West Gelderland (RA);2014;190
8208;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-West Gelderland (RA);2015;195
8209;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-West Gelderland (RA);2016;205
8210;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-West Gelderland (RA);2017;170
8211;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-West Gelderland (RA);2018;175
8212;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-West Gelderland (RA);2019;170
8213;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-West Gelderland (RA);2020;175
8214;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-West Gelderland (RA);2021;185
8215;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-West Gelderland (RA);2022;185
8216;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-West Gelderland (RA);2023;175
8217;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Midden-Gelderland (RA);2013;200
8218;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Midden-Gelderland (RA);2014;210
8219;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Midden-Gelderland (RA);2015;220
8220;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Midden-Gelderland (RA);2016;225
8221;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Midden-Gelderland (RA);2017;180
8222;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Midden-Gelderland (RA);2018;180
8223;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Midden-Gelderland (RA);2019;190
8224;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Midden-Gelderland (RA);2020;195
8225;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Midden-Gelderland (RA);2021;210
8226;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Midden-Gelderland (RA);2022;220
8227;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Midden-Gelderland (RA);2023;205
8228;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Flevoland (RA);2013;85
8229;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Flevoland (RA);2014;85
8230;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Flevoland (RA);2015;90
8231;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Flevoland (RA);2016;90
8232;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Flevoland (RA);2017;70
8233;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Flevoland (RA);2018;75
8234;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Flevoland (RA);2019;75
8235;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Flevoland (RA);2020;80
8236;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Flevoland (RA);2021;85
8237;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Flevoland (RA);2022;90
8238;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Flevoland (RA);2023;85
8239;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Gooi- en Vechtstreek (RA);2013;135
8240;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Gooi- en Vechtstreek (RA);2014;140
8241;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Gooi- en Vechtstreek (RA);2015;145
8242;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Gooi- en Vechtstreek (RA);2016;150
8243;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Gooi- en Vechtstreek (RA);2017;110
8244;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Gooi- en Vechtstreek (RA);2018;115
8245;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Gooi- en Vechtstreek (RA);2019;120
8246;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Gooi- en Vechtstreek (RA);2020;120
8247;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Gooi- en Vechtstreek (RA);2021;130
8248;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Gooi- en Vechtstreek (RA);2022;120
8249;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Gooi- en Vechtstreek (RA);2023;105
8250;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Utrecht en omgeving (RA);2013;920
8251;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Utrecht en omgeving (RA);2014;950
8252;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Utrecht en omgeving (RA);2015;970
8253;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Utrecht en omgeving (RA);2016;995
8254;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Utrecht en omgeving (RA);2017;835
8255;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Utrecht en omgeving (RA);2018;875
8256;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Utrecht en omgeving (RA);2019;910
8257;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Utrecht en omgeving (RA);2020;935
8258;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Utrecht en omgeving (RA);2021;970
8259;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Utrecht en omgeving (RA);2022;1005
8260;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Utrecht en omgeving (RA);2023;965
8261;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amersfoort en omgeving (RA);2013;140
8262;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amersfoort en omgeving (RA);2014;155
8263;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amersfoort en omgeving (RA);2015;165
8264;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amersfoort en omgeving (RA);2016;175
8265;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amersfoort en omgeving (RA);2017;130
8266;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amersfoort en omgeving (RA);2018;140
8267;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amersfoort en omgeving (RA);2019;140
8268;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amersfoort en omgeving (RA);2020;155
8269;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amersfoort en omgeving (RA);2021;155
8270;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amersfoort en omgeving (RA);2022;160
8271;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amersfoort en omgeving (RA);2023;150
8272;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noord-Holland Noord (RA);2013;125
8273;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noord-Holland Noord (RA);2014;130
8274;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noord-Holland Noord (RA);2015;130
8275;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noord-Holland Noord (RA);2016;130
8276;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noord-Holland Noord (RA);2017;90
8277;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noord-Holland Noord (RA);2018;95
8278;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noord-Holland Noord (RA);2019;105
8279;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noord-Holland Noord (RA);2020;110
8280;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noord-Holland Noord (RA);2021;110
8281;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noord-Holland Noord (RA);2022;110
8282;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noord-Holland Noord (RA);2023;100
8283;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zaanstreek en Waterland (RA);2013;65
8284;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zaanstreek en Waterland (RA);2014;65
8285;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zaanstreek en Waterland (RA);2015;65
8286;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zaanstreek en Waterland (RA);2016;70
8287;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zaanstreek en Waterland (RA);2017;55
8288;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zaanstreek en Waterland (RA);2018;55
8289;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zaanstreek en Waterland (RA);2019;55
8290;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zaanstreek en Waterland (RA);2020;60
8291;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zaanstreek en Waterland (RA);2021;60
8292;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zaanstreek en Waterland (RA);2022;60
8293;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zaanstreek en Waterland (RA);2023;60
8294;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amsterdam (RA);2013;330
8295;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amsterdam (RA);2014;350
8296;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amsterdam (RA);2015;375
8297;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amsterdam (RA);2016;380
8298;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amsterdam (RA);2017;300
8299;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amsterdam (RA);2018;310
8300;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amsterdam (RA);2019;310
8301;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amsterdam (RA);2020;325
8302;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amsterdam (RA);2021;320
8303;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amsterdam (RA);2022;335
8304;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amsterdam (RA);2023;290
8305;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amstelland, Kennemerland en Meerl. (RA);2013;350
8306;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amstelland, Kennemerland en Meerl. (RA);2014;350
8307;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amstelland, Kennemerland en Meerl. (RA);2015;365
8308;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amstelland, Kennemerland en Meerl. (RA);2016;375
8309;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amstelland, Kennemerland en Meerl. (RA);2017;290
8310;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amstelland, Kennemerland en Meerl. (RA);2018;285
8311;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amstelland, Kennemerland en Meerl. (RA);2019;280
8312;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amstelland, Kennemerland en Meerl. (RA);2020;285
8313;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amstelland, Kennemerland en Meerl. (RA);2021;305
8314;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amstelland, Kennemerland en Meerl. (RA);2022;310
8315;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Amstelland, Kennemerland en Meerl. (RA);2023;270
8316;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Rijnstreek (RA);2013;310
8317;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Rijnstreek (RA);2014;315
8318;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Rijnstreek (RA);2015;325
8319;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Rijnstreek (RA);2016;330
8320;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Rijnstreek (RA);2017;230
8321;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Rijnstreek (RA);2018;245
8322;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Rijnstreek (RA);2019;265
8323;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Rijnstreek (RA);2020;285
8324;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Rijnstreek (RA);2021;300
8325;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Rijnstreek (RA);2022;330
8326;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Rijnstreek (RA);2023;310
8327;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Rijnmond (RA);2013;315
8328;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Rijnmond (RA);2014;335
8329;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Rijnmond (RA);2015;360
8330;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Rijnmond (RA);2016;370
8331;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Rijnmond (RA);2017;330
8332;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Rijnmond (RA);2018;345
8333;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Rijnmond (RA);2019;360
8334;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Rijnmond (RA);2020;380
8335;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Rijnmond (RA);2021;370
8336;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Rijnmond (RA);2022;380
8337;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Rijnmond (RA);2023;370
8338;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Haaglanden en Nieuwe Waterweg Noord (RA);2013;445
8339;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Haaglanden en Nieuwe Waterweg Noord (RA);2014;465
8340;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Haaglanden en Nieuwe Waterweg Noord (RA);2015;470
8341;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Haaglanden en Nieuwe Waterweg Noord (RA);2016;480
8342;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Haaglanden en Nieuwe Waterweg Noord (RA);2017;380
8343;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Haaglanden en Nieuwe Waterweg Noord (RA);2018;395
8344;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Haaglanden en Nieuwe Waterweg Noord (RA);2019;395
8345;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Haaglanden en Nieuwe Waterweg Noord (RA);2020;410
8346;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Haaglanden en Nieuwe Waterweg Noord (RA);2021;430
8347;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Haaglanden en Nieuwe Waterweg Noord (RA);2022;455
8348;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Haaglanden en Nieuwe Waterweg Noord (RA);2023;420
8349;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-Holland Zuid (RA);2013;90
8350;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-Holland Zuid (RA);2014;90
8351;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-Holland Zuid (RA);2015;90
8352;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-Holland Zuid (RA);2016;95
8353;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-Holland Zuid (RA);2017;80
8354;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-Holland Zuid (RA);2018;80
8355;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-Holland Zuid (RA);2019;85
8356;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-Holland Zuid (RA);2020;90
8357;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-Holland Zuid (RA);2021;100
8358;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-Holland Zuid (RA);2022;110
8359;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-Holland Zuid (RA);2023;100
8360;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zeeland (RA);2013;60
8361;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zeeland (RA);2014;60
8362;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zeeland (RA);2015;60
8363;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zeeland (RA);2016;65
8364;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zeeland (RA);2017;45
8365;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zeeland (RA);2018;45
8366;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zeeland (RA);2019;45
8367;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zeeland (RA);2020;45
8368;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zeeland (RA);2021;50
8369;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zeeland (RA);2022;50
8370;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zeeland (RA);2023;45
8371;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;West-Brabant (RA);2013;180
8372;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;West-Brabant (RA);2014;180
8373;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;West-Brabant (RA);2015;180
8374;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;West-Brabant (RA);2016;185
8375;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;West-Brabant (RA);2017;140
8376;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;West-Brabant (RA);2018;145
8377;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;West-Brabant (RA);2019;150
8378;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;West-Brabant (RA);2020;155
8379;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;West-Brabant (RA);2021;155
8380;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;West-Brabant (RA);2022;155
8381;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;West-Brabant (RA);2023;150
8382;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Midden-Brabant (RA);2013;115
8383;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Midden-Brabant (RA);2014;110
8384;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Midden-Brabant (RA);2015;110
8385;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Midden-Brabant (RA);2016;110
8386;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Midden-Brabant (RA);2017;90
8387;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Midden-Brabant (RA);2018;90
8388;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Midden-Brabant (RA);2019;95
8389;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Midden-Brabant (RA);2020;100
8390;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Midden-Brabant (RA);2021;105
8391;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Midden-Brabant (RA);2022;110
8392;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Midden-Brabant (RA);2023;95
8393;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noordoost-Brabant (RA);2013;230
8394;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noordoost-Brabant (RA);2014;235
8395;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noordoost-Brabant (RA);2015;240
8396;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noordoost-Brabant (RA);2016;240
8397;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noordoost-Brabant (RA);2017;185
8398;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noordoost-Brabant (RA);2018;190
8399;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noordoost-Brabant (RA);2019;200
8400;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noordoost-Brabant (RA);2020;200
8401;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noordoost-Brabant (RA);2021;205
8402;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noordoost-Brabant (RA);2022;215
8403;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noordoost-Brabant (RA);2023;205
8404;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuidoost-Brabant (RA);2013;220
8405;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuidoost-Brabant (RA);2014;230
8406;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuidoost-Brabant (RA);2015;245
8407;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuidoost-Brabant (RA);2016;245
8408;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuidoost-Brabant (RA);2017;195
8409;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuidoost-Brabant (RA);2018;205
8410;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuidoost-Brabant (RA);2019;205
8411;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuidoost-Brabant (RA);2020;205
8412;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuidoost-Brabant (RA);2021;215
8413;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuidoost-Brabant (RA);2022;215
8414;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuidoost-Brabant (RA);2023;200
8415;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noord- en Midden-Limburg (RA);2013;95
8416;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noord- en Midden-Limburg (RA);2014;100
8417;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noord- en Midden-Limburg (RA);2015;100
8418;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noord- en Midden-Limburg (RA);2016;105
8419;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noord- en Midden-Limburg (RA);2017;90
8420;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noord- en Midden-Limburg (RA);2018;90
8421;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noord- en Midden-Limburg (RA);2019;90
8422;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noord- en Midden-Limburg (RA);2020;90
8423;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noord- en Midden-Limburg (RA);2021;95
8424;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noord- en Midden-Limburg (RA);2022;100
8425;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Noord- en Midden-Limburg (RA);2023;95
8426;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-Limburg (RA);2013;170
8427;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-Limburg (RA);2014;170
8428;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-Limburg (RA);2015;175
8429;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-Limburg (RA);2016;175
8430;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-Limburg (RA);2017;135
8431;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-Limburg (RA);2018;140
8432;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-Limburg (RA);2019;140
8433;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-Limburg (RA);2020;135
8434;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-Limburg (RA);2021;140
8435;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-Limburg (RA);2022;140
8436;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Zuid-Limburg (RA);2023;135
8437;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Niet in te delen (RA) incl. buitenland;2013;575
8438;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Niet in te delen (RA) incl. buitenland;2014;605
8439;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Niet in te delen (RA) incl. buitenland;2015;620
8440;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Niet in te delen (RA) incl. buitenland;2016;650
8441;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Niet in te delen (RA) incl. buitenland;2017;230
8442;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Niet in te delen (RA) incl. buitenland;2018;240
8443;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Niet in te delen (RA) incl. buitenland;2019;260
8444;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Niet in te delen (RA) incl. buitenland;2020;275
8445;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Niet in te delen (RA) incl. buitenland;2021;280
8446;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Niet in te delen (RA) incl. buitenland;2022;300
8447;Totaal leeftijd;Totaal apothekers;Totaal BIG-geregistreerd;Niet in te delen (RA) incl. buitenland;2023;235
8448;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Nederland, Buitenland, Niet in te delen;2013;6030
