ID;Zorgfuncties;Zorgaanbieders;Perioden;UitgavenAanZorgVoorIngezetenen_1
7344;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP4: Ondersteunende diensten;2017;0
7345;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP4: Ondersteunende diensten;2018;0
7346;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP4: Ondersteunende diensten;2019;0
7347;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP4: Ondersteunende diensten;2020;0
7348;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP4: Ondersteunende diensten;2021;0
7349;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP4: Ondersteunende diensten;2022;0
7350;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP41: Ambulance, ziekenvervoer;1998;0
7351;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP41: Ambulance, ziekenvervoer;1999;0
7352;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP41: Ambulance, ziekenvervoer;2000;0
7353;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP41: Ambulance, ziekenvervoer;2001;0
7354;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP41: Ambulance, ziekenvervoer;2002;0
7355;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP41: Ambulance, ziekenvervoer;2003;0
7356;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP41: Ambulance, ziekenvervoer;2004;0
7357;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP41: Ambulance, ziekenvervoer;2005;0
7358;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP41: Ambulance, ziekenvervoer;2006;0
7359;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP41: Ambulance, ziekenvervoer;2007;0
7360;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP41: Ambulance, ziekenvervoer;2008;0
7361;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP41: Ambulance, ziekenvervoer;2009;0
7362;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP41: Ambulance, ziekenvervoer;2010;0
7363;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP41: Ambulance, ziekenvervoer;2011;0
7364;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP41: Ambulance, ziekenvervoer;2012;0
7365;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP41: Ambulance, ziekenvervoer;2013;0
7366;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP41: Ambulance, ziekenvervoer;2014;0
7367;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP41: Ambulance, ziekenvervoer;2015;0
7368;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP41: Ambulance, ziekenvervoer;2016;0
7369;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP41: Ambulance, ziekenvervoer;2017;0
7370;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP41: Ambulance, ziekenvervoer;2018;0
7371;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP41: Ambulance, ziekenvervoer;2019;0
7372;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP41: Ambulance, ziekenvervoer;2020;0
7373;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP41: Ambulance, ziekenvervoer;2021;0
7374;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP41: Ambulance, ziekenvervoer;2022;0
7375;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP42-49: Laboratoria en ov ondersteunend;1998;0
7376;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP42-49: Laboratoria en ov ondersteunend;1999;0
7377;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP42-49: Laboratoria en ov ondersteunend;2000;0
7378;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP42-49: Laboratoria en ov ondersteunend;2001;0
7379;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP42-49: Laboratoria en ov ondersteunend;2002;0
7380;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP42-49: Laboratoria en ov ondersteunend;2003;0
7381;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP42-49: Laboratoria en ov ondersteunend;2004;0
7382;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP42-49: Laboratoria en ov ondersteunend;2005;0
7383;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP42-49: Laboratoria en ov ondersteunend;2006;0
7384;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP42-49: Laboratoria en ov ondersteunend;2007;0
7385;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP42-49: Laboratoria en ov ondersteunend;2008;0
7386;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP42-49: Laboratoria en ov ondersteunend;2009;0
7387;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP42-49: Laboratoria en ov ondersteunend;2010;0
7388;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP42-49: Laboratoria en ov ondersteunend;2011;0
7389;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP42-49: Laboratoria en ov ondersteunend;2012;0
7390;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP42-49: Laboratoria en ov ondersteunend;2013;0
7391;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP42-49: Laboratoria en ov ondersteunend;2014;0
7392;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP42-49: Laboratoria en ov ondersteunend;2015;0
7393;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP42-49: Laboratoria en ov ondersteunend;2016;0
7394;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP42-49: Laboratoria en ov ondersteunend;2017;0
7395;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP42-49: Laboratoria en ov ondersteunend;2018;0
7396;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP42-49: Laboratoria en ov ondersteunend;2019;0
7397;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP42-49: Laboratoria en ov ondersteunend;2020;0
7398;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP42-49: Laboratoria en ov ondersteunend;2021;0
7399;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP42-49: Laboratoria en ov ondersteunend;2022;0
7400;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP5: Leveranciers genees-en hulpmiddelen;1998;0
7401;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP5: Leveranciers genees-en hulpmiddelen;1999;0
7402;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP5: Leveranciers genees-en hulpmiddelen;2000;0
7403;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP5: Leveranciers genees-en hulpmiddelen;2001;0
7404;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP5: Leveranciers genees-en hulpmiddelen;2002;0
7405;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP5: Leveranciers genees-en hulpmiddelen;2003;0
7406;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP5: Leveranciers genees-en hulpmiddelen;2004;0
7407;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP5: Leveranciers genees-en hulpmiddelen;2005;0
7408;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP5: Leveranciers genees-en hulpmiddelen;2006;0
7409;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP5: Leveranciers genees-en hulpmiddelen;2007;0
7410;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP5: Leveranciers genees-en hulpmiddelen;2008;0
7411;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP5: Leveranciers genees-en hulpmiddelen;2009;0
7412;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP5: Leveranciers genees-en hulpmiddelen;2010;0
7413;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP5: Leveranciers genees-en hulpmiddelen;2011;0
7414;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP5: Leveranciers genees-en hulpmiddelen;2012;0
7415;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP5: Leveranciers genees-en hulpmiddelen;2013;0
7416;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP5: Leveranciers genees-en hulpmiddelen;2014;0
7417;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP5: Leveranciers genees-en hulpmiddelen;2015;0
7418;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP5: Leveranciers genees-en hulpmiddelen;2016;0
7419;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP5: Leveranciers genees-en hulpmiddelen;2017;0
7420;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP5: Leveranciers genees-en hulpmiddelen;2018;0
7421;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP5: Leveranciers genees-en hulpmiddelen;2019;0
7422;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP5: Leveranciers genees-en hulpmiddelen;2020;0
7423;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP5: Leveranciers genees-en hulpmiddelen;2021;0
7424;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP5: Leveranciers genees-en hulpmiddelen;2022;0
7425;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP51: Leveranciers geneesmiddelen;1998;0
7426;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP51: Leveranciers geneesmiddelen;1999;0
7427;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP51: Leveranciers geneesmiddelen;2000;0
7428;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP51: Leveranciers geneesmiddelen;2001;0
7429;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP51: Leveranciers geneesmiddelen;2002;0
7430;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP51: Leveranciers geneesmiddelen;2003;0
7431;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP51: Leveranciers geneesmiddelen;2004;0
7432;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP51: Leveranciers geneesmiddelen;2005;0
7433;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP51: Leveranciers geneesmiddelen;2006;0
7434;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP51: Leveranciers geneesmiddelen;2007;0
7435;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP51: Leveranciers geneesmiddelen;2008;0
7436;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP51: Leveranciers geneesmiddelen;2009;0
7437;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP51: Leveranciers geneesmiddelen;2010;0
7438;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP51: Leveranciers geneesmiddelen;2011;0
7439;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP51: Leveranciers geneesmiddelen;2012;0
7440;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP51: Leveranciers geneesmiddelen;2013;0
7441;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP51: Leveranciers geneesmiddelen;2014;0
7442;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP51: Leveranciers geneesmiddelen;2015;0
7443;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP51: Leveranciers geneesmiddelen;2016;0
7444;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP51: Leveranciers geneesmiddelen;2017;0
7445;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP51: Leveranciers geneesmiddelen;2018;0
7446;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP51: Leveranciers geneesmiddelen;2019;0
7447;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP51: Leveranciers geneesmiddelen;2020;0
7448;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP51: Leveranciers geneesmiddelen;2021;0
7449;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP51: Leveranciers geneesmiddelen;2022;0
7450;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;1998;0
7451;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;1999;0
7452;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2000;0
7453;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2001;0
7454;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2002;0
7455;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2003;0
7456;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2004;0
7457;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2005;0
7458;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2006;0
7459;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2007;0
7460;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2008;0
7461;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2009;0
7462;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2010;0
7463;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2011;0
7464;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2012;0
7465;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2013;0
7466;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2014;0
7467;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2015;0
7468;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2016;0
7469;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2017;0
7470;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2018;0
7471;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2019;0
7472;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2020;0
7473;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2021;0
7474;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2022;0
7475;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP6: Aanbieders van preventieve zorg;1998;20
7476;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP6: Aanbieders van preventieve zorg;1999;21
7477;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP6: Aanbieders van preventieve zorg;2000;24
7478;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP6: Aanbieders van preventieve zorg;2001;28
7479;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP6: Aanbieders van preventieve zorg;2002;37
7480;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP6: Aanbieders van preventieve zorg;2003;27
7481;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP6: Aanbieders van preventieve zorg;2004;30
7482;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP6: Aanbieders van preventieve zorg;2005;31
7483;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP6: Aanbieders van preventieve zorg;2006;35
7484;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP6: Aanbieders van preventieve zorg;2007;35
7485;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP6: Aanbieders van preventieve zorg;2008;31
7486;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP6: Aanbieders van preventieve zorg;2009;30
7487;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP6: Aanbieders van preventieve zorg;2010;33
7488;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP6: Aanbieders van preventieve zorg;2011;34
7489;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP6: Aanbieders van preventieve zorg;2012;38
7490;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP6: Aanbieders van preventieve zorg;2013;38
7491;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP6: Aanbieders van preventieve zorg;2014;39
7492;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP6: Aanbieders van preventieve zorg;2015;39
7493;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP6: Aanbieders van preventieve zorg;2016;39
7494;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP6: Aanbieders van preventieve zorg;2017;39
7495;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP6: Aanbieders van preventieve zorg;2018;39
7496;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP6: Aanbieders van preventieve zorg;2019;40
7497;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP6: Aanbieders van preventieve zorg;2020;22
7498;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP6: Aanbieders van preventieve zorg;2021;29
7499;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP6: Aanbieders van preventieve zorg;2022;30
7500;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP7: Organisaties beheer en financiering;1998;0
7501;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP7: Organisaties beheer en financiering;1999;0
7502;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP7: Organisaties beheer en financiering;2000;0
7503;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP7: Organisaties beheer en financiering;2001;0
7504;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP7: Organisaties beheer en financiering;2002;0
7505;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP7: Organisaties beheer en financiering;2003;0
7506;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP7: Organisaties beheer en financiering;2004;0
7507;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP7: Organisaties beheer en financiering;2005;0
7508;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP7: Organisaties beheer en financiering;2006;0
7509;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP7: Organisaties beheer en financiering;2007;0
7510;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP7: Organisaties beheer en financiering;2008;0
7511;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP7: Organisaties beheer en financiering;2009;0
7512;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP7: Organisaties beheer en financiering;2010;0
7513;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP7: Organisaties beheer en financiering;2011;0
7514;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP7: Organisaties beheer en financiering;2012;0
7515;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP7: Organisaties beheer en financiering;2013;0
7516;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP7: Organisaties beheer en financiering;2014;0
7517;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP7: Organisaties beheer en financiering;2015;0
7518;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP7: Organisaties beheer en financiering;2016;0
7519;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP7: Organisaties beheer en financiering;2017;0
7520;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP7: Organisaties beheer en financiering;2018;0
7521;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP7: Organisaties beheer en financiering;2019;0
7522;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP7: Organisaties beheer en financiering;2020;0
7523;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP7: Organisaties beheer en financiering;2021;0
7524;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP7: Organisaties beheer en financiering;2022;0
7525;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP71: Overheidsbeleid en beheer org.;1998;0
7526;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP71: Overheidsbeleid en beheer org.;1999;0
7527;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2000;0
7528;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2001;0
7529;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2002;0
7530;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2003;0
7531;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2004;0
7532;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2005;0
7533;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2006;0
7534;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2007;0
7535;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2008;0
7536;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2009;0
7537;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2010;0
7538;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2011;0
7539;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2012;0
7540;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2013;0
7541;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2014;0
7542;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2015;0
7543;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2016;0
7544;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2017;0
7545;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2018;0
7546;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2019;0
7547;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2020;0
7548;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2021;0
7549;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2022;0
7550;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;1998;0
7551;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;1999;0
7552;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2000;0
7553;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2001;0
7554;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2002;0
7555;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2003;0
7556;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2004;0
7557;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2005;0
7558;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2006;0
7559;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2007;0
7560;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2008;0
7561;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2009;0
7562;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2010;0
7563;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2011;0
7564;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2012;0
7565;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2013;0
7566;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2014;0
7567;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2015;0
7568;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2016;0
7569;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2017;0
7570;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2018;0
7571;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2019;0
7572;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2020;0
7573;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2021;0
7574;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2022;0
7575;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP73: Particuliere verzekeraars;1998;0
7576;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP73: Particuliere verzekeraars;1999;0
7577;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP73: Particuliere verzekeraars;2000;0
7578;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP73: Particuliere verzekeraars;2001;0
7579;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP73: Particuliere verzekeraars;2002;0
7580;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP73: Particuliere verzekeraars;2003;0
7581;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP73: Particuliere verzekeraars;2004;0
7582;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP73: Particuliere verzekeraars;2005;0
7583;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP73: Particuliere verzekeraars;2006;0
7584;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP73: Particuliere verzekeraars;2007;0
7585;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP73: Particuliere verzekeraars;2008;0
7586;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP73: Particuliere verzekeraars;2009;0
7587;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP73: Particuliere verzekeraars;2010;0
7588;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP73: Particuliere verzekeraars;2011;0
7589;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP73: Particuliere verzekeraars;2012;0
7590;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP73: Particuliere verzekeraars;2013;0
7591;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP73: Particuliere verzekeraars;2014;0
7592;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP73: Particuliere verzekeraars;2015;0
7593;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP73: Particuliere verzekeraars;2016;0
7594;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP73: Particuliere verzekeraars;2017;0
7595;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP73: Particuliere verzekeraars;2018;0
7596;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP73: Particuliere verzekeraars;2019;0
7597;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP73: Particuliere verzekeraars;2020;0
