ID;Geslacht;Leeftijd;Migratieachtergrond;Startkwalificatie;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
9419;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2015 2e kwartaal;1529;161;152;91;21;69;61;50;8;3;0;118;81;54;26;38;28;10;34;9;5.5;1368;10.5;9.9
9420;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2015 3e kwartaal;1540;167;154;89;18;71;65;54;8;2;0;120;86;64;22;34;26;7;33;13;7.9;1373;10.8;10.0
9421;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2015 4e kwartaal;1550;159;150;89;20;69;61;53;6;2;0;115;76;54;22;39;28;11;35;9;5.9;1391;10.3;9.7
9422;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2015 ;1533;162;151;90;20;70;61;51;7;2;0;117;81;58;22;37;27;10;34;11;7.0;1371;10.6;9.9
9423;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2016 1e kwartaal;1558;153;146;90;20;70;56;49;6;1;0;118;78;59;19;41;29;12;27;7;4.4;1405;9.8;9.4
9424;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2016 2e kwartaal;1567;166;153;96;22;74;58;50;7;1;0;121;78;58;20;43;32;11;32;12;7.4;1401;10.6;9.8
9425;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2016 3e kwartaal;1586;172;162;104;24;79;58;50;7;1;0;126;83;68;15;43;32;11;36;10;6.1;1414;10.9;10.2
9426;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2016 4e kwartaal;1593;169;158;96;25;71;62;53;7;2;0;123;77;58;19;46;33;13;35;11;6.4;1424;10.6;9.9
9427;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2016;1576;165;155;96;23;74;59;51;7;1;0;122;79;61;18;43;32;12;33;10;6.1;1411;10.5;9.8
9428;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2017 1e kwartaal;1604;173;163;96;31;65;67;58;7;1;0;125;80;62;17;45;28;17;38;10;6.1;1431;10.8;10.1
9429;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2017 2e kwartaal;1620;179;171;99;37;62;72;60;10;1;0;124;82;56;26;42;27;15;46;8;4.7;1441;11.1;10.5
9430;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2017 3e kwartaal;1620;191;176;103;35;68;72;61;11;0;0;132;88;61;27;45;29;16;43;16;8.2;1429;11.8;10.8
9431;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2017 4e kwartaal;1634;190;176;95;40;54;81;67;13;1;0;130;78;56;21;53;35;18;46;15;7.7;1444;11.6;10.7
9432;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2017;1619;183;171;98;36;62;73;62;11;1;0;128;82;59;23;46;30;16;43;12;6.7;1436;11.3;10.6
9433;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2018 1e kwartaal;1642;191;181;105;48;58;76;62;13;1;0;127;74;56;18;53;34;19;54;10;5.2;1451;11.6;11.0
9434;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2018 2e kwartaal;1645;206;193;122;51;72;70;58;12;0;0;136;83;58;25;53;36;17;57;13;6.4;1439;12.5;11.7
9435;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2018 3e kwartaal;1659;208;194;122;49;73;72;61;11;1;0;135;83;58;25;52;37;15;59;14;6.7;1451;12.5;11.7
9436;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2018 4e kwartaal;1670;207;195;123;48;75;72;62;10;1;0;138;87;62;25;52;37;15;57;12;5.9;1463;12.4;11.7
9437;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2018;1654;203;191;118;49;69;72;61;11;0;0;134;82;59;23;52;36;16;57;12;6.1;1451;12.3;11.5
9438;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2019 1e kwartaal;1675;223;209;136;53;84;73;63;9;1;0;156;98;68;30;59;40;19;52;14;6.3;1453;13.3;12.5
9439;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2019 2e kwartaal;1677;228;216;147;60;88;68;59;9;1;0;163;106;79;27;57;40;18;52;12;5.3;1449;13.6;12.9
9440;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2019 3e kwartaal;1682;229;217;147;64;83;70;60;9;1;0;161;100;72;28;61;39;21;56;12;5.1;1453;13.6;12.9
9441;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2019 4e kwartaal;1673;233;220;143;63;79;77;66;8;3;0;156;94;71;22;63;40;23;63;13;5.8;1440;13.9;13.1
9442;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2019;1677;228;215;143;60;83;72;62;9;1;0;159;99;73;27;60;40;20;56;13;5.6;1449;13.6;12.8
9443;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2020 1e kwartaal;1683;234;223;139;65;74;84;71;10;3;0;155;88;65;23;67;42;24;68;11;4.6;1449;13.9;13.3
9444;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2020 2e kwartaal;1677;229;220;140;69;70;80;67;12;1;0;149;80;62;18;69;44;25;71;10;4.1;1447;13.7;13.1
9445;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2020 3e kwartaal;1681;226;216;139;64;75;77;62;13;2;0;139;79;58;20;60;42;18;77;10;4.5;1455;13.4;12.8
9446;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2020 4e kwartaal;1700;228;216;139;63;76;77;58;18;1;0;150;84;63;21;67;46;21;66;12;5.1;1472;13.4;12.7
9447;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2020;1685;229;219;139;65;74;80;65;13;2;0;148;83;62;21;66;44;22;71;11;4.6;1456;13.6;13.0
9448;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2021 1e kwartaal;1616;241;233;117;60;57;116;95;15;7;0;190;110;73;37;80;49;31;43;7;3.1;1375;14.9;14.4
9449;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2021 2e kwartaal;1608;237;229;120;62;58;110;93;15;2;0;179;107;72;35;72;40;32;50;7;3.0;1371;14.7;14.3
9450;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2021 3e kwartaal;1602;239;229;122;67;55;108;83;20;5;0;173;107;69;38;67;41;26;56;10;4.3;1363;14.9;14.3
9451;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2021 4e kwartaal;1612;244;234;126;74;52;108;84;19;6;0;165;100;64;35;65;40;25;69;10;4.2;1367;15.2;14.5
9452;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2021;1609;240;231;121;66;56;110;89;17;5;0;177;106;70;36;71;43;28;55;9;3.7;1369;14.9;14.4
9453;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2022 1e kwartaal;1617;256;243;133;76;57;111;91;15;4;0;173;96;61;35;77;48;29;70;12;4.9;1361;15.8;15.0
9454;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2022 2e kwartaal;1636;284;275;160;89;71;115;91;18;6;0;201;115;70;45;86;53;34;74;9;3.2;1352;17.4;16.8
9455;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Totaal;2022 3e kwartaal;1615;281;268;147;81;66;121;100;14;7;0;196;106;67;40;89;57;33;73;13;4.5;1334;17.4;16.6
9456;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2013 1e kwartaal;756;83;78;45;9;37;33;28;5;0;0;62;40;30;11;22;14;7;16;5;5.7;673;11.0;10.3
9457;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2013 2e kwartaal;794;85;81;49;8;41;32;28;4;0;0;65;44;34;11;21;15;6;16;5;5.4;709;10.8;10.2
9458;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2013 3e kwartaal;785;99;91;55;9;47;36;31;4;1;0;73;53;39;14;20;16;4;18;8;8.1;687;12.6;11.6
9459;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2013 4e kwartaal;802;110;100;63;8;55;37;32;4;0;0;79;56;43;13;23;17;5;21;10;9.5;691;13.8;12.5
9460;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2013;784;94;87;53;8;45;34;30;4;0;0;70;48;36;12;21;16;6;18;7;7.4;690;12.0;11.1
9461;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2014 1e kwartaal;832;123;116;76;8;68;40;36;4;0;0;96;67;49;18;28;17;11;21;7;5.3;709;14.7;14.0
9462;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2014 2e kwartaal;845;125;119;74;9;65;45;40;5;0;0;96;66;50;16;30;18;12;23;6;5.1;720;14.8;14.1
9463;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2014 3e kwartaal;853;128;118;68;10;58;50;44;5;1;0;91;62;46;16;29;17;12;27;10;8.0;726;15.0;13.8
9464;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2014 4e kwartaal;850;124;116;66;11;55;50;41;7;2;0;88;56;41;15;32;21;11;28;8;6.5;726;14.6;13.7
9465;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2014;845;125;117;71;10;61;46;40;5;1;0;92;63;46;16;30;18;12;25;8;6.3;720;14.8;13.9
9466;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2015 1e kwartaal;831;109;99;60;12;49;39;33;5;1;0;77;51;38;13;26;18;8;22;9;8.5;722;13.1;12.0
9467;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2015 2e kwartaal;853;109;101;56;15;41;45;37;6;2;0;76;49;32;17;27;20;7;25;8;7.2;745;12.7;11.8
9468;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2015 3e kwartaal;855;114;105;57;14;44;48;40;6;2;0;80;58;40;17;22;18;4;25;9;8.1;741;13.4;12.3
9469;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2015 4e kwartaal;863;112;104;59;14;45;45;39;5;2;0;80;53;37;16;26;19;7;25;7;6.7;751;12.9;12.1
9470;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2015 ;851;111;102;58;14;45;44;37;6;1;0;78;53;37;16;25;19;7;24;8;7.6;740;13.0;12.0
9471;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2016 1e kwartaal;872;113;108;63;14;49;45;40;4;1;0;88;56;40;15;32;23;9;20;5;4.8;759;13.0;12.3
9472;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2016 2e kwartaal;902;121;113;67;14;53;45;40;5;1;0;91;55;39;16;36;28;8;22;8;6.8;781;13.4;12.5
9473;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2016 3e kwartaal;902;124;117;72;16;56;45;40;5;0;0;92;59;48;10;33;26;7;25;7;5.6;778;13.7;13.0
9474;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2016 4e kwartaal;912;119;111;63;15;48;48;41;6;1;0;85;50;38;12;36;27;9;25;8;6.7;794;13.0;12.1
9475;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2016;897;119;112;66;15;52;46;40;5;1;0;89;55;41;13;34;26;8;23;7;6.0;778;13.3;12.5
9476;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2017 1e kwartaal;914;119;112;60;19;41;52;46;6;1;0;85;53;42;10;32;20;13;27;7;5.8;794;13.1;12.3
9477;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2017 2e kwartaal;918;120;114;59;22;37;55;47;6;1;0;84;55;38;17;29;19;10;30;6;5.0;797;13.1;12.5
9478;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2017 3e kwartaal;914;127;114;61;20;41;53;46;7;0;0;88;60;42;18;28;19;10;26;13;10.4;787;13.9;12.5
9479;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2017 4e kwartaal;928;133;120;63;24;39;57;48;9;0;0;92;55;42;14;37;25;12;28;13;9.5;795;14.3;12.9
9480;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2017;918;125;115;61;21;40;54;47;7;1;0;87;56;41;15;32;20;11;28;10;7.8;794;13.6;12.5
9481;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2018 1e kwartaal;941;125;118;67;29;38;50;41;9;0;0;85;51;39;12;34;22;12;32;8;6.2;816;13.3;12.5
9482;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2018 2e kwartaal;933;141;131;85;36;49;46;37;9;0;0;92;55;39;16;37;25;13;38;10;7.3;792;15.1;14.0
9483;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2018 3e kwartaal;949;149;136;87;32;55;49;40;9;0;0;96;61;43;18;35;24;10;40;13;8.7;800;15.7;14.4
9484;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2018 4e kwartaal;968;147;136;85;31;54;51;43;8;1;0;98;60;44;16;38;27;11;38;10;7.1;821;15.1;14.1
9485;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2018;948;141;130;81;32;49;49;40;9;0;0;93;57;41;15;36;25;12;37;10;7.3;807;14.8;13.7
9486;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2019 1e kwartaal;979;159;147;91;36;55;56;48;7;1;0;108;63;45;18;45;31;14;38;12;7.8;820;16.2;15.0
9487;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2019 2e kwartaal;987;157;147;93;38;55;54;47;6;0;0;111;66;49;17;45;31;14;36;10;6.5;829;15.9;14.9
9488;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2019 3e kwartaal;997;157;149;92;44;48;57;50;7;1;0;110;62;45;17;48;31;17;39;9;5.5;840;15.8;14.9
9489;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2019 4e kwartaal;980;158;148;90;42;49;58;51;5;2;0;105;62;48;14;42;27;16;43;10;6.5;822;16.2;15.1
9490;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2019;986;158;148;91;40;52;56;49;6;1;0;108;63;47;17;45;30;15;39;10;6.6;828;16.0;15.0
9491;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2020 1e kwartaal;990;167;158;92;44;48;66;58;6;2;0;108;60;44;16;49;31;17;49;10;5.8;823;16.9;15.9
9492;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2020 2e kwartaal;984;170;162;99;50;49;63;55;8;0;0;107;56;44;12;51;33;18;54;8;4.7;815;17.2;16.4
9493;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2020 3e kwartaal;987;165;157;99;45;54;58;49;8;1;0;100;55;41;14;45;31;14;56;8;5.0;822;16.7;15.9
9494;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2020 4e kwartaal;990;166;156;98;42;56;59;47;11;1;0;110;60;45;15;50;34;17;46;10;6.0;823;16.8;15.8
9495;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2020;988;167;158;97;45;52;61;52;8;1;0;107;58;44;14;49;32;17;51;9;5.4;821;16.9;16.0
9496;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2021 1e kwartaal;1003;187;183;82;43;39;101;85;10;5;0;149;81;56;25;68;43;25;35;4;2.0;816;18.6;18.3
9497;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2021 2e kwartaal;932;165;159;71;38;33;88;77;8;2;0;122;68;47;22;54;27;27;37;6;3.6;767;17.7;17.1
9498;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2021 3e kwartaal;931;174;167;78;44;35;89;71;15;2;0;125;72;46;26;53;32;21;42;7;4.0;756;18.7;18.0
9499;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2021 4e kwartaal;938;172;164;83;49;35;81;65;14;3;0;119;67;43;24;51;31;20;45;8;4.7;766;18.4;17.5
9500;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2021;951;175;168;79;43;35;90;75;12;3;0;129;72;48;24;57;33;23;40;6;3.5;776;18.4;17.7
9501;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2022 1e kwartaal;929;181;172;86;45;40;87;74;11;2;0;124;66;43;23;58;35;22;48;9;4.8;748;19.5;18.6
9502;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2022 2e kwartaal;940;196;190;100;53;47;91;74;14;2;0;141;78;48;30;63;39;24;49;6;3.2;744;20.9;20.2
9503;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Met startkwalificatie;2022 3e kwartaal;954;190;179;90;48;42;90;76;11;3;0;134;70;43;27;64;42;23;45;10;5.3;764;19.9;18.8
9504;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2013 1e kwartaal;627;52;52;37;5;33;14;12;2;1;0;44;31;24;6;13;8;6;8;1;1.4;575;8.4;8.2
9505;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2013 2e kwartaal;608;52;51;39;5;35;11;10;1;1;0;44;31;24;7;14;9;4;6;1;2.0;557;8.5;8.3
9506;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2013 3e kwartaal;632;49;49;38;6;31;11;10;1;1;0;44;34;27;7;9;4;5;5;0;0.4;582;7.8;7.8
9507;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2013 4e kwartaal;635;47;46;33;5;29;13;12;0;1;0;41;32;25;7;9;6;3;5;1;1.8;589;7.4;7.2
9508;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2013;626;50;49;37;5;32;12;11;1;1;0;43;32;25;7;11;7;4;6;1;1.4;576;8.0;7.9
9509;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2014 1e kwartaal;632;45;43;31;5;27;12;10;1;1;0;38;29;22;7;10;6;4;5;2;3.4;587;7.1;6.9
9510;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2014 2e kwartaal;627;47;45;32;5;27;13;11;2;0;0;39;28;19;9;11;8;3;6;2;4.6;579;7.6;7.2
9511;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2014 3e kwartaal;641;52;49;32;5;26;17;15;2;0;0;41;28;16;12;13;10;4;8;3;5.1;589;8.0;7.6
9512;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2014 4e kwartaal;647;53;51;32;5;27;19;16;3;1;0;40;31;21;10;10;6;4;11;2;4.5;593;8.3;7.9
9513;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2014;637;49;47;32;5;27;15;13;2;0;0;40;29;19;9;11;7;3;7;2;4.4;587;7.7;7.4
9514;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2015 1e kwartaal;667;54;49;31;7;24;18;15;2;1;0;38;28;21;7;10;7;3;11;5;8.5;613;8.1;7.4
9515;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2015 2e kwartaal;664;52;50;34;6;28;16;13;2;1;0;42;31;22;9;11;8;3;9;1;2.2;612;7.8;7.6
9516;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2015 3e kwartaal;674;52;48;31;5;27;17;14;2;0;0;40;29;24;5;11;8;3;8;4;7.7;622;7.7;7.1
9517;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2015 4e kwartaal;673;46;44;29;7;23;15;14;1;0;0;34;22;17;5;13;9;3;10;2;4.3;626;6.9;6.6
9518;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2015 ;670;51;48;31;6;25;17;14;2;1;0;39;27;21;7;11;8;3;10;3;5.8;619;7.6;7.2
9519;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2016 1e kwartaal;668;39;38;27;6;20;11;9;2;0;0;30;21;18;4;8;6;3;8;1;3.3;629;5.8;5.6
9520;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2016 2e kwartaal;648;43;39;27;8;19;12;9;2;1;0;29;22;19;3;7;4;4;10;4;9.1;605;6.6;6.0
9521;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2016 3e kwartaal;668;45;42;30;8;22;12;9;1;1;0;32;23;19;4;9;6;3;10;4;7.7;623;6.8;6.3
9522;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2016 4e kwartaal;663;47;44;31;9;22;13;12;1;1;0;36;26;19;7;10;6;4;9;3;6.0;615;7.1;6.7
9523;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2016;662;44;41;29;8;21;12;10;1;1;0;32;23;19;4;9;5;3;9;3;6.6;618;6.6;6.2
9524;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2017 1e kwartaal;676;51;47;34;11;23;14;11;2;1;0;38;26;19;7;12;8;4;10;3;6.8;625;7.5;7.0
9525;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2017 2e kwartaal;683;54;52;36;14;23;16;12;4;0;0;37;25;17;8;12;7;5;15;2;4.5;629;8.0;7.6
9526;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2017 3e kwartaal;693;60;58;40;14;26;18;14;4;0;0;42;26;19;8;15;9;6;16;2;4.0;633;8.7;8.3
9527;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2017 4e kwartaal;692;55;53;31;16;15;22;18;4;0;0;37;21;15;7;15;10;5;17;2;3.6;637;8.0;7.7
9528;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2017;686;55;53;35;14;21;17;14;4;0;0;38;25;17;7;14;9;5;14;3;4.7;631;8.0;7.7
9529;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2018 1e kwartaal;687;62;60;36;18;18;23;19;4;0;0;39;21;16;5;18;12;6;20;2;3.5;625;9.0;8.7
9530;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2018 2e kwartaal;700;62;60;37;15;22;23;21;2;0;0;42;27;18;8;16;11;4;17;3;4.2;637;8.9;8.5
9531;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2018 3e kwartaal;697;57;56;33;16;18;22;21;2;0;0;38;21;15;6;17;13;4;18;1;1.8;640;8.2;8.0
9532;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2018 4e kwartaal;688;57;56;36;16;20;20;18;2;0;0;38;25;17;8;13;9;4;18;2;3.2;630;8.4;8.1
9533;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2018;693;60;58;36;16;20;22;20;3;0;0;39;23;17;7;16;11;5;18;2;3.2;633;8.6;8.3
9534;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2019 1e kwartaal;682;61;59;44;16;28;16;14;1;0;0;46;33;23;10;13;9;4;13;2;2.8;620;9.0;8.7
9535;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2019 2e kwartaal;673;67;65;51;20;31;14;11;3;0;0;50;38;28;10;12;8;4;15;2;3.0;606;10.0;9.7
9536;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2019 3e kwartaal;667;66;63;51;20;31;12;9;3;0;0;46;34;24;10;12;8;4;17;3;4.6;600;10.0;9.5
9537;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;Zonder startkwalificatie;2019 4e kwartaal;677;72;69;51;21;30;18;14;3;0;0;50;30;22;8;19;12;7;20;3;4.4;605;10.7;10.2
