ID;Geslacht;Leeftijd;Inkomensgroepen;DiagnosesICPC;Marges;Perioden;PersonenMetDiagnose_1
8368;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L89-L91 Artrose;Ondergrens 95%-interval;2020;51
8369;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L89-L91 Artrose;Ondergrens 95%-interval;2021;53
8370;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L89-L91 Artrose;Ondergrens 95%-interval;2022;57
8371;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L89-L91 Artrose;Bovengrens 95%-interval;2012;31
8372;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L89-L91 Artrose;Bovengrens 95%-interval;2013;32
8373;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L89-L91 Artrose;Bovengrens 95%-interval;2014;28
8374;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L89-L91 Artrose;Bovengrens 95%-interval;2015;30
8375;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L89-L91 Artrose;Bovengrens 95%-interval;2016;36
8376;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L89-L91 Artrose;Bovengrens 95%-interval;2017;41
8377;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L89-L91 Artrose;Bovengrens 95%-interval;2018;47
8378;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L89-L91 Artrose;Bovengrens 95%-interval;2019;50
8379;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L89-L91 Artrose;Bovengrens 95%-interval;2020;53
8380;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L89-L91 Artrose;Bovengrens 95%-interval;2021;56
8381;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L89-L91 Artrose;Bovengrens 95%-interval;2022;59
8382;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Waarde;2012;14
8383;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Waarde;2013;13
8384;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Waarde;2014;12
8385;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Waarde;2015;11
8386;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Waarde;2016;11
8387;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Waarde;2017;11
8388;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Waarde;2018;12
8389;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Waarde;2019;12
8390;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Waarde;2020;10
8391;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Waarde;2021;10
8392;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Waarde;2022;9
8393;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Ondergrens 95%-interval;2012;13
8394;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Ondergrens 95%-interval;2013;13
8395;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Ondergrens 95%-interval;2014;11
8396;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Ondergrens 95%-interval;2015;11
8397;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Ondergrens 95%-interval;2016;10
8398;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Ondergrens 95%-interval;2017;11
8399;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Ondergrens 95%-interval;2018;11
8400;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Ondergrens 95%-interval;2019;11
8401;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Ondergrens 95%-interval;2020;10
8402;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Ondergrens 95%-interval;2021;9
8403;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Ondergrens 95%-interval;2022;8
8404;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Bovengrens 95%-interval;2012;15
8405;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Bovengrens 95%-interval;2013;14
8406;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Bovengrens 95%-interval;2014;13
8407;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Bovengrens 95%-interval;2015;12
8408;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Bovengrens 95%-interval;2016;11
8409;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Bovengrens 95%-interval;2017;12
8410;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Bovengrens 95%-interval;2018;13
8411;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Bovengrens 95%-interval;2019;12
8412;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Bovengrens 95%-interval;2020;11
8413;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Bovengrens 95%-interval;2021;10
8414;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L92 Schoudersyndroom / PHS;Bovengrens 95%-interval;2022;9
8415;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Waarde;2012;11
8416;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Waarde;2013;11
8417;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Waarde;2014;9
8418;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Waarde;2015;10
8419;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Waarde;2016;12
8420;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Waarde;2017;13
8421;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Waarde;2018;15
8422;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Waarde;2019;17
8423;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Waarde;2020;17
8424;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Waarde;2021;20
8425;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Waarde;2022;21
8426;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Ondergrens 95%-interval;2012;10
8427;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Ondergrens 95%-interval;2013;10
8428;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Ondergrens 95%-interval;2014;9
8429;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Ondergrens 95%-interval;2015;9
8430;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Ondergrens 95%-interval;2016;11
8431;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Ondergrens 95%-interval;2017;13
8432;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Ondergrens 95%-interval;2018;15
8433;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Ondergrens 95%-interval;2019;16
8434;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Ondergrens 95%-interval;2020;16
8435;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Ondergrens 95%-interval;2021;19
8436;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Ondergrens 95%-interval;2022;20
8437;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Bovengrens 95%-interval;2012;12
8438;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Bovengrens 95%-interval;2013;11
8439;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Bovengrens 95%-interval;2014;10
8440;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Bovengrens 95%-interval;2015;11
8441;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Bovengrens 95%-interval;2016;13
8442;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Bovengrens 95%-interval;2017;14
8443;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Bovengrens 95%-interval;2018;16
8444;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Bovengrens 95%-interval;2019;17
8445;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Bovengrens 95%-interval;2020;18
8446;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Bovengrens 95%-interval;2021;20
8447;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);L95 Osteoporose;Bovengrens 95%-interval;2022;22
8448;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Waarde;2012;131
8449;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Waarde;2013;135
8450;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Waarde;2014;132
8451;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Waarde;2015;134
8452;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Waarde;2016;140
8453;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Waarde;2017;147
8454;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Waarde;2018;152
8455;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Waarde;2019;150
8456;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Waarde;2020;143
8457;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Waarde;2021;143
8458;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Waarde;2022;149
8459;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Ondergrens 95%-interval;2012;128
8460;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Ondergrens 95%-interval;2013;132
8461;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Ondergrens 95%-interval;2014;130
8462;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Ondergrens 95%-interval;2015;132
8463;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Ondergrens 95%-interval;2016;137
8464;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Ondergrens 95%-interval;2017;145
8465;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Ondergrens 95%-interval;2018;150
8466;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Ondergrens 95%-interval;2019;148
8467;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Ondergrens 95%-interval;2020;140
8468;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Ondergrens 95%-interval;2021;140
8469;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Ondergrens 95%-interval;2022;147
8470;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Bovengrens 95%-interval;2012;134
8471;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Bovengrens 95%-interval;2013;137
8472;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Bovengrens 95%-interval;2014;134
8473;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Bovengrens 95%-interval;2015;136
8474;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Bovengrens 95%-interval;2016;142
8475;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Bovengrens 95%-interval;2017;149
8476;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Bovengrens 95%-interval;2018;154
8477;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Bovengrens 95%-interval;2019;152
8478;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Bovengrens 95%-interval;2020;145
8479;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Bovengrens 95%-interval;2021;145
8480;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);Ly Overige ziekten van bewegingsapparaat;Bovengrens 95%-interval;2022;151
8481;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Waarde;2012;101
8482;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Waarde;2013;104
8483;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Waarde;2014;100
8484;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Waarde;2015;99
8485;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Waarde;2016;106
8486;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Waarde;2017;112
8487;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Waarde;2018;117
8488;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Waarde;2019;122
8489;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Waarde;2020;118
8490;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Waarde;2021;123
8491;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Waarde;2022;123
8492;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Ondergrens 95%-interval;2012;98
8493;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Ondergrens 95%-interval;2013;102
8494;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Ondergrens 95%-interval;2014;98
8495;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Ondergrens 95%-interval;2015;97
8496;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Ondergrens 95%-interval;2016;104
8497;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Ondergrens 95%-interval;2017;110
8498;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Ondergrens 95%-interval;2018;115
8499;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Ondergrens 95%-interval;2019;120
8500;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Ondergrens 95%-interval;2020;116
8501;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Ondergrens 95%-interval;2021;121
8502;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Ondergrens 95%-interval;2022;121
8503;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Bovengrens 95%-interval;2012;103
8504;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Bovengrens 95%-interval;2013;106
8505;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Bovengrens 95%-interval;2014;102
8506;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Bovengrens 95%-interval;2015;101
8507;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Bovengrens 95%-interval;2016;108
8508;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Bovengrens 95%-interval;2017;113
8509;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Bovengrens 95%-interval;2018;119
8510;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Bovengrens 95%-interval;2019;124
8511;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Bovengrens 95%-interval;2020;120
8512;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Bovengrens 95%-interval;2021;125
8513;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N. Zenuwstelsel;Bovengrens 95%-interval;2022;125
8514;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Waarde;2012;54
8515;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Waarde;2013;58
8516;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Waarde;2014;57
8517;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Waarde;2015;56
8518;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Waarde;2016;59
8519;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Waarde;2017;63
8520;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Waarde;2018;65
8521;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Waarde;2019;69
8522;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Waarde;2020;67
8523;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Waarde;2021;70
8524;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Waarde;2022;69
8525;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Ondergrens 95%-interval;2012;52
8526;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Ondergrens 95%-interval;2013;56
8527;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Ondergrens 95%-interval;2014;55
8528;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Ondergrens 95%-interval;2015;54
8529;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Ondergrens 95%-interval;2016;58
8530;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Ondergrens 95%-interval;2017;62
8531;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Ondergrens 95%-interval;2018;63
8532;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Ondergrens 95%-interval;2019;68
8533;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Ondergrens 95%-interval;2020;65
8534;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Ondergrens 95%-interval;2021;68
8535;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Ondergrens 95%-interval;2022;68
8536;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Bovengrens 95%-interval;2012;56
8537;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Bovengrens 95%-interval;2013;59
8538;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Bovengrens 95%-interval;2014;58
8539;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Bovengrens 95%-interval;2015;57
8540;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Bovengrens 95%-interval;2016;61
8541;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Bovengrens 95%-interval;2017;65
8542;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Bovengrens 95%-interval;2018;66
8543;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Bovengrens 95%-interval;2019;71
8544;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Bovengrens 95%-interval;2020;68
8545;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Bovengrens 95%-interval;2021;71
8546;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01-N29 Tot. sympt., van zenuwstelsel;Bovengrens 95%-interval;2022;70
8547;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01 Hoofdpijn;Waarde;2012;21
8548;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01 Hoofdpijn;Waarde;2013;22
8549;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01 Hoofdpijn;Waarde;2014;22
8550;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01 Hoofdpijn;Waarde;2015;21
8551;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01 Hoofdpijn;Waarde;2016;22
8552;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01 Hoofdpijn;Waarde;2017;25
8553;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01 Hoofdpijn;Waarde;2018;24
8554;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01 Hoofdpijn;Waarde;2019;26
8555;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01 Hoofdpijn;Waarde;2020;24
8556;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01 Hoofdpijn;Waarde;2021;24
8557;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01 Hoofdpijn;Waarde;2022;24
8558;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01 Hoofdpijn;Ondergrens 95%-interval;2012;19
8559;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01 Hoofdpijn;Ondergrens 95%-interval;2013;21
8560;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01 Hoofdpijn;Ondergrens 95%-interval;2014;21
8561;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01 Hoofdpijn;Ondergrens 95%-interval;2015;20
8562;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);N01 Hoofdpijn;Ondergrens 95%-interval;2016;21
