ID;Geslacht;Inkomensklassen;Populatie;Inkomensbegrippen;Perioden;TotaalPersonen_1;TotaalActief_2;Zelfstandige_3;Ambtenaar_4;OverigeWerknemer_5;OverigActief_6;TotaalNietActief_7;Arbeidsongeschikte_8;PensioenontvangerTot65Jaar_9;Pensioenontvanger65JaarEnOuder_10;Bijstandontvanger_11;OverigNietActief_12;GeenInkomen_13;Tot18Jaar_14;k_18Tot25Jaar_15;k_25Tot35Jaar_16;k_35Tot45Jaar_17;k_45Tot55Jaar_18;k_55Tot65Jaar_19;k_65JaarEnOuder_20;NooitGehuwd_21;Gehuwd_22;GehuwdGeweest_23
6979;Mannen;6;Alle personen;Besteedbaar inkomen;1995;397;124;22;4;96;2;273;31;2;112;126;2;0;1;84;89;42;32;33;115;206;151;41
6980;Mannen;6;Alle personen;Besteedbaar inkomen;1996;371;130;21;3;103;3;242;31;3;97;109;2;0;1;84;81;43;30;31;100;199;137;35
6981;Mannen;6;Alle personen;Besteedbaar inkomen;1997;328;127;17;3;106;2;201;25;2;81;91;2;0;1;86;64;38;27;28;84;182;119;27
6982;Mannen;6;Alle personen;Besteedbaar inkomen;1998;287;127;18;2;107;1;160;24;3;57;74;2;0;2;87;55;32;26;25;60;169;102;17
6983;Mannen;6;Alle personen;Besteedbaar inkomen;1999;260;132;17;2;111;2;128;15;4;49;58;3;0;3;93;42;26;22;24;51;150;92;18
6984;Mannen;6;Alle personen;Besteedbaar inkomen;2000;221;132;18;2;111;2;88;9;3;38;37;2;0;3;91;33;21;15;18;39;135;71;14
6985;Mannen;6;Alle personen;Gestandaardiseerd inkomen;1990;847;240;28;11;199;2;339;71;6;137;110;15;268;275;59;129;122;54;66;141;427;366;54
6986;Mannen;6;Alle personen;Gestandaardiseerd inkomen;1991;726;186;26;6;152;2;307;59;6;113;117;13;232;239;52;108;99;52;58;118;381;295;49
6987;Mannen;6;Alle personen;Gestandaardiseerd inkomen;1992;616;150;23;4;122;1;261;53;3;77;117;10;205;207;52;99;81;45;52;80;351;222;43
6988;Mannen;6;Alle personen;Gestandaardiseerd inkomen;1993;569;140;25;3;110;1;231;46;3;52;120;9;199;199;51;102;73;44;45;56;345;185;39
6989;Mannen;6;Alle personen;Gestandaardiseerd inkomen;1994;544;121;25;3;92;1;225;43;3;43;125;11;198;195;48;98;70;45;43;44;339;167;38
6990;Mannen;6;Alle personen;Gestandaardiseerd inkomen;1995;471;100;23;2;73;2;199;35;1;31;123;8;173;172;39;88;62;42;35;33;298;137;37
6991;Mannen;6;Alle personen;Gestandaardiseerd inkomen;1996;423;105;23;2;77;2;166;32;2;23;102;7;152;152;41;81;58;34;32;25;277;116;30
6992;Mannen;6;Alle personen;Gestandaardiseerd inkomen;1997;345;86;18;3;64;2;131;21;2;16;87;5;129;127;35;65;49;30;22;17;232;90;23
6993;Mannen;6;Alle personen;Gestandaardiseerd inkomen;1998;269;75;17;1;55;1;95;21;2;5;61;6;100;97;31;54;38;26;16;6;186;68;15
6994;Mannen;6;Alle personen;Gestandaardiseerd inkomen;1999;221;69;13;2;52;3;68;13;2;4;43;6;83;81;28;40;32;21;14;6;149;57;15
6995;Mannen;6;Alle personen;Gestandaardiseerd inkomen;2000;172;65;15;1;48;2;42;8;2;3;24;5;64;60;28;29;26;15;10;4;118;42;11
6996;Mannen;6;Personen met inkomen;Primair inkomen;1990;141;93;17;1;74;1;48;8;7;24;7;2;0;1;53;21;12;10;16;28;77;54;10
6997;Mannen;6;Personen met inkomen;Primair inkomen;1991;134;85;15;2;68;0;49;9;7;26;6;1;0;2;45;20;13;9;15;29;69;55;10
6998;Mannen;6;Personen met inkomen;Primair inkomen;1992;136;80;13;2;64;1;57;9;8;28;9;2;0;3;42;21;12;9;18;31;67;58;11
6999;Mannen;6;Personen met inkomen;Primair inkomen;1993;136;76;17;2;57;0;60;9;8;31;10;2;0;2;41;21;11;10;19;34;65;62;8
7000;Mannen;6;Personen met inkomen;Primair inkomen;1994;143;81;19;3;58;0;62;8;8;32;12;2;0;1;41;24;12;12;19;34;66;67;11
7001;Mannen;6;Personen met inkomen;Primair inkomen;1995;142;82;20;2;58;2;60;7;7;33;11;2;0;2;40;22;13;11;17;36;67;63;12
7002;Mannen;6;Personen met inkomen;Primair inkomen;1996;147;83;19;2;61;1;65;8;8;36;12;1;0;1;42;23;12;11;19;38;69;68;11
7003;Mannen;6;Personen met inkomen;Primair inkomen;1997;151;82;17;1;63;1;69;9;8;40;11;2;0;2;41;21;13;11;20;43;70;69;12
7004;Mannen;6;Personen met inkomen;Primair inkomen;1998;149;83;15;1;65;1;66;7;9;42;8;1;0;2;42;19;13;9;20;45;68;73;8
7005;Mannen;6;Personen met inkomen;Primair inkomen;1999;157;84;15;1;67;1;72;7;10;48;6;1;0;3;43;18;12;10;20;51;66;77;13
7006;Mannen;6;Personen met inkomen;Primair inkomen;2000;159;84;15;2;66;1;75;9;11;47;6;1;0;3;45;18;11;11;21;50;70;77;12
7007;Mannen;6;Personen met inkomen;Bruto inkomen;1990;271;92;12;1;78;1;179;4;1;111;59;2;0;1;80;32;15;13;16;114;121;134;17
7008;Mannen;6;Personen met inkomen;Bruto inkomen;1991;238;84;10;1;72;0;155;3;1;97;52;1;0;2;73;29;10;12;14;98;105;121;13
7009;Mannen;6;Personen met inkomen;Bruto inkomen;1992;207;81;11;2;68;1;126;3;1;77;43;2;0;3;67;26;9;10;13;78;92;108;7
7010;Mannen;6;Personen met inkomen;Bruto inkomen;1993;205;84;13;2;69;1;120;3;2;66;47;2;0;2;73;27;12;10;13;68;102;97;6
7011;Mannen;6;Personen met inkomen;Bruto inkomen;1994;209;89;16;2;71;1;120;4;2;64;47;2;0;1;74;31;12;11;14;66;102;99;8
7012;Mannen;6;Personen met inkomen;Bruto inkomen;1995;199;87;15;1;69;2;111;4;2;59;44;2;0;2;68;31;13;12;13;61;99;91;8
7013;Mannen;6;Personen met inkomen;Bruto inkomen;1996;171;83;15;2;66;1;88;3;2;46;35;1;0;1;64;25;11;10;12;48;90;74;7
7014;Mannen;6;Personen met inkomen;Bruto inkomen;1997;159;82;13;1;68;1;77;3;2;39;31;1;0;2;62;24;12;9;10;40;91;62;7
7015;Mannen;6;Personen met inkomen;Bruto inkomen;1998;152;86;10;1;73;1;66;4;2;31;27;1;0;3;68;20;11;8;11;32;94;53;5
7016;Mannen;6;Personen met inkomen;Bruto inkomen;1999;144;92;12;1;78;1;52;4;3;25;19;1;0;3;68;19;10;9;9;26;91;48;6
7017;Mannen;6;Personen met inkomen;Bruto inkomen;2000;139;94;11;2;80;1;45;4;2;21;16;2;0;4;72;18;8;7;9;22;95;38;6
7018;Mannen;6;Personen met inkomen;Persoonlijk inkomen;1990;332;105;13;1;89;1;227;5;2;138;82;1;0;2;90;38;22;19;20;141;138;165;29
7019;Mannen;6;Personen met inkomen;Persoonlijk inkomen;1991;315;94;14;1;79;1;221;5;1;136;78;1;0;2;81;34;19;19;22;139;116;172;27
7020;Mannen;6;Personen met inkomen;Persoonlijk inkomen;1992;281;92;16;1;74;1;189;3;1;108;76;1;0;2;74;34;18;19;23;111;102;168;12
7021;Mannen;6;Personen met inkomen;Persoonlijk inkomen;1993;276;91;15;2;73;1;185;4;2;99;80;1;0;2;77;35;19;17;23;103;107;159;11
7022;Mannen;6;Personen met inkomen;Persoonlijk inkomen;1994;279;95;17;2;74;1;184;5;2;96;81;1;0;1;76;41;22;16;25;98;107;163;10
7023;Mannen;6;Personen met inkomen;Persoonlijk inkomen;1995;267;89;17;2;70;2;178;5;1;93;78;1;0;2;67;39;23;17;23;96;101;157;9
7024;Mannen;6;Personen met inkomen;Persoonlijk inkomen;1996;249;88;17;2;67;1;161;5;2;85;70;0;0;1;64;34;22;17;22;88;94;146;9
7025;Mannen;6;Personen met inkomen;Persoonlijk inkomen;1997;266;82;15;1;66;1;183;4;2;106;70;1;0;2;60;32;23;16;23;108;93;164;8
7026;Mannen;6;Personen met inkomen;Persoonlijk inkomen;1998;255;92;14;1;77;1;163;5;2;92;62;1;0;3;69;30;20;17;21;95;102;147;6
7027;Mannen;6;Personen met inkomen;Persoonlijk inkomen;1999;238;97;13;1;83;1;140;5;3;80;50;2;0;3;74;24;17;16;21;82;101;129;8
7028;Mannen;6;Personen met inkomen;Persoonlijk inkomen;2000;222;99;14;2;82;1;123;5;3;71;44;1;0;3;73;23;17;14;20;72;99;115;8
7029;Mannen;6;Personen met inkomen;Belastbaar inkomen;1990;311;98;22;1;74;1;213;6;1;130;73;2;0;1;75;36;25;20;20;133;119;164;29
7030;Mannen;6;Personen met inkomen;Belastbaar inkomen;1991;291;91;25;1;64;1;200;5;1;120;73;1;0;2;66;35;24;21;21;123;102;165;24
7031;Mannen;6;Personen met inkomen;Belastbaar inkomen;1992;279;84;23;1;58;1;195;5;0;117;71;1;0;2;57;37;19;21;21;120;92;165;22
7032;Mannen;6;Personen met inkomen;Belastbaar inkomen;1993;272;81;24;2;54;1;191;4;1;109;76;1;0;2;56;37;22;21;22;112;90;161;20
7033;Mannen;6;Personen met inkomen;Belastbaar inkomen;1994;274;81;25;3;52;1;193;5;1;107;79;2;0;1;51;43;27;18;24;110;90;164;20
7034;Mannen;6;Personen met inkomen;Belastbaar inkomen;1995;267;81;24;3;53;2;186;5;1;105;74;1;0;1;51;38;29;19;22;107;88;159;20
7035;Mannen;6;Personen met inkomen;Belastbaar inkomen;1996;242;83;23;2;56;2;159;6;1;87;65;0;0;1;50;36;26;19;21;90;84;148;11
7036;Mannen;6;Personen met inkomen;Belastbaar inkomen;1997;250;94;27;2;64;1;155;7;1;79;67;2;0;2;52;39;27;23;25;81;90;147;12
7037;Mannen;6;Personen met inkomen;Belastbaar inkomen;1998;238;99;26;3;69;2;140;7;1;73;57;1;0;2;53;39;27;20;22;76;94;136;9
7038;Mannen;6;Personen met inkomen;Belastbaar inkomen;1999;237;101;24;1;74;2;136;7;2;80;46;1;0;3;52;33;26;19;22;82;88;136;13
7039;Mannen;6;Personen met inkomen;Belastbaar inkomen;2000;221;98;26;2;68;2;124;6;2;74;41;1;0;3;51;28;22;20;20;77;83;127;11
7040;Mannen;6;Personen met inkomen;Besteedbaar inkomen;1990;456;151;18;4;127;1;305;46;3;153;97;5;0;1;108;75;50;32;34;157;231;164;61
7041;Mannen;6;Personen met inkomen;Besteedbaar inkomen;1991;441;145;20;3;120;1;296;40;3;148;102;2;0;1;98;75;50;35;30;152;219;164;58
7042;Mannen;6;Personen met inkomen;Besteedbaar inkomen;1992;433;147;20;3;123;1;286;37;3;140;103;3;0;1;104;77;45;31;33;143;221;161;50
7043;Mannen;6;Personen met inkomen;Besteedbaar inkomen;1993;424;143;23;3;117;1;281;34;3;131;110;3;0;1;100;86;39;32;32;134;221;158;46
7044;Mannen;6;Personen met inkomen;Besteedbaar inkomen;1994;415;134;22;6;104;1;282;36;3;121;118;3;0;1;93;87;44;33;33;125;215;155;45
7045;Mannen;6;Personen met inkomen;Besteedbaar inkomen;1995;397;124;22;4;96;2;273;31;2;112;126;2;0;1;84;89;42;32;33;115;206;151;41
7046;Mannen;6;Personen met inkomen;Besteedbaar inkomen;1996;371;130;21;3;103;3;242;31;3;97;109;2;0;1;84;81;43;30;31;100;199;137;35
7047;Mannen;6;Personen met inkomen;Besteedbaar inkomen;1997;328;127;17;3;106;2;201;25;2;81;91;2;0;1;86;64;38;27;28;84;182;119;27
7048;Mannen;6;Personen met inkomen;Besteedbaar inkomen;1998;287;127;18;2;107;1;160;24;3;57;74;2;0;2;87;55;32;26;25;60;169;102;17
7049;Mannen;6;Personen met inkomen;Besteedbaar inkomen;1999;260;132;17;2;111;2;128;15;4;49;58;3;0;3;93;42;26;22;24;51;150;92;18
7050;Mannen;6;Personen met inkomen;Besteedbaar inkomen;2000;221;132;18;2;111;2;88;9;3;38;37;2;0;3;91;33;21;15;18;39;135;71;14
7051;Mannen;6;Personen met inkomen;Gestandaardiseerd inkomen;1990;579;240;28;11;199;2;339;71;6;137;110;15;0;17;56;126;121;53;65;141;162;364;54
7052;Mannen;6;Personen met inkomen;Gestandaardiseerd inkomen;1991;494;186;26;6;152;2;307;59;6;113;117;13;0;15;49;105;98;51;57;117;151;294;49
7053;Mannen;6;Personen met inkomen;Gestandaardiseerd inkomen;1992;411;150;23;4;122;1;261;53;3;77;117;10;0;12;50;96;79;44;51;80;149;220;43
7054;Mannen;6;Personen met inkomen;Gestandaardiseerd inkomen;1993;370;140;25;3;110;1;231;46;3;52;120;9;0;10;48;98;71;43;44;55;148;183;39
7055;Mannen;6;Personen met inkomen;Gestandaardiseerd inkomen;1994;346;121;25;3;92;1;225;43;3;43;125;11;0;9;46;94;68;44;41;44;145;163;38
7056;Mannen;6;Personen met inkomen;Gestandaardiseerd inkomen;1995;299;100;23;2;73;2;199;35;1;31;123;8;0;7;37;86;61;41;34;33;128;135;36
7057;Mannen;6;Personen met inkomen;Gestandaardiseerd inkomen;1996;271;105;23;2;77;2;166;32;2;23;102;7;0;8;39;79;56;33;32;25;127;114;29
7058;Mannen;6;Personen met inkomen;Gestandaardiseerd inkomen;1997;217;86;18;3;64;2;131;21;2;16;87;5;0;5;33;63;48;29;22;17;106;88;22
7059;Mannen;6;Personen met inkomen;Gestandaardiseerd inkomen;1998;170;75;17;1;55;1;95;21;2;5;61;6;0;5;29;52;37;25;16;6;89;66;14
7060;Mannen;6;Personen met inkomen;Gestandaardiseerd inkomen;1999;138;69;13;2;52;3;68;13;2;4;43;6;0;5;27;38;31;19;12;6;70;54;14
7061;Mannen;6;Personen met inkomen;Gestandaardiseerd inkomen;2000;108;65;15;1;48;2;42;8;2;3;24;5;0;3;26;27;25;13;9;4;57;41;11
7062;Mannen;6;Personen met 52 weken inkomen;Primair inkomen;1990;118;73;17;1;54;1;45;8;7;23;7;1;0;1;38;15;11;10;16;27;58;51;9
7063;Mannen;6;Personen met 52 weken inkomen;Primair inkomen;1991;112;64;15;1;48;0;48;9;7;26;5;1;0;2;32;15;12;8;15;29;50;52;9
7064;Mannen;6;Personen met 52 weken inkomen;Primair inkomen;1992;115;60;13;1;45;1;55;9;8;28;8;2;0;2;29;16;11;8;17;31;49;55;11
7065;Mannen;6;Personen met 52 weken inkomen;Primair inkomen;1993;115;57;17;1;39;0;57;9;8;31;9;1;0;1;28;15;9;9;18;34;47;59;8
7066;Mannen;6;Personen met 52 weken inkomen;Primair inkomen;1994;124;65;19;2;43;0;59;8;8;31;11;1;0;1;30;18;11;12;18;34;50;63;10
7067;Mannen;6;Personen met 52 weken inkomen;Primair inkomen;1995;124;67;20;1;45;1;57;7;7;33;9;0;0;1;31;17;11;10;16;36;52;60;11
7068;Mannen;6;Personen met 52 weken inkomen;Primair inkomen;1996;129;67;19;1;46;1;62;8;8;36;11;0;0;1;32;18;11;11;18;38;54;65;10
7069;Mannen;6;Personen met 52 weken inkomen;Primair inkomen;1997;136;69;17;1;50;1;67;9;8;40;10;1;0;1;33;18;11;10;19;43;58;67;11
7070;Mannen;6;Personen met 52 weken inkomen;Primair inkomen;1998;132;67;15;1;51;1;65;7;9;42;7;0;0;2;33;15;12;8;19;45;54;70;7
7071;Mannen;6;Personen met 52 weken inkomen;Primair inkomen;1999;137;66;15;1;49;1;71;7;10;48;6;0;0;2;33;14;10;9;20;51;51;74;12
7072;Mannen;6;Personen met 52 weken inkomen;Primair inkomen;2000;136;63;15;1;46;1;73;9;11;47;6;0;0;3;32;12;9;10;20;50;50;74;12
7073;Mannen;6;Personen met 52 weken inkomen;Bruto inkomen;1990;228;61;12;1;47;1;168;4;1;111;50;1;0;1;54;21;12;11;14;113;84;128;16
7074;Mannen;6;Personen met 52 weken inkomen;Bruto inkomen;1991;200;55;10;0;44;0;145;3;1;96;44;1;0;2;51;18;8;10;13;97;73;116;12
7075;Mannen;6;Personen met 52 weken inkomen;Bruto inkomen;1992;170;53;11;1;41;1;117;3;1;77;36;2;0;2;44;17;7;9;13;78;61;103;6
7076;Mannen;6;Personen met 52 weken inkomen;Bruto inkomen;1993;165;56;13;1;41;1;109;3;2;66;37;2;0;1;48;18;8;9;13;68;66;94;5
7077;Mannen;6;Personen met 52 weken inkomen;Bruto inkomen;1994;173;64;16;1;47;0;108;4;1;64;38;1;0;1;52;21;10;10;14;66;71;95;7
7078;Mannen;6;Personen met 52 weken inkomen;Bruto inkomen;1995;166;66;15;1;49;1;100;4;2;59;35;0;0;1;51;21;9;11;13;60;72;88;6
7079;Mannen;6;Personen met 52 weken inkomen;Bruto inkomen;1996;141;64;15;1;47;1;78;2;2;46;27;0;0;1;47;17;9;9;11;48;65;70;6
7080;Mannen;6;Personen met 52 weken inkomen;Bruto inkomen;1997;131;62;13;1;48;1;68;3;2;39;23;0;0;2;47;15;10;7;9;40;68;58;5
7081;Mannen;6;Personen met 52 weken inkomen;Bruto inkomen;1998;125;65;10;1;53;1;59;4;2;31;22;0;0;2;53;13;9;6;11;32;72;49;4
7082;Mannen;6;Personen met 52 weken inkomen;Bruto inkomen;1999;112;66;12;0;53;1;46;4;3;24;15;0;0;2;48;12;7;7;9;26;64;44;4
7083;Mannen;6;Personen met 52 weken inkomen;Bruto inkomen;2000;103;64;11;1;52;0;39;4;2;21;12;0;0;3;50;9;6;6;8;22;64;34;5
7084;Mannen;6;Personen met 52 weken inkomen;Persoonlijk inkomen;1990;290;74;13;1;59;1;216;5;2;137;72;1;0;1;66;27;19;17;19;140;103;160;28
7085;Mannen;6;Personen met 52 weken inkomen;Persoonlijk inkomen;1991;278;67;14;0;52;1;211;4;1;135;70;0;0;2;59;25;17;17;21;137;86;167;25
7086;Mannen;6;Personen met 52 weken inkomen;Persoonlijk inkomen;1992;245;64;16;1;47;1;180;3;1;107;68;1;0;2;51;25;15;18;23;111;71;163;10
7087;Mannen;6;Personen met 52 weken inkomen;Persoonlijk inkomen;1993;235;62;15;1;46;0;173;4;1;98;68;1;0;1;53;26;15;16;22;102;71;154;10
7088;Mannen;6;Personen met 52 weken inkomen;Persoonlijk inkomen;1994;243;69;17;1;50;0;174;5;2;95;71;1;0;1;54;30;20;15;24;98;76;158;9
7089;Mannen;6;Personen met 52 weken inkomen;Persoonlijk inkomen;1995;238;69;17;1;51;1;168;5;1;92;69;0;0;1;52;30;20;16;23;95;76;154;7
7090;Mannen;6;Personen met 52 weken inkomen;Persoonlijk inkomen;1996;218;68;17;1;49;1;150;4;2;85;59;0;0;1;48;25;19;15;21;88;70;141;7
7091;Mannen;6;Personen met 52 weken inkomen;Persoonlijk inkomen;1997;238;64;15;1;48;0;174;4;2;106;62;1;0;2;47;24;20;15;22;108;71;160;6
7092;Mannen;6;Personen met 52 weken inkomen;Persoonlijk inkomen;1998;229;74;14;1;58;1;156;5;2;92;56;0;0;2;56;21;18;16;21;95;80;144;5
7093;Mannen;6;Personen met 52 weken inkomen;Persoonlijk inkomen;1999;205;70;13;1;56;1;135;5;3;80;47;0;0;2;53;18;15;15;21;82;73;126;6
7094;Mannen;6;Personen met 52 weken inkomen;Persoonlijk inkomen;2000;188;71;14;1;55;1;117;5;2;70;40;0;0;2;53;15;14;13;19;72;70;110;7
7095;Mannen;6;Personen met 52 weken inkomen;Belastbaar inkomen;1990;280;77;22;1;54;1;203;6;1;129;65;1;0;1;59;28;21;18;19;132;95;158;27
7096;Mannen;6;Personen met 52 weken inkomen;Belastbaar inkomen;1991;263;71;25;0;45;1;192;4;1;120;66;1;0;1;51;28;22;18;20;123;79;160;23
7097;Mannen;6;Personen met 52 weken inkomen;Belastbaar inkomen;1992;250;63;23;1;38;1;187;5;0;117;64;1;0;1;42;28;17;20;21;120;69;160;21
7098;Mannen;6;Personen met 52 weken inkomen;Belastbaar inkomen;1993;245;64;24;1;38;1;181;4;0;108;67;1;0;2;42;30;19;19;21;111;68;157;20
7099;Mannen;6;Personen met 52 weken inkomen;Belastbaar inkomen;1994;251;67;25;2;39;1;184;5;1;107;70;1;0;1;40;34;25;17;24;109;71;160;19
7100;Mannen;6;Personen met 52 weken inkomen;Belastbaar inkomen;1995;242;66;24;2;39;1;176;5;1;105;65;0;0;1;41;29;24;18;21;107;69;155;18
7101;Mannen;6;Personen met 52 weken inkomen;Belastbaar inkomen;1996;219;69;23;1;44;1;150;5;1;87;56;0;0;1;39;28;23;17;20;90;66;143;10
7102;Mannen;6;Personen met 52 weken inkomen;Belastbaar inkomen;1997;227;79;27;1;50;1;148;6;1;79;60;1;0;2;42;32;24;22;24;81;73;143;10
7103;Mannen;6;Personen met 52 weken inkomen;Belastbaar inkomen;1998;214;82;26;2;53;1;132;7;1;73;51;0;0;2;42;31;24;18;21;76;74;132;8
7104;Mannen;6;Personen met 52 weken inkomen;Belastbaar inkomen;1999;212;80;24;1;54;1;132;7;2;80;43;0;0;2;41;25;23;18;21;82;68;132;12
7105;Mannen;6;Personen met 52 weken inkomen;Belastbaar inkomen;2000;196;77;26;1;48;1;119;6;2;74;37;0;0;3;39;20;19;19;19;77;63;123;10
7106;Mannen;6;Personen met 52 weken inkomen;Besteedbaar inkomen;1990;420;126;18;3;104;1;294;44;3;153;92;2;0;0;93;63;46;30;32;156;203;158;59
7107;Mannen;6;Personen met 52 weken inkomen;Besteedbaar inkomen;1991;412;126;20;2;102;1;286;39;3;148;96;1;0;1;87;66;46;33;29;151;197;159;56
7108;Mannen;6;Personen met 52 weken inkomen;Besteedbaar inkomen;1992;395;120;20;2;97;1;275;35;3;140;94;2;0;0;85;65;41;29;31;143;191;155;48
7109;Mannen;6;Personen met 52 weken inkomen;Besteedbaar inkomen;1993;382;116;23;2;90;1;267;33;3;130;98;3;0;1;81;71;35;30;30;134;188;151;44
7110;Mannen;6;Personen met 52 weken inkomen;Besteedbaar inkomen;1994;371;104;22;4;76;1;267;34;3;121;106;3;0;1;74;70;39;32;31;125;180;149;43
7111;Mannen;6;Personen met 52 weken inkomen;Besteedbaar inkomen;1995;361;103;22;3;76;2;258;30;2;112;114;0;0;1;70;77;39;29;31;115;178;146;37
7112;Mannen;6;Personen met 52 weken inkomen;Besteedbaar inkomen;1996;336;109;21;2;83;2;227;30;3;97;97;0;0;1;72;68;38;28;30;100;173;131;32
7113;Mannen;6;Personen met 52 weken inkomen;Besteedbaar inkomen;1997;295;105;17;2;85;1;190;25;2;81;81;1;0;1;73;53;32;25;26;84;155;113;26
7114;Mannen;6;Personen met 52 weken inkomen;Besteedbaar inkomen;1998;253;102;18;1;83;1;151;24;3;57;67;0;0;2;72;45;27;24;24;60;141;97;15
7115;Mannen;6;Personen met 52 weken inkomen;Besteedbaar inkomen;1999;218;98;17;1;78;2;120;15;4;49;52;0;0;2;69;31;22;21;22;51;114;88;16
7116;Mannen;6;Personen met 52 weken inkomen;Besteedbaar inkomen;2000;183;101;18;1;80;2;82;9;3;38;32;0;0;3;71;25;17;13;15;39;106;65;12
7117;Mannen;6;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1990;514;200;28;10;161;1;314;69;6;136;100;2;0;3;34;112;113;50;62;140;114;349;52
7118;Mannen;6;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1991;437;154;26;6;120;2;284;57;5;113;106;3;0;2;30;93;93;48;54;117;109;281;47
7119;Mannen;6;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1992;360;119;23;3;91;1;241;51;3;77;106;4;0;3;30;83;74;42;49;79;110;209;41
7120;Mannen;6;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1993;319;109;25;2;80;1;210;45;2;52;107;4;0;2;30;85;66;40;42;55;109;173;37
7121;Mannen;6;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1994;292;91;25;3;62;1;201;41;2;42;111;4;0;2;27;77;63;41;39;44;104;152;35
7122;Mannen;6;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1995;254;78;23;1;52;2;176;34;1;31;110;1;0;1;23;74;55;36;32;33;98;124;32
7123;Mannen;6;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1996;228;83;23;2;56;2;145;31;2;23;89;0;0;2;26;67;49;30;29;25;98;103;26
7124;Mannen;6;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1997;181;67;18;2;45;2;114;21;1;16;75;1;0;1;23;52;42;26;21;17;80;79;21
7125;Mannen;6;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1998;137;56;17;1;36;1;82;20;2;5;54;0;0;0;21;41;32;21;15;6;66;59;12
7126;Mannen;6;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1999;103;47;13;1;31;2;57;13;2;4;38;0;0;1;16;28;27;16;11;5;46;45;12
7127;Mannen;6;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;2000;81;48;15;1;31;2;33;8;2;3;20;1;0;1;17;21;21;10;8;4;40;33;8
7128;Mannen;7;Alle personen;Primair inkomen;1990;132;100;14;2;82;1;32;6;5;15;3;3;0;1;57;21;14;8;12;20;81;43;8
7129;Mannen;7;Alle personen;Primair inkomen;1991;123;91;17;2;72;1;32;6;5;16;3;1;0;1;46;21;14;10;12;19;68;46;9
7130;Mannen;7;Alle personen;Primair inkomen;1992;120;83;16;2;64;1;37;7;5;19;4;2;0;1;43;20;12;10;14;21;66;47;7
7131;Mannen;7;Alle personen;Primair inkomen;1993;131;91;21;2;67;1;41;7;5;21;7;2;0;1;40;23;15;11;17;24;68;53;11
7132;Mannen;7;Alle personen;Primair inkomen;1994;122;79;18;3;57;1;43;6;6;21;7;2;0;1;35;25;13;11;14;24;59;53;10
7133;Mannen;7;Alle personen;Primair inkomen;1995;121;83;23;3;56;1;38;4;4;21;8;1;0;1;33;23;16;12;13;24;57;54;9
7134;Mannen;7;Alle personen;Primair inkomen;1996;116;78;19;3;55;2;38;4;5;21;8;1;0;1;32;23;13;11;13;24;58;49;10
7135;Mannen;7;Alle personen;Primair inkomen;1997;121;86;19;2;64;2;34;3;4;20;6;1;0;1;38;22;12;13;11;23;63;50;7
7136;Mannen;7;Alle personen;Primair inkomen;1998;126;87;20;2;64;1;40;5;4;25;4;1;0;2;37;21;13;13;13;27;64;53;10
7137;Mannen;7;Alle personen;Primair inkomen;1999;124;82;16;1;63;1;43;5;6;26;3;2;0;2;37;21;12;10;14;28;64;52;9
7138;Mannen;7;Alle personen;Primair inkomen;2000;122;81;17;1;61;1;41;5;6;26;3;1;0;2;37;18;10;12;15;29;61;52;9
7139;Mannen;7;Alle personen;Bruto inkomen;1990;295;91;14;2;74;1;204;4;2;113;81;3;0;1;69;46;28;19;15;116;142;104;49
7140;Mannen;7;Alle personen;Bruto inkomen;1991;284;80;15;2;62;1;204;4;2;114;83;1;0;1;59;43;29;19;16;117;131;111;42
7141;Mannen;7;Alle personen;Bruto inkomen;1992;267;80;16;1;62;1;187;4;1;117;63;2;0;1;62;39;17;15;13;120;116;112;39
7142;Mannen;7;Alle personen;Bruto inkomen;1993;258;75;16;1;57;1;183;4;1;112;64;2;0;1;55;38;19;14;15;115;108;114;35
7143;Mannen;7;Alle personen;Bruto inkomen;1994;263;75;17;3;54;1;189;4;1;117;65;2;0;1;52;43;21;13;14;120;106;120;38
7144;Mannen;7;Alle personen;Bruto inkomen;1995;260;72;18;2;51;1;188;5;1;115;66;1;0;1;49;43;22;13;15;118;103;123;34
7145;Mannen;7;Alle personen;Bruto inkomen;1996;245;76;18;2;53;2;170;5;1;105;57;1;0;1;49;38;21;14;14;108;98;120;27
7146;Mannen;7;Alle personen;Bruto inkomen;1997;234;76;15;2;58;1;158;5;1;98;53;2;0;1;51;34;18;15;15;100;97;114;23
7147;Mannen;7;Alle personen;Bruto inkomen;1998;216;81;17;1;61;1;135;5;1;80;48;1;0;2;51;31;19;15;16;83;93;108;15
7148;Mannen;7;Alle personen;Bruto inkomen;1999;201;84;13;1;67;1;118;4;2;70;39;2;0;2;54;27;17;13;16;72;88;97;16
