ID;Geslacht;OnderwijsPositieBasisjaar;OnderwijsPositieVolgendSchooljaar;GeboortelandOuders;Herkomstland;Regiokenmerken;Perioden;Leerlingen_1
9064;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Amsterdam;2013/'14 naar 2014/'15;2060.0
9065;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Amsterdam;2014/'15 naar 2015/'16;2250.0
9066;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Amsterdam;2015/'16 naar 2016/'17;2380.0
9067;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Amsterdam;2016/'17 naar 2017/'18;2520.0
9068;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Amsterdam;2017/'18 naar 2018/'19;2690.0
9069;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Amsterdam;2018/'19 naar 2019/'20;2840.0
9070;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Amsterdam;2019/'20 naar 2020/'21;3020.0
9071;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Amsterdam;2020/'21 naar 2021/'22;3180.0
9072;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Amsterdam;2021/'22 naar 2022/'23;3450.0
9073;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Amsterdam;2022/'23 naar 2023/'24;3760.0
9074;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);'s-Gravenhage;2010/'11 naar 2011/'12;1440.0
9075;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);'s-Gravenhage;2011/'12 naar 2012/'13;1490.0
9076;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);'s-Gravenhage;2012/'13 naar 2013/'14;1560.0
9077;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);'s-Gravenhage;2013/'14 naar 2014/'15;1730.0
9078;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);'s-Gravenhage;2014/'15 naar 2015/'16;1920.0
9079;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);'s-Gravenhage;2015/'16 naar 2016/'17;2090.0
9080;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);'s-Gravenhage;2016/'17 naar 2017/'18;2250.0
9081;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);'s-Gravenhage;2017/'18 naar 2018/'19;2560.0
9082;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);'s-Gravenhage;2018/'19 naar 2019/'20;2830.0
9083;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);'s-Gravenhage;2019/'20 naar 2020/'21;3000.0
9084;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);'s-Gravenhage;2020/'21 naar 2021/'22;3200.0
9085;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);'s-Gravenhage;2021/'22 naar 2022/'23;3490.0
9086;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);'s-Gravenhage;2022/'23 naar 2023/'24;3920.0
9087;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Rotterdam;2010/'11 naar 2011/'12;1450.0
9088;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Rotterdam;2011/'12 naar 2012/'13;1610.0
9089;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Rotterdam;2012/'13 naar 2013/'14;1650.0
9090;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Rotterdam;2013/'14 naar 2014/'15;1770.0
9091;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Rotterdam;2014/'15 naar 2015/'16;1820.0
9092;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Rotterdam;2015/'16 naar 2016/'17;1920.0
9093;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Rotterdam;2016/'17 naar 2017/'18;2010.0
9094;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Rotterdam;2017/'18 naar 2018/'19;2050.0
9095;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Rotterdam;2018/'19 naar 2019/'20;2100.0
9096;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Rotterdam;2019/'20 naar 2020/'21;2250.0
9097;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Rotterdam;2020/'21 naar 2021/'22;2330.0
9098;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Rotterdam;2021/'22 naar 2022/'23;2470.0
9099;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Rotterdam;2022/'23 naar 2023/'24;2710.0
9100;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Utrecht;2010/'11 naar 2011/'12;460.0
9101;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Utrecht;2011/'12 naar 2012/'13;490.0
9102;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Utrecht;2012/'13 naar 2013/'14;570.0
9103;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Utrecht;2013/'14 naar 2014/'15;610.0
9104;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Utrecht;2014/'15 naar 2015/'16;700.0
9105;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Utrecht;2015/'16 naar 2016/'17;780.0
9106;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Utrecht;2016/'17 naar 2017/'18;850.0
9107;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Utrecht;2017/'18 naar 2018/'19;930.0
9108;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Utrecht;2018/'19 naar 2019/'20;1020.0
9109;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Utrecht;2019/'20 naar 2020/'21;1070.0
9110;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Utrecht;2020/'21 naar 2021/'22;1130.0
9111;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Utrecht;2021/'22 naar 2022/'23;1200.0
9112;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);Utrecht;2022/'23 naar 2023/'24;1370.0
9113;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);"Gemeenten; niet in te delen";2010/'11 naar 2011/'12;570.0
9114;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);"Gemeenten; niet in te delen";2011/'12 naar 2012/'13;570.0
9115;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);"Gemeenten; niet in te delen";2012/'13 naar 2013/'14;590.0
9116;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);"Gemeenten; niet in te delen";2013/'14 naar 2014/'15;550.0
9117;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);"Gemeenten; niet in te delen";2014/'15 naar 2015/'16;550.0
9118;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);"Gemeenten; niet in te delen";2015/'16 naar 2016/'17;530.0
9119;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);"Gemeenten; niet in te delen";2016/'17 naar 2017/'18;460.0
9120;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);"Gemeenten; niet in te delen";2017/'18 naar 2018/'19;450.0
9121;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);"Gemeenten; niet in te delen";2018/'19 naar 2019/'20;630.0
9122;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);"Gemeenten; niet in te delen";2019/'20 naar 2020/'21;790.0
9123;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);"Gemeenten; niet in te delen";2020/'21 naar 2021/'22;970.0
9124;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);"Gemeenten; niet in te delen";2021/'22 naar 2022/'23;1070.0
9125;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Europa (exclusief Nederland);"Gemeenten; niet in te delen";2022/'23 naar 2023/'24;1170.0
9126;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Nederland;2010/'11 naar 2011/'12;120950.0
9127;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Nederland;2011/'12 naar 2012/'13;123020.0
9128;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Nederland;2012/'13 naar 2013/'14;125360.0
9129;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Nederland;2013/'14 naar 2014/'15;127870.0
9130;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Nederland;2014/'15 naar 2015/'16;131060.0
9131;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Nederland;2015/'16 naar 2016/'17;133790.0
9132;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Nederland;2016/'17 naar 2017/'18;137310.0
9133;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Nederland;2017/'18 naar 2018/'19;138890.0
9134;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Nederland;2018/'19 naar 2019/'20;139230.0
9135;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Nederland;2019/'20 naar 2020/'21;139170.0
9136;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Nederland;2020/'21 naar 2021/'22;141560.0
9137;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Nederland;2021/'22 naar 2022/'23;144160.0
9138;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Nederland;2022/'23 naar 2023/'24;148280.0
9139;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;G4     ;2010/'11 naar 2011/'12;37650.0
9140;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;G4     ;2011/'12 naar 2012/'13;38740.0
9141;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;G4     ;2012/'13 naar 2013/'14;39460.0
9142;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;G4     ;2013/'14 naar 2014/'15;39940.0
9143;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;G4     ;2014/'15 naar 2015/'16;40470.0
9144;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;G4     ;2015/'16 naar 2016/'17;40390.0
9145;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;G4     ;2016/'17 naar 2017/'18;40700.0
9146;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;G4     ;2017/'18 naar 2018/'19;41240.0
9147;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;G4     ;2018/'19 naar 2019/'20;41310.0
9148;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;G4     ;2019/'20 naar 2020/'21;41200.0
9149;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;G4     ;2020/'21 naar 2021/'22;41360.0
9150;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;G4     ;2021/'22 naar 2022/'23;41530.0
9151;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;G4     ;2022/'23 naar 2023/'24;41840.0
9152;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Meer dan 100 000 inwoners;2010/'11 naar 2011/'12;27680.0
9153;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Meer dan 100 000 inwoners;2011/'12 naar 2012/'13;27670.0
9154;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Meer dan 100 000 inwoners;2012/'13 naar 2013/'14;28840.0
9155;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Meer dan 100 000 inwoners;2013/'14 naar 2014/'15;30350.0
9156;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Meer dan 100 000 inwoners;2014/'15 naar 2015/'16;33530.0
9157;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Meer dan 100 000 inwoners;2015/'16 naar 2016/'17;35020.0
9158;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Meer dan 100 000 inwoners;2016/'17 naar 2017/'18;36370.0
9159;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Meer dan 100 000 inwoners;2017/'18 naar 2018/'19;36470.0
9160;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Meer dan 100 000 inwoners;2018/'19 naar 2019/'20;36620.0
9161;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Meer dan 100 000 inwoners;2019/'20 naar 2020/'21;36900.0
9162;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Meer dan 100 000 inwoners;2020/'21 naar 2021/'22;38150.0
9163;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Meer dan 100 000 inwoners;2021/'22 naar 2022/'23;38860.0
9164;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Meer dan 100 000 inwoners;2022/'23 naar 2023/'24;40110.0
9165;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Minder dan 100 000 inwoners;2010/'11 naar 2011/'12;55510.0
9166;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Minder dan 100 000 inwoners;2011/'12 naar 2012/'13;56510.0
9167;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Minder dan 100 000 inwoners;2012/'13 naar 2013/'14;56970.0
9168;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Minder dan 100 000 inwoners;2013/'14 naar 2014/'15;57450.0
9169;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Minder dan 100 000 inwoners;2014/'15 naar 2015/'16;56940.0
9170;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Minder dan 100 000 inwoners;2015/'16 naar 2016/'17;58250.0
9171;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Minder dan 100 000 inwoners;2016/'17 naar 2017/'18;60050.0
9172;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Minder dan 100 000 inwoners;2017/'18 naar 2018/'19;61000.0
9173;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Minder dan 100 000 inwoners;2018/'19 naar 2019/'20;61100.0
9174;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Minder dan 100 000 inwoners;2019/'20 naar 2020/'21;60650.0
9175;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Minder dan 100 000 inwoners;2020/'21 naar 2021/'22;61280.0
9176;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Minder dan 100 000 inwoners;2021/'22 naar 2022/'23;62990.0
9177;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Minder dan 100 000 inwoners;2022/'23 naar 2023/'24;65090.0
9178;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Amsterdam;2010/'11 naar 2011/'12;13910.0
9179;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Amsterdam;2011/'12 naar 2012/'13;14250.0
9180;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Amsterdam;2012/'13 naar 2013/'14;14580.0
9181;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Amsterdam;2013/'14 naar 2014/'15;14700.0
9182;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Amsterdam;2014/'15 naar 2015/'16;14930.0
9183;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Amsterdam;2015/'16 naar 2016/'17;15000.0
9184;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Amsterdam;2016/'17 naar 2017/'18;15050.0
9185;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Amsterdam;2017/'18 naar 2018/'19;15270.0
9186;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Amsterdam;2018/'19 naar 2019/'20;15260.0
9187;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Amsterdam;2019/'20 naar 2020/'21;14980.0
9188;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Amsterdam;2020/'21 naar 2021/'22;15020.0
9189;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Amsterdam;2021/'22 naar 2022/'23;15100.0
9190;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Amsterdam;2022/'23 naar 2023/'24;15150.0
9191;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;'s-Gravenhage;2010/'11 naar 2011/'12;8640.0
9192;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;'s-Gravenhage;2011/'12 naar 2012/'13;8940.0
9193;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;'s-Gravenhage;2012/'13 naar 2013/'14;9180.0
9194;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;'s-Gravenhage;2013/'14 naar 2014/'15;9500.0
9195;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;'s-Gravenhage;2014/'15 naar 2015/'16;9710.0
9196;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;'s-Gravenhage;2015/'16 naar 2016/'17;9600.0
9197;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;'s-Gravenhage;2016/'17 naar 2017/'18;9670.0
9198;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;'s-Gravenhage;2017/'18 naar 2018/'19;9860.0
9199;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;'s-Gravenhage;2018/'19 naar 2019/'20;9900.0
9200;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;'s-Gravenhage;2019/'20 naar 2020/'21;10010.0
9201;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;'s-Gravenhage;2020/'21 naar 2021/'22;10140.0
9202;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;'s-Gravenhage;2021/'22 naar 2022/'23;10200.0
