ID;Geslacht;Leeftijd;Onderwijssoort;Opleidingsvorm;Studierichting;Perioden;Ingeschrevenen_1
6752;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72612 Logopedie;2008/'09;2173
6753;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72612 Logopedie;2009/'10;2254
6754;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72612 Logopedie;2010/'11;2266
6755;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72612 Logopedie;2011/'12;2280
6756;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72612 Logopedie;2012/'13;2304
6757;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72612 Logopedie;2013/'14;2362
6758;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72612 Logopedie;2014/'15;2291
6759;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72612 Logopedie;2015/'16;0
6760;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72615 Creatieve therapie;1990/'91;1116
6761;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72615 Creatieve therapie;1991/'92;1175
6762;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72615 Creatieve therapie;1992/'93;1264
6763;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72615 Creatieve therapie;1993/'94;1298
6764;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72615 Creatieve therapie;1994/'95;1412
6765;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72615 Creatieve therapie;1995/'96;1356
6766;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72615 Creatieve therapie;1996/'97;1301
6767;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72615 Creatieve therapie;1997/'98;1290
6768;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72615 Creatieve therapie;1998/'99;1078
6769;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72615 Creatieve therapie;1999/'00;987
6770;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72615 Creatieve therapie;2000/'01;1007
6771;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72615 Creatieve therapie;2001/'02;1067
6772;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72615 Creatieve therapie;2002/'03;1207
6773;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72615 Creatieve therapie;2003/'04;1390
6774;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72615 Creatieve therapie;2004/'05;1380
6775;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72615 Creatieve therapie;2005/'06;1443
6776;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72615 Creatieve therapie;2006/'07;1481
6777;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72615 Creatieve therapie;2007/'08;1427
6778;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72615 Creatieve therapie;2008/'09;1431
6779;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72615 Creatieve therapie;2009/'10;1435
6780;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72615 Creatieve therapie;2010/'11;1462
6781;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72615 Creatieve therapie;2011/'12;1442
6782;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72615 Creatieve therapie;2012/'13;1365
6783;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72615 Creatieve therapie;2013/'14;1306
6784;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72615 Creatieve therapie;2014/'15;1254
6785;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72615 Creatieve therapie;2015/'16;0
6786;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72618 Overige therapie en revalidatie;1990/'91;0
6787;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72618 Overige therapie en revalidatie;1991/'92;0
6788;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72618 Overige therapie en revalidatie;1992/'93;0
6789;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72618 Overige therapie en revalidatie;1993/'94;0
6790;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72618 Overige therapie en revalidatie;1994/'95;0
6791;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72618 Overige therapie en revalidatie;1995/'96;0
6792;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72618 Overige therapie en revalidatie;1996/'97;643
6793;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72618 Overige therapie en revalidatie;1997/'98;620
6794;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72618 Overige therapie en revalidatie;1998/'99;541
6795;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72618 Overige therapie en revalidatie;1999/'00;567
6796;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72618 Overige therapie en revalidatie;2000/'01;616
6797;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72618 Overige therapie en revalidatie;2001/'02;908
6798;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72618 Overige therapie en revalidatie;2002/'03;966
6799;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72618 Overige therapie en revalidatie;2003/'04;1086
6800;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72618 Overige therapie en revalidatie;2004/'05;1061
6801;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72618 Overige therapie en revalidatie;2005/'06;1041
6802;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72618 Overige therapie en revalidatie;2006/'07;1097
6803;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72618 Overige therapie en revalidatie;2007/'08;1127
6804;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72618 Overige therapie en revalidatie;2008/'09;1314
6805;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72618 Overige therapie en revalidatie;2009/'10;1480
6806;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72618 Overige therapie en revalidatie;2010/'11;1703
6807;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72618 Overige therapie en revalidatie;2011/'12;1805
6808;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72618 Overige therapie en revalidatie;2012/'13;2001
6809;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72618 Overige therapie en revalidatie;2013/'14;2079
6810;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72618 Overige therapie en revalidatie;2014/'15;2095
6811;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72618 Overige therapie en revalidatie;2015/'16;0
6812;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;727;1990/'91;1347
6813;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;727;1991/'92;1384
6814;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;727;1992/'93;1360
6815;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;727;1993/'94;1450
6816;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;727;1994/'95;1708
6817;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;727;1995/'96;1848
6818;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;727;1996/'97;1951
6819;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;727;1997/'98;2112
6820;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;727;1998/'99;2110
6821;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;727;1999/'00;1983
6822;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;727;2000/'01;1840
6823;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;727;2001/'02;1807
6824;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;727;2002/'03;1758
6825;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;727;2003/'04;1759
6826;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;727;2004/'05;1821
6827;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;727;2005/'06;2036
6828;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;727;2006/'07;2165
6829;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;727;2007/'08;2406
6830;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;727;2008/'09;2694
6831;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;727;2009/'10;2864
6832;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;727;2010/'11;2898
6833;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;727;2011/'12;3055
6834;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;727;2012/'13;3246
6835;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;727;2013/'14;3330
6836;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;727;2014/'15;3422
6837;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;727;2015/'16;0
6838;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72703 Farmacie specifiek;1990/'91;1347
6839;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72703 Farmacie specifiek;1991/'92;1384
6840;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72703 Farmacie specifiek;1992/'93;1360
6841;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72703 Farmacie specifiek;1993/'94;1450
6842;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72703 Farmacie specifiek;1994/'95;1708
6843;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72703 Farmacie specifiek;1995/'96;1848
6844;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72703 Farmacie specifiek;1996/'97;1951
6845;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72703 Farmacie specifiek;1997/'98;2112
6846;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72703 Farmacie specifiek;1998/'99;2110
6847;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72703 Farmacie specifiek;1999/'00;1983
6848;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72703 Farmacie specifiek;2000/'01;1840
6849;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72703 Farmacie specifiek;2001/'02;1807
6850;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72703 Farmacie specifiek;2002/'03;1758
6851;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72703 Farmacie specifiek;2003/'04;1759
6852;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72703 Farmacie specifiek;2004/'05;1821
6853;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72703 Farmacie specifiek;2005/'06;2036
6854;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72703 Farmacie specifiek;2006/'07;2165
6855;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72703 Farmacie specifiek;2007/'08;2406
6856;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72703 Farmacie specifiek;2008/'09;2694
6857;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72703 Farmacie specifiek;2009/'10;2864
6858;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72703 Farmacie specifiek;2010/'11;2898
6859;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72703 Farmacie specifiek;2011/'12;3055
6860;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72703 Farmacie specifiek;2012/'13;3246
6861;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72703 Farmacie specifiek;2013/'14;3330
6862;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72703 Farmacie specifiek;2014/'15;3422
6863;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;72703 Farmacie specifiek;2015/'16;0
6864;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76;1990/'91;19997
6865;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76;1991/'92;20980
6866;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76;1992/'93;21845
6867;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76;1993/'94;22779
6868;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76;1994/'95;24750
6869;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76;1995/'96;25949
6870;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76;1996/'97;27540
6871;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76;1997/'98;28566
6872;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76;1998/'99;29272
6873;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76;1999/'00;29817
6874;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76;2000/'01;29887
6875;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76;2001/'02;29237
6876;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76;2002/'03;28259
6877;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76;2003/'04;28210
6878;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76;2004/'05;29634
6879;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76;2005/'06;31111
6880;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76;2006/'07;32472
6881;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76;2007/'08;34073
6882;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76;2008/'09;34542
6883;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76;2009/'10;36678
6884;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76;2010/'11;38464
6885;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76;2011/'12;39199
6886;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76;2012/'13;39117
6887;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76;2013/'14;40531
6888;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76;2014/'15;40582
6889;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76;2015/'16;0
6890;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;761;1990/'91;3972
6891;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;761;1991/'92;2367
6892;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;761;1992/'93;1745
6893;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;761;1993/'94;1056
6894;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;761;1994/'95;152
6895;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;761;1995/'96;21
6896;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;761;1996/'97;1
6897;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;761;1997/'98;0
6898;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;761;1998/'99;0
6899;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;761;1999/'00;0
6900;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;761;2000/'01;0
6901;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;761;2001/'02;0
6902;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;761;2002/'03;0
6903;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;761;2003/'04;0
6904;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;761;2004/'05;0
6905;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;761;2005/'06;0
6906;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;761;2006/'07;0
6907;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;761;2007/'08;0
6908;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;761;2008/'09;22
6909;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;761;2009/'10;83
6910;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;761;2010/'11;174
6911;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;761;2011/'12;276
6912;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;761;2012/'13;350
6913;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;761;2013/'14;411
6914;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;761;2014/'15;455
6915;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;761;2015/'16;0
6916;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76103 Jeugdwelzijnswerk specifiek;1990/'91;3972
6917;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76103 Jeugdwelzijnswerk specifiek;1991/'92;2367
6918;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76103 Jeugdwelzijnswerk specifiek;1992/'93;1745
6919;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76103 Jeugdwelzijnswerk specifiek;1993/'94;1056
6920;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76103 Jeugdwelzijnswerk specifiek;1994/'95;152
6921;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76103 Jeugdwelzijnswerk specifiek;1995/'96;21
6922;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76103 Jeugdwelzijnswerk specifiek;1996/'97;1
6923;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76103 Jeugdwelzijnswerk specifiek;1997/'98;0
6924;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76103 Jeugdwelzijnswerk specifiek;1998/'99;0
6925;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76103 Jeugdwelzijnswerk specifiek;1999/'00;0
6926;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76103 Jeugdwelzijnswerk specifiek;2000/'01;0
6927;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76103 Jeugdwelzijnswerk specifiek;2001/'02;0
6928;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76103 Jeugdwelzijnswerk specifiek;2002/'03;0
6929;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76103 Jeugdwelzijnswerk specifiek;2003/'04;0
6930;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76103 Jeugdwelzijnswerk specifiek;2004/'05;0
6931;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76103 Jeugdwelzijnswerk specifiek;2005/'06;0
6932;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76103 Jeugdwelzijnswerk specifiek;2006/'07;0
6933;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76103 Jeugdwelzijnswerk specifiek;2007/'08;0
6934;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76103 Jeugdwelzijnswerk specifiek;2008/'09;22
6935;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76103 Jeugdwelzijnswerk specifiek;2009/'10;83
6936;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76103 Jeugdwelzijnswerk specifiek;2010/'11;174
6937;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76103 Jeugdwelzijnswerk specifiek;2011/'12;276
6938;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76103 Jeugdwelzijnswerk specifiek;2012/'13;350
6939;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76103 Jeugdwelzijnswerk specifiek;2013/'14;411
6940;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76103 Jeugdwelzijnswerk specifiek;2014/'15;455
6941;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76103 Jeugdwelzijnswerk specifiek;2015/'16;0
6942;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;762;1990/'91;16025
6943;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;762;1991/'92;18613
6944;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;762;1992/'93;20100
6945;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;762;1993/'94;21723
6946;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;762;1994/'95;24598
6947;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;762;1995/'96;25928
6948;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;762;1996/'97;27539
6949;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;762;1997/'98;28566
6950;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;762;1998/'99;29272
6951;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;762;1999/'00;29817
6952;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;762;2000/'01;29887
6953;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;762;2001/'02;29237
6954;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;762;2002/'03;28259
6955;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;762;2003/'04;28210
6956;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;762;2004/'05;29634
6957;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;762;2005/'06;31111
6958;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;762;2006/'07;32472
6959;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;762;2007/'08;34073
6960;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;762;2008/'09;34520
6961;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;762;2009/'10;36595
6962;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;762;2010/'11;38290
6963;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;762;2011/'12;38923
6964;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;762;2012/'13;38767
6965;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;762;2013/'14;40120
6966;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;762;2014/'15;40127
6967;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;762;2015/'16;0
6968;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76203 Maatschappelijk werk en dienstverl;1990/'91;6524
6969;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76203 Maatschappelijk werk en dienstverl;1991/'92;6975
6970;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76203 Maatschappelijk werk en dienstverl;1992/'93;7227
6971;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76203 Maatschappelijk werk en dienstverl;1993/'94;8362
6972;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76203 Maatschappelijk werk en dienstverl;1994/'95;7318
6973;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76203 Maatschappelijk werk en dienstverl;1995/'96;7411
6974;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76203 Maatschappelijk werk en dienstverl;1996/'97;7880
6975;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76203 Maatschappelijk werk en dienstverl;1997/'98;8053
6976;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76203 Maatschappelijk werk en dienstverl;1998/'99;8385
6977;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76203 Maatschappelijk werk en dienstverl;1999/'00;8675
6978;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76203 Maatschappelijk werk en dienstverl;2000/'01;8820
6979;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76203 Maatschappelijk werk en dienstverl;2001/'02;8459
6980;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76203 Maatschappelijk werk en dienstverl;2002/'03;8122
6981;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76203 Maatschappelijk werk en dienstverl;2003/'04;7940
6982;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76203 Maatschappelijk werk en dienstverl;2004/'05;8572
