ID;KenmerkenSociaalLeven;Cijfersoort;Perioden;ScoreGeluk_1;Ongelukkig_2;NietGelukkigNietOngelukkig_3;Gelukkig_4;ScoreTevredenheidMetHetLeven_5;Ontevreden_6;NietTevredenNietOntevreden_7;Tevreden_8;ScoreTevredenheidMetSociaalLeven_9;Ontevreden_10;NietTevredenNietOntevreden_11;Tevreden_12;ScoreTevredenhHoeveelheidVrijeTijd_13;Ontevreden_14;NietTevredenNietOntevreden_15;Tevreden_16;AandeelMetVertrouwen_17
421;Vrijwilligerswerk: ja;Gemiddelde/Percentage;2020;7.8;2.1;7.9;90.0;7.7;1.8;9.2;88.9;7.7;3.7;11.4;84.9;7.5;5.6;15.5;78.9;71.3
422;Vrijwilligerswerk: ja;Gemiddelde/Percentage;2021;7.8;2.0;8.2;89.8;7.7;2.0;10.4;87.6;7.5;5.8;14.9;79.3;7.5;6.3;16.5;77.2;75.6
423;Vrijwilligerswerk: ja;Standaardfout;2013;0.0;0.2;0.5;0.5;0.0;0.3;0.5;0.6;0.0;0.2;0.5;0.6;0.0;0.4;0.6;0.7;0.8
424;Vrijwilligerswerk: ja;Standaardfout;2014;0.0;0.2;0.4;0.5;0.0;0.2;0.5;0.5;0.0;0.3;0.5;0.6;0.0;0.4;0.6;0.7;0.8
425;Vrijwilligerswerk: ja;Standaardfout;2015;0.0;0.2;0.5;0.5;0.0;0.3;0.5;0.6;0.0;0.3;0.5;0.6;0.0;0.4;0.6;0.7;0.8
426;Vrijwilligerswerk: ja;Standaardfout;2016;0.0;0.2;0.4;0.5;0.0;0.3;0.5;0.6;0.0;0.3;0.5;0.6;0.0;0.4;0.6;0.7;0.8
427;Vrijwilligerswerk: ja;Standaardfout;2017;0.0;0.2;0.4;0.5;0.0;0.3;0.5;0.5;0.0;0.3;0.5;0.6;0.0;0.5;0.6;0.7;0.8
428;Vrijwilligerswerk: ja;Standaardfout;2018;0.0;0.3;0.4;0.5;0.0;0.2;0.5;0.6;0.0;0.3;0.6;0.6;0.0;0.5;0.6;0.7;0.8
429;Vrijwilligerswerk: ja;Standaardfout;2019;0.0;0.2;0.4;0.5;0.0;0.2;0.5;0.5;0.0;0.3;0.5;0.6;0.0;0.4;0.7;0.7;0.8
430;Vrijwilligerswerk: ja;Standaardfout;2020;0.0;0.3;0.5;0.5;0.0;0.2;0.5;0.6;0.0;0.3;0.6;0.6;0.0;0.4;0.6;0.7;0.8
431;Vrijwilligerswerk: ja;Standaardfout;2021;0.0;0.3;0.6;0.6;0.0;0.3;0.6;0.7;0.0;0.5;0.7;0.8;0.0;0.5;0.7;0.8;0.9
