ID;Geslacht;Leeftijd;NationaliteitInJaarVanImmigratie;Migratiemotief;Kenmerken;JaarVanImmigratie;Perioden;BevolkingOp31DecemberNietEUEFTA_1
7322;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2004 ;2021;365.0
7323;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2004 ;2022;360.0
7324;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2004 ;2023;
7325;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2005 ;1999;
7326;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2005 ;2000;
7327;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2005 ;2001;
7328;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2005 ;2002;
7329;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2005 ;2003;
7330;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2005 ;2004;
7331;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2005 ;2005;2745.0
7332;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2005 ;2006;2170.0
7333;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2005 ;2007;1540.0
7334;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2005 ;2008;1205.0
7335;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2005 ;2009;900.0
7336;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2005 ;2010;805.0
7337;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2005 ;2011;715.0
7338;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2005 ;2012;640.0
7339;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2005 ;2013;565.0
7340;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2005 ;2014;535.0
7341;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2005 ;2015;500.0
7342;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2005 ;2016;460.0
7343;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2005 ;2017;445.0
7344;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2005 ;2018;435.0
7345;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2005 ;2019;415.0
7346;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2005 ;2020;410.0
7347;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2005 ;2021;405.0
7348;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2005 ;2022;400.0
7349;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2005 ;2023;
7350;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2006;1999;
7351;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2006;2000;
7352;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2006;2001;
7353;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2006;2002;
7354;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2006;2003;
7355;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2006;2004;
7356;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2006;2005;
7357;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2006;2006;3520.0
7358;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2006;2007;2635.0
7359;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2006;2008;2075.0
7360;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2006;2009;1555.0
7361;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2006;2010;1360.0
7362;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2006;2011;1180.0
7363;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2006;2012;1005.0
7364;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2006;2013;890.0
7365;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2006;2014;830.0
7366;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2006;2015;780.0
7367;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2006;2016;735.0
7368;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2006;2017;730.0
7369;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2006;2018;715.0
7370;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2006;2019;695.0
7371;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2006;2020;675.0
7372;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2006;2021;675.0
7373;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2006;2022;675.0
7374;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2006;2023;
7375;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2007 ;1999;
7376;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2007 ;2000;
7377;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2007 ;2001;
7378;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2007 ;2002;
7379;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2007 ;2003;
7380;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2007 ;2004;
7381;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2007 ;2005;
7382;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2007 ;2006;
7383;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2007 ;2007;4130.0
7384;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2007 ;2008;3360.0
7385;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2007 ;2009;2500.0
7386;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2007 ;2010;2150.0
7387;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2007 ;2011;1780.0
7388;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2007 ;2012;1555.0
7389;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2007 ;2013;1395.0
7390;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2007 ;2014;1290.0
7391;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2007 ;2015;1220.0
7392;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2007 ;2016;1160.0
7393;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2007 ;2017;1100.0
7394;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2007 ;2018;1090.0
7395;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2007 ;2019;1050.0
7396;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2007 ;2020;1030.0
7397;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2007 ;2021;1030.0
7398;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2007 ;2022;1010.0
7399;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2007 ;2023;
7400;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2008;1999;
7401;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2008;2000;
7402;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2008;2001;
7403;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2008;2002;
7404;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2008;2003;
7405;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2008;2004;
7406;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2008;2005;
7407;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2008;2006;
7408;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2008;2007;
7409;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2008;2008;5465.0
7410;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2008;2009;4190.0
7411;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2008;2010;3535.0
7412;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2008;2011;2935.0
7413;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2008;2012;2490.0
7414;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2008;2013;2220.0
7415;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2008;2014;2030.0
7416;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2008;2015;1860.0
7417;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2008;2016;1790.0
7418;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2008;2017;1705.0
7419;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2008;2018;1670.0
7420;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2008;2019;1610.0
7421;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2008;2020;1555.0
7422;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2008;2021;1535.0
7423;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2008;2022;1510.0
7424;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2008;2023;
7425;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2009;1999;
7426;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2009;2000;
7427;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2009;2001;
7428;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2009;2002;
7429;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2009;2003;
7430;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2009;2004;
7431;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2009;2005;
7432;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2009;2006;
7433;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2009;2007;
7434;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2009;2008;
7435;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2009;2009;4075.0
7436;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2009;2010;3540.0
7437;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2009;2011;2850.0
7438;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2009;2012;2330.0
7439;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2009;2013;1945.0
7440;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2009;2014;1735.0
7441;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2009;2015;1605.0
7442;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2009;2016;1510.0
7443;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2009;2017;1450.0
7444;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2009;2018;1415.0
7445;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2009;2019;1375.0
7446;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2009;2020;1300.0
7447;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2009;2021;1295.0
7448;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2009;2022;1265.0
7449;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2009;2023;
7450;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2010 ;1999;
7451;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2010 ;2000;
7452;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2010 ;2001;
7453;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2010 ;2002;
7454;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2010 ;2003;
7455;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2010 ;2004;
7456;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2010 ;2005;
7457;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2010 ;2006;
7458;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2010 ;2007;
7459;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2010 ;2008;
7460;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2010 ;2009;
7461;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2010 ;2010;4790.0
7462;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2010 ;2011;3870.0
7463;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2010 ;2012;3010.0
7464;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2010 ;2013;2480.0
7465;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2010 ;2014;2100.0
7466;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2010 ;2015;1890.0
7467;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2010 ;2016;1745.0
7468;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2010 ;2017;1625.0
7469;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2010 ;2018;1565.0
7470;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2010 ;2019;1525.0
7471;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2010 ;2020;1440.0
7472;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2010 ;2021;1415.0
7473;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2010 ;2022;1375.0
7474;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2010 ;2023;
7475;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2011;1999;
7476;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2011;2000;
7477;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2011;2001;
7478;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2011;2002;
7479;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2011;2003;
7480;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2011;2004;
7481;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2011;2005;
7482;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2011;2006;
7483;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2011;2007;
7484;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2011;2008;
7485;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2011;2009;
7486;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2011;2010;
7487;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2011;2011;5725.0
7488;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2011;2012;4560.0
7489;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2011;2013;3815.0
7490;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2011;2014;3000.0
7491;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2011;2015;2650.0
7492;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2011;2016;2385.0
7493;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2011;2017;2255.0
7494;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2011;2018;2160.0
7495;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2011;2019;2065.0
7496;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2011;2020;1955.0
7497;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2011;2021;1930.0
7498;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2011;2022;1875.0
7499;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2011;2023;
7500;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2012 ;1999;
7501;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2012 ;2000;
7502;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2012 ;2001;
7503;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2012 ;2002;
7504;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2012 ;2003;
7505;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2012 ;2004;
7506;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2012 ;2005;
7507;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2012 ;2006;
7508;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2012 ;2007;
7509;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2012 ;2008;
7510;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2012 ;2009;
7511;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2012 ;2010;
7512;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2012 ;2011;
7513;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2012 ;2012;4930.0
7514;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2012 ;2013;4185.0
7515;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2012 ;2014;3265.0
7516;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2012 ;2015;2830.0
7517;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2012 ;2016;2445.0
7518;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2012 ;2017;2260.0
7519;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2012 ;2018;2135.0
7520;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2012 ;2019;2005.0
7521;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2012 ;2020;1885.0
7522;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2012 ;2021;1850.0
7523;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2012 ;2022;1800.0
7524;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2012 ;2023;
7525;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2013 ;1999;
7526;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2013 ;2000;
7527;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2013 ;2001;
7528;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2013 ;2002;
7529;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2013 ;2003;
7530;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2013 ;2004;
7531;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2013 ;2005;
7532;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2013 ;2006;
7533;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2013 ;2007;
7534;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2013 ;2008;
7535;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2013 ;2009;
7536;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2013 ;2010;
7537;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2013 ;2011;
7538;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2013 ;2012;
7539;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2013 ;2013;5345.0
7540;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2013 ;2014;4215.0
7541;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2013 ;2015;3455.0
7542;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2013 ;2016;2950.0
7543;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2013 ;2017;2640.0
7544;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid totaal;SEC: werknemer en zelfstandige;2013 ;2018;2400.0
