ID;Geslacht;TypeZelfstandigeInStartjaar;ArbeidsmarktpositiePeiljaar;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Peiljaar;Perioden;StartendeZelfstandigen_1
9195;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;2 jaar na startjaar;2014;1.6
9196;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;2 jaar na startjaar;2015;2.1
9197;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;2 jaar na startjaar;2016;
9198;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;3 jaar na startjaar;2008;1.1
9199;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;3 jaar na startjaar;2009;1.2
9200;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;3 jaar na startjaar;2010;1.4
9201;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;3 jaar na startjaar;2011;1.7
9202;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;3 jaar na startjaar;2012;1.6
9203;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;3 jaar na startjaar;2013;1.5
9204;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;3 jaar na startjaar;2014;1.6
9205;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;3 jaar na startjaar;2015;
9206;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;3 jaar na startjaar;2016;
9207;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;4 jaar na startjaar;2008;1.1
9208;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;4 jaar na startjaar;2009;1.2
9209;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;4 jaar na startjaar;2010;1.4
9210;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;4 jaar na startjaar;2011;1.7
9211;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;4 jaar na startjaar;2012;1.6
9212;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;4 jaar na startjaar;2013;1.5
9213;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;4 jaar na startjaar;2014;
9214;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;4 jaar na startjaar;2015;
9215;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;4 jaar na startjaar;2016;
9216;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;5 jaar na startjaar;2008;1.1
9217;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;5 jaar na startjaar;2009;1.2
9218;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;5 jaar na startjaar;2010;1.4
9219;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;5 jaar na startjaar;2011;1.7
9220;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;5 jaar na startjaar;2012;1.6
9221;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;5 jaar na startjaar;2013;
9222;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;5 jaar na startjaar;2014;
9223;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;5 jaar na startjaar;2015;
9224;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;J Informatie en communicatie;5 jaar na startjaar;2016;
9225;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;1 jaar na startjaar;2008;2.6
9226;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;1 jaar na startjaar;2009;1.9
9227;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;1 jaar na startjaar;2010;2.6
9228;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;1 jaar na startjaar;2011;2.3
9229;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;1 jaar na startjaar;2012;2.1
9230;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;1 jaar na startjaar;2013;2.2
9231;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;1 jaar na startjaar;2014;3.0
9232;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;1 jaar na startjaar;2015;2.1
9233;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;1 jaar na startjaar;2016;2.0
9234;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;2 jaar na startjaar;2008;2.6
9235;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;2 jaar na startjaar;2009;1.9
9236;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;2 jaar na startjaar;2010;2.6
9237;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;2 jaar na startjaar;2011;2.3
9238;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;2 jaar na startjaar;2012;2.1
9239;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;2 jaar na startjaar;2013;2.2
9240;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;2 jaar na startjaar;2014;3.0
9241;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;2 jaar na startjaar;2015;2.1
9242;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;2 jaar na startjaar;2016;
9243;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;3 jaar na startjaar;2008;2.6
9244;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;3 jaar na startjaar;2009;1.9
9245;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;3 jaar na startjaar;2010;2.6
9246;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;3 jaar na startjaar;2011;2.3
9247;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;3 jaar na startjaar;2012;2.1
9248;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;3 jaar na startjaar;2013;2.2
9249;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;3 jaar na startjaar;2014;3.0
9250;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;3 jaar na startjaar;2015;
9251;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;3 jaar na startjaar;2016;
9252;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;4 jaar na startjaar;2008;2.6
9253;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;4 jaar na startjaar;2009;1.9
9254;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;4 jaar na startjaar;2010;2.6
9255;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;4 jaar na startjaar;2011;2.3
9256;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;4 jaar na startjaar;2012;2.1
9257;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;4 jaar na startjaar;2013;2.2
9258;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;4 jaar na startjaar;2014;
9259;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;4 jaar na startjaar;2015;
9260;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;4 jaar na startjaar;2016;
9261;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;5 jaar na startjaar;2008;2.6
9262;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;5 jaar na startjaar;2009;1.9
9263;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;5 jaar na startjaar;2010;2.6
9264;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;5 jaar na startjaar;2011;2.3
9265;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;5 jaar na startjaar;2012;2.1
9266;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;5 jaar na startjaar;2013;
9267;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;5 jaar na startjaar;2014;
9268;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;5 jaar na startjaar;2015;
9269;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;K Financiële dienstverlening;5 jaar na startjaar;2016;
9270;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;1 jaar na startjaar;2008;0.5
9271;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;1 jaar na startjaar;2009;0.4
9272;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;1 jaar na startjaar;2010;0.4
9273;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;1 jaar na startjaar;2011;0.5
9274;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;1 jaar na startjaar;2012;0.4
9275;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;1 jaar na startjaar;2013;0.4
9276;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;1 jaar na startjaar;2014;0.4
9277;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;1 jaar na startjaar;2015;0.5
9278;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;1 jaar na startjaar;2016;0.4
9279;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;2 jaar na startjaar;2008;0.5
9280;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;2 jaar na startjaar;2009;0.4
9281;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;2 jaar na startjaar;2010;0.4
9282;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;2 jaar na startjaar;2011;0.5
9283;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;2 jaar na startjaar;2012;0.4
9284;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;2 jaar na startjaar;2013;0.4
9285;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;2 jaar na startjaar;2014;0.4
9286;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;2 jaar na startjaar;2015;0.5
9287;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;2 jaar na startjaar;2016;
9288;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;3 jaar na startjaar;2008;0.5
9289;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;3 jaar na startjaar;2009;0.4
9290;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;3 jaar na startjaar;2010;0.4
9291;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;3 jaar na startjaar;2011;0.5
9292;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;3 jaar na startjaar;2012;0.4
9293;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;3 jaar na startjaar;2013;0.4
9294;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;3 jaar na startjaar;2014;0.4
9295;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;3 jaar na startjaar;2015;
9296;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;3 jaar na startjaar;2016;
9297;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;4 jaar na startjaar;2008;0.5
9298;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;4 jaar na startjaar;2009;0.4
9299;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;4 jaar na startjaar;2010;0.4
9300;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;4 jaar na startjaar;2011;0.5
9301;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;4 jaar na startjaar;2012;0.4
9302;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;4 jaar na startjaar;2013;0.4
9303;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;4 jaar na startjaar;2014;
9304;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;4 jaar na startjaar;2015;
9305;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;4 jaar na startjaar;2016;
9306;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;5 jaar na startjaar;2008;0.5
9307;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;5 jaar na startjaar;2009;0.4
9308;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;5 jaar na startjaar;2010;0.4
9309;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;5 jaar na startjaar;2011;0.5
9310;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;5 jaar na startjaar;2012;0.4
9311;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;5 jaar na startjaar;2013;
9312;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;5 jaar na startjaar;2014;
9313;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;5 jaar na startjaar;2015;
9314;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;L Verhuur en handel van onroerend goed;5 jaar na startjaar;2016;
9315;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;1 jaar na startjaar;2008;6.2
9316;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;1 jaar na startjaar;2009;5.5
9317;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;1 jaar na startjaar;2010;6.9
9318;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;1 jaar na startjaar;2011;8.4
9319;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;1 jaar na startjaar;2012;7.9
9320;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;1 jaar na startjaar;2013;7.9
9321;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;1 jaar na startjaar;2014;8.9
9322;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;1 jaar na startjaar;2015;9.9
9323;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;1 jaar na startjaar;2016;9.1
9324;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;2 jaar na startjaar;2008;6.2
9325;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;2 jaar na startjaar;2009;5.5
9326;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;2 jaar na startjaar;2010;6.9
9327;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;2 jaar na startjaar;2011;8.4
9328;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;2 jaar na startjaar;2012;7.9
9329;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;2 jaar na startjaar;2013;7.9
9330;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;2 jaar na startjaar;2014;8.9
9331;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;2 jaar na startjaar;2015;9.9
9332;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;2 jaar na startjaar;2016;
9333;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;3 jaar na startjaar;2008;6.2
9334;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;3 jaar na startjaar;2009;5.5
9335;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;3 jaar na startjaar;2010;6.9
9336;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;3 jaar na startjaar;2011;8.4
9337;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;3 jaar na startjaar;2012;7.9
9338;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;3 jaar na startjaar;2013;7.9
9339;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;3 jaar na startjaar;2014;8.9
9340;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;3 jaar na startjaar;2015;
9341;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;3 jaar na startjaar;2016;
9342;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;4 jaar na startjaar;2008;6.2
9343;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;4 jaar na startjaar;2009;5.5
9344;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;4 jaar na startjaar;2010;6.9
9345;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;4 jaar na startjaar;2011;8.4
9346;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;4 jaar na startjaar;2012;7.9
9347;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;4 jaar na startjaar;2013;7.9
9348;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;4 jaar na startjaar;2014;
9349;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;4 jaar na startjaar;2015;
9350;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;4 jaar na startjaar;2016;
9351;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;5 jaar na startjaar;2008;6.2
9352;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;5 jaar na startjaar;2009;5.5
9353;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;5 jaar na startjaar;2010;6.9
9354;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;5 jaar na startjaar;2011;8.4
9355;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;5 jaar na startjaar;2012;7.9
9356;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;5 jaar na startjaar;2013;
9357;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;5 jaar na startjaar;2014;
9358;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;5 jaar na startjaar;2015;
9359;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;M Specialistische zakelijke diensten;5 jaar na startjaar;2016;
9360;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;1 jaar na startjaar;2008;2.1
9361;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;1 jaar na startjaar;2009;1.9
9362;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;1 jaar na startjaar;2010;2.8
9363;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;1 jaar na startjaar;2011;2.4
9364;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;1 jaar na startjaar;2012;2.4
9365;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;1 jaar na startjaar;2013;2.4
9366;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;1 jaar na startjaar;2014;2.8
