ID;RegioS;Perioden;TotaalAlarmeringenVanDeBrandweer_1;Alarmeringen_2;Uitrukken_3;TerPlaatse_4;Alarmeringen_5;Uitrukken_6;TerPlaatse_7;Alarmeringen_8;Uitrukken_9;TerPlaatse_10;Alarmeringen_11;Uitrukken_12;TerPlaatse_13
774;Noord- en Oost-Gelderland (VR);2013;6080;4160;3920;3840;2520;2340;2280;1660;1580;1560;1920;1800;1720
775;Noord- en Oost-Gelderland (VR);2014 1e kwartaal;1340;960;900;860;500;460;440;440;440;420;400;380;360
776;Noord- en Oost-Gelderland (VR);2014 2e kwartaal;1240;760;660;600;380;280;260;380;380;360;480;460;440
777;Noord- en Oost-Gelderland (VR);2014 3e kwartaal;1280;740;620;600;440;340;320;300;300;280;540;500;480
778;Noord- en Oost-Gelderland (VR);2014 4e kwartaal;1180;740;660;600;380;300;260;360;360;340;420;400;380
779;Noord- en Oost-Gelderland (VR);2014;5040;3180;2820;2660;1700;1380;1240;1500;1460;1420;1840;1720;1660
780;Noord- en Oost-Gelderland (VR);2015 1e kwartaal;1280;660;580;540;260;200;180;400;380;380;620;580;560
781;Noord- en Oost-Gelderland (VR);2015 2e kwartaal;1200;700;620;560;260;200;180;440;420;400;500;460;440
782;Noord- en Oost-Gelderland (VR);2015 3e kwartaal;1580;700;600;560;380;280;260;320;320;300;880;840;780
783;Noord- en Oost-Gelderland (VR);2015 4e kwartaal;1180;700;580;540;320;220;200;360;360;340;500;480;460
784;Noord- en Oost-Gelderland (VR);2015;5240;2760;2380;2200;1240;920;800;1520;1480;1400;2480;2380;2240
785;Noord- en Oost-Gelderland (VR);2016 1e kwartaal;1100;660;600;560;260;220;180;400;380;380;440;420;400
786;Noord- en Oost-Gelderland (VR);2016 2e kwartaal;1140;640;540;500;320;240;200;320;320;300;500;480;480
787;Noord- en Oost-Gelderland (VR);2016 3e kwartaal;1320;800;700;640;420;320;260;380;380;360;520;500;480
788;Noord- en Oost-Gelderland (VR);2016 4e kwartaal;1240;760;660;600;340;240;200;420;420;400;480;460;460
789;Noord- en Oost-Gelderland (VR);2016;4800;2840;2500;2300;1320;1000;860;1520;1500;1460;1960;1880;1800
790;Noord- en Oost-Gelderland (VR);2017 1e kwartaal;1260;680;600;540;260;180;140;420;420;400;580;560;540
791;Noord- en Oost-Gelderland (VR);2017 2e kwartaal;1280;780;720;680;300;240;200;480;480;460;500;480;460
792;Noord- en Oost-Gelderland (VR);2017 3e kwartaal;1240;640;560;500;340;240;200;320;320;300;600;580;560
793;Noord- en Oost-Gelderland (VR);2017 4e kwartaal;1340;680;580;540;340;240;200;360;340;340;660;620;600
794;Noord- en Oost-Gelderland (VR);2017;5140;2800;2440;2260;1240;900;760;1560;1540;1500;2340;2260;2180
795;Noord- en Oost-Gelderland (VR);2018 1e kwartaal;1380;660;600;540;260;220;160;400;380;380;700;680;640
796;Noord- en Oost-Gelderland (VR);2018 2e kwartaal;1280;740;660;600;320;240;200;420;420;400;540;520;500
797;Noord- en Oost-Gelderland (VR);2018 3e kwartaal;1500;880;800;740;320;220;180;580;560;560;620;600;560
798;Noord- en Oost-Gelderland (VR);2018 4e kwartaal;1240;760;660;620;320;220;180;460;440;440;480;460;440
799;Noord- en Oost-Gelderland (VR);2018;5380;3060;2700;2500;1220;900;720;1840;1800;1780;2340;2260;2140
800;Noord- en Oost-Gelderland (VR);2019 1e kwartaal;1180;640;540;520;260;180;160;380;360;360;540;520;500
801;Noord- en Oost-Gelderland (VR);2019 2e kwartaal;1380;760;640;600;340;240;180;420;420;400;620;600;560
802;Noord- en Oost-Gelderland (VR);2019 3e kwartaal;1220;700;580;540;340;240;200;360;340;340;520;520;500
803;Noord- en Oost-Gelderland (VR);2019 4e kwartaal;1260;780;680;600;360;260;180;420;420;400;480;460;460
804;Noord- en Oost-Gelderland (VR);2019;5040;2880;2460;2240;1280;920;720;1580;1540;1520;2160;2080;2020
805;Gelderland-Midden (VR);2013 1e kwartaal;1280;760;720;560;400;360;220;360;360;340;500;480;440
806;Gelderland-Midden (VR);2013 2e kwartaal;1260;740;700;520;400;360;200;340;340;320;520;500;460
807;Gelderland-Midden (VR);2013 3e kwartaal;1500;780;740;560;420;400;240;340;340;320;720;700;660
808;Gelderland-Midden (VR);2013 4e kwartaal;1600;800;760;540;440;400;200;360;360;340;800;760;680
809;Gelderland-Midden (VR);2013;5620;3080;2900;2160;1660;1500;840;1420;1400;1320;2540;2440;2240
810;Gelderland-Midden (VR);2014 1e kwartaal;1200;720;660;520;340;280;160;380;380;360;480;460;420
811;Gelderland-Midden (VR);2014 2e kwartaal;1300;680;640;460;360;320;160;320;320;300;620;600;520
812;Gelderland-Midden (VR);2014 3e kwartaal;1320;640;600;460;380;340;200;260;260;260;680;660;580
813;Gelderland-Midden (VR);2014 4e kwartaal;1200;640;600;400;360;320;160;280;260;260;560;540;500
814;Gelderland-Midden (VR);2014;5020;2660;2480;1840;1420;1280;680;1240;1200;1160;2360;2260;2040
815;Gelderland-Midden (VR);2015 1e kwartaal;1380;660;600;460;340;300;160;320;320;300;720;700;640
816;Gelderland-Midden (VR);2015 2e kwartaal;1220;640;600;440;300;260;120;360;340;320;580;560;520
817;Gelderland-Midden (VR);2015 3e kwartaal;1500;640;620;440;380;340;200;280;280;240;840;780;700
818;Gelderland-Midden (VR);2015 4e kwartaal;1260;660;620;440;320;300;140;320;320;300;600;580;540
819;Gelderland-Midden (VR);2015;5360;2600;2460;1800;1320;1200;620;1280;1260;1180;2740;2620;2420
820;Gelderland-Midden (VR);2016 1e kwartaal;1200;680;640;500;320;300;180;340;340;320;520;520;480
821;Gelderland-Midden (VR);2016 2e kwartaal;1260;620;600;440;300;300;160;320;300;300;620;600;560
822;Gelderland-Midden (VR);2016 3e kwartaal;1300;640;600;460;320;300;180;320;300;280;660;640;580
823;Gelderland-Midden (VR);2016 4e kwartaal;1280;640;600;440;300;280;140;340;340;320;640;620;560
824;Gelderland-Midden (VR);2016;5020;2580;2440;1840;1260;1160;640;1320;1280;1220;2460;2380;2180
825;Gelderland-Midden (VR);2017 1e kwartaal;1400;580;560;440;220;200;100;360;360;320;820;800;720
826;Gelderland-Midden (VR);2017 2e kwartaal;1180;560;520;420;220;200;100;340;340;320;620;600;560
827;Gelderland-Midden (VR);2017 3e kwartaal;1080;420;400;320;180;180;100;240;240;220;640;620;560
828;Gelderland-Midden (VR);2017 4e kwartaal;1180;480;460;360;160;140;80;320;320;280;700;680;640
829;Gelderland-Midden (VR);2017;4820;2040;1940;1520;760;720;380;1260;1240;1140;2780;2700;2480
830;Gelderland-Midden (VR);2018 1e kwartaal;1340;480;420;380;160;120;80;320;300;300;880;800;760
831;Gelderland-Midden (VR);2018 2e kwartaal;1120;460;400;380;140;100;60;320;320;300;660;600;580
832;Gelderland-Midden (VR);2018 3e kwartaal;1380;620;560;520;140;100;80;480;460;440;760;720;680
833;Gelderland-Midden (VR);2018 4e kwartaal;1100;540;480;420;160;120;80;380;360;340;560;540;500
834;Gelderland-Midden (VR);2018;4940;2100;1860;1680;600;420;300;1500;1440;1400;2840;2660;2540
835;Gelderland-Midden (VR);2019 1e kwartaal;1140;440;380;340;140;100;60;300;280;280;700;640;620
836;Gelderland-Midden (VR);2019 2e kwartaal;1260;520;460;440;120;100;80;380;360;360;740;700;660
837;Gelderland-Midden (VR);2019 3e kwartaal;1100;440;400;360;120;80;60;320;320;300;660;620;580
838;Gelderland-Midden (VR);2019 4e kwartaal;1160;500;460;400;120;80;60;380;360;340;680;640;620
839;Gelderland-Midden (VR);2019;4640;1880;1700;1540;480;360;260;1380;1340;1280;2780;2600;2500
840;Gelderland-Zuid (VR);2013 1e kwartaal;1080;760;700;660;380;360;340;360;340;340;320;300;300
841;Gelderland-Zuid (VR);2013 2e kwartaal;1120;780;720;680;400;360;320;380;380;360;340;320;320
842;Gelderland-Zuid (VR);2013 3e kwartaal;1220;780;740;700;380;360;340;400;380;360;460;400;400
843;Gelderland-Zuid (VR);2013 4e kwartaal;1360;820;740;720;420;380;360;400;380;360;540;480;480
844;Gelderland-Zuid (VR);2013;4780;3120;2900;2760;1580;1440;1360;1540;1460;1400;1640;1520;1480
845;Gelderland-Zuid (VR);2014 1e kwartaal;1040;680;640;600;340;300;280;340;340;320;360;320;300
846;Gelderland-Zuid (VR);2014 2e kwartaal;1160;780;700;660;380;340;300;400;380;360;400;380;380
847;Gelderland-Zuid (VR);2014 3e kwartaal;1180;740;700;640;400;380;360;320;300;300;460;400;400
848;Gelderland-Zuid (VR);2014 4e kwartaal;1160;760;700;660;440;400;360;320;300;300;400;380;360
849;Gelderland-Zuid (VR);2014;4540;2940;2720;2560;1560;1400;1280;1380;1320;1280;1600;1480;1420
850;Gelderland-Zuid (VR);2015 1e kwartaal;1160;700;640;600;340;300;280;340;340;320;480;440;440
851;Gelderland-Zuid (VR);2015 2e kwartaal;1080;700;660;620;340;320;280;360;340;340;380;360;360
852;Gelderland-Zuid (VR);2015 3e kwartaal;1400;740;700;680;400;380;360;340;320;320;660;620;600
853;Gelderland-Zuid (VR);2015 4e kwartaal;1260;800;780;740;400;380;360;400;400;380;460;440;420
854;Gelderland-Zuid (VR);2015;4920;2920;2780;2640;1480;1380;1260;1440;1400;1380;2000;1880;1840
855;Gelderland-Zuid (VR);2016 1e kwartaal;1080;680;640;620;360;320;300;340;320;320;380;380;360
856;Gelderland-Zuid (VR);2016 2e kwartaal;1200;700;660;640;360;340;320;340;320;320;480;460;460
857;Gelderland-Zuid (VR);2016 3e kwartaal;1180;740;700;660;400;360;340;340;340;320;440;440;420
858;Gelderland-Zuid (VR);2016 4e kwartaal;1400;880;820;780;440;400;360;440;440;420;520;500;480
859;Gelderland-Zuid (VR);2016;4840;3000;2840;2700;1540;1420;1320;1460;1420;1380;1840;1760;1720
860;Gelderland-Zuid (VR);2017 1e kwartaal;1260;720;680;620;380;340;300;340;320;320;540;520;500
861;Gelderland-Zuid (VR);2017 2e kwartaal;1380;800;720;660;380;340;280;420;380;380;580;520;520
862;Gelderland-Zuid (VR);2017 3e kwartaal;1140;620;580;540;340;300;260;280;280;280;500;480;460
863;Gelderland-Zuid (VR);2017 4e kwartaal;1100;580;520;500;220;180;160;360;340;340;540;500;480
864;Gelderland-Zuid (VR);2017;4880;2720;2500;2320;1300;1160;1020;1420;1340;1300;2160;2020;1960
865;Gelderland-Zuid (VR);2018 1e kwartaal;1100;500;480;460;200;160;140;320;300;300;580;560;560
866;Gelderland-Zuid (VR);2018 2e kwartaal;1100;520;460;440;180;140;140;340;320;320;600;560;540
867;Gelderland-Zuid (VR);2018 3e kwartaal;1400;800;740;700;180;140;120;600;600;580;600;560;560
868;Gelderland-Zuid (VR);2018 4e kwartaal;1240;720;640;620;220;180;160;480;460;460;540;500;480
869;Gelderland-Zuid (VR);2018;4840;2520;2320;2220;780;640;560;1740;1680;1660;2320;2160;2140
870;Gelderland-Zuid (VR);2019 1e kwartaal;1120;540;460;440;200;160;120;340;300;320;580;540;540
871;Gelderland-Zuid (VR);2019 2e kwartaal;1300;640;580;560;180;140;120;460;440;440;680;600;600
872;Gelderland-Zuid (VR);2019 3e kwartaal;1180;680;600;580;260;200;180;420;400;400;520;460;460
873;Gelderland-Zuid (VR);2019 4e kwartaal;1220;680;620;560;240;180;160;440;420;420;540;500;500
874;Gelderland-Zuid (VR);2019;4820;2520;2260;2140;860;680;580;1660;1580;1560;2300;2120;2100
875;Utrecht (VR);2013 1e kwartaal;2440;1820;1740;1480;1080;1040;820;720;700;660;620;600;560
876;Utrecht (VR);2013 2e kwartaal;2360;1600;1560;1300;960;920;700;640;640;600;740;720;660
877;Utrecht (VR);2013 3e kwartaal;2780;1820;1740;1480;1120;1060;840;700;680;640;960;940;860
878;Utrecht (VR);2013 4e kwartaal;3080;1900;1820;1480;1080;1040;740;800;780;740;1180;1120;1020
879;Utrecht (VR);2013;10660;7140;6860;5720;4260;4060;3100;2880;2820;2640;3540;3400;3120
880;Utrecht (VR);2014 1e kwartaal;2300;1580;1520;1260;860;820;600;700;680;640;720;720;660
881;Utrecht (VR);2014 2e kwartaal;2520;1600;1540;1260;940;900;660;660;640;600;940;900;820
882;Utrecht (VR);2014 3e kwartaal;2640;1620;1580;1300;1040;1000;780;600;580;540;1000;960;860
883;Utrecht (VR);2014 4e kwartaal;2620;1780;1720;1400;960;920;660;820;800;740;860;840;760
884;Utrecht (VR);2014;10080;6560;6340;5220;3800;3640;2700;2760;2700;2500;3520;3400;3080
885;Utrecht (VR);2015 1e kwartaal;2460;1520;1460;1180;860;800;580;660;640;620;940;900;840
886;Utrecht (VR);2015 2e kwartaal;2400;1520;1460;1200;860;820;600;660;640;600;880;840;800
887;Utrecht (VR);2015 3e kwartaal;2420;1260;1100;940;660;540;420;600;580;520;1160;1120;1020
888;Utrecht (VR);2015 4e kwartaal;2240;1440;1200;1080;640;460;360;800;760;720;800;780;740
889;Utrecht (VR);2015;9500;5720;5240;4400;3000;2620;1960;2720;2620;2440;3780;3660;3400
890;Utrecht (VR);2016 1e kwartaal;2000;1220;1020;900;560;380;300;680;640;600;760;740;700
891;Utrecht (VR);2016 2e kwartaal;2040;1180;980;860;560;380;280;620;600;560;860;780;740
892;Utrecht (VR);2016 3e kwartaal;2200;1260;1080;920;640;480;360;620;600;560;940;880;800
893;Utrecht (VR);2016 4e kwartaal;2360;1300;1120;980;560;400;300;740;720;680;1040;980;900
894;Utrecht (VR);2016;8580;4980;4180;3640;2300;1640;1240;2680;2560;2420;3600;3380;3140
895;Utrecht (VR);2017 1e kwartaal;2140;1160;980;860;500;360;260;660;620;600;1000;920;860
896;Utrecht (VR);2017 2e kwartaal;2140;1120;1000;860;460;360;260;680;640;620;1000;940;860
897;Utrecht (VR);2017 3e kwartaal;2100;1060;900;760;540;400;280;520;500;480;1040;980;900
898;Utrecht (VR);2017 4e kwartaal;2340;1280;1100;960;580;460;340;680;660;620;1060;960;920
899;Utrecht (VR);2017;8720;4600;3980;3440;2080;1560;1140;2520;2420;2300;4100;3800;3540
900;Utrecht (VR);2018 1e kwartaal;2500;1120;980;860;480;360;260;640;620;600;1380;1140;1080
901;Utrecht (VR);2018 2e kwartaal;2220;1160;1020;880;520;420;300;640;620;580;1060;1000;900
902;Utrecht (VR);2018 3e kwartaal;2360;1380;1220;1100;480;360;280;880;860;820;980;940;860
903;Utrecht (VR);2018 4e kwartaal;2080;1200;1020;900;480;340;240;720;680;640;880;820;760
904;Utrecht (VR);2018;9160;4860;4260;3720;1980;1500;1080;2880;2760;2640;4300;3900;3600
905;Utrecht (VR);2019 1e kwartaal;2100;1080;940;800;400;280;200;680;660;600;1020;960;900
906;Utrecht (VR);2019 2e kwartaal;2080;1040;920;820;420;320;240;620;600;580;1060;960;900
907;Utrecht (VR);2019 3e kwartaal;2100;1060;920;760;520;400;280;540;540;500;1040;960;900
908;Utrecht (VR);2019 4e kwartaal;2160;1240;1080;920;480;340;240;760;740;700;920;860;820
909;Utrecht (VR);2019;8440;4420;3840;3320;1820;1340;940;2600;2500;2360;4020;3760;3500
910;Noord-Holland-Noord (VR);2013 1e kwartaal;1300;900;740;540;520;380;200;380;360;340;400;380;240
911;Noord-Holland-Noord (VR);2013 2e kwartaal;1380;840;720;540;500;360;220;360;340;340;540;500;300
912;Noord-Holland-Noord (VR);2013 3e kwartaal;1600;900;740;560;540;400;260;360;340;320;700;660;380
913;Noord-Holland-Noord (VR);2013 4e kwartaal;1660;860;720;540;500;380;220;340;340;320;820;780;540
914;Noord-Holland-Noord (VR);2013;5940;3500;2920;2200;2060;1540;900;1440;1380;1280;2460;2320;1460
915;Noord-Holland-Noord (VR);2014 1e kwartaal;1280;780;620;460;460;320;180;320;300;280;500;480;300
916;Noord-Holland-Noord (VR);2014 2e kwartaal;1440;780;660;500;480;360;220;300;280;280;660;620;360
917;Noord-Holland-Noord (VR);2014 3e kwartaal;1420;740;600;480;460;340;220;280;280;260;680;640;380
918;Noord-Holland-Noord (VR);2014 4e kwartaal;1340;800;660;500;480;360;200;320;320;300;540;500;320
919;Noord-Holland-Noord (VR);2014;5480;3100;2540;1920;1880;1380;820;1220;1180;1100;2380;2240;1380
920;Noord-Holland-Noord (VR);2015 1e kwartaal;1280;740;620;480;420;300;180;320;320;300;540;520;320
921;Noord-Holland-Noord (VR);2015 2e kwartaal;1420;800;640;500;440;320;200;360;340;320;620;600;340
922;Noord-Holland-Noord (VR);2015 3e kwartaal;1840;800;660;520;460;340;220;320;320;300;1060;980;580
923;Noord-Holland-Noord (VR);2015 4e kwartaal;1380;800;680;500;460;340;200;340;320;300;580;540;320
924;Noord-Holland-Noord (VR);2015;5920;3140;2600;2020;1800;1300;800;1340;1300;1220;2780;2640;1560
925;Noord-Holland-Noord (VR);2016 1e kwartaal;1260;720;620;460;400;320;180;300;300;280;560;540;360
926;Noord-Holland-Noord (VR);2016 2e kwartaal;1320;740;620;460;420;300;180;320;300;280;580;540;360
927;Noord-Holland-Noord (VR);2016 3e kwartaal;1540;780;680;500;460;340;200;340;320;300;760;700;440
928;Noord-Holland-Noord (VR);2016 4e kwartaal;1440;800;660;480;460;320;160;340;340;320;640;620;460
929;Noord-Holland-Noord (VR);2016;5540;3040;2560;1900;1740;1300;740;1300;1260;1160;2500;2380;1600
930;Noord-Holland-Noord (VR);2017 1e kwartaal;1340;720;600;440;380;280;140;340;320;300;620;600;420
931;Noord-Holland-Noord (VR);2017 2e kwartaal;1700;840;700;520;400;280;140;440;420;380;860;820;520
932;Noord-Holland-Noord (VR);2017 3e kwartaal;1900;820;680;500;480;340;200;340;320;300;1080;980;660
933;Noord-Holland-Noord (VR);2017 4e kwartaal;1400;760;620;440;440;300;160;320;320;300;620;600;380
934;Noord-Holland-Noord (VR);2017;6320;3120;2600;1920;1700;1200;620;1440;1400;1280;3200;2980;1980
935;Noord-Holland-Noord (VR);2018 1e kwartaal;1840;820;720;600;420;340;260;400;380;360;1020;940;620
936;Noord-Holland-Noord (VR);2018 2e kwartaal;1840;780;740;680;420;380;340;360;360;340;1060;1000;620
937;Noord-Holland-Noord (VR);2018 3e kwartaal;2220;960;900;820;480;420;360;480;480;460;1260;1120;700
938;Noord-Holland-Noord (VR);2018 4e kwartaal;1720;820;700;500;440;320;180;380;380;320;900;840;460
939;Noord-Holland-Noord (VR);2018;7640;3380;3080;2600;1760;1480;1120;1620;1600;1480;4260;3880;2400
940;Noord-Holland-Noord (VR);2019 1e kwartaal;1580;720;600;420;380;280;140;340;320;300;880;800;520
941;Noord-Holland-Noord (VR);2019 2e kwartaal;1660;780;640;520;400;260;160;380;380;360;880;760;600
942;Noord-Holland-Noord (VR);2019 3e kwartaal;1620;620;540;440;260;180;100;380;360;340;1000;840;700
943;Noord-Holland-Noord (VR);2019 4e kwartaal;1280;620;540;440;240;160;80;400;380;360;660;580;500
944;Noord-Holland-Noord (VR);2019;6160;2740;2300;1820;1260;860;480;1500;1440;1340;3400;3000;2320
945;Zaanstreek-Waterland (VR);2013 1e kwartaal;840;480;440;440;240;200;200;240;240;240;360;320;320
946;Zaanstreek-Waterland (VR);2013 2e kwartaal;820;440;380;380;220;180;180;220;200;200;380;340;340
947;Zaanstreek-Waterland (VR);2013 3e kwartaal;860;460;400;400;260;200;200;200;200;200;420;380;380
948;Zaanstreek-Waterland (VR);2013 4e kwartaal;1240;500;420;420;260;200;200;240;220;220;740;540;540
949;Zaanstreek-Waterland (VR);2013;3740;1880;1640;1620;980;780;780;900;860;840;1880;1600;1580
950;Zaanstreek-Waterland (VR);2014 1e kwartaal;780;460;380;380;240;180;180;200;200;200;320;300;300
951;Zaanstreek-Waterland (VR);2014 2e kwartaal;800;420;380;380;240;180;180;200;200;200;380;340;340
952;Zaanstreek-Waterland (VR);2014 3e kwartaal;900;420;360;360;240;200;200;180;160;160;480;460;460
953;Zaanstreek-Waterland (VR);2014 4e kwartaal;740;400;340;340;200;140;140;220;200;200;340;300;320
954;Zaanstreek-Waterland (VR);2014;3200;1720;1460;1460;920;700;700;800;760;760;1500;1420;1420
955;Zaanstreek-Waterland (VR);2015 1e kwartaal;740;360;320;320;180;120;120;180;180;180;380;360;360
956;Zaanstreek-Waterland (VR);2015 2e kwartaal;800;360;320;320;160;120;120;200;200;200;440;380;380
957;Zaanstreek-Waterland (VR);2015 3e kwartaal;1020;400;360;360;200;180;180;200;180;180;620;600;600
958;Zaanstreek-Waterland (VR);2015 4e kwartaal;840;400;360;360;240;180;180;180;180;180;420;400;400
959;Zaanstreek-Waterland (VR);2015;3400;1540;1340;1340;780;600;600;760;740;740;1860;1740;1720
960;Zaanstreek-Waterland (VR);2016 1e kwartaal;780;360;300;300;180;140;140;180;160;180;420;380;380
961;Zaanstreek-Waterland (VR);2016 2e kwartaal;760;380;320;320;200;140;140;180;180;180;380;380;360
962;Zaanstreek-Waterland (VR);2016 3e kwartaal;820;380;340;340;200;160;160;180;180;180;460;420;420
963;Zaanstreek-Waterland (VR);2016 4e kwartaal;1000;480;400;400;220;160;160;260;240;240;520;480;480
964;Zaanstreek-Waterland (VR);2016;3360;1580;1360;1360;800;600;600;800;760;760;1780;1640;1640
965;Zaanstreek-Waterland (VR);2017 1e kwartaal;900;400;340;340;180;140;140;220;200;200;500;460;480
966;Zaanstreek-Waterland (VR);2017 2e kwartaal;920;440;360;360;180;120;120;260;240;240;500;460;460
967;Zaanstreek-Waterland (VR);2017 3e kwartaal;860;380;320;320;200;140;140;200;180;200;480;460;460
968;Zaanstreek-Waterland (VR);2017 4e kwartaal;780;380;320;320;200;120;120;200;200;200;400;380;380
969;Zaanstreek-Waterland (VR);2017;3480;1600;1340;1340;760;520;500;860;840;840;1880;1780;1780
970;Zaanstreek-Waterland (VR);2018 1e kwartaal;960;380;320;320;180;140;120;200;180;180;580;540;540
971;Zaanstreek-Waterland (VR);2018 2e kwartaal;760;360;300;280;160;120;100;180;180;180;420;380;360
972;Zaanstreek-Waterland (VR);2018 3e kwartaal;920;400;340;320;180;140;100;220;220;220;520;480;460
973;Zaanstreek-Waterland (VR);2018 4e kwartaal;820;400;360;320;160;140;100;220;220;220;440;400;380
974;Zaanstreek-Waterland (VR);2018;3460;1500;1320;1240;680;520;440;820;800;780;1960;1780;1740
975;Zaanstreek-Waterland (VR);2019 1e kwartaal;820;360;320;280;180;120;100;200;200;180;460;420;380
976;Zaanstreek-Waterland (VR);2019 2e kwartaal;880;380;340;300;180;140;100;200;200;200;500;460;420
977;Zaanstreek-Waterland (VR);2019 3e kwartaal;880;320;280;240;140;120;100;180;160;160;560;520;480
978;Zaanstreek-Waterland (VR);2019 4e kwartaal;800;360;320;280;140;100;80;220;220;200;440;400;380
979;Zaanstreek-Waterland (VR);2019;3360;1440;1240;1100;640;480;360;780;760;740;1940;1780;1660
980;Kennemerland (VR);2013 1e kwartaal;1980;1140;1060;800;780;720;480;360;360;340;840;780;700
981;Kennemerland (VR);2013 2e kwartaal;1940;1120;1060;820;740;680;480;380;360;340;820;780;680
982;Kennemerland (VR);2013 3e kwartaal;2040;1120;1060;780;780;720;460;360;340;300;900;860;780
983;Kennemerland (VR);2013 4e kwartaal;2740;1200;1120;880;800;740;520;380;380;360;1540;1460;1300
984;Kennemerland (VR);2013;8680;4580;4320;3280;3100;2880;1940;1480;1440;1340;4100;3880;3440
985;Kennemerland (VR);2014 1e kwartaal;1800;960;900;720;580;540;380;380;360;340;820;780;720
986;Kennemerland (VR);2014 2e kwartaal;1940;1020;960;780;620;580;420;400;380;360;940;880;800
987;Kennemerland (VR);2014 3e kwartaal;2200;1020;960;760;700;660;480;320;300;280;1180;1100;1000
988;Kennemerland (VR);2014 4e kwartaal;2020;1140;1080;820;740;680;460;420;400;360;860;820;740
989;Kennemerland (VR);2014;7940;4140;3900;3080;2640;2460;1760;1500;1460;1320;3800;3580;3240
990;Kennemerland (VR);2015 1e kwartaal;2020;1100;1040;840;660;620;460;440;420;380;920;880;800
991;Kennemerland (VR);2015 2e kwartaal;1900;1020;960;760;660;620;440;360;340;320;900;820;740
992;Kennemerland (VR);2015 3e kwartaal;2440;1000;960;740;660;620;440;340;320;300;1440;1220;1100
993;Kennemerland (VR);2015 4e kwartaal;2000;1060;1000;840;660;620;480;380;380;360;940;880;800
994;Kennemerland (VR);2015;8360;4160;3960;3180;2640;2500;1820;1500;1460;1360;4200;3800;3440
995;Kennemerland (VR);2016 1e kwartaal;1920;1020;960;760;620;580;400;400;400;360;900;860;780
996;Kennemerland (VR);2016 2e kwartaal;1900;960;900;740;620;580;440;340;320;300;940;840;740
997;Kennemerland (VR);2016 3e kwartaal;1860;960;900;720;600;580;420;340;340;320;900;840;720
998;Kennemerland (VR);2016 4e kwartaal;2140;1160;1080;880;680;640;440;480;460;440;980;900;780
999;Kennemerland (VR);2016;7820;4080;3860;3100;2520;2360;1680;1560;1500;1420;3740;3440;3020
1000;Kennemerland (VR);2017 1e kwartaal;1880;960;840;640;580;480;320;380;360;320;920;820;720
1001;Kennemerland (VR);2017 2e kwartaal;2080;1000;840;680;620;520;380;380;320;300;1080;920;800
1002;Kennemerland (VR);2017 3e kwartaal;2100;980;860;700;640;560;400;340;300;280;1120;960;820
1003;Kennemerland (VR);2017 4e kwartaal;2040;1000;840;660;640;540;380;360;320;300;1040;900;780
1004;Kennemerland (VR);2017;8100;3940;3380;2680;2480;2100;1480;1460;1300;1200;4160;3580;3120
1005;Kennemerland (VR);2018 1e kwartaal;2260;960;800;620;580;480;340;360;320;280;1300;1020;880
1006;Kennemerland (VR);2018 2e kwartaal;1920;900;760;600;560;460;320;340;300;280;1020;820;700
1007;Kennemerland (VR);2018 3e kwartaal;1840;920;840;680;500;420;300;420;400;360;940;780;680
1008;Kennemerland (VR);2018 4e kwartaal;1620;860;780;620;520;460;320;340;320;300;760;660;580
1009;Kennemerland (VR);2018;7640;3620;3160;2500;2160;1820;1280;1480;1340;1220;4020;3280;2860
1010;Kennemerland (VR);2019 1e kwartaal;1660;780;720;560;480;420;300;300;280;260;880;760;660
1011;Kennemerland (VR);2019 2e kwartaal;1860;860;800;620;520;460;300;360;340;300;1000;820;740
1012;Kennemerland (VR);2019 3e kwartaal;1760;820;760;600;480;420;300;340;340;320;940;780;660
1013;Kennemerland (VR);2019 4e kwartaal;1820;940;860;680;560;500;340;380;360;340;900;760;640
1014;Kennemerland (VR);2019;7100;3400;3120;2460;2020;1800;1260;1380;1320;1220;3720;3120;2680
1015;Amsterdam-Amstelland (VR);2013 1e kwartaal;2760;1080;1040;960;420;400;340;660;640;620;1680;1640;1580
1016;Amsterdam-Amstelland (VR);2013 2e kwartaal;2840;1120;1080;1020;460;440;400;660;640;620;1720;1680;1620
1017;Amsterdam-Amstelland (VR);2013 3e kwartaal;2920;1200;1180;1100;480;480;420;720;700;680;1700;1680;1620
1018;Amsterdam-Amstelland (VR);2013 4e kwartaal;3480;1220;1200;1120;460;460;420;740;740;720;2280;2220;2160
1019;Amsterdam-Amstelland (VR);2013;12000;4620;4500;4200;1840;1760;1580;2780;2720;2640;7380;7220;7000
1020;Amsterdam-Amstelland (VR);2014 1e kwartaal;2760;1160;1140;1060;480;460;400;680;680;660;1600;1580;1540
1021;Amsterdam-Amstelland (VR);2014 2e kwartaal;3080;1260;1240;1160;560;560;500;700;680;660;1840;1780;1740
1022;Amsterdam-Amstelland (VR);2014 3e kwartaal;3300;1360;1340;1200;780;760;640;580;580;560;1940;1860;1820
1023;Amsterdam-Amstelland (VR);2014 4e kwartaal;3680;1640;1580;1400;860;820;680;780;760;720;2060;1960;1940
1024;Amsterdam-Amstelland (VR);2014;12820;5400;5280;4820;2680;2600;2240;2720;2680;2580;7420;7200;7020
1025;Amsterdam-Amstelland (VR);2015 1e kwartaal;3480;1400;1360;1180;680;660;500;720;700;680;2080;2020;1980
