ID;Beroep;Marges;Perioden;RegelmatigVeelKrachtZetten_1;RegelmatigHardPraten_2;RegelmatigTeMakenMetTrillingen_3;GevaarlijkWerkTot2018_4;GevaarlijkWerkVanaf2018_5;Vallen_6;Struikelen_7;Bekneld_8;Snijden_9;Botsen_10;GevaarlijkeStoffen_11;Geweld_12;Verbranden_13;Verstikking_14;Anders_15;WaterigeOplossingen_16;StoffenOpHuid_17;AdemtStoffenIn_18;BesmettePersonen_19;WerktMetOfDichtbijOngezondeStoffen_20;Besmettingskans_21;BesmettingskansViaPatienten_22;BesmettingskansViaAndereMensen_23;BesmettingskansViaDieren_24;BesmettingskansViaWater_25;BesmettingskansViaOnderzoeksmateriaal_26;BesmettingskansViaAnderMateriaal_27;InOngemakkelijkeWerkhoudingWerken_28;TijdensWerkRepeterendeBewegingMaken_29;UurPerDagAanBeeldschermVoorWerk_30
4051;104 Sociaal werkers, groeps- en woonb...;Bovengrens 95%-interval;2017;22.5;3.6;3.2;6.4;;;;;;;;;;;;15.7;8.7;3.6;9.8;;;;;;;;;12.2;18.8;3.2
4052;104 Sociaal werkers, groeps- en woonb...;Bovengrens 95%-interval;2018;22.1;4.6;2.6;;20.3;0.5;2.4;0.8;1.2;1.0;0.7;16.6;1.0;0.8;4.9;15.8;8.6;3.1;11.6;;;;;;;;;12.1;20.0;3.1
4053;104 Sociaal werkers, groeps- en woonb...;Bovengrens 95%-interval;2019;18.6;4.6;3.2;;20.8;;3.1;0.5;1.7;1.5;0.5;16.8;0.4;1.0;4.6;14.6;8.3;3.0;11.2;;;;;;;;;11.6;19.3;3.1
4054;104 Sociaal werkers, groeps- en woonb...;Bovengrens 95%-interval;2020;20.3;3.7;4.0;;13.9;;2.2;0.9;1.7;1.1;0.5;10.9;0.8;1.2;3.3;12.3;6.3;2.9;13.8;;;;;;;;;11.4;18.9;3.3
4055;104 Sociaal werkers, groeps- en woonb...;Bovengrens 95%-interval;2021;20.7;4.0;2.9;;14.3;0.4;1.9;0.7;1.2;1.4;;10.3;0.9;1.4;4.2;15.2;7.7;3.0;13.4;;;;;;;;;12.3;19.0;3.1
4056;104 Sociaal werkers, groeps- en woonb...;Bovengrens 95%-interval;2022;23.1;3.5;2.6;;16.4;;2.4;0.8;1.9;1.0;0.4;12.9;0.6;0.8;4.9;;;;;3.6;83.9;56.0;53.0;3.4;5.2;0.6;2.2;12.1;17.7;3.2
4057;104 Sociaal werkers, groeps- en woonb...;Bovengrens 95%-interval;2023;22.6;4.3;3.3;;15.3;;2.3;0.5;1.9;0.7;0.6;12.8;0.8;0.6;3.1;;;;;3.3;82.3;54.3;49.4;4.5;5.1;1.0;2.6;13.2;17.9;3.2
4058;104 Sociaal werkers, groeps- en woonb...;Bovengrens 95%-interval;2024;24.3;5.5;3.0;;17.4;0.5;3.0;1.3;1.6;1.6;0.6;14.4;0.6;1.0;4.6;;;;;2.8;82.5;54.9;45.8;4.2;4.5;0.6;2.7;12.8;20.2;3.1
4059;1041 Sociaal werkers, groeps- en woon.;Waarde;2014;22.2;1.7;2.3;5.4;;;;;;;;;;;;18.6;9.6;3.2;8.3;;;;;;;;;9.4;17.7;2.7
4060;1041 Sociaal werkers, groeps- en woon.;Waarde;2015;19.1;3.0;1.6;6.9;;;;;;;;;;;;14.8;6.4;2.3;7.5;;;;;;;;;9.2;16.1;2.8
4061;1041 Sociaal werkers, groeps- en woon.;Waarde;2016;17.4;2.2;2.1;6.1;;;;;;;;;;;;13.3;7.7;2.7;6.8;;;;;;;;;9.4;17.3;2.9
4062;1041 Sociaal werkers, groeps- en woon.;Waarde;2017;20.0;2.5;2.2;5.0;;;;;;;;;;;;13.4;6.9;2.5;8.0;;;;;;;;;10.3;16.4;3.0
4063;1041 Sociaal werkers, groeps- en woon.;Waarde;2018;20.0;3.6;1.8;;18.2;0.1;1.6;0.3;0.6;0.5;0.2;14.7;0.5;0.3;3.7;14.0;7.2;2.3;10.0;;;;;;;;;10.4;18.0;3.0
4064;1041 Sociaal werkers, groeps- en woon.;Waarde;2019;16.6;3.5;2.3;;18.7;0.0;2.2;0.1;1.0;0.8;0.1;14.8;0.1;0.5;3.4;12.8;6.9;2.1;9.6;;;;;;;;;10.0;17.2;3.0
4065;1041 Sociaal werkers, groeps- en woon.;Waarde;2020;18.1;2.7;2.9;;12.1;0.0;1.4;0.4;1.0;0.4;0.1;9.2;0.4;0.5;2.2;10.5;5.0;2.1;11.9;;;;;;;;;9.6;16.7;3.1
4066;1041 Sociaal werkers, groeps- en woon.;Waarde;2021;18.5;2.9;2.0;;12.3;0.1;1.2;0.2;0.5;0.6;0.0;8.6;0.3;0.7;3.0;13.2;6.2;2.1;11.5;;;;;;;;;10.5;16.9;3.0
4067;1041 Sociaal werkers, groeps- en woon.;Waarde;2022;20.9;2.5;1.7;;14.4;0.0;1.6;0.3;1.2;0.4;0.1;11.2;0.1;0.3;3.6;;;;;2.5;81.9;53.3;50.3;2.4;4.0;0.2;1.4;10.3;15.7;3.1
4068;1041 Sociaal werkers, groeps- en woon.;Waarde;2023;20.4;3.2;2.3;;13.4;0.0;1.5;0.2;1.1;0.3;0.1;11.0;0.3;0.2;2.2;;;;;2.3;80.3;51.7;46.7;3.3;4.0;0.2;1.7;11.4;15.8;3.1
4069;1041 Sociaal werkers, groeps- en woon.;Waarde;2024;22.1;4.2;2.1;;15.3;0.1;2.1;0.5;0.9;0.8;0.2;12.5;0.1;0.4;3.5;;;;;1.9;80.5;52.3;43.2;3.1;3.4;0.2;1.9;11.0;18.0;3.0
4070;1041 Sociaal werkers, groeps- en woon.;Ondergrens 95%-interval;2014;19.3;0.9;1.4;4.0;;;;;;;;;;;;16.0;7.7;2.2;6.5;;;;;;;;;7.5;15.1;2.5
4071;1041 Sociaal werkers, groeps- en woon.;Ondergrens 95%-interval;2015;16.8;2.1;1.0;5.4;;;;;;;;;;;;12.7;5.0;1.5;6.0;;;;;;;;;7.5;13.9;2.7
4072;1041 Sociaal werkers, groeps- en woon.;Ondergrens 95%-interval;2016;15.3;1.5;1.4;4.8;;;;;;;;;;;;11.4;6.3;1.9;5.4;;;;;;;;;7.8;15.1;2.8
4073;1041 Sociaal werkers, groeps- en woon.;Ondergrens 95%-interval;2017;17.7;1.7;1.5;3.8;;;;;;;;;;;;11.5;5.5;1.7;6.5;;;;;;;;;8.6;14.3;2.9
4074;1041 Sociaal werkers, groeps- en woon.;Ondergrens 95%-interval;2018;18.1;2.7;1.2;;16.3;0.0;1.1;0.1;0.3;0.2;0.1;13.0;0.2;0.1;2.9;12.4;6.0;1.6;8.6;;;;;;;;;9.0;16.1;2.9
4075;1041 Sociaal werkers, groeps- en woon.;Ondergrens 95%-interval;2019;14.7;2.6;1.6;;16.7;0.0;1.6;0.0;0.6;0.5;0.0;13.1;0.0;0.2;2.6;11.1;5.7;1.5;8.1;;;;;;;;;8.5;15.3;2.9
4076;1041 Sociaal werkers, groeps- en woon.;Ondergrens 95%-interval;2020;16.0;1.9;2.0;;10.4;0.0;0.9;0.1;0.6;0.1;0.0;7.7;0.2;0.2;1.5;9.0;4.0;1.5;10.3;;;;;;;;;8.1;14.8;3.0
4077;1041 Sociaal werkers, groeps- en woon.;Ondergrens 95%-interval;2021;16.4;2.1;1.3;;10.5;0.0;0.7;0.1;0.2;0.3;0.0;7.1;0.1;0.3;2.2;11.5;4.9;1.4;9.8;;;;;;;;;8.9;14.9;2.8
4078;1041 Sociaal werkers, groeps- en woon.;Ondergrens 95%-interval;2022;18.8;1.8;1.1;;12.6;0.0;1.1;0.1;0.7;0.2;0.0;9.6;0.0;0.1;2.7;;;;;1.7;79.7;50.7;47.6;1.7;3.0;0.0;0.9;8.8;13.8;3.0
4079;1041 Sociaal werkers, groeps- en woon.;Ondergrens 95%-interval;2023;18.4;2.4;1.6;;11.6;0.0;1.0;0.1;0.7;0.1;0.0;9.4;0.1;0.1;1.5;;;;;1.6;78.0;49.0;44.0;2.5;3.1;0.1;1.1;9.8;14.0;3.0
4080;1041 Sociaal werkers, groeps- en woon.;Ondergrens 95%-interval;2024;20.0;3.2;1.5;;13.5;0.0;1.5;0.2;0.5;0.4;0.1;10.8;0.0;0.2;2.7;;;;;1.3;78.2;49.7;40.5;2.3;2.6;0.1;1.3;9.5;16.0;2.9
4081;1041 Sociaal werkers, groeps- en woon.;Bovengrens 95%-interval;2014;25.4;3.0;3.6;7.3;;;;;;;;;;;;21.6;11.9;4.7;10.4;;;;;;;;;11.7;20.6;2.8
4082;1041 Sociaal werkers, groeps- en woon.;Bovengrens 95%-interval;2015;21.8;4.2;2.6;8.6;;;;;;;;;;;;17.2;8.1;3.5;9.3;;;;;;;;;11.2;18.6;3.0
4083;1041 Sociaal werkers, groeps- en woon.;Bovengrens 95%-interval;2016;19.8;3.3;3.1;7.7;;;;;;;;;;;;15.4;9.4;3.8;8.4;;;;;;;;;11.3;19.7;3.1
4084;1041 Sociaal werkers, groeps- en woon.;Bovengrens 95%-interval;2017;22.5;3.6;3.2;6.4;;;;;;;;;;;;15.7;8.7;3.6;9.8;;;;;;;;;12.2;18.8;3.2
4085;1041 Sociaal werkers, groeps- en woon.;Bovengrens 95%-interval;2018;22.1;4.6;2.6;;20.3;0.5;2.4;0.8;1.2;1.0;0.7;16.6;1.0;0.8;4.9;15.8;8.6;3.1;11.6;;;;;;;;;12.1;20.0;3.1
4086;1041 Sociaal werkers, groeps- en woon.;Bovengrens 95%-interval;2019;18.6;4.6;3.2;;20.8;;3.1;0.5;1.7;1.5;0.5;16.8;0.4;1.0;4.6;14.6;8.3;3.0;11.2;;;;;;;;;11.6;19.3;3.1
4087;1041 Sociaal werkers, groeps- en woon.;Bovengrens 95%-interval;2020;20.3;3.7;4.0;;13.9;;2.2;0.9;1.7;1.1;0.5;10.9;0.8;1.2;3.3;12.3;6.3;2.9;13.8;;;;;;;;;11.4;18.9;3.3
4088;1041 Sociaal werkers, groeps- en woon.;Bovengrens 95%-interval;2021;20.7;4.0;2.9;;14.3;0.4;1.9;0.7;1.2;1.4;;10.3;0.9;1.4;4.2;15.2;7.7;3.0;13.4;;;;;;;;;12.3;19.0;3.1
4089;1041 Sociaal werkers, groeps- en woon.;Bovengrens 95%-interval;2022;23.1;3.5;2.6;;16.4;;2.4;0.8;1.9;1.0;0.4;12.9;0.6;0.8;4.9;;;;;3.6;83.9;56.0;53.0;3.4;5.2;0.6;2.2;12.1;17.7;3.2
4090;1041 Sociaal werkers, groeps- en woon.;Bovengrens 95%-interval;2023;22.6;4.3;3.3;;15.3;;2.3;0.5;1.9;0.7;0.6;12.8;0.8;0.6;3.1;;;;;3.3;82.3;54.3;49.4;4.5;5.1;1.0;2.6;13.2;17.9;3.2
4091;1041 Sociaal werkers, groeps- en woon.;Bovengrens 95%-interval;2024;24.3;5.5;3.0;;17.4;0.5;3.0;1.3;1.6;1.6;0.6;14.4;0.6;1.0;4.6;;;;;2.8;82.5;54.9;45.8;4.2;4.5;0.6;2.7;12.8;20.2;3.1
4092;105 Verzorgenden;Waarde;2014;53.3;1.0;6.2;3.0;;;;;;;;;;;;58.0;20.9;4.2;13.3;;;;;;;;;26.6;44.4;1.5
4093;105 Verzorgenden;Waarde;2015;57.4;1.6;5.5;2.6;;;;;;;;;;;;56.1;21.3;4.0;16.1;;;;;;;;;26.6;47.2;1.6
4094;105 Verzorgenden;Waarde;2016;54.2;1.8;7.3;3.2;;;;;;;;;;;;53.9;19.3;5.9;17.4;;;;;;;;;27.0;45.7;1.7
4095;105 Verzorgenden;Waarde;2017;57.9;1.0;5.4;2.6;;;;;;;;;;;;51.4;17.8;3.8;15.6;;;;;;;;;29.3;47.3;1.8
4096;105 Verzorgenden;Waarde;2018;55.7;1.5;5.5;;12.7;0.7;4.0;0.3;1.8;1.7;1.1;6.1;0.4;0.2;3.2;52.0;17.6;3.8;15.8;;;;;;;;;31.4;48.1;1.9
4097;105 Verzorgenden;Waarde;2019;54.1;1.9;5.7;;12.6;0.2;3.3;0.1;1.5;1.0;0.6;6.0;0.2;0.5;3.2;49.8;16.3;3.7;16.5;;;;;;;;;30.0;46.0;2.0
4098;105 Verzorgenden;Waarde;2020;49.5;1.7;5.2;;9.5;0.3;3.4;0.1;0.9;0.5;0.3;3.3;0.1;0.4;3.4;44.3;15.8;2.8;21.3;;;;;;;;;27.2;43.8;1.8
4099;105 Verzorgenden;Waarde;2021;48.9;1.9;7.5;;10.6;0.4;3.4;0.4;0.6;1.0;0.4;4.0;0.5;0.4;3.4;43.5;15.5;3.7;21.6;;;;;;;;;28.4;44.4;1.8
4100;105 Verzorgenden;Waarde;2022;55.2;1.8;5.7;;10.0;0.3;4.0;0.3;1.4;0.7;0.3;4.3;0.5;0.5;2.5;;;;;6.1;92.8;82.3;42.2;1.1;3.9;1.0;4.9;29.8;47.3;1.8
4101;105 Verzorgenden;Waarde;2023;50.8;1.6;5.5;;11.1;0.4;3.5;0.4;1.1;0.9;0.8;5.4;0.3;0.2;2.6;;;;;5.7;90.5;80.7;34.8;0.8;2.4;0.8;3.5;26.1;43.1;1.9
4102;105 Verzorgenden;Waarde;2024;52.2;2.0;4.6;;10.2;0.3;3.1;0.3;1.1;1.0;0.6;5.0;0.3;0.8;2.1;;;;;5.7;91.6;81.1;34.8;0.9;3.2;0.6;3.6;28.5;44.8;1.9
4103;105 Verzorgenden;Ondergrens 95%-interval;2014;50.1;0.5;4.5;2.1;;;;;;;;;;;;54.7;18.3;3.1;11.1;;;;;;;;;23.8;41.1;1.4
4104;105 Verzorgenden;Ondergrens 95%-interval;2015;54.7;1.0;4.4;1.8;;;;;;;;;;;;53.3;19.1;3.1;14.2;;;;;;;;;24.2;44.5;1.5
4105;105 Verzorgenden;Ondergrens 95%-interval;2016;50.8;1.2;5.9;2.4;;;;;;;;;;;;50.6;15.9;3.1;14.1;;;;;;;;;24.4;42.5;1.6
4106;105 Verzorgenden;Ondergrens 95%-interval;2017;55.1;0.5;4.2;1.8;;;;;;;;;;;;48.6;15.8;2.9;13.6;;;;;;;;;26.8;44.5;1.7
4107;105 Verzorgenden;Ondergrens 95%-interval;2018;53.2;0.9;4.5;;11.1;0.4;3.1;0.1;1.3;1.2;0.7;5.0;0.2;0.1;2.4;49.6;15.8;3.0;14.0;;;;;;;;;29.2;45.7;1.8
4108;105 Verzorgenden;Ondergrens 95%-interval;2019;51.6;1.3;4.6;;11.0;0.1;2.5;0.0;1.0;0.6;0.3;4.9;0.1;0.2;2.4;47.2;14.5;2.8;14.7;;;;;;;;;27.8;43.5;1.9
4109;105 Verzorgenden;Ondergrens 95%-interval;2020;46.9;1.1;4.1;;8.1;0.1;2.5;0.0;0.5;0.3;0.1;2.5;0.0;0.1;2.6;41.7;13.9;2.0;19.2;;;;;;;;;24.9;41.2;1.7
4110;105 Verzorgenden;Ondergrens 95%-interval;2021;46.3;1.2;6.1;;9.1;0.2;2.6;0.2;0.3;0.6;0.2;3.1;0.2;0.1;2.5;41.0;13.7;2.8;19.6;;;;;;;;;26.1;41.8;1.7
4111;105 Verzorgenden;Ondergrens 95%-interval;2022;52.7;1.2;4.6;;8.6;0.1;3.1;0.1;0.9;0.4;0.1;3.4;0.3;0.2;1.9;;;;;4.9;91.4;80.3;39.8;0.6;3.0;0.6;3.9;27.6;44.9;1.7
4112;105 Verzorgenden;Ondergrens 95%-interval;2023;48.3;1.0;4.4;;9.5;0.2;2.6;0.2;0.6;0.5;0.4;4.3;0.1;0.1;1.8;;;;;4.6;88.9;78.6;32.4;0.5;1.8;0.5;2.6;23.9;40.5;1.8
4113;105 Verzorgenden;Ondergrens 95%-interval;2024;49.6;1.3;3.7;;8.7;0.1;2.3;0.1;0.7;0.6;0.3;4.0;0.1;0.5;1.4;;;;;4.5;90.1;79.1;32.4;0.5;2.4;0.3;2.7;26.3;42.3;1.8
4114;105 Verzorgenden;Bovengrens 95%-interval;2014;56.5;1.9;8.3;4.4;;;;;;;;;;;;61.2;23.7;5.8;15.9;;;;;;;;;29.6;47.6;1.6
4115;105 Verzorgenden;Bovengrens 95%-interval;2015;60.1;2.4;6.9;3.6;;;;;;;;;;;;58.9;23.6;5.2;18.3;;;;;;;;;29.1;50.0;1.7
4116;105 Verzorgenden;Bovengrens 95%-interval;2016;57.6;2.7;8.9;4.4;;;;;;;;;;;;57.2;23.2;10.8;21.3;;;;;;;;;29.7;48.9;1.8
4117;105 Verzorgenden;Bovengrens 95%-interval;2017;60.7;1.8;6.9;3.7;;;;;;;;;;;;54.3;20.1;5.1;17.8;;;;;;;;;32.0;50.2;1.9
4118;105 Verzorgenden;Bovengrens 95%-interval;2018;58.0;2.3;6.7;;14.4;1.3;5.1;0.7;2.6;2.5;1.8;7.4;0.8;0.6;4.2;54.5;19.5;4.8;17.7;;;;;;;;;33.6;50.5;2.0
4119;105 Verzorgenden;Bovengrens 95%-interval;2019;56.6;2.8;7.1;;14.5;0.8;4.3;0.5;2.3;1.6;1.3;7.3;0.6;0.9;4.3;52.3;18.2;4.8;18.5;;;;;;;;;32.4;48.5;2.1
4120;105 Verzorgenden;Bovengrens 95%-interval;2020;52.1;2.6;6.6;;11.2;0.9;4.5;0.6;1.6;1.1;0.7;4.4;0.5;0.9;4.5;47.0;17.9;3.9;23.6;;;;;;;;;29.6;46.4;1.9
4121;105 Verzorgenden;Bovengrens 95%-interval;2021;51.5;2.8;9.0;;12.4;1.0;4.5;1.0;1.3;1.8;0.9;5.2;1.0;0.9;4.5;46.1;17.5;4.8;23.8;;;;;;;;;30.8;47.0;1.9
4122;105 Verzorgenden;Bovengrens 95%-interval;2022;57.6;2.6;7.0;;11.7;0.7;5.1;0.8;2.2;1.2;0.8;5.5;1.1;1.0;3.5;;;;;7.5;94.0;84.1;44.7;1.8;4.9;1.6;6.1;32.1;49.8;1.9
4123;105 Verzorgenden;Bovengrens 95%-interval;2023;53.3;2.4;6.8;;12.9;0.9;4.5;0.9;1.8;1.5;1.4;6.8;0.8;0.9;3.6;;;;;7.2;91.9;82.6;37.3;1.5;3.3;1.4;4.5;28.3;45.6;2.0
4124;105 Verzorgenden;Bovengrens 95%-interval;2024;54.7;2.9;5.9;;11.9;0.8;4.2;0.9;1.8;1.6;1.3;6.3;0.7;1.5;3.0;;;;;7.1;92.9;83.0;37.2;1.5;4.3;1.2;4.6;30.8;47.3;2.0
4125;1051 Verzorgenden;Waarde;2014;53.3;1.0;6.2;3.0;;;;;;;;;;;;58.0;20.9;4.2;13.3;;;;;;;;;26.6;44.4;1.5
4126;1051 Verzorgenden;Waarde;2015;57.4;1.6;5.5;2.6;;;;;;;;;;;;56.1;21.3;4.0;16.1;;;;;;;;;26.6;47.2;1.6
4127;1051 Verzorgenden;Waarde;2016;54.2;1.8;7.3;3.2;;;;;;;;;;;;53.9;19.3;5.9;17.4;;;;;;;;;27.0;45.7;1.7
4128;1051 Verzorgenden;Waarde;2017;57.9;1.0;5.4;2.6;;;;;;;;;;;;51.4;17.8;3.8;15.6;;;;;;;;;29.3;47.3;1.8
4129;1051 Verzorgenden;Waarde;2018;55.7;1.5;5.5;;12.7;0.7;4.0;0.3;1.8;1.7;1.1;6.1;0.4;0.2;3.2;52.0;17.6;3.8;15.8;;;;;;;;;31.4;48.1;1.9
4130;1051 Verzorgenden;Waarde;2019;54.1;1.9;5.7;;12.6;0.2;3.3;0.1;1.5;1.0;0.6;6.0;0.2;0.5;3.2;49.8;16.3;3.7;16.5;;;;;;;;;30.0;46.0;2.0
4131;1051 Verzorgenden;Waarde;2020;49.5;1.7;5.2;;9.5;0.3;3.4;0.1;0.9;0.5;0.3;3.3;0.1;0.4;3.4;44.3;15.8;2.8;21.3;;;;;;;;;27.2;43.8;1.8
4132;1051 Verzorgenden;Waarde;2021;48.9;1.9;7.5;;10.6;0.4;3.4;0.4;0.6;1.0;0.4;4.0;0.5;0.4;3.4;43.5;15.5;3.7;21.6;;;;;;;;;28.4;44.4;1.8
4133;1051 Verzorgenden;Waarde;2022;55.2;1.8;5.7;;10.0;0.3;4.0;0.3;1.4;0.7;0.3;4.3;0.5;0.5;2.5;;;;;6.1;92.8;82.3;42.2;1.1;3.9;1.0;4.9;29.8;47.3;1.8
4134;1051 Verzorgenden;Waarde;2023;50.8;1.6;5.5;;11.1;0.4;3.5;0.4;1.1;0.9;0.8;5.4;0.3;0.2;2.6;;;;;5.7;90.5;80.7;34.8;0.8;2.4;0.8;3.5;26.1;43.1;1.9
4135;1051 Verzorgenden;Waarde;2024;52.2;2.0;4.6;;10.2;0.3;3.1;0.3;1.1;1.0;0.6;5.0;0.3;0.8;2.1;;;;;5.7;91.6;81.1;34.8;0.9;3.2;0.6;3.6;28.5;44.8;1.9
4136;1051 Verzorgenden;Ondergrens 95%-interval;2014;50.1;0.5;4.5;2.1;;;;;;;;;;;;54.7;18.3;3.1;11.1;;;;;;;;;23.8;41.1;1.4
4137;1051 Verzorgenden;Ondergrens 95%-interval;2015;54.7;1.0;4.4;1.8;;;;;;;;;;;;53.3;19.1;3.1;14.2;;;;;;;;;24.2;44.5;1.5
4138;1051 Verzorgenden;Ondergrens 95%-interval;2016;50.8;1.2;5.9;2.4;;;;;;;;;;;;50.6;15.9;3.1;14.1;;;;;;;;;24.4;42.5;1.6
4139;1051 Verzorgenden;Ondergrens 95%-interval;2017;55.1;0.5;4.2;1.8;;;;;;;;;;;;48.6;15.8;2.9;13.6;;;;;;;;;26.8;44.5;1.7
4140;1051 Verzorgenden;Ondergrens 95%-interval;2018;53.2;0.9;4.5;;11.1;0.4;3.1;0.1;1.3;1.2;0.7;5.0;0.2;0.1;2.4;49.6;15.8;3.0;14.0;;;;;;;;;29.2;45.7;1.8
4141;1051 Verzorgenden;Ondergrens 95%-interval;2019;51.6;1.3;4.6;;11.0;0.1;2.5;0.0;1.0;0.6;0.3;4.9;0.1;0.2;2.4;47.2;14.5;2.8;14.7;;;;;;;;;27.8;43.5;1.9
4142;1051 Verzorgenden;Ondergrens 95%-interval;2020;46.9;1.1;4.1;;8.1;0.1;2.5;0.0;0.5;0.3;0.1;2.5;0.0;0.1;2.6;41.7;13.9;2.0;19.2;;;;;;;;;24.9;41.2;1.7
4143;1051 Verzorgenden;Ondergrens 95%-interval;2021;46.3;1.2;6.1;;9.1;0.2;2.6;0.2;0.3;0.6;0.2;3.1;0.2;0.1;2.5;41.0;13.7;2.8;19.6;;;;;;;;;26.1;41.8;1.7
4144;1051 Verzorgenden;Ondergrens 95%-interval;2022;52.7;1.2;4.6;;8.6;0.1;3.1;0.1;0.9;0.4;0.1;3.4;0.3;0.2;1.9;;;;;4.9;91.4;80.3;39.8;0.6;3.0;0.6;3.9;27.6;44.9;1.7
4145;1051 Verzorgenden;Ondergrens 95%-interval;2023;48.3;1.0;4.4;;9.5;0.2;2.6;0.2;0.6;0.5;0.4;4.3;0.1;0.1;1.8;;;;;4.6;88.9;78.6;32.4;0.5;1.8;0.5;2.6;23.9;40.5;1.8
4146;1051 Verzorgenden;Ondergrens 95%-interval;2024;49.6;1.3;3.7;;8.7;0.1;2.3;0.1;0.7;0.6;0.3;4.0;0.1;0.5;1.4;;;;;4.5;90.1;79.1;32.4;0.5;2.4;0.3;2.7;26.3;42.3;1.8
4147;1051 Verzorgenden;Bovengrens 95%-interval;2014;56.5;1.9;8.3;4.4;;;;;;;;;;;;61.2;23.7;5.8;15.9;;;;;;;;;29.6;47.6;1.6
4148;1051 Verzorgenden;Bovengrens 95%-interval;2015;60.1;2.4;6.9;3.6;;;;;;;;;;;;58.9;23.6;5.2;18.3;;;;;;;;;29.1;50.0;1.7
4149;1051 Verzorgenden;Bovengrens 95%-interval;2016;57.6;2.7;8.9;4.4;;;;;;;;;;;;57.2;23.2;10.8;21.3;;;;;;;;;29.7;48.9;1.8
4150;1051 Verzorgenden;Bovengrens 95%-interval;2017;60.7;1.8;6.9;3.7;;;;;;;;;;;;54.3;20.1;5.1;17.8;;;;;;;;;32.0;50.2;1.9
4151;1051 Verzorgenden;Bovengrens 95%-interval;2018;58.0;2.3;6.7;;14.4;1.3;5.1;0.7;2.6;2.5;1.8;7.4;0.8;0.6;4.2;54.5;19.5;4.8;17.7;;;;;;;;;33.6;50.5;2.0
4152;1051 Verzorgenden;Bovengrens 95%-interval;2019;56.6;2.8;7.1;;14.5;0.8;4.3;0.5;2.3;1.6;1.3;7.3;0.6;0.9;4.3;52.3;18.2;4.8;18.5;;;;;;;;;32.4;48.5;2.1
4153;1051 Verzorgenden;Bovengrens 95%-interval;2020;52.1;2.6;6.6;;11.2;0.9;4.5;0.6;1.6;1.1;0.7;4.4;0.5;0.9;4.5;47.0;17.9;3.9;23.6;;;;;;;;;29.6;46.4;1.9
4154;1051 Verzorgenden;Bovengrens 95%-interval;2021;51.5;2.8;9.0;;12.4;1.0;4.5;1.0;1.3;1.8;0.9;5.2;1.0;0.9;4.5;46.1;17.5;4.8;23.8;;;;;;;;;30.8;47.0;1.9
4155;1051 Verzorgenden;Bovengrens 95%-interval;2022;57.6;2.6;7.0;;11.7;0.7;5.1;0.8;2.2;1.2;0.8;5.5;1.1;1.0;3.5;;;;;7.5;94.0;84.1;44.7;1.8;4.9;1.6;6.1;32.1;49.8;1.9
4156;1051 Verzorgenden;Bovengrens 95%-interval;2023;53.3;2.4;6.8;;12.9;0.9;4.5;0.9;1.8;1.5;1.4;6.8;0.8;0.9;3.6;;;;;7.2;91.9;82.6;37.3;1.5;3.3;1.4;4.5;28.3;45.6;2.0
4157;1051 Verzorgenden;Bovengrens 95%-interval;2024;54.7;2.9;5.9;;11.9;0.8;4.2;0.9;1.8;1.6;1.3;6.3;0.7;1.5;3.0;;;;;7.1;92.9;83.0;37.2;1.5;4.3;1.2;4.6;30.8;47.3;2.0
4158;11 Dienstverlenende beroepen;Waarde;2014;28.3;7.5;8.0;3.4;;;;;;;;;;;;60.9;29.9;10.4;6.3;;;;;;;;;14.2;51.8;1.0
4159;11 Dienstverlenende beroepen;Waarde;2015;27.0;8.7;8.0;3.4;;;;;;;;;;;;57.3;28.8;10.8;7.1;;;;;;;;;13.6;52.6;1.2
4160;11 Dienstverlenende beroepen;Waarde;2016;29.5;9.0;8.5;3.0;;;;;;;;;;;;60.5;31.0;11.4;7.0;;;;;;;;;14.2;53.5;1.1
4161;11 Dienstverlenende beroepen;Waarde;2017;29.7;9.8;9.4;4.0;;;;;;;;;;;;57.8;29.2;10.1;6.4;;;;;;;;;14.8;54.4;1.2
4162;11 Dienstverlenende beroepen;Waarde;2018;27.5;9.6;7.9;;22.1;1.4;10.6;1.0;10.5;1.4;1.6;2.4;10.1;0.3;2.2;57.0;27.9;12.0;7.1;;;;;;;;;13.2;52.2;1.3
4163;11 Dienstverlenende beroepen;Waarde;2019;27.7;10.9;7.7;;22.3;1.5;10.8;1.0;11.5;1.6;2.3;2.1;10.8;0.4;1.6;56.0;26.5;11.2;6.5;;;;;;;;;12.9;52.1;1.3
4164;11 Dienstverlenende beroepen;Waarde;2020;22.3;8.7;8.2;;17.9;1.2;7.6;0.7;8.3;2.1;1.8;2.0;7.2;0.3;1.6;54.6;27.8;10.4;12.2;;;;;;;;;12.7;49.2;1.3
4165;11 Dienstverlenende beroepen;Waarde;2021;24.0;8.6;7.7;;19.6;0.9;8.0;0.7;9.0;1.8;1.9;1.7;8.9;0.1;2.1;52.0;25.1;9.9;12.3;;;;;;;;;12.2;49.7;1.4
4166;11 Dienstverlenende beroepen;Waarde;2022;26.8;9.4;6.0;;19.2;1.2;8.7;0.4;8.8;1.4;1.5;1.2;8.8;0.4;1.7;;;;;11.1;59.6;11.4;48.0;2.2;3.1;0.2;6.3;11.7;48.6;1.2
