ID;Geslacht;TypeZefstandigenInStartjaar;SociaaleconomischePositieInPeiljaar;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Peiljaar;Perioden;StartendeZelfstandigen_1
8812;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;2 jaar na startjaar;2014;5.8
8813;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;2 jaar na startjaar;2015;6.5
8814;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;2 jaar na startjaar;2016;5.9
8815;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;2 jaar na startjaar;2017;6.1
8816;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;2 jaar na startjaar;2018;6.5
8817;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;2 jaar na startjaar;2019;7.0
8818;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;2 jaar na startjaar;2020;6.4
8819;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;2 jaar na startjaar;2021;
8820;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;3 jaar na startjaar;2012;5.0
8821;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;3 jaar na startjaar;2013;5.0
8822;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;3 jaar na startjaar;2014;5.8
8823;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;3 jaar na startjaar;2015;6.5
8824;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;3 jaar na startjaar;2016;5.9
8825;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;3 jaar na startjaar;2017;6.1
8826;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;3 jaar na startjaar;2018;6.5
8827;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;3 jaar na startjaar;2019;7.0
8828;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;3 jaar na startjaar;2020;
8829;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;3 jaar na startjaar;2021;
8830;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;4 jaar na startjaar;2012;5.0
8831;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;4 jaar na startjaar;2013;5.0
8832;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;4 jaar na startjaar;2014;5.8
8833;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;4 jaar na startjaar;2015;6.5
8834;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;4 jaar na startjaar;2016;5.9
8835;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;4 jaar na startjaar;2017;6.1
8836;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;4 jaar na startjaar;2018;6.5
8837;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;4 jaar na startjaar;2019;
8838;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;4 jaar na startjaar;2020;
8839;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;4 jaar na startjaar;2021;
8840;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;5 jaar na startjaar;2012;5.0
8841;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;5 jaar na startjaar;2013;5.0
8842;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;5 jaar na startjaar;2014;5.8
8843;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;5 jaar na startjaar;2015;6.5
8844;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;5 jaar na startjaar;2016;5.9
8845;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;5 jaar na startjaar;2017;6.1
8846;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;5 jaar na startjaar;2018;
8847;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;5 jaar na startjaar;2019;
8848;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;5 jaar na startjaar;2020;
8849;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;M Specialistische zakelijke diensten;5 jaar na startjaar;2021;
8850;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;1 jaar na startjaar;2012;1.5
8851;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;1 jaar na startjaar;2013;1.6
8852;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;1 jaar na startjaar;2014;1.9
8853;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;1 jaar na startjaar;2015;2.0
8854;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;1 jaar na startjaar;2016;1.9
8855;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;1 jaar na startjaar;2017;2.4
8856;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;1 jaar na startjaar;2018;2.5
8857;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;1 jaar na startjaar;2019;2.3
8858;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;1 jaar na startjaar;2020;2.7
8859;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;1 jaar na startjaar;2021;2.6
8860;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;2 jaar na startjaar;2012;1.5
8861;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;2 jaar na startjaar;2013;1.6
8862;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;2 jaar na startjaar;2014;1.9
8863;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;2 jaar na startjaar;2015;2.0
8864;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;2 jaar na startjaar;2016;1.9
8865;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;2 jaar na startjaar;2017;2.4
8866;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;2 jaar na startjaar;2018;2.5
8867;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;2 jaar na startjaar;2019;2.3
8868;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;2 jaar na startjaar;2020;2.7
8869;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;2 jaar na startjaar;2021;
8870;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;3 jaar na startjaar;2012;1.5
8871;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;3 jaar na startjaar;2013;1.6
8872;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;3 jaar na startjaar;2014;1.9
8873;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;3 jaar na startjaar;2015;2.0
8874;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;3 jaar na startjaar;2016;1.9
8875;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;3 jaar na startjaar;2017;2.4
8876;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;3 jaar na startjaar;2018;2.5
8877;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;3 jaar na startjaar;2019;2.3
8878;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;3 jaar na startjaar;2020;
8879;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;3 jaar na startjaar;2021;
8880;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;4 jaar na startjaar;2012;1.5
8881;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;4 jaar na startjaar;2013;1.6
8882;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;4 jaar na startjaar;2014;1.9
8883;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;4 jaar na startjaar;2015;2.0
8884;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;4 jaar na startjaar;2016;1.9
8885;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;4 jaar na startjaar;2017;2.4
8886;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;4 jaar na startjaar;2018;2.5
8887;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;4 jaar na startjaar;2019;
8888;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;4 jaar na startjaar;2020;
8889;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;4 jaar na startjaar;2021;
8890;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;5 jaar na startjaar;2012;1.5
8891;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;5 jaar na startjaar;2013;1.6
8892;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;5 jaar na startjaar;2014;1.9
8893;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;5 jaar na startjaar;2015;2.0
8894;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;5 jaar na startjaar;2016;1.9
8895;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;5 jaar na startjaar;2017;2.4
8896;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;5 jaar na startjaar;2018;
8897;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;5 jaar na startjaar;2019;
8898;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;5 jaar na startjaar;2020;
8899;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;N Verhuur en overige zakelijke diensten;5 jaar na startjaar;2021;
8900;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;1 jaar na startjaar;2012;0.7
8901;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;1 jaar na startjaar;2013;0.2
8902;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;1 jaar na startjaar;2014;1.2
8903;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;1 jaar na startjaar;2015;0.7
8904;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;1 jaar na startjaar;2016;0.5
8905;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;1 jaar na startjaar;2017;0.5
8906;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;1 jaar na startjaar;2018;0.5
8907;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;1 jaar na startjaar;2019;0.5
8908;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;1 jaar na startjaar;2020;0.3
8909;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;1 jaar na startjaar;2021;0.8
8910;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;2 jaar na startjaar;2012;0.7
8911;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;2 jaar na startjaar;2013;0.2
8912;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;2 jaar na startjaar;2014;1.2
8913;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;2 jaar na startjaar;2015;0.7
8914;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;2 jaar na startjaar;2016;0.5
8915;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;2 jaar na startjaar;2017;0.5
8916;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;2 jaar na startjaar;2018;0.5
8917;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;2 jaar na startjaar;2019;0.5
8918;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;2 jaar na startjaar;2020;0.3
8919;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;2 jaar na startjaar;2021;
8920;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;3 jaar na startjaar;2012;0.7
8921;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;3 jaar na startjaar;2013;0.2
8922;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;3 jaar na startjaar;2014;1.2
8923;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;3 jaar na startjaar;2015;0.7
8924;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;3 jaar na startjaar;2016;0.5
8925;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;3 jaar na startjaar;2017;0.5
8926;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;3 jaar na startjaar;2018;0.5
8927;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;3 jaar na startjaar;2019;0.5
8928;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;3 jaar na startjaar;2020;
8929;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;3 jaar na startjaar;2021;
8930;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;4 jaar na startjaar;2012;0.7
8931;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;4 jaar na startjaar;2013;0.2
8932;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;4 jaar na startjaar;2014;1.2
8933;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;4 jaar na startjaar;2015;0.7
8934;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;4 jaar na startjaar;2016;0.5
8935;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;4 jaar na startjaar;2017;0.5
8936;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;4 jaar na startjaar;2018;0.5
8937;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;4 jaar na startjaar;2019;
8938;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;4 jaar na startjaar;2020;
8939;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;4 jaar na startjaar;2021;
8940;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;5 jaar na startjaar;2012;0.7
8941;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;5 jaar na startjaar;2013;0.2
8942;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;5 jaar na startjaar;2014;1.2
8943;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;5 jaar na startjaar;2015;0.7
8944;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;5 jaar na startjaar;2016;0.5
8945;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;5 jaar na startjaar;2017;0.5
8946;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;5 jaar na startjaar;2018;
8947;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;5 jaar na startjaar;2019;
8948;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;5 jaar na startjaar;2020;
8949;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;5 jaar na startjaar;2021;
8950;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;1 jaar na startjaar;2012;2.2
8951;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;1 jaar na startjaar;2013;2.1
8952;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;1 jaar na startjaar;2014;2.3
8953;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;1 jaar na startjaar;2015;2.6
8954;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;1 jaar na startjaar;2016;2.7
8955;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;1 jaar na startjaar;2017;2.8
8956;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;1 jaar na startjaar;2018;2.9
8957;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;1 jaar na startjaar;2019;3.8
8958;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;1 jaar na startjaar;2020;3.5
8959;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;1 jaar na startjaar;2021;3.8
8960;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;2 jaar na startjaar;2012;2.2
8961;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;2 jaar na startjaar;2013;2.1
8962;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;2 jaar na startjaar;2014;2.3
8963;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;2 jaar na startjaar;2015;2.6
8964;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;2 jaar na startjaar;2016;2.7
8965;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;2 jaar na startjaar;2017;2.8
8966;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;2 jaar na startjaar;2018;2.9
8967;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;2 jaar na startjaar;2019;3.8
8968;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;2 jaar na startjaar;2020;3.5
8969;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;2 jaar na startjaar;2021;
8970;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;3 jaar na startjaar;2012;2.2
8971;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;3 jaar na startjaar;2013;2.1
8972;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;3 jaar na startjaar;2014;2.3
8973;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;3 jaar na startjaar;2015;2.6
8974;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;3 jaar na startjaar;2016;2.7
8975;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;3 jaar na startjaar;2017;2.8
8976;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;3 jaar na startjaar;2018;2.9
8977;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;3 jaar na startjaar;2019;3.8
8978;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;3 jaar na startjaar;2020;
8979;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;3 jaar na startjaar;2021;
