ID;JaarImmigratie;Geslacht;Leeftijdsgroep;LandVanHerkomst;TotaalAllochtoneImmigranten_1;GeremigreerdBinnen1Jaar_2;GeremigreerdIn12Jaar_3;GeremigreerdIn23Jaar_4;GeremigreerdIn35Jaar_5;GeremigreerdInMeerDan5Jaar_6;NietGeremigreerd_7
8174;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Bulgarije;0.0;;;8.0;;8.0;84.0
8175;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Canada;0.1;18.0;11.0;8.0;17.0;7.0;38.0
8176;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Chili;0.0;;;24.0;8.0;12.0;56.0
8177;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;China;0.8;1.0;2.0;1.0;3.0;8.0;85.0
8178;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Colombia;0.3;1.0;2.0;1.0;5.0;4.0;88.0
8179;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Congo (DR);0.1;2.0;2.0;6.0;10.0;10.0;69.0
8180;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Denemarken;0.1;18.0;8.0;23.0;5.0;5.0;41.0
8181;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Dominicaanse Republiek;0.1;5.0;3.0;1.0;8.0;10.0;73.0
8182;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Duitsland;1.0;9.0;7.0;7.0;8.0;9.0;60.0
8183;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Egypte;0.1;3.0;2.0;2.0;11.0;13.0;69.0
8184;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Ethiopië;0.2;1.0;5.0;1.0;3.0;6.0;83.0
8185;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Filippijnen;0.1;5.0;1.0;3.0;4.0;4.0;83.0
8186;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Frankrijk;0.4;4.0;12.0;15.0;19.0;11.0;38.0
8187;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Ghana;0.1;1.0;2.0;1.0;6.0;10.0;80.0
8188;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Griekenland;0.1;5.0;6.0;11.0;12.0;12.0;55.0
8189;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Guyana;0.0;;;;;25.0;75.0
8190;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Hongarije;0.1;10.0;14.0;5.0;11.0;11.0;49.0
8191;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Hongkong;0.0;;30.0;;10.0;;60.0
8192;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Ierland;0.1;10.0;14.0;10.0;3.0;17.0;45.0
8193;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;India;0.1;4.0;7.0;6.0;3.0;4.0;76.0
8194;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Indonesië;0.1;7.0;4.0;7.0;16.0;4.0;61.0
8195;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Irak;1.0;1.0;5.0;3.0;4.0;6.0;82.0
8196;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Iran;0.3;3.0;4.0;4.0;4.0;4.0;80.0
8197;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Israël;0.1;18.0;4.0;6.0;9.0;6.0;56.0
8198;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Italië;0.1;11.0;8.0;8.0;13.0;11.0;51.0
8199;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Japan;0.3;12.0;17.0;21.0;27.0;14.0;9.0
8200;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Kaapverdië;0.0;2.0;2.0;;;5.0;90.0
8201;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Libanon;0.0;4.0;7.0;;7.0;;82.0
8202;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Maleisië;0.1;12.0;6.0;6.0;15.0;4.0;57.0
8203;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Marokko;0.7;1.0;1.0;1.0;2.0;5.0;90.0
8204;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Nederlandse Antillen en Aruba;2.9;7.0;5.0;5.0;9.0;9.0;65.0
8205;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Nieuw-Zeeland;0.1;17.0;9.0;12.0;12.0;7.0;43.0
8206;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Nigeria;0.1;9.0;9.0;12.0;6.0;10.0;54.0
8207;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Noorwegen;0.1;8.0;17.0;12.0;14.0;5.0;44.0
8208;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Oostenrijk;0.1;7.0;9.0;2.0;18.0;13.0;52.0
8209;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Pakistan;0.2;5.0;2.0;2.0;2.0;10.0;80.0
8210;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Peru;0.0;;;12.0;12.0;3.0;74.0
8211;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Polen;0.2;4.0;7.0;6.0;5.0;5.0;73.0
8212;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Portugal;0.2;6.0;7.0;7.0;15.0;11.0;54.0
8213;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Roemenië;0.1;7.0;1.0;3.0;1.0;5.0;82.0
8214;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Sierra Leone;0.1;1.0;;3.0;4.0;6.0;86.0
8215;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Singapore;0.1;5.0;7.0;10.0;21.0;10.0;48.0
8216;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Soedan;0.2;3.0;3.0;3.0;6.0;12.0;74.0
8217;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Somalië;0.5;2.0;6.0;9.0;12.0;9.0;61.0
8218;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Spanje;0.2;10.0;5.0;12.0;10.0;10.0;52.0
8219;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Sri Lanka;0.1;;2.0;3.0;14.0;11.0;69.0
8220;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Suriname;0.8;2.0;2.0;1.0;3.0;5.0;87.0
8221;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Syrië;0.3;1.0;4.0;2.0;4.0;6.0;83.0
8222;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Thailand;0.2;7.0;;2.0;5.0;7.0;78.0
8223;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Tunesië;0.0;;;3.0;6.0;3.0;89.0
8224;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Turkije;0.8;3.0;2.0;3.0;7.0;5.0;79.0
8225;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Venezuela;0.1;2.0;2.0;2.0;2.0;13.0;79.0
8226;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Verenigd Koninkrijk;1.0;6.0;11.0;11.0;17.0;12.0;43.0
8227;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Vietnam;0.0;3.0;;5.0;3.0;8.0;83.0
8228;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Voormalig Joegoslavië;1.3;5.0;4.0;6.0;13.0;4.0;68.0
8229;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Voormalig Sovjet-Unie;1.5;1.0;2.0;2.0;4.0;4.0;87.0
8230;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Verenigde Staten van Amerika;0.9;12.0;18.0;16.0;18.0;7.0;29.0
8231;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Voormalig Tsjecho-Slowakije;0.1;18.0;10.0;13.0;14.0;6.0;40.0
8232;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Zwitserland;0.2;8.0;4.0;6.0;7.0;9.0;66.0
8233;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Zuid-Afrika;0.2;8.0;5.0;9.0;11.0;15.0;52.0
8234;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Zuid-Korea;0.1;7.0;12.0;9.0;13.0;5.0;53.0
8235;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Zweden;0.1;9.0;14.0;19.0;17.0;4.0;38.0
8236;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Onbekend;2.3;6.0;5.0;6.0;11.0;8.0;64.0
8237;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Overig niet-westers;1.1;4.0;5.0;7.0;8.0;5.0;71.0
8238;Jaar immigratie: 2000;Totaal mannen en vrouwen;0 tot 15 jaar;Overig westers;0.1;19.0;6.0;9.0;16.0;3.0;47.0
8239;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;0;30.6;9.0;7.0;6.0;11.0;11.0;55.0
8240;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;1;;;;;;;
8241;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;2;29.6;9.0;7.0;6.0;11.0;11.0;55.0
8242;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;4;18.1;5.0;4.0;4.0;9.0;12.0;66.0
8243;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;3;11.5;15.0;12.0;9.0;14.0;10.0;39.0
8244;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Afghanistan;0.9;1.0;2.0;2.0;2.0;9.0;84.0
8245;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Algerije;0.1;10.0;11.0;15.0;16.0;15.0;34.0
8246;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Angola;0.5;1.0;1.0;3.0;14.0;17.0;63.0
8247;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Argentinië;0.0;23.0;16.0;10.0;10.0;10.0;32.0
8248;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Australië;0.2;28.0;16.0;11.0;17.0;11.0;18.0
8249;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;België;0.7;15.0;9.0;7.0;14.0;11.0;44.0
8250;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Brazilië;0.2;21.0;8.0;7.0;7.0;9.0;48.0
8251;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Bulgarije;0.1;11.0;4.0;4.0;12.0;15.0;55.0
8252;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Canada;0.2;23.0;19.0;10.0;13.0;10.0;26.0
8253;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Chili;0.0;11.0;;;5.0;21.0;63.0
8254;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;China;1.1;2.0;5.0;6.0;16.0;23.0;48.0
8255;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Colombia;0.1;5.0;10.0;4.0;13.0;12.0;55.0
8256;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Congo (DR);0.1;1.0;3.0;11.0;18.0;13.0;54.0
8257;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Denemarken;0.1;32.0;20.0;9.0;17.0;6.0;15.0
8258;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Dominicaanse Republiek;0.1;4.0;10.0;6.0;2.0;17.0;62.0
8259;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Duitsland;1.2;12.0;13.0;11.0;15.0;12.0;38.0
8260;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Egypte;0.1;2.0;3.0;2.0;6.0;9.0;78.0
8261;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Ethiopië;0.1;4.0;9.0;11.0;17.0;14.0;45.0
8262;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Filippijnen;0.1;25.0;13.0;5.0;3.0;4.0;49.0
8263;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Frankrijk;0.7;13.0;14.0;13.0;18.0;11.0;31.0
8264;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Ghana;0.1;1.0;3.0;1.0;9.0;16.0;70.0
8265;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Griekenland;0.2;16.0;15.0;10.0;17.0;14.0;30.0
8266;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Guyana;0.0;40.0;;;20.0;;40.0
8267;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Hongarije;0.2;43.0;11.0;10.0;9.0;6.0;20.0
8268;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Hongkong;0.0;;;;;;100.0
8269;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Ierland;0.1;17.0;16.0;18.0;16.0;8.0;25.0
8270;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;India;0.1;7.0;11.0;8.0;10.0;17.0;48.0
8271;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Indonesië;0.5;6.0;14.0;10.0;14.0;13.0;42.0
8272;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Irak;0.9;3.0;7.0;6.0;8.0;11.0;63.0
8273;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Iran;0.3;2.0;3.0;4.0;9.0;7.0;74.0
8274;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Israël;0.1;15.0;8.0;3.0;9.0;16.0;48.0
8275;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Italië;0.4;30.0;13.0;10.0;12.0;10.0;26.0
8276;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Japan;0.1;18.0;15.0;15.0;20.0;13.0;18.0
8277;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Kaapverdië;0.0;4.0;;;4.0;12.0;81.0
8278;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Libanon;0.1;11.0;11.0;4.0;9.0;14.0;53.0
8279;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Maleisië;0.0;15.0;5.0;5.0;20.0;10.0;45.0
8280;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Marokko;1.6;1.0;2.0;1.0;3.0;6.0;86.0
8281;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse Antillen en Aruba;3.3;7.0;5.0;5.0;13.0;14.0;56.0
8282;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Nieuw-Zeeland;0.1;21.0;14.0;12.0;9.0;12.0;32.0
8283;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Nigeria;0.1;2.0;4.0;9.0;2.0;20.0;64.0
8284;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Noorwegen;0.1;13.0;12.0;17.0;26.0;16.0;17.0
8285;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Oostenrijk;0.1;22.0;17.0;11.0;21.0;8.0;23.0
8286;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Pakistan;0.2;3.0;2.0;3.0;5.0;15.0;73.0
8287;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Peru;0.0;22.0;3.0;5.0;8.0;14.0;49.0
8288;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Polen;0.7;21.0;13.0;6.0;9.0;8.0;42.0
8289;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Portugal;0.4;13.0;10.0;8.0;17.0;13.0;38.0
8290;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Roemenië;0.2;12.0;8.0;7.0;6.0;8.0;60.0
8291;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Sierra Leone;0.5;1.0;1.0;3.0;8.0;15.0;73.0
8292;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Singapore;0.0;13.0;13.0;;25.0;29.0;21.0
8293;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Soedan;0.5;3.0;6.0;5.0;15.0;19.0;52.0
8294;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Somalië;0.6;6.0;8.0;12.0;14.0;13.0;47.0
8295;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Spanje;0.5;21.0;15.0;11.0;19.0;12.0;21.0
8296;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Sri Lanka;0.2;2.0;4.0;12.0;14.0;13.0;56.0
8297;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Suriname;0.8;2.0;1.0;1.0;4.0;8.0;84.0
8298;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Syrië;0.2;1.0;1.0;2.0;5.0;10.0;80.0
8299;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Thailand;0.2;11.0;5.0;2.0;3.0;9.0;70.0
8300;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Tunesië;0.1;12.0;;2.0;8.0;10.0;69.0
8301;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Turkije;2.4;2.0;2.0;2.0;4.0;5.0;85.0
8302;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Venezuela;0.0;21.0;7.0;;5.0;23.0;44.0
8303;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Verenigd Koninkrijk;0.8;15.0;15.0;12.0;20.0;14.0;24.0
8304;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Vietnam;0.1;7.0;7.0;2.0;8.0;7.0;68.0
8305;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Voormalig Joegoslavië;1.1;5.0;5.0;6.0;13.0;7.0;64.0
8306;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Voormalig Sovjet-Unie;1.3;7.0;5.0;4.0;9.0;8.0;67.0
8307;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Verenigde Staten van Amerika;0.6;23.0;23.0;12.0;11.0;11.0;19.0
8308;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Voormalig Tsjecho-Slowakije;0.3;21.0;12.0;7.0;12.0;8.0;40.0
8309;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Zwitserland;0.1;17.0;17.0;12.0;18.0;10.0;27.0
8310;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Zuid-Afrika;0.4;31.0;17.0;7.0;10.0;9.0;26.0
8311;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Zuid-Korea;0.0;13.0;8.0;13.0;8.0;8.0;50.0
8312;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Zweden;0.2;21.0;10.0;13.0;20.0;9.0;27.0
8313;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Onbekend;1.1;8.0;6.0;5.0;10.0;12.0;58.0
8314;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Overig niet-westers;1.6;4.0;6.0;6.0;11.0;16.0;57.0
8315;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 25 jaar;Overig westers;0.2;27.0;12.0;7.0;14.0;9.0;31.0
8316;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;0;48.3;8.0;9.0;8.0;12.0;10.0;53.0
8317;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;1;;;;;;;
8318;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;2;45.3;8.0;9.0;8.0;12.0;10.0;53.0
8319;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;4;22.1;5.0;7.0;6.0;9.0;9.0;64.0
8320;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;3;23.2;10.0;12.0;11.0;14.0;11.0;43.0
8321;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Afghanistan;1.5;1.0;2.0;2.0;3.0;9.0;83.0
8322;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Algerije;0.2;8.0;6.0;17.0;13.0;13.0;43.0
8323;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Angola;0.3;2.0;3.0;8.0;21.0;14.0;53.0
8324;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Argentinië;0.1;5.0;12.0;6.0;10.0;14.0;53.0
8325;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Australië;0.4;14.0;16.0;15.0;18.0;15.0;23.0
8326;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;België;1.1;8.0;10.0;10.0;12.0;9.0;51.0
8327;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Brazilië;0.4;8.0;12.0;9.0;11.0;7.0;54.0
8328;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Bulgarije;0.1;7.0;9.0;4.0;4.0;12.0;64.0
8329;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Canada;0.4;12.0;15.0;12.0;18.0;15.0;29.0
8330;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Chili;0.1;7.0;6.0;15.0;13.0;17.0;43.0
8331;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;China;0.7;7.0;11.0;10.0;13.0;12.0;46.0
8332;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Colombia;0.2;10.0;5.0;4.0;10.0;7.0;63.0
8333;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Congo (DR);0.2;2.0;8.0;7.0;16.0;14.0;52.0
8334;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Denemarken;0.3;19.0;16.0;16.0;12.0;11.0;26.0
8335;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Dominicaanse Republiek;0.1;9.0;5.0;5.0;4.0;9.0;68.0
8336;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Duitsland;2.9;11.0;13.0;10.0;14.0;12.0;41.0
8337;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Egypte;0.3;5.0;8.0;4.0;5.0;10.0;68.0
8338;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Ethiopië;0.2;5.0;15.0;3.0;9.0;14.0;54.0
8339;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Filippijnen;0.3;10.0;11.0;2.0;5.0;9.0;63.0
8340;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Frankrijk;1.1;8.0;17.0;14.0;18.0;14.0;29.0
8341;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Ghana;0.2;6.0;10.0;3.0;6.0;22.0;52.0
8342;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Griekenland;0.4;14.0;9.0;13.0;17.0;8.0;39.0
8343;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Guyana;0.0;29.0;;;;;71.0
8344;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Hongarije;0.2;10.0;14.0;11.0;10.0;9.0;46.0
8345;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Hongkong;0.0;22.0;;;;;78.0
8346;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Ierland;0.3;11.0;16.0;14.0;17.0;11.0;31.0
8347;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;India;0.3;8.0;13.0;11.0;15.0;12.0;41.0
8348;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Indonesië;0.7;7.0;10.0;6.0;10.0;10.0;57.0
8349;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Irak;1.8;2.0;7.0;5.0;6.0;8.0;72.0
8350;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Iran;0.8;3.0;5.0;5.0;8.0;6.0;74.0
8351;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Israël;0.2;11.0;7.0;6.0;13.0;12.0;51.0
8352;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Italië;0.9;15.0;12.0;10.0;17.0;12.0;35.0
8353;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Japan;0.7;14.0;18.0;17.0;22.0;13.0;16.0
8354;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Kaapverdië;0.0;6.0;;4.0;2.0;4.0;83.0
8355;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Libanon;0.1;4.0;5.0;8.0;17.0;6.0;60.0
8356;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Maleisië;0.1;13.0;7.0;12.0;12.0;6.0;50.0
8357;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Marokko;1.7;3.0;3.0;3.0;3.0;5.0;83.0
8358;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Nederlandse Antillen en Aruba;3.0;8.0;5.0;5.0;11.0;9.0;61.0
8359;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Nieuw-Zeeland;0.2;16.0;18.0;12.0;13.0;16.0;25.0
