ID;SBI93;Globalisering;Perioden;AantalOndernemingen_1;AantalWerknemersFTE_2;BalanstotaalEindstand_3;ImmaterieleVasteActiva_4;MaterieleVasteActiva_5;DeelnemingenTotaal_6;GroepsmaatschappijenTotaal_7;GroepsmaatschappijenBinnenland_8;GroepsmaatschappijenBuitenland_9;OverigeDeelnemingenTotaal_10;OverigeDeelnemingenBinnenland_11;OverigeDeelnemingenBuitenland_12;LanglopendeVorderingenTotaal_13;VorderingenOpGroepsmaatschappijen_14;VorderingenOpFinancieleInstellingen_15;OverigeLanglopendeVorderingen_16;VoorradenTotaal_17;OnderhandenWerk_18;VoorradenFysiek_19;VooruitbetalingOpVoorraden_20;KortlopendeVorderingenTotaal_21;VorderingenOpGroepsmaatschappijen_22;Handelsdebiteuren_23;AfboekingInvesteringspremiesSubsED_24;OverigeVorderingen_25;BeleggingenOpKorteTermijn_26;LiquideMiddelenTotaal_27;Kasmiddelen_28;TermijndepositoS_29;VorderingenOpFinancieleInstellingen_30;EigenVermogenTotaal_31;Aandelenkapitaal_32;Agioreserve_33;Herwaarderingsreserve_34;NietVerdeeldeWinstEnOverigeReserves_35;LanglopendeSchuldenTotaalGeenRente_36;BelangVanDerden_37;Egalisatierekening_38;Voorzieningen_39;LanglopendeSchuldenTotaalWelRente_40;SchuldenAanGroepsmaatschappijen_41;AchtergesteldeLeningen_42;Obligatieleningen_43;SchuldenAanFinancieleInstellingen_44;OverigeLanglopendeSchulden_45;KortlopendeSchuldenTotaal_46;AflossingOpLanglopendeSchulden_47;SchuldenAanGroepsmaatschappijen_48;Handelscrediteuren_49;OntvangenVooruitbetalingen_50;SchuldenAanFinancieleInstellingen_51;Belastingen_52;OverigeSchulden_53;BalanstotaalBeginstand_54;ImmaterieleVasteActiva_55;MaterieleVasteActiva_56;DeelnemingenTotaal_57;GroepsmaatschappijenTotaal_58;GroepsmaatschappijenBinnenland_59;GroepsmaatschappijenBuitenland_60;OverigeDeelnemingenTotaal_61;OverigeDeelnemingenBinnenland_62;OverigeDeelnemingenBuitenland_63;LanglVorderingenEnBeleggingenTotaal_64;VorderingenOpGroepsmaatschappijen_65;VorderingenOpFinancieleInstellingen_66;OverigeLanglopendeVorderingen_67;VoorradenTotaal_68;Onderhandenwerk_69;VoorradenFysiek_70;VooruitbetalingOpVoorraden_71;KortlVorderingenEnBeleggingenTotaal_72;VorderingenOpGroepsmaatschappijen_73;Handelsdebiteuren_74;Belastingen_75;OverigeVorderingen_76;BeleggingenOpKorteTermijn_77;LiquideMiddelenTotaal_78;Kasmiddelen_79;TermijndepositoS_80;VorderingenOpFinancieleInstellingen_81;EigenVermogenTotaal_82;Aandelenkapitaal_83;Agioreserve_84;Herwaarderingsreserve_85;NietVerdeeldeWinstEnOverigeReserves_86;LanglopendeSchuldenTotaalGeenRente_87;BelangVanDerden_88;Egalisatierekening_89;Voorzieningen_90;LanglopendeSchuldenTotaalWelRente_91;SchuldenAanGroepsmaatschappijen_92;AchtergesteldeLeningen_93;Obligatieleningen_94;SchuldenAanFinancieleInstellingen_95;OverigeLanglopendeSchulden_96;KortlopendeSchuldenTotaal_97;AflossingOpLanglopendeSchulden_98;SchuldenAanGroepsmaatschappijen_99;Handelscrediteuren_100;OntvangenVooruitbetalingen_101;Belastingen_102;SchuldenAanFinancieleInstellingen_103;OverigeSchulden_104;TotaleNettoOmzet_105;NettoOmzetUitBinnenland_106;NettoOmzetUitBuitenlandTotaal_107;OmzetGroepsmaatschappijenBuitenland_108;OverigeOmzetBuitenland_109;LoonSalarisEnSocialePremies_110;Afschrijvingen_111;TotaleKostenVanDeOmzet_112;KostenVanDeOmzetUitBinnenland_113;TotaleKostenOmzetUitBuitenland_114;KostenGroepsmaatschappijenBuitenland_115;OverigeKostenOmzetUitBuitenland_116;Investeringspremies_117;Bedrijfsresultaat_118;ResultaatUitDeelnemingenTotaal_119;ResultaatGroepsmaatschappijenTotaal_120;GroepsmaatschappijenBinnenland_121;GroepsmaatschappijenBuitenland_122;OverigeDeelnemingenBinnenland_123;OverigeDeelnemingenBuitenland_124;Rentebaten_125;Rentelasten_126;OverigeFinancieleResultaten_127;BuitengewoneBaten_128;BuitengewoneLasten_129;ResultaatVoorBelastingen_130;Vennootschapsbelasting_131;AandeelVanDerden_132;Nettoresultaat_133;DividendvoorstelTotaal_134;DividendGroepsmaatschappijen_135;DividendOverigeAandeelhouders_136;UitkeringAanLedenCooperaties_137;BeginstandBoekjaar_138;MutatiesDoorDeConsolidaties_139;AankopenInclusiefProductie_140;BoekwaardeVerkopen_141;AfboekingInvesteringspremiesSubsED_142;Herwaarderingen_143;Afschrijvingen_144;Waardecorrecties_145;EindstandBoekjaar_146;BeginstandBoekjaar_147;ToevoegingenTotaal_148;WinstBoekjaar_149;ValutaverschillenDeelnemingen_150;OverigeToevoegingen_151;OnttrekkingenTotaal_152;VerliesBoekjaar_153;Dividenduitkering_154;ValutaverschillenDeelnemingen_155;AfboekingGoodwill_156;OverigeOnttrekkingen_157;EindstandBoekjaar_158
277;0000a Landbouw en nijverheid (A-F);Buitenlandse onderneming;2006;134.0;64.6;33022.3;1556.8;9937.1;830.8;177.7;177.7;;653.1;466.4;186.7;3647.9;2229.7;54.0;1364.2;2944.8;427.6;2444.9;72.3;12138.4;7320.1;3490.9;515.9;754.1;57.4;1966.7;15.1;795.9;1155.7;9302.5;2197.8;3280.9;151.3;3672.5;3355.6;71.9;101.0;3182.7;6282.9;3783.1;229.4;0.0;1007.4;1263.0;14081.2;478.3;6314.7;1831.3;608.6;542.6;994.2;3311.5;32189.3;1571.2;9894.7;437.0;132.2;132.2;;304.8;150.8;154.0;2824.4;1204.1;74.6;1545.7;3002.3;401.9;2498.2;102.2;12455.8;7314.5;3406.6;978.2;692.2;64.3;2003.9;18.5;800.1;1185.3;8846.2;1556.0;3099.0;131.7;4059.5;3472.2;75.6;108.1;3288.5;6714.4;4153.7;339.8;0.0;871.5;1349.4;12656.1;164.5;6424.9;1749.7;485.1;991.6;500.3;2840.3;59989.8;32240.8;27748.9;0.0;27748.9;4212.5;1858.8;46899.4;24376.0;22523.4;0.0;22523.4;9.0;7028.1;307.6;239.3;239.3;;16.8;51.5;522.3;602.6;-1743.4;0.0;1.9;5510.0;1927.2;13.4;3569.4;2714.1;727.6;1986.5;0.0;9894.7;37.9;1933.1;200.9;0.0;20.5;1673.8;-74.5;9937.1;4059.5;3971.3;3811.9;0.0;159.4;4358.3;242.5;3499.6;1.4;0.0;614.9;3672.5
278;0000a Landbouw en nijverheid (A-F);Buitenlandse onderneming;2007;153.0;68.2;36917.6;1053.0;11259.3;498.8;12.5;12.5;;486.3;343.5;142.7;1938.6;1166.7;108.5;663.4;3735.4;605.4;3032.3;97.7;15432.7;9389.1;4366.8;356.3;1292.2;28.3;2999.7;3.9;1970.4;1025.4;10240.7;1746.5;2726.0;73.1;5695.1;3398.1;79.6;7.2;3311.3;4621.0;2998.0;14.5;0.0;794.6;813.9;18657.8;47.7;9510.3;2131.4;819.3;278.6;1630.2;4240.3;32507.9;1054.4;10968.8;474.5;13.1;13.1;;461.4;346.5;114.9;1730.4;1130.0;38.6;561.8;3108.2;428.9;2616.4;62.9;13127.5;7981.4;3805.0;405.8;905.9;29.4;2044.2;8.5;734.8;1300.9;9610.8;2054.4;2916.9;87.4;4552.1;3391.3;72.2;34.1;3285.0;4607.7;2849.7;13.8;0.0;891.0;853.2;14585.3;67.0;6770.1;2054.1;606.8;1169.5;312.8;3917.8;63697.0;32015.1;31681.9;0.0;31681.9;4299.4;2111.0;49597.6;25255.9;24341.7;0.0;24341.7;4.0;7693.0;295.7;284.0;284.0;;7.0;4.7;606.8;711.8;-1170.4;0.7;31.5;6682.2;2059.7;16.3;4606.3;3401.1;1056.3;2344.8;0.0;10968.8;104.7;1722.5;212.1;0.1;-9.4;1935.4;620.4;11259.3;4552.1;4908.7;4636.1;44.8;227.9;3765.7;29.8;3315.3;6.4;13.2;401.1;5695.1
279;0000a Landbouw en nijverheid (A-F);Buitenlandse international;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;0.0;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
280;0000a Landbouw en nijverheid (A-F);Buitenlandse international;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;0.0;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
281;0000a Landbouw en nijverheid (A-F);Buitenlandse international;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;0.0;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
282;0000a Landbouw en nijverheid (A-F);Buitenlandse international;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;0.0;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
283;0000a Landbouw en nijverheid (A-F);Buitenlandse international;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;0.0;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
284;0000a Landbouw en nijverheid (A-F);Buitenlandse international;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;0.0;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
285;0000a Landbouw en nijverheid (A-F);Buitenlandse international;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;0.0;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286;0000a Landbouw en nijverheid (A-F);Buitenlandse international;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;0.0;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
287;0000a Landbouw en nijverheid (A-F);Buitenlandse international;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;0.0;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
288;0000a Landbouw en nijverheid (A-F);Buitenlandse international;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;0.0;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
289;0000a Landbouw en nijverheid (A-F);Buitenlandse international;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;0.0;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
290;0000a Landbouw en nijverheid (A-F);Buitenlandse international;1988;185.0;128.6;27302.4;215.9;7982.8;3602.1;2844.4;118.4;2726.0;757.7;289.6;468.0;3558.2;3105.0;113.3;339.9;3723.3;485.8;3202.4;35.1;6510.8;2551.0;2971.2;216.2;722.2;50.2;1709.2;9.4;1017.6;682.2;9388.8;2285.7;1644.3;188.6;5270.2;2347.4;140.7;527.6;1679.1;6997.4;2417.3;90.8;195.2;1637.1;2657.0;8568.8;533.6;1800.7;1753.6;54.6;1040.2;1181.9;2204.2;26128.6;253.9;7690.0;3144.3;2584.9;13.7;2571.2;559.4;239.6;319.8;2781.3;2421.9;53.8;305.6;3516.7;443.8;3046.0;26.9;6507.4;2560.1;2882.4;364.3;663.6;37.0;2235.2;8.3;1386.9;840.0;9214.7;1981.6;1655.4;185.5;5392.2;2507.4;301.7;556.1;1649.6;6090.0;2083.2;107.7;193.9;1769.1;1936.1;7141.7;605.2;1574.9;1483.8;73.1;1183.4;1174.8;2221.3;31521.9;;;;;3949.7;1316.7;24305.6;;;;;118.5;2068.4;492.6;378.3;4.4;373.9;47.1;67.2;520.0;665.9;-12.2;99.7;212.8;2289.8;729.5;19.8;1540.5;1122.4;880.3;242.1;0.0;7690.0;0.0;1697.2;180.8;7.8;9.7;1240.8;15.4;7982.8;5392.2;1746.0;1584.1;47.0;114.9;1868.0;43.6;1122.5;8.1;0.0;693.8;5270.2
291;0000a Landbouw en nijverheid (A-F);Buitenlandse international;1989;180.0;112.8;26640.9;747.4;6665.8;3458.0;2822.4;77.1;2745.3;635.6;238.7;396.9;3212.7;3114.0;16.0;82.7;3687.5;372.3;3281.4;33.8;7338.3;3841.5;2522.1;229.0;721.4;24.3;1531.4;8.0;917.5;605.9;9441.5;2208.8;1749.6;90.8;5392.3;1655.5;103.9;383.8;1167.8;6444.5;3039.4;95.0;147.1;897.9;2265.1;9099.5;539.0;3160.4;1785.4;113.2;1139.1;921.1;1441.3;24298.4;432.7;6476.9;2814.5;2259.3;33.4;2225.9;555.2;184.2;371.0;3062.7;2952.5;16.6;93.6;3659.7;482.8;3148.9;28.0;6595.2;3573.0;2171.9;200.2;583.7;66.4;1256.6;5.2;634.5;616.9;8270.1;2033.8;1754.0;138.5;4343.8;1640.9;144.2;461.4;1035.3;6529.5;2806.1;111.8;197.1;1006.6;2407.9;6917.4;347.2;2330.0;1616.0;62.3;1114.0;940.5;1447.9;31677.9;;;;;3499.4;1153.9;24656.4;;;;;125.4;2493.6;389.1;329.8;-8.8;338.6;42.7;16.6;557.3;777.1;237.6;132.0;84.3;2948.2;600.7;11.9;2335.6;1176.0;1173.1;2.9;0.0;6476.9;0.0;1392.6;195.8;9.2;8.5;1004.8;-2.4;6665.8;4343.8;2478.0;2378.4;4.1;95.5;1429.6;42.8;1175.9;36.7;0.0;174.1;5392.3
292;0000a Landbouw en nijverheid (A-F);Buitenlandse international;1990;187.0;128.1;30958.4;887.4;7883.7;5332.4;4606.1;146.2;4459.8;726.3;226.6;499.8;3430.2;3337.0;0.0;93.2;3932.0;418.1;3481.0;32.9;7700.1;4087.8;2645.1;280.9;643.3;43.0;1792.7;8.0;916.8;867.9;11538.6;2626.9;2415.1;47.9;6448.7;1986.9;93.9;349.0;1544.0;7213.0;3973.8;83.6;85.3;911.3;2159.0;10219.9;428.6;3396.7;1956.2;322.6;1443.9;1098.0;1573.9;29705.2;1005.4;7445.1;4694.3;3979.3;-23.4;4002.7;715.0;288.9;426.1;3396.6;3293.3;0.2;103.1;3934.9;422.0;3478.7;34.2;7661.0;3945.3;2677.6;214.3;771.5;52.3;1567.9;9.4;801.0;757.5;10022.8;2379.0;2193.1;69.9;5380.8;2042.0;128.7;418.1;1495.2;7457.3;3806.6;101.2;146.9;981.0;2421.6;8770.2;408.1;3502.4;1930.7;283.4;1041.1;1412.9;1604.5;32121.5;;;;;4143.0;1372.1;24519.4;;;;;99.5;2186.5;593.1;515.3;4.7;510.6;39.6;38.2;629.2;984.8;-13.8;198.9;135.4;2473.7;542.5;7.2;1924.0;808.9;805.8;3.1;0.0;7445.1;0.0;1724.3;112.5;0.3;-10.4;1155.2;-7.3;7883.7;5380.8;2216.3;2075.7;13.0;127.7;1148.4;151.7;808.8;84.2;0.0;103.7;6448.7
293;0000a Landbouw en nijverheid (A-F);Buitenlandse international;1991;209.0;153.3;35526.4;732.2;9060.7;6867.0;6017.4;71.0;5946.5;849.6;275.7;573.9;3725.3;3441.2;0.0;284.1;4196.0;411.5;3738.9;45.6;9114.1;4553.5;3174.2;252.7;1028.3;105.4;1831.1;7.9;943.1;880.1;13535.1;3670.5;2876.5;50.7;6937.4;2349.0;135.6;340.8;1872.6;7513.4;3779.8;212.9;765.2;992.9;1762.6;12128.9;686.0;4231.0;2271.8;209.4;1747.9;1167.9;1814.9;34123.9;830.4;8901.9;5746.1;4982.4;68.8;4913.7;763.7;280.4;483.3;3613.8;3448.2;0.0;165.6;4240.1;502.6;3692.8;44.7;8731.7;4315.3;3229.2;290.9;763.2;133.1;2059.7;14.7;1068.8;976.2;12456.8;3451.8;2687.6;73.6;6243.8;2337.8;143.7;391.8;1802.3;7672.7;3956.4;137.4;695.5;966.3;1917.1;9788.5;443.2;3663.0;2378.5;228.3;1214.9;1868.1;1860.6;35233.0;;;;;5120.7;1549.7;26427.0;;;;;90.7;2226.4;578.2;521.1;3.5;517.5;37.2;19.9;764.7;1091.9;24.2;282.1;267.0;2516.6;552.6;6.1;1957.9;1140.9;1112.8;28.1;0.0;8901.9;1.8;1608.6;105.5;0.6;0.3;1353.0;7.1;9060.7;6247.3;2513.3;2142.9;26.0;344.3;1823.2;185.0;1140.9;35.6;244.2;217.4;6937.4
294;0000a Landbouw en nijverheid (A-F);Buitenlandse international;1992;226.0;159.4;41919.4;1028.3;9842.3;7781.3;6943.1;45.0;6898.0;838.2;386.2;452.0;5333.9;5134.8;26.4;172.7;4608.5;443.5;4127.8;37.2;11819.2;7023.3;3277.2;298.5;1164.2;56.0;1506.2;10.9;658.0;837.3;15204.2;5047.5;3253.2;69.1;6834.4;2473.2;209.5;233.0;2030.7;9862.6;4349.3;633.4;630.8;1072.8;3176.3;14379.2;1131.7;5356.9;2354.9;111.9;1631.3;1133.6;2658.9;39550.1;800.3;9731.1;7278.8;6423.9;164.5;6259.3;854.9;292.4;562.5;4419.9;4237.0;18.9;164.0;4651.3;446.7;4154.2;50.4;10579.9;5612.5;3356.1;286.1;1240.2;85.0;2088.5;12.7;1071.4;1004.4;14851.6;4103.6;3162.9;64.3;7520.8;2643.1;428.8;307.4;1906.9;9051.6;4096.7;323.1;815.7;991.6;2824.5;11139.5;790.9;4376.6;2444.8;202.6;1274.9;1864.2;2049.7;38749.5;;;;;5659.4;1835.4;29394.5;;;;;74.7;1934.8;559.9;500.7;-2.6;503.3;44.4;14.8;785.6;1281.2;-44.4;564.9;356.4;2163.0;463.7;17.9;1681.5;2117.1;2056.3;60.8;0.0;9731.1;125.7;1751.1;150.5;0.1;8.9;1599.0;-24.8;9842.3;7520.8;2772.3;2433.4;73.9;265.0;3458.6;751.9;2117.1;120.0;209.0;260.5;6834.4
295;0000a Landbouw en nijverheid (A-F);Buitenlandse international;1993;225.0;162.6;44479.7;1065.5;10380.6;9526.7;8595.5;11.6;8583.9;931.2;410.1;521.1;5195.4;4925.6;1.2;268.6;5590.1;1309.3;4093.9;186.9;11086.0;6115.9;3535.0;351.9;963.2;120.0;1635.4;9.7;577.9;1047.8;17091.8;5339.5;4652.5;60.0;7039.8;2606.0;239.0;167.1;2199.9;9591.4;3610.1;1199.7;770.6;1136.8;2874.2;15190.6;951.2;6024.8;2729.5;361.1;1899.5;1060.9;2163.6;43522.3;976.5;9954.0;7906.3;7045.9;14.1;7031.8;860.4;393.0;467.5;4936.5;4739.4;28.7;168.4;6209.1;1528.4;4434.2;246.5;11883.4;6996.8;3327.0;305.9;1174.9;78.8;1656.5;11.5;821.8;823.2;15495.1;4890.7;3587.3;59.1;6958.0;2527.0;214.9;229.2;2082.9;9687.2;4068.4;734.3;888.0;1152.8;2843.7;13696.7;1212.2;5515.6;2823.4;246.8;1154.2;2116.2;2744.5;39150.2;;;;;6132.8;1779.7;29672.1;;;;;57.5;1623.0;509.4;410.0;;410.0;59.5;39.9;829.2;1305.8;-20.5;309.8;286.6;1658.5;409.1;-54.8;1304.2;1051.9;943.1;108.8;0.0;9954.0;82.7;2145.5;254.1;0.3;0.5;1547.1;-0.7;10380.6;6958.0;2280.9;1973.8;81.0;226.1;2199.1;669.6;1051.9;106.8;227.8;142.9;7039.8
296;0000a Landbouw en nijverheid (A-F);Buitenlandse international;1994;235.0;158.6;45679.5;992.6;9975.0;12030.8;10271.8;4.5;10267.2;1759.0;445.5;1313.5;2781.3;2572.5;5.2;203.6;5982.7;1400.5;4283.5;298.7;12052.6;7082.1;3748.4;272.5;855.7;93.9;1864.4;10.5;675.3;1178.6;20934.6;5065.8;7529.1;76.0;8263.7;2554.3;262.1;134.0;2158.2;6850.5;3828.5;356.0;700.4;1109.1;856.5;15339.9;1097.0;6079.0;2659.8;640.6;1516.0;1252.8;2094.7;44772.2;1214.8;10267.8;9484.2;8520.1;11.6;8508.5;964.1;401.0;563.1;4941.8;4732.2;3.4;206.2;5850.0;1323.1;4197.6;329.3;11448.2;6392.3;3715.5;356.8;833.8;149.8;1565.2;7.6;499.8;1057.8;17417.2;5020.0;5099.0;43.3;7254.9;2696.6;334.7;181.1;2180.8;8976.6;4001.2;433.4;768.5;1207.4;2566.1;13863.9;868.0;6456.7;2613.5;640.6;1103.0;1817.8;2182.1;40597.6;;;;;6068.6;1757.1;30240.3;;;;;47.1;2578.7;1252.8;1016.6;;1016.6;27.8;208.4;754.4;1093.3;14.7;798.4;862.0;3443.6;601.5;-75.3;2917.4;2049.4;1960.6;88.8;0.0;10267.8;-48.0;1531.7;262.4;2.2;2.1;1506.4;-7.6;9975.0;7254.9;4355.7;3645.3;13.0;697.5;3346.9;727.9;2049.4;122.3;270.4;176.8;8263.7
297;0000a Landbouw en nijverheid (A-F);Buitenlandse international;1995;253.0;153.8;48578.6;1633.5;9955.9;13762.9;11930.4;165.2;11765.3;1832.5;434.5;1398.0;2723.5;2461.9;3.9;257.7;6043.2;1208.5;4453.5;381.2;11561.8;6029.7;4086.7;281.8;1005.8;157.8;2897.6;18.3;1664.7;1214.6;23174.4;5483.1;11658.6;26.2;6006.5;4235.0;1435.7;139.5;2659.8;6891.4;4327.0;316.9;559.1;981.9;706.5;14277.7;389.9;5504.6;2514.3;718.8;1460.6;1381.4;2308.1;48118.8;1690.0;10992.7;12634.4;10896.7;0.0;10896.7;1737.7;412.2;1325.5;3085.6;2777.2;5.7;302.7;6087.1;1379.4;4419.4;288.3;11304.9;6133.3;3898.9;278.8;872.8;121.1;2324.2;14.2;1058.8;1251.2;22035.2;5016.2;10754.2;75.5;6189.3;3860.8;1293.6;179.3;2387.9;7324.2;4283.2;325.0;678.1;1085.6;952.3;13314.3;1078.6;5403.0;2692.5;579.6;1306.4;1584.3;2254.2;44794.0;;;;;6151.6;1824.6;33362.6;;;;;41.5;3496.7;1584.8;1432.4;0.2;1432.2;43.7;108.7;530.5;877.5;-108.0;773.0;599.0;4800.4;1129.8;172.5;3498.2;2385.1;2324.7;60.4;0.0;10992.7;-287.0;1940.0;1001.0;1.7;3.6;1642.8;-47.9;9955.9;6189.3;4551.8;4305.8;4.5;241.5;4734.6;807.7;2385.1;336.5;877.7;327.6;6006.5
298;0000a Landbouw en nijverheid (A-F);Buitenlandse international;1996;244.0;130.8;48271.9;1203.8;9679.8;16067.5;14983.6;165.2;14818.5;1083.9;633.7;450.2;2453.1;2231.1;2.1;219.9;4663.9;465.7;3975.1;223.1;11913.6;6734.0;3964.3;235.7;932.7;46.9;2290.3;18.7;1036.0;1235.6;25003.7;8379.5;8040.2;66.7;8517.3;3853.1;1310.3;105.8;2437.0;6248.9;4574.9;61.2;45.4;867.6;699.8;13166.2;371.0;4997.8;2481.1;591.5;1460.5;1189.3;2075.0;43646.8;1379.0;9771.5;11304.7;10404.4;165.2;10239.2;900.3;428.7;471.6;2687.9;2495.1;3.7;189.1;4776.5;470.3;4010.6;295.6;11038.6;5886.0;3771.1;263.4;990.1;128.0;2688.6;10.1;1485.1;1193.4;20643.1;5439.3;7777.0;61.5;7365.3;3862.8;1368.6;139.0;2355.2;6012.5;4239.9;50.6;48.2;916.7;757.1;11675.2;456.7;4830.4;2362.8;708.8;1210.7;1453.1;2105.8;42582.7;;;;;5543.7;1811.7;31707.6;;;;;37.9;3557.6;1753.5;1687.5;;1687.5;49.0;17.0;450.5;665.6;-6.5;252.9;346.5;4996.0;1100.0;156.5;3739.5;2015.0;1954.3;60.7;0.0;9771.5;-148.8;1723.4;194.3;1.0;11.5;1464.8;-17.8;9679.8;7365.3;4368.0;3997.0;103.1;267.9;3216.0;257.5;2015.1;90.6;599.5;253.4;8517.3
299;0000a Landbouw en nijverheid (A-F);Buitenlandse international;1997;253.0;132.6;53501.2;2637.1;9844.4;16686.6;15709.1;38.6;15670.5;977.5;586.6;390.9;4990.9;4700.0;62.8;228.1;4930.4;536.1;4228.0;166.3;12068.4;6516.2;4293.5;254.2;931.0;73.5;2343.2;41.9;905.6;1395.7;25491.6;9178.6;7824.2;71.2;8417.6;3996.5;1468.2;75.6;2452.7;9406.9;6144.8;79.6;1052.7;1393.9;735.9;14605.8;595.8;5438.2;2752.3;578.6;1575.9;1240.4;2424.6;45222.6;2538.7;9173.1;14453.6;13638.0;37.0;13601.1;815.6;529.7;285.9;2193.0;1996.8;5.2;191.0;4515.9;466.5;3827.5;221.9;10139.2;5136.2;3897.6;224.2;820.7;60.5;2209.3;22.0;988.2;1199.1;23612.9;9241.2;6692.0;68.0;7611.7;3572.9;1289.7;102.9;2180.3;5606.7;4103.3;21.5;13.2;849.6;619.1;10832.1;267.7;4454.5;2497.5;601.4;1064.1;1598.2;1946.9;43840.3;;;;;5637.7;1762.5;32754.5;;;;;26.6;3712.2;1463.8;1349.6;5.1;1344.5;75.6;38.6;482.3;778.2;14.7;418.4;404.2;4909.1;1191.2;200.6;3517.3;1546.3;1453.3;93.0;0.0;9173.1;434.2;1720.0;170.2;0.0;-1.6;1406.6;95.5;9844.4;7611.7;4523.4;3868.2;157.2;498.0;3717.6;351.0;1546.4;50.4;517.1;1252.8;8417.6
