ID;Geslacht;Migratieachtergrond;Onderwijssoort;Vooropleiding;Opleidingsfase;Perioden;Eerstejaarsstudenten_1
8727;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Opleidingsfase totaal;2015/'16;22.0
8728;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Opleidingsfase totaal;2016/'17;25.0
8729;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Opleidingsfase totaal;2017/'18;32.0
8730;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Opleidingsfase totaal;2018/'19;29.0
8731;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Opleidingsfase totaal;2019/'20;30.0
8732;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Opleidingsfase totaal;2020/'21;71.0
8733;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Opleidingsfase totaal;2021/'22;67.0
8734;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2000/'01;21.0
8735;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2001/'02;23.0
8736;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2002/'03;25.0
8737;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2003/'04;19.0
8738;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2004/'05;24.0
8739;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2005/'06;11.0
8740;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2006/'07;15.0
8741;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2007/'08;15.0
8742;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2008/'09;24.0
8743;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2009/'10;26.0
8744;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2010/'11;4.0
8745;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2011/'12;59.0
8746;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2012/'13;19.0
8747;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2013/'14;22.0
8748;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2014/'15;16.0
8749;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2015/'16;16.0
8750;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2016/'17;24.0
8751;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2017/'18;28.0
8752;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2018/'19;28.0
8753;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2019/'20;27.0
8754;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2020/'21;67.0
8755;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2021/'22;63.0
8756;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2000/'01;0.0
8757;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2001/'02;0.0
8758;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2002/'03;0.0
8759;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2003/'04;3.0
8760;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2004/'05;3.0
8761;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2005/'06;4.0
8762;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2006/'07;8.0
8763;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2007/'08;9.0
8764;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2008/'09;4.0
8765;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2009/'10;7.0
8766;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2010/'11;0.0
8767;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2011/'12;4.0
8768;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2012/'13;3.0
8769;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2013/'14;1.0
8770;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2014/'15;2.0
8771;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2015/'16;6.0
8772;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2016/'17;1.0
8773;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2017/'18;4.0
8774;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2018/'19;1.0
8775;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2019/'20;3.0
8776;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2020/'21;4.0
8777;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2021/'22;4.0
8778;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2000/'01;1734.0
8779;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2001/'02;1915.0
8780;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2002/'03;2010.0
8781;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2003/'04;2027.0
8782;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2004/'05;2098.0
8783;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2005/'06;2111.0
8784;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2006/'07;2172.0
8785;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2007/'08;2172.0
8786;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2008/'09;1881.0
8787;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2009/'10;1911.0
8788;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2010/'11;2053.0
8789;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2011/'12;2388.0
8790;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2012/'13;2109.0
8791;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2013/'14;2314.0
8792;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2014/'15;2447.0
8793;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2015/'16;2324.0
8794;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2016/'17;2257.0
8795;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2017/'18;2468.0
8796;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2018/'19;2871.0
8797;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2019/'20;3074.0
8798;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2020/'21;3363.0
8799;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2021/'22;3628.0
8800;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2000/'01;1734.0
8801;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2001/'02;1915.0
8802;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2002/'03;1999.0
8803;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2003/'04;2014.0
8804;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2004/'05;2084.0
8805;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2005/'06;2100.0
8806;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2006/'07;2146.0
8807;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2007/'08;2153.0
8808;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2008/'09;1863.0
8809;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2009/'10;1894.0
8810;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2010/'11;2042.0
8811;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2011/'12;2379.0
8812;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2012/'13;2099.0
8813;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2013/'14;2310.0
8814;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2014/'15;2443.0
8815;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2015/'16;2321.0
8816;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2016/'17;2252.0
8817;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2017/'18;2465.0
8818;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2018/'19;2865.0
8819;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2019/'20;3069.0
8820;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2020/'21;3333.0
8821;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2021/'22;3614.0
8822;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2000/'01;0.0
8823;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2001/'02;0.0
8824;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2002/'03;11.0
8825;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2003/'04;13.0
8826;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2004/'05;14.0
8827;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2005/'06;11.0
8828;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2006/'07;26.0
8829;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2007/'08;19.0
8830;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2008/'09;18.0
8831;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2009/'10;17.0
8832;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2010/'11;11.0
8833;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2011/'12;9.0
8834;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2012/'13;10.0
8835;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2013/'14;4.0
8836;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2014/'15;4.0
8837;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2015/'16;3.0
8838;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2016/'17;5.0
8839;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2017/'18;3.0
8840;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2018/'19;6.0
8841;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2019/'20;5.0
8842;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2020/'21;30.0
8843;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2021/'22;14.0
8844;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Opleidingsfase totaal;2000/'01;5273.0
8845;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Opleidingsfase totaal;2001/'02;5727.0
8846;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Opleidingsfase totaal;2002/'03;6356.0
8847;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Opleidingsfase totaal;2003/'04;6658.0
8848;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Opleidingsfase totaal;2004/'05;6691.0
8849;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Opleidingsfase totaal;2005/'06;6495.0
8850;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Opleidingsfase totaal;2006/'07;6052.0
8851;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Opleidingsfase totaal;2007/'08;6123.0
8852;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Opleidingsfase totaal;2008/'09;5909.0
8853;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Opleidingsfase totaal;2009/'10;6988.0
8854;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Opleidingsfase totaal;2010/'11;6523.0
8855;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Opleidingsfase totaal;2011/'12;5274.0
8856;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Opleidingsfase totaal;2012/'13;4675.0
8857;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Opleidingsfase totaal;2013/'14;4093.0
8858;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Opleidingsfase totaal;2014/'15;4735.0
8859;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Opleidingsfase totaal;2015/'16;4847.0
8860;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Opleidingsfase totaal;2016/'17;5068.0
8861;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Opleidingsfase totaal;2017/'18;6141.0
8862;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Opleidingsfase totaal;2018/'19;6348.0
8863;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Opleidingsfase totaal;2019/'20;6535.0
8864;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Opleidingsfase totaal;2020/'21;7261.0
8865;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Opleidingsfase totaal;2021/'22;6881.0
8866;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Bachelor- en doctoraalopleidingen;2000/'01;5258.0
8867;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Bachelor- en doctoraalopleidingen;2001/'02;5707.0
8868;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Bachelor- en doctoraalopleidingen;2002/'03;5974.0
8869;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Bachelor- en doctoraalopleidingen;2003/'04;5510.0
8870;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Bachelor- en doctoraalopleidingen;2004/'05;5531.0
8871;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Bachelor- en doctoraalopleidingen;2005/'06;4762.0
8872;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Bachelor- en doctoraalopleidingen;2006/'07;3708.0
8873;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Bachelor- en doctoraalopleidingen;2007/'08;3596.0
8874;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Bachelor- en doctoraalopleidingen;2008/'09;3463.0
8875;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Bachelor- en doctoraalopleidingen;2009/'10;4045.0
8876;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Bachelor- en doctoraalopleidingen;2010/'11;3919.0
8877;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Bachelor- en doctoraalopleidingen;2011/'12;4174.0
8878;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Bachelor- en doctoraalopleidingen;2012/'13;3451.0
8879;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Bachelor- en doctoraalopleidingen;2013/'14;2870.0
8880;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Bachelor- en doctoraalopleidingen;2014/'15;3120.0
8881;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Bachelor- en doctoraalopleidingen;2015/'16;3269.0
8882;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Bachelor- en doctoraalopleidingen;2016/'17;3411.0
8883;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Bachelor- en doctoraalopleidingen;2017/'18;4398.0
8884;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Bachelor- en doctoraalopleidingen;2018/'19;4605.0
8885;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Bachelor- en doctoraalopleidingen;2019/'20;4895.0
8886;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Bachelor- en doctoraalopleidingen;2020/'21;5508.0
8887;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Bachelor- en doctoraalopleidingen;2021/'22;5029.0
8888;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Master- en vervolgopleidingen;2000/'01;15.0
8889;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Master- en vervolgopleidingen;2001/'02;20.0
8890;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Master- en vervolgopleidingen;2002/'03;382.0
8891;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Master- en vervolgopleidingen;2003/'04;1148.0
8892;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Master- en vervolgopleidingen;2004/'05;1160.0
8893;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Master- en vervolgopleidingen;2005/'06;1733.0
8894;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Master- en vervolgopleidingen;2006/'07;2344.0
8895;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Master- en vervolgopleidingen;2007/'08;2527.0
8896;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Master- en vervolgopleidingen;2008/'09;2446.0
8897;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Master- en vervolgopleidingen;2009/'10;2943.0
8898;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Master- en vervolgopleidingen;2010/'11;2604.0
8899;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Hbo-diploma;Master- en vervolgopleidingen;2011/'12;1100.0
