ID;Geslacht;Leeftijd;Geboorteland;Herkomstland;Opleiding;EerderGedetineerd;Perioden;Gedetineerden_1
8359;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Vmbo;Eerder gedetineerd;2023;
8360;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Vmbo;Niet eerder gedetineerd;2005;
8361;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Vmbo;Niet eerder gedetineerd;2006;
8362;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Vmbo;Niet eerder gedetineerd;2007;
8363;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Vmbo;Niet eerder gedetineerd;2008;
8364;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Vmbo;Niet eerder gedetineerd;2009;
8365;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Vmbo;Niet eerder gedetineerd;2010;
8366;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Vmbo;Niet eerder gedetineerd;2011;
8367;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Vmbo;Niet eerder gedetineerd;2012;
8368;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Vmbo;Niet eerder gedetineerd;2013;
8369;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Vmbo;Niet eerder gedetineerd;2014;
8370;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Vmbo;Niet eerder gedetineerd;2015;
8371;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Vmbo;Niet eerder gedetineerd;2016;
8372;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Vmbo;Niet eerder gedetineerd;2017;
8373;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Vmbo;Niet eerder gedetineerd;2018;
8374;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Vmbo;Niet eerder gedetineerd;2019;
8375;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Vmbo;Niet eerder gedetineerd;2020;
8376;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Vmbo;Niet eerder gedetineerd;2021;
8377;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Vmbo;Niet eerder gedetineerd;2022;
8378;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Vmbo;Niet eerder gedetineerd;2023;
8379;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Totaal gedetineerden;2005;
8380;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Totaal gedetineerden;2006;
8381;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Totaal gedetineerden;2007;
8382;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Totaal gedetineerden;2008;
8383;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Totaal gedetineerden;2009;
8384;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Totaal gedetineerden;2010;
8385;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Totaal gedetineerden;2011;
8386;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Totaal gedetineerden;2012;
8387;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Totaal gedetineerden;2013;
8388;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Totaal gedetineerden;2014;
8389;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Totaal gedetineerden;2015;
8390;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Totaal gedetineerden;2016;
8391;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Totaal gedetineerden;2017;
8392;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Totaal gedetineerden;2018;
8393;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Totaal gedetineerden;2019;
8394;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Totaal gedetineerden;2020;
8395;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Totaal gedetineerden;2021;
8396;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Totaal gedetineerden;2022;
8397;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Totaal gedetineerden;2023;
8398;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Eerder gedetineerd;2005;
8399;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Eerder gedetineerd;2006;
8400;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Eerder gedetineerd;2007;
8401;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Eerder gedetineerd;2008;
8402;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Eerder gedetineerd;2009;
8403;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Eerder gedetineerd;2010;
8404;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Eerder gedetineerd;2011;
8405;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Eerder gedetineerd;2012;
8406;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Eerder gedetineerd;2013;
8407;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Eerder gedetineerd;2014;
8408;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Eerder gedetineerd;2015;
8409;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Eerder gedetineerd;2016;
8410;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Eerder gedetineerd;2017;
8411;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Eerder gedetineerd;2018;
8412;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Eerder gedetineerd;2019;
8413;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Eerder gedetineerd;2020;
8414;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Eerder gedetineerd;2021;
8415;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Eerder gedetineerd;2022;
8416;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Eerder gedetineerd;2023;
8417;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Niet eerder gedetineerd;2005;
8418;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Niet eerder gedetineerd;2006;
8419;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Niet eerder gedetineerd;2007;
8420;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Niet eerder gedetineerd;2008;
8421;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Niet eerder gedetineerd;2009;
8422;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Niet eerder gedetineerd;2010;
8423;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Niet eerder gedetineerd;2011;
8424;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Niet eerder gedetineerd;2012;
8425;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Niet eerder gedetineerd;2013;
8426;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Niet eerder gedetineerd;2014;
8427;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Niet eerder gedetineerd;2015;
8428;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Niet eerder gedetineerd;2016;
8429;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Niet eerder gedetineerd;2017;
8430;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Niet eerder gedetineerd;2018;
8431;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Niet eerder gedetineerd;2019;
8432;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Niet eerder gedetineerd;2020;
8433;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Niet eerder gedetineerd;2021;
8434;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Niet eerder gedetineerd;2022;
8435;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Voortgezet speciaal onderwijs;Niet eerder gedetineerd;2023;
8436;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Totaal gedetineerden;2005;
8437;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Totaal gedetineerden;2006;
8438;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Totaal gedetineerden;2007;
8439;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Totaal gedetineerden;2008;
8440;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Totaal gedetineerden;2009;
8441;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Totaal gedetineerden;2010;
8442;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Totaal gedetineerden;2011;
8443;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Totaal gedetineerden;2012;
8444;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Totaal gedetineerden;2013;
8445;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Totaal gedetineerden;2014;
8446;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Totaal gedetineerden;2015;
8447;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Totaal gedetineerden;2016;
8448;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Totaal gedetineerden;2017;
8449;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Totaal gedetineerden;2018;
8450;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Totaal gedetineerden;2019;
8451;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Totaal gedetineerden;2020;
8452;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Totaal gedetineerden;2021;
8453;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Totaal gedetineerden;2022;
8454;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Totaal gedetineerden;2023;
8455;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2005;
8456;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2006;
8457;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2007;
8458;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2008;
8459;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2009;
8460;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2010;
8461;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2011;
8462;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2012;
8463;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2013;
8464;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2014;
8465;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2015;
8466;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2016;
8467;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2017;
8468;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2018;
8469;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2019;
8470;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2020;
8471;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2021;
8472;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2022;
8473;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2023;
8474;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2005;
8475;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2006;
8476;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2007;
8477;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2008;
8478;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2009;
8479;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2010;
8480;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2011;
8481;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2012;
8482;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2013;
8483;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2014;
8484;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2015;
8485;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2016;
8486;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2017;
8487;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2018;
8488;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2019;
8489;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2020;
8490;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2021;
8491;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2022;
8492;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2023;
8493;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Totaal gedetineerden;2005;
8494;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Totaal gedetineerden;2006;
8495;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Totaal gedetineerden;2007;
8496;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Totaal gedetineerden;2008;
8497;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Totaal gedetineerden;2009;
8498;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Totaal gedetineerden;2010;
8499;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Totaal gedetineerden;2011;
8500;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Totaal gedetineerden;2012;
8501;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Totaal gedetineerden;2013;
8502;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Totaal gedetineerden;2014;
8503;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Totaal gedetineerden;2015;
8504;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Totaal gedetineerden;2016;
8505;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Totaal gedetineerden;2017;
8506;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Totaal gedetineerden;2018;
8507;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Totaal gedetineerden;2019;
8508;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Totaal gedetineerden;2020;
8509;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Totaal gedetineerden;2021;
8510;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Totaal gedetineerden;2022;
8511;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Totaal gedetineerden;2023;
8512;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Eerder gedetineerd;2005;
8513;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Eerder gedetineerd;2006;
8514;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Eerder gedetineerd;2007;
8515;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Eerder gedetineerd;2008;
8516;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Eerder gedetineerd;2009;
8517;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Eerder gedetineerd;2010;
8518;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Eerder gedetineerd;2011;
8519;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Eerder gedetineerd;2012;
8520;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Eerder gedetineerd;2013;
8521;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Eerder gedetineerd;2014;
8522;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Eerder gedetineerd;2015;
8523;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Eerder gedetineerd;2016;
8524;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Eerder gedetineerd;2017;
8525;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Eerder gedetineerd;2018;
8526;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Eerder gedetineerd;2019;
8527;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Eerder gedetineerd;2020;
8528;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Eerder gedetineerd;2021;
8529;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Eerder gedetineerd;2022;
8530;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Eerder gedetineerd;2023;
8531;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2005;
8532;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2006;
8533;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2007;
8534;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2008;
8535;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2009;
8536;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2010;
8537;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2011;
8538;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2012;
8539;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2013;
8540;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2014;
8541;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2015;
8542;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2016;
8543;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2017;
8544;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2018;
8545;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2019;
8546;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2020;
8547;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2021;
8548;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2022;
8549;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2023;
8550;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2005;
8551;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2006;
8552;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2007;
8553;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2008;
8554;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2009;
