ID;Geslacht;Leeftijdsklasse;DiagnoseIndelingBeldo;Perioden;EenjaarssterfteNa1eZiekenhuisopname_1;GecorrigeerdeEenjaarssterfte_2;AantalPersonenMet1eZiekenhuisopname_3
6235;Vrouwen;0 jarigen;2.1.13 Kw. nieuwv. van baarmoederhals;2001;;;
6236;Vrouwen;0 jarigen;2.1.13 Kw. nieuwv. van baarmoederhals;2002;;;
6237;Vrouwen;0 jarigen;2.1.13 Kw. nieuwv. van baarmoederhals;2003;;;
6238;Vrouwen;0 jarigen;2.1.13 Kw. nieuwv. van baarmoederhals;2004;;;
6239;Vrouwen;0 jarigen;2.1.13 Kw. nieuwv. van baarmoederhals;2005;;;
6240;Vrouwen;0 jarigen;2.1.14 Kw. nieuwv. van baarmoederlichaam;2000;;;
6241;Vrouwen;0 jarigen;2.1.14 Kw. nieuwv. van baarmoederlichaam;2001;;;
6242;Vrouwen;0 jarigen;2.1.14 Kw. nieuwv. van baarmoederlichaam;2002;;;
6243;Vrouwen;0 jarigen;2.1.14 Kw. nieuwv. van baarmoederlichaam;2003;;;
6244;Vrouwen;0 jarigen;2.1.14 Kw. nieuwv. van baarmoederlichaam;2004;;;
6245;Vrouwen;0 jarigen;2.1.14 Kw. nieuwv. van baarmoederlichaam;2005;;;
6246;Vrouwen;0 jarigen;2.1.15 Kw. nieuwv. van eierstok;2000;;;
6247;Vrouwen;0 jarigen;2.1.15 Kw. nieuwv. van eierstok;2001;;;
6248;Vrouwen;0 jarigen;2.1.15 Kw. nieuwv. van eierstok;2002;;;
6249;Vrouwen;0 jarigen;2.1.15 Kw. nieuwv. van eierstok;2003;;;
6250;Vrouwen;0 jarigen;2.1.15 Kw. nieuwv. van eierstok;2004;;;
6251;Vrouwen;0 jarigen;2.1.15 Kw. nieuwv. van eierstok;2005;;;
6252;Vrouwen;0 jarigen;2.1.16 Kw. nieuwv. van prostaat;2000;;;
6253;Vrouwen;0 jarigen;2.1.16 Kw. nieuwv. van prostaat;2001;;;
6254;Vrouwen;0 jarigen;2.1.16 Kw. nieuwv. van prostaat;2002;;;
6255;Vrouwen;0 jarigen;2.1.16 Kw. nieuwv. van prostaat;2003;;;
6256;Vrouwen;0 jarigen;2.1.16 Kw. nieuwv. van prostaat;2004;;;
6257;Vrouwen;0 jarigen;2.1.16 Kw. nieuwv. van prostaat;2005;;;
6258;Vrouwen;0 jarigen;2.1.17 Kw. nieuwv. van nier excl.bekken;2000;;;
6259;Vrouwen;0 jarigen;2.1.17 Kw. nieuwv. van nier excl.bekken;2001;;;
6260;Vrouwen;0 jarigen;2.1.17 Kw. nieuwv. van nier excl.bekken;2002;;;
6261;Vrouwen;0 jarigen;2.1.17 Kw. nieuwv. van nier excl.bekken;2003;;;
6262;Vrouwen;0 jarigen;2.1.17 Kw. nieuwv. van nier excl.bekken;2004;;;
6263;Vrouwen;0 jarigen;2.1.17 Kw. nieuwv. van nier excl.bekken;2005;;;
6264;Vrouwen;0 jarigen;2.1.18 Kw. nieuwv. van urineblaas;2000;;;
6265;Vrouwen;0 jarigen;2.1.18 Kw. nieuwv. van urineblaas;2001;;;
6266;Vrouwen;0 jarigen;2.1.18 Kw. nieuwv. van urineblaas;2002;;;
6267;Vrouwen;0 jarigen;2.1.18 Kw. nieuwv. van urineblaas;2003;;;
6268;Vrouwen;0 jarigen;2.1.18 Kw. nieuwv. van urineblaas;2004;;;
6269;Vrouwen;0 jarigen;2.1.18 Kw. nieuwv. van urineblaas;2005;;;
6270;Vrouwen;0 jarigen;2.1.19 Kw.nv. bloedvormend en lymf.weefs;2000;;;
6271;Vrouwen;0 jarigen;2.1.19 Kw.nv. bloedvormend en lymf.weefs;2001;;;
6272;Vrouwen;0 jarigen;2.1.19 Kw.nv. bloedvormend en lymf.weefs;2002;;;
6273;Vrouwen;0 jarigen;2.1.19 Kw.nv. bloedvormend en lymf.weefs;2003;;;
6274;Vrouwen;0 jarigen;2.1.19 Kw.nv. bloedvormend en lymf.weefs;2004;;;
6275;Vrouwen;0 jarigen;2.1.19 Kw.nv. bloedvormend en lymf.weefs;2005;;;
6276;Vrouwen;0 jarigen;2.1.20 Ov. kwaadaardige nieuwvormingen;2000;;;
6277;Vrouwen;0 jarigen;2.1.20 Ov. kwaadaardige nieuwvormingen;2001;;;
6278;Vrouwen;0 jarigen;2.1.20 Ov. kwaadaardige nieuwvormingen;2002;;;
6279;Vrouwen;0 jarigen;2.1.20 Ov. kwaadaardige nieuwvormingen;2003;;;
6280;Vrouwen;0 jarigen;2.1.20 Ov. kwaadaardige nieuwvormingen;2004;;;
6281;Vrouwen;0 jarigen;2.1.20 Ov. kwaadaardige nieuwvormingen;2005;;;
6282;Vrouwen;0 jarigen;3 Zktn bloed, bloedbereidende organen;2000;2.7;;
6283;Vrouwen;0 jarigen;3 Zktn bloed, bloedbereidende organen;2001;4.1;;
6284;Vrouwen;0 jarigen;3 Zktn bloed, bloedbereidende organen;2002;10.0;;
6285;Vrouwen;0 jarigen;3 Zktn bloed, bloedbereidende organen;2003;2.7;;
6286;Vrouwen;0 jarigen;3 Zktn bloed, bloedbereidende organen;2004;6.1;;
6287;Vrouwen;0 jarigen;3 Zktn bloed, bloedbereidende organen;2005;2.6;;
6288;Vrouwen;0 jarigen;4 Endocriene, voedings- en stofw. zktn;2000;3.0;;
6289;Vrouwen;0 jarigen;4 Endocriene, voedings- en stofw. zktn;2001;4.0;;
6290;Vrouwen;0 jarigen;4 Endocriene, voedings- en stofw. zktn;2002;2.8;;
6291;Vrouwen;0 jarigen;4 Endocriene, voedings- en stofw. zktn;2003;4.1;;
6292;Vrouwen;0 jarigen;4 Endocriene, voedings- en stofw. zktn;2004;0.0;;
6293;Vrouwen;0 jarigen;4 Endocriene, voedings- en stofw. zktn;2005;2.4;;
6294;Vrouwen;0 jarigen;4.1 Suikerziekte;2000;;;
6295;Vrouwen;0 jarigen;4.1 Suikerziekte;2001;;;
6296;Vrouwen;0 jarigen;4.1 Suikerziekte;2002;;;
6297;Vrouwen;0 jarigen;4.1 Suikerziekte;2003;;;
6298;Vrouwen;0 jarigen;4.1 Suikerziekte;2004;;;
6299;Vrouwen;0 jarigen;4.1 Suikerziekte;2005;;;
6300;Vrouwen;0 jarigen;5 Psychische stoornissen;2000;;;
6301;Vrouwen;0 jarigen;5 Psychische stoornissen;2001;;;
6302;Vrouwen;0 jarigen;5 Psychische stoornissen;2002;;;
6303;Vrouwen;0 jarigen;5 Psychische stoornissen;2003;;;
6304;Vrouwen;0 jarigen;5 Psychische stoornissen;2004;4.2;;
6305;Vrouwen;0 jarigen;5 Psychische stoornissen;2005;;;
6306;Vrouwen;0 jarigen;5.1 Psych.st. door gebruik van alcohol;2000;;;
6307;Vrouwen;0 jarigen;5.1 Psych.st. door gebruik van alcohol;2001;;;
6308;Vrouwen;0 jarigen;5.1 Psych.st. door gebruik van alcohol;2002;;;
6309;Vrouwen;0 jarigen;5.1 Psych.st. door gebruik van alcohol;2003;;;
6310;Vrouwen;0 jarigen;5.1 Psych.st. door gebruik van alcohol;2004;;;
6311;Vrouwen;0 jarigen;5.1 Psych.st. door gebruik van alcohol;2005;;;
6312;Vrouwen;0 jarigen;5.2 Psych.st. door gebruik van drugs;2000;;;
6313;Vrouwen;0 jarigen;5.2 Psych.st. door gebruik van drugs;2001;;;
6314;Vrouwen;0 jarigen;5.2 Psych.st. door gebruik van drugs;2002;;;
6315;Vrouwen;0 jarigen;5.2 Psych.st. door gebruik van drugs;2003;;;
6316;Vrouwen;0 jarigen;5.2 Psych.st. door gebruik van drugs;2004;;;
6317;Vrouwen;0 jarigen;5.2 Psych.st. door gebruik van drugs;2005;;;
6318;Vrouwen;0 jarigen;6 Ziekten van zenuwstelsel en zintuigen;2000;4.5;;
6319;Vrouwen;0 jarigen;6 Ziekten van zenuwstelsel en zintuigen;2001;5.9;;
6320;Vrouwen;0 jarigen;6 Ziekten van zenuwstelsel en zintuigen;2002;2.1;;
6321;Vrouwen;0 jarigen;6 Ziekten van zenuwstelsel en zintuigen;2003;5.4;;
6322;Vrouwen;0 jarigen;6 Ziekten van zenuwstelsel en zintuigen;2004;2.6;;
6323;Vrouwen;0 jarigen;6 Ziekten van zenuwstelsel en zintuigen;2005;3.8;;
6324;Vrouwen;0 jarigen;6.1 Hersenvliesontsteking;2000;5.7;;
6325;Vrouwen;0 jarigen;6.1 Hersenvliesontsteking;2001;3.8;;
6326;Vrouwen;0 jarigen;6.1 Hersenvliesontsteking;2002;0.0;;
6327;Vrouwen;0 jarigen;6.1 Hersenvliesontsteking;2003;8.6;;
6328;Vrouwen;0 jarigen;6.1 Hersenvliesontsteking;2004;0.0;;
6329;Vrouwen;0 jarigen;6.1 Hersenvliesontsteking;2005;3.6;;
6330;Vrouwen;0 jarigen;6.2 Ziekte van parkinson;2000;;;
6331;Vrouwen;0 jarigen;6.2 Ziekte van parkinson;2001;;;
6332;Vrouwen;0 jarigen;6.2 Ziekte van parkinson;2002;;;
6333;Vrouwen;0 jarigen;6.2 Ziekte van parkinson;2003;;;
6334;Vrouwen;0 jarigen;6.2 Ziekte van parkinson;2004;;;
6335;Vrouwen;0 jarigen;6.2 Ziekte van parkinson;2005;;;
6336;Vrouwen;0 jarigen;7 Ziekten van hart en vaatstelsel;2000;8.8;;
6337;Vrouwen;0 jarigen;7 Ziekten van hart en vaatstelsel;2001;12.7;;
6338;Vrouwen;0 jarigen;7 Ziekten van hart en vaatstelsel;2002;19.1;;
6339;Vrouwen;0 jarigen;7 Ziekten van hart en vaatstelsel;2003;7.5;;
6340;Vrouwen;0 jarigen;7 Ziekten van hart en vaatstelsel;2004;4.1;;
6341;Vrouwen;0 jarigen;7 Ziekten van hart en vaatstelsel;2005;14.9;;
6342;Vrouwen;0 jarigen;7.1 Ziekten van de kransvaten;2000;;;
6343;Vrouwen;0 jarigen;7.1 Ziekten van de kransvaten;2001;;;
6344;Vrouwen;0 jarigen;7.1 Ziekten van de kransvaten;2002;;;
6345;Vrouwen;0 jarigen;7.1 Ziekten van de kransvaten;2003;;;
6346;Vrouwen;0 jarigen;7.1 Ziekten van de kransvaten;2004;;;
6347;Vrouwen;0 jarigen;7.1 Ziekten van de kransvaten;2005;;;
6348;Vrouwen;0 jarigen;7.1.1 Acuut hartinfarct;2000;;;
6349;Vrouwen;0 jarigen;7.1.1 Acuut hartinfarct;2001;;;
6350;Vrouwen;0 jarigen;7.1.1 Acuut hartinfarct;2002;;;
6351;Vrouwen;0 jarigen;7.1.1 Acuut hartinfarct;2003;;;
6352;Vrouwen;0 jarigen;7.1.1 Acuut hartinfarct;2004;;;
6353;Vrouwen;0 jarigen;7.1.1 Acuut hartinfarct;2005;;;
6354;Vrouwen;0 jarigen;7.2 Overige hartziekten;2000;9.8;;
6355;Vrouwen;0 jarigen;7.2 Overige hartziekten;2001;10.2;;
6356;Vrouwen;0 jarigen;7.2 Overige hartziekten;2002;14.8;;
6357;Vrouwen;0 jarigen;7.2 Overige hartziekten;2003;8.1;;
6358;Vrouwen;0 jarigen;7.2 Overige hartziekten;2004;2.1;;
6359;Vrouwen;0 jarigen;7.2 Overige hartziekten;2005;16.0;;
6360;Vrouwen;0 jarigen;7.3 Hersenvaatletsels (CVA);2000;;;
6361;Vrouwen;0 jarigen;7.3 Hersenvaatletsels (CVA);2001;;;
6362;Vrouwen;0 jarigen;7.3 Hersenvaatletsels (CVA);2002;;;
6363;Vrouwen;0 jarigen;7.3 Hersenvaatletsels (CVA);2003;;;
6364;Vrouwen;0 jarigen;7.3 Hersenvaatletsels (CVA);2004;;;
6365;Vrouwen;0 jarigen;7.3 Hersenvaatletsels (CVA);2005;;;
6366;Vrouwen;0 jarigen;8 Ziekten van de ademhalingsorganen;2000;0.9;;
6367;Vrouwen;0 jarigen;8 Ziekten van de ademhalingsorganen;2001;0.9;;
6368;Vrouwen;0 jarigen;8 Ziekten van de ademhalingsorganen;2002;0.7;;
6369;Vrouwen;0 jarigen;8 Ziekten van de ademhalingsorganen;2003;1.0;;
6370;Vrouwen;0 jarigen;8 Ziekten van de ademhalingsorganen;2004;0.4;;
6371;Vrouwen;0 jarigen;8 Ziekten van de ademhalingsorganen;2005;0.4;;
6372;Vrouwen;0 jarigen;8.1 Griep (influenza);2000;;;
6373;Vrouwen;0 jarigen;8.1 Griep (influenza);2001;;;
6374;Vrouwen;0 jarigen;8.1 Griep (influenza);2002;;;
6375;Vrouwen;0 jarigen;8.1 Griep (influenza);2003;;;
6376;Vrouwen;0 jarigen;8.1 Griep (influenza);2004;;;
6377;Vrouwen;0 jarigen;8.1 Griep (influenza);2005;;;
6378;Vrouwen;0 jarigen;8.2 Longontsteking;2000;3.2;;
6379;Vrouwen;0 jarigen;8.2 Longontsteking;2001;2.3;;
6380;Vrouwen;0 jarigen;8.2 Longontsteking;2002;1.0;;
6381;Vrouwen;0 jarigen;8.2 Longontsteking;2003;2.7;;
6382;Vrouwen;0 jarigen;8.2 Longontsteking;2004;1.3;;
6383;Vrouwen;0 jarigen;8.2 Longontsteking;2005;1.3;;
6384;Vrouwen;0 jarigen;8.3 Chron. aand. onderste luchtw. (CARA);2000;0.0;;
6385;Vrouwen;0 jarigen;8.3 Chron. aand. onderste luchtw. (CARA);2001;0.0;;
6386;Vrouwen;0 jarigen;8.3 Chron. aand. onderste luchtw. (CARA);2002;0.0;;
6387;Vrouwen;0 jarigen;8.3 Chron. aand. onderste luchtw. (CARA);2003;0.0;;
6388;Vrouwen;0 jarigen;8.3 Chron. aand. onderste luchtw. (CARA);2004;0.0;;
6389;Vrouwen;0 jarigen;8.3 Chron. aand. onderste luchtw. (CARA);2005;0.0;;
6390;Vrouwen;0 jarigen;8.3.1 Astma;2000;;;
6391;Vrouwen;0 jarigen;8.3.1 Astma;2001;0.0;;
6392;Vrouwen;0 jarigen;8.3.1 Astma;2002;;;
6393;Vrouwen;0 jarigen;8.3.1 Astma;2003;;;
6394;Vrouwen;0 jarigen;8.3.1 Astma;2004;;;
6395;Vrouwen;0 jarigen;8.3.1 Astma;2005;;;
6396;Vrouwen;0 jarigen;9 Ziekten van de spijsverteringsorganen;2000;1.2;;
6397;Vrouwen;0 jarigen;9 Ziekten van de spijsverteringsorganen;2001;0.9;;
6398;Vrouwen;0 jarigen;9 Ziekten van de spijsverteringsorganen;2002;0.5;;
6399;Vrouwen;0 jarigen;9 Ziekten van de spijsverteringsorganen;2003;0.7;;
6400;Vrouwen;0 jarigen;9 Ziekten van de spijsverteringsorganen;2004;0.6;;
6401;Vrouwen;0 jarigen;9 Ziekten van de spijsverteringsorganen;2005;0.9;;
6402;Vrouwen;0 jarigen;9.Maagzw., zweer aan twaalfv. darm...;2000;;;
6403;Vrouwen;0 jarigen;9.Maagzw., zweer aan twaalfv. darm...;2001;;;
6404;Vrouwen;0 jarigen;9.Maagzw., zweer aan twaalfv. darm...;2002;;;
6405;Vrouwen;0 jarigen;9.Maagzw., zweer aan twaalfv. darm...;2003;;;
6406;Vrouwen;0 jarigen;9.Maagzw., zweer aan twaalfv. darm...;2004;;;
6407;Vrouwen;0 jarigen;9.Maagzw., zweer aan twaalfv. darm...;2005;;;
6408;Vrouwen;0 jarigen;9.2 Chronische leveraandoeningen;2000;;;
6409;Vrouwen;0 jarigen;9.2 Chronische leveraandoeningen;2001;;;
6410;Vrouwen;0 jarigen;9.2 Chronische leveraandoeningen;2002;;;
6411;Vrouwen;0 jarigen;9.2 Chronische leveraandoeningen;2003;;;
6412;Vrouwen;0 jarigen;9.2 Chronische leveraandoeningen;2004;;;
6413;Vrouwen;0 jarigen;9.2 Chronische leveraandoeningen;2005;;;
6414;Vrouwen;0 jarigen;9.2.1 Chron. leveraand. oiv alcohol;2000;;;
6415;Vrouwen;0 jarigen;9.2.1 Chron. leveraand. oiv alcohol;2001;;;
6416;Vrouwen;0 jarigen;9.2.1 Chron. leveraand. oiv alcohol;2002;;;
6417;Vrouwen;0 jarigen;9.2.1 Chron. leveraand. oiv alcohol;2003;;;
6418;Vrouwen;0 jarigen;9.2.1 Chron. leveraand. oiv alcohol;2004;;;
6419;Vrouwen;0 jarigen;9.2.1 Chron. leveraand. oiv alcohol;2005;;;
6420;Vrouwen;0 jarigen;10 Ziekten van huid, onderhuids bindw.;2000;0.0;;
6421;Vrouwen;0 jarigen;10 Ziekten van huid, onderhuids bindw.;2001;1.0;;
6422;Vrouwen;0 jarigen;10 Ziekten van huid, onderhuids bindw.;2002;1.4;;
6423;Vrouwen;0 jarigen;10 Ziekten van huid, onderhuids bindw.;2003;0.9;;
6424;Vrouwen;0 jarigen;10 Ziekten van huid, onderhuids bindw.;2004;0.0;;
6425;Vrouwen;0 jarigen;10 Ziekten van huid, onderhuids bindw.;2005;0.0;;
6426;Vrouwen;0 jarigen;11 Ziekten van spieren, beenderen en ...;2000;;;
6427;Vrouwen;0 jarigen;11 Ziekten van spieren, beenderen en ...;2001;0.0;;
6428;Vrouwen;0 jarigen;11 Ziekten van spieren, beenderen en ...;2002;;;
6429;Vrouwen;0 jarigen;11 Ziekten van spieren, beenderen en ...;2003;;;
6430;Vrouwen;0 jarigen;11 Ziekten van spieren, beenderen en ...;2004;0.0;;
6431;Vrouwen;0 jarigen;11 Ziekten van spieren, beenderen en ...;2005;4.5;;
6432;Vrouwen;0 jarigen;12 Ziekten urinewegen en geslachtsorg.;2000;0.8;;
6433;Vrouwen;0 jarigen;12 Ziekten urinewegen en geslachtsorg.;2001;0.0;;
6434;Vrouwen;0 jarigen;12 Ziekten urinewegen en geslachtsorg.;2002;2.1;;
6435;Vrouwen;0 jarigen;12 Ziekten urinewegen en geslachtsorg.;2003;1.2;;
6436;Vrouwen;0 jarigen;12 Ziekten urinewegen en geslachtsorg.;2004;0.0;;
6437;Vrouwen;0 jarigen;12 Ziekten urinewegen en geslachtsorg.;2005;0.5;;
6438;Vrouwen;0 jarigen;12.1 Ziekten van nier en urineleider;2000;2.2;;
6439;Vrouwen;0 jarigen;12.1 Ziekten van nier en urineleider;2001;0.0;;
6440;Vrouwen;0 jarigen;12.1 Ziekten van nier en urineleider;2002;4.8;;
6441;Vrouwen;0 jarigen;12.1 Ziekten van nier en urineleider;2003;2.7;;
6442;Vrouwen;0 jarigen;12.1 Ziekten van nier en urineleider;2004;0.0;;
6443;Vrouwen;0 jarigen;12.1 Ziekten van nier en urineleider;2005;1.3;;
6444;Vrouwen;0 jarigen;14 Aand. ontstaan in perinatale periode;2000;0.7;;
6445;Vrouwen;0 jarigen;14 Aand. ontstaan in perinatale periode;2001;0.8;;
6446;Vrouwen;0 jarigen;14 Aand. ontstaan in perinatale periode;2002;0.7;;
6447;Vrouwen;0 jarigen;14 Aand. ontstaan in perinatale periode;2003;0.6;;
6448;Vrouwen;0 jarigen;14 Aand. ontstaan in perinatale periode;2004;0.6;;
6449;Vrouwen;0 jarigen;14 Aand. ontstaan in perinatale periode;2005;0.6;;
6450;Vrouwen;0 jarigen;15 Aangeboren afwijkingen;2000;9.8;;
6451;Vrouwen;0 jarigen;15 Aangeboren afwijkingen;2001;9.4;;
6452;Vrouwen;0 jarigen;15 Aangeboren afwijkingen;2002;8.6;;
6453;Vrouwen;0 jarigen;15 Aangeboren afwijkingen;2003;9.7;;
6454;Vrouwen;0 jarigen;15 Aangeboren afwijkingen;2004;8.3;;
6455;Vrouwen;0 jarigen;15 Aangeboren afwijkingen;2005;6.4;;
6456;Vrouwen;0 jarigen;15.1 Aangeb.afw. van zenuwstelsel;2000;19.0;;
6457;Vrouwen;0 jarigen;15.1 Aangeb.afw. van zenuwstelsel;2001;23.6;;
6458;Vrouwen;0 jarigen;15.1 Aangeb.afw. van zenuwstelsel;2002;28.4;;
6459;Vrouwen;0 jarigen;15.1 Aangeb.afw. van zenuwstelsel;2003;24.1;;
6460;Vrouwen;0 jarigen;15.1 Aangeb.afw. van zenuwstelsel;2004;26.4;;
6461;Vrouwen;0 jarigen;15.1 Aangeb.afw. van zenuwstelsel;2005;16.7;;
6462;Vrouwen;0 jarigen;15.2 Aangeb.afw. hart en bloedvaten;2000;18.2;;
6463;Vrouwen;0 jarigen;15.2 Aangeb.afw. hart en bloedvaten;2001;16.0;;
6464;Vrouwen;0 jarigen;15.2 Aangeb.afw. hart en bloedvaten;2002;10.5;;
6465;Vrouwen;0 jarigen;15.2 Aangeb.afw. hart en bloedvaten;2003;14.2;;
6466;Vrouwen;0 jarigen;15.2 Aangeb.afw. hart en bloedvaten;2004;14.5;;
6467;Vrouwen;0 jarigen;15.2 Aangeb.afw. hart en bloedvaten;2005;10.6;;
6468;Vrouwen;0 jarigen;17 Ongevalsletsel en vergiftigingen;2000;1.4;;
6469;Vrouwen;0 jarigen;17 Ongevalsletsel en vergiftigingen;2001;1.4;;
6470;Vrouwen;0 jarigen;17 Ongevalsletsel en vergiftigingen;2002;1.7;;
6471;Vrouwen;0 jarigen;17 Ongevalsletsel en vergiftigingen;2003;1.6;;
6472;Vrouwen;0 jarigen;17 Ongevalsletsel en vergiftigingen;2004;1.5;;
6473;Vrouwen;0 jarigen;17 Ongevalsletsel en vergiftigingen;2005;0.8;;
6474;Vrouwen;0 jarigen;19 Externe oorzaken;2000;3.4;;
6475;Vrouwen;0 jarigen;19 Externe oorzaken;2001;2.2;;
6476;Vrouwen;0 jarigen;19 Externe oorzaken;2002;3.4;;
6477;Vrouwen;0 jarigen;19 Externe oorzaken;2003;3.4;;
6478;Vrouwen;0 jarigen;19 Externe oorzaken;2004;1.6;;
6479;Vrouwen;0 jarigen;19 Externe oorzaken;2005;4.2;;
6480;Vrouwen;0 jarigen;19.1 Ongevallen;2000;3.5;;
6481;Vrouwen;0 jarigen;19.1 Ongevallen;2001;2.1;;
6482;Vrouwen;0 jarigen;19.1 Ongevallen;2002;3.7;;
6483;Vrouwen;0 jarigen;19.1 Ongevallen;2003;3.0;;
6484;Vrouwen;0 jarigen;19.1 Ongevallen;2004;1.7;;
6485;Vrouwen;0 jarigen;19.1 Ongevallen;2005;3.7;;
6486;Vrouwen;0 jarigen;19.1.1 Vervoersongevallen;2000;;;
6487;Vrouwen;0 jarigen;19.1.1 Vervoersongevallen;2001;;;
6488;Vrouwen;0 jarigen;19.1.1 Vervoersongevallen;2002;;;
6489;Vrouwen;0 jarigen;19.1.1 Vervoersongevallen;2003;;;
6490;Vrouwen;0 jarigen;19.1.1 Vervoersongevallen;2004;;;
6491;Vrouwen;0 jarigen;19.1.1 Vervoersongevallen;2005;;;
6492;Vrouwen;0 jarigen;19.1.1.1 Wegverkeersongevallen;2000;;;
6493;Vrouwen;0 jarigen;19.1.1.1 Wegverkeersongevallen;2001;;;
6494;Vrouwen;0 jarigen;19.1.1.1 Wegverkeersongevallen;2002;;;
6495;Vrouwen;0 jarigen;19.1.1.1 Wegverkeersongevallen;2003;;;
6496;Vrouwen;0 jarigen;19.1.1.1 Wegverkeersongevallen;2004;;;
6497;Vrouwen;0 jarigen;19.1.1.1 Wegverkeersongevallen;2005;;;
6498;Vrouwen;0 jarigen;19.1.2 Accidentele val;2000;0.0;;
6499;Vrouwen;0 jarigen;19.1.2 Accidentele val;2001;0.0;;
6500;Vrouwen;0 jarigen;19.1.2 Accidentele val;2002;0.0;;
6501;Vrouwen;0 jarigen;19.1.2 Accidentele val;2003;0.0;;
6502;Vrouwen;0 jarigen;19.1.2 Accidentele val;2004;0.0;;
6503;Vrouwen;0 jarigen;19.1.2 Accidentele val;2005;0.0;;
6504;Vrouwen;0 jarigen;19.1.3 Accidentele verdrinking;2000;;;
6505;Vrouwen;0 jarigen;19.1.3 Accidentele verdrinking;2001;;;
6506;Vrouwen;0 jarigen;19.1.3 Accidentele verdrinking;2002;;;
6507;Vrouwen;0 jarigen;19.1.3 Accidentele verdrinking;2003;;;
6508;Vrouwen;0 jarigen;19.1.3 Accidentele verdrinking;2004;;;
6509;Vrouwen;0 jarigen;19.1.3 Accidentele verdrinking;2005;;;
6510;Vrouwen;0 jarigen;19.1.4 Accidentele vergiftiging;2000;0.0;;
6511;Vrouwen;0 jarigen;19.1.4 Accidentele vergiftiging;2001;0.0;;
6512;Vrouwen;0 jarigen;19.1.4 Accidentele vergiftiging;2002;0.0;;
6513;Vrouwen;0 jarigen;19.1.4 Accidentele vergiftiging;2003;0.0;;
6514;Vrouwen;0 jarigen;19.1.4 Accidentele vergiftiging;2004;0.0;;
6515;Vrouwen;0 jarigen;19.1.4 Accidentele vergiftiging;2005;0.0;;
6516;Vrouwen;0 jarigen;19.2 Zelfmoord, zelf toegebracht letstel;2000;;;
6517;Vrouwen;0 jarigen;19.2 Zelfmoord, zelf toegebracht letstel;2001;;;
6518;Vrouwen;0 jarigen;19.2 Zelfmoord, zelf toegebracht letstel;2002;;;
6519;Vrouwen;0 jarigen;19.2 Zelfmoord, zelf toegebracht letstel;2003;;;
6520;Vrouwen;0 jarigen;19.2 Zelfmoord, zelf toegebracht letstel;2004;;;
6521;Vrouwen;0 jarigen;19.2 Zelfmoord, zelf toegebracht letstel;2005;;;
6522;Vrouwen;0 jarigen;19.3 Moord,door ander toegebracht letsel;2000;;;
6523;Vrouwen;0 jarigen;19.3 Moord,door ander toegebracht letsel;2001;;;
6524;Vrouwen;0 jarigen;19.3 Moord,door ander toegebracht letsel;2002;;;
6525;Vrouwen;0 jarigen;19.3 Moord,door ander toegebracht letsel;2003;;;
6526;Vrouwen;0 jarigen;19.3 Moord,door ander toegebracht letsel;2004;;;
6527;Vrouwen;0 jarigen;19.3 Moord,door ander toegebracht letsel;2005;;;
6528;Vrouwen;1-24 jaar;Alle diagnosen;2000;0.2;;
6529;Vrouwen;1-24 jaar;Alle diagnosen;2001;0.2;;
6530;Vrouwen;1-24 jaar;Alle diagnosen;2002;0.1;;
6531;Vrouwen;1-24 jaar;Alle diagnosen;2003;0.1;;
6532;Vrouwen;1-24 jaar;Alle diagnosen;2004;0.1;;
6533;Vrouwen;1-24 jaar;Alle diagnosen;2005;0.1;;
6534;Vrouwen;1-24 jaar;1 Infectieuze en parasitaire ziekten;2000;1.3;;
6535;Vrouwen;1-24 jaar;1 Infectieuze en parasitaire ziekten;2001;1.7;;
6536;Vrouwen;1-24 jaar;1 Infectieuze en parasitaire ziekten;2002;1.2;;
6537;Vrouwen;1-24 jaar;1 Infectieuze en parasitaire ziekten;2003;0.8;;
6538;Vrouwen;1-24 jaar;1 Infectieuze en parasitaire ziekten;2004;0.6;;
6539;Vrouwen;1-24 jaar;1 Infectieuze en parasitaire ziekten;2005;0.8;;
6540;Vrouwen;1-24 jaar;1.1 Tuberculose;2000;;;
6541;Vrouwen;1-24 jaar;1.1 Tuberculose;2001;;;
6542;Vrouwen;1-24 jaar;1.1 Tuberculose;2002;;;
6543;Vrouwen;1-24 jaar;1.1 Tuberculose;2003;;;
6544;Vrouwen;1-24 jaar;1.1 Tuberculose;2004;;;
6545;Vrouwen;1-24 jaar;1.1 Tuberculose;2005;;;
6546;Vrouwen;1-24 jaar;1.2 Nekkramp;2000;7.7;;
6547;Vrouwen;1-24 jaar;1.2 Nekkramp;2001;6.5;;
6548;Vrouwen;1-24 jaar;1.2 Nekkramp;2002;6.1;;
6549;Vrouwen;1-24 jaar;1.2 Nekkramp;2003;1.2;;
6550;Vrouwen;1-24 jaar;1.2 Nekkramp;2004;3.9;;
6551;Vrouwen;1-24 jaar;1.2 Nekkramp;2005;8.6;;
6552;Vrouwen;1-24 jaar;1.3 Virale hepatitis;2000;;;
6553;Vrouwen;1-24 jaar;1.3 Virale hepatitis;2001;;;
6554;Vrouwen;1-24 jaar;1.3 Virale hepatitis;2002;;;
6555;Vrouwen;1-24 jaar;1.3 Virale hepatitis;2003;;;
6556;Vrouwen;1-24 jaar;1.3 Virale hepatitis;2004;;;
6557;Vrouwen;1-24 jaar;1.3 Virale hepatitis;2005;;;
