ID;GeslachtWerknemer;Dienstverband;OverigeKenmerkenWerknemer;BedrijfstakkenBranchesSBI93;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
2999;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;O Milieudienstverlening, cultuur, ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3000;Totaal;Deeltijd;5000;A-O Alle economische activiteiten ..;2006;3497.0;1773.0;15.85;1158.0;1132.0;15700.0;13890.0;1810.0;80.0;19.0;18.7;857.0;1690.0
3001;Totaal;Deeltijd;5000;A-O Alle economische activiteiten ..;2007;3609.0;1852.0;16.4;1192.0;1165.0;16170.0;14300.0;1870.0;80.0;19.1;18.8;852.0;1661.0
3002;Totaal;Deeltijd;5000;A-O Alle economische activiteiten ..;2008;3717.0;1915.0;17.06;1236.0;1213.0;16840.0;14830.0;2020.0;100.0;19.1;18.8;853.0;1656.0
3003;Totaal;Deeltijd;5000;A-O Alle economische activiteiten ..;2009;3760.0;1941.0;17.47;1280.0;1263.0;17530.0;15360.0;2160.0;100.0;19.3;19.0;868.0;1681.0
3004;Totaal;Deeltijd;5000;A+B Landbouw, bosbouw, visserij;2006;63.0;24.0;10.8;608.0;579.0;7840.0;7290.0;550.0;40.0;14.4;14.1;643.0;1712.0
3005;Totaal;Deeltijd;5000;A+B Landbouw, bosbouw, visserij;2007;61.0;23.0;11.27;625.0;592.0;8080.0;7500.0;580.0;50.0;14.3;14.0;630.0;1673.0
3006;Totaal;Deeltijd;5000;A+B Landbouw, bosbouw, visserij;2008;58.0;22.0;11.85;668.0;635.0;8670.0;8020.0;650.0;60.0;14.5;14.2;643.0;1678.0
3007;Totaal;Deeltijd;5000;A+B Landbouw, bosbouw, visserij;2009;57.0;22.0;12.08;709.0;684.0;9210.0;8510.0;700.0;70.0;15.1;14.9;679.0;1741.0
3008;Totaal;Deeltijd;5000;C Winning van delfstoffen;2006;1.0;1.0;28.83;3026.0;2904.0;44340.0;36310.0;8030.0;420.0;27.4;26.4;1209.0;1773.0
3009;Totaal;Deeltijd;5000;C Winning van delfstoffen;2007;1.0;1.0;30.52;3216.0;3089.0;48050.0;38600.0;9450.0;440.0;27.8;26.8;1214.0;1739.0
3010;Totaal;Deeltijd;5000;C Winning van delfstoffen;2008;1.0;1.0;33.92;3508.0;3399.0;51590.0;42100.0;9490.0;480.0;27.5;26.6;1202.0;1731.0
3011;Totaal;Deeltijd;5000;C Winning van delfstoffen;2009;1.0;1.0;31.73;3399.0;3323.0;50360.0;40790.0;9570.0;470.0;28.2;27.6;1257.0;1792.0
3012;Totaal;Deeltijd;5000;D Industrie;2006;201.0;120.0;16.21;1491.0;1416.0;20640.0;17890.0;2750.0;110.0;23.6;22.8;1049.0;1754.0
3013;Totaal;Deeltijd;5000;D Industrie;2007;203.0;123.0;16.91;1543.0;1464.0;21240.0;18510.0;2730.0;110.0;23.6;22.8;1039.0;1715.0
3014;Totaal;Deeltijd;5000;D Industrie;2008;218.0;133.0;17.71;1607.0;1536.0;22150.0;19290.0;2870.0;140.0;23.6;22.9;1041.0;1710.0
3015;Totaal;Deeltijd;5000;D Industrie;2009;216.0;132.0;17.9;1641.0;1591.0;22620.0;19690.0;2930.0;150.0;23.8;23.3;1067.0;1739.0
3016;Totaal;Deeltijd;5000;E Productie en distributie van en ..;2006;6.0;4.0;23.74;2605.0;2549.0;36130.0;31260.0;4880.0;270.0;28.9;28.6;1289.0;1739.0
3017;Totaal;Deeltijd;5000;E Productie en distributie van en ..;2007;5.0;4.0;23.27;2456.0;2398.0;34050.0;29470.0;4570.0;280.0;28.1;27.7;1237.0;1709.0
3018;Totaal;Deeltijd;5000;E Productie en distributie van en ..;2008;5.0;4.0;24.27;2632.0;2551.0;37070.0;31580.0;5490.0;370.0;28.9;28.3;1261.0;1710.0
3019;Totaal;Deeltijd;5000;E Productie en distributie van en ..;2009;6.0;4.0;24.95;2734.0;2673.0;38940.0;32800.0;6140.0;450.0;29.1;28.6;1286.0;1728.0
3020;Totaal;Deeltijd;5000;F Bouwnijverheid;2006;72.0;41.0;18.49;1645.0;1556.0;21220.0;19740.0;1480.0;320.0;22.8;22.1;1010.0;1776.0
3021;Totaal;Deeltijd;5000;F Bouwnijverheid;2007;74.0;42.0;19.03;1705.0;1586.0;21850.0;20460.0;1380.0;340.0;22.9;22.1;1000.0;1743.0
3022;Totaal;Deeltijd;5000;F Bouwnijverheid;2008;86.0;52.0;20.14;1858.0;1777.0;23780.0;22290.0;1490.0;420.0;24.1;23.4;1059.0;1753.0
3023;Totaal;Deeltijd;5000;F Bouwnijverheid;2009;83.0;50.0;20.54;1906.0;1845.0;24600.0;22880.0;1730.0;450.0;24.2;23.6;1078.0;1800.0
3024;Totaal;Deeltijd;5000;G Reparatie van consumentenartikelen ..;2006;607.0;263.0;11.33;737.0;710.0;9880.0;8850.0;1040.0;80.0;16.8;16.4;752.0;1737.0
3025;Totaal;Deeltijd;5000;G Reparatie van consumentenartikelen ..;2007;631.0;276.0;11.6;749.0;722.0;10060.0;8990.0;1070.0;90.0;16.9;16.4;747.0;1707.0
3026;Totaal;Deeltijd;5000;G Reparatie van consumentenartikelen ..;2008;660.0;289.0;12.27;787.0;761.0;10560.0;9440.0;1110.0;100.0;16.9;16.4;745.0;1698.0
3027;Totaal;Deeltijd;5000;G Reparatie van consumentenartikelen ..;2009;671.0;292.0;12.65;817.0;796.0;10950.0;9810.0;1150.0;110.0;16.9;16.5;756.0;1738.0
3028;Totaal;Deeltijd;5000;H Horeca;2006;213.0;74.0;9.69;486.0;481.0;6290.0;5840.0;450.0;10.0;13.1;13.0;595.0;1710.0
3029;Totaal;Deeltijd;5000;H Horeca;2007;223.0;78.0;9.82;487.0;481.0;6300.0;5850.0;450.0;10.0;13.1;13.0;588.0;1673.0
3030;Totaal;Deeltijd;5000;H Horeca;2008;229.0;80.0;10.02;500.0;494.0;6460.0;6000.0;460.0;20.0;13.1;13.0;592.0;1682.0
3031;Totaal;Deeltijd;5000;H Horeca;2009;230.0;80.0;10.22;524.0;518.0;6800.0;6290.0;510.0;20.0;13.4;13.3;608.0;1739.0
3032;Totaal;Deeltijd;5000;I Vervoer, opslag en communicatie;2006;158.0;80.0;15.73;1345.0;1183.0;17930.0;16140.0;1790.0;60.0;21.5;19.7;902.0;1772.0
3033;Totaal;Deeltijd;5000;I Vervoer, opslag en communicatie;2007;164.0;84.0;16.32;1372.0;1213.0;18350.0;16460.0;1890.0;60.0;21.4;19.7;892.0;1741.0
3034;Totaal;Deeltijd;5000;I Vervoer, opslag en communicatie;2008;162.0;82.0;16.96;1332.0;1241.0;18010.0;15980.0;2030.0;80.0;20.4;19.4;878.0;1740.0
3035;Totaal;Deeltijd;5000;I Vervoer, opslag en communicatie;2009;164.0;81.0;17.3;1323.0;1260.0;17960.0;15880.0;2080.0;80.0;19.9;19.2;874.0;1763.0
3036;Totaal;Deeltijd;5000;J Financiële instellingen;2006;89.0;55.0;19.43;1725.0;1709.0;26120.0;20700.0;5420.0;220.0;23.3;23.1;1055.0;1699.0
3037;Totaal;Deeltijd;5000;J Financiële instellingen;2007;91.0;58.0;20.2;1795.0;1779.0;26650.0;21540.0;5110.0;240.0;23.5;23.4;1057.0;1672.0
3038;Totaal;Deeltijd;5000;J Financiële instellingen;2008;93.0;59.0;21.19;1899.0;1880.0;28080.0;22790.0;5290.0;260.0;23.7;23.6;1065.0;1661.0
3039;Totaal;Deeltijd;5000;J Financiële instellingen;2009;93.0;60.0;21.61;1986.0;1970.0;29430.0;23830.0;5600.0;270.0;24.2;24.0;1094.0;1678.0
3040;Totaal;Deeltijd;5000;K VH en handel in onroerend goed, ..;2006;679.0;315.0;14.84;1025.0;1007.0;13900.0;12290.0;1610.0;180.0;18.0;17.8;814.0;1753.0
3041;Totaal;Deeltijd;5000;K VH en handel in onroerend goed, ..;2007;705.0;333.0;15.48;1061.0;1044.0;14380.0;12740.0;1650.0;180.0;18.0;17.8;809.0;1713.0
3042;Totaal;Deeltijd;5000;K VH en handel in onroerend goed, ..;2008;733.0;351.0;16.33;1126.0;1108.0;15240.0;13510.0;1730.0;230.0;18.1;17.9;814.0;1701.0
3043;Totaal;Deeltijd;5000;K VH en handel in onroerend goed, ..;2009;700.0;335.0;16.81;1167.0;1154.0;15840.0;14010.0;1830.0;250.0;18.2;18.0;824.0;1724.0
3044;Totaal;Deeltijd;5000;L Openbaar bestuur, overheidsdiensten ..;2006;134.0;89.0;20.55;1931.0;1912.0;26520.0;23170.0;3350.0;10.0;24.3;24.1;1117.0;1679.0
3045;Totaal;Deeltijd;5000;L Openbaar bestuur, overheidsdiensten ..;2007;137.0;92.0;21.47;2019.0;1999.0;27850.0;24230.0;3620.0;20.0;24.5;24.3;1117.0;1662.0
3046;Totaal;Deeltijd;5000;L Openbaar bestuur, overheidsdiensten ..;2008;147.0;99.0;22.01;2085.0;2066.0;29350.0;25020.0;4330.0;20.0;24.7;24.5;1127.0;1661.0
3047;Totaal;Deeltijd;5000;L Openbaar bestuur, overheidsdiensten ..;2009;156.0;107.0;22.22;2142.0;2127.0;30150.0;25700.0;4440.0;10.0;25.0;24.9;1149.0;1675.0
3048;Totaal;Deeltijd;5000;M Onderwijs;2006;269.0;159.0;21.26;1712.0;1709.0;23290.0;20540.0;2750.0;10.0;21.6;21.6;965.0;1634.0
3049;Totaal;Deeltijd;5000;M Onderwijs;2007;284.0;170.0;22.26;1792.0;1788.0;24700.0;21500.0;3190.0;10.0;21.9;21.8;964.0;1608.0
3050;Totaal;Deeltijd;5000;M Onderwijs;2008;289.0;172.0;22.34;1791.0;1787.0;24960.0;21490.0;3470.0;10.0;21.5;21.4;960.0;1614.0
3051;Totaal;Deeltijd;5000;M Onderwijs;2009;300.0;179.0;23.18;1872.0;1869.0;26440.0;22460.0;3980.0;10.0;21.6;21.6;968.0;1624.0
3052;Totaal;Deeltijd;5000;N Gezondheids- en welzijnszorg;2006;835.0;468.0;17.06;1281.0;1276.0;17290.0;15380.0;1910.0;10.0;19.7;19.7;897.0;1600.0
3053;Totaal;Deeltijd;5000;N Gezondheids- en welzijnszorg;2007;856.0;488.0;17.48;1317.0;1311.0;17740.0;15800.0;1940.0;10.0;20.0;19.9;900.0;1580.0
3054;Totaal;Deeltijd;5000;N Gezondheids- en welzijnszorg;2008;855.0;486.0;18.13;1356.0;1349.0;18390.0;16270.0;2120.0;10.0;19.8;19.8;893.0;1570.0
3055;Totaal;Deeltijd;5000;N Gezondheids- en welzijnszorg;2009;890.0;507.0;18.38;1393.0;1389.0;19000.0;16720.0;2280.0;10.0;20.0;19.9;907.0;1593.0
3056;Totaal;Deeltijd;5000;O Milieudienstverlening, cultuur, ..;2006;170.0;78.0;15.35;1008.0;993.0;13460.0;12090.0;1370.0;50.0;17.1;17.0;776.0;1684.0
3057;Totaal;Deeltijd;5000;O Milieudienstverlening, cultuur, ..;2007;175.0;81.0;15.83;1023.0;1008.0;13670.0;12280.0;1390.0;50.0;17.0;16.9;764.0;1651.0
3058;Totaal;Deeltijd;5000;O Milieudienstverlening, cultuur, ..;2008;183.0;84.0;16.68;1063.0;1049.0;14300.0;12760.0;1540.0;60.0;16.8;16.6;755.0;1640.0
3059;Totaal;Deeltijd;5000;O Milieudienstverlening, cultuur, ..;2009;193.0;90.0;17.14;1128.0;1117.0;15170.0;13530.0;1640.0;60.0;17.3;17.1;782.0;1670.0
3060;Totaal;Deeltijd;502;A-O Alle economische activiteiten ..;2006;50.0;28.0;15.05;1273.0;1223.0;17640.0;15280.0;2360.0;50.0;21.9;21.3;975.0;1739.0
3061;Totaal;Deeltijd;502;A-O Alle economische activiteiten ..;2007;52.0;30.0;15.82;1339.0;1280.0;18510.0;16060.0;2450.0;50.0;22.1;21.4;971.0;1705.0
3062;Totaal;Deeltijd;502;A-O Alle economische activiteiten ..;2008;54.0;31.0;16.63;1399.0;1356.0;19170.0;16780.0;2390.0;60.0;22.1;21.5;978.0;1708.0
3063;Totaal;Deeltijd;502;A-O Alle economische activiteiten ..;2009;55.0;31.0;17.43;1458.0;1422.0;20060.0;17500.0;2560.0;80.0;21.9;21.4;979.0;1740.0
3064;Totaal;Deeltijd;502;A+B Landbouw, bosbouw, visserij;2006;1.0;0.0;10.42;865.0;821.0;10900.0;10380.0;520.0;10.0;21.3;20.8;946.0;1759.0
3065;Totaal;Deeltijd;502;A+B Landbouw, bosbouw, visserij;2007;1.0;0.0;11.9;974.0;914.0;12340.0;11690.0;650.0;10.0;21.1;20.4;921.0;1678.0
3066;Totaal;Deeltijd;502;A+B Landbouw, bosbouw, visserij;2008;1.0;0.0;12.5;1059.0;996.0;13760.0;12710.0;1050.0;40.0;21.9;21.1;956.0;1702.0
3067;Totaal;Deeltijd;502;A+B Landbouw, bosbouw, visserij;2009;1.0;0.0;12.07;1171.0;1124.0;15340.0;14050.0;1290.0;40.0;25.0;24.2;1117.0;1859.0
3068;Totaal;Deeltijd;502;C Winning van delfstoffen;2006;;;;;;;;;;;;;
3069;Totaal;Deeltijd;502;C Winning van delfstoffen;2007;;;;;;;;;;;;;
3070;Totaal;Deeltijd;502;C Winning van delfstoffen;2008;;;;;;;;;;;;;
3071;Totaal;Deeltijd;502;C Winning van delfstoffen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3072;Totaal;Deeltijd;502;D Industrie;2006;3.0;2.0;18.69;1951.0;1846.0;28370.0;23410.0;4960.0;120.0;26.9;25.8;1185.0;1783.0
3073;Totaal;Deeltijd;502;D Industrie;2007;3.0;2.0;19.4;2008.0;1888.0;30270.0;24100.0;6180.0;100.0;26.9;25.7;1168.0;1737.0
3074;Totaal;Deeltijd;502;D Industrie;2008;3.0;2.0;20.39;2100.0;1990.0;29590.0;25210.0;4390.0;110.0;26.8;25.8;1171.0;1732.0
3075;Totaal;Deeltijd;502;D Industrie;2009;3.0;2.0;20.0;2038.0;1966.0;28580.0;24460.0;4120.0;150.0;26.5;25.8;1180.0;1780.0
3076;Totaal;Deeltijd;502;E Productie en distributie van en ..;2006;;;;;;;;;;;;;
3077;Totaal;Deeltijd;502;E Productie en distributie van en ..;2007;;;;;;;;;;;;;
3078;Totaal;Deeltijd;502;E Productie en distributie van en ..;2008;;;;;;;;;;;;;
3079;Totaal;Deeltijd;502;E Productie en distributie van en ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3080;Totaal;Deeltijd;502;F Bouwnijverheid;2006;1.0;0.0;16.31;1503.0;1406.0;19490.0;18030.0;1460.0;140.0;23.5;22.7;1035.0;1739.0
3081;Totaal;Deeltijd;502;F Bouwnijverheid;2007;1.0;0.0;16.53;1544.0;1427.0;19990.0;18530.0;1460.0;160.0;24.0;23.0;1037.0;1689.0
3082;Totaal;Deeltijd;502;F Bouwnijverheid;2008;1.0;0.0;18.53;1796.0;1706.0;23260.0;21560.0;1700.0;220.0;25.2;24.3;1105.0;1755.0
3083;Totaal;Deeltijd;502;F Bouwnijverheid;2009;1.0;1.0;18.77;1860.0;1784.0;23910.0;22320.0;1590.0;250.0;25.5;24.9;1141.0;1831.0
3084;Totaal;Deeltijd;502;G Reparatie van consumentenartikelen ..;2006;5.0;3.0;14.86;1233.0;1186.0;18780.0;14800.0;3980.0;120.0;21.4;20.8;958.0;1777.0
3085;Totaal;Deeltijd;502;G Reparatie van consumentenartikelen ..;2007;5.0;3.0;15.29;1264.0;1204.0;17790.0;15170.0;2620.0;120.0;21.4;20.7;945.0;1742.0
3086;Totaal;Deeltijd;502;G Reparatie van consumentenartikelen ..;2008;5.0;3.0;16.43;1294.0;1251.0;18440.0;15530.0;2910.0;130.0;20.7;20.1;914.0;1715.0
3087;Totaal;Deeltijd;502;G Reparatie van consumentenartikelen ..;2009;6.0;3.0;17.38;1391.0;1358.0;19360.0;16690.0;2670.0;170.0;20.9;20.4;937.0;1761.0
3088;Totaal;Deeltijd;502;H Horeca;2006;2.0;1.0;11.35;768.0;759.0;10000.0;9210.0;780.0;10.0;17.7;17.5;802.0;1717.0
3089;Totaal;Deeltijd;502;H Horeca;2007;3.0;1.0;11.39;745.0;737.0;9770.0;8930.0;830.0;10.0;17.3;17.2;777.0;1681.0
3090;Totaal;Deeltijd;502;H Horeca;2008;3.0;1.0;11.53;750.0;742.0;9730.0;9000.0;730.0;10.0;17.1;17.0;772.0;1679.0
3091;Totaal;Deeltijd;502;H Horeca;2009;3.0;1.0;11.63;783.0;776.0;10210.0;9390.0;820.0;10.0;17.6;17.5;801.0;1751.0
3092;Totaal;Deeltijd;502;I Vervoer, opslag en communicatie;2006;2.0;1.0;16.85;1826.0;1530.0;25070.0;21910.0;3160.0;70.0;26.8;23.9;1089.0;1794.0
3093;Totaal;Deeltijd;502;I Vervoer, opslag en communicatie;2007;2.0;1.0;17.86;1904.0;1547.0;26050.0;22850.0;3200.0;50.0;26.2;23.0;1039.0;1767.0
3094;Totaal;Deeltijd;502;I Vervoer, opslag en communicatie;2008;2.0;1.0;18.38;1780.0;1592.0;24380.0;21360.0;3020.0;70.0;24.9;22.9;1040.0;1762.0
3095;Totaal;Deeltijd;502;I Vervoer, opslag en communicatie;2009;2.0;1.0;19.68;1843.0;1710.0;25770.0;22110.0;3660.0;120.0;24.3;22.9;1042.0;1786.0
3096;Totaal;Deeltijd;502;J Financiële instellingen;2006;1.0;0.0;24.52;2121.0;2108.0;34040.0;25460.0;8580.0;240.0;22.7;22.6;1032.0;1709.0
3097;Totaal;Deeltijd;502;J Financiële instellingen;2007;1.0;0.0;25.51;2229.0;2211.0;34030.0;26750.0;7280.0;290.0;23.1;22.9;1040.0;1691.0
3098;Totaal;Deeltijd;502;J Financiële instellingen;2008;1.0;0.0;27.03;2389.0;2370.0;37170.0;28670.0;8500.0;320.0;23.4;23.2;1052.0;1669.0
3099;Totaal;Deeltijd;502;J Financiële instellingen;2009;1.0;0.0;28.11;2632.0;2615.0;41490.0;31580.0;9910.0;350.0;24.6;24.5;1116.0;1695.0
3100;Totaal;Deeltijd;502;K VH en handel in onroerend goed, ..;2006;25.0;14.0;12.27;1043.0;996.0;14310.0;12520.0;1790.0;40.0;21.9;21.3;974.0;1770.0
3101;Totaal;Deeltijd;502;K VH en handel in onroerend goed, ..;2007;25.0;14.0;13.25;1133.0;1081.0;15610.0;13600.0;2010.0;40.0;22.3;21.6;979.0;1735.0
3102;Totaal;Deeltijd;502;K VH en handel in onroerend goed, ..;2008;26.0;15.0;14.04;1216.0;1175.0;16500.0;14590.0;1910.0;50.0;22.7;22.0;1004.0;1747.0
3103;Totaal;Deeltijd;502;K VH en handel in onroerend goed, ..;2009;25.0;14.0;14.94;1276.0;1235.0;17400.0;15310.0;2090.0;70.0;22.3;21.6;992.0;1782.0
3104;Totaal;Deeltijd;502;L Openbaar bestuur, overheidsdiensten ..;2006;1.0;0.0;21.43;1895.0;1883.0;25730.0;22740.0;2990.0;0.0;22.9;22.7;1054.0;1676.0
3105;Totaal;Deeltijd;502;L Openbaar bestuur, overheidsdiensten ..;2007;1.0;0.0;20.97;1887.0;1876.0;25760.0;22640.0;3110.0;0.0;23.5;23.3;1074.0;1661.0
3106;Totaal;Deeltijd;502;L Openbaar bestuur, overheidsdiensten ..;2008;1.0;0.0;21.67;1935.0;1924.0;26880.0;23220.0;3660.0;10.0;23.3;23.2;1066.0;1659.0
3107;Totaal;Deeltijd;502;L Openbaar bestuur, overheidsdiensten ..;2009;1.0;0.0;21.71;1994.0;1983.0;27760.0;23920.0;3840.0;0.0;23.8;23.7;1096.0;1673.0
3108;Totaal;Deeltijd;502;M Onderwijs;2006;3.0;1.0;22.14;1551.0;1545.0;20880.0;18610.0;2270.0;10.0;19.2;19.2;837.0;1614.0
3109;Totaal;Deeltijd;502;M Onderwijs;2007;3.0;1.0;22.85;1587.0;1581.0;21640.0;19040.0;2600.0;10.0;19.3;19.2;830.0;1591.0
3110;Totaal;Deeltijd;502;M Onderwijs;2008;3.0;2.0;23.6;1625.0;1617.0;22310.0;19510.0;2800.0;10.0;18.8;18.7;822.0;1606.0
3111;Totaal;Deeltijd;502;M Onderwijs;2009;3.0;2.0;24.26;1643.0;1641.0;23010.0;19720.0;3290.0;10.0;18.6;18.6;812.0;1597.0
3112;Totaal;Deeltijd;502;N Gezondheids- en welzijnszorg;2006;6.0;4.0;19.85;1661.0;1657.0;22300.0;19940.0;2360.0;20.0;21.9;21.8;1002.0;1627.0
3113;Totaal;Deeltijd;502;N Gezondheids- en welzijnszorg;2007;7.0;4.0;20.1;1680.0;1673.0;22690.0;20160.0;2530.0;10.0;22.0;22.0;999.0;1605.0
3114;Totaal;Deeltijd;502;N Gezondheids- en welzijnszorg;2008;7.0;4.0;21.01;1733.0;1727.0;23540.0;20800.0;2730.0;20.0;21.8;21.7;986.0;1598.0
3115;Totaal;Deeltijd;502;N Gezondheids- en welzijnszorg;2009;7.0;4.0;21.29;1760.0;1754.0;24030.0;21120.0;2910.0;20.0;21.7;21.7;989.0;1614.0
3116;Totaal;Deeltijd;502;O Milieudienstverlening, cultuur, ..;2006;2.0;1.0;18.11;1280.0;1261.0;17000.0;15360.0;1640.0;40.0;18.4;18.3;836.0;1713.0
3117;Totaal;Deeltijd;502;O Milieudienstverlening, cultuur, ..;2007;2.0;1.0;18.16;1262.0;1249.0;16950.0;15140.0;1810.0;40.0;18.4;18.3;825.0;1674.0
3118;Totaal;Deeltijd;502;O Milieudienstverlening, cultuur, ..;2008;2.0;1.0;19.42;1308.0;1294.0;17560.0;15700.0;1860.0;40.0;17.8;17.6;800.0;1641.0
3119;Totaal;Deeltijd;502;O Milieudienstverlening, cultuur, ..;2009;2.0;1.0;19.21;1350.0;1338.0;18120.0;16200.0;1920.0;60.0;18.4;18.3;836.0;1683.0
3120;Totaal;Deeltijd;503;A-O Alle economische activiteiten ..;2006;10.0;6.0;11.21;959.0;928.0;12820.0;11510.0;1310.0;10.0;22.2;21.8;993.0;1741.0
3121;Totaal;Deeltijd;503;A-O Alle economische activiteiten ..;2007;23.0;13.0;11.01;947.0;900.0;12580.0;11360.0;1220.0;10.0;22.4;21.8;981.0;1699.0
3122;Totaal;Deeltijd;503;A-O Alle economische activiteiten ..;2008;40.0;24.0;11.3;1002.0;957.0;13390.0;12020.0;1370.0;10.0;23.1;22.3;1016.0;1734.0
3123;Totaal;Deeltijd;503;A-O Alle economische activiteiten ..;2009;53.0;31.0;11.17;1018.0;972.0;13610.0;12210.0;1390.0;10.0;23.5;22.7;1044.0;1800.0
3124;Totaal;Deeltijd;503;A+B Landbouw, bosbouw, visserij;2006;2.0;1.0;9.96;818.0;808.0;10190.0;9810.0;380.0;0.0;21.6;21.5;974.0;1718.0
3125;Totaal;Deeltijd;503;A+B Landbouw, bosbouw, visserij;2007;3.0;2.0;10.52;824.0;814.0;10330.0;9890.0;440.0;0.0;20.9;20.7;928.0;1634.0
3126;Totaal;Deeltijd;503;A+B Landbouw, bosbouw, visserij;2008;3.0;2.0;10.5;876.0;847.0;11200.0;10510.0;690.0;0.0;21.8;21.3;968.0;1672.0
3127;Totaal;Deeltijd;503;A+B Landbouw, bosbouw, visserij;2009;5.0;3.0;10.35;1040.0;1011.0;13420.0;12480.0;940.0;0.0;25.9;25.4;1172.0;1877.0
3128;Totaal;Deeltijd;503;C Winning van delfstoffen;2006;;;;;;;;;;;;;
3129;Totaal;Deeltijd;503;C Winning van delfstoffen;2007;;;;;;;;;;;;;
3130;Totaal;Deeltijd;503;C Winning van delfstoffen;2008;;;;;;;;;;;;;
3131;Totaal;Deeltijd;503;C Winning van delfstoffen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3132;Totaal;Deeltijd;503;D Industrie;2006;;;;;;;;;;;;;
3133;Totaal;Deeltijd;503;D Industrie;2007;;;;;;;;;;;;;
3134;Totaal;Deeltijd;503;D Industrie;2008;1.0;1.0;14.51;1544.0;1387.0;20430.0;18530.0;1900.0;20.0;27.0;25.2;1148.0;1727.0
3135;Totaal;Deeltijd;503;D Industrie;2009;1.0;1.0;13.95;1557.0;1448.0;20320.0;18680.0;1640.0;10.0;28.4;27.1;1245.0;1805.0
3136;Totaal;Deeltijd;503;E Productie en distributie van en ..;2006;;;;;;;;;;;;;
3137;Totaal;Deeltijd;503;E Productie en distributie van en ..;2007;;;;;;;;;;;;;
3138;Totaal;Deeltijd;503;E Productie en distributie van en ..;2008;;;;;;;;;;;;;
3139;Totaal;Deeltijd;503;E Productie en distributie van en ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3140;Totaal;Deeltijd;503;F Bouwnijverheid;2006;;;;;;;;;;;;;
3141;Totaal;Deeltijd;503;F Bouwnijverheid;2007;;;;;;;;;;;;;
3142;Totaal;Deeltijd;503;F Bouwnijverheid;2008;1.0;0.0;13.31;1222.0;1162.0;15670.0;14660.0;1010.0;20.0;23.8;23.1;1048.0;1707.0
3143;Totaal;Deeltijd;503;F Bouwnijverheid;2009;1.0;0.0;13.28;1335.0;1272.0;16850.0;16020.0;830.0;30.0;25.8;25.0;1149.0;1859.0
3144;Totaal;Deeltijd;503;G Reparatie van consumentenartikelen ..;2006;1.0;0.0;11.09;943.0;902.0;12210.0;11310.0;890.0;10.0;21.8;21.2;975.0;1774.0
3145;Totaal;Deeltijd;503;G Reparatie van consumentenartikelen ..;2007;2.0;1.0;11.19;951.0;910.0;12260.0;11410.0;850.0;10.0;22.0;21.6;977.0;1716.0
3146;Totaal;Deeltijd;503;G Reparatie van consumentenartikelen ..;2008;2.0;1.0;11.6;997.0;936.0;13110.0;11960.0;1140.0;10.0;22.2;21.3;968.0;1717.0
3147;Totaal;Deeltijd;503;G Reparatie van consumentenartikelen ..;2009;2.0;1.0;11.7;1072.0;1028.0;14090.0;12870.0;1220.0;20.0;23.6;22.9;1055.0;1814.0
3148;Totaal;Deeltijd;503;H Horeca;2006;;;;;;;;;;;;;
3149;Totaal;Deeltijd;503;H Horeca;2007;1.0;0.0;10.64;678.0;669.0;8620.0;8130.0;480.0;0.0;16.9;16.7;754.0;1667.0
3150;Totaal;Deeltijd;503;H Horeca;2008;1.0;0.0;10.5;691.0;685.0;8830.0;8290.0;540.0;0.0;17.3;17.2;782.0;1673.0
3151;Totaal;Deeltijd;503;H Horeca;2009;1.0;1.0;10.69;764.0;756.0;9820.0;9170.0;650.0;0.0;18.6;18.5;848.0;1777.0
3152;Totaal;Deeltijd;503;I Vervoer, opslag en communicatie;2006;;;;;;;;;;;;;
3153;Totaal;Deeltijd;503;I Vervoer, opslag en communicatie;2007;1.0;0.0;13.15;1279.0;1149.0;17410.0;15350.0;2060.0;10.0;24.7;23.3;1048.0;1733.0
3154;Totaal;Deeltijd;503;I Vervoer, opslag en communicatie;2008;1.0;1.0;12.85;1362.0;1219.0;18040.0;16350.0;1690.0;10.0;27.1;25.0;1139.0;1767.0
3155;Totaal;Deeltijd;503;I Vervoer, opslag en communicatie;2009;1.0;1.0;13.14;1444.0;1318.0;19060.0;17320.0;1740.0;20.0;28.2;26.2;1203.0;1809.0
3156;Totaal;Deeltijd;503;J Financiële instellingen;2006;;;;;;;;;;;;;
3157;Totaal;Deeltijd;503;J Financiële instellingen;2007;;;;;;;;;;;;;
