ID;Geslacht;PositieInDeEersteWerkkring;PositieInDeTweedeWerkkring;Persoonskenmerken;Perioden;Werknemer_1
9551;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2015 2e kwartaal;0
9552;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2015 3e kwartaal;1
9553;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2015 4e kwartaal;0
9554;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2015 ;0
9555;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2016 1e kwartaal;0
9556;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2016 2e kwartaal;0
9557;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2016 3e kwartaal;0
9558;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2016 4e kwartaal;0
9559;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2016;0
9560;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2017 1e kwartaal;1
9561;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2017 2e kwartaal;1
9562;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2017 3e kwartaal;0
9563;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2017 4e kwartaal;0
9564;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2017;0
9565;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2018 1e kwartaal;0
9566;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2018 2e kwartaal;0
9567;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2018 3e kwartaal;0
9568;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2018 4e kwartaal;0
9569;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2018;0
9570;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2019 1e kwartaal;0
9571;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2019 2e kwartaal;0
9572;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2019 3e kwartaal;0
9573;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2019 4e kwartaal;0
9574;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2019;0
9575;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2020 1e kwartaal;0
9576;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2020 2e kwartaal;0
9577;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2020 3e kwartaal;0
9578;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2020 4e kwartaal;0
9579;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2020;0
9580;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2021 1e kwartaal;1
9581;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2021 2e kwartaal;1
9582;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2021 3e kwartaal;0
9583;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2021 4e kwartaal;0
9584;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2021;0
9585;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2022 1e kwartaal;0
9586;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2022 2e kwartaal;0
9587;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2022 3e kwartaal;0
9588;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2022 4e kwartaal;0
9589;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2022;0
9590;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2023 1e kwartaal;0
9591;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2023 2e kwartaal;0
9592;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2023 3e kwartaal;1
9593;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2023 4e kwartaal;1
9594;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2023;0
9595;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2024 1e kwartaal;0
9596;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2024 2e kwartaal;0
9597;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2024 3e kwartaal;0
9598;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2024 4e kwartaal;0
9599;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2024;0
9600;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2013 1e kwartaal;3
9601;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2013 2e kwartaal;3
9602;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2013 3e kwartaal;3
9603;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2013 4e kwartaal;1
9604;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2013;3
9605;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2014 1e kwartaal;2
9606;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2014 2e kwartaal;3
9607;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2014 3e kwartaal;2
9608;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2014 4e kwartaal;3
9609;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2014;3
9610;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2015 1e kwartaal;3
9611;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2015 2e kwartaal;3
9612;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2015 3e kwartaal;2
9613;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2015 4e kwartaal;2
9614;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2015 ;3
9615;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2016 1e kwartaal;2
9616;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2016 2e kwartaal;3
9617;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2016 3e kwartaal;4
9618;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2016 4e kwartaal;3
9619;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2016;3
9620;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2017 1e kwartaal;3
9621;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2017 2e kwartaal;5
9622;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2017 3e kwartaal;3
9623;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2017 4e kwartaal;2
9624;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2017;3
9625;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2018 1e kwartaal;2
9626;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2018 2e kwartaal;2
9627;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2018 3e kwartaal;3
9628;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2018 4e kwartaal;2
9629;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2018;2
9630;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2019 1e kwartaal;3
9631;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2019 2e kwartaal;2
9632;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2019 3e kwartaal;3
9633;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2019 4e kwartaal;4
9634;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2019;3
9635;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2020 1e kwartaal;4
9636;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2020 2e kwartaal;5
9637;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2020 3e kwartaal;6
9638;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2020 4e kwartaal;4
9639;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2020;5
9640;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2021 1e kwartaal;4
9641;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2021 2e kwartaal;3
9642;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2021 3e kwartaal;4
9643;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2021 4e kwartaal;3
9644;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2021;3
9645;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2022 1e kwartaal;2
9646;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2022 2e kwartaal;3
9647;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2022 3e kwartaal;3
9648;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2022 4e kwartaal;3
9649;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2022;3
9650;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2023 1e kwartaal;4
9651;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2023 2e kwartaal;3
9652;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2023 3e kwartaal;2
9653;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2023 4e kwartaal;2
9654;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2023;3
9655;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2024 1e kwartaal;2
9656;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2024 2e kwartaal;3
9657;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2024 3e kwartaal;3
9658;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2024 4e kwartaal;3
9659;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2024;3
9660;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2013 1e kwartaal;1
9661;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2013 2e kwartaal;1
9662;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2013 3e kwartaal;1
9663;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2013 4e kwartaal;1
9664;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2013;1
9665;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2014 1e kwartaal;1
9666;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2014 2e kwartaal;1
9667;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2014 3e kwartaal;1
9668;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2014 4e kwartaal;2
9669;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2014;1
9670;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2015 1e kwartaal;2
9671;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2015 2e kwartaal;1
9672;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2015 3e kwartaal;1
9673;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2015 4e kwartaal;1
9674;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2015 ;1
9675;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2016 1e kwartaal;1
9676;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2016 2e kwartaal;2
9677;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2016 3e kwartaal;1
9678;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2016 4e kwartaal;1
9679;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2016;1
9680;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2017 1e kwartaal;1
9681;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2017 2e kwartaal;3
9682;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2017 3e kwartaal;3
9683;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2017 4e kwartaal;1
9684;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2017;2
9685;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2018 1e kwartaal;1
9686;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2018 2e kwartaal;1
9687;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2018 3e kwartaal;1
9688;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2018 4e kwartaal;0
9689;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2018;1
9690;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2019 1e kwartaal;1
9691;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2019 2e kwartaal;2
9692;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2019 3e kwartaal;2
9693;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2019 4e kwartaal;2
9694;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2019;2
9695;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2020 1e kwartaal;2
9696;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2020 2e kwartaal;3
9697;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2020 3e kwartaal;5
9698;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2020 4e kwartaal;3
9699;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2020;3
9700;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2021 1e kwartaal;3
9701;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2021 2e kwartaal;2
9702;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2021 3e kwartaal;3
9703;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2021 4e kwartaal;2
9704;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2021;2
9705;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2022 1e kwartaal;1
9706;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2022 2e kwartaal;1
9707;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2022 3e kwartaal;1
9708;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2022 4e kwartaal;1
9709;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2022;1
9710;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2023 1e kwartaal;1
9711;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2023 2e kwartaal;1
9712;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2023 3e kwartaal;1
9713;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2023 4e kwartaal;0
9714;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2023;1
9715;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2024 1e kwartaal;0
9716;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2024 2e kwartaal;1
9717;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2024 3e kwartaal;1
9718;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2024 4e kwartaal;1
9719;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 25 tot 35 jaar;2024;1
9720;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2013 1e kwartaal;2
9721;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2013 2e kwartaal;2
9722;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2013 3e kwartaal;2
9723;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2013 4e kwartaal;1
9724;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2013;2
9725;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2014 1e kwartaal;1
9726;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2014 2e kwartaal;2
9727;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2014 3e kwartaal;1
9728;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2014 4e kwartaal;2
9729;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2014;1
9730;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2015 1e kwartaal;1
9731;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2015 2e kwartaal;1
9732;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2015 3e kwartaal;1
9733;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2015 4e kwartaal;2
9734;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2015 ;1
9735;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2016 1e kwartaal;1
9736;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2016 2e kwartaal;2
9737;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2016 3e kwartaal;3
9738;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2016 4e kwartaal;1
9739;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2016;2
9740;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2017 1e kwartaal;1
9741;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2017 2e kwartaal;2
9742;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2017 3e kwartaal;0
9743;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2017 4e kwartaal;1
9744;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2017;1
9745;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2018 1e kwartaal;1
9746;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2018 2e kwartaal;2
9747;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2018 3e kwartaal;2
9748;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2018 4e kwartaal;1
9749;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2018;1
9750;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2019 1e kwartaal;1
9751;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2019 2e kwartaal;1
9752;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2019 3e kwartaal;1
9753;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2019 4e kwartaal;2
9754;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2019;1
9755;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2020 1e kwartaal;2
9756;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2020 2e kwartaal;2
9757;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2020 3e kwartaal;2
9758;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2020 4e kwartaal;1
9759;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2020;2
9760;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2021 1e kwartaal;1
9761;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2021 2e kwartaal;1
9762;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2021 3e kwartaal;1
9763;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2021 4e kwartaal;1
9764;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2021;1
9765;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2022 1e kwartaal;1
9766;Totaal mannen en vrouwen;Totaal;Zelfstandige met personeel;Leeftijd: 35 tot 45 jaar;2022 2e kwartaal;2
