ID;Populatie;Gemeenten;OnderwijspositieBasisjaarT;PositieInSchooljaarT1;Herkomstgroepering;Perioden;AantalLeerlingenVoNaarBestemming_1;VerdelingNaarBestemmingIn_2
7807;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Overig onderwijs;Antillianen en Arubanen;2003/'04;;
7808;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Overig onderwijs;Overig niet-westerse allochtonen;2003/'04;;
7809;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Overig onderwijs;Herkomst onbekend;2003/'04;;
7810;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Totaal niet in (bekostigd) onderwijs;Totaal herkomstgroeperingen;2003/'04;780.0;23.0
7811;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Totaal niet in (bekostigd) onderwijs;Autochtonen;2003/'04;450.0;28.0
7812;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Totaal niet in (bekostigd) onderwijs;Niet-westerse allochtonen;2003/'04;230.0;17.0
7813;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Totaal niet in (bekostigd) onderwijs;Westerse allochtonen;2003/'04;110.0;29.0
7814;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Totaal niet in (bekostigd) onderwijs;Turken;2003/'04;40.0;17.0
7815;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Totaal niet in (bekostigd) onderwijs;Marokkanen;2003/'04;20.0;8.0
7816;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Totaal niet in (bekostigd) onderwijs;Surinamers;2003/'04;80.0;19.0
7817;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Totaal niet in (bekostigd) onderwijs;Antillianen en Arubanen;2003/'04;10.0;20.0
7818;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Totaal niet in (bekostigd) onderwijs;Overig niet-westerse allochtonen;2003/'04;70.0;21.0
7819;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Totaal niet in (bekostigd) onderwijs;Herkomst onbekend;2003/'04;;
7820;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Uit GBA/onbekend;Totaal herkomstgroeperingen;2003/'04;;
7821;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Uit GBA/onbekend;Autochtonen;2003/'04;;
7822;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Uit GBA/onbekend;Niet-westerse allochtonen;2003/'04;;
7823;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Uit GBA/onbekend;Westerse allochtonen;2003/'04;;
7824;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Uit GBA/onbekend;Turken;2003/'04;;
7825;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Uit GBA/onbekend;Marokkanen;2003/'04;;
7826;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Uit GBA/onbekend;Surinamers;2003/'04;;
7827;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Uit GBA/onbekend;Antillianen en Arubanen;2003/'04;;
7828;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Uit GBA/onbekend;Overig niet-westerse allochtonen;2003/'04;;
7829;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Uit GBA/onbekend;Herkomst onbekend;2003/'04;;
7830;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Overige uitstroom;Totaal herkomstgroeperingen;2003/'04;780.0;23.0
7831;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Overige uitstroom;Autochtonen;2003/'04;450.0;28.0
7832;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Overige uitstroom;Niet-westerse allochtonen;2003/'04;230.0;17.0
7833;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Overige uitstroom;Westerse allochtonen;2003/'04;100.0;28.0
7834;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Overige uitstroom;Turken;2003/'04;40.0;16.0
7835;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Overige uitstroom;Marokkanen;2003/'04;20.0;8.0
7836;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Overige uitstroom;Surinamers;2003/'04;80.0;19.0
7837;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Overige uitstroom;Antillianen en Arubanen;2003/'04;10.0;20.0
7838;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Overige uitstroom;Overig niet-westerse allochtonen;2003/'04;70.0;21.0
7839;Woongemeente;Vier grote gemeenten;Havo-5 totaal;Overige uitstroom;Herkomst onbekend;2003/'04;;
7840;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;0;Totaal herkomstgroeperingen;2003/'04;600.0;100.0
7841;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;0;Autochtonen;2003/'04;170.0;100.0
7842;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;0;Niet-westerse allochtonen;2003/'04;350.0;100.0
7843;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;0;Westerse allochtonen;2003/'04;90.0;100.0
7844;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;0;Turken;2003/'04;80.0;100.0
7845;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;0;Marokkanen;2003/'04;60.0;100.0
7846;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;0;Surinamers;2003/'04;100.0;100.0
7847;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;0;Antillianen en Arubanen;2003/'04;10.0;100.0
7848;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;0;Overig niet-westerse allochtonen;2003/'04;90.0;100.0
7849;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;0;Herkomst onbekend;2003/'04;;
7850;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;1;Totaal herkomstgroeperingen;2003/'04;340.0;57.0
7851;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;1;Autochtonen;2003/'04;100.0;56.0
7852;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;1;Niet-westerse allochtonen;2003/'04;200.0;57.0
7853;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;1;Westerse allochtonen;2003/'04;50.0;53.0
7854;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;1;Turken;2003/'04;50.0;59.0
7855;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;1;Marokkanen;2003/'04;40.0;69.0
7856;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;1;Surinamers;2003/'04;60.0;53.0
7857;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;1;Antillianen en Arubanen;2003/'04;;
7858;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;1;Overig niet-westerse allochtonen;2003/'04;50.0;52.0
7859;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;1;Herkomst onbekend;2003/'04;;
7860;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;2;Totaal herkomstgroeperingen;2003/'04;280.0;46.0
7861;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;2;Autochtonen;2003/'04;70.0;44.0
7862;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;2;Niet-westerse allochtonen;2003/'04;170.0;48.0
7863;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;2;Westerse allochtonen;2003/'04;40.0;44.0
7864;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;2;Turken;2003/'04;40.0;47.0
7865;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;2;Marokkanen;2003/'04;40.0;60.0
7866;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;2;Surinamers;2003/'04;40.0;42.0
7867;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;2;Antillianen en Arubanen;2003/'04;;
7868;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;2;Overig niet-westerse allochtonen;2003/'04;40.0;46.0
7869;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;2;Herkomst onbekend;2003/'04;;
7870;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;3;Totaal herkomstgroeperingen;2003/'04;60.0;9.0
7871;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;3;Autochtonen;2003/'04;20.0;11.0
7872;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;3;Niet-westerse allochtonen;2003/'04;30.0;9.0
7873;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;3;Westerse allochtonen;2003/'04;;
7874;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;3;Turken;2003/'04;;
7875;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;3;Marokkanen;2003/'04;;
7876;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;3;Surinamers;2003/'04;10.0;11.0
7877;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;3;Antillianen en Arubanen;2003/'04;;
7878;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;3;Overig niet-westerse allochtonen;2003/'04;;
7879;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;3;Herkomst onbekend;2003/'04;;
7880;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;4;Totaal herkomstgroeperingen;2003/'04;60.0;9.0
7881;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;4;Autochtonen;2003/'04;20.0;10.0
7882;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;4;Niet-westerse allochtonen;2003/'04;30.0;9.0
7883;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;4;Westerse allochtonen;2003/'04;;
7884;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;4;Turken;2003/'04;;
7885;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;4;Marokkanen;2003/'04;;
7886;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;4;Surinamers;2003/'04;10.0;11.0
7887;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;4;Antillianen en Arubanen;2003/'04;;
7888;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;4;Overig niet-westerse allochtonen;2003/'04;;
7889;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;4;Herkomst onbekend;2003/'04;;
7890;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;5;Totaal herkomstgroeperingen;2003/'04;;
7891;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;5;Autochtonen;2003/'04;;
7892;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;5;Niet-westerse allochtonen;2003/'04;;
7893;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;5;Westerse allochtonen;2003/'04;;
7894;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;5;Turken;2003/'04;;
7895;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;5;Marokkanen;2003/'04;;
7896;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;5;Surinamers;2003/'04;;
7897;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;5;Antillianen en Arubanen;2003/'04;;
7898;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;5;Overig niet-westerse allochtonen;2003/'04;;
7899;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;5;Herkomst onbekend;2003/'04;;
7900;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;6;Totaal herkomstgroeperingen;2003/'04;;
7901;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;6;Autochtonen;2003/'04;;
7902;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;6;Niet-westerse allochtonen;2003/'04;;
7903;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;6;Westerse allochtonen;2003/'04;;
7904;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;6;Turken;2003/'04;;
7905;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;6;Marokkanen;2003/'04;;
7906;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;6;Surinamers;2003/'04;;
7907;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;6;Antillianen en Arubanen;2003/'04;;
7908;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;6;Overig niet-westerse allochtonen;2003/'04;;
7909;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;6;Herkomst onbekend;2003/'04;;
7910;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;7;Totaal herkomstgroeperingen;2003/'04;;
7911;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;7;Autochtonen;2003/'04;;
7912;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;7;Niet-westerse allochtonen;2003/'04;;
7913;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;7;Westerse allochtonen;2003/'04;;
7914;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;7;Turken;2003/'04;;
7915;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;7;Marokkanen;2003/'04;;
7916;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;7;Surinamers;2003/'04;;
7917;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;7;Antillianen en Arubanen;2003/'04;;
7918;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;7;Overig niet-westerse allochtonen;2003/'04;;
7919;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;7;Herkomst onbekend;2003/'04;;
7920;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;8;Totaal herkomstgroeperingen;2003/'04;;
7921;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;8;Autochtonen;2003/'04;;
7922;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;8;Niet-westerse allochtonen;2003/'04;;
7923;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;8;Westerse allochtonen;2003/'04;;
7924;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;8;Turken;2003/'04;;
7925;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;8;Marokkanen;2003/'04;;
7926;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;8;Surinamers;2003/'04;;
7927;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;8;Antillianen en Arubanen;2003/'04;;
7928;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;8;Overig niet-westerse allochtonen;2003/'04;;
7929;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;8;Herkomst onbekend;2003/'04;;
7930;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;9;Totaal herkomstgroeperingen;2003/'04;;
7931;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;9;Autochtonen;2003/'04;;
7932;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;9;Niet-westerse allochtonen;2003/'04;;
7933;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;9;Westerse allochtonen;2003/'04;;
7934;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;9;Turken;2003/'04;;
7935;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;9;Marokkanen;2003/'04;;
7936;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;9;Surinamers;2003/'04;;
7937;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;9;Antillianen en Arubanen;2003/'04;;
7938;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;9;Overig niet-westerse allochtonen;2003/'04;;
7939;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;9;Herkomst onbekend;2003/'04;;
7940;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Overig onderwijs;Totaal herkomstgroeperingen;2003/'04;;
7941;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Overig onderwijs;Autochtonen;2003/'04;;
7942;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Overig onderwijs;Niet-westerse allochtonen;2003/'04;;
7943;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Overig onderwijs;Westerse allochtonen;2003/'04;;
7944;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Overig onderwijs;Turken;2003/'04;;
7945;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Overig onderwijs;Marokkanen;2003/'04;;
7946;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Overig onderwijs;Surinamers;2003/'04;;
7947;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Overig onderwijs;Antillianen en Arubanen;2003/'04;;
7948;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Overig onderwijs;Overig niet-westerse allochtonen;2003/'04;;
7949;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Overig onderwijs;Herkomst onbekend;2003/'04;;
7950;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Totaal niet in (bekostigd) onderwijs;Totaal herkomstgroeperingen;2003/'04;260.0;43.0
7951;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Totaal niet in (bekostigd) onderwijs;Autochtonen;2003/'04;70.0;44.0
7952;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Totaal niet in (bekostigd) onderwijs;Niet-westerse allochtonen;2003/'04;150.0;43.0
7953;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Totaal niet in (bekostigd) onderwijs;Westerse allochtonen;2003/'04;40.0;47.0
7954;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Totaal niet in (bekostigd) onderwijs;Turken;2003/'04;30.0;41.0
7955;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Totaal niet in (bekostigd) onderwijs;Marokkanen;2003/'04;20.0;31.0
7956;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Totaal niet in (bekostigd) onderwijs;Surinamers;2003/'04;50.0;47.0
7957;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Totaal niet in (bekostigd) onderwijs;Antillianen en Arubanen;2003/'04;;
7958;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Totaal niet in (bekostigd) onderwijs;Overig niet-westerse allochtonen;2003/'04;50.0;48.0
7959;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Totaal niet in (bekostigd) onderwijs;Herkomst onbekend;2003/'04;;
7960;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Uit GBA/onbekend;Totaal herkomstgroeperingen;2003/'04;;
7961;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Uit GBA/onbekend;Autochtonen;2003/'04;;
7962;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Uit GBA/onbekend;Niet-westerse allochtonen;2003/'04;;
7963;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Uit GBA/onbekend;Westerse allochtonen;2003/'04;;
7964;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Uit GBA/onbekend;Turken;2003/'04;;
7965;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Uit GBA/onbekend;Marokkanen;2003/'04;;
7966;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Uit GBA/onbekend;Surinamers;2003/'04;;
7967;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Uit GBA/onbekend;Antillianen en Arubanen;2003/'04;;
7968;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Uit GBA/onbekend;Overig niet-westerse allochtonen;2003/'04;;
7969;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Uit GBA/onbekend;Herkomst onbekend;2003/'04;;
7970;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Overige uitstroom;Totaal herkomstgroeperingen;2003/'04;260.0;42.0
7971;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Overige uitstroom;Autochtonen;2003/'04;70.0;44.0
7972;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Overige uitstroom;Niet-westerse allochtonen;2003/'04;150.0;42.0
7973;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Overige uitstroom;Westerse allochtonen;2003/'04;40.0;41.0
7974;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Overige uitstroom;Turken;2003/'04;30.0;39.0
7975;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Overige uitstroom;Marokkanen;2003/'04;20.0;31.0
7976;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Overige uitstroom;Surinamers;2003/'04;50.0;47.0
7977;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Overige uitstroom;Antillianen en Arubanen;2003/'04;;
7978;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Overige uitstroom;Overig niet-westerse allochtonen;2003/'04;50.0;48.0
7979;Woongemeente;Vier grote gemeenten;Havo-5 zonder diploma;Overige uitstroom;Herkomst onbekend;2003/'04;;
7980;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;0;Totaal herkomstgroeperingen;2003/'04;2750.0;100.0
7981;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;0;Autochtonen;2003/'04;1450.0;100.0
7982;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;0;Niet-westerse allochtonen;2003/'04;1010.0;100.0
7983;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;0;Westerse allochtonen;2003/'04;290.0;100.0
7984;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;0;Turken;2003/'04;160.0;100.0
7985;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;0;Marokkanen;2003/'04;230.0;100.0
7986;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;0;Surinamers;2003/'04;330.0;100.0
7987;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;0;Antillianen en Arubanen;2003/'04;40.0;100.0
7988;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;0;Overig niet-westerse allochtonen;2003/'04;250.0;100.0
7989;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;0;Herkomst onbekend;2003/'04;;
7990;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;1;Totaal herkomstgroeperingen;2003/'04;2230.0;81.0
7991;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;1;Autochtonen;2003/'04;1080.0;74.0
7992;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;1;Niet-westerse allochtonen;2003/'04;930.0;92.0
7993;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;1;Westerse allochtonen;2003/'04;220.0;76.0
7994;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;1;Turken;2003/'04;150.0;95.0
7995;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;1;Marokkanen;2003/'04;220.0;98.0
7996;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;1;Surinamers;2003/'04;300.0;90.0
7997;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;1;Antillianen en Arubanen;2003/'04;40.0;86.0
7998;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;1;Overig niet-westerse allochtonen;2003/'04;220.0;88.0
7999;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;1;Herkomst onbekend;2003/'04;;
8000;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;2;Totaal herkomstgroeperingen;2003/'04;100.0;3.0
8001;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;2;Autochtonen;2003/'04;60.0;4.0
8002;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;2;Niet-westerse allochtonen;2003/'04;30.0;3.0
8003;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;2;Westerse allochtonen;2003/'04;;
8004;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;2;Turken;2003/'04;;
8005;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;2;Marokkanen;2003/'04;;
8006;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;2;Surinamers;2003/'04;;
8007;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;2;Antillianen en Arubanen;2003/'04;;
8008;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;2;Overig niet-westerse allochtonen;2003/'04;;
8009;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;2;Herkomst onbekend;2003/'04;;
8010;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;3;Totaal herkomstgroeperingen;2003/'04;70.0;3.0
8011;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;3;Autochtonen;2003/'04;50.0;4.0
8012;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;3;Niet-westerse allochtonen;2003/'04;10.0;1.0
8013;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;3;Westerse allochtonen;2003/'04;;
8014;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;3;Turken;2003/'04;;
8015;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;3;Marokkanen;2003/'04;;
8016;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;3;Surinamers;2003/'04;;
8017;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;3;Antillianen en Arubanen;2003/'04;;
8018;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;3;Overig niet-westerse allochtonen;2003/'04;;
8019;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;3;Herkomst onbekend;2003/'04;;
8020;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;4;Totaal herkomstgroeperingen;2003/'04;70.0;2.0
8021;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;4;Autochtonen;2003/'04;50.0;3.0
8022;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;4;Niet-westerse allochtonen;2003/'04;10.0;1.0
8023;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;4;Westerse allochtonen;2003/'04;;
8024;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;4;Turken;2003/'04;;
8025;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;4;Marokkanen;2003/'04;;
8026;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;4;Surinamers;2003/'04;;
8027;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;4;Antillianen en Arubanen;2003/'04;;
8028;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;4;Overig niet-westerse allochtonen;2003/'04;;
8029;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;4;Herkomst onbekend;2003/'04;;
8030;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;5;Totaal herkomstgroeperingen;2003/'04;;
8031;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;5;Autochtonen;2003/'04;;
8032;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;5;Niet-westerse allochtonen;2003/'04;;
8033;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;5;Westerse allochtonen;2003/'04;;
8034;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;5;Turken;2003/'04;;
8035;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;5;Marokkanen;2003/'04;;
8036;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;5;Surinamers;2003/'04;;
8037;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;5;Antillianen en Arubanen;2003/'04;;
8038;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;5;Overig niet-westerse allochtonen;2003/'04;;
8039;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;5;Herkomst onbekend;2003/'04;;
8040;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;6;Totaal herkomstgroeperingen;2003/'04;;
8041;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;6;Autochtonen;2003/'04;;
8042;Woongemeente;Vier grote gemeenten;Havo-5 met diploma;6;Niet-westerse allochtonen;2003/'04;;
