ID;Geslacht;Onderwijssoort;Leeftijd;VerdachtVanMisdrijf;InkomstenniveauHuishouden;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
6731;Mannen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;1,5 tot 2 keer minimumloon;2005/'06;190.0;80.0;110.0;43.4
6732;Mannen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;1,5 tot 2 keer minimumloon;2006/'07;180.0;50.0;130.0;27.1
6733;Mannen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;1,5 tot 2 keer minimumloon;2007/'08;240.0;70.0;170.0;29.8
6734;Mannen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;1,5 tot 2 keer minimumloon;2008/'09;270.0;70.0;190.0;27.6
6735;Mannen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;2 tot 4 keer minimumloon;2004/'05;310.0;120.0;190.0;40.1
6736;Mannen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;2 tot 4 keer minimumloon;2005/'06;400.0;120.0;280.0;29.9
6737;Mannen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;2 tot 4 keer minimumloon;2006/'07;460.0;140.0;320.0;30.1
6738;Mannen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;2 tot 4 keer minimumloon;2007/'08;550.0;150.0;390.0;28.2
6739;Mannen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;2 tot 4 keer minimumloon;2008/'09;610.0;180.0;430.0;29.5
6740;Mannen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;>= 4 keer minimumloon;2004/'05;190.0;50.0;140.0;28.3
6741;Mannen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;>= 4 keer minimumloon;2005/'06;220.0;50.0;180.0;20.6
6742;Mannen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;>= 4 keer minimumloon;2006/'07;310.0;70.0;240.0;23.3
6743;Mannen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;>= 4 keer minimumloon;2007/'08;490.0;120.0;370.0;23.9
6744;Mannen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;>= 4 keer minimumloon;2008/'09;470.0;110.0;360.0;23.4
6745;Mannen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;Inkomstenniveau onbekend;2004/'05;40.0;20.0;20.0;58.5
6746;Mannen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;Inkomstenniveau onbekend;2005/'06;60.0;40.0;20.0;66.7
6747;Mannen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;Inkomstenniveau onbekend;2006/'07;70.0;40.0;40.0;52.1
6748;Mannen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;Inkomstenniveau onbekend;2007/'08;50.0;30.0;20.0;67.3
6749;Mannen;0;23 jaar of ouder;2 keer of meer verdacht van misdrijf;Inkomstenniveau onbekend;2008/'09;40.0;30.0;10.0;72.1
6750;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2004/'05;434660.0;9910.0;424750.0;2.3
6751;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2005/'06;453110.0;9010.0;444100.0;2.0
6752;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2006/'07;454990.0;8450.0;446550.0;1.9
6753;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2007/'08;453720.0;7110.0;446610.0;1.6
6754;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2008/'09;450120.0;6170.0;443950.0;1.4
6755;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;< 2 keer minimumloon;2004/'05;98400.0;3920.0;94490.0;4.0
6756;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;< 2 keer minimumloon;2005/'06;101670.0;3550.0;98120.0;3.5
6757;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;< 2 keer minimumloon;2006/'07;94580.0;3060.0;91520.0;3.2
6758;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;< 2 keer minimumloon;2007/'08;84660.0;2440.0;82230.0;2.9
6759;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;< 2 keer minimumloon;2008/'09;87240.0;2060.0;85170.0;2.4
6760;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;< 0,9 keer minimumloon;2004/'05;22790.0;1070.0;21720.0;4.7
6761;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;< 0,9 keer minimumloon;2005/'06;23900.0;950.0;22950.0;4.0
6762;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;< 0,9 keer minimumloon;2006/'07;22920.0;860.0;22060.0;3.8
6763;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;< 0,9 keer minimumloon;2007/'08;19140.0;630.0;18510.0;3.3
6764;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;< 0,9 keer minimumloon;2008/'09;21050.0;570.0;20480.0;2.7
6765;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2004/'05;16940.0;820.0;16110.0;4.9
6766;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2005/'06;17370.0;840.0;16530.0;4.8
6767;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2006/'07;16260.0;680.0;15590.0;4.2
6768;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2007/'08;15220.0;530.0;14690.0;3.5
6769;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2008/'09;14280.0;420.0;13860.0;2.9
6770;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2004/'05;27710.0;1090.0;26610.0;3.9
6771;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2005/'06;28820.0;940.0;27890.0;3.3
6772;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2006/'07;25990.0;770.0;25210.0;3.0
6773;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2007/'08;23680.0;670.0;23010.0;2.8
6774;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2008/'09;25510.0;580.0;24930.0;2.3
6775;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2004/'05;30980.0;930.0;30040.0;3.0
6776;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2005/'06;31580.0;830.0;30750.0;2.6
6777;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2006/'07;29410.0;750.0;28670.0;2.5
6778;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2007/'08;26630.0;610.0;26020.0;2.3
6779;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2008/'09;26400.0;490.0;25910.0;1.9
6780;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;2 tot 4 keer minimumloon;2004/'05;193490.0;3600.0;189890.0;1.9
6781;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;2 tot 4 keer minimumloon;2005/'06;195840.0;3070.0;192780.0;1.6
6782;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;2 tot 4 keer minimumloon;2006/'07;183640.0;2770.0;180870.0;1.5
6783;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;2 tot 4 keer minimumloon;2007/'08;173120.0;2230.0;170900.0;1.3
6784;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;2 tot 4 keer minimumloon;2008/'09;170100.0;2050.0;168060.0;1.2
6785;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;>= 4 keer minimumloon;2004/'05;139980.0;2110.0;137870.0;1.5
6786;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;>= 4 keer minimumloon;2005/'06;152740.0;2090.0;150640.0;1.4
6787;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;>= 4 keer minimumloon;2006/'07;171840.0;2290.0;169550.0;1.3
6788;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;>= 4 keer minimumloon;2007/'08;193220.0;2260.0;190960.0;1.2
6789;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;>= 4 keer minimumloon;2008/'09;191700.0;1950.0;189760.0;1.0
6790;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;Inkomstenniveau onbekend;2004/'05;2790.0;280.0;2500.0;10.2
6791;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;Inkomstenniveau onbekend;2005/'06;2860.0;300.0;2560.0;10.4
6792;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;Inkomstenniveau onbekend;2006/'07;4940.0;330.0;4610.0;6.7
6793;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;Inkomstenniveau onbekend;2007/'08;2700.0;180.0;2520.0;6.7
6794;Mannen;Voortgezet onderwijs;0;Totaal wel en niet verdacht van misdrijf;Inkomstenniveau onbekend;2008/'09;1080.0;120.0;970.0;10.7
6795;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2004/'05;420050.0;8120.0;411930.0;1.9
6796;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2005/'06;436070.0;7240.0;428820.0;1.7
6797;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2006/'07;436480.0;6680.0;429800.0;1.5
6798;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2007/'08;434470.0;5630.0;428830.0;1.3
6799;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2008/'09;431590.0;4890.0;426690.0;1.1
6800;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;< 2 keer minimumloon;2004/'05;92050.0;3020.0;89030.0;3.3
6801;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;< 2 keer minimumloon;2005/'06;94330.0;2650.0;91680.0;2.8
6802;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;< 2 keer minimumloon;2006/'07;87030.0;2200.0;84830.0;2.5
6803;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;< 2 keer minimumloon;2007/'08;77460.0;1730.0;75730.0;2.2
6804;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;< 2 keer minimumloon;2008/'09;80120.0;1470.0;78650.0;1.8
6805;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;< 0,9 keer minimumloon;2004/'05;21570.0;860.0;20710.0;4.0
6806;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;< 0,9 keer minimumloon;2005/'06;22520.0;750.0;21780.0;3.3
6807;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;< 0,9 keer minimumloon;2006/'07;21270.0;640.0;20630.0;3.0
6808;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;< 0,9 keer minimumloon;2007/'08;17780.0;480.0;17300.0;2.7
6809;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;< 0,9 keer minimumloon;2008/'09;19690.0;450.0;19240.0;2.3
6810;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2004/'05;15360.0;590.0;14760.0;3.9
6811;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2005/'06;15640.0;600.0;15040.0;3.8
6812;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2006/'07;14500.0;460.0;14030.0;3.2
6813;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2007/'08;13510.0;360.0;13150.0;2.6
6814;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2008/'09;12730.0;270.0;12460.0;2.1
6815;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2004/'05;25640.0;830.0;24800.0;3.3
6816;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2005/'06;26330.0;670.0;25660.0;2.5
6817;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2006/'07;23690.0;540.0;23150.0;2.3
6818;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2007/'08;21380.0;450.0;20920.0;2.1
6819;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2008/'09;23070.0;400.0;22670.0;1.7
6820;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2004/'05;29490.0;740.0;28750.0;2.5
6821;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2005/'06;29830.0;630.0;29200.0;2.1
6822;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2006/'07;27580.0;560.0;27020.0;2.0
6823;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2007/'08;24790.0;440.0;24360.0;1.8
6824;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2008/'09;24630.0;360.0;24270.0;1.5
6825;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;2 tot 4 keer minimumloon;2004/'05;188180.0;3000.0;185180.0;1.6
6826;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;2 tot 4 keer minimumloon;2005/'06;189730.0;2540.0;187190.0;1.3
6827;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;2 tot 4 keer minimumloon;2006/'07;177160.0;2240.0;174920.0;1.3
6828;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;2 tot 4 keer minimumloon;2007/'08;166350.0;1800.0;164560.0;1.1
6829;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;2 tot 4 keer minimumloon;2008/'09;163680.0;1670.0;162020.0;1.0
6830;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;>= 4 keer minimumloon;2004/'05;137350.0;1900.0;135450.0;1.4
6831;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;>= 4 keer minimumloon;2005/'06;149510.0;1860.0;147650.0;1.2
6832;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;>= 4 keer minimumloon;2006/'07;167840.0;2030.0;165820.0;1.2
6833;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;>= 4 keer minimumloon;2007/'08;188240.0;1980.0;186260.0;1.1
6834;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;>= 4 keer minimumloon;2008/'09;186910.0;1700.0;185210.0;0.9
6835;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;Inkomstenniveau onbekend;2004/'05;2470.0;190.0;2280.0;7.8
6836;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;Inkomstenniveau onbekend;2005/'06;2500.0;190.0;2310.0;7.8
6837;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;Inkomstenniveau onbekend;2006/'07;4440.0;210.0;4230.0;4.8
6838;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;Inkomstenniveau onbekend;2007/'08;2420.0;130.0;2290.0;5.2
6839;Mannen;Voortgezet onderwijs;0;Niet verdacht van misdrijf;Inkomstenniveau onbekend;2008/'09;880.0;60.0;830.0;6.6
6840;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;Totaal inkomstenniveau huishouden;2004/'05;14610.0;1800.0;12820.0;12.3
6841;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;Totaal inkomstenniveau huishouden;2005/'06;17040.0;1770.0;15270.0;10.4
6842;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;Totaal inkomstenniveau huishouden;2006/'07;18520.0;1770.0;16750.0;9.5
6843;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;Totaal inkomstenniveau huishouden;2007/'08;19250.0;1480.0;17770.0;7.7
6844;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;Totaal inkomstenniveau huishouden;2008/'09;18540.0;1280.0;17260.0;6.9
6845;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;< 2 keer minimumloon;2004/'05;6360.0;900.0;5460.0;14.1
6846;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;< 2 keer minimumloon;2005/'06;7340.0;900.0;6440.0;12.2
6847;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;< 2 keer minimumloon;2006/'07;7540.0;860.0;6690.0;11.4
6848;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;< 2 keer minimumloon;2007/'08;7210.0;710.0;6500.0;9.8
6849;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;< 2 keer minimumloon;2008/'09;7120.0;590.0;6530.0;8.3
6850;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;< 0,9 keer minimumloon;2004/'05;1220.0;210.0;1010.0;17.4
6851;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;< 0,9 keer minimumloon;2005/'06;1370.0;200.0;1180.0;14.4
6852;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;< 0,9 keer minimumloon;2006/'07;1650.0;220.0;1430.0;13.5
6853;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;< 0,9 keer minimumloon;2007/'08;1360.0;150.0;1210.0;10.9
6854;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;< 0,9 keer minimumloon;2008/'09;1360.0;120.0;1240.0;9.0
6855;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2004/'05;1580.0;230.0;1350.0;14.5
6856;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2005/'06;1730.0;230.0;1500.0;13.5
6857;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2006/'07;1760.0;210.0;1550.0;12.0
6858;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2007/'08;1710.0;170.0;1540.0;10.1
6859;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2008/'09;1550.0;160.0;1400.0;10.0
6860;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2004/'05;2070.0;260.0;1810.0;12.6
6861;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2005/'06;2490.0;270.0;2220.0;10.8
6862;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2006/'07;2300.0;230.0;2070.0;10.1
6863;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2007/'08;2300.0;220.0;2090.0;9.4
6864;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2008/'09;2440.0;180.0;2260.0;7.5
6865;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;1,5 tot 2 keer minimumloon;2004/'05;1490.0;190.0;1290.0;13.0
6866;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;1,5 tot 2 keer minimumloon;2005/'06;1750.0;200.0;1550.0;11.4
6867;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;1,5 tot 2 keer minimumloon;2006/'07;1840.0;190.0;1650.0;10.3
6868;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;1,5 tot 2 keer minimumloon;2007/'08;1840.0;170.0;1670.0;9.3
6869;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;1,5 tot 2 keer minimumloon;2008/'09;1770.0;130.0;1640.0;7.5
6870;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;2 tot 4 keer minimumloon;2004/'05;5310.0;600.0;4710.0;11.3
6871;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;2 tot 4 keer minimumloon;2005/'06;6120.0;530.0;5590.0;8.6
6872;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;2 tot 4 keer minimumloon;2006/'07;6480.0;530.0;5950.0;8.2
6873;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;2 tot 4 keer minimumloon;2007/'08;6770.0;430.0;6340.0;6.4
6874;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;2 tot 4 keer minimumloon;2008/'09;6420.0;380.0;6040.0;5.9
6875;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;>= 4 keer minimumloon;2004/'05;2630.0;210.0;2420.0;8.0
6876;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;>= 4 keer minimumloon;2005/'06;3230.0;240.0;2990.0;7.3
6877;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;>= 4 keer minimumloon;2006/'07;3990.0;260.0;3730.0;6.5
6878;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;>= 4 keer minimumloon;2007/'08;4980.0;280.0;4700.0;5.6
6879;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;>= 4 keer minimumloon;2008/'09;4800.0;250.0;4550.0;5.2
6880;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;Inkomstenniveau onbekend;2004/'05;310.0;90.0;220.0;29.1
6881;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;Inkomstenniveau onbekend;2005/'06;360.0;100.0;250.0;29.1
6882;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;Inkomstenniveau onbekend;2006/'07;500.0;120.0;380.0;23.8
6883;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;Inkomstenniveau onbekend;2007/'08;290.0;60.0;230.0;19.9
6884;Mannen;Voortgezet onderwijs;0;Wel verdacht van misdrijf;Inkomstenniveau onbekend;2008/'09;200.0;60.0;140.0;28.9
6885;Mannen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;Totaal inkomstenniveau huishouden;2004/'05;11120.0;1060.0;10060.0;9.6
6886;Mannen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;Totaal inkomstenniveau huishouden;2005/'06;12870.0;1050.0;11820.0;8.1
6887;Mannen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;Totaal inkomstenniveau huishouden;2006/'07;13850.0;1010.0;12840.0;7.3
6888;Mannen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;Totaal inkomstenniveau huishouden;2007/'08;14300.0;860.0;13440.0;6.0
6889;Mannen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;Totaal inkomstenniveau huishouden;2008/'09;13820.0;680.0;13140.0;4.9
6890;Mannen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;< 2 keer minimumloon;2004/'05;4570.0;510.0;4060.0;11.2
6891;Mannen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;< 2 keer minimumloon;2005/'06;5210.0;500.0;4710.0;9.6
6892;Mannen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;< 2 keer minimumloon;2006/'07;5240.0;450.0;4800.0;8.5
6893;Mannen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;< 2 keer minimumloon;2007/'08;4980.0;380.0;4590.0;7.7
6894;Mannen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;< 2 keer minimumloon;2008/'09;4930.0;300.0;4630.0;6.1
6895;Mannen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;< 0,9 keer minimumloon;2004/'05;910.0;140.0;760.0;15.8
6896;Mannen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;< 0,9 keer minimumloon;2005/'06;1020.0;120.0;900.0;11.8
6897;Mannen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;< 0,9 keer minimumloon;2006/'07;1170.0;120.0;1050.0;10.4
6898;Mannen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;< 0,9 keer minimumloon;2007/'08;960.0;80.0;870.0;8.7
6899;Mannen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;< 0,9 keer minimumloon;2008/'09;940.0;70.0;880.0;7.0
6900;Mannen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2004/'05;1050.0;120.0;930.0;11.0
6901;Mannen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2005/'06;1170.0;130.0;1050.0;10.7
6902;Mannen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2006/'07;1210.0;110.0;1110.0;8.8
6903;Mannen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2007/'08;1140.0;90.0;1050.0;8.0
6904;Mannen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2008/'09;1040.0;80.0;960.0;7.6
6905;Mannen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2004/'05;1490.0;150.0;1340.0;9.9
6906;Mannen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2005/'06;1700.0;130.0;1570.0;7.7
6907;Mannen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2006/'07;1540.0;110.0;1420.0;7.4
6908;Mannen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2007/'08;1570.0;120.0;1460.0;7.3
6909;Mannen;Voortgezet onderwijs;0;1 keer verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2008/'09;1670.0;90.0;1580.0;5.3
