ID;LeeftijdMoederBijGeboorteKind;SamenstellingHuishouden;AantalKinderenInHetHuishouden;HerkomstlandKind;Perioden;LevendGeborenKinderen_1
9217;35 tot 40 jaar;Eenouderhuishouden;Overig, onbekend;Azië (exclusief Indonesië en Turkije);2022;0
9218;35 tot 40 jaar;Eenouderhuishouden;Overig, onbekend;Azië (exclusief Indonesië en Turkije);2023;0
9219;35 tot 40 jaar;Eenouderhuishouden;Overig, onbekend;Afrika;2021;0
9220;35 tot 40 jaar;Eenouderhuishouden;Overig, onbekend;Afrika;2022;0
9221;35 tot 40 jaar;Eenouderhuishouden;Overig, onbekend;Afrika;2023;0
9222;35 tot 40 jaar;Eenouderhuishouden;Overig, onbekend;Amerika;2021;0
9223;35 tot 40 jaar;Eenouderhuishouden;Overig, onbekend;Amerika;2022;0
9224;35 tot 40 jaar;Eenouderhuishouden;Overig, onbekend;Amerika;2023;0
9225;35 tot 40 jaar;Eenouderhuishouden;Overig, onbekend;Azië;2021;0
9226;35 tot 40 jaar;Eenouderhuishouden;Overig, onbekend;Azië;2022;0
9227;35 tot 40 jaar;Eenouderhuishouden;Overig, onbekend;Azië;2023;0
9228;35 tot 40 jaar;Eenouderhuishouden;Overig, onbekend;Oceanië;2021;0
9229;35 tot 40 jaar;Eenouderhuishouden;Overig, onbekend;Oceanië;2022;0
9230;35 tot 40 jaar;Eenouderhuishouden;Overig, onbekend;Oceanië;2023;0
9231;35 tot 40 jaar;Eenouderhuishouden;Overig, onbekend;Onbekend herkomstland;2021;0
9232;35 tot 40 jaar;Eenouderhuishouden;Overig, onbekend;Onbekend herkomstland;2022;0
9233;35 tot 40 jaar;Eenouderhuishouden;Overig, onbekend;Onbekend herkomstland;2023;0
9234;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Totaal;2021;19615
9235;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Totaal;2022;18510
9236;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Totaal;2023;18747
9237;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Nederland;2021;12549
9238;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Nederland;2022;11665
9239;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Nederland;2023;11702
9240;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Buiten Nederland;2021;7066
9241;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Buiten Nederland;2022;6845
9242;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Buiten Nederland;2023;7045
9243;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Europa (exclusief Nederland);2021;2119
9244;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Europa (exclusief Nederland);2022;1993
9245;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Europa (exclusief Nederland);2023;2176
9246;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Europese Unie (exclusief Nederland);2021;1593
9247;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Europese Unie (exclusief Nederland);2022;1443
9248;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Europese Unie (exclusief Nederland);2023;1549
9249;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Buiten Europa;2021;4947
9250;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Buiten Europa;2022;4852
9251;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Buiten Europa;2023;4869
9252;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Indonesië;2021;126
9253;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Indonesië;2022;113
9254;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Indonesië;2023;85
9255;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Marokko;2021;901
9256;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Marokko;2022;865
9257;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Marokko;2023;773
9258;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Nederlandse Cariben;2021;135
9259;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Nederlandse Cariben;2022;126
9260;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Nederlandse Cariben;2023;122
9261;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Suriname;2021;168
9262;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Suriname;2022;172
9263;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Suriname;2023;158
9264;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Turkije;2021;659
9265;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Turkije;2022;616
9266;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Turkije;2023;598
9267;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Afrika (exclusief Marokko);2021;599
9268;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Afrika (exclusief Marokko);2022;555
9269;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Afrika (exclusief Marokko);2023;568
9270;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Amerika en Oceanië (ex. Suriname en N...;2021;688
9271;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Amerika en Oceanië (ex. Suriname en N...;2022;670
9272;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Amerika en Oceanië (ex. Suriname en N...;2023;755
9273;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Azië (exclusief Indonesië en Turkije);2021;1671
9274;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Azië (exclusief Indonesië en Turkije);2022;1735
9275;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Azië (exclusief Indonesië en Turkije);2023;1810
9276;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Afrika;2021;1500
9277;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Afrika;2022;1420
9278;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Afrika;2023;1341
9279;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Amerika;2021;945
9280;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Amerika;2022;915
9281;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Amerika;2023;979
9282;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Azië;2021;2456
9283;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Azië;2022;2464
9284;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Azië;2023;2493
9285;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Oceanië;2021;46
9286;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Oceanië;2022;53
9287;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Oceanië;2023;56
9288;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Onbekend herkomstland;2021;0
9289;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Onbekend herkomstland;2022;0
9290;35 tot 40 jaar;Gehuwd paar;Totaal aantal kinderen;Onbekend herkomstland;2023;0
9291;35 tot 40 jaar;Gehuwd paar;Één kind;Totaal;2021;4193
9292;35 tot 40 jaar;Gehuwd paar;Één kind;Totaal;2022;4082
9293;35 tot 40 jaar;Gehuwd paar;Één kind;Totaal;2023;4204
9294;35 tot 40 jaar;Gehuwd paar;Één kind;Nederland;2021;2444
9295;35 tot 40 jaar;Gehuwd paar;Één kind;Nederland;2022;2285
9296;35 tot 40 jaar;Gehuwd paar;Één kind;Nederland;2023;2256
9297;35 tot 40 jaar;Gehuwd paar;Één kind;Buiten Nederland;2021;1749
9298;35 tot 40 jaar;Gehuwd paar;Één kind;Buiten Nederland;2022;1797
9299;35 tot 40 jaar;Gehuwd paar;Één kind;Buiten Nederland;2023;1948
9300;35 tot 40 jaar;Gehuwd paar;Één kind;Europa (exclusief Nederland);2021;655
9301;35 tot 40 jaar;Gehuwd paar;Één kind;Europa (exclusief Nederland);2022;651
9302;35 tot 40 jaar;Gehuwd paar;Één kind;Europa (exclusief Nederland);2023;740
9303;35 tot 40 jaar;Gehuwd paar;Één kind;Europese Unie (exclusief Nederland);2021;495
9304;35 tot 40 jaar;Gehuwd paar;Één kind;Europese Unie (exclusief Nederland);2022;485
9305;35 tot 40 jaar;Gehuwd paar;Één kind;Europese Unie (exclusief Nederland);2023;536
9306;35 tot 40 jaar;Gehuwd paar;Één kind;Buiten Europa;2021;1094
9307;35 tot 40 jaar;Gehuwd paar;Één kind;Buiten Europa;2022;1146
9308;35 tot 40 jaar;Gehuwd paar;Één kind;Buiten Europa;2023;1208
9309;35 tot 40 jaar;Gehuwd paar;Één kind;Indonesië;2021;40
9310;35 tot 40 jaar;Gehuwd paar;Één kind;Indonesië;2022;45
9311;35 tot 40 jaar;Gehuwd paar;Één kind;Indonesië;2023;30
9312;35 tot 40 jaar;Gehuwd paar;Één kind;Marokko;2021;74
9313;35 tot 40 jaar;Gehuwd paar;Één kind;Marokko;2022;108
9314;35 tot 40 jaar;Gehuwd paar;Één kind;Marokko;2023;99
9315;35 tot 40 jaar;Gehuwd paar;Één kind;Nederlandse Cariben;2021;19
9316;35 tot 40 jaar;Gehuwd paar;Één kind;Nederlandse Cariben;2022;21
9317;35 tot 40 jaar;Gehuwd paar;Één kind;Nederlandse Cariben;2023;23
9318;35 tot 40 jaar;Gehuwd paar;Één kind;Suriname;2021;36
9319;35 tot 40 jaar;Gehuwd paar;Één kind;Suriname;2022;28
9320;35 tot 40 jaar;Gehuwd paar;Één kind;Suriname;2023;38
9321;35 tot 40 jaar;Gehuwd paar;Één kind;Turkije;2021;131
9322;35 tot 40 jaar;Gehuwd paar;Één kind;Turkije;2022;129
9323;35 tot 40 jaar;Gehuwd paar;Één kind;Turkije;2023;118
9324;35 tot 40 jaar;Gehuwd paar;Één kind;Afrika (exclusief Marokko);2021;95
9325;35 tot 40 jaar;Gehuwd paar;Één kind;Afrika (exclusief Marokko);2022;91
9326;35 tot 40 jaar;Gehuwd paar;Één kind;Afrika (exclusief Marokko);2023;100
9327;35 tot 40 jaar;Gehuwd paar;Één kind;Amerika en Oceanië (ex. Suriname en N...;2021;259
9328;35 tot 40 jaar;Gehuwd paar;Één kind;Amerika en Oceanië (ex. Suriname en N...;2022;271
9329;35 tot 40 jaar;Gehuwd paar;Één kind;Amerika en Oceanië (ex. Suriname en N...;2023;295
9330;35 tot 40 jaar;Gehuwd paar;Één kind;Azië (exclusief Indonesië en Turkije);2021;440
9331;35 tot 40 jaar;Gehuwd paar;Één kind;Azië (exclusief Indonesië en Turkije);2022;453
9332;35 tot 40 jaar;Gehuwd paar;Één kind;Azië (exclusief Indonesië en Turkije);2023;505
9333;35 tot 40 jaar;Gehuwd paar;Één kind;Afrika;2021;169
9334;35 tot 40 jaar;Gehuwd paar;Één kind;Afrika;2022;199
9335;35 tot 40 jaar;Gehuwd paar;Één kind;Afrika;2023;199
9336;35 tot 40 jaar;Gehuwd paar;Één kind;Amerika;2021;300
9337;35 tot 40 jaar;Gehuwd paar;Één kind;Amerika;2022;308
9338;35 tot 40 jaar;Gehuwd paar;Één kind;Amerika;2023;336
9339;35 tot 40 jaar;Gehuwd paar;Één kind;Azië;2021;611
9340;35 tot 40 jaar;Gehuwd paar;Één kind;Azië;2022;627
9341;35 tot 40 jaar;Gehuwd paar;Één kind;Azië;2023;653
9342;35 tot 40 jaar;Gehuwd paar;Één kind;Oceanië;2021;14
9343;35 tot 40 jaar;Gehuwd paar;Één kind;Oceanië;2022;12
9344;35 tot 40 jaar;Gehuwd paar;Één kind;Oceanië;2023;20
9345;35 tot 40 jaar;Gehuwd paar;Één kind;Onbekend herkomstland;2021;0
9346;35 tot 40 jaar;Gehuwd paar;Één kind;Onbekend herkomstland;2022;0
9347;35 tot 40 jaar;Gehuwd paar;Één kind;Onbekend herkomstland;2023;0
9348;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Totaal;2021;7969
9349;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Totaal;2022;7583
9350;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Totaal;2023;7996
9351;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Nederland;2021;5320
9352;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Nederland;2022;4956
9353;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Nederland;2023;5259
9354;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Buiten Nederland;2021;2649
9355;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Buiten Nederland;2022;2627
9356;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Buiten Nederland;2023;2737
9357;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Europa (exclusief Nederland);2021;997
9358;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Europa (exclusief Nederland);2022;943
9359;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Europa (exclusief Nederland);2023;1001
9360;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Europese Unie (exclusief Nederland);2021;748
9361;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Europese Unie (exclusief Nederland);2022;686
9362;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Europese Unie (exclusief Nederland);2023;714
9363;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Buiten Europa;2021;1652
9364;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Buiten Europa;2022;1684
9365;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Buiten Europa;2023;1736
9366;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Indonesië;2021;55
9367;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Indonesië;2022;40
9368;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Indonesië;2023;44
9369;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Marokko;2021;177
9370;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Marokko;2022;184
9371;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Marokko;2023;149
9372;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Nederlandse Cariben;2021;53
9373;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Nederlandse Cariben;2022;45
9374;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Nederlandse Cariben;2023;45
9375;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Suriname;2021;70
9376;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Suriname;2022;81
9377;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Suriname;2023;55
9378;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Turkije;2021;203
9379;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Turkije;2022;186
9380;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Turkije;2023;210
9381;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Afrika (exclusief Marokko);2021;182
9382;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Afrika (exclusief Marokko);2022;157
9383;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Afrika (exclusief Marokko);2023;178
9384;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Amerika en Oceanië (ex. Suriname en N...;2021;303
9385;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Amerika en Oceanië (ex. Suriname en N...;2022;295
9386;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Amerika en Oceanië (ex. Suriname en N...;2023;350
9387;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Azië (exclusief Indonesië en Turkije);2021;609
9388;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Azië (exclusief Indonesië en Turkije);2022;696
9389;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Azië (exclusief Indonesië en Turkije);2023;705
9390;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Afrika;2021;359
9391;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Afrika;2022;341
9392;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Afrika;2023;327
9393;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Amerika;2021;407
9394;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Amerika;2022;387
9395;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Amerika;2023;419
9396;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Azië;2021;867
9397;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Azië;2022;922
9398;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Azië;2023;959
9399;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Oceanië;2021;19
9400;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Oceanië;2022;34
9401;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Oceanië;2023;31
9402;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Onbekend herkomstland;2021;0
9403;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Onbekend herkomstland;2022;0
9404;35 tot 40 jaar;Gehuwd paar;Twee kinderen;Onbekend herkomstland;2023;0
9405;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Totaal;2021;4841
9406;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Totaal;2022;4387
9407;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Totaal;2023;4225
9408;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Nederland;2021;3297
9409;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Nederland;2022;2997
9410;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Nederland;2023;2890
9411;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Buiten Nederland;2021;1544
9412;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Buiten Nederland;2022;1390
9413;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Buiten Nederland;2023;1335
9414;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Europa (exclusief Nederland);2021;364
9415;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Europa (exclusief Nederland);2022;304
9416;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Europa (exclusief Nederland);2023;327
9417;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Europese Unie (exclusief Nederland);2021;278
9418;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Europese Unie (exclusief Nederland);2022;207
9419;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Europese Unie (exclusief Nederland);2023;224
9420;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Buiten Europa;2021;1180
9421;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Buiten Europa;2022;1086
9422;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Buiten Europa;2023;1008
9423;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Indonesië;2021;24
9424;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Indonesië;2022;23
9425;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Indonesië;2023;7
9426;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Marokko;2021;295
9427;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Marokko;2022;261
9428;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Marokko;2023;238
9429;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Nederlandse Cariben;2021;29
9430;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Nederlandse Cariben;2022;37
9431;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Nederlandse Cariben;2023;31
9432;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Suriname;2021;37
9433;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Suriname;2022;46
9434;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Suriname;2023;43
9435;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Turkije;2021;218
9436;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Turkije;2022;194
9437;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Turkije;2023;170
9438;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Afrika (exclusief Marokko);2021;141
9439;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Afrika (exclusief Marokko);2022;134
9440;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Afrika (exclusief Marokko);2023;115
9441;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Amerika en Oceanië (ex. Suriname en N...;2021;104
9442;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Amerika en Oceanië (ex. Suriname en N...;2022;80
9443;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Amerika en Oceanië (ex. Suriname en N...;2023;86
9444;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Azië (exclusief Indonesië en Turkije);2021;332
9445;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Azië (exclusief Indonesië en Turkije);2022;311
9446;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Azië (exclusief Indonesië en Turkije);2023;318
9447;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Afrika;2021;436
9448;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Afrika;2022;395
9449;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Afrika;2023;353
9450;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Amerika;2021;160
9451;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Amerika;2022;158
9452;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Amerika;2023;155
9453;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Azië;2021;574
9454;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Azië;2022;528
9455;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Azië;2023;495
9456;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Oceanië;2021;10
9457;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Oceanië;2022;5
9458;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Oceanië;2023;5
9459;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Onbekend herkomstland;2021;0
9460;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Onbekend herkomstland;2022;0
9461;35 tot 40 jaar;Gehuwd paar;Drie kinderen;Onbekend herkomstland;2023;0
9462;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Totaal;2021;2612
9463;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Totaal;2022;2458
9464;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Totaal;2023;2322
9465;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Nederland;2021;1488
9466;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Nederland;2022;1427
9467;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Nederland;2023;1297
9468;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Buiten Nederland;2021;1124
9469;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Buiten Nederland;2022;1031
9470;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Buiten Nederland;2023;1025
9471;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Europa (exclusief Nederland);2021;103
9472;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Europa (exclusief Nederland);2022;95
9473;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Europa (exclusief Nederland);2023;108
9474;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Europese Unie (exclusief Nederland);2021;72
9475;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Europese Unie (exclusief Nederland);2022;65
9476;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Europese Unie (exclusief Nederland);2023;75
9477;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Buiten Europa;2021;1021
9478;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Buiten Europa;2022;936
9479;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Buiten Europa;2023;917
9480;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Indonesië;2021;7
9481;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Indonesië;2022;5
9482;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Indonesië;2023;4
9483;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Marokko;2021;355
9484;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Marokko;2022;312
9485;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Marokko;2023;287
9486;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Nederlandse Cariben;2021;34
9487;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Nederlandse Cariben;2022;23
9488;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Nederlandse Cariben;2023;23
9489;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Suriname;2021;25
9490;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Suriname;2022;17
9491;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Suriname;2023;22
9492;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Turkije;2021;107
9493;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Turkije;2022;107
9494;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Turkije;2023;100
9495;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Afrika (exclusief Marokko);2021;181
9496;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Afrika (exclusief Marokko);2022;173
9497;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Afrika (exclusief Marokko);2023;175
9498;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Amerika en Oceanië (ex. Suriname en N...;2021;22
9499;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Amerika en Oceanië (ex. Suriname en N...;2022;24
9500;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Amerika en Oceanië (ex. Suriname en N...;2023;24
9501;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Azië (exclusief Indonesië en Turkije);2021;290
9502;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Azië (exclusief Indonesië en Turkije);2022;275
9503;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Azië (exclusief Indonesië en Turkije);2023;282
9504;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Afrika;2021;536
9505;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Afrika;2022;485
9506;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Afrika;2023;462
9507;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Amerika;2021;78
9508;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Amerika;2022;62
9509;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Amerika;2023;69
9510;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Azië;2021;404
9511;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Azië;2022;387
9512;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Azië;2023;386
9513;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Oceanië;2021;3
9514;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Oceanië;2022;2
9515;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Oceanië;2023;0
9516;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Onbekend herkomstland;2021;0
9517;35 tot 40 jaar;Gehuwd paar;Vier of meer kinderen;Onbekend herkomstland;2022;0
