ID;Geslacht;Leeftijd;TypeInstelling;BurgerlijkeStaat;Perioden;AantalUltimoVerslagjaar_1;PercentageUltimoVerslagjaar_2;AantalInVerslagjaar_3;PercentageInVerslagjaar_4;OpnamedagenInVerslagjaar_5
1555;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Gescheiden;2005;1870;0.33;2180.0;0.39;658.0
1556;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Gescheiden;2006;2060;0.35;2295.0;0.41;715.0
1557;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Gescheiden;2007;2245;0.36;;;
1558;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Gescheiden;2008;2325;0.37;2625.0;0.43;823.0
1559;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Gescheiden;2009;2405;0.37;2780.0;0.44;864.0
1560;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2004;7065;0.4;8095.0;0.47;2436.0
1561;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2005;7685;0.45;8745.0;0.52;2607.0
1562;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2006;8210;0.48;9400.0;0.56;2827.0
1563;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2007;8530;0.51;;;
1564;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2008;9170;0.54;10395.0;0.64;3263.0
1565;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2009;9885;0.58;11215.0;0.68;3500.0
1566;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Ongehuwd;2004;6945;0.59;7950.0;0.66;2402.0
1567;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Ongehuwd;2005;7555;0.63;8590.0;0.7;2567.0
1568;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Ongehuwd;2006;8030;0.67;9190.0;0.75;2777.0
1569;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Ongehuwd;2007;8380;0.69;;;
1570;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Ongehuwd;2008;9000;0.73;10195.0;0.83;3216.0
1571;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Ongehuwd;2009;9700;0.78;10990.0;0.87;3443.0
1572;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2004;50;0.01;75.0;0.02;15.0
1573;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2005;60;0.01;85.0;0.02;20.0
1574;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2006;85;0.02;105.0;0.03;25.0
1575;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2007;65;0.01;;;
1576;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2008;75;0.02;95.0;0.03;21.0
1577;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2009;90;0.02;105.0;0.03;25.0
1578;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Verweduwd;2004;0;0.0;0.0;0.0;0.0
1579;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Verweduwd;2005;0;0.0;0.0;0.0;0.0
1580;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Verweduwd;2006;0;0.0;0.0;0.0;0.0
1581;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Verweduwd;2007;0;0.0;;;
1582;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Verweduwd;2008;0;0.0;0.0;0.0;0.0
1583;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Verweduwd;2009;0;0.09;0.0;0.11;0.0
1584;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Gescheiden;2004;70;0.14;70.0;0.17;19.0
1585;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Gescheiden;2005;70;0.18;75.0;0.21;20.0
1586;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Gescheiden;2006;95;0.25;100.0;0.32;26.0
1587;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Gescheiden;2007;85;0.21;;;
1588;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Gescheiden;2008;95;0.24;105.0;0.33;26.0
1589;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Gescheiden;2009;95;0.26;115.0;0.37;32.0
1590;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2004;175;0.01;235.0;0.01;61.0
1591;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2005;170;0.01;250.0;0.01;60.0
1592;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2006;175;0.01;245.0;0.01;60.0
1593;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2007;325;0.02;;;
1594;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2008;360;0.02;485.0;0.03;125.0
1595;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2009;405;0.02;555.0;0.03;136.0
1596;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Ongehuwd;2004;155;0.01;205.0;0.02;53.0
1597;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Ongehuwd;2005;155;0.01;220.0;0.02;55.0
1598;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Ongehuwd;2006;155;0.01;215.0;0.02;55.0
1599;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Ongehuwd;2007;310;0.03;;;
1600;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Ongehuwd;2008;340;0.03;450.0;0.04;119.0
1601;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Ongehuwd;2009;385;0.03;520.0;0.04;131.0
1602;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2004;10;0.0;20.0;0.0;4.0
1603;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2005;10;0.0;20.0;0.0;3.0
1604;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2006;10;0.0;20.0;0.01;3.0
1605;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2007;15;0.0;;;
1606;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2008;10;0.0;25.0;0.01;5.0
1607;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2009;10;0.0;25.0;0.01;3.0
1608;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Verweduwd;2004;0;0.0;0.0;0.0;0.0
1609;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Verweduwd;2005;0;0.0;0.0;0.0;0.0
1610;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Verweduwd;2006;0;0.0;0.0;0.0;0.0
1611;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Verweduwd;2007;0;0.0;;;
1612;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Verweduwd;2008;0;0.0;0.0;0.0;0.0
1613;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Verweduwd;2009;0;0.0;0.0;0.0;0.0
1614;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Gescheiden;2004;10;0.02;10.0;0.03;4.0
1615;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Gescheiden;2005;5;0.02;5.0;0.02;2.0
1616;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Gescheiden;2006;10;0.02;10.0;0.03;2.0
1617;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Gescheiden;2007;5;0.01;;;
1618;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Gescheiden;2008;10;0.02;10.0;0.03;2.0
1619;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Gescheiden;2009;10;0.02;10.0;0.04;1.0
1620;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2004;5890;0.33;6605.0;0.38;2058.0
1621;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2005;6305;0.37;7025.0;0.41;2162.0
1622;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2006;6670;0.39;7505.0;0.45;2308.0
1623;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2007;7100;0.42;;;
1624;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2008;7525;0.45;8420.0;0.51;2708.0
1625;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2009;8090;0.48;9010.0;0.55;2896.0
1626;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Ongehuwd;2004;5850;0.49;6555.0;0.54;2047.0
1627;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Ongehuwd;2005;6250;0.52;6970.0;0.57;2146.0
1628;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Ongehuwd;2006;6595;0.55;7420.0;0.61;2287.0
1629;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Ongehuwd;2007;7020;0.58;;;
1630;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Ongehuwd;2008;7430;0.61;8325.0;0.67;2683.0
1631;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Ongehuwd;2009;7980;0.64;8895.0;0.71;2862.0
1632;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2004;20;0.0;25.0;0.01;5.0
1633;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2005;25;0.01;35.0;0.01;9.0
1634;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2006;35;0.01;45.0;0.01;11.0
1635;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2007;35;0.01;;;
1636;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2008;45;0.01;45.0;0.01;11.0
1637;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2009;60;0.01;55.0;0.02;15.0
1638;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Verweduwd;2004;0;0.0;0.0;0.0;0.0
1639;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Verweduwd;2005;0;0.0;0.0;0.0;0.0
1640;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Verweduwd;2006;0;0.0;0.0;0.0;0.0
1641;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Verweduwd;2007;0;0.0;;;
1642;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Verweduwd;2008;0;0.0;0.0;0.0;0.0
1643;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Verweduwd;2009;0;0.09;0.0;0.11;0.0
1644;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Gescheiden;2004;25;0.05;25.0;0.06;6.0
1645;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Gescheiden;2005;30;0.07;25.0;0.07;8.0
1646;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Gescheiden;2006;40;0.11;40.0;0.12;9.0
1647;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Gescheiden;2007;45;0.11;;;
1648;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Gescheiden;2008;45;0.12;50.0;0.16;14.0
1649;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Gescheiden;2009;50;0.14;60.0;0.19;18.0
1650;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2004;1000;0.06;1285.0;0.07;317.0
1651;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2005;1210;0.07;1520.0;0.09;385.0
1652;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2006;1365;0.08;1695.0;0.1;459.0
1653;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2007;1105;0.07;;;
1654;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2008;1285;0.08;1610.0;0.1;430.0
1655;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2009;1390;0.08;1815.0;0.11;468.0
1656;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Ongehuwd;2004;940;0.08;1215.0;0.1;302.0
1657;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Ongehuwd;2005;1145;0.1;1440.0;0.12;367.0
1658;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Ongehuwd;2006;1280;0.11;1600.0;0.13;434.0
1659;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Ongehuwd;2007;1055;0.09;;;
1660;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Ongehuwd;2008;1225;0.1;1540.0;0.12;414.0
1661;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Ongehuwd;2009;1335;0.11;1735.0;0.14;449.0
1662;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2004;25;0.0;30.0;0.01;6.0
1663;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2005;30;0.01;35.0;0.01;8.0
1664;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2006;40;0.01;40.0;0.01;11.0
1665;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2007;15;0.0;;;
1666;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2008;15;0.0;25.0;0.01;6.0
1667;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2009;20;0.0;30.0;0.01;7.0
1668;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Verweduwd;2004;0;0.0;0.0;0.0;0.0
1669;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Verweduwd;2005;0;0.0;0.0;0.0;0.0
1670;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Verweduwd;2006;0;0.0;0.0;0.0;0.0
1671;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Verweduwd;2007;0;0.0;;;
1672;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Verweduwd;2008;0;0.0;0.0;0.0;0.0
1673;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Verweduwd;2009;0;0.0;0.0;0.0;0.0
1674;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Gescheiden;2004;35;0.07;35.0;0.09;9.0
1675;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Gescheiden;2005;35;0.09;40.0;0.12;10.0
1676;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Gescheiden;2006;50;0.13;55.0;0.17;14.0
1677;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Gescheiden;2007;35;0.08;;;
1678;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Gescheiden;2008;40;0.11;45.0;0.14;10.0
1679;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Gescheiden;2009;35;0.1;50.0;0.16;12.0
1680;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2004;9905;0.52;10710.0;0.57;3564.0
1681;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2005;10180;0.54;10975.0;0.58;3643.0
1682;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2006;10460;0.55;11260.0;0.59;3748.0
1683;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2007;10480;0.55;;;
1684;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2008;10305;0.55;11325.0;0.61;3750.0
1685;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2009;10510;0.56;11370.0;0.61;3761.0
1686;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Ongehuwd;2004;8720;2.54;9160.0;2.61;3167.0
1687;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Ongehuwd;2005;8885;2.37;9330.0;2.47;3212.0
1688;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Ongehuwd;2006;9070;2.32;9510.0;2.39;3280.0
1689;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Ongehuwd;2007;9165;2.3;;;
1690;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Ongehuwd;2008;8970;2.19;9615.0;2.31;3300.0
1691;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Ongehuwd;2009;9135;2.15;9625.0;2.24;3296.0
1692;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2004;390;0.03;600.0;0.05;137.0
1693;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2005;410;0.03;620.0;0.05;146.0
1694;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2006;420;0.03;665.0;0.05;156.0
1695;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2007;315;0.03;;;
1696;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2008;320;0.03;505.0;0.04;114.0
1697;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2009;325;0.03;540.0;0.05;117.0
1698;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Verweduwd;2004;45;0.23;60.0;0.32;15.0
1699;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Verweduwd;2005;55;0.28;55.0;0.33;15.0
1700;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Verweduwd;2006;55;0.31;65.0;0.38;18.0
1701;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Verweduwd;2007;50;0.28;;;
1702;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Verweduwd;2008;50;0.29;50.0;0.34;14.0
1703;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Verweduwd;2009;50;0.31;55.0;0.4;15.0
1704;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Gescheiden;2004;745;0.33;895.0;0.41;244.0
1705;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Gescheiden;2005;830;0.37;965.0;0.46;269.0
1706;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Gescheiden;2006;915;0.4;1020.0;0.48;294.0
1707;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Gescheiden;2007;950;0.39;;;
1708;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Gescheiden;2008;965;0.4;1155.0;0.51;322.0
1709;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Gescheiden;2009;1000;0.42;1150.0;0.5;333.0
1710;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2004;650;0.03;1015.0;0.05;225.0
1711;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2005;665;0.04;1025.0;0.05;231.0
1712;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2006;690;0.04;1065.0;0.06;239.0
1713;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2007;780;0.04;;;
1714;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2008;790;0.04;1250.0;0.07;273.0
1715;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2009;775;0.04;1245.0;0.07;268.0
1716;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Ongehuwd;2004;310;0.09;440.0;0.13;110.0
1717;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Ongehuwd;2005;320;0.08;455.0;0.12;114.0
1718;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Ongehuwd;2006;335;0.09;465.0;0.12;116.0
1719;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Ongehuwd;2007;435;0.11;;;
1720;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Ongehuwd;2008;455;0.11;645.0;0.15;161.0
1721;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Ongehuwd;2009;445;0.1;670.0;0.16;158.0
1722;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2004;190;0.01;325.0;0.03;64.0
1723;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2005;185;0.01;325.0;0.03;62.0
1724;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2006;185;0.01;345.0;0.03;66.0
1725;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2007;155;0.01;;;
1726;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2008;145;0.01;285.0;0.02;51.0
1727;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2009;135;0.01;275.0;0.02;47.0
1728;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Verweduwd;2004;15;0.07;25.0;0.13;5.0
1729;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Verweduwd;2005;15;0.09;20.0;0.11;5.0
1730;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Verweduwd;2006;15;0.08;20.0;0.13;5.0
1731;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Verweduwd;2007;15;0.07;;;
1732;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Verweduwd;2008;15;0.1;20.0;0.15;4.0
1733;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Verweduwd;2009;15;0.08;20.0;0.14;4.0
1734;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Gescheiden;2004;140;0.06;225.0;0.1;46.0
1735;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Gescheiden;2005;145;0.07;230.0;0.11;50.0
1736;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Gescheiden;2006;160;0.07;230.0;0.11;52.0
1737;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Gescheiden;2007;180;0.07;;;
1738;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Gescheiden;2008;175;0.07;295.0;0.13;57.0
1739;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Gescheiden;2009;185;0.08;280.0;0.12;59.0
1740;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2004;7655;0.41;7885.0;0.42;2788.0
1741;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2005;7755;0.41;7985.0;0.42;2808.0
1742;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2006;7860;0.41;8095.0;0.43;2846.0
1743;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2007;7885;0.42;;;
1744;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2008;7620;0.4;8045.0;0.43;2820.0
1745;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2009;7735;0.41;7985.0;0.43;2796.0
1746;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Ongehuwd;2004;7410;2.16;7615.0;2.17;2708.0
1747;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Ongehuwd;2005;7455;1.99;7660.0;2.03;2712.0
1748;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Ongehuwd;2006;7520;1.92;7720.0;1.94;2733.0
1749;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Ongehuwd;2007;7515;1.89;;;
1750;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Ongehuwd;2008;7235;1.76;7630.0;1.83;2690.0
1751;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Ongehuwd;2009;7315;1.72;7520.0;1.75;2656.0
1752;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2004;65;0.01;85.0;0.01;23.0
1753;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2005;90;0.01;115.0;0.01;30.0
1754;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2006;85;0.01;120.0;0.01;35.0
1755;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2007;70;0.01;;;
1756;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2008;85;0.01;110.0;0.01;30.0
1757;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2009;100;0.01;130.0;0.01;35.0
1758;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Verweduwd;2004;5;0.03;5.0;0.03;2.0
1759;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Verweduwd;2005;10;0.04;5.0;0.04;2.0
1760;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Verweduwd;2006;15;0.07;10.0;0.07;3.0
1761;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Verweduwd;2007;15;0.08;;;
1762;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Verweduwd;2008;10;0.06;10.0;0.05;3.0
1763;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Verweduwd;2009;10;0.08;10.0;0.08;4.0
1764;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Gescheiden;2004;170;0.07;175.0;0.08;55.0
1765;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Gescheiden;2005;200;0.09;200.0;0.1;64.0
1766;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Gescheiden;2006;245;0.11;245.0;0.12;75.0
1767;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Gescheiden;2007;280;0.12;;;
1768;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Gescheiden;2008;285;0.12;305.0;0.13;96.0
1769;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Gescheiden;2009;305;0.13;320.0;0.14;102.0
1770;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2004;1600;0.08;1865.0;0.1;551.0
1771;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2005;1760;0.09;2015.0;0.11;603.0
1772;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2006;1910;0.1;2170.0;0.11;662.0
