ID;Geslacht;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;WerkzameBeroepsbevolking_1
7285;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2018 1e kwartaal;0
7286;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2018 2e kwartaal;0
7287;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2018 3e kwartaal;0
7288;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2018 4e kwartaal;0
7289;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2018;0
7290;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2019 1e kwartaal;1
7291;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2019 2e kwartaal;1
7292;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2019 3e kwartaal;1
7293;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2019 4e kwartaal;0
7294;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2019;1
7295;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2020 1e kwartaal;0
7296;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2020 2e  kwartaal;0
7297;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2020 3e kwartaal;0
7298;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2020 4e kwartaal;0
7299;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2020;0
7300;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2021 1e kwartaal;0
7301;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2021 2e kwartaal;0
7302;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2021 3e kwartaal;0
7303;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2021 4e kwartaal;0
7304;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2021;0
7305;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2022 1e kwartaal;0
7306;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2022 2e kwartaal;0
7307;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2022 3e kwartaal;0
7308;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2022 4e kwartaal;0
7309;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2022;0
7310;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2023 1e kwartaal;0
7311;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2023 2e kwartaal;0
7312;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2023 3e kwartaal;0
7313;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2023 4e kwartaal;0
7314;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2023;0
7315;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2024 1e kwartaal;0
7316;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2024 2e kwartaal;0
7317;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2024 3e kwartaal;0
7318;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2024 4e kwartaal;0
7319;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;19 Aardolie-industrie;2024;0
7320;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2013 1e kwartaal;0
7321;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2013 2e kwartaal;1
7322;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2013 3e kwartaal;1
7323;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2013 4e kwartaal;1
7324;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2013;1
7325;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2014 1e kwartaal;1
7326;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2014 2e kwartaal;1
7327;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2014 3e kwartaal;1
7328;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2014 4e kwartaal;1
7329;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2014;1
7330;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2015 1e kwartaal;2
7331;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2015 2e kwartaal;1
7332;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2015 3e kwartaal;1
7333;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2015 4e kwartaal;2
7334;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2015;1
7335;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2016 1e kwartaal;4
7336;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2016 2e kwartaal;2
7337;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2016 3e kwartaal;2
7338;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2016 4e kwartaal;2
7339;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2016;2
7340;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2017 1e kwartaal;1
7341;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2017 2e kwartaal;1
7342;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2017 3e kwartaal;1
7343;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2017 4e kwartaal;2
7344;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2017;1
7345;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2018 1e kwartaal;3
7346;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2018 2e kwartaal;2
7347;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2018 3e kwartaal;2
7348;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2018 4e kwartaal;2
7349;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2018;2
7350;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2019 1e kwartaal;2
7351;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2019 2e kwartaal;2
7352;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2019 3e kwartaal;1
7353;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2019 4e kwartaal;2
7354;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2019;2
7355;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2020 1e kwartaal;2
7356;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2020 2e  kwartaal;0
7357;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2020 3e kwartaal;0
7358;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2020 4e kwartaal;1
7359;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2020;1
7360;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2021 1e kwartaal;3
7361;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2021 2e kwartaal;5
7362;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2021 3e kwartaal;2
7363;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2021 4e kwartaal;2
7364;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2021;3
7365;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2022 1e kwartaal;1
7366;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2022 2e kwartaal;1
7367;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2022 3e kwartaal;1
7368;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2022 4e kwartaal;1
7369;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2022;1
7370;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2023 1e kwartaal;0
7371;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2023 2e kwartaal;1
7372;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2023 3e kwartaal;1
7373;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2023 4e kwartaal;1
7374;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2023;1
7375;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2024 1e kwartaal;1
7376;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2024 2e kwartaal;1
7377;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2024 3e kwartaal;1
7378;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2024 4e kwartaal;1
7379;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;20 Chemische industrie;2024;1
7380;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2013 1e kwartaal;0
7381;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2013 2e kwartaal;1
7382;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2013 3e kwartaal;1
7383;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2013 4e kwartaal;0
7384;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2013;1
7385;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2014 1e kwartaal;0
7386;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2014 2e kwartaal;0
7387;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2014 3e kwartaal;0
7388;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2014 4e kwartaal;0
7389;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2014;0
7390;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2015 1e kwartaal;0
7391;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2015 2e kwartaal;0
7392;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2015 3e kwartaal;0
7393;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2015 4e kwartaal;0
7394;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2015;0
7395;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2016 1e kwartaal;0
7396;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2016 2e kwartaal;0
7397;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2016 3e kwartaal;0
7398;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2016 4e kwartaal;0
7399;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2016;0
7400;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2017 1e kwartaal;0
7401;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2017 2e kwartaal;0
7402;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2017 3e kwartaal;0
7403;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2017 4e kwartaal;0
7404;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2017;0
7405;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2018 1e kwartaal;1
7406;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2018 2e kwartaal;1
7407;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2018 3e kwartaal;0
7408;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2018 4e kwartaal;0
7409;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2018;0
7410;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2019 1e kwartaal;0
7411;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2019 2e kwartaal;0
7412;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2019 3e kwartaal;0
7413;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2019 4e kwartaal;0
7414;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2019;0
7415;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2020 1e kwartaal;1
7416;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2020 2e  kwartaal;1
7417;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2020 3e kwartaal;1
7418;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2020 4e kwartaal;1
7419;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2020;1
7420;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2021 1e kwartaal;0
7421;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2021 2e kwartaal;1
7422;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2021 3e kwartaal;1
7423;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2021 4e kwartaal;0
7424;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2021;1
7425;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2022 1e kwartaal;2
7426;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2022 2e kwartaal;2
7427;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2022 3e kwartaal;1
7428;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2022 4e kwartaal;1
7429;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2022;2
7430;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2023 1e kwartaal;1
7431;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2023 2e kwartaal;1
7432;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2023 3e kwartaal;0
7433;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2023 4e kwartaal;2
7434;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2023;1
7435;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2024 1e kwartaal;1
7436;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2024 2e kwartaal;0
7437;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2024 3e kwartaal;0
7438;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2024 4e kwartaal;1
7439;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;21 Farmaceutische industrie;2024;1
7440;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2013 1e kwartaal;3
7441;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2013 2e kwartaal;2
7442;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2013 3e kwartaal;1
7443;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2013 4e kwartaal;2
7444;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2013;2
7445;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2014 1e kwartaal;2
7446;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2014 2e kwartaal;3
7447;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2014 3e kwartaal;2
7448;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2014 4e kwartaal;2
7449;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2014;2
7450;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2015 1e kwartaal;2
7451;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2015 2e kwartaal;2
7452;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2015 3e kwartaal;2
7453;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2015 4e kwartaal;3
7454;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2015;2
7455;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2016 1e kwartaal;1
7456;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2016 2e kwartaal;1
7457;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2016 3e kwartaal;3
7458;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2016 4e kwartaal;3
7459;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2016;2
7460;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2017 1e kwartaal;2
7461;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2017 2e kwartaal;3
7462;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2017 3e kwartaal;2
7463;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2017 4e kwartaal;3
7464;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2017;3
7465;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2018 1e kwartaal;2
7466;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2018 2e kwartaal;2
7467;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2018 3e kwartaal;0
7468;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2018 4e kwartaal;1
7469;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2018;1
7470;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2019 1e kwartaal;1
7471;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2019 2e kwartaal;1
7472;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2019 3e kwartaal;2
7473;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2019 4e kwartaal;1
7474;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2019;1
7475;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2020 1e kwartaal;2
7476;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2020 2e  kwartaal;3
7477;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2020 3e kwartaal;2
7478;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2020 4e kwartaal;3
7479;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2020;2
7480;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2021 1e kwartaal;1
7481;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2021 2e kwartaal;1
7482;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2021 3e kwartaal;0
7483;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2021 4e kwartaal;2
7484;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2021;1
7485;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2022 1e kwartaal;1
7486;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2022 2e kwartaal;3
7487;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2022 3e kwartaal;2
7488;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2022 4e kwartaal;2
7489;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2022;2
7490;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2023 1e kwartaal;1
7491;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2023 2e kwartaal;2
7492;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2023 3e kwartaal;1
7493;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2023 4e kwartaal;2
7494;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2023;1
7495;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2024 1e kwartaal;1
7496;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2024 2e kwartaal;2
7497;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2024 3e kwartaal;1
7498;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2024 4e kwartaal;1
7499;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;22-23 Kunststof- en bouwmateriaalindustr;2024;1
7500;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;24-25 Basismetaal, metaalprod.-industrie;2013 1e kwartaal;5
