ID;WerknemerWelNietIngezeten;KenmerkenWerknemer;BedrijfstakkenBranchesSBI2008;KenmerkenBaan;Migratieachtergrond;Perioden;BanenWerknemersGeborenInBuitenland_1
9197;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2012 3e kwartaal;0.4
9198;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2012 4e kwartaal;0.4
9199;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2012;0.4
9200;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2013 1e kwartaal;0.4
9201;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2013 2e kwartaal;0.4
9202;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2013 3e kwartaal;0.4
9203;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2013 4e kwartaal;0.4
9204;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2013;0.4
9205;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2014 1e kwartaal;0.4
9206;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2014 2e kwartaal;0.4
9207;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2014 3e kwartaal;0.4
9208;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2014 4e kwartaal;0.4
9209;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2014;0.4
9210;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2015 1e kwartaal;0.5
9211;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2015 2e kwartaal;0.5
9212;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2015 3e kwartaal;0.5
9213;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2015 4e kwartaal;0.5
9214;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2015;0.5
9215;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2016 1e kwartaal;0.5
9216;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2016 2e kwartaal;0.5
9217;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2016 3e kwartaal;0.5
9218;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2016 4e kwartaal;0.5
9219;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2016;0.5
9220;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2017 1e kwartaal;0.6
9221;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2017 2e kwartaal;0.6
9222;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2017 3e kwartaal;0.6
9223;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2017 4e kwartaal;0.6
9224;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2017;0.6
9225;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2018 1e kwartaal;0.6
9226;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2018 2e kwartaal;0.7
9227;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2018 3e kwartaal;0.7
9228;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2018 4e kwartaal;0.7
9229;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2018;0.7
9230;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2019 1e kwartaal;0.7
9231;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2019 2e kwartaal;0.7
9232;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2019 3e kwartaal;0.7
9233;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2019 4e kwartaal;0.7
9234;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2019;0.7
9235;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2020 1e kwartaal;0.8
9236;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2020 2e kwartaal;0.8
9237;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2020 3e kwartaal;0.8
9238;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2020 4e kwartaal;0.8
9239;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Frankrijk;2020;0.8
9240;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2010 1e kwartaal;0.0
9241;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2010 2e kwartaal;0.0
9242;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2010 3e kwartaal;0.1
9243;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2010 4e kwartaal;0.0
9244;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2010;0.0
9245;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2011 1e kwartaal;0.0
9246;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2011 2e kwartaal;0.0
9247;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2011 3e kwartaal;0.0
9248;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2011 4e kwartaal;0.0
9249;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2011;0.0
9250;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2012 1e kwartaal;0.1
9251;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2012 2e kwartaal;0.1
9252;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2012 3e kwartaal;0.1
9253;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2012 4e kwartaal;0.1
9254;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2012;0.1
9255;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2013 1e kwartaal;0.1
9256;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2013 2e kwartaal;0.1
9257;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2013 3e kwartaal;0.1
9258;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2013 4e kwartaal;0.1
9259;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2013;0.1
9260;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2014 1e kwartaal;0.1
9261;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2014 2e kwartaal;0.1
9262;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2014 3e kwartaal;0.1
9263;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2014 4e kwartaal;0.1
9264;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2014;0.1
9265;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2015 1e kwartaal;0.1
9266;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2015 2e kwartaal;0.1
9267;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2015 3e kwartaal;0.1
9268;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2015 4e kwartaal;0.1
9269;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2015;0.1
9270;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2016 1e kwartaal;0.1
9271;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2016 2e kwartaal;0.1
9272;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2016 3e kwartaal;0.1
9273;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2016 4e kwartaal;0.1
9274;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2016;0.1
9275;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2017 1e kwartaal;0.2
9276;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2017 2e kwartaal;0.2
9277;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2017 3e kwartaal;0.2
9278;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2017 4e kwartaal;0.2
9279;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2017;0.2
9280;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2018 1e kwartaal;0.2
9281;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2018 2e kwartaal;0.2
9282;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2018 3e kwartaal;0.2
9283;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2018 4e kwartaal;0.2
9284;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2018;0.2
9285;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2019 1e kwartaal;0.3
9286;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2019 2e kwartaal;0.3
9287;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2019 3e kwartaal;0.3
9288;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2019 4e kwartaal;0.3
9289;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2019;0.3
9290;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2020 1e kwartaal;0.3
9291;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2020 2e kwartaal;0.4
9292;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2020 3e kwartaal;0.4
9293;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2020 4e kwartaal;0.4
9294;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Griekenland;2020;0.4
9295;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2010 1e kwartaal;0.2
9296;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2010 2e kwartaal;0.2
9297;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2010 3e kwartaal;0.2
9298;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2010 4e kwartaal;0.2
9299;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2010;0.2
9300;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2011 1e kwartaal;0.2
9301;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2011 2e kwartaal;0.2
9302;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2011 3e kwartaal;0.2
9303;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2011 4e kwartaal;0.3
9304;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2011;0.2
9305;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2012 1e kwartaal;0.3
9306;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2012 2e kwartaal;0.3
9307;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2012 3e kwartaal;0.3
9308;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2012 4e kwartaal;0.3
9309;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2012;0.3
9310;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2013 1e kwartaal;0.3
9311;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2013 2e kwartaal;0.3
9312;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2013 3e kwartaal;0.3
9313;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2013 4e kwartaal;0.3
9314;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2013;0.3
9315;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2014 1e kwartaal;0.3
9316;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2014 2e kwartaal;0.3
9317;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2014 3e kwartaal;0.4
9318;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2014 4e kwartaal;0.4
9319;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2014;0.4
9320;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2015 1e kwartaal;0.4
9321;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2015 2e kwartaal;0.4
9322;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2015 3e kwartaal;0.4
9323;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2015 4e kwartaal;0.4
9324;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2015;0.4
9325;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2016 1e kwartaal;0.4
9326;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2016 2e kwartaal;0.4
9327;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2016 3e kwartaal;0.4
9328;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2016 4e kwartaal;0.5
9329;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2016;0.4
9330;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2017 1e kwartaal;0.5
9331;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2017 2e kwartaal;0.5
9332;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2017 3e kwartaal;0.5
9333;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2017 4e kwartaal;0.5
9334;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2017;0.5
9335;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2018 1e kwartaal;0.6
9336;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2018 2e kwartaal;0.6
9337;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2018 3e kwartaal;0.6
9338;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2018 4e kwartaal;0.6
9339;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2018;0.6
9340;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2019 1e kwartaal;0.6
9341;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2019 2e kwartaal;0.7
9342;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2019 3e kwartaal;0.7
9343;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2019 4e kwartaal;0.7
9344;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2019;0.7
9345;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2020 1e kwartaal;0.8
9346;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2020 2e kwartaal;0.8
9347;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2020 3e kwartaal;0.8
9348;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2020 4e kwartaal;0.8
9349;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Italië;2020;0.8
9350;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2010 1e kwartaal;0.2
9351;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2010 2e kwartaal;0.3
9352;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2010 3e kwartaal;0.3
9353;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2010 4e kwartaal;0.3
9354;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2010;0.3
9355;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2011 1e kwartaal;0.3
9356;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2011 2e kwartaal;0.3
9357;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2011 3e kwartaal;0.3
9358;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2011 4e kwartaal;0.3
9359;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2011;0.3
9360;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2012 1e kwartaal;0.3
9361;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2012 2e kwartaal;0.3
9362;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2012 3e kwartaal;0.3
9363;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2012 4e kwartaal;0.3
9364;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2012;0.3
9365;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2013 1e kwartaal;0.3
9366;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2013 2e kwartaal;0.3
9367;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2013 3e kwartaal;0.3
9368;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2013 4e kwartaal;0.3
9369;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2013;0.3
9370;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2014 1e kwartaal;0.3
9371;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2014 2e kwartaal;0.3
9372;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2014 3e kwartaal;0.3
9373;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2014 4e kwartaal;0.3
9374;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2014;0.3
9375;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2015 1e kwartaal;0.4
9376;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2015 2e kwartaal;0.4
9377;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2015 3e kwartaal;0.4
9378;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2015 4e kwartaal;0.4
9379;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2015;0.4
9380;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2016 1e kwartaal;0.4
9381;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2016 2e kwartaal;0.4
9382;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2016 3e kwartaal;0.4
9383;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2016 4e kwartaal;0.4
9384;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2016;0.4
9385;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2017 1e kwartaal;0.4
9386;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2017 2e kwartaal;0.4
9387;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2017 3e kwartaal;0.4
9388;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2017 4e kwartaal;0.4
9389;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2017;0.4
9390;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2018 1e kwartaal;0.5
9391;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2018 2e kwartaal;0.5
9392;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2018 3e kwartaal;0.5
9393;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2018 4e kwartaal;0.5
9394;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2018;0.5
9395;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2019 1e kwartaal;0.6
9396;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2019 2e kwartaal;0.6
9397;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2019 3e kwartaal;0.7
9398;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Polen;2019 4e kwartaal;0.7
