ID;Geslacht;Leeftijd;Geboorteland;Herkomstland;SamenstellingHuishouden;SociaaleconomischeCategorie;Perioden;TotaalAlleBeeindigingen_1;DoorSchoneLei_2;DoorAkkoord_3;DoorFaillissement_4;DoorBetalingenHervat_5;ZonderSchoneLei_6;Onbekend_7
7787;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2011;;;;;;;
7788;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2012;;;;;;;
7789;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2013;;;;;;;
7790;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2014;;;;;;;
7791;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2015;;;;;;;
7792;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2016;;;;;;;
7793;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2017;;;;;;;
7794;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2018;;;;;;;
7795;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2019;;;;;;;
7796;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2020;;;;;;;
7797;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2021;;;;;;;
7798;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2022;;;;;;;
7799;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2023;;;;;;;
7800;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;1999;;;;;;;
7801;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2000;;;;;;;
7802;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2001;;;;;;;
7803;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2002;30.0;20.0;;10.0;;;
7804;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2003;65.0;45.0;;15.0;;;
7805;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2004;90.0;50.0;;30.0;;;
7806;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2005;80.0;45.0;;25.0;;10.0;
7807;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2006;75.0;40.0;;30.0;;;
7808;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2007;100.0;60.0;;20.0;;15.0;
7809;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2008;120.0;80.0;;10.0;;25.0;
7810;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2009;140.0;95.0;;10.0;10.0;25.0;
7811;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2010;110.0;80.0;;;;20.0;
7812;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2011;85.0;60.0;;;;15.0;
7813;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2012;65.0;30.0;;15.0;;15.0;
7814;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2013;75.0;50.0;;;;15.0;
7815;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2014;105.0;70.0;;10.0;;25.0;
7816;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2015;85.0;60.0;;;;20.0;
7817;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2016;60.0;45.0;;;;10.0;
7818;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2017;60.0;45.0;;;;10.0;
7819;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2018;70.0;55.0;;;;10.0;
7820;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2019;65.0;50.0;;;;10.0;
7821;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2020;65.0;50.0;;;;;
7822;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2021;45.0;20.0;;;;;15.0
7823;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2022;45.0;10.0;;;;;30.0
7824;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2023;40.0;;;;;;35.0
7825;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;1999;;;;;;;
7826;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2000;;;;;;;
7827;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2001;;;;;;;
7828;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2002;25.0;15.0;;10.0;;;
7829;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2003;30.0;20.0;;;;;
7830;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2004;40.0;20.0;;10.0;;;
7831;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2005;35.0;20.0;;10.0;;;
7832;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2006;35.0;20.0;;10.0;;;
7833;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2007;65.0;40.0;;15.0;;;
7834;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2008;80.0;55.0;;;;10.0;
7835;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2009;85.0;65.0;;;;10.0;
7836;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2010;65.0;50.0;;;;10.0;
7837;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2011;50.0;40.0;;;;10.0;
7838;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2012;30.0;15.0;;10.0;;;
7839;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2013;40.0;30.0;;;;10.0;
7840;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2014;50.0;35.0;;;;;
7841;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2015;40.0;35.0;;;;;
7842;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2016;35.0;25.0;;;;;
7843;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2017;35.0;25.0;;;;;
7844;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2018;35.0;25.0;;;;;
7845;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2019;35.0;30.0;;;;;
7846;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2020;40.0;30.0;;;;;
7847;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2021;30.0;15.0;;;;;10.0
7848;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2022;35.0;10.0;;;;;20.0
7849;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Werknemer;2023;25.0;;;;;;20.0
7850;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);1999;;;;;;;
7851;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2000;;;;;;;
7852;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2001;;;;;;;
7853;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2002;;;;;;;
7854;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2003;;;;;;;
7855;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2004;;;;;;;
7856;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2005;;;;;;;
7857;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2006;;;;;;;
7858;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2007;;;;;;;
7859;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2008;;;;;;;
7860;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2009;;;;;;;
7861;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2010;;;;;;;
7862;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2011;;;;;;;
7863;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2012;;;;;;;
7864;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2013;;;;;;;
7865;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2014;;;;;;;
7866;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2015;;;;;;;
7867;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2016;;;;;;;
7868;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2017;;;;;;;
7869;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2018;;;;;;;
7870;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2019;;;;;;;
7871;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2020;;;;;;;
7872;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2021;;;;;;;
7873;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2022;;;;;;;
7874;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Zelfstandige (totaal);2023;;;;;;;
7875;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;1999;;;;;;;
7876;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2000;;;;;;;
7877;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2001;;;;;;;
7878;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2002;;;;;;;
7879;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2003;20.0;15.0;;;;;
7880;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2004;35.0;20.0;;10.0;;;
7881;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2005;30.0;20.0;;10.0;;;
7882;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2006;25.0;10.0;;10.0;;;
7883;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2007;25.0;15.0;;;;;
7884;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2008;30.0;15.0;;;;10.0;
7885;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2009;35.0;15.0;;;;10.0;
7886;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2010;25.0;15.0;;;;;
7887;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2011;20.0;10.0;;;;;
7888;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2012;20.0;;;;;10.0;
7889;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2013;25.0;15.0;;;;;
7890;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2014;45.0;25.0;;;;15.0;
7891;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2015;30.0;20.0;;;;10.0;
7892;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2016;20.0;15.0;;;;;
7893;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2017;15.0;10.0;;;;;
7894;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2018;20.0;15.0;;;;;
7895;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2019;20.0;15.0;;;;;
7896;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2020;15.0;15.0;;;;;
7897;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2021;10.0;;;;;;
7898;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2022;;;;;;;
7899;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Uitkeringsontvanger;2023;10.0;;;;;;
7900;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;1999;;;;;;;
7901;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2000;;;;;;;
7902;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2001;;;;;;;
7903;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2002;;;;;;;
7904;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2003;;;;;;;
7905;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2004;;;;;;;
7906;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2005;;;;;;;
7907;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2006;;;;;;;
7908;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2007;;;;;;;
7909;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2008;;;;;;;
7910;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2009;;;;;;;
7911;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2010;;;;;;;
7912;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2011;;;;;;;
7913;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2012;;;;;;;
7914;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2013;;;;;;;
7915;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2014;;;;;;;
7916;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2015;;;;;;;
7917;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2016;;;;;;;
7918;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2017;;;;;;;
7919;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2018;;;;;;;
7920;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2019;;;;;;;
7921;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2020;;;;;;;
7922;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2021;;;;;;;
7923;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2022;;;;;;;
7924;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Pensioenontvanger;2023;;;;;;;
7925;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;1999;;;;;;;
7926;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2000;;;;;;;
7927;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2001;;;;;;;
7928;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2002;;;;;;;
7929;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2003;;;;;;;
7930;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2004;;;;;;;
7931;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2005;;;;;;;
7932;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2006;;;;;;;
7933;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2007;;;;;;;
7934;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2008;;;;;;;
7935;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2009;;;;;;;
7936;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2010;;;;;;;
7937;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2011;;;;;;;
7938;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2012;;;;;;;
7939;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2013;;;;;;;
7940;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2014;;;;;;;
7941;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2015;;;;;;;
7942;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2016;;;;;;;
7943;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2017;;;;;;;
7944;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2018;;;;;;;
7945;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2019;;;;;;;
7946;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2020;;;;;;;
7947;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2021;;;;;;;
7948;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2022;;;;;;;
7949;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);(School)kind of student;2023;;;;;;;
7950;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);1999;;;;;;;
7951;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2000;;;;;;;
7952;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2001;;;;;;;
7953;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2002;;;;;;;
7954;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2003;15.0;10.0;;;;;
7955;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2004;20.0;10.0;;;;;
7956;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2005;10.0;;;;;;
7957;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2006;10.0;;;;;;
7958;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2007;10.0;;;;;;
7959;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2008;10.0;;;;;;
7960;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2009;15.0;;;;;;
7961;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2010;10.0;10.0;;;;;
7962;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2011;10.0;10.0;;;;;
7963;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2012;10.0;;;;;;
7964;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2013;10.0;;;;;;
7965;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2014;;;;;;;
7966;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2015;10.0;;;;;;
7967;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2016;;;;;;;
7968;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2017;;;;;;;
7969;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2018;10.0;10.0;;;;;
7970;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2019;;;;;;;
7971;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2020;;;;;;;
7972;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2021;;;;;;;
7973;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2022;;;;;;;
7974;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Overig (geen inkomen, kind of student);2023;;;;;;;
7975;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;1999;;;;;;;
7976;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2000;;;;;;;
7977;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2001;;;;;;;
7978;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2002;;;;;;;
7979;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2003;;;;;;;
7980;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2004;;;;;;;
7981;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Onbekend;2005;;;;;;;
