ID;Geslacht;Niveau;Leerweg;Studierichting;Regiokenmerken;Perioden;MboStudenten_1
9125;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Drechtsteden (AM);2019/'20;832.0
9126;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Drechtsteden (AM);2020/'21;806.0
9127;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Drechtsteden (AM);2021/'22;779.0
9128;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zeeland (AM);2015/'16;1516.0
9129;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zeeland (AM);2016/'17;1479.0
9130;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zeeland (AM);2017/'18;1516.0
9131;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zeeland (AM);2018/'19;1480.0
9132;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zeeland (AM);2019/'20;1390.0
9133;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zeeland (AM);2020/'21;1298.0
9134;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zeeland (AM);2021/'22;1287.0
9135;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;West-Brabant (AM);2015/'16;2009.0
9136;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;West-Brabant (AM);2016/'17;1996.0
9137;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;West-Brabant (AM);2017/'18;1976.0
9138;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;West-Brabant (AM);2018/'19;1975.0
9139;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;West-Brabant (AM);2019/'20;1931.0
9140;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;West-Brabant (AM);2020/'21;1839.0
9141;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;West-Brabant (AM);2021/'22;1699.0
9142;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Midden-Brabant (AM);2015/'16;1194.0
9143;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Midden-Brabant (AM);2016/'17;1121.0
9144;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Midden-Brabant (AM);2017/'18;1152.0
9145;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Midden-Brabant (AM);2018/'19;1285.0
9146;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Midden-Brabant (AM);2019/'20;1232.0
9147;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Midden-Brabant (AM);2020/'21;1257.0
9148;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Midden-Brabant (AM);2021/'22;1244.0
9149;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Noordoost-Brabant (AM);2015/'16;1741.0
9150;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Noordoost-Brabant (AM);2016/'17;1841.0
9151;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Noordoost-Brabant (AM);2017/'18;1829.0
9152;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Noordoost-Brabant (AM);2018/'19;1840.0
9153;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Noordoost-Brabant (AM);2019/'20;1809.0
9154;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Noordoost-Brabant (AM);2020/'21;1750.0
9155;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Noordoost-Brabant (AM);2021/'22;1687.0
9156;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zuidoost-Brabant (AM);2015/'16;1198.0
9157;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zuidoost-Brabant (AM);2016/'17;1225.0
9158;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zuidoost-Brabant (AM);2017/'18;1189.0
9159;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zuidoost-Brabant (AM);2018/'19;1183.0
9160;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zuidoost-Brabant (AM);2019/'20;1232.0
9161;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zuidoost-Brabant (AM);2020/'21;1237.0
9162;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zuidoost-Brabant (AM);2021/'22;1167.0
9163;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Noord-Limburg (AM);2015/'16;702.0
9164;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Noord-Limburg (AM);2016/'17;783.0
9165;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Noord-Limburg (AM);2017/'18;777.0
9166;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Noord-Limburg (AM);2018/'19;806.0
9167;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Noord-Limburg (AM);2019/'20;753.0
9168;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Noord-Limburg (AM);2020/'21;689.0
9169;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Noord-Limburg (AM);2021/'22;652.0
9170;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zuid-Limburg (AM);2015/'16;1628.0
9171;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zuid-Limburg (AM);2016/'17;1612.0
9172;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zuid-Limburg (AM);2017/'18;1578.0
9173;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zuid-Limburg (AM);2018/'19;1492.0
9174;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zuid-Limburg (AM);2019/'20;1385.0
9175;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zuid-Limburg (AM);2020/'21;1324.0
9176;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zuid-Limburg (AM);2021/'22;1396.0
9177;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Food Valley (AM);2015/'16;692.0
9178;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Food Valley (AM);2016/'17;788.0
9179;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Food Valley (AM);2017/'18;
9180;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Food Valley (AM);2018/'19;
9181;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Food Valley (AM);2019/'20;
9182;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Food Valley (AM);2020/'21;
9183;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Food Valley (AM);2021/'22;
9184;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Helmond-De Peel (AM);2015/'16;821.0
9185;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Helmond-De Peel (AM);2016/'17;816.0
9186;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Helmond-De Peel (AM);2017/'18;814.0
9187;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Helmond-De Peel (AM);2018/'19;842.0
9188;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Helmond-De Peel (AM);2019/'20;817.0
9189;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Helmond-De Peel (AM);2020/'21;793.0
9190;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Helmond-De Peel (AM);2021/'22;760.0
9191;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Midden-Limburg (AM);2015/'16;663.0
9192;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Midden-Limburg (AM);2016/'17;657.0
9193;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Midden-Limburg (AM);2017/'18;666.0
9194;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Midden-Limburg (AM);2018/'19;732.0
9195;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Midden-Limburg (AM);2019/'20;695.0
9196;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Midden-Limburg (AM);2020/'21;677.0
9197;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Midden-Limburg (AM);2021/'22;648.0
9198;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zuid-Holland Centraal (AM);2015/'16;599.0
9199;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zuid-Holland Centraal (AM);2016/'17;632.0
9200;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zuid-Holland Centraal (AM);2017/'18;598.0
9201;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zuid-Holland Centraal (AM);2018/'19;626.0
9202;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zuid-Holland Centraal (AM);2019/'20;606.0
9203;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zuid-Holland Centraal (AM);2020/'21;600.0
9204;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zuid-Holland Centraal (AM);2021/'22;556.0
9205;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Gorinchem (AM);2015/'16;492.0
9206;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Gorinchem (AM);2016/'17;484.0
9207;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Gorinchem (AM);2017/'18;477.0
9208;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Gorinchem (AM);2018/'19;404.0
9209;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Gorinchem (AM);2019/'20;241.0
9210;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Gorinchem (AM);2020/'21;234.0
9211;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Gorinchem (AM);2021/'22;342.0
9212;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Regio Zwolle (AM);2015/'16;
9213;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Regio Zwolle (AM);2016/'17;1464.0
9214;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Regio Zwolle (AM);2017/'18;1516.0
9215;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Regio Zwolle (AM);2018/'19;1533.0
9216;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Regio Zwolle (AM);2019/'20;1529.0
9217;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Regio Zwolle (AM);2020/'21;1400.0
9218;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Regio Zwolle (AM);2021/'22;1399.0
9219;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zuid-Kennemerland en IJmond (AM);2015/'16;
9220;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zuid-Kennemerland en IJmond (AM);2016/'17;880.0
9221;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zuid-Kennemerland en IJmond (AM);2017/'18;812.0
9222;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zuid-Kennemerland en IJmond (AM);2018/'19;860.0
9223;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zuid-Kennemerland en IJmond (AM);2019/'20;841.0
9224;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zuid-Kennemerland en IJmond (AM);2020/'21;825.0
9225;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Zuid-Kennemerland en IJmond (AM);2021/'22;823.0
9226;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;FoodValley (AM);2015/'16;
9227;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;FoodValley (AM);2016/'17;
9228;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;FoodValley (AM);2017/'18;870.0
9229;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;FoodValley (AM);2018/'19;890.0
9230;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;FoodValley (AM);2019/'20;875.0
9231;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;FoodValley (AM);2020/'21;841.0
9232;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;FoodValley (AM);2021/'22;848.0
9233;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Niet in te delen (AM);2015/'16;188.0
9234;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Niet in te delen (AM);2016/'17;195.0
9235;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Niet in te delen (AM);2017/'18;223.0
9236;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Niet in te delen (AM);2018/'19;224.0
9237;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Niet in te delen (AM);2019/'20;508.0
9238;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Niet in te delen (AM);2020/'21;373.0
9239;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79020 Techniek en procesindustrie;Niet in te delen (AM);2021/'22;252.0
9240;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Nederland;2015/'16;8060.0
9241;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Nederland;2016/'17;8310.0
9242;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Nederland;2017/'18;8500.0
9243;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Nederland;2018/'19;8365.0
9244;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Nederland;2019/'20;8275.0
9245;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Nederland;2020/'21;8171.0
9246;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Nederland;2021/'22;7732.0
9247;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Noord-Nederland (LD);2015/'16;965.0
9248;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Noord-Nederland (LD);2016/'17;973.0
9249;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Noord-Nederland (LD);2017/'18;982.0
9250;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Noord-Nederland (LD);2018/'19;1014.0
9251;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Noord-Nederland (LD);2019/'20;1035.0
9252;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Noord-Nederland (LD);2020/'21;1047.0
9253;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Noord-Nederland (LD);2021/'22;997.0
9254;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Oost-Nederland (LD);2015/'16;1566.0
9255;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Oost-Nederland (LD);2016/'17;1670.0
9256;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Oost-Nederland (LD);2017/'18;1643.0
9257;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Oost-Nederland (LD);2018/'19;1678.0
9258;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Oost-Nederland (LD);2019/'20;1638.0
9259;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Oost-Nederland (LD);2020/'21;1604.0
9260;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Oost-Nederland (LD);2021/'22;1537.0
9261;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;West-Nederland (LD);2015/'16;3607.0
9262;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;West-Nederland (LD);2016/'17;3688.0
9263;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;West-Nederland (LD);2017/'18;3837.0
9264;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;West-Nederland (LD);2018/'19;3722.0
9265;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;West-Nederland (LD);2019/'20;3738.0
9266;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;West-Nederland (LD);2020/'21;3675.0
9267;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;West-Nederland (LD);2021/'22;3454.0
9268;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Zuid-Nederland (LD);2015/'16;1902.0
9269;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Zuid-Nederland (LD);2016/'17;1963.0
9270;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Zuid-Nederland (LD);2017/'18;2012.0
9271;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Zuid-Nederland (LD);2018/'19;1928.0
9272;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Zuid-Nederland (LD);2019/'20;1847.0
9273;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Zuid-Nederland (LD);2020/'21;1823.0
9274;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Zuid-Nederland (LD);2021/'22;1715.0
9275;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Niet in te delen (LD);2015/'16;20.0
9276;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Niet in te delen (LD);2016/'17;16.0
9277;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Niet in te delen (LD);2017/'18;26.0
9278;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Niet in te delen (LD);2018/'19;23.0
9279;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Niet in te delen (LD);2019/'20;17.0
9280;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Niet in te delen (LD);2020/'21;22.0
9281;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Niet in te delen (LD);2021/'22;29.0
9282;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Groningen (PV);2015/'16;336.0
9283;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Groningen (PV);2016/'17;318.0
9284;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Groningen (PV);2017/'18;305.0
9285;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Groningen (PV);2018/'19;326.0
9286;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Groningen (PV);2019/'20;357.0
9287;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Groningen (PV);2020/'21;350.0
9288;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Groningen (PV);2021/'22;346.0
9289;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Fryslân (PV);2015/'16;360.0
9290;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Fryslân (PV);2016/'17;360.0
9291;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Fryslân (PV);2017/'18;379.0
9292;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Fryslân (PV);2018/'19;394.0
9293;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Fryslân (PV);2019/'20;395.0
9294;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Fryslân (PV);2020/'21;390.0
9295;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Fryslân (PV);2021/'22;370.0
9296;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Drenthe (PV);2015/'16;269.0
9297;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Drenthe (PV);2016/'17;295.0
9298;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Drenthe (PV);2017/'18;298.0
9299;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Drenthe (PV);2018/'19;294.0
9300;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Drenthe (PV);2019/'20;283.0
9301;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Drenthe (PV);2020/'21;307.0
9302;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Drenthe (PV);2021/'22;281.0
9303;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Overijssel (PV);2015/'16;586.0
9304;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Overijssel (PV);2016/'17;622.0
9305;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Overijssel (PV);2017/'18;588.0
9306;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Overijssel (PV);2018/'19;601.0
9307;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Overijssel (PV);2019/'20;591.0
9308;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);79030 Ambacht, laboratorium en gezon...;Overijssel (PV);2020/'21;579.0
