ID;Geslacht;Leeftijd;PrognoseInterval;Perioden;BevolkingOp1Januari_1
6823;Mannen;20 tot 25 jaar;Prognose;2032;569837
6824;Mannen;20 tot 25 jaar;Prognose;2033;568850
6825;Mannen;20 tot 25 jaar;Prognose;2034;563438
6826;Mannen;20 tot 25 jaar;Prognose;2035;559320
6827;Mannen;20 tot 25 jaar;Prognose;2036;553963
6828;Mannen;20 tot 25 jaar;Prognose;2037;550843
6829;Mannen;20 tot 25 jaar;Prognose;2038;548031
6830;Mannen;20 tot 25 jaar;Prognose;2039;546167
6831;Mannen;20 tot 25 jaar;Prognose;2040;543370
6832;Mannen;20 tot 25 jaar;Prognose;2041;541735
6833;Mannen;20 tot 25 jaar;Prognose;2042;544632
6834;Mannen;20 tot 25 jaar;Prognose;2043;542720
6835;Mannen;20 tot 25 jaar;Prognose;2044;540728
6836;Mannen;20 tot 25 jaar;Prognose;2045;538310
6837;Mannen;20 tot 25 jaar;Prognose;2046;536762
6838;Mannen;20 tot 25 jaar;Prognose;2047;530911
6839;Mannen;20 tot 25 jaar;Prognose;2048;532481
6840;Mannen;20 tot 25 jaar;Prognose;2049;536632
6841;Mannen;20 tot 25 jaar;Prognose;2050;542812
6842;Mannen;20 tot 25 jaar;Prognose;2051;550812
6843;Mannen;20 tot 25 jaar;Prognose;2052;559800
6844;Mannen;20 tot 25 jaar;Prognose;2053;568942
6845;Mannen;20 tot 25 jaar;Prognose;2054;577722
6846;Mannen;20 tot 25 jaar;Prognose;2055;585530
6847;Mannen;20 tot 25 jaar;Prognose;2056;592107
6848;Mannen;20 tot 25 jaar;Prognose;2057;597514
6849;Mannen;20 tot 25 jaar;Prognose;2058;601797
6850;Mannen;20 tot 25 jaar;Prognose;2059;604898
6851;Mannen;20 tot 25 jaar;Prognose;2060;606817
6852;Mannen;20 tot 25 jaar;Prognose;2061;607653
6853;Mannen;20 tot 25 jaar;Prognose;2062;607587
6854;Mannen;20 tot 25 jaar;Prognose;2063;606820
6855;Mannen;20 tot 25 jaar;Prognose;2064;605593
6856;Mannen;20 tot 25 jaar;Prognose;2065;604097
6857;Mannen;20 tot 25 jaar;Prognose;2066;602448
6858;Mannen;20 tot 25 jaar;Prognose;2067;600737
6859;Mannen;20 tot 25 jaar;Prognose;2068;599009
6860;Mannen;20 tot 25 jaar;Prognose;2069;597340
6861;Mannen;20 tot 25 jaar;Prognose;2070;595797
6862;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2024;597246
6863;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2025;595246
6864;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2026;586226
6865;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2027;575949
6866;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2028;564303
6867;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2029;554815
6868;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2030;549945
6869;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2031;546838
6870;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2032;542671
6871;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2033;540731
6872;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2034;534404
6873;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2035;529341
6874;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2036;522680
6875;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2037;517957
6876;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2038;514349
6877;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2039;510261
6878;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2040;506504
6879;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2041;504541
6880;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2042;506158
6881;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2043;502276
6882;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2044;499758
6883;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2045;495142
6884;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2046;488527
6885;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2047;478492
6886;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2048;474247
6887;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2049;473836
6888;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2050;470654
6889;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2051;475869
6890;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2052;478442
6891;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2053;483819
6892;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2054;490457
6893;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2055;495261
6894;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2056;498279
6895;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2057;501539
6896;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2058;501216
6897;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2059;499497
6898;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2060;499551
6899;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2061;491613
6900;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2062;489255
6901;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2063;485183
6902;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2064;482180
6903;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2065;480640
6904;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2066;476070
6905;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2067;471604
6906;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2068;468030
6907;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2069;468488
6908;Mannen;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2070;466911
6909;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2024;604482
6910;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2025;609736
6911;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2026;608776
6912;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2027;606382
6913;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2028;600273
6914;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2029;596152
6915;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2030;596598
6916;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2031;598060
6917;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2032;598831
6918;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2033;600566
6919;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2034;597885
6920;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2035;594790
6921;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2036;590971
6922;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2037;589143
6923;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2038;587842
6924;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2039;586977
6925;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2040;584488
6926;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2041;584313
6927;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2042;586734
6928;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2043;586333
6929;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2044;585668
6930;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2045;586127
6931;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2046;590501
6932;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2047;588577
6933;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2048;592508
6934;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2049;602747
6935;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2050;610968
6936;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2051;624457
6937;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2052;640726
6938;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2053;653336
6939;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2054;668112
6940;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2055;680499
6941;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2056;693216
6942;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2057;704309
6943;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2058;714802
6944;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2059;726420
6945;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2060;735481
6946;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2061;736460
6947;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2062;740822
6948;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2063;744282
6949;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2064;744412
6950;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2065;746508
6951;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2066;747152
6952;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2067;746629
6953;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2068;743968
6954;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2069;744976
6955;Mannen;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2070;742680
6956;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2024;599134
6957;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2025;598776
6958;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2026;591518
6959;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2027;583370
6960;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2028;572758
6961;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2029;564599
6962;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2030;560355
6963;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2031;558286
6964;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2032;555606
6965;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2033;554005
6966;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2034;547414
6967;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2035;542156
6968;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2036;536291
6969;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2037;532628
6970;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2038;528888
6971;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2039;526327
6972;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2040;522792
6973;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2041;520203
6974;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2042;522534
6975;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2043;519747
6976;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2044;516927
6977;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2045;514473
6978;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2046;511713
6979;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2047;505577
6980;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2048;504271
6981;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2049;504607
6982;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2050;507409
6983;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2051;511577
6984;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2052;518974
6985;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2053;527141
6986;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2054;532200
6987;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2055;536849
6988;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2056;540989
6989;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2057;545033
6990;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2058;547664
6991;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2059;549360
6992;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2060;548736
6993;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2061;547322
6994;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2062;546049
6995;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2063;543403
6996;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2064;539721
6997;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2065;537319
6998;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2066;534840
6999;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2067;530955
7000;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2068;528494
7001;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2069;525307
7002;Mannen;20 tot 25 jaar;Ondergrens 67%-prognose-interval;2070;523460
7003;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2024;602693
7004;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2025;606537
7005;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2026;603230
7006;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2027;598889
7007;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2028;591904
7008;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2029;586497
7009;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2030;584502
7010;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2031;584591
7011;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2032;584043
7012;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2033;583532
7013;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2034;578836
7014;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2035;575839
7015;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2036;571115
7016;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2037;569220
7017;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2038;566587
7018;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2039;565057
7019;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2040;562724
7020;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2041;562641
7021;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2042;565414
7022;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2043;564371
7023;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2044;562703
7024;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2045;561425
7025;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2046;561041
7026;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2047;557199
7027;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2048;560472
7028;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2049;567575
7029;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2050;576048
7030;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2051;587707
7031;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2052;600799
7032;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2053;613004
7033;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2054;623350
7034;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2055;633125
7035;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2056;639423
7036;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2057;646481
7037;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2058;653134
7038;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2059;658208
7039;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2060;662578
7040;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2061;664784
7041;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2062;666342
7042;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2063;667117
7043;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2064;668330
7044;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2065;667808
7045;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2066;668283
7046;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2067;669639
7047;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2068;670194
7048;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2069;668455
7049;Mannen;20 tot 25 jaar;Bovengrens 67%-prognose-interval;2070;668897
7050;Mannen;25 tot 30 jaar;Prognose;2024;598458
7051;Mannen;25 tot 30 jaar;Prognose;2025;609110
7052;Mannen;25 tot 30 jaar;Prognose;2026;623113
7053;Mannen;25 tot 30 jaar;Prognose;2027;632922
7054;Mannen;25 tot 30 jaar;Prognose;2028;640805
7055;Mannen;25 tot 30 jaar;Prognose;2029;643211
7056;Mannen;25 tot 30 jaar;Prognose;2030;640504
7057;Mannen;25 tot 30 jaar;Prognose;2031;632804
7058;Mannen;25 tot 30 jaar;Prognose;2032;625665
7059;Mannen;25 tot 30 jaar;Prognose;2033;616866
7060;Mannen;25 tot 30 jaar;Prognose;2034;610933
7061;Mannen;25 tot 30 jaar;Prognose;2035;608238
7062;Mannen;25 tot 30 jaar;Prognose;2036;607682
7063;Mannen;25 tot 30 jaar;Prognose;2037;606366
7064;Mannen;25 tot 30 jaar;Prognose;2038;605498
7065;Mannen;25 tot 30 jaar;Prognose;2039;600306
7066;Mannen;25 tot 30 jaar;Prognose;2040;596420
7067;Mannen;25 tot 30 jaar;Prognose;2041;591286
7068;Mannen;25 tot 30 jaar;Prognose;2042;588422
7069;Mannen;25 tot 30 jaar;Prognose;2043;585886
7070;Mannen;25 tot 30 jaar;Prognose;2044;584313
7071;Mannen;25 tot 30 jaar;Prognose;2045;581866
7072;Mannen;25 tot 30 jaar;Prognose;2046;580562
7073;Mannen;25 tot 30 jaar;Prognose;2047;583619
7074;Mannen;25 tot 30 jaar;Prognose;2048;582002
7075;Mannen;25 tot 30 jaar;Prognose;2049;580342
7076;Mannen;25 tot 30 jaar;Prognose;2050;578247
7077;Mannen;25 tot 30 jaar;Prognose;2051;577008
7078;Mannen;25 tot 30 jaar;Prognose;2052;571522
7079;Mannen;25 tot 30 jaar;Prognose;2053;573292
7080;Mannen;25 tot 30 jaar;Prognose;2054;577586
7081;Mannen;25 tot 30 jaar;Prognose;2055;583865
7082;Mannen;25 tot 30 jaar;Prognose;2056;591925
7083;Mannen;25 tot 30 jaar;Prognose;2057;600960
7084;Mannen;25 tot 30 jaar;Prognose;2058;610150
7085;Mannen;25 tot 30 jaar;Prognose;2059;618991
7086;Mannen;25 tot 30 jaar;Prognose;2060;626875
7087;Mannen;25 tot 30 jaar;Prognose;2061;633535
7088;Mannen;25 tot 30 jaar;Prognose;2062;639048
7089;Mannen;25 tot 30 jaar;Prognose;2063;643429
7090;Mannen;25 tot 30 jaar;Prognose;2064;646663
7091;Mannen;25 tot 30 jaar;Prognose;2065;648748
7092;Mannen;25 tot 30 jaar;Prognose;2066;649758
7093;Mannen;25 tot 30 jaar;Prognose;2067;649875
7094;Mannen;25 tot 30 jaar;Prognose;2068;649292
7095;Mannen;25 tot 30 jaar;Prognose;2069;648251
7096;Mannen;25 tot 30 jaar;Prognose;2070;646932
7097;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2024;594496
7098;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2025;600535
7099;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2026;609517
7100;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2027;613757
7101;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2028;618235
7102;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2029;616313
7103;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2030;609743
7104;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2031;598048
7105;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2032;587331
7106;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2033;576481
7107;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2034;568635
7108;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2035;564454
7109;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2036;563401
7110;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2037;560056
7111;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2038;558846
7112;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2039;551190
7113;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2040;545526
7114;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2041;540631
7115;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2042;536207
7116;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2043;532544
7117;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2044;529308
7118;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2045;526035
7119;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2046;523602
7120;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2047;525499
7121;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2048;524315
7122;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2049;520478
7123;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2050;515767
7124;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2051;512206
7125;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2052;502403
7126;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2053;498197
7127;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2054;497508
7128;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2055;502598
7129;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2056;506550
7130;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2057;511897
7131;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2058;518700
7132;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2059;524257
7133;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2060;528425
7134;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2061;532634
7135;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2062;533943
7136;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2063;533436
7137;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2064;532015
7138;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2065;530516
7139;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2066;529323
7140;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2067;524726
7141;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2068;522441
7142;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2069;515341
7143;Mannen;25 tot 30 jaar;Ondergrens 95%-prognose-interval;2070;512448
7144;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2024;602508
7145;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2025;617271
7146;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2026;636960
7147;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2027;651985
7148;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2028;663727
7149;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2029;670666
7150;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2030;672665
7151;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2031;669061
7152;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2032;666381
7153;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2033;660777
7154;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2034;659167
7155;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2035;659323
7156;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2036;661661
7157;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2037;662559
7158;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2038;663578
7159;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2039;657851
7160;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2040;655834
7161;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2041;650640
7162;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2042;647925
7163;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2043;645239
7164;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2044;645070
7165;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2045;645054
7166;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2046;647682
7167;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2047;653581
7168;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2048;654685
7169;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2049;655510
7170;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2050;654507
7171;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2051;653785
7172;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2052;652150
7173;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2053;656381
7174;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2054;665089
7175;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2055;673360
7176;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2056;684791
7177;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2057;693082
7178;Mannen;25 tot 30 jaar;Bovengrens 95%-prognose-interval;2058;706345
