ID;Aardolieproducten;Perioden;TotaalAanbod_1;TotaleProductie_2;Raffinaderijen_3;PetrochemischeIndustrie_4;Groothandel_5;Invoer_6;Uitvoer_7;Bunkers_8;Voorraadmutatie_9;TotaalVerbruik_10;TotaalVoorOmzettingInOlieproducten_11;Raffinaderijen_12;PetrochemischeIndustrie_13;Groothandel_14;TotaalFinaalVerbruikAndereOmzetting_15;RaffinaderijenBrandstof_16;PetrochemischeIndustrieBrandstof_17;PetrochemischeIndustrieGrondstof_18;Visserij_19;VervoerEnOverig_20;Beginvoorraad_21;Eindvoorraad_22;Voorraadmutatie_23
8770;Smeermiddelen;2014 maart;14.0;50.0;47.0;0.0;3.0;94.0;133.0;2.0;4.0;14.0;6.0;0.0;0.0;6.0;8.0;0.0;0.0;0.0;0.0;7.87;163.0;158.0;4.0
8771;Smeermiddelen;2014 1e kwartaal;37.0;131.0;123.0;0.0;9.0;311.0;400.0;6.0;0.0;37.0;15.0;0.0;0.0;15.0;22.0;0.0;0.0;0.0;0.0;21.641;159.0;158.0;0.0
8772;Smeermiddelen;2014 april;13.0;49.0;44.0;0.0;5.0;119.0;135.0;2.0;-18.0;13.0;5.0;0.0;0.0;5.0;8.0;0.0;0.0;0.0;0.0;7.91;158.0;176.0;-18.0
8773;Smeermiddelen;2014 mei;13.0;43.0;40.0;0.0;3.0;112.0;129.0;2.0;-10.0;13.0;6.0;0.0;0.0;6.0;8.0;0.0;0.0;0.0;0.0;7.67;176.0;187.0;-10.0
8774;Smeermiddelen;2014 juni;11.0;52.0;50.0;0.0;2.0;99.0;133.0;2.0;-5.0;11.0;4.0;0.0;0.0;4.0;8.0;0.0;0.0;0.0;0.0;7.65;187.0;191.0;-5.0
8775;Smeermiddelen;2014 2e kwartaal;38.0;143.0;133.0;0.0;10.0;330.0;396.0;6.0;-33.0;38.0;14.0;0.0;0.0;14.0;23.0;0.0;0.0;0.0;0.0;23.23;158.0;191.0;-33.0
8776;Smeermiddelen;2014 juli;14.0;58.0;54.0;0.0;3.0;117.0;145.0;2.0;-13.0;14.0;7.0;0.0;0.0;7.0;7.0;0.0;0.0;0.0;0.0;7.4;191.0;204.0;-13.0
8777;Smeermiddelen;2014 augustus;13.0;53.0;50.0;0.0;3.0;99.0;147.0;0.0;9.0;13.0;5.0;0.0;0.0;5.0;8.0;0.0;0.0;0.0;0.0;7.55;204.0;196.0;9.0
8778;Smeermiddelen;2014 september;13.0;49.0;46.0;0.0;3.0;120.0;125.0;3.0;-29.0;13.0;6.0;0.0;0.0;6.0;7.0;0.0;0.0;0.0;0.0;6.93;196.0;224.0;-29.0
8779;Smeermiddelen;2014 3e kwartaal;40.0;160.0;151.0;0.0;9.0;336.0;418.0;5.0;-33.0;40.0;18.0;0.0;0.0;18.0;22.0;0.0;0.0;0.0;0.0;21.87;191.0;224.0;-33.0
8780;Smeermiddelen;2014 oktober;23.0;53.0;50.0;0.0;3.0;91.0;120.0;1.0;1.0;23.0;6.0;0.0;0.0;6.0;17.0;0.0;0.0;0.0;0.0;16.89;224.0;223.0;1.0
8781;Smeermiddelen;2014 november;22.0;51.0;48.0;0.0;3.0;116.0;161.0;3.0;18.0;22.0;5.0;0.0;0.0;5.0;17.0;0.0;0.0;0.0;0.0;16.63;223.0;205.0;18.0
8782;Smeermiddelen;2014 december;14.0;52.0;50.0;0.0;2.0;116.0;110.0;1.0;-42.0;14.0;5.0;0.0;0.0;5.0;9.0;0.0;0.0;0.0;0.0;9.0;205.0;248.0;-42.0
8783;Smeermiddelen;2014 4e kwartaal;60.0;156.0;148.0;0.0;8.0;322.0;391.0;4.0;-23.0;60.0;17.0;0.0;0.0;17.0;43.0;0.0;0.0;0.0;0.0;42.509;224.0;248.0;-23.0
8784;Smeermiddelen;2014;174.0;590.0;554.0;0.0;36.0;1299.0;1605.0;20.0;-89.0;174.0;64.0;0.0;0.0;64.0;109.0;0.0;0.0;0.0;0.0;109.25;159.0;248.0;-89.0
8785;Smeermiddelen;2015 januari;20.0;47.0;42.0;0.0;5.0;73.0;121.0;2.0;24.0;20.0;9.0;0.0;0.0;9.0;12.0;0.0;0.0;0.0;0.0;11.6;248.0;224.0;24.0
8786;Smeermiddelen;2015 februari;21.0;44.0;40.0;0.0;4.0;127.0;150.0;1.0;1.0;21.0;6.0;0.0;0.0;6.0;15.0;0.0;0.0;0.0;0.0;14.84;224.0;223.0;1.0
8787;Smeermiddelen;2015 maart;26.0;57.0;54.0;0.0;3.0;113.0;190.0;2.0;47.0;26.0;6.0;0.0;0.0;6.0;19.0;0.0;0.0;0.0;0.0;19.49;223.0;176.0;47.0
8788;Smeermiddelen;2015 1e kwartaal;66.0;148.0;136.0;0.0;12.0;313.0;461.0;5.0;71.0;66.0;20.0;0.0;0.0;20.0;46.0;0.0;0.0;0.0;0.0;45.92;248.0;176.0;71.0
8789;Smeermiddelen;2015 april;11.0;52.0;49.0;0.0;3.0;122.0;128.0;1.0;-33.0;11.0;2.0;0.0;0.0;2.0;8.0;0.0;0.0;0.0;0.0;8.41;176.0;210.0;-33.0
8790;Smeermiddelen;2015 mei;11.0;55.0;51.0;0.0;3.0;122.0;149.0;1.0;-15.0;11.0;2.0;0.0;0.0;2.0;9.0;0.0;0.0;0.0;0.0;8.55;210.0;225.0;-15.0
8791;Smeermiddelen;2015 juni;14.0;53.0;48.0;0.0;4.0;147.0;179.0;4.0;-3.0;14.0;3.0;0.0;0.0;3.0;11.0;0.0;0.0;0.0;0.0;11.33;225.0;228.0;-3.0
8792;Smeermiddelen;2015 2e kwartaal;36.0;159.0;149.0;0.0;11.0;390.0;457.0;6.0;-51.0;36.0;8.0;0.0;0.0;8.0;28.0;0.0;0.0;0.0;0.0;28.29;176.0;228.0;-51.0
8793;Smeermiddelen;2015 juli;11.0;64.0;60.0;0.0;4.0;132.0;174.0;3.0;-8.0;11.0;3.0;0.0;0.0;3.0;8.0;0.0;0.0;0.0;0.0;8.02;228.0;236.0;-8.0
8794;Smeermiddelen;2015 augustus;10.0;46.0;43.0;0.0;3.0;110.0;166.0;1.0;20.0;10.0;3.0;0.0;0.0;3.0;7.0;0.0;0.0;0.0;0.0;7.18;236.0;215.0;20.0
8795;Smeermiddelen;2015 september;13.0;47.0;43.0;0.0;4.0;183.0;220.0;2.0;6.0;13.0;2.0;0.0;0.0;2.0;11.0;0.0;0.0;0.0;0.0;11.44;215.0;210.0;6.0
8796;Smeermiddelen;2015 3e kwartaal;34.0;156.0;146.0;0.0;10.0;426.0;561.0;6.0;18.0;34.0;7.0;0.0;0.0;7.0;27.0;0.0;0.0;0.0;0.0;26.64;228.0;210.0;18.0
8797;Smeermiddelen;2015 oktober;12.0;53.0;48.0;0.0;5.0;144.0;193.0;2.0;9.0;12.0;1.0;0.0;0.0;1.0;10.0;0.0;0.0;0.0;0.0;10.45;210.0;201.0;9.0
8798;Smeermiddelen;2015 november;13.0;43.0;38.0;0.0;6.0;132.0;163.0;2.0;3.0;13.0;2.0;0.0;0.0;2.0;11.0;0.0;0.0;0.0;0.0;11.2;201.0;198.0;3.0
8799;Smeermiddelen;2015 december;12.0;37.0;31.0;0.0;6.0;181.0;186.0;2.0;-17.0;12.0;2.0;0.0;0.0;2.0;10.0;0.0;0.0;0.0;0.0;10.34;198.0;215.0;-17.0
8800;Smeermiddelen;2015 4e kwartaal;37.0;134.0;117.0;0.0;17.0;456.0;542.0;6.0;-5.0;37.0;5.0;0.0;0.0;5.0;32.0;0.0;0.0;0.0;0.0;31.99;210.0;215.0;-5.0
8801;Smeermiddelen;2015;173.0;597.0;547.0;0.0;50.0;1586.0;2021.0;22.0;33.0;173.0;40.0;0.0;0.0;40.0;133.0;0.0;0.0;0.0;0.0;132.84;248.0;215.0;33.0
8802;Minerale wassen;1946;;;;;;;;;;;;;;;;;;;0.0;;;;
8803;Minerale wassen;1947;;;;;;;;;;;;;;;;;;;0.0;;;;
8804;Minerale wassen;1948;;;;;;;;;;;;;;;;;;;0.0;;;;
8805;Minerale wassen;1949;;;;;;;;;;;;;;;;;;;0.0;;;;
8806;Minerale wassen;1950;;;;;;;;;;;;;;;;;;;0.0;;;;
8807;Minerale wassen;1951;;;;;;;;;;;;;;;;;;;0.0;;;;
8808;Minerale wassen;1952;;;;;;;;;;;;;;;;;;;0.0;;;;
8809;Minerale wassen;1953;;;;;;;;;;;;;;;;;;;0.0;;;;
8810;Minerale wassen;1954;;;;;;;;;;;;;;;;;;;0.0;;;;
8811;Minerale wassen;1955;;;;;;;;;;8.0;;;;;;;;;0.0;8.0;;;
8812;Minerale wassen;1956;;;;;;;;;;10.0;;;;;;;;;0.0;10.0;;;
8813;Minerale wassen;1957;;;;;;;;;;7.0;;;;;;;;;0.0;7.0;;;
8814;Minerale wassen;1958;;;;;;;;;;7.0;;;;;;;;;0.0;7.0;;;
8815;Minerale wassen;1959;;;;;;;;;;1.0;;;;;;;;;0.0;0.5;;;
8816;Minerale wassen;1960;;;;;;10.0;2.0;;;7.0;;;;;;;;;0.0;7.0;;;
8817;Minerale wassen;1961;;;;;;8.0;4.0;;;4.0;;;;;;;;;0.0;4.0;;;
8818;Minerale wassen;1962;;;;;;10.0;6.0;;;4.0;;;;;;;;;0.0;4.0;;;
8819;Minerale wassen;1963;;;;;;10.0;6.0;;;4.0;;;;;;;;;0.0;4.0;;;
8820;Minerale wassen;1964;;;;;;21.0;11.0;;;7.0;;;;;;;;;0.0;7.0;;;
8821;Minerale wassen;1965;;;;;;15.0;10.0;;;7.0;;;;;;;;;0.0;7.0;;;
8822;Minerale wassen;1966;;;;;;19.0;9.0;;;10.0;;;;;;;;;0.0;10.0;;;
8823;Minerale wassen;1967;;;4.0;;;15.0;8.0;;;11.0;;;;;;;;;0.0;11.0;;;
8824;Minerale wassen;1968;;;4.0;;;12.0;8.0;;;10.0;;;;;;;;;0.0;10.0;;;
8825;Minerale wassen;1969;;;7.0;;;19.0;19.0;;;7.0;;;;;;;;;0.0;7.0;;;
8826;Minerale wassen;1970;;;11.0;;;20.0;22.0;;;10.0;;;;;;;;;0.0;10.0;;;
8827;Minerale wassen;1971;;;20.0;;;22.0;24.0;;;15.0;;;;;;;;;0.0;15.0;;;
8828;Minerale wassen;1972;;;19.0;;;20.0;24.0;;;15.0;;;;;;;;;0.0;15.0;;;
8829;Minerale wassen;1973;;;15.0;;;22.0;19.0;;;18.0;;;;;;;;;0.0;18.0;;;
8830;Minerale wassen;1974;;;7.0;;;32.0;23.0;;;17.0;;;;;;;;;0.0;17.0;;;
8831;Minerale wassen;1975;;;19.0;;;34.0;31.0;;;16.0;;;;;;;;;0.0;16.0;;;
8832;Minerale wassen;1976;;;54.0;;;54.0;72.0;;;36.0;;;;;;;;;0.0;36.0;;;
8833;Minerale wassen;1977;;;124.0;;;43.0;118.0;;;38.0;;;;;;;;;0.0;38.0;;;
8834;Minerale wassen;1978;;90.0;90.0;0.0;;23.0;78.0;;;48.0;0.0;0.0;0.0;;48.0;0.0;0.0;8.0;0.0;40.0;;;
8835;Minerale wassen;1979;;87.0;87.0;0.0;;22.0;68.0;;;43.0;5.0;0.0;5.0;;38.0;0.0;0.0;11.0;0.0;27.0;;;
8836;Minerale wassen;1980;54.0;95.0;95.0;0.0;;54.0;80.0;;-15.0;54.0;12.0;0.0;12.0;;42.0;0.0;0.0;15.0;0.0;27.71;10.0;25.0;-15.0
8837;Minerale wassen;1981;58.0;96.0;96.0;0.0;;52.0;90.0;;0.0;58.0;29.0;0.0;29.0;;29.0;0.0;0.0;0.0;0.0;29.3;21.0;21.0;0.0
8838;Minerale wassen;1982;176.0;184.0;76.0;107.0;;59.0;68.0;;1.0;176.0;148.0;0.0;148.0;;28.0;0.0;0.0;0.0;0.0;27.83;21.0;20.0;1.0
8839;Minerale wassen;1983;165.0;158.0;77.0;81.0;;70.0;55.0;;-9.0;165.0;133.0;0.0;133.0;;31.0;0.0;0.0;0.0;0.0;31.2;20.0;28.0;-9.0
8840;Minerale wassen;1984;241.0;221.0;123.0;98.0;;75.0;61.0;;6.0;241.0;206.0;34.0;172.0;;35.0;0.0;0.0;0.0;0.0;35.3;28.0;22.0;6.0
8841;Minerale wassen;1985;134.0;115.0;110.0;5.0;;77.0;54.0;;-4.0;134.0;94.0;36.0;58.0;;39.0;0.0;0.0;0.0;0.0;39.46;22.0;27.0;-4.0
8842;Minerale wassen;1986;158.0;132.0;115.0;17.0;;87.0;68.0;;7.0;158.0;114.0;35.0;79.0;;44.0;0.0;0.0;0.0;0.0;43.88;27.0;20.0;7.0
8843;Minerale wassen;1987;99.0;119.0;112.0;6.0;;62.0;84.0;;2.0;99.0;65.0;30.0;34.0;;34.0;0.0;0.0;0.0;0.0;34.16;20.0;19.0;2.0
8844;Minerale wassen;1988;75.0;122.0;122.0;0.0;;51.0;102.0;;4.0;75.0;41.0;41.0;0.0;;34.0;0.0;0.0;0.0;0.0;34.1;19.0;15.0;4.0
8845;Minerale wassen;1989;75.0;128.0;128.0;0.0;;54.0;106.0;;-1.0;75.0;41.0;41.0;0.0;;34.0;0.0;0.0;0.0;0.0;34.09;15.0;16.0;-1.0
8846;Minerale wassen;1990;80.0;123.0;123.0;0.0;;62.0;103.0;;-2.0;80.0;45.0;45.0;0.0;;34.0;0.0;0.0;0.0;0.0;34.46;16.0;18.0;-2.0
8847;Minerale wassen;1991;96.0;99.0;99.0;0.0;;68.0;74.0;;3.0;96.0;43.0;43.0;0.0;;52.0;0.0;0.0;0.0;0.0;52.06;18.0;15.0;3.0
8848;Minerale wassen;1992;89.0;122.0;122.0;0.0;;67.0;100.0;;0.0;89.0;50.0;50.0;0.0;;38.0;0.0;0.0;0.0;0.0;38.33;15.0;15.0;0.0
8849;Minerale wassen;1993;83.0;109.0;109.0;0.0;;58.0;82.0;;-3.0;83.0;39.0;39.0;0.0;;43.0;0.0;0.0;0.0;0.0;43.32;15.0;18.0;-3.0
8850;Minerale wassen;1994;54.0;94.0;94.0;0.0;;69.0;110.0;;0.0;54.0;0.0;0.0;0.0;;54.0;0.0;0.0;0.0;0.0;53.71;18.0;17.0;0.0
8851;Minerale wassen;1995;62.0;95.0;95.0;0.0;;69.0;107.0;;5.0;62.0;0.0;0.0;0.0;;62.0;0.0;0.0;0.0;0.0;61.83;17.0;12.0;5.0
8852;Minerale wassen;1996;67.0;100.0;100.0;0.0;;79.0;109.0;;-3.0;67.0;3.0;3.0;0.0;;64.0;0.0;0.0;0.0;0.0;64.03;12.0;15.0;-3.0
8853;Minerale wassen;1997;65.0;103.0;103.0;0.0;;73.0;113.0;;2.0;65.0;0.0;0.0;0.0;;65.0;0.0;0.0;0.0;0.0;64.86;15.0;13.0;2.0
8854;Minerale wassen;1998;50.0;120.0;120.0;0.0;;64.0;132.0;;-3.0;50.0;0.0;0.0;0.0;;50.0;0.0;0.0;0.0;0.0;49.89;13.0;16.0;-3.0
8855;Minerale wassen;1999;75.0;127.0;127.0;0.0;;105.0;154.0;;-3.0;75.0;0.0;0.0;0.0;;75.0;0.0;0.0;0.0;0.0;75.39;16.0;19.0;-3.0
8856;Minerale wassen;2000 januari;5.0;10.0;10.0;0.0;;7.0;11.0;;0.0;5.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;19.0;20.0;0.0
8857;Minerale wassen;2000 februari;5.0;9.0;9.0;0.0;;11.0;10.0;;-5.0;5.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;20.0;25.0;-5.0
8858;Minerale wassen;2000 maart;12.0;15.0;15.0;0.0;;6.0;16.0;;7.0;12.0;0.0;0.0;0.0;;12.0;0.0;0.0;0.0;0.0;11.54;25.0;18.0;7.0
8859;Minerale wassen;2000 1e kwartaal;22.0;33.0;33.0;0.0;;23.0;36.0;;1.0;22.0;0.0;0.0;0.0;;22.0;0.0;0.0;0.0;0.0;21.54;19.0;18.0;1.0
8860;Minerale wassen;2000 april;5.0;12.0;12.0;0.0;;5.0;14.0;;2.0;5.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;18.0;16.0;2.0
8861;Minerale wassen;2000 mei;8.0;11.0;11.0;0.0;;6.0;13.0;;4.0;8.0;0.0;0.0;0.0;;8.0;0.0;0.0;0.0;0.0;8.0;16.0;12.0;4.0
8862;Minerale wassen;2000 juni;1.0;13.0;13.0;0.0;;8.0;14.0;;-5.0;1.0;0.0;0.0;0.0;;1.0;0.0;0.0;0.0;0.0;1.23;12.0;17.0;-5.0
8863;Minerale wassen;2000 2e kwartaal;14.0;36.0;36.0;0.0;;19.0;41.0;;1.0;14.0;0.0;0.0;0.0;;14.0;0.0;0.0;0.0;0.0;14.23;18.0;17.0;1.0
8864;Minerale wassen;2000 juli;5.0;10.0;10.0;0.0;;4.0;11.0;;2.0;5.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;17.0;16.0;2.0
8865;Minerale wassen;2000 augustus;8.0;11.0;11.0;0.0;;7.0;7.0;;-2.0;8.0;0.0;0.0;0.0;;8.0;0.0;0.0;0.0;0.0;8.0;16.0;18.0;-2.0
8866;Minerale wassen;2000 september;11.0;12.0;12.0;0.0;;9.0;10.0;;-1.0;11.0;0.0;0.0;0.0;;11.0;0.0;0.0;0.0;0.0;10.5;18.0;18.0;-1.0
8867;Minerale wassen;2000 3e kwartaal;24.0;33.0;33.0;0.0;;19.0;28.0;;-1.0;24.0;0.0;0.0;0.0;;24.0;0.0;0.0;0.0;0.0;23.5;17.0;18.0;-1.0
8868;Minerale wassen;2000 oktober;6.0;9.0;9.0;0.0;;16.0;4.0;;-15.0;6.0;0.0;0.0;0.0;;6.0;0.0;0.0;0.0;0.0;6.0;18.0;34.0;-15.0
8869;Minerale wassen;2000 november;8.0;9.0;9.0;0.0;;14.0;8.0;;-6.0;8.0;0.0;0.0;0.0;;8.0;0.0;0.0;0.0;0.0;8.0;34.0;40.0;-6.0
8870;Minerale wassen;2000 december;26.0;7.0;7.0;0.0;;6.0;9.0;;22.0;26.0;2.0;2.0;0.0;;24.0;0.0;0.0;0.0;0.0;24.2;40.0;18.0;22.0
8871;Minerale wassen;2000 4e kwartaal;40.0;25.0;25.0;0.0;;35.0;20.0;;1.0;40.0;2.0;2.0;0.0;;38.0;0.0;0.0;0.0;0.0;38.2;18.0;18.0;1.0
8872;Minerale wassen;2000;100.0;127.0;127.0;0.0;;97.0;125.0;;2.0;100.0;2.0;2.0;0.0;;97.0;0.0;0.0;0.0;0.0;97.48;19.0;18.0;2.0
8873;Minerale wassen;2001 januari;8.0;10.0;10.0;0.0;;14.0;8.0;;-8.0;8.0;0.0;0.0;0.0;;8.0;0.0;0.0;0.0;0.0;8.0;18.0;25.0;-8.0
8874;Minerale wassen;2001 februari;4.0;8.0;8.0;0.0;;8.0;24.0;;13.0;4.0;0.0;0.0;0.0;;4.0;0.0;0.0;0.0;0.0;4.0;25.0;13.0;13.0
8875;Minerale wassen;2001 maart;-6.0;8.0;8.0;0.0;;9.0;19.0;;-4.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;13.0;17.0;-4.0
8876;Minerale wassen;2001 1e kwartaal;6.0;26.0;26.0;0.0;;30.0;52.0;;1.0;6.0;0.0;0.0;0.0;;6.0;0.0;0.0;0.0;0.0;5.54;18.0;17.0;1.0
8877;Minerale wassen;2001 april;7.0;8.0;8.0;0.0;;12.0;15.0;;2.0;7.0;4.0;4.0;0.0;;3.0;0.0;0.0;0.0;0.0;3.0;17.0;15.0;2.0
8878;Minerale wassen;2001 mei;9.0;11.0;11.0;0.0;;10.0;9.0;;-4.0;9.0;1.0;1.0;0.0;;8.0;0.0;0.0;0.0;0.0;8.0;15.0;18.0;-4.0
8879;Minerale wassen;2001 juni;8.0;15.0;15.0;0.0;;7.0;11.0;;-4.0;8.0;0.0;0.0;0.0;;7.0;0.0;0.0;0.0;0.0;7.49;18.0;22.0;-4.0
8880;Minerale wassen;2001 2e kwartaal;23.0;34.0;34.0;0.0;;29.0;34.0;;-5.0;23.0;5.0;5.0;0.0;;18.0;0.0;0.0;0.0;0.0;18.49;17.0;22.0;-5.0
8881;Minerale wassen;2001 juli;7.0;12.0;12.0;0.0;;2.0;14.0;;6.0;7.0;0.0;0.0;0.0;;7.0;0.0;0.0;0.0;0.0;7.0;22.0;16.0;6.0
8882;Minerale wassen;2001 augustus;8.0;10.0;10.0;0.0;;8.0;11.0;;0.0;8.0;0.0;0.0;0.0;;8.0;0.0;0.0;0.0;0.0;8.0;16.0;16.0;0.0
8883;Minerale wassen;2001 september;-1.0;7.0;7.0;0.0;;7.0;10.0;;-5.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;16.0;21.0;-5.0
8884;Minerale wassen;2001 3e kwartaal;14.0;29.0;29.0;0.0;;18.0;34.0;;2.0;14.0;0.0;0.0;0.0;;14.0;0.0;0.0;0.0;0.0;14.28;22.0;21.0;2.0
8885;Minerale wassen;2001 oktober;6.0;7.0;7.0;0.0;;7.0;16.0;;8.0;6.0;0.0;0.0;0.0;;6.0;0.0;0.0;0.0;0.0;6.0;21.0;13.0;8.0
8886;Minerale wassen;2001 november;8.0;7.0;7.0;0.0;;10.0;11.0;;2.0;8.0;0.0;0.0;0.0;;8.0;0.0;0.0;0.0;0.0;8.0;13.0;11.0;2.0
8887;Minerale wassen;2001 december;-5.0;9.0;9.0;0.0;;9.0;11.0;;-13.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;11.0;24.0;-13.0
8888;Minerale wassen;2001 4e kwartaal;9.0;23.0;23.0;0.0;;26.0;37.0;;-3.0;9.0;0.0;0.0;0.0;;9.0;0.0;0.0;0.0;0.0;8.75;21.0;24.0;-3.0
8889;Minerale wassen;2001;52.0;112.0;112.0;0.0;;103.0;158.0;;-6.0;52.0;5.0;5.0;0.0;;47.0;0.0;0.0;0.0;0.0;47.07;18.0;24.0;-6.0
8890;Minerale wassen;2002 januari;4.0;10.0;10.0;0.0;;6.0;16.0;;5.0;4.0;0.0;0.0;0.0;;4.0;0.0;0.0;0.0;0.0;4.0;24.0;19.0;5.0
8891;Minerale wassen;2002 februari;4.0;9.0;9.0;0.0;;5.0;14.0;;4.0;4.0;0.0;0.0;0.0;;4.0;0.0;0.0;0.0;0.0;4.0;19.0;15.0;4.0
8892;Minerale wassen;2002 maart;-6.0;13.0;13.0;0.0;;7.0;21.0;;-5.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;15.0;19.0;-5.0
8893;Minerale wassen;2002 1e kwartaal;2.0;32.0;32.0;0.0;;17.0;51.0;;4.0;2.0;0.0;0.0;0.0;;2.0;0.0;0.0;0.0;0.0;1.89;24.0;19.0;4.0
8894;Minerale wassen;2002 april;4.0;10.0;10.0;0.0;;7.0;16.0;;2.0;4.0;0.0;0.0;0.0;;4.0;0.0;0.0;0.0;0.0;4.0;19.0;17.0;2.0
8895;Minerale wassen;2002 mei;5.0;9.0;9.0;0.0;;10.0;20.0;;6.0;5.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;17.0;11.0;6.0
8896;Minerale wassen;2002 juni;2.0;13.0;13.0;0.0;;9.0;13.0;;-7.0;2.0;0.0;0.0;0.0;;2.0;0.0;0.0;0.0;0.0;1.53;11.0;19.0;-7.0
8897;Minerale wassen;2002 2e kwartaal;11.0;32.0;32.0;0.0;;26.0;49.0;;1.0;11.0;0.0;0.0;0.0;;11.0;0.0;0.0;0.0;0.0;10.53;19.0;19.0;1.0
8898;Minerale wassen;2002 juli;5.0;9.0;9.0;0.0;;6.0;16.0;;6.0;5.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;19.0;13.0;6.0
8899;Minerale wassen;2002 augustus;5.0;10.0;10.0;0.0;;6.0;12.0;;1.0;5.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;13.0;12.0;1.0
8900;Minerale wassen;2002 september;-5.0;12.0;12.0;0.0;;9.0;20.0;;-5.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;12.0;17.0;-5.0
8901;Minerale wassen;2002 3e kwartaal;5.0;31.0;31.0;0.0;;21.0;48.0;;2.0;5.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.29;19.0;17.0;2.0
8902;Minerale wassen;2002 oktober;2.0;9.0;9.0;0.0;;10.0;12.0;;-6.0;2.0;0.0;0.0;0.0;;2.0;0.0;0.0;0.0;0.0;2.0;17.0;23.0;-6.0
8903;Minerale wassen;2002 november;5.0;9.0;9.0;0.0;;16.0;12.0;;-9.0;5.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;23.0;32.0;-9.0
8904;Minerale wassen;2002 december;17.0;12.0;12.0;0.0;;7.0;10.0;;8.0;17.0;0.0;0.0;0.0;;17.0;0.0;0.0;0.0;0.0;16.63;32.0;23.0;8.0
8905;Minerale wassen;2002 4e kwartaal;24.0;30.0;30.0;0.0;;33.0;34.0;;-6.0;24.0;0.0;0.0;0.0;;24.0;0.0;0.0;0.0;0.0;23.63;17.0;23.0;-6.0
8906;Minerale wassen;2002;42.0;125.0;125.0;0.0;;98.0;181.0;;0.0;42.0;1.0;1.0;0.0;;41.0;0.0;0.0;0.0;0.0;41.33;24.0;23.0;0.0
8907;Minerale wassen;2003 januari;6.0;15.0;15.0;0.0;;8.0;18.0;;1.0;6.0;0.0;0.0;0.0;;6.0;0.0;0.0;0.0;0.0;6.0;23.0;22.0;1.0
8908;Minerale wassen;2003 februari;4.0;9.0;8.0;1.0;;7.0;14.0;;3.0;4.0;0.0;0.0;0.0;;4.0;0.0;0.0;0.0;0.0;4.0;22.0;19.0;3.0
8909;Minerale wassen;2003 maart;12.0;10.0;10.0;;;20.0;14.0;;-5.0;11.0;0.0;0.0;0.0;;11.0;0.0;0.0;0.0;0.0;10.83;19.0;24.0;-5.0
8910;Minerale wassen;2003 1e kwartaal;21.0;33.0;33.0;0.0;;35.0;46.0;;-1.0;21.0;0.0;0.0;0.0;;21.0;0.0;0.0;0.0;0.0;20.83;23.0;24.0;-1.0
8911;Minerale wassen;2003 april;8.0;11.0;11.0;0.0;;10.0;12.0;;-1.0;8.0;0.0;0.0;0.0;;8.0;0.0;0.0;0.0;0.0;8.0;24.0;25.0;-1.0
8912;Minerale wassen;2003 mei;3.0;13.0;13.0;0.0;;6.0;19.0;;3.0;3.0;0.0;0.0;0.0;;3.0;0.0;0.0;0.0;0.0;3.0;25.0;22.0;3.0
8913;Minerale wassen;2003 juni;-4.0;10.0;10.0;0.0;;7.0;16.0;;-4.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;22.0;26.0;-4.0
8914;Minerale wassen;2003 2e kwartaal;7.0;34.0;34.0;0.0;;22.0;47.0;;-2.0;7.0;0.0;0.0;0.0;;7.0;0.0;0.0;0.0;0.0;7.21;24.0;26.0;-2.0
8915;Minerale wassen;2003 juli;5.0;13.0;13.0;0.0;;10.0;18.0;;0.0;5.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;26.0;26.0;0.0
8916;Minerale wassen;2003 augustus;4.0;9.0;9.0;0.0;;6.0;18.0;;7.0;4.0;0.0;0.0;0.0;;4.0;0.0;0.0;0.0;0.0;4.0;26.0;19.0;7.0
8917;Minerale wassen;2003 september;0.0;13.0;13.0;0.0;;11.0;12.0;;-11.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.2;19.0;30.0;-11.0
8918;Minerale wassen;2003 3e kwartaal;9.0;34.0;34.0;0.0;;27.0;49.0;;-3.0;9.0;0.0;0.0;0.0;;9.0;0.0;0.0;0.0;0.0;9.2;26.0;30.0;-3.0
