ID;TypeZelfstandige;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;Zelfstandigen_1;GemiddeldPersoonlijkInkomen_2;MediaanPersoonlijkInkomen_3;GemiddeldInkomenAlsZelfstandige_4;MediaanInkomenAlsZelfstandige_5;GemiddeldGestandaardiseerdInkomen_6;MediaanGestandaardiseerdInkomen_7;ZelfstandigenMetBedrijfsvermogen_8;MediaanVermogen_9;MediaanBedrijfsvermogen_10;Zelfstandigen_11;GemiddeldPersoonlijkInkomen_12;MediaanPersoonlijkInkomen_13;GemiddeldInkomenAlsZelfstandige_14;MediaanInkomenAlsZelfstandige_15;GemiddeldGestandaardiseerdInkomen_16;MediaanGestandaardiseerdInkomen_17;ZelfstandigenMetBedrijfsvermogen_18;MediaanVermogen_19;MediaanBedrijfsvermogen_20
7678;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Oost-Groningen (CR);2018;0.3;43.5;38.9;42.2;37.0;37.4;32.8;0.3;147.5;31.7;0.4;42.9;37.1;35.0;28.7;36.4;30.9;0.4;132.2;25.0
7679;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Oost-Groningen (CR);2019;0.4;43.0;37.6;41.9;36.0;40.5;32.6;0.3;183.8;39.1;0.5;41.9;36.2;31.0;19.8;37.9;31.5;0.4;144.7;30.7
7680;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Oost-Groningen (CR);2020;0.4;46.9;39.6;45.3;37.1;40.2;33.6;0.3;180.9;41.4;0.5;44.2;37.1;32.0;18.1;38.3;33.5;0.4;150.0;30.8
7681;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Oost-Groningen (CR);2021;0.4;49.0;41.7;48.0;41.4;51.8;37.0;0.3;210.5;44.1;0.6;46.0;39.8;32.6;18.4;46.5;36.0;0.4;182.9;31.5
7682;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Oost-Groningen (CR);2022;0.4;46.8;44.6;45.1;43.7;44.3;38.6;0.3;281.0;41.3;0.6;45.2;42.5;30.8;17.5;42.4;38.0;0.4;257.5;33.8
7683;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Oost-Groningen (CR);2023;0.4;;;;;;;0.4;290.4;47.7;0.6;;;;;;;0.5;252.8;36.1
7684;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delfzijl en omgeving (CR);2007;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
7685;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delfzijl en omgeving (CR);2008;0.1;39.6;28.9;38.0;29.5;29.2;26.5;0.1;230.3;;0.1;39.1;29.7;36.0;23.3;28.9;26.5;0.1;224.2;32.0
7686;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delfzijl en omgeving (CR);2009;0.1;33.1;25.4;31.5;24.5;28.8;24.8;0.1;195.0;;0.1;33.5;26.0;30.3;23.3;28.5;24.6;0.1;188.6;18.2
7687;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delfzijl en omgeving (CR);2010;0.1;;;;;;;;;;0.1;35.3;26.1;34.2;22.7;27.4;25.2;;;
7688;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delfzijl en omgeving (CR);2011;0.1;;;;;;;0.1;;;0.1;34.9;28.4;30.5;21.3;29.5;28.0;0.1;108.4;
7689;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delfzijl en omgeving (CR);2012;0.1;35.9;24.4;36.3;22.8;30.4;27.2;0.1;96.6;;0.1;35.8;26.6;31.1;18.5;29.8;26.4;0.1;96.3;20.4
7690;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delfzijl en omgeving (CR);2013;0.1;;;;;;;0.1;;;0.1;35.1;30.2;30.1;21.5;30.0;28.3;0.1;73.7;16.7
7691;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delfzijl en omgeving (CR);2014;0.1;;;;;;;0.1;;;0.1;40.5;34.9;37.4;27.1;35.6;28.7;0.1;103.3;31.8
7692;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delfzijl en omgeving (CR);2015;0.1;;;;;;;0.1;;;0.1;44.6;34.7;36.9;27.7;32.8;29.7;0.1;108.6;34.4
7693;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delfzijl en omgeving (CR);2016;0.1;;;;;;;0.1;;;0.1;40.7;38.7;35.0;26.3;32.7;30.3;0.1;99.8;27.8
7694;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delfzijl en omgeving (CR);2017;0.1;;;;;;;0.1;;;0.1;44.0;36.6;37.3;23.5;35.2;31.9;0.1;118.5;31.3
7695;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delfzijl en omgeving (CR);2018;0.1;;;;;;;0.1;;;0.1;45.3;40.0;37.6;24.5;35.0;32.1;0.1;112.6;30.4
7696;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delfzijl en omgeving (CR);2019;0.1;;;;;;;0.1;;;0.1;44.9;37.7;32.9;18.7;34.4;32.5;0.1;114.1;29.9
7697;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delfzijl en omgeving (CR);2020;0.1;52.6;40.0;53.7;37.7;39.9;33.9;0.1;137.4;;0.2;47.6;37.5;37.7;17.7;37.2;32.6;0.1;128.6;23.9
7698;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delfzijl en omgeving (CR);2021;0.1;53.5;42.2;52.5;41.3;42.2;38.7;0.1;138.7;43.1;0.2;48.9;40.3;35.4;18.4;39.6;36.6;0.1;140.5;34.0
7699;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delfzijl en omgeving (CR);2022;0.1;57.8;43.9;55.9;45.6;45.3;38.0;0.1;220.5;;0.2;52.9;43.3;36.0;15.3;41.8;36.6;0.1;220.5;28.6
7700;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Delfzijl en omgeving (CR);2023;0.1;;;;;;;0.1;272.7;49.6;0.2;;;;;;;0.1;230.4;40.9
7701;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Overig Groningen (CR);2007;0.8;37.8;29.8;37.0;29.7;30.3;25.8;0.7;207.3;39.9;0.9;37.9;29.5;32.8;25.5;30.3;25.6;0.9;207.3;35.9
7702;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Overig Groningen (CR);2008;0.8;37.9;29.8;36.7;28.8;30.2;25.6;0.8;209.5;37.2;1.0;38.9;29.6;32.4;23.8;30.2;25.1;0.9;210.5;34.8
7703;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Overig Groningen (CR);2009;0.8;34.7;26.5;33.9;26.3;26.5;24.0;0.8;179.0;25.9;1.0;35.8;26.7;29.2;20.5;27.0;24.0;0.9;172.2;23.2
7704;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Overig Groningen (CR);2010;0.9;35.6;28.9;35.0;28.7;28.6;25.0;;;;1.1;36.1;29.4;29.2;22.0;28.7;24.8;;;
7705;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Overig Groningen (CR);2011;0.9;36.7;29.3;36.5;28.5;32.0;28.3;0.8;155.5;28.6;1.1;37.3;30.2;30.3;22.1;31.7;27.8;1.0;155.0;24.1
7706;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Overig Groningen (CR);2012;0.9;38.9;30.0;39.1;29.8;33.0;28.9;0.9;157.5;31.9;1.1;39.7;30.5;32.1;23.1;32.3;28.4;1.0;153.1;26.6
7707;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Overig Groningen (CR);2013;0.9;40.7;30.7;40.9;30.1;34.5;28.7;0.9;136.6;30.8;1.1;40.8;30.7;34.6;22.9;34.3;28.4;1.0;138.4;26.5
7708;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Overig Groningen (CR);2014;0.9;37.8;31.3;37.0;30.4;35.1;29.6;0.9;130.3;31.1;1.1;38.6;31.9;31.0;22.9;35.1;29.8;1.1;128.7;25.4
7709;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Overig Groningen (CR);2015;0.9;39.3;32.3;38.5;31.6;33.2;30.4;0.9;139.1;31.7;1.2;39.1;31.8;32.3;24.7;32.8;29.8;1.1;128.6;27.4
7710;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Overig Groningen (CR);2016;0.9;40.5;33.8;39.7;33.0;36.4;31.1;0.9;140.0;37.4;1.1;40.0;32.4;33.3;25.1;35.4;30.8;1.0;138.6;31.8
7711;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Overig Groningen (CR);2017;0.9;40.3;33.0;39.2;31.9;36.5;32.4;0.9;149.2;36.5;1.1;42.7;32.9;33.6;24.9;36.9;32.0;1.0;144.4;32.3
7712;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Overig Groningen (CR);2018;0.9;41.3;34.1;39.7;32.9;36.6;33.3;0.9;166.3;43.5;1.2;40.8;34.0;33.1;24.2;36.1;33.0;1.1;151.6;35.4
7713;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Overig Groningen (CR);2019;0.9;43.9;37.2;42.9;36.1;41.9;34.8;0.9;186.2;39.0;1.3;44.0;36.7;31.7;21.1;40.2;34.3;1.1;176.3;30.3
7714;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Overig Groningen (CR);2020;0.9;44.4;38.3;42.3;35.9;41.3;36.9;0.9;208.6;48.7;1.3;44.9;38.1;30.0;19.5;40.0;36.1;1.1;190.6;36.8
7715;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Overig Groningen (CR);2021;0.9;46.0;41.3;44.3;39.0;41.9;38.5;0.8;229.7;56.0;1.4;46.9;41.0;29.6;18.0;41.0;37.8;1.1;211.7;41.6
7716;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Overig Groningen (CR);2022;1.0;48.4;43.0;47.0;41.1;47.6;39.9;0.9;287.7;46.0;1.5;48.6;42.1;31.9;18.0;45.3;39.1;1.1;270.6;38.1
7717;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Overig Groningen (CR);2023;1.0;;;;;;;0.9;295.3;49.8;1.6;;;;;;;1.2;279.5;43.4
7718;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Friesland (CR);2007;0.9;36.5;30.9;35.5;30.9;30.7;26.1;0.9;224.7;42.0;1.1;36.0;29.6;31.1;25.5;30.9;25.7;1.0;224.6;36.6
7719;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Friesland (CR);2008;1.0;38.5;32.4;38.7;32.1;30.3;26.6;0.9;226.1;40.4;1.1;37.4;31.6;34.0;28.1;30.1;26.1;1.0;221.0;36.3
7720;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Friesland (CR);2009;0.9;34.9;28.8;34.7;29.0;28.4;24.9;0.9;198.1;38.0;1.1;34.5;28.7;29.9;23.4;27.8;24.4;1.1;198.1;32.6
7721;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Friesland (CR);2010;1.0;35.6;30.0;35.2;29.5;27.7;24.6;;;;1.2;34.8;29.3;30.2;24.2;27.3;24.2;;;
7722;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Friesland (CR);2011;1.0;35.5;30.9;35.5;30.1;29.7;27.4;1.0;188.1;36.9;1.2;35.0;30.7;30.4;25.0;29.9;27.1;1.1;182.5;30.4
7723;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Friesland (CR);2012;1.0;36.3;30.5;36.0;29.7;30.9;28.2;1.0;163.3;33.9;1.2;35.3;30.0;30.6;25.3;30.6;27.9;1.2;154.2;30.6
7724;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Friesland (CR);2013;1.0;35.1;29.5;35.3;29.6;29.3;27.7;1.0;129.5;34.8;1.2;34.9;29.9;30.5;23.8;29.1;27.3;1.1;128.7;30.9
7725;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Friesland (CR);2014;1.0;34.1;32.0;34.0;31.0;32.5;28.7;1.0;128.3;37.3;1.2;35.0;31.8;29.4;25.0;32.4;28.7;1.2;126.4;33.9
7726;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Friesland (CR);2015;1.0;37.5;34.3;37.3;33.7;34.2;30.0;1.0;133.2;35.2;1.2;37.2;33.7;31.9;25.7;33.5;29.8;1.2;122.7;30.5
7727;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Friesland (CR);2016;1.1;41.8;36.8;41.4;36.1;36.2;32.6;1.0;142.3;40.5;1.3;40.9;35.4;35.7;29.7;35.4;31.6;1.2;131.4;36.3
7728;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Friesland (CR);2017;1.1;42.4;37.4;41.1;36.9;37.3;33.1;1.0;158.9;49.1;1.3;43.3;36.9;35.6;28.4;36.9;32.6;1.2;150.0;43.9
7729;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Friesland (CR);2018;1.1;40.9;36.0;40.6;35.0;37.1;33.7;1.1;177.6;52.8;1.3;40.7;36.0;34.5;26.7;36.4;32.8;1.2;159.7;44.8
7730;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Friesland (CR);2019;1.2;42.5;37.1;41.8;36.2;44.1;34.3;1.1;187.1;49.6;1.6;41.9;36.3;32.2;22.7;42.3;33.9;1.3;167.6;41.3
7731;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Friesland (CR);2020;1.1;43.4;38.8;42.0;37.5;41.1;35.9;1.1;198.0;50.2;1.5;42.7;38.3;32.5;24.8;39.9;35.0;1.3;170.5;42.9
7732;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Friesland (CR);2021;1.2;45.4;41.5;44.1;40.4;41.7;37.5;1.1;233.8;57.6;1.6;44.6;40.4;32.9;24.4;40.5;36.5;1.3;203.4;49.0
7733;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Friesland (CR);2022;1.2;48.0;43.3;46.8;42.0;45.5;38.8;1.2;293.7;58.9;1.7;46.8;41.8;35.1;25.9;43.8;38.0;1.4;274.6;50.0
7734;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Friesland (CR);2023;1.3;;;;;;;1.2;306.4;66.3;1.8;;;;;;;1.5;286.9;55.5
7735;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2007;0.9;35.8;31.6;36.2;30.5;31.7;25.9;0.9;253.5;51.8;1.0;34.7;30.6;32.7;27.7;31.1;25.6;0.9;252.9;47.8
7736;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2008;1.0;36.2;33.5;35.7;31.9;29.7;26.5;0.9;247.5;58.3;1.1;35.8;32.6;33.0;29.3;29.2;26.3;1.0;239.5;54.2
7737;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2009;1.0;32.8;29.3;32.6;29.3;27.1;24.1;0.9;208.0;47.6;1.1;32.2;28.7;29.2;25.4;26.6;23.6;1.0;206.8;41.8
7738;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2010;1.0;32.9;29.2;32.5;28.4;27.1;24.3;;;;1.1;32.9;29.4;29.1;25.2;27.2;24.3;;;
7739;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2011;1.0;34.8;30.2;35.2;30.1;30.9;27.5;1.0;192.2;44.2;1.1;34.7;30.2;31.3;25.8;31.1;27.6;1.1;190.4;43.2
7740;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2012;1.0;35.0;31.0;35.6;30.9;32.6;28.7;1.0;178.2;44.5;1.2;34.9;30.3;31.4;26.6;32.2;28.5;1.1;172.3;41.9
7741;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2013;1.0;35.8;30.2;35.5;29.9;32.0;28.0;0.9;138.1;40.9;1.1;35.8;30.6;31.1;25.4;31.7;28.1;1.1;141.3;38.4
7742;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2014;1.0;36.7;30.8;36.2;31.0;37.1;29.3;1.0;132.4;36.0;1.1;36.7;31.2;31.9;26.3;36.7;29.3;1.1;136.9;34.6
7743;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2015;1.0;39.5;34.6;38.6;33.6;33.9;30.7;1.0;144.9;36.6;1.2;39.5;34.5;33.9;28.9;33.9;30.5;1.1;144.1;33.5
7744;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2016;1.0;43.6;37.8;43.1;36.7;37.2;33.8;1.0;150.9;45.4;1.2;42.9;37.1;37.3;30.8;36.8;33.2;1.1;149.4;38.8
7745;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2017;1.0;43.5;38.6;42.4;37.6;37.9;33.7;0.9;161.8;43.4;1.1;44.4;37.9;37.4;32.4;38.7;33.5;1.1;163.2;40.4
7746;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2018;1.0;43.8;38.9;43.0;38.0;38.7;34.7;1.0;188.6;49.2;1.2;43.2;38.4;37.6;32.1;38.2;34.3;1.1;180.4;46.0
7747;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2019;1.1;44.2;40.2;43.4;38.9;41.3;36.2;1.0;193.9;51.4;1.3;43.6;39.5;35.7;29.8;40.7;35.8;1.2;186.5;42.4
7748;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2020;1.1;47.8;42.2;46.7;41.0;43.3;37.9;1.0;215.4;55.0;1.3;46.3;40.9;38.4;32.4;42.3;37.3;1.2;210.9;51.6
7749;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2021;1.1;48.0;44.4;46.6;43.8;42.7;39.6;1.0;256.3;59.9;1.4;46.6;42.4;37.4;31.5;41.8;38.8;1.2;248.0;55.1
7750;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2022;1.1;51.7;46.6;51.1;46.2;47.5;41.3;1.1;329.7;73.2;1.4;50.0;44.4;41.0;33.8;46.4;40.4;1.2;328.0;66.0
7751;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidwest-Friesland (CR);2023;1.2;;;;;;;1.1;342.5;77.6;1.5;;;;;;;1.3;337.3;71.3
7752;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2007;0.5;36.9;33.2;36.2;33.4;30.3;25.7;0.5;245.3;33.9;0.6;36.9;30.4;31.3;26.7;30.3;25.6;0.6;248.0;33.1
7753;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2008;0.6;39.0;33.6;38.7;34.0;31.2;27.7;0.5;238.3;40.7;0.6;38.9;32.0;34.2;27.9;30.8;27.0;0.6;238.9;33.3
7754;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2009;0.5;34.2;28.8;33.8;28.7;25.9;24.9;0.5;194.7;40.2;0.6;35.5;29.6;29.8;24.2;26.4;24.8;0.6;194.7;31.9
7755;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2010;0.6;36.9;31.5;35.6;31.8;29.0;25.2;;;;0.7;36.7;31.0;30.6;24.3;28.6;25.1;;;
7756;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2011;0.6;38.3;32.1;38.9;31.8;31.8;29.0;0.6;208.2;39.4;0.7;38.1;31.9;33.4;25.5;31.3;28.6;0.7;197.5;36.0
7757;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2012;0.6;38.0;31.7;37.5;31.5;36.3;29.0;0.6;186.1;35.0;0.7;37.7;31.5;32.3;25.7;35.0;28.1;0.7;190.6;33.6
7758;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2013;0.6;36.6;32.1;36.3;31.5;33.1;28.8;0.6;173.0;36.1;0.7;36.3;31.2;32.0;25.3;32.5;28.5;0.7;171.9;33.4
7759;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2014;0.6;39.2;33.6;40.0;34.0;38.2;30.5;0.6;173.5;40.0;0.7;39.2;33.1;34.1;25.4;37.1;30.1;0.7;158.2;36.5
7760;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2015;0.6;40.0;34.6;39.9;33.1;32.7;30.9;0.6;164.2;35.8;0.8;39.8;34.3;34.7;28.3;32.5;30.5;0.7;153.2;32.8
7761;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2016;0.7;42.5;35.5;41.6;34.4;37.4;33.0;0.6;177.9;38.8;0.8;41.5;34.5;36.5;29.4;36.3;32.3;0.7;161.3;31.3
7762;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2017;0.7;44.3;38.3;43.1;38.1;38.0;35.1;0.6;173.6;39.9;0.8;44.7;36.7;37.1;30.3;37.7;33.7;0.8;160.8;36.1
7763;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2018;0.7;44.2;38.7;43.5;38.9;38.9;34.4;0.7;178.4;43.9;0.8;42.8;36.7;36.9;31.1;37.3;32.8;0.8;160.7;37.9
7764;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2019;0.7;46.4;40.6;45.7;40.8;44.6;35.7;0.7;196.1;43.4;1.0;45.3;38.6;35.3;27.6;42.7;34.4;0.8;172.1;36.2
7765;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2020;0.7;45.5;39.8;44.2;39.2;40.2;36.9;0.7;229.3;51.4;0.9;44.7;39.2;34.8;27.2;39.1;36.1;0.8;207.3;43.0
7766;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2021;0.7;49.6;43.3;49.3;43.2;42.9;39.6;0.7;265.6;57.6;1.0;48.3;42.7;37.9;30.6;41.6;38.3;0.8;232.4;48.2
7767;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2022;0.7;49.2;45.6;48.1;45.5;45.0;42.1;0.7;342.8;63.5;1.0;48.6;44.5;36.3;29.9;44.1;40.7;0.8;315.6;53.4
7768;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidoost-Friesland (CR);2023;0.8;;;;;;;0.8;355.7;66.6;1.1;;;;;;;0.9;327.9;57.9
7769;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2007;0.4;38.1;27.6;37.2;27.2;31.9;26.5;0.4;217.3;34.3;0.4;38.0;27.7;32.3;22.5;31.0;25.8;0.4;214.4;26.8
7770;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2008;0.4;37.0;30.4;36.1;30.3;28.5;25.9;0.4;220.3;23.2;0.5;38.0;31.1;31.3;23.4;28.5;25.9;0.4;217.9;21.0
7771;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2009;0.4;36.1;27.1;36.1;27.9;27.4;24.5;0.4;193.6;22.7;0.5;37.8;28.7;29.8;22.3;27.9;24.7;0.4;197.2;19.4
7772;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2010;0.4;33.1;26.0;32.1;26.5;27.7;24.6;;;;0.5;33.6;25.9;25.8;20.0;27.5;24.6;;;
7773;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2011;0.4;33.1;27.1;32.7;26.9;29.9;26.8;0.4;197.2;21.3;0.5;34.2;27.9;26.1;20.0;29.2;27.4;0.5;195.9;17.7
7774;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2012;0.4;34.7;26.4;33.9;26.5;30.3;27.1;0.4;166.8;20.9;0.5;35.7;28.3;27.7;19.0;29.5;27.3;0.5;167.2;16.6
7775;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2013;0.4;33.2;25.2;32.2;25.8;29.0;27.8;0.4;151.7;23.0;0.5;33.7;26.3;26.6;19.1;28.8;27.8;0.5;141.7;18.5
7776;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2014;0.4;36.0;26.6;35.6;25.8;33.8;28.0;0.4;135.9;21.9;0.5;36.8;27.8;29.8;18.8;33.8;28.5;0.5;136.4;20.3
7777;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2015;0.4;35.5;28.5;34.2;28.2;30.7;29.9;0.4;140.6;21.5;0.5;36.7;29.0;28.6;19.9;31.5;30.2;0.5;129.0;19.0
7778;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2016;0.4;36.5;29.4;35.6;28.5;33.4;30.8;0.4;132.9;21.5;0.5;37.6;30.1;29.9;21.8;33.9;30.4;0.5;129.1;19.0
7779;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2017;0.4;36.4;31.1;36.1;29.6;34.9;31.2;0.4;135.4;21.9;0.5;42.1;31.9;30.1;22.3;36.8;31.0;0.5;134.9;18.4
7780;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2018;0.4;41.6;36.0;41.1;35.0;37.3;33.5;0.4;153.6;28.4;0.5;42.3;36.6;34.1;25.3;37.4;33.2;0.5;153.6;20.6
7781;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2019;0.4;43.5;35.4;42.7;34.7;42.1;36.4;0.4;189.3;35.7;0.7;44.8;36.7;30.2;17.9;41.0;35.6;0.5;178.2;27.5
7782;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2020;0.4;46.8;39.3;45.7;39.8;42.8;37.9;0.4;197.5;40.2;0.7;46.6;39.3;31.0;18.8;40.9;36.7;0.5;183.6;32.2
7783;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2021;0.4;45.8;42.6;45.3;41.1;44.0;40.4;0.4;249.2;46.7;0.7;47.5;42.1;29.6;16.8;43.1;38.9;0.5;227.1;34.0
7784;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2022;0.5;46.5;40.9;45.1;40.1;43.9;40.6;0.4;332.3;48.3;0.8;47.8;42.5;28.7;14.9;43.4;39.8;0.5;304.4;39.0
7785;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Noord-Drenthe (CR);2023;0.5;;;;;;;0.5;340.9;58.2;0.9;;;;;;;0.6;317.5;44.6
7786;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2007;0.4;37.4;31.2;37.0;30.7;31.3;26.1;0.4;205.2;28.8;0.5;36.3;30.4;31.6;23.8;31.0;25.7;0.4;204.1;27.6
7787;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2008;0.4;38.6;33.7;38.7;33.4;29.1;27.2;0.4;212.6;28.8;0.5;37.8;32.5;33.8;28.6;28.6;26.9;0.4;206.3;24.7
7788;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Zuidoost-Drenthe (CR);2009;0.4;37.1;29.8;36.4;30.0;28.2;23.2;0.4;195.3;23.1;0.5;36.2;28.6;30.3;23.0;27.6;23.2;0.5;185.8;17.4
