ID;Geslacht;Leeftijd;Herkomst;ZorgvormZvwZorgkosten;Perioden;GemiddeldeZorgkostenVolgensDeZvw_1;PersonenMetZvwZorgkostenRelatief_2
8400;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Paramedische zorg;2020;40.0;9.6
8401;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Paramedische zorg;2021;60.0;11.3
8402;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Paramedische zorg;2022;58.0;11.1
8403;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Hulpmiddelen;2020;258.0;40.9
8404;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Hulpmiddelen;2021;272.0;40.6
8405;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Hulpmiddelen;2022;277.0;40.4
8406;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Ziekenvervoer;2020;156.0;12.1
8407;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Ziekenvervoer;2021;160.0;11.9
8408;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Ziekenvervoer;2022;146.0;10.8
8409;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Buitenland;2020;62.0;4.8
8410;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Buitenland;2021;121.0;5.8
8411;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Buitenland;2022;153.0;7.4
8412;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Geriatrische revalidatiezorg;2020;110.0;0.8
8413;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Geriatrische revalidatiezorg;2021;143.0;1.0
8414;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Geriatrische revalidatiezorg;2022;152.0;1.0
8415;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Geestelijke gezondheidszorg-ZPM;2020;;
8416;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Geestelijke gezondheidszorg-ZPM;2021;;
8417;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Geestelijke gezondheidszorg-ZPM;2022;75.0;1.8
8418;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Verpleging en verzorging;2020;1141.0;13.1
8419;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Verpleging en verzorging;2021;1006.0;12.8
8420;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Verpleging en verzorging;2022;895.0;11.8
8421;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Zorg zintuiglijk gehandicapten;2020;1.0;0.1
8422;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Zorg zintuiglijk gehandicapten;2021;1.0;0.1
8423;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Zorg zintuiglijk gehandicapten;2022;2.0;0.1
8424;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Eerstelijnsverblijf;2020;36.0;0.5
8425;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Eerstelijnsverblijf;2021;40.0;0.6
8426;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Eerstelijnsverblijf;2022;28.0;0.4
8427;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Generalistische basis GGZ;2020;4.0;0.3
8428;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Generalistische basis GGZ;2021;3.0;0.4
8429;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Generalistische basis GGZ;2022;;
8430;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Gespecialiseerde GGZ;2020;86.0;1.2
8431;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Gespecialiseerde GGZ;2021;34.0;1.1
8432;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Gespecialiseerde GGZ;2022;;
8433;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Overige zorgvormen;2020;24.0;6.7
8434;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Overige zorgvormen;2021;30.0;8.4
8435;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Marokko;Overige zorgvormen;2022;27.0;9.0
8436;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Totaal alle zorgvormen;2020;7019.0;99.1
8437;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Totaal alle zorgvormen;2021;7016.0;99.3
8438;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Totaal alle zorgvormen;2022;6780.0;99.2
8439;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Huisartsenzorg;2020;294.0;98.6
8440;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Huisartsenzorg;2021;303.0;98.7
8441;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Huisartsenzorg;2022;311.0;98.6
8442;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Multidisciplinaire zorg;2020;141.0;80.3
8443;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Multidisciplinaire zorg;2021;150.0;81.5
8444;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Multidisciplinaire zorg;2022;154.0;84.6
8445;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Ziekenhuiszorg;2020;3233.0;84.5
8446;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Ziekenhuiszorg;2021;3386.0;84.3
8447;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Ziekenhuiszorg;2022;3232.0;86.1
8448;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Farmacie;2020;954.0;92.9
8449;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Farmacie;2021;921.0;92.7
8450;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Farmacie;2022;950.0;92.9
8451;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Mondzorg;2020;66.0;9.8
8452;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Mondzorg;2021;67.0;9.6
8453;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Mondzorg;2022;68.0;9.7
8454;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Geboortezorg;2020;0.0;0.0
8455;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Geboortezorg;2021;0.0;0.0
8456;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Geboortezorg;2022;0.0;0.0
8457;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Paramedische zorg;2020;38.0;9.5
8458;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Paramedische zorg;2021;56.0;10.3
8459;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Paramedische zorg;2022;57.0;10.3
8460;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Hulpmiddelen;2020;273.0;45.3
8461;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Hulpmiddelen;2021;268.0;44.8
8462;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Hulpmiddelen;2022;280.0;44.6
8463;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Ziekenvervoer;2020;153.0;11.9
8464;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Ziekenvervoer;2021;149.0;11.4
8465;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Ziekenvervoer;2022;145.0;11.0
8466;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Buitenland;2020;121.0;5.7
8467;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Buitenland;2021;151.0;9.8
8468;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Buitenland;2022;164.0;11.5
8469;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Geriatrische revalidatiezorg;2020;126.0;0.9
8470;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Geriatrische revalidatiezorg;2021;154.0;1.1
8471;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Geriatrische revalidatiezorg;2022;132.0;1.0
8472;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Geestelijke gezondheidszorg-ZPM;2020;;
8473;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Geestelijke gezondheidszorg-ZPM;2021;;
8474;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Geestelijke gezondheidszorg-ZPM;2022;61.0;2.1
8475;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Verpleging en verzorging;2020;1482.0;17.9
8476;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Verpleging en verzorging;2021;1281.0;16.7
8477;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Verpleging en verzorging;2022;1167.0;15.3
8478;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Zorg zintuiglijk gehandicapten;2020;1.0;0.1
8479;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Zorg zintuiglijk gehandicapten;2021;1.0;0.1
8480;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Zorg zintuiglijk gehandicapten;2022;1.0;0.1
8481;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Eerstelijnsverblijf;2020;38.0;0.6
8482;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Eerstelijnsverblijf;2021;49.0;0.7
8483;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Eerstelijnsverblijf;2022;34.0;0.4
8484;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Generalistische basis GGZ;2020;4.0;0.4
8485;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Generalistische basis GGZ;2021;5.0;0.5
8486;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Generalistische basis GGZ;2022;;
8487;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Gespecialiseerde GGZ;2020;73.0;1.5
8488;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Gespecialiseerde GGZ;2021;48.0;1.3
8489;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Gespecialiseerde GGZ;2022;;
8490;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Overige zorgvormen;2020;20.0;6.4
8491;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Overige zorgvormen;2021;27.0;7.4
8492;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Turkije;Overige zorgvormen;2022;25.0;7.8
8493;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Totaal alle zorgvormen;2020;6461.0;98.6
8494;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Totaal alle zorgvormen;2021;6775.0;98.8
8495;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Totaal alle zorgvormen;2022;6602.0;98.6
8496;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Huisartsenzorg;2020;268.0;97.4
8497;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Huisartsenzorg;2021;285.0;97.6
8498;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Huisartsenzorg;2022;288.0;97.4
8499;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Multidisciplinaire zorg;2020;132.0;78.3
8500;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Multidisciplinaire zorg;2021;141.0;79.6
8501;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Multidisciplinaire zorg;2022;149.0;83.3
8502;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Ziekenhuiszorg;2020;3191.0;84.8
8503;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Ziekenhuiszorg;2021;3482.0;86.6
8504;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Ziekenhuiszorg;2022;3342.0;87.3
8505;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Farmacie;2020;833.0;90.1
8506;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Farmacie;2021;821.0;90.4
8507;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Farmacie;2022;826.0;90.4
8508;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Mondzorg;2020;39.0;6.5
8509;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Mondzorg;2021;44.0;7.0
8510;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Mondzorg;2022;42.0;6.8
8511;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Geboortezorg;2020;0.0;0.0
8512;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Geboortezorg;2021;0.0;0.0
8513;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Geboortezorg;2022;0.0;0.0
8514;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Paramedische zorg;2020;64.0;12.9
8515;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Paramedische zorg;2021;91.0;14.8
8516;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Paramedische zorg;2022;90.0;14.5
8517;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Hulpmiddelen;2020;271.0;40.0
8518;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Hulpmiddelen;2021;279.0;39.8
8519;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Hulpmiddelen;2022;285.0;39.7
8520;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Ziekenvervoer;2020;150.0;11.0
8521;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Ziekenvervoer;2021;156.0;11.1
8522;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Ziekenvervoer;2022;146.0;10.9
8523;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Buitenland;2020;37.0;2.2
8524;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Buitenland;2021;32.0;1.5
8525;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Buitenland;2022;60.0;2.6
8526;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Geriatrische revalidatiezorg;2020;164.0;1.1
8527;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Geriatrische revalidatiezorg;2021;197.0;1.2
8528;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Geriatrische revalidatiezorg;2022;175.0;1.1
8529;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Geestelijke gezondheidszorg-ZPM;2020;;
8530;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Geestelijke gezondheidszorg-ZPM;2021;;
8531;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Geestelijke gezondheidszorg-ZPM;2022;221.0;3.6
8532;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Verpleging en verzorging;2020;1018.0;12.1
8533;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Verpleging en verzorging;2021;971.0;11.8
8534;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Verpleging en verzorging;2022;865.0;11.2
8535;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Zorg zintuiglijk gehandicapten;2020;5.0;0.2
8536;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Zorg zintuiglijk gehandicapten;2021;6.0;0.3
8537;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Zorg zintuiglijk gehandicapten;2022;5.0;0.3
8538;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Eerstelijnsverblijf;2020;72.0;0.9
8539;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Eerstelijnsverblijf;2021;93.0;1.0
8540;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Eerstelijnsverblijf;2022;70.0;0.7
8541;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Generalistische basis GGZ;2020;7.0;0.6
8542;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Generalistische basis GGZ;2021;6.0;0.7
8543;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Generalistische basis GGZ;2022;;
8544;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Gespecialiseerde GGZ;2020;181.0;2.5
8545;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Gespecialiseerde GGZ;2021;129.0;2.4
8546;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Gespecialiseerde GGZ;2022;;
8547;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Overige zorgvormen;2020;28.0;7.8
8548;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Overige zorgvormen;2021;43.0;9.9
8549;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Suriname;Overige zorgvormen;2022;36.0;10.0
8550;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Totaal alle zorgvormen;2020;5710.0;98.3
8551;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Totaal alle zorgvormen;2021;6107.0;98.4
8552;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Totaal alle zorgvormen;2022;6207.0;98.2
8553;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Huisartsenzorg;2020;234.0;97.1
8554;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Huisartsenzorg;2021;256.0;97.2
8555;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Huisartsenzorg;2022;265.0;96.8
8556;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Multidisciplinaire zorg;2020;104.0;73.6
8557;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Multidisciplinaire zorg;2021;109.0;74.2
8558;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Multidisciplinaire zorg;2022;111.0;78.2
8559;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Ziekenhuiszorg;2020;2965.0;81.2
8560;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Ziekenhuiszorg;2021;3360.0;83.3
8561;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Ziekenhuiszorg;2022;3335.0;83.6
8562;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Farmacie;2020;666.0;86.0
8563;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Farmacie;2021;649.0;86.5
8564;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Farmacie;2022;702.0;86.4
8565;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Mondzorg;2020;38.0;5.9
8566;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Mondzorg;2021;41.0;6.4
8567;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Mondzorg;2022;42.0;6.6
8568;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Geboortezorg;2020;0.0;0.0
8569;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Geboortezorg;2021;0.0;0.0
8570;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Geboortezorg;2022;0.0;0.0
8571;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Paramedische zorg;2020;63.0;11.5
8572;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Paramedische zorg;2021;83.0;13.2
8573;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Paramedische zorg;2022;87.0;13.7
8574;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Hulpmiddelen;2020;222.0;32.3
8575;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Hulpmiddelen;2021;228.0;32.8
8576;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Hulpmiddelen;2022;241.0;33.7
8577;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Ziekenvervoer;2020;123.0;9.0
8578;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Ziekenvervoer;2021;135.0;10.0
8579;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Ziekenvervoer;2022;133.0;9.8
8580;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Buitenland;2020;31.0;1.8
8581;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Buitenland;2021;22.0;1.5
8582;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Buitenland;2022;42.0;2.2
8583;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Geriatrische revalidatiezorg;2020;174.0;1.2
8584;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Geriatrische revalidatiezorg;2021;203.0;1.3
8585;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Geriatrische revalidatiezorg;2022;209.0;1.4
8586;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Geestelijke gezondheidszorg-ZPM;2020;;
8587;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Geestelijke gezondheidszorg-ZPM;2021;;
8588;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Geestelijke gezondheidszorg-ZPM;2022;237.0;3.6
8589;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Verpleging en verzorging;2020;707.0;10.6
8590;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Verpleging en verzorging;2021;727.0;10.6
8591;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Verpleging en verzorging;2022;690.0;10.8
8592;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Zorg zintuiglijk gehandicapten;2020;7.0;0.3
8593;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Zorg zintuiglijk gehandicapten;2021;7.0;0.3
8594;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Zorg zintuiglijk gehandicapten;2022;13.0;0.4
8595;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Eerstelijnsverblijf;2020;89.0;0.9
8596;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Eerstelijnsverblijf;2021;90.0;0.9
8597;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Eerstelijnsverblijf;2022;73.0;0.8
8598;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Generalistische basis GGZ;2020;6.0;0.6
8599;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Generalistische basis GGZ;2021;5.0;0.6
8600;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Generalistische basis GGZ;2022;;
8601;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Gespecialiseerde GGZ;2020;260.0;2.4
8602;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Gespecialiseerde GGZ;2021;163.0;2.3
8603;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Gespecialiseerde GGZ;2022;;
8604;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Overige zorgvormen;2020;20.0;5.4
8605;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Overige zorgvormen;2021;31.0;6.5
8606;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Nederlandse Cariben;Overige zorgvormen;2022;28.0;6.8
8607;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Totaal alle zorgvormen;2020;4883.0;98.1
8608;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Totaal alle zorgvormen;2021;5191.0;98.4
8609;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Totaal alle zorgvormen;2022;5260.0;98.3
8610;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Huisartsenzorg;2020;242.0;97.1
8611;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Huisartsenzorg;2021;259.0;97.3
8612;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Huisartsenzorg;2022;267.0;97.3
8613;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Multidisciplinaire zorg;2020;92.0;71.0
8614;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Multidisciplinaire zorg;2021;96.0;71.9
8615;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Multidisciplinaire zorg;2022;98.0;76.7
8616;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Ziekenhuiszorg;2020;2576.0;78.5
8617;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Ziekenhuiszorg;2021;2884.0;80.6
8618;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Ziekenhuiszorg;2022;2906.0;81.6
8619;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Farmacie;2020;577.0;85.0
8620;Totaal mannen en vrouwen;65 jaar of ouder;Herkomstland: Indonesië;Farmacie;2021;568.0;85.1
