ID;Gemeenten;Code_1;Naam_2;AfkortingNaam_3;SorteringNaam_4;Code_5;Naam_6;Code_7;Naam_8;Code_9;Naam_10;Code_11;Naam_12;Code_13;Naam_14;Code_15;Naam_16;Code_17;Naam_18;Code_19;Naam_20;Code_21;Naam_22;Code_23;Naam_24;Code_25;Naam_26;Code_27;Naam_28;Code_29;Naam_30;Code_31;Naam_32;Code_33;Naam_34;Code_35;Naam_36;Code_37;Naam_38;Code_39;Naam_40;Code_41;Naam_42;Code_43;Naam_44;Code_45;Naam_46;Code_47;Naam_48;Code_49;Naam_50;Code_51;Naam_52;Code_53;Naam_54;Code_55;Naam_56;Code_57;Code_58;Naam_59;Code_60;Naam_61;Grootteklasse_62;Klassegrenzen_63;Code_64;Omschrijving_65;InwonertalVoorlopig_66;Omgevingsadressendichtheid_67
309;687;687;Middelburg                 ;MBG;455;12;Middelburg      ;5;Zeeland                       ;35;Middelburg-Vlissingen              ;32;Overig Zeeland                     ;95;Kanaalzone Walcheren                    ;3;'s-Gravenhage   ;19;Zeeland           ;21;Zeeland          ;50;GGD Zeeland                             ;40;Middelburg         ;16;Middelburg      ;3;West-Nederland ;2902;Walcheren en Zuid-Beveland              ;11;Zuidwestelijk  akkerbouwgebied;59;Middelburg            ;19;Zeeland                         ;19;Zeeland                  ;29;Zeeland                   ;14;Zeeland                            ;4;Deltagebied                             ;44;Overig Zeeland (exclusief Vlissingen)   ;8;Zuidwest-Nederland;32;Walcheren                               ;24;Zeeland                                 ;32;Noord- en Midden Zeeland                ;0;Niet van toepassing  ;nvt ;320;nvt                           ;25;Middelburg/Vlissingen     ;4;20 000 - < 50 000           ;3;Matig stedelijk     ;44403;1485
310;559;559;Middelharnis               ;MHS;456;10;Rotterdam       ;20;Noordelijke delta             ;28;Rotterdam-Schiedam                 ;29;Groot-Rijnmond                     ;92;Goeree en Overflakkee                   ;3;'s-Gravenhage   ;17;Rijnmond          ;19;Rijnmond         ;49;GGD Zuid-Hollandse Eilanden             ;36;Sommelsdijk        ;14;Dordrecht       ;3;West-Nederland ;2803;Goeree-Overflakkee                      ;11;Zuidwestelijk  akkerbouwgebied;57;Middelharnis          ;17;Rijnmond groot                  ;17;Rotterdam-Rijnmond       ;28;Zuid-Holland              ;14;Zeeland                            ;4;Deltagebied                             ;34;Groot-Rijnmond (exclusief Rijnmond)     ;7;West-Nederland 3  ;29;Rijnmond                                ;22;Drechtsteden/Hoekse Waard/Goeree Overfl.;30;Drechtsteden/Hoekse Waard/Goeree Overfl.;0;Niet van toepassing  ;28.4;292;Overig Groot-Rijnmond         ;0;Niet van toepassing       ;3;10 000 - < 20 000           ;4;Weinig stedelijk    ;16399;815
311;Middenveld;1697;Middenveld                 ;MDO;458;19;Assen           ;71;Zuid-Oost Drenthe             ;7;Assen-Hoogeveen                    ;7;Noord-Drenthe                      ;17;Drentse zandgronden                     ;5;Leeuwarden      ;1;Groningen-Drenthe ;3;Drenthe          ;7;GGD Noord- en Midden Drenthe            ;60;Assen              ;3;Assen           ;1;Noord-Nederland;2202;Smilde en Centraal zandgebied in Drenthe;2;Veenkolonien en Oldambt       ;11;Assen                 ;4;Assen-Hoogeveen-Emmen           ;3;Drenthe                  ;22;Drenthe                   ;3;Drenthe                            ;12;Groningse, Friese en Drentse zandgronden;10;Noord-Drenthe                           ;1;Noord-Nederland   ;7;Noord- en midden-Drenthe                ;5;Noord- en Midden0Drenthe                ;5;Noord- en Midden-Drenthe                ;0;Niet van toepassing  ;7.1 ;70;nvt                           ;0;Niet van toepassing       ;4;20 000 - < 50 000           ;5;Niet stedelijk      ;32029;336
312;814;814;Mierlo                     ;MLO;461;1;'s-Hertogenbosch;11;Zuid-Oost Noord-Brabant       ;40;Eindhoven-Helmond                  ;36;Zuidoost-Noord-Brabant             ;115;Industriegebied Helmond                 ;1;'s-Hertogenbosch;23;Eindhoven         ;25;Eindhoven        ;56;GGD Zuidoost Brabant                    ;3;Helmond            ;18;'s-Hertogenbosch;4;Zuid-Nederland ;3010;Westelijk Peelgebied                    ;13;Zuidelijk veehouderijgebied   ;74;Helmond               ;22;Zuidoost-Noord-Brabant          ;22;Brabant-Zuid-Oost        ;30;Noord-Brabant             ;17;Zuidoost-Brabant                   ;13;West- en Midden-Brabant                 ;50;Zuidoost-Noord-Brabant                  ;3;Zuid-Nederland    ;37;Zuidoost-Brabant                        ;28;Helmond/Eindhoven                       ;38;Helmond e.o.                            ;0;Niet van toepassing  ;40.2;360;nvt                           ;20;Eindhoven/Helmond         ;3;10 000 - < 20 000           ;4;Weinig stedelijk    ;10131;814
313;815;815;Mill en Sint Hubert        ;MHT;463;1;'s-Hertogenbosch;72;Noord-Oost Noord-Brabant      ;15;Nijmegen                           ;35;Noordoost-Noord-Brabant            ;119;Land van Cuijk                          ;1;'s-Hertogenbosch;7;Nijmegen          ;24;'s-Hertogenbosch ;55;GGD Brabant-Noordoost                   ;4;Boxmeer            ;18;'s-Hertogenbosch;4;Zuid-Nederland ;3009;Maaskant en Land van Cuijk              ;13;Zuidelijk veehouderijgebied   ;73;Boxmeer               ;11;Oostelijk Maas-Waalgebied       ;21;Brabant-Noord            ;30;Noord-Brabant             ;16;Noordoost-Brabant                  ;14;Oost-Brabant, Noord- en Midden-Limburg  ;49;Noordoost-Noord-Brabant                 ;3;Zuid-Nederland    ;36;Noordoost-Brabant                       ;27;'s-Hertogenbosch + Noord-Oost Brabant   ;40;Noord-Oost-Brabant                      ;0;Niet van toepassing  ;15.2;352;Overig Noordoost-Noord-Brabant;0;Niet van toepassing       ;3;10 000 - < 20 000           ;5;Niet stedelijk      ;10989;255
314;265;265;Millingen aan de Rijn      ;MIN;464;5;Arnhem          ;48;Nijmegen e.o                  ;15;Nijmegen                           ;15;Arnhem/Nijmegen                    ;40;Gebied om Nijmegen                      ;2;Arnhem          ;7;Nijmegen          ;8;Nijmegen         ;21;GGD Regio Nijmegen                      ;17;Nijmegen           ;6;Nijmegen        ;2;Oost-Nederland ;2503;Zuidelijk Gelderland                    ;4;Oostelijk Veehouderijgebied   ;30;Nijmegen              ;11;Oostelijk Maas-Waalgebied       ;8;Gelderland-Zuid          ;25;Gelderland                ;6;Arnhem-Oost Gld./Nijm. Rivierenland;14;Oost-Brabant, Noord- en Midden-Limburg  ;18;Agglomeraties Arnhem en Nijmegen        ;2;Oost-Nederland    ;14;Arnhem/Nijmegen                         ;12;Nijmegen e.o. en Betuwe                 ;14;Nijmegen e.o.                           ;0;Niet van toepassing  ;15.1;150;nvt                           ;0;Niet van toepassing       ;2;5 000 - < 10 000            ;4;Weinig stedelijk    ;5890;534
315;562;562;Monster                    ;MSR;469;9;'s-Gravenhage   ;46;Haagland                      ;29;'s-Gravenhage                      ;27;Delft en Westland                  ;81;Westland                                ;3;'s-Gravenhage   ;15;'s-Gravenhage     ;17;Delft en Westland;44;GGD Delftland                           ;29;Delft              ;14;Dordrecht       ;3;West-Nederland ;2809;Westland en Zuidhollandse Droogmakerijen;7;Westelijk Holland             ;49;'s-Gravenhage         ;16;Noord-Zuid-Holland              ;15;Haaglanden               ;28;Zuid-Holland              ;12;Haaglanden                         ;2;Noordzeebadplaatsen                     ;32;Delft en Westland                       ;7;West-Nederland 3  ;28;Haaglanden                              ;20;'s-Gravenhage/Westland                  ;28;Westland                                ;0;Niet van toepassing  ;nvt ;270;nvt                           ;0;Niet van toepassing       ;3;10 000 - < 20 000           ;3;Matig stedelijk     ;19967;1005
316;335;335;Montfoort                  ;MFT;470;16;Utrecht         ;37;Utrecht                       ;19;Utrecht-Zeist-Woerden              ;17;Utrecht                            ;49;Utrechts weidegebied                    ;4;Amsterdam       ;9;Utrecht           ;9;Utrecht          ;25;GGD West-Utrecht                        ;51;Utrecht            ;8;Utrecht         ;3;West-Nederland ;2602;Westelijk weidegebied in Utrecht        ;9;Hollands/Utrechts weidegebied ;48;Woerden               ;13;Utrecht en omstreken            ;9;Utrecht                  ;26;Utrecht                   ;8;Midden-Nederland                   ;17;Overig Nederland                        ;20;Utrecht                                 ;7;West-Nederland 3  ;19;Utrecht                                 ;14;West-Utrecht                            ;17;West-Utrecht                            ;0;Niet van toepassing  ;19.3;170;nvt                           ;0;Niet van toepassing       ;3;10 000 - < 20 000           ;4;Weinig stedelijk    ;13224;578
317;944;944;Mook en Middelaar          ;MMR;472;4;Roermond        ;48;Nijmegen e.o                  ;15;Nijmegen                           ;37;Noord-Limburg                      ;120;Noord-Limburg                           ;1;'s-Hertogenbosch;7;Nijmegen          ;8;Nijmegen         ;21;GGD Regio Nijmegen                      ;13;Venlo              ;19;Maastricht      ;4;Zuid-Nederland ;3101;Noord-Limburg                           ;13;Zuidelijk veehouderijgebied   ;30;Nijmegen              ;11;Oostelijk Maas-Waalgebied       ;23;Limburg-Noord            ;31;Limburg                   ;6;Arnhem-Oost Gld./Nijm. Rivierenland;14;Oost-Brabant, Noord- en Midden-Limburg  ;51;Noord-Limburg                           ;3;Zuid-Nederland    ;14;Arnhem/Nijmegen                         ;29;Noord-Limburg                           ;41;Noord-Limburg                           ;0;Niet van toepassing  ;15.1;370;nvt                           ;0;Niet van toepassing       ;2;5 000 - < 10 000            ;5;Niet stedelijk      ;7463;325
318;563;563;Moordrecht                 ;MRT;473;9;'s-Gravenhage   ;16;Midden-Holland                ;33;Gouda                              ;28;Oost-Zuid-Holland                  ;74;Gouda en omstreken                      ;3;'s-Gravenhage   ;16;Gouda             ;18;Midden Holland   ;45;GGD Midden Holland                      ;34;Gouda              ;15;Leiden          ;3;West-Nederland ;2806;Krimpenerwaard en Oostelijk Rijnland    ;9;Hollands/Utrechts weidegebied ;51;Gouda                 ;16;Noord-Zuid-Holland              ;16;Hollands Midden          ;28;Zuid-Holland              ;11;Rijnstreek                         ;17;Overig Nederland                        ;33;Oost-Zuid-Holland                       ;7;West-Nederland 3  ;27;Zuid-Holland-Oost                       ;21;Rijstreek/Midden-Holland/Alblasserwaard ;29;Rijnstreek/Midden-Holland/Alblasserwaard;0;Niet van toepassing  ;nvt ;280;nvt                           ;15;Rotterdam                 ;2;5 000 - < 10 000            ;4;Weinig stedelijk    ;7491;869
319;424;424;Muiden                     ;MUN;474;13;Amsterdam       ;4;Gooi en Vechtstreek           ;23;Hilversum                          ;24;Het Gooi en Vechtstreek            ;65;Vechtstreek in Noord-Holland            ;4;Amsterdam       ;10;Het Gooi/Flevoland;11;Het Gooi         ;36;GGD Gooi en Vechtstreek                 ;45;Hilversum          ;10;Haarlem         ;3;West-Nederland ;2707;'t Gein en Gooiland                     ;9;Hollands/Utrechts weidegebied ;45;Hilversum             ;15;Zuid-Noord-Holland              ;14;Gooi en Vechtstreek      ;27;Noord-Holland             ;8;Midden-Nederland                   ;3;Ijsselmeerkust                          ;29;Het Gooi en Vechtstreek                 ;7;West-Nederland 3  ;20;Gooi en Vechtstreek                     ;16;Zaanstreek/Waterland/Amstelland/Meerland;18;Het Gooi                                ;2;Amsterdam            ;nvt ;240;nvt                           ;12;Hilversum                 ;2;5 000 - < 10 000            ;5;Niet stedelijk      ;6870;400
320;565;565;Naaldwijk                  ;NWK;477;9;'s-Gravenhage   ;46;Haagland                      ;29;'s-Gravenhage                      ;27;Delft en Westland                  ;81;Westland                                ;3;'s-Gravenhage   ;15;'s-Gravenhage     ;17;Delft en Westland;44;GGD Delftland                           ;29;Delft              ;14;Dordrecht       ;3;West-Nederland ;2809;Westland en Zuidhollandse Droogmakerijen;7;Westelijk Holland             ;49;'s-Gravenhage         ;16;Noord-Zuid-Holland              ;15;Haaglanden               ;28;Zuid-Holland              ;12;Haaglanden                         ;17;Overig Nederland                        ;32;Delft en Westland                       ;7;West-Nederland 3  ;28;Haaglanden                              ;20;'s-Gravenhage/Westland                  ;28;Westland                                ;0;Niet van toepassing  ;nvt ;270;nvt                           ;0;Niet van toepassing       ;4;20 000 - < 50 000           ;3;Matig stedelijk     ;28741;1045
321;425;425;Naarden                    ;NDN;478;13;Amsterdam       ;4;Gooi en Vechtstreek           ;23;Hilversum                          ;24;Het Gooi en Vechtstreek            ;67;Overige gemeenten in het Gooi           ;4;Amsterdam       ;10;Het Gooi/Flevoland;11;Het Gooi         ;36;GGD Gooi en Vechtstreek                 ;45;Hilversum          ;10;Haarlem         ;3;West-Nederland ;2707;'t Gein en Gooiland                     ;9;Hollands/Utrechts weidegebied ;45;Hilversum             ;15;Zuid-Noord-Holland              ;14;Gooi en Vechtstreek      ;27;Noord-Holland             ;8;Midden-Nederland                   ;7;Utrechtse Heuvelrug en 't Gooi          ;29;Het Gooi en Vechtstreek                 ;7;West-Nederland 3  ;20;Gooi en Vechtstreek                     ;16;Zaanstreek/Waterland/Amstelland/Meerland;18;Het Gooi                                ;0;Niet van toepassing  ;nvt ;240;nvt                           ;12;Hilversum                 ;3;10 000 - < 20 000           ;3;Matig stedelijk     ;16846;1013
322;426;426;Nederhorst den Berg        ;NBG;479;13;Amsterdam       ;4;Gooi en Vechtstreek           ;23;Hilversum                          ;24;Het Gooi en Vechtstreek            ;65;Vechtstreek in Noord-Holland            ;4;Amsterdam       ;10;Het Gooi/Flevoland;11;Het Gooi         ;36;GGD Gooi en Vechtstreek                 ;45;Hilversum          ;10;Haarlem         ;3;West-Nederland ;2707;'t Gein en Gooiland                     ;9;Hollands/Utrechts weidegebied ;45;Hilversum             ;15;Zuid-Noord-Holland              ;14;Gooi en Vechtstreek      ;27;Noord-Holland             ;8;Midden-Nederland                   ;17;Overig Nederland                        ;29;Het Gooi en Vechtstreek                 ;7;West-Nederland 3  ;20;Gooi en Vechtstreek                     ;16;Zaanstreek/Waterland/Amstelland/Meerland;18;Het Gooi                                ;0;Niet van toepassing  ;nvt ;240;nvt                           ;0;Niet van toepassing       ;2;5 000 - < 10 000            ;5;Niet stedelijk      ;5134;306
