ID;Geslacht;Leeftijd;Nationaliteit;Perioden;UitgenodigdeVluchtelingen_1
1164;Mannen;Totaal;Pakistaans ;2020;0
1165;Mannen;Totaal;Pakistaans ;2021;0
1166;Mannen;Totaal;Pakistaans ;2022;0
1167;Mannen;Totaal;Pakistaans ;2023;15
1168;Mannen;Totaal;Soedanees ;2008;0
1169;Mannen;Totaal;Soedanees ;2009;5
1170;Mannen;Totaal;Soedanees ;2010;0
1171;Mannen;Totaal;Soedanees ;2011;0
1172;Mannen;Totaal;Soedanees ;2012;5
1173;Mannen;Totaal;Soedanees ;2013;5
1174;Mannen;Totaal;Soedanees ;2014;0
1175;Mannen;Totaal;Soedanees ;2015;0
1176;Mannen;Totaal;Soedanees ;2016;0
1177;Mannen;Totaal;Soedanees ;2017;0
1178;Mannen;Totaal;Soedanees ;2018;30
1179;Mannen;Totaal;Soedanees ;2019;35
1180;Mannen;Totaal;Soedanees ;2020;35
1181;Mannen;Totaal;Soedanees ;2021;0
1182;Mannen;Totaal;Soedanees ;2022;10
1183;Mannen;Totaal;Soedanees ;2023;20
1184;Mannen;Totaal;Somalisch ;2008;0
1185;Mannen;Totaal;Somalisch ;2009;5
1186;Mannen;Totaal;Somalisch ;2010;0
1187;Mannen;Totaal;Somalisch ;2011;0
1188;Mannen;Totaal;Somalisch ;2012;0
1189;Mannen;Totaal;Somalisch ;2013;0
1190;Mannen;Totaal;Somalisch ;2014;0
1191;Mannen;Totaal;Somalisch ;2015;0
1192;Mannen;Totaal;Somalisch ;2016;0
1193;Mannen;Totaal;Somalisch ;2017;0
1194;Mannen;Totaal;Somalisch ;2018;10
1195;Mannen;Totaal;Somalisch ;2019;0
1196;Mannen;Totaal;Somalisch ;2020;0
1197;Mannen;Totaal;Somalisch ;2021;0
1198;Mannen;Totaal;Somalisch ;2022;10
1199;Mannen;Totaal;Somalisch ;2023;10
1200;Mannen;Totaal;Sri Lankaans ;2008;10
1201;Mannen;Totaal;Sri Lankaans ;2009;5
1202;Mannen;Totaal;Sri Lankaans ;2010;0
1203;Mannen;Totaal;Sri Lankaans ;2011;25
1204;Mannen;Totaal;Sri Lankaans ;2012;5
1205;Mannen;Totaal;Sri Lankaans ;2013;5
1206;Mannen;Totaal;Sri Lankaans ;2014;10
1207;Mannen;Totaal;Sri Lankaans ;2015;0
1208;Mannen;Totaal;Sri Lankaans ;2016;0
1209;Mannen;Totaal;Sri Lankaans ;2017;0
1210;Mannen;Totaal;Sri Lankaans ;2018;0
1211;Mannen;Totaal;Sri Lankaans ;2019;0
1212;Mannen;Totaal;Sri Lankaans ;2020;0
1213;Mannen;Totaal;Sri Lankaans ;2021;0
1214;Mannen;Totaal;Sri Lankaans ;2022;0
1215;Mannen;Totaal;Sri Lankaans ;2023;0
1216;Mannen;Totaal;Syrisch ;2008;0
1217;Mannen;Totaal;Syrisch ;2009;0
1218;Mannen;Totaal;Syrisch ;2010;0
1219;Mannen;Totaal;Syrisch ;2011;0
1220;Mannen;Totaal;Syrisch ;2012;0
1221;Mannen;Totaal;Syrisch ;2013;10
1222;Mannen;Totaal;Syrisch ;2014;120
1223;Mannen;Totaal;Syrisch ;2015;85
1224;Mannen;Totaal;Syrisch ;2016;280
1225;Mannen;Totaal;Syrisch ;2017;1145
1226;Mannen;Totaal;Syrisch ;2018;430
1227;Mannen;Totaal;Syrisch ;2019;725
1228;Mannen;Totaal;Syrisch ;2020;150
1229;Mannen;Totaal;Syrisch ;2021;200
1230;Mannen;Totaal;Syrisch ;2022;605
1231;Mannen;Totaal;Syrisch ;2023;255
1232;Mannen;Totaal;Turks ;2008;0
1233;Mannen;Totaal;Turks ;2009;0
1234;Mannen;Totaal;Turks ;2010;0
1235;Mannen;Totaal;Turks ;2011;0
1236;Mannen;Totaal;Turks ;2012;0
1237;Mannen;Totaal;Turks ;2013;0
1238;Mannen;Totaal;Turks ;2014;0
1239;Mannen;Totaal;Turks ;2015;0
1240;Mannen;Totaal;Turks ;2016;0
1241;Mannen;Totaal;Turks ;2017;0
1242;Mannen;Totaal;Turks ;2018;0
1243;Mannen;Totaal;Turks ;2019;0
1244;Mannen;Totaal;Turks ;2020;0
1245;Mannen;Totaal;Turks ;2021;0
1246;Mannen;Totaal;Turks ;2022;5
1247;Mannen;Totaal;Turks ;2023;5
1248;Mannen;Totaal;Onbekend;2008;5
1249;Mannen;Totaal;Onbekend;2009;25
1250;Mannen;Totaal;Onbekend;2010;35
1251;Mannen;Totaal;Onbekend;2011;30
1252;Mannen;Totaal;Onbekend;2012;0
1253;Mannen;Totaal;Onbekend;2013;0
1254;Mannen;Totaal;Onbekend;2014;35
1255;Mannen;Totaal;Onbekend;2015;25
1256;Mannen;Totaal;Onbekend;2016;5
1257;Mannen;Totaal;Onbekend;2017;35
1258;Mannen;Totaal;Onbekend;2018;55
1259;Mannen;Totaal;Onbekend;2019;140
1260;Mannen;Totaal;Onbekend;2020;15
1261;Mannen;Totaal;Onbekend;2021;0
1262;Mannen;Totaal;Onbekend;2022;5
1263;Mannen;Totaal;Onbekend;2023;10
1264;Mannen;Totaal;Staatloos;2008;20
1265;Mannen;Totaal;Staatloos;2009;10
1266;Mannen;Totaal;Staatloos;2010;5
1267;Mannen;Totaal;Staatloos;2011;0
1268;Mannen;Totaal;Staatloos;2012;0
1269;Mannen;Totaal;Staatloos;2013;0
1270;Mannen;Totaal;Staatloos;2014;5
1271;Mannen;Totaal;Staatloos;2015;15
1272;Mannen;Totaal;Staatloos;2016;0
1273;Mannen;Totaal;Staatloos;2017;0
1274;Mannen;Totaal;Staatloos;2018;0
1275;Mannen;Totaal;Staatloos;2019;0
1276;Mannen;Totaal;Staatloos;2020;0
1277;Mannen;Totaal;Staatloos;2021;0
1278;Mannen;Totaal;Staatloos;2022;0
1279;Mannen;Totaal;Staatloos;2023;0
1280;Mannen;Jonger dan 18 jaar;Totaal;2008;150
1281;Mannen;Jonger dan 18 jaar;Totaal;2009;70
1282;Mannen;Jonger dan 18 jaar;Totaal;2010;85
1283;Mannen;Jonger dan 18 jaar;Totaal;2011;95
1284;Mannen;Jonger dan 18 jaar;Totaal;2012;85
1285;Mannen;Jonger dan 18 jaar;Totaal;2013;60
1286;Mannen;Jonger dan 18 jaar;Totaal;2014;140
1287;Mannen;Jonger dan 18 jaar;Totaal;2015;110
1288;Mannen;Jonger dan 18 jaar;Totaal;2016;155
1289;Mannen;Jonger dan 18 jaar;Totaal;2017;630
1290;Mannen;Jonger dan 18 jaar;Totaal;2018;340
1291;Mannen;Jonger dan 18 jaar;Totaal;2019;485
1292;Mannen;Jonger dan 18 jaar;Totaal;2020;120
1293;Mannen;Jonger dan 18 jaar;Totaal;2021;105
1294;Mannen;Jonger dan 18 jaar;Totaal;2022;340
1295;Mannen;Jonger dan 18 jaar;Totaal;2023;225
1296;Mannen;Jonger dan 18 jaar;Afghaans ;2008;0
1297;Mannen;Jonger dan 18 jaar;Afghaans ;2009;0
1298;Mannen;Jonger dan 18 jaar;Afghaans ;2010;5
1299;Mannen;Jonger dan 18 jaar;Afghaans ;2011;0
1300;Mannen;Jonger dan 18 jaar;Afghaans ;2012;0
1301;Mannen;Jonger dan 18 jaar;Afghaans ;2013;0
1302;Mannen;Jonger dan 18 jaar;Afghaans ;2014;0
1303;Mannen;Jonger dan 18 jaar;Afghaans ;2015;0
1304;Mannen;Jonger dan 18 jaar;Afghaans ;2016;0
1305;Mannen;Jonger dan 18 jaar;Afghaans ;2017;0
1306;Mannen;Jonger dan 18 jaar;Afghaans ;2018;0
1307;Mannen;Jonger dan 18 jaar;Afghaans ;2019;0
1308;Mannen;Jonger dan 18 jaar;Afghaans ;2020;0
1309;Mannen;Jonger dan 18 jaar;Afghaans ;2021;0
1310;Mannen;Jonger dan 18 jaar;Afghaans ;2022;0
1311;Mannen;Jonger dan 18 jaar;Afghaans ;2023;5
1312;Mannen;Jonger dan 18 jaar;Bhutaans ;2008;5
1313;Mannen;Jonger dan 18 jaar;Bhutaans ;2009;5
1314;Mannen;Jonger dan 18 jaar;Bhutaans ;2010;5
1315;Mannen;Jonger dan 18 jaar;Bhutaans ;2011;5
1316;Mannen;Jonger dan 18 jaar;Bhutaans ;2012;0
1317;Mannen;Jonger dan 18 jaar;Bhutaans ;2013;0
1318;Mannen;Jonger dan 18 jaar;Bhutaans ;2014;0
1319;Mannen;Jonger dan 18 jaar;Bhutaans ;2015;0
1320;Mannen;Jonger dan 18 jaar;Bhutaans ;2016;0
1321;Mannen;Jonger dan 18 jaar;Bhutaans ;2017;0
1322;Mannen;Jonger dan 18 jaar;Bhutaans ;2018;0
1323;Mannen;Jonger dan 18 jaar;Bhutaans ;2019;0
1324;Mannen;Jonger dan 18 jaar;Bhutaans ;2020;0
1325;Mannen;Jonger dan 18 jaar;Bhutaans ;2021;0
1326;Mannen;Jonger dan 18 jaar;Bhutaans ;2022;0
1327;Mannen;Jonger dan 18 jaar;Bhutaans ;2023;0
1328;Mannen;Jonger dan 18 jaar;Burundisch ;2008;15
1329;Mannen;Jonger dan 18 jaar;Burundisch ;2009;0
1330;Mannen;Jonger dan 18 jaar;Burundisch ;2010;0
1331;Mannen;Jonger dan 18 jaar;Burundisch ;2011;0
1332;Mannen;Jonger dan 18 jaar;Burundisch ;2012;0
1333;Mannen;Jonger dan 18 jaar;Burundisch ;2013;0
1334;Mannen;Jonger dan 18 jaar;Burundisch ;2014;0
1335;Mannen;Jonger dan 18 jaar;Burundisch ;2015;0
1336;Mannen;Jonger dan 18 jaar;Burundisch ;2016;0
1337;Mannen;Jonger dan 18 jaar;Burundisch ;2017;0
1338;Mannen;Jonger dan 18 jaar;Burundisch ;2018;0
1339;Mannen;Jonger dan 18 jaar;Burundisch ;2019;0
1340;Mannen;Jonger dan 18 jaar;Burundisch ;2020;0
1341;Mannen;Jonger dan 18 jaar;Burundisch ;2021;0
1342;Mannen;Jonger dan 18 jaar;Burundisch ;2022;0
1343;Mannen;Jonger dan 18 jaar;Burundisch ;2023;0
1344;Mannen;Jonger dan 18 jaar;Congolees ;2008;5
1345;Mannen;Jonger dan 18 jaar;Congolees ;2009;0
1346;Mannen;Jonger dan 18 jaar;Congolees ;2010;0
1347;Mannen;Jonger dan 18 jaar;Congolees ;2011;5
1348;Mannen;Jonger dan 18 jaar;Congolees ;2012;5
1349;Mannen;Jonger dan 18 jaar;Congolees ;2013;20
1350;Mannen;Jonger dan 18 jaar;Congolees ;2014;0
1351;Mannen;Jonger dan 18 jaar;Congolees ;2015;0
1352;Mannen;Jonger dan 18 jaar;Congolees ;2016;0
1353;Mannen;Jonger dan 18 jaar;Congolees ;2017;0
1354;Mannen;Jonger dan 18 jaar;Congolees ;2018;35
1355;Mannen;Jonger dan 18 jaar;Congolees ;2019;5
1356;Mannen;Jonger dan 18 jaar;Congolees ;2020;0
1357;Mannen;Jonger dan 18 jaar;Congolees ;2021;0
1358;Mannen;Jonger dan 18 jaar;Congolees ;2022;0
1359;Mannen;Jonger dan 18 jaar;Congolees ;2023;0
1360;Mannen;Jonger dan 18 jaar;Congolees (Democratische Republiek) ;2008;10
1361;Mannen;Jonger dan 18 jaar;Congolees (Democratische Republiek) ;2009;5
1362;Mannen;Jonger dan 18 jaar;Congolees (Democratische Republiek) ;2010;0
1363;Mannen;Jonger dan 18 jaar;Congolees (Democratische Republiek) ;2011;0
1364;Mannen;Jonger dan 18 jaar;Congolees (Democratische Republiek) ;2012;10
1365;Mannen;Jonger dan 18 jaar;Congolees (Democratische Republiek) ;2013;0
1366;Mannen;Jonger dan 18 jaar;Congolees (Democratische Republiek) ;2014;5
1367;Mannen;Jonger dan 18 jaar;Congolees (Democratische Republiek) ;2015;30
1368;Mannen;Jonger dan 18 jaar;Congolees (Democratische Republiek) ;2016;10
1369;Mannen;Jonger dan 18 jaar;Congolees (Democratische Republiek) ;2017;0
1370;Mannen;Jonger dan 18 jaar;Congolees (Democratische Republiek) ;2018;5
1371;Mannen;Jonger dan 18 jaar;Congolees (Democratische Republiek) ;2019;10
1372;Mannen;Jonger dan 18 jaar;Congolees (Democratische Republiek) ;2020;0
1373;Mannen;Jonger dan 18 jaar;Congolees (Democratische Republiek) ;2021;5
1374;Mannen;Jonger dan 18 jaar;Congolees (Democratische Republiek) ;2022;45
1375;Mannen;Jonger dan 18 jaar;Congolees (Democratische Republiek) ;2023;35
1376;Mannen;Jonger dan 18 jaar;Eritrees ;2008;5
1377;Mannen;Jonger dan 18 jaar;Eritrees ;2009;5
1378;Mannen;Jonger dan 18 jaar;Eritrees ;2010;5
1379;Mannen;Jonger dan 18 jaar;Eritrees ;2011;10
1380;Mannen;Jonger dan 18 jaar;Eritrees ;2012;10
1381;Mannen;Jonger dan 18 jaar;Eritrees ;2013;10
1382;Mannen;Jonger dan 18 jaar;Eritrees ;2014;30
1383;Mannen;Jonger dan 18 jaar;Eritrees ;2015;5
1384;Mannen;Jonger dan 18 jaar;Eritrees ;2016;0
1385;Mannen;Jonger dan 18 jaar;Eritrees ;2017;0
1386;Mannen;Jonger dan 18 jaar;Eritrees ;2018;5
1387;Mannen;Jonger dan 18 jaar;Eritrees ;2019;5
1388;Mannen;Jonger dan 18 jaar;Eritrees ;2020;5
1389;Mannen;Jonger dan 18 jaar;Eritrees ;2021;5
1390;Mannen;Jonger dan 18 jaar;Eritrees ;2022;0
1391;Mannen;Jonger dan 18 jaar;Eritrees ;2023;15
1392;Mannen;Jonger dan 18 jaar;Ethiopisch ;2008;10
1393;Mannen;Jonger dan 18 jaar;Ethiopisch ;2009;15
1394;Mannen;Jonger dan 18 jaar;Ethiopisch ;2010;0
1395;Mannen;Jonger dan 18 jaar;Ethiopisch ;2011;25
1396;Mannen;Jonger dan 18 jaar;Ethiopisch ;2012;10
1397;Mannen;Jonger dan 18 jaar;Ethiopisch ;2013;0
1398;Mannen;Jonger dan 18 jaar;Ethiopisch ;2014;20
1399;Mannen;Jonger dan 18 jaar;Ethiopisch ;2015;0
1400;Mannen;Jonger dan 18 jaar;Ethiopisch ;2016;5
1401;Mannen;Jonger dan 18 jaar;Ethiopisch ;2017;0
1402;Mannen;Jonger dan 18 jaar;Ethiopisch ;2018;0
1403;Mannen;Jonger dan 18 jaar;Ethiopisch ;2019;0
1404;Mannen;Jonger dan 18 jaar;Ethiopisch ;2020;0
1405;Mannen;Jonger dan 18 jaar;Ethiopisch ;2021;0
1406;Mannen;Jonger dan 18 jaar;Ethiopisch ;2022;0
1407;Mannen;Jonger dan 18 jaar;Ethiopisch ;2023;0
1408;Mannen;Jonger dan 18 jaar;Iraaks ;2008;35
1409;Mannen;Jonger dan 18 jaar;Iraaks ;2009;10
1410;Mannen;Jonger dan 18 jaar;Iraaks ;2010;25
1411;Mannen;Jonger dan 18 jaar;Iraaks ;2011;10
1412;Mannen;Jonger dan 18 jaar;Iraaks ;2012;20
1413;Mannen;Jonger dan 18 jaar;Iraaks ;2013;10
1414;Mannen;Jonger dan 18 jaar;Iraaks ;2014;0
1415;Mannen;Jonger dan 18 jaar;Iraaks ;2015;0
1416;Mannen;Jonger dan 18 jaar;Iraaks ;2016;0
1417;Mannen;Jonger dan 18 jaar;Iraaks ;2017;0
1418;Mannen;Jonger dan 18 jaar;Iraaks ;2018;0
1419;Mannen;Jonger dan 18 jaar;Iraaks ;2019;0
1420;Mannen;Jonger dan 18 jaar;Iraaks ;2020;0
1421;Mannen;Jonger dan 18 jaar;Iraaks ;2021;0
1422;Mannen;Jonger dan 18 jaar;Iraaks ;2022;0
1423;Mannen;Jonger dan 18 jaar;Iraaks ;2023;0
1424;Mannen;Jonger dan 18 jaar;Jemenitisch ;2008;0
1425;Mannen;Jonger dan 18 jaar;Jemenitisch ;2009;0
1426;Mannen;Jonger dan 18 jaar;Jemenitisch ;2010;0
1427;Mannen;Jonger dan 18 jaar;Jemenitisch ;2011;0
1428;Mannen;Jonger dan 18 jaar;Jemenitisch ;2012;0
1429;Mannen;Jonger dan 18 jaar;Jemenitisch ;2013;0
1430;Mannen;Jonger dan 18 jaar;Jemenitisch ;2014;0
1431;Mannen;Jonger dan 18 jaar;Jemenitisch ;2015;0
1432;Mannen;Jonger dan 18 jaar;Jemenitisch ;2016;0
1433;Mannen;Jonger dan 18 jaar;Jemenitisch ;2017;0
1434;Mannen;Jonger dan 18 jaar;Jemenitisch ;2018;0
1435;Mannen;Jonger dan 18 jaar;Jemenitisch ;2019;0
1436;Mannen;Jonger dan 18 jaar;Jemenitisch ;2020;0
1437;Mannen;Jonger dan 18 jaar;Jemenitisch ;2021;0
1438;Mannen;Jonger dan 18 jaar;Jemenitisch ;2022;5
1439;Mannen;Jonger dan 18 jaar;Jemenitisch ;2023;0
1440;Mannen;Jonger dan 18 jaar;Laotiaans ;2008;0
1441;Mannen;Jonger dan 18 jaar;Laotiaans ;2009;0
1442;Mannen;Jonger dan 18 jaar;Laotiaans ;2010;10
1443;Mannen;Jonger dan 18 jaar;Laotiaans ;2011;0
1444;Mannen;Jonger dan 18 jaar;Laotiaans ;2012;0
1445;Mannen;Jonger dan 18 jaar;Laotiaans ;2013;0
1446;Mannen;Jonger dan 18 jaar;Laotiaans ;2014;0
1447;Mannen;Jonger dan 18 jaar;Laotiaans ;2015;0
1448;Mannen;Jonger dan 18 jaar;Laotiaans ;2016;0
1449;Mannen;Jonger dan 18 jaar;Laotiaans ;2017;0
1450;Mannen;Jonger dan 18 jaar;Laotiaans ;2018;0
1451;Mannen;Jonger dan 18 jaar;Laotiaans ;2019;0
1452;Mannen;Jonger dan 18 jaar;Laotiaans ;2020;0
1453;Mannen;Jonger dan 18 jaar;Laotiaans ;2021;0
1454;Mannen;Jonger dan 18 jaar;Laotiaans ;2022;0
1455;Mannen;Jonger dan 18 jaar;Laotiaans ;2023;0
1456;Mannen;Jonger dan 18 jaar;Myanmarees ;2008;30
1457;Mannen;Jonger dan 18 jaar;Myanmarees ;2009;0
1458;Mannen;Jonger dan 18 jaar;Myanmarees ;2010;10
1459;Mannen;Jonger dan 18 jaar;Myanmarees ;2011;20
1460;Mannen;Jonger dan 18 jaar;Myanmarees ;2012;15
1461;Mannen;Jonger dan 18 jaar;Myanmarees ;2013;10
1462;Mannen;Jonger dan 18 jaar;Myanmarees ;2014;0
1463;Mannen;Jonger dan 18 jaar;Myanmarees ;2015;0
1464;Mannen;Jonger dan 18 jaar;Myanmarees ;2016;0
1465;Mannen;Jonger dan 18 jaar;Myanmarees ;2017;0
1466;Mannen;Jonger dan 18 jaar;Myanmarees ;2018;0
1467;Mannen;Jonger dan 18 jaar;Myanmarees ;2019;0
1468;Mannen;Jonger dan 18 jaar;Myanmarees ;2020;0
1469;Mannen;Jonger dan 18 jaar;Myanmarees ;2021;0
1470;Mannen;Jonger dan 18 jaar;Myanmarees ;2022;0
1471;Mannen;Jonger dan 18 jaar;Myanmarees ;2023;0
1472;Mannen;Jonger dan 18 jaar;Pakistaans ;2008;0
1473;Mannen;Jonger dan 18 jaar;Pakistaans ;2009;0
1474;Mannen;Jonger dan 18 jaar;Pakistaans ;2010;0
1475;Mannen;Jonger dan 18 jaar;Pakistaans ;2011;0
1476;Mannen;Jonger dan 18 jaar;Pakistaans ;2012;10
1477;Mannen;Jonger dan 18 jaar;Pakistaans ;2013;10
1478;Mannen;Jonger dan 18 jaar;Pakistaans ;2014;5
1479;Mannen;Jonger dan 18 jaar;Pakistaans ;2015;10
1480;Mannen;Jonger dan 18 jaar;Pakistaans ;2016;0
1481;Mannen;Jonger dan 18 jaar;Pakistaans ;2017;0
1482;Mannen;Jonger dan 18 jaar;Pakistaans ;2018;0
1483;Mannen;Jonger dan 18 jaar;Pakistaans ;2019;0
1484;Mannen;Jonger dan 18 jaar;Pakistaans ;2020;0
1485;Mannen;Jonger dan 18 jaar;Pakistaans ;2021;0
1486;Mannen;Jonger dan 18 jaar;Pakistaans ;2022;0
1487;Mannen;Jonger dan 18 jaar;Pakistaans ;2023;10
1488;Mannen;Jonger dan 18 jaar;Soedanees ;2008;0
1489;Mannen;Jonger dan 18 jaar;Soedanees ;2009;5
1490;Mannen;Jonger dan 18 jaar;Soedanees ;2010;0
1491;Mannen;Jonger dan 18 jaar;Soedanees ;2011;0
1492;Mannen;Jonger dan 18 jaar;Soedanees ;2012;0
1493;Mannen;Jonger dan 18 jaar;Soedanees ;2013;0
1494;Mannen;Jonger dan 18 jaar;Soedanees ;2014;0
1495;Mannen;Jonger dan 18 jaar;Soedanees ;2015;0
1496;Mannen;Jonger dan 18 jaar;Soedanees ;2016;0
1497;Mannen;Jonger dan 18 jaar;Soedanees ;2017;0
1498;Mannen;Jonger dan 18 jaar;Soedanees ;2018;15
1499;Mannen;Jonger dan 18 jaar;Soedanees ;2019;15
1500;Mannen;Jonger dan 18 jaar;Soedanees ;2020;25
1501;Mannen;Jonger dan 18 jaar;Soedanees ;2021;0
1502;Mannen;Jonger dan 18 jaar;Soedanees ;2022;0
1503;Mannen;Jonger dan 18 jaar;Soedanees ;2023;10
1504;Mannen;Jonger dan 18 jaar;Somalisch ;2008;0
1505;Mannen;Jonger dan 18 jaar;Somalisch ;2009;5
1506;Mannen;Jonger dan 18 jaar;Somalisch ;2010;0
1507;Mannen;Jonger dan 18 jaar;Somalisch ;2011;0
1508;Mannen;Jonger dan 18 jaar;Somalisch ;2012;0
1509;Mannen;Jonger dan 18 jaar;Somalisch ;2013;0
1510;Mannen;Jonger dan 18 jaar;Somalisch ;2014;0
1511;Mannen;Jonger dan 18 jaar;Somalisch ;2015;0
1512;Mannen;Jonger dan 18 jaar;Somalisch ;2016;0
1513;Mannen;Jonger dan 18 jaar;Somalisch ;2017;0
1514;Mannen;Jonger dan 18 jaar;Somalisch ;2018;5
1515;Mannen;Jonger dan 18 jaar;Somalisch ;2019;0
1516;Mannen;Jonger dan 18 jaar;Somalisch ;2020;0
1517;Mannen;Jonger dan 18 jaar;Somalisch ;2021;0
1518;Mannen;Jonger dan 18 jaar;Somalisch ;2022;5
1519;Mannen;Jonger dan 18 jaar;Somalisch ;2023;0
1520;Mannen;Jonger dan 18 jaar;Sri Lankaans ;2008;5
1521;Mannen;Jonger dan 18 jaar;Sri Lankaans ;2009;0
1522;Mannen;Jonger dan 18 jaar;Sri Lankaans ;2010;0
1523;Mannen;Jonger dan 18 jaar;Sri Lankaans ;2011;5
1524;Mannen;Jonger dan 18 jaar;Sri Lankaans ;2012;5
1525;Mannen;Jonger dan 18 jaar;Sri Lankaans ;2013;0
1526;Mannen;Jonger dan 18 jaar;Sri Lankaans ;2014;5
1527;Mannen;Jonger dan 18 jaar;Sri Lankaans ;2015;0
1528;Mannen;Jonger dan 18 jaar;Sri Lankaans ;2016;0
1529;Mannen;Jonger dan 18 jaar;Sri Lankaans ;2017;0
1530;Mannen;Jonger dan 18 jaar;Sri Lankaans ;2018;0
1531;Mannen;Jonger dan 18 jaar;Sri Lankaans ;2019;0
1532;Mannen;Jonger dan 18 jaar;Sri Lankaans ;2020;0
1533;Mannen;Jonger dan 18 jaar;Sri Lankaans ;2021;0
1534;Mannen;Jonger dan 18 jaar;Sri Lankaans ;2022;0
1535;Mannen;Jonger dan 18 jaar;Sri Lankaans ;2023;0
1536;Mannen;Jonger dan 18 jaar;Syrisch ;2008;0
1537;Mannen;Jonger dan 18 jaar;Syrisch ;2009;0
1538;Mannen;Jonger dan 18 jaar;Syrisch ;2010;0
1539;Mannen;Jonger dan 18 jaar;Syrisch ;2011;0
1540;Mannen;Jonger dan 18 jaar;Syrisch ;2012;0
1541;Mannen;Jonger dan 18 jaar;Syrisch ;2013;5
1542;Mannen;Jonger dan 18 jaar;Syrisch ;2014;50
1543;Mannen;Jonger dan 18 jaar;Syrisch ;2015;40
1544;Mannen;Jonger dan 18 jaar;Syrisch ;2016;130
1545;Mannen;Jonger dan 18 jaar;Syrisch ;2017;610
1546;Mannen;Jonger dan 18 jaar;Syrisch ;2018;230
1547;Mannen;Jonger dan 18 jaar;Syrisch ;2019;350
1548;Mannen;Jonger dan 18 jaar;Syrisch ;2020;75
1549;Mannen;Jonger dan 18 jaar;Syrisch ;2021;85
1550;Mannen;Jonger dan 18 jaar;Syrisch ;2022;275
1551;Mannen;Jonger dan 18 jaar;Syrisch ;2023;140
1552;Mannen;Jonger dan 18 jaar;Turks ;2008;0
1553;Mannen;Jonger dan 18 jaar;Turks ;2009;0
1554;Mannen;Jonger dan 18 jaar;Turks ;2010;0
1555;Mannen;Jonger dan 18 jaar;Turks ;2011;0
1556;Mannen;Jonger dan 18 jaar;Turks ;2012;0
1557;Mannen;Jonger dan 18 jaar;Turks ;2013;0
1558;Mannen;Jonger dan 18 jaar;Turks ;2014;0
1559;Mannen;Jonger dan 18 jaar;Turks ;2015;0
1560;Mannen;Jonger dan 18 jaar;Turks ;2016;0
1561;Mannen;Jonger dan 18 jaar;Turks ;2017;0
1562;Mannen;Jonger dan 18 jaar;Turks ;2018;0
1563;Mannen;Jonger dan 18 jaar;Turks ;2019;0
1564;Mannen;Jonger dan 18 jaar;Turks ;2020;0
1565;Mannen;Jonger dan 18 jaar;Turks ;2021;0
1566;Mannen;Jonger dan 18 jaar;Turks ;2022;5
1567;Mannen;Jonger dan 18 jaar;Turks ;2023;0
1568;Mannen;Jonger dan 18 jaar;Onbekend;2008;5
1569;Mannen;Jonger dan 18 jaar;Onbekend;2009;10
1570;Mannen;Jonger dan 18 jaar;Onbekend;2010;20
1571;Mannen;Jonger dan 18 jaar;Onbekend;2011;10
1572;Mannen;Jonger dan 18 jaar;Onbekend;2012;0
1573;Mannen;Jonger dan 18 jaar;Onbekend;2013;0
1574;Mannen;Jonger dan 18 jaar;Onbekend;2014;15
1575;Mannen;Jonger dan 18 jaar;Onbekend;2015;10
1576;Mannen;Jonger dan 18 jaar;Onbekend;2016;0
1577;Mannen;Jonger dan 18 jaar;Onbekend;2017;15
1578;Mannen;Jonger dan 18 jaar;Onbekend;2018;35
1579;Mannen;Jonger dan 18 jaar;Onbekend;2019;85
1580;Mannen;Jonger dan 18 jaar;Onbekend;2020;10
1581;Mannen;Jonger dan 18 jaar;Onbekend;2021;0
1582;Mannen;Jonger dan 18 jaar;Onbekend;2022;5
1583;Mannen;Jonger dan 18 jaar;Onbekend;2023;5
1584;Mannen;Jonger dan 18 jaar;Staatloos;2008;5
1585;Mannen;Jonger dan 18 jaar;Staatloos;2009;5
1586;Mannen;Jonger dan 18 jaar;Staatloos;2010;0
1587;Mannen;Jonger dan 18 jaar;Staatloos;2011;0
1588;Mannen;Jonger dan 18 jaar;Staatloos;2012;0
1589;Mannen;Jonger dan 18 jaar;Staatloos;2013;0
1590;Mannen;Jonger dan 18 jaar;Staatloos;2014;0
1591;Mannen;Jonger dan 18 jaar;Staatloos;2015;5
1592;Mannen;Jonger dan 18 jaar;Staatloos;2016;0
1593;Mannen;Jonger dan 18 jaar;Staatloos;2017;0
1594;Mannen;Jonger dan 18 jaar;Staatloos;2018;0
1595;Mannen;Jonger dan 18 jaar;Staatloos;2019;0
1596;Mannen;Jonger dan 18 jaar;Staatloos;2020;0
1597;Mannen;Jonger dan 18 jaar;Staatloos;2021;0
1598;Mannen;Jonger dan 18 jaar;Staatloos;2022;0
1599;Mannen;Jonger dan 18 jaar;Staatloos;2023;0
1600;Mannen;18 jaar of ouder;Totaal;2008;170
1601;Mannen;18 jaar of ouder;Totaal;2009;95
1602;Mannen;18 jaar of ouder;Totaal;2010;125
1603;Mannen;18 jaar of ouder;Totaal;2011;195
1604;Mannen;18 jaar of ouder;Totaal;2012;135
1605;Mannen;18 jaar of ouder;Totaal;2013;95
1606;Mannen;18 jaar of ouder;Totaal;2014;245
1607;Mannen;18 jaar of ouder;Totaal;2015;110
1608;Mannen;18 jaar of ouder;Totaal;2016;180
1609;Mannen;18 jaar of ouder;Totaal;2017;560
