ID;KenmerkenWerknemer;BedrijfstakkenBranchesSBI93;Perioden;TotaalBanen_1;Minimumloon_2;k_105Minimumloon_3;k_110Minimumloon_4;k_115Minimumloon_5;k_120Minimumloon_6;k_130Minimumloon_7;TotaalArbeidsvolume_8;Minimumloon_9;k_105Minimumloon_10;k_110Minimumloon_11;k_115Minimumloon_12;k_120Minimumloon_13;k_130Minimumloon_14
694;Leeftijd: 50 tot 55 jaar;123270;2008;53.3;1.9;2.4;2.9;3.6;4.4;6.4;45.8;0.9;1.1;1.3;1.8;2.4;3.7
695;Leeftijd: 50 tot 55 jaar;123270;2009;53.1;2.3;2.8;3.4;4.2;5.1;7.1;45.3;1.0;1.2;1.5;2.1;2.7;4.0
696;Leeftijd: 50 tot 55 jaar;124750;2006;28.2;0.5;0.6;0.7;0.8;1.0;1.3;25.3;0.3;0.4;0.4;0.5;0.6;0.8
697;Leeftijd: 50 tot 55 jaar;124750;2007;28.8;0.5;0.6;0.7;0.8;0.9;1.3;25.9;0.3;0.4;0.4;0.5;0.6;0.8
698;Leeftijd: 50 tot 55 jaar;124750;2008;28.9;0.4;0.5;0.6;0.7;0.8;1.2;26.1;0.3;0.3;0.4;0.5;0.6;0.8
699;Leeftijd: 50 tot 55 jaar;124750;2009;30.0;0.3;0.4;0.5;0.6;0.7;1.1;27.1;0.2;0.3;0.3;0.4;0.5;0.7
700;Leeftijd: 50 tot 55 jaar;125910;2006;106.6;6.3;8.6;11.8;18.3;22.2;27.9;82.3;3.6;4.9;6.5;9.5;11.8;15.3
701;Leeftijd: 50 tot 55 jaar;125910;2007;115.4;7.1;9.8;13.1;20.1;24.8;31.3;89.9;4.2;5.7;7.5;11.0;13.7;17.9
702;Leeftijd: 50 tot 55 jaar;125910;2008;121.5;6.7;9.5;12.7;17.2;23.0;31.7;95.2;4.0;5.7;7.5;10.0;13.2;18.5
703;Leeftijd: 50 tot 55 jaar;125910;2009;121.4;7.0;9.7;12.6;15.7;20.3;31.1;94.9;4.1;5.7;7.4;9.2;11.7;17.7
704;Leeftijd: 50 tot 55 jaar;129670;2006;75.4;1.4;1.5;1.6;1.8;2.3;2.9;69.0;1.0;1.1;1.2;1.4;1.9;2.3
705;Leeftijd: 50 tot 55 jaar;129670;2007;76.2;1.4;1.4;1.5;1.7;2.2;2.7;69.9;1.1;1.1;1.2;1.3;1.8;2.2
706;Leeftijd: 50 tot 55 jaar;129670;2008;76.6;1.3;1.4;1.5;1.6;2.0;2.5;70.3;1.2;1.2;1.3;1.4;1.8;2.1
707;Leeftijd: 50 tot 55 jaar;129670;2009;78.8;1.3;1.4;1.5;1.6;1.8;2.2;72.3;1.1;1.2;1.3;1.4;1.6;1.9
708;Leeftijd: 50 tot 55 jaar;130250;2006;78.5;0.8;0.9;1.0;1.2;1.6;3.5;62.0;0.5;0.5;0.6;0.7;1.0;2.1
709;Leeftijd: 50 tot 55 jaar;130250;2007;80.0;0.8;0.9;1.0;1.1;1.5;3.3;62.8;0.5;0.6;0.6;0.7;0.9;2.0
710;Leeftijd: 50 tot 55 jaar;130250;2008;81.0;0.7;0.8;0.9;1.1;1.5;3.0;63.7;0.5;0.5;0.6;0.7;0.9;1.8
711;Leeftijd: 50 tot 55 jaar;130250;2009;80.8;0.7;0.8;0.9;1.1;1.5;2.9;62.9;0.5;0.5;0.6;0.7;0.9;1.7
712;Leeftijd: 50 tot 55 jaar;131410;2006;147.5;2.9;4.4;6.6;9.3;12.8;21.0;103.6;1.7;2.4;3.5;5.0;6.9;11.6
713;Leeftijd: 50 tot 55 jaar;131410;2007;155.5;3.3;4.8;6.9;9.7;13.3;21.6;109.8;1.9;2.7;3.8;5.3;7.3;12.1
714;Leeftijd: 50 tot 55 jaar;131410;2008;162.5;3.1;4.4;6.2;9.0;12.4;21.1;115.1;1.9;2.6;3.6;5.1;7.1;12.2
715;Leeftijd: 50 tot 55 jaar;131410;2009;170.1;4.3;5.8;7.7;10.3;13.5;22.0;119.7;2.7;3.5;4.6;6.0;7.9;12.9
716;Leeftijd: 50 tot 55 jaar;134150;2006;29.7;1.6;2.1;2.7;3.4;4.0;5.2;21.7;0.9;1.1;1.5;1.9;2.2;2.9
717;Leeftijd: 50 tot 55 jaar;134150;2007;30.2;1.7;2.1;2.8;3.4;4.1;5.4;22.1;0.9;1.2;1.5;2.0;2.3;3.1
718;Leeftijd: 50 tot 55 jaar;134150;2008;31.1;1.6;2.1;2.7;3.4;4.0;5.4;22.7;0.8;1.1;1.5;1.9;2.3;3.1
719;Leeftijd: 50 tot 55 jaar;134150;2009;33.3;1.6;2.1;2.8;3.5;4.1;5.5;24.2;0.9;1.2;1.6;2.0;2.4;3.2
720;Leeftijd: 55 tot 60 jaar;100010;2006;612.4;21.5;28.4;37.4;50.4;64.2;92.5;491.5;12.5;16.3;21.2;28.1;36.6;54.3
721;Leeftijd: 55 tot 60 jaar;100010;2007;627.9;21.4;28.6;37.8;51.2;65.7;95.1;506.0;12.7;16.7;21.9;29.2;38.1;56.9
722;Leeftijd: 55 tot 60 jaar;100010;2008;648.2;20.1;27.4;36.4;48.1;62.7;94.0;524.3;12.0;16.2;21.4;28.3;37.2;56.9
723;Leeftijd: 55 tot 60 jaar;100010;2009;662.9;20.8;28.4;37.8;48.1;61.9;94.2;535.8;12.6;17.0;22.5;28.8;37.5;57.3
724;Leeftijd: 55 tot 60 jaar;100070;2006;6.9;0.5;0.7;0.9;1.1;1.3;1.8;5.0;0.3;0.4;0.4;0.5;0.6;0.9
725;Leeftijd: 55 tot 60 jaar;100070;2007;6.8;0.5;0.6;0.8;1.0;1.3;1.8;5.0;0.2;0.3;0.4;0.5;0.7;1.0
726;Leeftijd: 55 tot 60 jaar;100070;2008;6.8;0.4;0.6;0.8;1.0;1.3;1.8;5.0;0.2;0.3;0.4;0.6;0.7;1.0
727;Leeftijd: 55 tot 60 jaar;100070;2009;6.8;0.3;0.5;0.7;0.8;1.1;1.7;5.0;0.2;0.3;0.4;0.5;0.6;0.9
728;Leeftijd: 55 tot 60 jaar;101030;2006;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0
729;Leeftijd: 55 tot 60 jaar;101030;2007;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0
730;Leeftijd: 55 tot 60 jaar;101030;2008;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0
731;Leeftijd: 55 tot 60 jaar;101030;2009;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0
732;Leeftijd: 55 tot 60 jaar;101760;2006;87.6;2.2;3.3;4.7;6.4;8.7;13.8;80.0;1.6;2.4;3.4;4.8;6.6;11.0
733;Leeftijd: 55 tot 60 jaar;101760;2007;87.6;2.2;3.3;4.9;6.6;9.0;14.4;80.3;1.6;2.5;3.6;5.0;7.0;11.6
734;Leeftijd: 55 tot 60 jaar;101760;2008;89.3;2.3;3.6;5.2;7.1;9.5;14.9;81.8;1.7;2.7;3.9;5.5;7.5;12.0
735;Leeftijd: 55 tot 60 jaar;101760;2009;88.8;2.3;3.8;5.6;7.4;10.3;15.5;81.1;1.8;2.9;4.3;5.7;8.2;12.5
736;Leeftijd: 55 tot 60 jaar;112710;2006;3.1;0.0;0.0;0.0;0.0;0.0;0.0;2.9;0.0;0.0;0.0;0.0;0.0;0.0
737;Leeftijd: 55 tot 60 jaar;112710;2007;3.4;0.0;0.0;0.0;0.0;0.0;0.0;3.3;0.0;0.0;0.0;0.0;0.0;0.0
738;Leeftijd: 55 tot 60 jaar;112710;2008;3.6;0.0;0.0;0.0;0.0;0.0;0.0;3.4;0.0;0.0;0.0;0.0;0.0;0.0
739;Leeftijd: 55 tot 60 jaar;112710;2009;3.9;0.0;0.0;0.0;0.0;0.0;0.0;3.7;0.0;0.0;0.0;0.0;0.0;0.0
740;Leeftijd: 55 tot 60 jaar;113110;2006;39.8;0.5;0.6;0.7;0.9;1.0;1.4;36.6;0.4;0.4;0.5;0.5;0.6;0.8
741;Leeftijd: 55 tot 60 jaar;113110;2007;40.0;0.5;0.6;0.7;0.8;0.9;1.3;36.9;0.3;0.4;0.5;0.5;0.6;0.8
742;Leeftijd: 55 tot 60 jaar;113110;2008;40.3;0.4;0.5;0.6;0.7;0.8;1.1;37.1;0.2;0.3;0.4;0.4;0.5;0.7
743;Leeftijd: 55 tot 60 jaar;113110;2009;39.5;0.3;0.4;0.5;0.6;0.7;1.0;36.5;0.2;0.2;0.3;0.4;0.4;0.6
744;Leeftijd: 55 tot 60 jaar;114110;2006;73.0;4.9;6.7;8.9;11.4;13.9;19.1;56.6;2.7;3.6;4.7;6.1;7.4;10.6
745;Leeftijd: 55 tot 60 jaar;114110;2007;72.3;4.6;6.4;8.6;11.2;13.8;19.2;56.4;2.6;3.5;4.7;6.1;7.6;10.8
746;Leeftijd: 55 tot 60 jaar;114110;2008;72.8;4.5;6.3;8.6;11.2;13.7;19.2;56.9;2.5;3.5;4.7;6.2;7.6;11.0
747;Leeftijd: 55 tot 60 jaar;114110;2009;72.3;4.2;6.0;8.4;10.8;13.3;18.7;56.6;2.4;3.3;4.6;5.9;7.4;10.8
748;Leeftijd: 55 tot 60 jaar;122690;2006;11.8;1.1;1.4;1.9;2.5;3.1;4.6;7.0;0.5;0.6;0.9;1.1;1.4;2.1
749;Leeftijd: 55 tot 60 jaar;122690;2007;11.9;1.0;1.5;2.1;2.7;3.4;4.9;7.1;0.5;0.7;0.9;1.2;1.5;2.3
750;Leeftijd: 55 tot 60 jaar;122690;2008;12.2;1.0;1.5;2.1;2.7;3.5;5.1;7.3;0.5;0.7;0.9;1.2;1.6;2.5
751;Leeftijd: 55 tot 60 jaar;122690;2009;12.2;0.9;1.4;2.0;2.6;3.3;4.9;7.4;0.4;0.6;0.9;1.2;1.6;2.4
752;Leeftijd: 55 tot 60 jaar;123270;2006;43.2;1.6;1.9;2.4;3.0;3.9;5.8;36.3;0.9;1.1;1.3;1.7;2.2;3.4
753;Leeftijd: 55 tot 60 jaar;123270;2007;44.2;1.6;1.9;2.4;3.0;3.9;6.0;37.2;0.9;1.0;1.3;1.7;2.2;3.6
754;Leeftijd: 55 tot 60 jaar;123270;2008;44.8;1.5;1.9;2.3;2.9;3.8;5.7;38.0;0.7;0.9;1.2;1.6;2.1;3.3
755;Leeftijd: 55 tot 60 jaar;123270;2009;45.6;1.7;2.1;2.6;3.3;4.3;6.1;38.5;0.7;0.9;1.2;1.7;2.3;3.5
756;Leeftijd: 55 tot 60 jaar;124750;2006;20.6;0.6;0.7;0.8;0.9;1.0;1.3;18.1;0.4;0.4;0.5;0.6;0.6;0.8
757;Leeftijd: 55 tot 60 jaar;124750;2007;20.4;0.5;0.6;0.7;0.8;0.9;1.1;18.0;0.3;0.4;0.4;0.5;0.6;0.7
758;Leeftijd: 55 tot 60 jaar;124750;2008;20.2;0.4;0.5;0.5;0.6;0.7;1.0;18.0;0.3;0.3;0.3;0.4;0.5;0.6
759;Leeftijd: 55 tot 60 jaar;124750;2009;20.8;0.3;0.4;0.4;0.5;0.6;0.8;18.8;0.2;0.2;0.3;0.3;0.4;0.5
760;Leeftijd: 55 tot 60 jaar;125910;2006;81.0;4.7;6.3;8.3;12.8;15.8;19.8;61.6;2.6;3.4;4.4;6.3;7.9;10.3
761;Leeftijd: 55 tot 60 jaar;125910;2007;85.2;5.2;6.8;8.9;13.6;17.0;21.5;65.2;2.9;3.8;4.9;7.0;8.8;11.5
762;Leeftijd: 55 tot 60 jaar;125910;2008;88.7;4.6;6.4;8.3;11.0;14.9;21.2;68.4;2.7;3.6;4.6;6.0;8.1;11.6
763;Leeftijd: 55 tot 60 jaar;125910;2009;87.3;4.7;6.4;8.2;10.1;13.0;20.8;67.4;2.7;3.6;4.6;5.7;7.3;11.3
764;Leeftijd: 55 tot 60 jaar;129670;2006;52.4;1.1;1.2;1.4;1.5;2.1;2.6;46.8;0.9;1.0;1.1;1.2;1.8;2.2
765;Leeftijd: 55 tot 60 jaar;129670;2007;55.6;1.0;1.1;1.3;1.4;2.0;2.4;50.1;0.9;1.0;1.1;1.2;1.7;2.0
766;Leeftijd: 55 tot 60 jaar;129670;2008;59.0;1.0;1.1;1.2;1.3;1.8;2.2;53.5;0.9;0.9;1.0;1.1;1.6;1.9
767;Leeftijd: 55 tot 60 jaar;129670;2009;63.8;1.1;1.2;1.3;1.4;1.7;2.1;58.2;0.9;1.0;1.1;1.2;1.4;1.7
768;Leeftijd: 55 tot 60 jaar;130250;2006;64.6;0.7;0.7;0.8;1.0;1.3;3.1;50.8;0.4;0.4;0.5;0.6;0.8;1.8
769;Leeftijd: 55 tot 60 jaar;130250;2007;66.1;0.6;0.7;0.8;0.9;1.1;2.8;52.0;0.4;0.4;0.5;0.6;0.7;1.7
770;Leeftijd: 55 tot 60 jaar;130250;2008;68.7;0.5;0.6;0.7;0.8;1.1;2.6;54.4;0.3;0.4;0.4;0.5;0.7;1.5
771;Leeftijd: 55 tot 60 jaar;130250;2009;70.9;0.5;0.6;0.7;0.9;1.2;2.5;55.9;0.3;0.4;0.4;0.5;0.7;1.5
772;Leeftijd: 55 tot 60 jaar;131410;2006;103.1;2.1;3.0;4.4;6.3;8.9;14.9;71.2;1.1;1.6;2.3;3.3;4.7;8.0
773;Leeftijd: 55 tot 60 jaar;131410;2007;109.1;2.3;3.2;4.6;6.5;9.2;15.4;76.1;1.3;1.8;2.5;3.5;4.9;8.4
774;Leeftijd: 55 tot 60 jaar;131410;2008;116.0;2.1;2.9;4.0;5.9;8.3;15.1;81.5;1.2;1.6;2.3;3.3;4.6;8.4
775;Leeftijd: 55 tot 60 jaar;131410;2009;123.4;3.1;4.0;5.3;7.0;9.3;15.8;86.4;2.0;2.5;3.1;4.0;5.4;9.0
776;Leeftijd: 55 tot 60 jaar;134150;2006;24.6;1.4;1.8;2.2;2.7;3.2;4.3;17.7;0.7;0.9;1.2;1.5;1.8;2.4
777;Leeftijd: 55 tot 60 jaar;134150;2007;24.4;1.4;1.8;2.2;2.7;3.2;4.3;17.7;0.7;1.0;1.2;1.5;1.8;2.4
778;Leeftijd: 55 tot 60 jaar;134150;2008;25.0;1.4;1.7;2.2;2.7;3.1;4.1;18.1;0.7;0.9;1.2;1.5;1.8;2.3
779;Leeftijd: 55 tot 60 jaar;134150;2009;26.6;1.3;1.7;2.2;2.7;3.2;4.3;19.4;0.8;1.0;1.3;1.6;1.9;2.5
780;Leeftijd: 60 tot 65 jaar;100010;2006;188.1;12.5;15.6;19.5;24.5;30.4;41.4;133.7;7.0;8.5;10.4;13.0;16.6;23.1
781;Leeftijd: 60 tot 65 jaar;100010;2007;234.4;14.1;17.9;22.4;28.7;35.9;49.5;169.6;8.1;10.0;12.3;15.6;19.8;28.0
782;Leeftijd: 60 tot 65 jaar;100010;2008;275.2;14.3;18.6;23.7;29.9;37.7;53.8;200.5;8.1;10.2;12.9;16.4;21.1;30.5
783;Leeftijd: 60 tot 65 jaar;100010;2009;307.9;15.4;20.2;25.9;32.2;40.4;57.9;225.8;8.6;11.0;14.1;17.7;22.8;32.8
784;Leeftijd: 60 tot 65 jaar;100070;2006;2.9;0.4;0.5;0.6;0.7;0.9;1.1;1.7;0.2;0.3;0.3;0.4;0.4;0.5
785;Leeftijd: 60 tot 65 jaar;100070;2007;3.3;0.4;0.5;0.6;0.8;0.9;1.2;2.0;0.2;0.2;0.3;0.4;0.4;0.6
786;Leeftijd: 60 tot 65 jaar;100070;2008;3.7;0.4;0.5;0.7;0.8;1.0;1.3;2.2;0.2;0.2;0.3;0.4;0.4;0.6
787;Leeftijd: 60 tot 65 jaar;100070;2009;3.9;0.3;0.4;0.5;0.7;0.8;1.2;2.4;0.2;0.2;0.3;0.3;0.4;0.6
788;Leeftijd: 60 tot 65 jaar;101030;2006;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0
789;Leeftijd: 60 tot 65 jaar;101030;2007;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0
790;Leeftijd: 60 tot 65 jaar;101030;2008;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0
791;Leeftijd: 60 tot 65 jaar;101030;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
792;Leeftijd: 60 tot 65 jaar;101760;2006;25.4;1.1;1.5;2.1;2.8;3.8;5.7;21.3;0.7;1.0;1.4;2.0;2.8;4.4
793;Leeftijd: 60 tot 65 jaar;101760;2007;31.4;1.3;1.9;2.6;3.5;4.7;7.1;26.7;0.9;1.3;1.9;2.6;3.6;5.5
794;Leeftijd: 60 tot 65 jaar;101760;2008;36.7;1.5;2.2;3.2;4.3;5.6;8.1;31.4;1.1;1.6;2.3;3.2;4.3;6.4
795;Leeftijd: 60 tot 65 jaar;101760;2009;39.7;1.5;2.3;3.5;4.6;6.4;9.1;34.1;1.1;1.7;2.6;3.6;5.0;7.2
796;Leeftijd: 60 tot 65 jaar;112710;2006;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0
797;Leeftijd: 60 tot 65 jaar;112710;2007;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0
798;Leeftijd: 60 tot 65 jaar;112710;2008;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0
799;Leeftijd: 60 tot 65 jaar;112710;2009;1.1;0.0;0.0;0.0;0.0;0.0;0.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0
800;Leeftijd: 60 tot 65 jaar;113110;2006;8.9;0.4;0.5;0.5;0.6;0.7;0.9;7.0;0.2;0.3;0.3;0.4;0.4;0.5
801;Leeftijd: 60 tot 65 jaar;113110;2007;11.2;0.4;0.5;0.6;0.6;0.7;1.0;9.0;0.3;0.3;0.3;0.4;0.4;0.6
802;Leeftijd: 60 tot 65 jaar;113110;2008;13.1;0.4;0.4;0.5;0.6;0.7;0.9;10.5;0.2;0.3;0.3;0.4;0.4;0.5
803;Leeftijd: 60 tot 65 jaar;113110;2009;14.5;0.3;0.4;0.5;0.6;0.6;0.8;11.8;0.2;0.3;0.3;0.3;0.4;0.5
804;Leeftijd: 60 tot 65 jaar;114110;2006;29.2;2.9;3.8;4.8;5.8;6.7;8.6;20.0;1.5;1.8;2.3;2.7;3.2;4.2
805;Leeftijd: 60 tot 65 jaar;114110;2007;35.1;3.1;4.1;5.3;6.6;7.8;10.3;24.6;1.6;2.1;2.6;3.2;3.8;5.2
806;Leeftijd: 60 tot 65 jaar;114110;2008;39.8;3.3;4.4;5.7;7.2;8.5;11.5;27.9;1.7;2.2;2.8;3.5;4.2;5.8
807;Leeftijd: 60 tot 65 jaar;114110;2009;42.0;3.4;4.6;6.2;7.7;9.2;12.2;29.5;1.7;2.3;3.0;3.7;4.5;6.2
808;Leeftijd: 60 tot 65 jaar;122690;2006;4.4;0.5;0.7;0.9;1.1;1.4;1.9;2.1;0.2;0.3;0.3;0.4;0.5;0.7
809;Leeftijd: 60 tot 65 jaar;122690;2007;5.4;0.6;0.9;1.1;1.4;1.7;2.4;2.7;0.3;0.3;0.4;0.5;0.7;0.9
810;Leeftijd: 60 tot 65 jaar;122690;2008;6.3;0.6;0.9;1.2;1.6;2.0;2.8;3.3;0.3;0.4;0.5;0.6;0.8;1.1
811;Leeftijd: 60 tot 65 jaar;122690;2009;7.1;0.6;1.0;1.3;1.7;2.1;3.0;3.7;0.3;0.4;0.5;0.6;0.8;1.2
812;Leeftijd: 60 tot 65 jaar;123270;2006;12.5;1.1;1.3;1.6;2.0;2.6;3.8;8.5;0.6;0.7;0.8;1.0;1.3;2.1
813;Leeftijd: 60 tot 65 jaar;123270;2007;16.3;1.3;1.6;1.9;2.4;3.1;4.6;11.3;0.7;0.8;1.0;1.2;1.6;2.5
814;Leeftijd: 60 tot 65 jaar;123270;2008;19.7;1.4;1.7;2.1;2.6;3.3;5.0;13.6;0.6;0.8;0.9;1.2;1.6;2.6
815;Leeftijd: 60 tot 65 jaar;123270;2009;22.6;1.7;2.1;2.5;3.2;4.1;5.8;15.5;0.7;0.9;1.1;1.5;2.0;3.0
816;Leeftijd: 60 tot 65 jaar;124750;2006;6.0;0.5;0.5;0.6;0.7;0.7;0.9;4.7;0.3;0.4;0.4;0.4;0.5;0.6
817;Leeftijd: 60 tot 65 jaar;124750;2007;7.1;0.5;0.6;0.6;0.7;0.8;0.9;5.6;0.3;0.4;0.4;0.5;0.5;0.6
818;Leeftijd: 60 tot 65 jaar;124750;2008;7.4;0.4;0.5;0.5;0.6;0.7;0.8;5.9;0.3;0.3;0.3;0.4;0.4;0.5
819;Leeftijd: 60 tot 65 jaar;124750;2009;7.9;0.3;0.4;0.4;0.5;0.5;0.7;6.6;0.2;0.2;0.3;0.3;0.3;0.4
820;Leeftijd: 60 tot 65 jaar;125910;2006;32.1;2.7;3.4;4.2;5.8;7.1;8.9;22.1;1.5;1.8;2.1;2.8;3.5;4.4
821;Leeftijd: 60 tot 65 jaar;125910;2007;39.7;3.2;4.0;5.0;7.0;8.7;10.9;27.7;1.8;2.1;2.6;3.4;4.3;5.5
822;Leeftijd: 60 tot 65 jaar;125910;2008;46.3;3.1;4.1;5.1;6.4;8.3;11.6;32.1;1.7;2.1;2.6;3.2;4.2;5.8
823;Leeftijd: 60 tot 65 jaar;125910;2009;48.3;3.3;4.3;5.3;6.4;8.0;12.0;33.7;1.7;2.1;2.6;3.1;4.0;5.9
824;Leeftijd: 60 tot 65 jaar;129670;2006;12.8;0.7;0.8;0.8;1.0;1.4;1.7;10.9;0.6;0.7;0.7;0.8;1.3;1.5
825;Leeftijd: 60 tot 65 jaar;129670;2007;16.1;0.7;0.8;0.9;1.0;1.4;1.7;13.8;0.6;0.7;0.8;0.8;1.3;1.5
826;Leeftijd: 60 tot 65 jaar;129670;2008;20.2;0.7;0.8;0.9;1.0;1.5;1.7;17.4;0.7;0.7;0.8;0.9;1.3;1.5
827;Leeftijd: 60 tot 65 jaar;129670;2009;25.2;0.8;0.9;1.0;1.1;1.4;1.7;21.8;0.7;0.8;0.9;1.0;1.2;1.4
828;Leeftijd: 60 tot 65 jaar;130250;2006;20.2;0.4;0.5;0.5;0.6;0.7;1.5;14.8;0.3;0.3;0.3;0.4;0.4;0.9
829;Leeftijd: 60 tot 65 jaar;130250;2007;26.1;0.5;0.6;0.6;0.7;0.8;1.7;19.4;0.3;0.4;0.4;0.4;0.5;1.1
830;Leeftijd: 60 tot 65 jaar;130250;2008;31.5;0.5;0.6;0.6;0.7;0.9;1.8;23.8;0.3;0.4;0.4;0.4;0.6;1.1
831;Leeftijd: 60 tot 65 jaar;130250;2009;36.5;0.6;0.6;0.7;0.8;1.1;1.9;27.7;0.4;0.4;0.4;0.5;0.7;1.2
832;Leeftijd: 60 tot 65 jaar;131410;2006;23.5;0.8;1.1;1.5;1.9;2.6;4.1;14.0;0.4;0.5;0.7;1.0;1.3;2.2
833;Leeftijd: 60 tot 65 jaar;131410;2007;30.2;1.0;1.3;1.8;2.3;3.2;5.1;18.6;0.5;0.7;0.9;1.2;1.6;2.7
834;Leeftijd: 60 tot 65 jaar;131410;2008;36.4;1.0;1.4;1.8;2.4;3.3;5.6;22.8;0.5;0.7;0.9;1.3;1.7;3.0
835;Leeftijd: 60 tot 65 jaar;131410;2009;43.8;1.5;1.9;2.4;3.1;4.0;6.6;27.8;0.8;1.0;1.3;1.7;2.2;3.6
836;Leeftijd: 60 tot 65 jaar;134150;2006;9.7;0.9;1.1;1.3;1.5;1.7;2.3;6.0;0.4;0.5;0.6;0.7;0.9;1.1
837;Leeftijd: 60 tot 65 jaar;134150;2007;11.5;1.0;1.2;1.4;1.7;2.0;2.6;7.3;0.5;0.6;0.7;0.9;1.0;1.4
838;Leeftijd: 60 tot 65 jaar;134150;2008;13.1;1.0;1.2;1.5;1.8;2.1;2.7;8.5;0.5;0.6;0.8;0.9;1.1;1.4
839;Leeftijd: 60 tot 65 jaar;134150;2009;15.0;1.0;1.3;1.6;1.9;2.2;2.9;9.8;0.6;0.7;0.8;1.0;1.2;1.6
840;Leeftijd: 65 tot 75 jaar;100010;2006;47.2;11.6;13.3;15.3;17.2;19.2;22.8;22.1;5.8;6.5;7.2;8.0;8.8;10.3
841;Leeftijd: 65 tot 75 jaar;100010;2007;51.8;12.3;14.2;16.2;18.5;20.7;24.6;24.4;6.3;7.0;7.8;8.7;9.6;11.2
842;Leeftijd: 65 tot 75 jaar;100010;2008;57.3;12.0;14.0;16.0;18.2;20.6;25.0;26.3;6.0;6.8;7.5;8.4;9.4;11.1
843;Leeftijd: 65 tot 75 jaar;100010;2009;60.4;12.1;14.2;16.3;18.6;21.0;25.7;27.3;5.8;6.6;7.5;8.3;9.3;11.1
844;Leeftijd: 65 tot 75 jaar;100070;2006;2.2;0.9;1.1;1.2;1.3;1.4;1.6;1.0;0.4;0.5;0.5;0.6;0.6;0.7
845;Leeftijd: 65 tot 75 jaar;100070;2007;2.6;1.1;1.2;1.4;1.5;1.6;1.8;1.1;0.5;0.5;0.6;0.6;0.7;0.8
846;Leeftijd: 65 tot 75 jaar;100070;2008;2.2;0.8;1.0;1.1;1.2;1.3;1.5;0.9;0.4;0.4;0.5;0.5;0.6;0.6
847;Leeftijd: 65 tot 75 jaar;100070;2009;2.2;0.7;0.8;0.9;1.0;1.1;1.3;0.9;0.4;0.4;0.4;0.5;0.5;0.6
848;Leeftijd: 65 tot 75 jaar;101030;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
849;Leeftijd: 65 tot 75 jaar;101030;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
850;Leeftijd: 65 tot 75 jaar;101030;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
851;Leeftijd: 65 tot 75 jaar;101030;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
852;Leeftijd: 65 tot 75 jaar;101760;2006;3.5;0.7;0.8;0.9;1.0;1.2;1.4;1.7;0.4;0.4;0.5;0.5;0.6;0.7
853;Leeftijd: 65 tot 75 jaar;101760;2007;3.8;0.7;0.8;0.9;1.1;1.2;1.5;1.9;0.4;0.4;0.5;0.5;0.6;0.7
854;Leeftijd: 65 tot 75 jaar;101760;2008;4.4;0.7;0.8;1.0;1.1;1.3;1.6;2.2;0.4;0.4;0.5;0.6;0.6;0.8
855;Leeftijd: 65 tot 75 jaar;101760;2009;4.5;0.6;0.8;0.9;1.1;1.2;1.5;2.2;0.3;0.4;0.5;0.5;0.6;0.7
856;Leeftijd: 65 tot 75 jaar;112710;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
857;Leeftijd: 65 tot 75 jaar;112710;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
858;Leeftijd: 65 tot 75 jaar;112710;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
859;Leeftijd: 65 tot 75 jaar;112710;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
