ID;Beroep;Marges;Perioden;TevredenMetArbeidsomstandigheden_1;TevredenMetWerk_2;LeeftijdWillenDoorwerken_3;LeeftijdInStaatDoorwerken_4;VoldoenAanFysiekeEisenWerk_5;VoldoenAanPsychischeEisenWerk_6;MakkelijkNieuweFunctieEigenWerkgever_7;MakkelijkNieuweBaanAndereWerkgever_8
212;01 Pedagogische beroepen;Ondergrens 95%-interval;2017;65.6;76.8;63.3;62.2;90.0;83.6;48.3;59.5
213;01 Pedagogische beroepen;Ondergrens 95%-interval;2018;68.9;79.2;63.2;62.1;90.3;85.3;48.7;70.0
214;01 Pedagogische beroepen;Ondergrens 95%-interval;2019;70.8;79.8;63.5;62.3;90.7;86.0;48.4;71.1
215;01 Pedagogische beroepen;Ondergrens 95%-interval;2020;75.3;81.7;63.9;63.2;92.1;88.5;51.5;71.4
216;01 Pedagogische beroepen;Ondergrens 95%-interval;2021;74.5;80.9;63.6;63.1;91.3;87.4;53.5;75.0
217;01 Pedagogische beroepen;Ondergrens 95%-interval;2022;73.4;79.9;63.9;62.3;91.8;84.3;54.9;81.0
218;01 Pedagogische beroepen;Ondergrens 95%-interval;2023;75.6;81.1;63.8;62.6;92.1;85.1;54.5;80.6
219;01 Pedagogische beroepen;Ondergrens 95%-interval;2024;75.5;80.6;63.9;62.6;91.3;85.6;52.6;79.9
220;01 Pedagogische beroepen;Bovengrens 95%-interval;2014;71.9;80.0;64.3;63.1;92.2;86.5;43.6;45.5
221;01 Pedagogische beroepen;Bovengrens 95%-interval;2015;73.2;82.1;64.1;62.9;92.0;88.2;48.7;51.5
222;01 Pedagogische beroepen;Bovengrens 95%-interval;2016;74.5;83.5;64.0;62.8;93.4;88.6;49.1;57.3
223;01 Pedagogische beroepen;Bovengrens 95%-interval;2017;69.1;79.9;64.0;63.0;92.2;86.3;52.2;63.2
224;01 Pedagogische beroepen;Bovengrens 95%-interval;2018;71.4;81.5;63.9;62.8;91.9;87.1;51.5;72.5
225;01 Pedagogische beroepen;Bovengrens 95%-interval;2019;73.3;82.0;64.1;62.9;92.2;87.7;51.1;73.6
226;01 Pedagogische beroepen;Bovengrens 95%-interval;2020;77.7;83.9;64.5;63.8;93.5;90.2;54.4;74.0
227;01 Pedagogische beroepen;Bovengrens 95%-interval;2021;77.1;83.2;64.2;63.8;92.9;89.2;56.5;77.6
228;01 Pedagogische beroepen;Bovengrens 95%-interval;2022;75.8;82.2;64.4;63.0;93.2;86.3;57.7;83.2
229;01 Pedagogische beroepen;Bovengrens 95%-interval;2023;77.9;83.2;64.4;63.4;93.5;86.9;57.2;82.7
230;01 Pedagogische beroepen;Bovengrens 95%-interval;2024;77.8;82.8;64.4;63.3;92.8;87.4;55.3;82.0
231;011 Docenten;Waarde;2014;69.0;79.3;64.4;63.4;92.1;83.2;42.7;44.5
232;011 Docenten;Waarde;2015;71.7;81.0;64.2;63.1;90.9;85.1;48.4;50.6
233;011 Docenten;Waarde;2016;71.6;81.5;63.9;62.9;92.8;85.7;47.8;55.4
234;011 Docenten;Waarde;2017;67.0;79.1;64.2;63.3;92.1;83.9;51.4;62.3
235;011 Docenten;Waarde;2018;70.0;81.0;64.1;63.5;92.3;84.8;51.3;71.2
236;011 Docenten;Waarde;2019;71.6;81.1;64.2;63.5;91.9;85.0;49.3;72.0
237;011 Docenten;Waarde;2020;76.8;84.0;64.7;64.5;93.5;87.9;54.0;72.6
238;011 Docenten;Waarde;2021;77.5;82.6;64.3;64.3;93.7;87.5;55.1;75.7
239;011 Docenten;Waarde;2022;75.9;81.8;64.4;63.7;94.2;84.5;56.7;82.6
240;011 Docenten;Waarde;2023;77.3;82.4;64.6;64.1;94.1;84.5;56.7;81.7
241;011 Docenten;Waarde;2024;78.0;83.0;64.7;64.1;93.9;85.2;54.6;81.2
242;011 Docenten;Ondergrens 95%-interval;2014;66.8;77.3;64.1;63.0;90.7;81.4;40.4;42.2
243;011 Docenten;Ondergrens 95%-interval;2015;69.6;79.2;63.8;62.7;89.5;83.5;46.1;48.3
244;011 Docenten;Ondergrens 95%-interval;2016;69.6;79.8;63.5;62.6;91.6;84.2;45.6;53.2
245;011 Docenten;Ondergrens 95%-interval;2017;65.0;77.3;63.9;63.0;90.9;82.3;49.3;60.2
246;011 Docenten;Ondergrens 95%-interval;2018;68.7;79.8;63.8;63.2;91.6;83.8;49.8;69.8
247;011 Docenten;Ondergrens 95%-interval;2019;70.3;79.9;64.0;63.2;91.1;84.0;47.9;70.7
248;011 Docenten;Ondergrens 95%-interval;2020;75.6;82.9;64.4;64.3;92.8;86.9;52.5;71.2
249;011 Docenten;Ondergrens 95%-interval;2021;76.2;81.3;64.0;64.0;92.9;86.4;53.5;74.3
250;011 Docenten;Ondergrens 95%-interval;2022;74.6;80.6;64.1;63.3;93.5;83.4;55.2;81.4
251;011 Docenten;Ondergrens 95%-interval;2023;76.1;81.2;64.3;63.8;93.4;83.4;55.2;80.5
252;011 Docenten;Ondergrens 95%-interval;2024;76.8;81.8;64.5;63.9;93.2;84.2;53.1;80.0
253;011 Docenten;Bovengrens 95%-interval;2014;71.2;81.1;64.7;63.8;93.2;84.9;45.0;46.9
254;011 Docenten;Bovengrens 95%-interval;2015;73.7;82.7;64.6;63.5;92.1;86.7;50.7;52.9
255;011 Docenten;Bovengrens 95%-interval;2016;73.5;83.1;64.2;63.3;93.8;87.2;50.0;57.5
256;011 Docenten;Bovengrens 95%-interval;2017;69.0;80.7;64.5;63.7;93.1;85.4;53.5;64.3
257;011 Docenten;Bovengrens 95%-interval;2018;71.4;82.1;64.5;63.8;93.0;85.8;52.8;72.5
258;011 Docenten;Bovengrens 95%-interval;2019;72.8;82.2;64.5;63.8;92.6;86.0;50.8;73.3
259;011 Docenten;Bovengrens 95%-interval;2020;78.0;85.1;64.9;64.8;94.2;88.8;55.4;73.9
260;011 Docenten;Bovengrens 95%-interval;2021;78.8;83.8;64.5;64.7;94.4;88.5;56.7;77.1
261;011 Docenten;Bovengrens 95%-interval;2022;77.1;83.0;64.7;64.0;94.8;85.5;58.2;83.7
262;011 Docenten;Bovengrens 95%-interval;2023;78.5;83.5;64.9;64.5;94.7;85.5;58.1;82.8
263;011 Docenten;Bovengrens 95%-interval;2024;79.2;84.0;64.9;64.4;94.5;86.2;56.0;82.4
264;0111 Docenten hoger onderwijs en hoog...;Waarde;2014;74.1;81.5;65.8;67.4;95.8;83.5;49.2;52.0
265;0111 Docenten hoger onderwijs en hoog...;Waarde;2015;81.8;85.4;65.9;68.1;94.2;86.8;50.2;61.4
266;0111 Docenten hoger onderwijs en hoog...;Waarde;2016;78.1;87.9;65.3;66.6;96.4;91.5;47.7;59.2
267;0111 Docenten hoger onderwijs en hoog...;Waarde;2017;77.6;84.0;65.0;66.6;94.5;86.1;52.4;61.0
268;0111 Docenten hoger onderwijs en hoog...;Waarde;2018;77.2;82.3;64.6;66.5;93.7;85.9;48.8;68.4
269;0111 Docenten hoger onderwijs en hoog...;Waarde;2019;79.0;84.0;65.6;67.3;94.4;88.1;50.1;66.4
270;0111 Docenten hoger onderwijs en hoog...;Waarde;2020;79.1;82.9;65.8;67.8;94.3;87.8;51.1;64.8
271;0111 Docenten hoger onderwijs en hoog...;Waarde;2021;81.1;84.0;64.8;66.9;95.8;88.5;54.1;68.2
272;0111 Docenten hoger onderwijs en hoog...;Waarde;2022;78.9;84.4;64.5;65.5;96.1;83.8;55.5;75.1
273;0111 Docenten hoger onderwijs en hoog...;Waarde;2023;79.7;84.6;65.2;67.4;97.2;85.9;54.6;69.9
274;0111 Docenten hoger onderwijs en hoog...;Waarde;2024;79.9;83.1;64.9;66.6;94.8;85.4;47.1;67.3
275;0111 Docenten hoger onderwijs en hoog...;Ondergrens 95%-interval;2014;67.5;75.3;64.8;66.2;92.3;77.5;42.4;45.1
276;0111 Docenten hoger onderwijs en hoog...;Ondergrens 95%-interval;2015;76.4;80.2;64.4;66.8;90.4;81.9;43.9;55.1
277;0111 Docenten hoger onderwijs en hoog...;Ondergrens 95%-interval;2016;72.6;83.3;64.1;65.6;93.7;87.6;41.6;53.0
278;0111 Docenten hoger onderwijs en hoog...;Ondergrens 95%-interval;2017;72.4;79.3;64.0;65.6;91.4;81.7;46.6;55.2
279;0111 Docenten hoger onderwijs en hoog...;Ondergrens 95%-interval;2018;72.3;77.6;63.1;65.4;90.6;81.6;43.3;63.2
280;0111 Docenten hoger onderwijs en hoog...;Ondergrens 95%-interval;2019;74.2;79.6;64.7;66.4;91.5;84.1;44.8;61.3
281;0111 Docenten hoger onderwijs en hoog...;Ondergrens 95%-interval;2020;74.6;78.6;65.1;67.0;91.6;84.1;46.0;59.9
282;0111 Docenten hoger onderwijs en hoog...;Ondergrens 95%-interval;2021;76.7;79.8;63.7;65.6;93.1;84.8;48.9;63.1
283;0111 Docenten hoger onderwijs en hoog...;Ondergrens 95%-interval;2022;74.3;80.3;63.4;64.2;93.6;79.5;50.3;70.5
284;0111 Docenten hoger onderwijs en hoog...;Ondergrens 95%-interval;2023;75.5;80.7;64.1;66.3;95.2;82.2;49.6;65.2
285;0111 Docenten hoger onderwijs en hoog...;Ondergrens 95%-interval;2024;75.6;79.1;64.1;65.7;92.2;81.5;42.2;62.4
286;0111 Docenten hoger onderwijs en hoog...;Bovengrens 95%-interval;2014;79.8;86.4;66.9;68.5;97.7;88.2;56.1;58.8
287;0111 Docenten hoger onderwijs en hoog...;Bovengrens 95%-interval;2015;86.2;89.4;67.5;69.3;96.5;90.5;56.6;67.4
288;0111 Docenten hoger onderwijs en hoog...;Bovengrens 95%-interval;2016;82.8;91.3;66.4;67.6;98.0;94.3;53.9;65.1
289;0111 Docenten hoger onderwijs en hoog...;Bovengrens 95%-interval;2017;82.1;87.8;66.1;67.5;96.5;89.5;58.1;66.5
290;0111 Docenten hoger onderwijs en hoog...;Bovengrens 95%-interval;2018;81.5;86.2;66.1;67.5;95.8;89.4;54.3;73.2
291;0111 Docenten hoger onderwijs en hoog...;Bovengrens 95%-interval;2019;83.1;87.7;66.5;68.1;96.4;91.2;55.4;71.1
292;0111 Docenten hoger onderwijs en hoog...;Bovengrens 95%-interval;2020;82.9;86.5;66.5;68.5;96.2;90.7;56.1;69.5
293;0111 Docenten hoger onderwijs en hoog...;Bovengrens 95%-interval;2021;84.8;87.5;65.8;68.2;97.5;91.4;59.3;72.9
294;0111 Docenten hoger onderwijs en hoog...;Bovengrens 95%-interval;2022;82.9;87.9;65.5;66.7;97.7;87.3;60.5;79.1
295;0111 Docenten hoger onderwijs en hoog...;Bovengrens 95%-interval;2023;83.4;87.8;66.3;68.5;98.3;89.0;59.5;74.2
296;0111 Docenten hoger onderwijs en hoog...;Bovengrens 95%-interval;2024;83.5;86.5;65.8;67.5;96.6;88.6;52.1;71.8
297;0112 Docenten beroepsgerichte vakken ...;Waarde;2014;67.8;77.9;;;90.8;77.7;39.8;46.4
298;0112 Docenten beroepsgerichte vakken ...;Waarde;2015;71.7;85.7;64.5;64.0;91.8;89.8;52.2;55.5
299;0112 Docenten beroepsgerichte vakken ...;Waarde;2016;64.1;78.2;64.0;62.6;89.1;79.5;49.7;50.7
300;0112 Docenten beroepsgerichte vakken ...;Waarde;2017;67.1;81.6;64.1;63.6;90.0;79.7;55.5;60.9
301;0112 Docenten beroepsgerichte vakken ...;Waarde;2018;64.6;76.8;64.1;63.5;90.8;83.3;41.2;68.3
302;0112 Docenten beroepsgerichte vakken ...;Waarde;2019;72.5;79.7;65.0;63.8;88.1;84.5;48.9;65.2
303;0112 Docenten beroepsgerichte vakken ...;Waarde;2020;77.2;87.4;65.0;65.4;93.3;85.7;58.8;67.1
304;0112 Docenten beroepsgerichte vakken ...;Waarde;2021;76.7;79.5;64.4;64.9;93.0;87.0;62.3;71.2
305;0112 Docenten beroepsgerichte vakken ...;Waarde;2022;78.4;81.8;64.3;62.6;91.9;81.1;55.4;78.6
306;0112 Docenten beroepsgerichte vakken ...;Waarde;2023;76.1;80.7;64.5;65.0;93.0;83.9;58.8;78.3
307;0112 Docenten beroepsgerichte vakken ...;Waarde;2024;76.5;83.1;64.1;63.9;94.7;85.6;59.0;78.6
308;0112 Docenten beroepsgerichte vakken ...;Ondergrens 95%-interval;2014;59.4;69.6;;;84.1;69.8;31.7;38.0
309;0112 Docenten beroepsgerichte vakken ...;Ondergrens 95%-interval;2015;63.8;79.4;63.9;63.0;86.4;83.9;44.1;47.3
310;0112 Docenten beroepsgerichte vakken ...;Ondergrens 95%-interval;2016;57.0;71.8;62.7;61.3;84.0;73.1;42.6;43.5
311;0112 Docenten beroepsgerichte vakken ...;Ondergrens 95%-interval;2017;59.7;75.0;63.0;62.6;84.7;73.1;48.0;53.5
312;0112 Docenten beroepsgerichte vakken ...;Ondergrens 95%-interval;2018;58.3;71.1;63.1;62.6;86.5;78.2;35.2;62.5
313;0112 Docenten beroepsgerichte vakken ...;Ondergrens 95%-interval;2019;66.9;74.6;64.2;63.0;83.9;80.0;43.0;59.6
314;0112 Docenten beroepsgerichte vakken ...;Ondergrens 95%-interval;2020;71.3;82.3;64.5;64.4;89.5;80.6;52.3;60.8
315;0112 Docenten beroepsgerichte vakken ...;Ondergrens 95%-interval;2021;70.7;73.7;63.8;63.5;88.9;82.1;55.7;64.9
316;0112 Docenten beroepsgerichte vakken ...;Ondergrens 95%-interval;2022;72.4;75.9;63.4;61.4;87.4;75.3;48.7;72.8
317;0112 Docenten beroepsgerichte vakken ...;Ondergrens 95%-interval;2023;70.4;75.3;63.7;64.0;89.3;78.5;52.7;73.0
318;0112 Docenten beroepsgerichte vakken ...;Ondergrens 95%-interval;2024;70.5;78.0;63.6;62.9;90.3;80.2;52.7;73.0
319;0112 Docenten beroepsgerichte vakken ...;Bovengrens 95%-interval;2014;75.2;84.4;;;94.8;84.0;48.5;55.1
320;0112 Docenten beroepsgerichte vakken ...;Bovengrens 95%-interval;2015;78.5;90.4;65.1;65.0;95.1;93.7;60.2;63.3
321;0112 Docenten beroepsgerichte vakken ...;Bovengrens 95%-interval;2016;70.7;83.5;65.2;63.9;92.7;84.7;56.9;57.9
322;0112 Docenten beroepsgerichte vakken ...;Bovengrens 95%-interval;2017;73.7;86.7;65.3;64.6;93.6;84.9;62.7;67.8
323;0112 Docenten beroepsgerichte vakken ...;Bovengrens 95%-interval;2018;70.4;81.7;65.0;64.4;93.8;87.4;47.6;73.7
324;0112 Docenten beroepsgerichte vakken ...;Bovengrens 95%-interval;2019;77.4;84.0;65.7;64.6;91.4;88.2;54.8;70.5
325;0112 Docenten beroepsgerichte vakken ...;Bovengrens 95%-interval;2020;82.2;91.2;65.6;66.4;95.8;89.7;64.9;72.8
326;0112 Docenten beroepsgerichte vakken ...;Bovengrens 95%-interval;2021;81.8;84.4;65.0;66.3;95.7;90.7;68.5;76.8
327;0112 Docenten beroepsgerichte vakken ...;Bovengrens 95%-interval;2022;83.4;86.4;65.1;63.7;94.9;85.9;61.9;83.5
328;0112 Docenten beroepsgerichte vakken ...;Bovengrens 95%-interval;2023;81.0;85.1;65.3;66.0;95.4;88.1;64.6;82.7
329;0112 Docenten beroepsgerichte vakken ...;Bovengrens 95%-interval;2024;81.6;87.2;64.7;64.9;97.2;89.7;65.0;83.4
330;0113 Docenten algemene vakken secunda...;Waarde;2014;68.0;80.6;64.2;63.3;91.1;81.7;39.0;51.6
331;0113 Docenten algemene vakken secunda...;Waarde;2015;68.6;82.9;64.2;62.3;88.8;81.4;42.6;57.3
332;0113 Docenten algemene vakken secunda...;Waarde;2016;71.3;82.0;64.3;62.3;93.0;86.2;44.0;62.6
333;0113 Docenten algemene vakken secunda...;Waarde;2017;70.4;78.5;64.2;62.7;94.0;82.2;45.3;62.9
334;0113 Docenten algemene vakken secunda...;Waarde;2018;69.6;81.6;64.1;62.9;92.7;83.3;41.5;68.3
335;0113 Docenten algemene vakken secunda...;Waarde;2019;69.4;79.9;64.1;63.0;93.1;83.2;37.9;69.2
336;0113 Docenten algemene vakken secunda...;Waarde;2020;71.5;82.0;64.4;63.6;93.5;84.4;42.3;71.0
337;0113 Docenten algemene vakken secunda...;Waarde;2021;75.2;80.6;64.2;63.7;93.2;86.1;41.3;72.1
338;0113 Docenten algemene vakken secunda...;Waarde;2022;68.7;77.7;64.6;63.0;93.7;80.5;43.2;79.6
339;0113 Docenten algemene vakken secunda...;Waarde;2023;70.6;77.7;64.8;63.3;93.6;79.4;42.6;80.9
340;0113 Docenten algemene vakken secunda...;Waarde;2024;73.4;81.6;64.8;63.4;94.6;83.1;44.7;83.0
341;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2014;63.5;76.6;63.7;62.6;88.2;78.0;34.5;46.9
342;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2015;64.3;79.2;63.7;61.5;85.6;77.7;38.2;52.8
343;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2016;67.2;78.5;63.8;61.6;90.5;83.1;39.7;58.3
344;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2017;66.4;74.9;63.7;61.9;91.7;78.7;41.1;58.7
345;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2018;67.4;79.8;63.5;62.2;91.3;81.5;39.1;66.0
346;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2019;67.2;77.8;63.7;62.5;91.9;81.5;35.5;67.0
347;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2020;69.2;80.1;63.9;63.1;92.3;82.5;39.9;68.8
348;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2021;72.9;78.5;63.8;63.1;91.8;84.4;38.7;69.8
349;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2022;66.3;75.5;64.2;62.3;92.4;78.5;40.7;77.7
350;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2023;68.3;75.5;64.4;62.7;92.1;77.2;40.1;78.7
351;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2024;71.3;79.7;64.5;63.0;93.5;81.3;42.3;81.1
352;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2014;72.1;84.0;64.8;63.9;93.4;85.0;43.7;56.3
353;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2015;72.6;86.0;64.8;63.2;91.4;84.7;47.1;61.7
354;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2016;75.0;85.1;64.8;63.0;94.9;88.9;48.3;66.7
355;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2017;74.1;81.8;64.8;63.5;95.6;85.1;49.6;66.9
356;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2018;71.7;83.4;64.7;63.6;93.9;84.9;43.9;70.4
357;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2019;71.5;81.7;64.5;63.4;94.2;84.9;40.4;71.3
358;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2020;73.6;83.8;64.8;64.1;94.6;86.1;44.7;73.2
359;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2021;77.3;82.6;64.6;64.2;94.3;87.6;43.9;74.4
360;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2022;70.9;79.8;65.1;63.8;94.8;82.3;45.8;81.5
361;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2023;72.8;79.8;65.2;63.9;94.9;81.4;45.2;82.9
362;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2024;75.5;83.4;65.1;63.8;95.5;84.7;47.2;84.7
363;0114 Leerkrachten basisonderwijs;Waarde;2014;66.2;76.9;64.1;61.9;91.0;83.8;41.9;37.0
364;0114 Leerkrachten basisonderwijs;Waarde;2015;68.4;77.2;63.6;61.2;90.1;84.9;49.1;40.3
365;0114 Leerkrachten basisonderwijs;Waarde;2016;68.5;79.1;63.1;61.4;92.0;83.2;47.9;51.5
366;0114 Leerkrachten basisonderwijs;Waarde;2017;58.1;77.6;64.0;61.9;89.8;83.3;53.9;64.3
367;0114 Leerkrachten basisonderwijs;Waarde;2018;67.4;81.2;63.5;61.7;90.8;83.9;59.7;76.4
368;0114 Leerkrachten basisonderwijs;Waarde;2019;68.2;80.5;63.8;61.8;89.9;84.1;54.8;79.9
369;0114 Leerkrachten basisonderwijs;Waarde;2020;77.0;85.1;64.1;62.8;92.6;88.7;60.7;79.2
370;0114 Leerkrachten basisonderwijs;Waarde;2021;77.3;85.3;63.9;62.5;92.7;87.5;62.8;84.7
371;0114 Leerkrachten basisonderwijs;Waarde;2022;76.5;83.2;64.6;62.7;93.4;85.5;62.6;88.5
372;0114 Leerkrachten basisonderwijs;Waarde;2023;78.5;84.4;64.3;62.6;93.1;85.3;62.3;88.2
373;0114 Leerkrachten basisonderwijs;Waarde;2024;77.8;83.7;64.6;62.8;92.5;84.3;58.7;87.2
374;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2014;62.7;73.7;63.7;61.3;88.8;81.0;38.4;33.6
375;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2015;65.0;74.1;63.1;60.6;87.8;82.2;45.6;36.9
376;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2016;65.1;76.0;62.6;60.9;90.0;80.4;44.4;47.9
377;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2017;54.6;74.6;63.5;61.3;87.5;80.7;50.4;61.0
378;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2018;65.7;79.7;63.1;61.4;89.7;82.5;57.9;74.9
379;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2019;66.5;79.0;63.6;61.4;88.7;82.6;53.0;78.3
380;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2020;75.4;83.8;63.8;62.5;91.6;87.5;58.9;77.6
381;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2021;75.4;83.7;63.7;62.1;91.7;86.1;60.8;82.8
382;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2022;74.9;81.7;64.3;62.3;92.4;84.1;60.8;87.1
383;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2023;76.9;82.9;63.9;62.2;92.2;83.9;60.6;86.9
384;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2024;76.3;82.2;64.3;62.5;91.5;83.0;57.0;86.0
385;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2014;69.5;79.8;64.5;62.4;92.9;86.3;45.6;40.6
386;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2015;71.6;80.0;64.0;61.7;92.0;87.2;52.7;43.9
387;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2016;71.7;81.8;63.7;62.0;93.7;85.6;51.5;55.0
388;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2017;61.5;80.4;64.4;62.4;91.7;85.7;57.4;67.6
389;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2018;69.1;82.6;63.8;62.0;91.7;85.1;61.5;77.9
390;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2019;69.9;82.0;64.0;62.2;91.0;85.4;56.7;81.4
391;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2020;78.6;86.4;64.4;63.1;93.5;89.8;62.6;80.7
392;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2021;79.0;86.8;64.2;62.9;93.7;88.7;64.8;86.3
393;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2022;78.1;84.6;64.8;63.1;94.2;86.8;64.4;89.7
394;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2023;80.0;85.7;64.7;63.0;93.9;86.5;64.0;89.4
395;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2024;79.3;85.0;64.8;63.2;93.4;85.6;60.5;88.3
396;0115 Onderwijskundigen en overige doc...;Waarde;2014;75.8;82.9;64.2;64.6;94.2;87.5;47.2;45.4
397;0115 Onderwijskundigen en overige doc...;Waarde;2015;77.3;81.6;63.7;63.4;93.8;89.0;53.6;54.5
398;0115 Onderwijskundigen en overige doc...;Waarde;2016;78.7;82.9;63.2;64.1;93.1;90.0;53.0;51.7
399;0115 Onderwijskundigen en overige doc...;Waarde;2017;73.1;77.4;63.8;64.2;93.1;88.7;52.6;58.1
400;0115 Onderwijskundigen en overige doc...;Waarde;2018;73.6;80.1;65.1;66.0;95.3;90.0;54.9;66.7
401;0115 Onderwijskundigen en overige doc...;Waarde;2019;76.8;82.7;63.6;64.6;94.7;88.3;54.6;65.7
402;0115 Onderwijskundigen en overige doc...;Waarde;2020;82.6;83.9;65.0;65.8;95.0;92.6;55.9;69.2
403;0115 Onderwijskundigen en overige doc...;Waarde;2021;78.4;79.3;64.4;66.0;94.7;88.8;56.2;70.7
404;0115 Onderwijskundigen en overige doc...;Waarde;2022;80.7;82.0;63.9;65.3;96.2;90.3;63.8;82.0
405;0115 Onderwijskundigen en overige doc...;Waarde;2023;82.1;83.0;64.5;64.8;94.9;88.5;63.8;80.8
406;0115 Onderwijskundigen en overige doc...;Waarde;2024;84.0;83.0;64.7;65.7;94.8;89.8;62.5;78.7
407;0115 Onderwijskundigen en overige doc...;Ondergrens 95%-interval;2014;70.1;77.7;63.4;63.5;90.4;82.7;41.0;39.2
408;0115 Onderwijskundigen en overige doc...;Ondergrens 95%-interval;2015;71.7;76.3;62.4;62.3;90.2;84.4;47.3;48.3
409;0115 Onderwijskundigen en overige doc...;Ondergrens 95%-interval;2016;73.9;78.4;62.0;63.0;89.8;86.3;47.4;46.1
410;0115 Onderwijskundigen en overige doc...;Ondergrens 95%-interval;2017;67.9;72.2;62.8;63.2;89.7;84.8;47.0;52.5
411;0115 Onderwijskundigen en overige doc...;Ondergrens 95%-interval;2018;69.1;75.9;64.4;65.1;93.0;87.1;50.0;62.1
412;0115 Onderwijskundigen en overige doc...;Ondergrens 95%-interval;2019;72.6;78.7;62.8;63.5;92.3;84.6;49.9;61.1
413;0115 Onderwijskundigen en overige doc...;Ondergrens 95%-interval;2020;78.9;80.1;64.4;65.2;92.7;89.8;51.3;64.9
414;0115 Onderwijskundigen en overige doc...;Ondergrens 95%-interval;2021;73.8;74.6;63.5;65.0;92.0;85.1;51.2;66.1
415;0115 Onderwijskundigen en overige doc...;Ondergrens 95%-interval;2022;77.0;78.2;63.1;64.3;94.5;87.5;59.4;78.3
416;0115 Onderwijskundigen en overige doc...;Ondergrens 95%-interval;2023;78.7;79.6;63.7;63.6;92.9;85.5;59.6;77.2
417;0115 Onderwijskundigen en overige doc...;Ondergrens 95%-interval;2024;80.5;79.3;64.2;64.9;92.5;86.9;58.3;75.0
418;0115 Onderwijskundigen en overige doc...;Bovengrens 95%-interval;2014;80.6;87.1;65.0;65.7;96.5;91.2;53.5;51.8
419;0115 Onderwijskundigen en overige doc...;Bovengrens 95%-interval;2015;82.1;85.9;65.1;64.5;96.1;92.4;59.7;60.6
420;0115 Onderwijskundigen en overige doc...;Bovengrens 95%-interval;2016;82.8;86.6;64.3;65.3;95.3;92.8;58.4;57.2
421;0115 Onderwijskundigen en overige doc...;Bovengrens 95%-interval;2017;77.7;81.8;64.8;65.2;95.4;91.7;58.1;63.4
422;0115 Onderwijskundigen en overige doc...;Bovengrens 95%-interval;2018;77.6;83.7;65.9;66.9;96.9;92.4;59.6;71.1
423;0115 Onderwijskundigen en overige doc...;Bovengrens 95%-interval;2019;80.6;86.1;64.5;65.6;96.4;91.2;59.1;69.9
424;0115 Onderwijskundigen en overige doc...;Bovengrens 95%-interval;2020;85.8;87.0;65.7;66.5;96.6;94.7;60.4;73.2
425;0115 Onderwijskundigen en overige doc...;Bovengrens 95%-interval;2021;82.3;83.3;65.4;67.0;96.5;91.7;61.0;75.0
