ID;RegioS;SamenstellingVanHetHuishouden;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2;GemiddGestandaardiseerdInkPerHuish_3
1284;Leersum;Eenoudergezin;0.1;31.1;21.4
1285;Leusden;Totaal particulier huishouden;11.4;35.4;23.9
1286;Leusden;Eenpersoonshuishouden;3.0;20.8;20.8
1287;Leusden;Paar zonder kinderen;3.5;37.6;27.4
1288;Leusden;Paar met kinderen;4.1;44.7;23.8
1289;Leusden;Eenoudergezin;0.6;28.1;19.0
1290;Loenen;Totaal particulier huishouden;3.3;36.5;24.5
1291;Loenen;Eenpersoonshuishouden;0.9;19.3;19.3
1292;Loenen;Paar zonder kinderen;1.1;38.4;28.0
1293;Loenen;Paar met kinderen;1.1;48.0;25.6
1294;Loenen;Eenoudergezin;0.2;33.4;22.6
1295;Lopik;Totaal particulier huishouden;4.9;33.8;21.5
1296;Lopik;Eenpersoonshuishouden;1.0;17.4;17.4
1297;Lopik;Paar zonder kinderen;1.4;33.3;24.3
1298;Lopik;Paar met kinderen;2.1;40.9;21.3
1299;Lopik;Eenoudergezin;0.2;34.6;22.6
1300;Maarn;Totaal particulier huishouden;2.4;38.9;27.1
1301;Maarn;Eenpersoonshuishouden;0.6;23.4;23.4
1302;Maarn;Paar zonder kinderen;0.9;43.5;31.7
1303;Maarn;Paar met kinderen;0.7;47.3;25.3
1304;Maarn;Eenoudergezin;0.1;33.7;22.9
1305;Maarssen;Totaal particulier huishouden;15.9;34.2;22.9
1306;Maarssen;Eenpersoonshuishouden;4.2;19.2;19.2
1307;Maarssen;Paar zonder kinderen;4.5;36.2;26.4
1308;Maarssen;Paar met kinderen;5.7;44.0;23.6
1309;Maarssen;Eenoudergezin;1.1;27.1;18.4
1310;Montfoort;Totaal particulier huishouden;4.9;34.8;22.8
1311;Montfoort;Eenpersoonshuishouden;1.1;20.8;20.8
1312;Montfoort;Paar zonder kinderen;1.5;35.0;25.5
1313;Montfoort;Paar met kinderen;2.0;42.4;22.2
1314;Montfoort;Eenoudergezin;0.2;26.9;18.0
1315;Renswoude;Totaal particulier huishouden;1.5;31.3;20.1
1316;Renswoude;Eenpersoonshuishouden;0.3;17.7;17.7
1317;Renswoude;Paar zonder kinderen;0.4;31.0;22.6
1318;Renswoude;Paar met kinderen;0.6;37.8;19.5
1319;Renswoude;Eenoudergezin;;;
1320;Rhenen;Totaal particulier huishouden;6.9;30.7;20.8
1321;Rhenen;Eenpersoonshuishouden;1.8;18.8;18.8
1322;Rhenen;Paar zonder kinderen;2.3;31.6;23.0
1323;Rhenen;Paar met kinderen;2.3;38.1;20.2
1324;Rhenen;Eenoudergezin;0.3;28.3;18.8
1325;Soest;Totaal particulier huishouden;18.8;32.3;22.4
1326;Soest;Eenpersoonshuishouden;5.9;19.2;19.2
1327;Soest;Paar zonder kinderen;5.7;35.3;25.8
1328;Soest;Paar met kinderen;5.7;42.5;22.8
1329;Soest;Eenoudergezin;1.0;28.1;19.3
1330;Utrecht (gemeente);Totaal particulier huishouden;117.3;27.9;20.7
1331;Utrecht (gemeente);Eenpersoonshuishouden;51.3;18.5;18.5
1332;Utrecht (gemeente);Paar zonder kinderen;30.1;34.3;25.0
1333;Utrecht (gemeente);Paar met kinderen;24.5;39.1;21.3
1334;Utrecht (gemeente);Eenoudergezin;6.9;23.8;16.3
1335;Veenendaal;Totaal particulier huishouden;23.1;30.4;20.2
1336;Veenendaal;Eenpersoonshuishouden;6.0;17.4;17.4
1337;Veenendaal;Paar zonder kinderen;6.8;30.8;22.5
1338;Veenendaal;Paar met kinderen;8.7;38.8;20.4
1339;Veenendaal;Eenoudergezin;1.1;27.4;18.6
1340;Woudenberg;Totaal particulier huishouden;4.1;32.9;21.6
1341;Woudenberg;Eenpersoonshuishouden;1.0;17.7;17.7
1342;Woudenberg;Paar zonder kinderen;1.3;34.6;25.3
1343;Woudenberg;Paar met kinderen;1.6;40.6;21.2
1344;Woudenberg;Eenoudergezin;0.2;27.0;18.3
1345;Wijk bij Duurstede;Totaal particulier huishouden;8.8;33.0;21.7
1346;Wijk bij Duurstede;Eenpersoonshuishouden;2.0;18.3;18.3
1347;Wijk bij Duurstede;Paar zonder kinderen;2.5;33.7;24.6
1348;Wijk bij Duurstede;Paar met kinderen;3.6;41.6;22.1
1349;Wijk bij Duurstede;Eenoudergezin;0.5;24.6;16.9
1350;IJsselstein;Totaal particulier huishouden;13.1;32.9;22.2
1351;IJsselstein;Eenpersoonshuishouden;3.3;19.5;19.5
1352;IJsselstein;Paar zonder kinderen;4.0;34.5;25.2
1353;IJsselstein;Paar met kinderen;4.7;41.3;22.2
1354;IJsselstein;Eenoudergezin;0.7;24.8;16.7
1355;Zeist;Totaal particulier huishouden;25.4;32.4;23.2
1356;Zeist;Eenpersoonshuishouden;9.4;19.9;19.9
1357;Zeist;Paar zonder kinderen;7.5;37.6;27.4
1358;Zeist;Paar met kinderen;6.4;44.9;24.0
1359;Zeist;Eenoudergezin;1.4;27.6;18.9
1360;Nieuwegein;Totaal particulier huishouden;25.9;31.5;21.6
1361;Nieuwegein;Eenpersoonshuishouden;7.7;18.8;18.8
1362;Nieuwegein;Paar zonder kinderen;7.5;33.7;24.6
1363;Nieuwegein;Paar met kinderen;8.3;41.6;22.4
1364;Nieuwegein;Eenoudergezin;1.7;25.7;17.5
1365;Aalsmeer;Totaal particulier huishouden;9.2;33.9;22.9
1366;Aalsmeer;Eenpersoonshuishouden;2.4;19.7;19.7
1367;Aalsmeer;Paar zonder kinderen;2.9;34.4;25.1
1368;Aalsmeer;Paar met kinderen;3.1;44.2;23.7
1369;Aalsmeer;Eenoudergezin;0.5;29.7;20.3
1370;Alkmaar;Totaal particulier huishouden;40.7;27.7;19.6
1371;Alkmaar;Eenpersoonshuishouden;14.6;17.2;17.2
1372;Alkmaar;Paar zonder kinderen;11.2;31.6;23.1
1373;Alkmaar;Paar met kinderen;10.9;38.0;20.4
1374;Alkmaar;Eenoudergezin;2.9;22.9;15.6
1375;Amstelveen;Totaal particulier huishouden;35.0;34.6;25.0
1376;Amstelveen;Eenpersoonshuishouden;14.0;22.3;22.3
1377;Amstelveen;Paar zonder kinderen;9.4;38.5;28.1
1378;Amstelveen;Paar met kinderen;8.7;50.2;27.1
1379;Amstelveen;Eenoudergezin;2.2;30.1;20.7
1380;Amsterdam;Totaal particulier huishouden;371.5;25.3;19.7
1381;Amsterdam;Eenpersoonshuishouden;192.4;18.3;18.3
1382;Amsterdam;Paar zonder kinderen;73.2;34.1;24.9
1383;Amsterdam;Paar met kinderen;55.4;37.2;20.3
1384;Amsterdam;Eenoudergezin;35.8;22.3;15.4
1385;Andijk;Totaal particulier huishouden;2.5;29.7;19.8
1386;Andijk;Eenpersoonshuishouden;0.6;16.7;16.7
1387;Andijk;Paar zonder kinderen;0.8;29.8;21.7
1388;Andijk;Paar met kinderen;0.9;38.7;20.4
1389;Andijk;Eenoudergezin;0.1;24.6;16.7
1390;Graft-De Rijp;Totaal particulier huishouden;2.5;31.9;21.1
1391;Graft-De Rijp;Eenpersoonshuishouden;0.6;17.1;17.1
1392;Graft-De Rijp;Paar zonder kinderen;0.8;30.9;22.6
1393;Graft-De Rijp;Paar met kinderen;0.9;42.7;22.8
1394;Graft-De Rijp;Eenoudergezin;0.1;24.2;16.9
1395;Anna Paulowna;Totaal particulier huishouden;5.4;29.0;19.1
1396;Anna Paulowna;Eenpersoonshuishouden;1.2;16.2;16.2
1397;Anna Paulowna;Paar zonder kinderen;1.8;28.3;20.6
1398;Anna Paulowna;Paar met kinderen;2.1;37.3;19.6
1399;Anna Paulowna;Eenoudergezin;0.2;26.7;18.1
1400;Beemster;Totaal particulier huishouden;3.3;34.7;22.9
1401;Beemster;Eenpersoonshuishouden;0.8;19.0;19.0
1402;Beemster;Paar zonder kinderen;1.1;33.8;24.7
1403;Beemster;Paar met kinderen;1.2;45.6;24.1
1404;Beemster;Eenoudergezin;0.2;29.4;19.9
1405;Bennebroek;Totaal particulier huishouden;2.2;39.2;28.0
1406;Bennebroek;Eenpersoonshuishouden;0.6;29.1;29.1
1407;Bennebroek;Paar zonder kinderen;0.8;42.1;30.7
1408;Bennebroek;Paar met kinderen;0.6;46.9;25.1
1409;Bennebroek;Eenoudergezin;0.1;31.1;20.8
1410;Bergen (NH.);Totaal particulier huishouden;13.2;32.7;22.9
1411;Bergen (NH.);Eenpersoonshuishouden;4.2;19.9;19.9
1412;Bergen (NH.);Paar zonder kinderen;4.2;36.1;26.4
1413;Bergen (NH.);Paar met kinderen;3.7;42.5;22.7
1414;Bergen (NH.);Eenoudergezin;0.7;28.5;19.2
1415;Beverwijk;Totaal particulier huishouden;16.2;28.2;20.0
1416;Beverwijk;Eenpersoonshuishouden;5.6;18.0;18.0
1417;Beverwijk;Paar zonder kinderen;4.8;31.1;22.7
1418;Beverwijk;Paar met kinderen;4.4;38.3;20.6
1419;Beverwijk;Eenoudergezin;1.0;22.1;15.3
1420;Blaricum;Totaal particulier huishouden;3.8;43.6;29.3
1421;Blaricum;Eenpersoonshuishouden;0.9;22.4;22.4
1422;Blaricum;Paar zonder kinderen;1.3;45.7;33.3
1423;Blaricum;Paar met kinderen;1.2;58.8;31.5
1424;Blaricum;Eenoudergezin;0.2;33.9;23.1
1425;Bloemendaal;Totaal particulier huishouden;6.8;45.7;31.7
1426;Bloemendaal;Eenpersoonshuishouden;2.1;27.6;27.6
1427;Bloemendaal;Paar zonder kinderen;2.1;51.3;37.5
1428;Bloemendaal;Paar met kinderen;2.1;59.0;31.5
1429;Bloemendaal;Eenoudergezin;0.3;31.7;21.7
1430;Bussum;Totaal particulier huishouden;14.0;34.5;24.6
1431;Bussum;Eenpersoonshuishouden;5.5;20.9;20.9
1432;Bussum;Paar zonder kinderen;3.9;38.3;28.0
1433;Bussum;Paar met kinderen;3.6;52.1;27.7
1434;Bussum;Eenoudergezin;0.8;27.8;19.4
1435;Castricum;Totaal particulier huishouden;14.1;34.0;23.1
1436;Castricum;Eenpersoonshuishouden;3.8;20.0;20.0
1437;Castricum;Paar zonder kinderen;4.6;35.9;26.2
1438;Castricum;Paar met kinderen;4.7;43.6;23.1
1439;Castricum;Eenoudergezin;0.7;28.4;19.4
1440;Diemen;Totaal particulier huishouden;10.3;31.9;22.8
1441;Diemen;Eenpersoonshuishouden;3.7;21.0;21.0
1442;Diemen;Paar zonder kinderen;2.7;35.8;26.1
1443;Diemen;Paar met kinderen;2.7;43.0;23.4
1444;Diemen;Eenoudergezin;0.9;26.1;17.9
1445;Edam-Volendam;Totaal particulier huishouden;10.7;33.6;21.8
1446;Edam-Volendam;Eenpersoonshuishouden;2.6;17.6;17.6
1447;Edam-Volendam;Paar zonder kinderen;3.0;32.2;23.5
1448;Edam-Volendam;Paar met kinderen;4.6;43.5;23.1
1449;Edam-Volendam;Eenoudergezin;0.4;31.3;21.3
1450;Enkhuizen;Totaal particulier huishouden;7.3;27.8;19.4
1451;Enkhuizen;Eenpersoonshuishouden;2.3;17.1;17.1
1452;Enkhuizen;Paar zonder kinderen;2.2;29.8;21.8
1453;Enkhuizen;Paar met kinderen;2.2;37.3;19.9
1454;Enkhuizen;Eenoudergezin;0.4;23.2;15.9
1455;Haarlem;Totaal particulier huishouden;67.8;28.0;20.4
1456;Haarlem;Eenpersoonshuishouden;28.0;17.9;17.9
1457;Haarlem;Paar zonder kinderen;18.1;32.7;23.9
1458;Haarlem;Paar met kinderen;15.6;39.9;21.6
1459;Haarlem;Eenoudergezin;4.1;25.2;17.4
1460;Haarlemmerliede c.a.;Totaal particulier huishouden;2.2;35.0;23.5
1461;Haarlemmerliede c.a.;Eenpersoonshuishouden;0.6;19.9;19.9
1462;Haarlemmerliede c.a.;Paar zonder kinderen;0.7;36.7;26.8
1463;Haarlemmerliede c.a.;Paar met kinderen;0.8;44.0;23.5
1464;Haarlemmerliede c.a.;Eenoudergezin;0.1;29.5;19.8
1465;Haarlemmermeer;Totaal particulier huishouden;48.6;33.6;22.6
1466;Haarlemmermeer;Eenpersoonshuishouden;12.5;18.8;18.8
1467;Haarlemmermeer;Paar zonder kinderen;14.5;35.8;26.1
1468;Haarlemmermeer;Paar met kinderen;17.6;42.7;22.9
1469;Haarlemmermeer;Eenoudergezin;2.7;27.2;18.5
1470;Harenkarspel;Totaal particulier huishouden;6.0;31.7;20.8
1471;Harenkarspel;Eenpersoonshuishouden;1.5;17.4;17.4
1472;Harenkarspel;Paar zonder kinderen;1.8;31.9;23.3
1473;Harenkarspel;Paar met kinderen;2.3;40.8;21.5
1474;Harenkarspel;Eenoudergezin;0.3;25.0;16.6
1475;Heemskerk;Totaal particulier huishouden;14.9;29.9;20.5
1476;Heemskerk;Eenpersoonshuishouden;4.4;18.3;18.3
1477;Heemskerk;Paar zonder kinderen;4.5;31.6;23.1
1478;Heemskerk;Paar met kinderen;4.7;39.5;21.0
1479;Heemskerk;Eenoudergezin;1.0;23.9;16.1
1480;Heemstede;Totaal particulier huishouden;10.8;39.2;27.5
1481;Heemstede;Eenpersoonshuishouden;3.7;23.5;23.5
1482;Heemstede;Paar zonder kinderen;3.3;44.8;32.7
1483;Heemstede;Paar met kinderen;3.1;53.6;28.4
1484;Heemstede;Eenoudergezin;0.6;27.9;19.1
1485;Heerhugowaard;Totaal particulier huishouden;18.1;30.9;20.7
1486;Heerhugowaard;Eenpersoonshuishouden;4.4;18.7;18.7
1487;Heerhugowaard;Paar zonder kinderen;5.6;31.7;23.2
1488;Heerhugowaard;Paar met kinderen;6.6;38.4;20.5
1489;Heerhugowaard;Eenoudergezin;1.1;25.3;17.4
1490;Heiloo;Totaal particulier huishouden;9.0;34.1;23.5
1491;Heiloo;Eenpersoonshuishouden;2.5;19.9;19.9
1492;Heiloo;Paar zonder kinderen;3.1;36.7;26.8
1493;Heiloo;Paar met kinderen;2.9;44.0;23.6
1494;Heiloo;Eenoudergezin;0.4;26.7;18.1
1495;Den Helder;Totaal particulier huishouden;26.2;26.2;18.7
1496;Den Helder;Eenpersoonshuishouden;8.9;16.9;16.9
1497;Den Helder;Paar zonder kinderen;7.9;29.0;21.2
1498;Den Helder;Paar met kinderen;7.0;35.5;19.2
1499;Den Helder;Eenoudergezin;1.8;22.2;15.3
1500;Hilversum;Totaal particulier huishouden;38.0;30.9;22.2
1501;Hilversum;Eenpersoonshuishouden;14.7;19.2;19.2
1502;Hilversum;Paar zonder kinderen;10.9;34.7;25.3
1503;Hilversum;Paar met kinderen;9.2;44.6;24.0
1504;Hilversum;Eenoudergezin;2.2;28.3;19.6
1505;Hoorn;Totaal particulier huishouden;28.2;29.4;20.3
1506;Hoorn;Eenpersoonshuishouden;8.8;17.0;17.0
1507;Hoorn;Paar zonder kinderen;8.0;32.7;23.9
1508;Hoorn;Paar met kinderen;8.7;39.2;21.1
1509;Hoorn;Eenoudergezin;1.9;24.3;16.6
1510;Huizen;Totaal particulier huishouden;16.9;33.6;22.9
1511;Huizen;Eenpersoonshuishouden;4.9;20.0;20.0
1512;Huizen;Paar zonder kinderen;4.8;36.8;26.9
1513;Huizen;Paar met kinderen;5.8;43.3;23.1
1514;Huizen;Eenoudergezin;1.1;26.5;17.9
1515;Niedorp;Totaal particulier huishouden;4.4;32.4;21.2
1516;Niedorp;Eenpersoonshuishouden;0.9;17.5;17.5
1517;Niedorp;Paar zonder kinderen;1.5;32.2;23.5
1518;Niedorp;Paar met kinderen;1.7;39.7;21.1
1519;Niedorp;Eenoudergezin;0.2;31.8;20.4
1520;Landsmeer;Totaal particulier huishouden;4.2;34.2;23.2
1521;Landsmeer;Eenpersoonshuishouden;1.0;19.8;19.8
1522;Landsmeer;Paar zonder kinderen;1.3;36.0;26.3
1523;Landsmeer;Paar met kinderen;1.5;43.4;23.6
1524;Landsmeer;Eenoudergezin;0.3;27.5;18.6
1525;Langedijk;Totaal particulier huishouden;9.3;32.9;21.4
1526;Langedijk;Eenpersoonshuishouden;2.0;17.8;17.8
1527;Langedijk;Paar zonder kinderen;2.9;32.5;23.7
1528;Langedijk;Paar met kinderen;3.7;42.1;22.2
1529;Langedijk;Eenoudergezin;0.5;24.2;16.6
1530;Laren;Totaal particulier huishouden;4.7;39.2;27.9
1531;Laren;Eenpersoonshuishouden;1.5;23.6;23.6
1532;Laren;Paar zonder kinderen;1.6;46.6;34.0
1533;Laren;Paar met kinderen;1.2;50.3;26.9
1534;Laren;Eenoudergezin;0.2;29.9;20.6
1535;Medemblik;Totaal particulier huishouden;3.4;28.5;19.8
1536;Medemblik;Eenpersoonshuishouden;1.0;17.4;17.4
1537;Medemblik;Paar zonder kinderen;1.0;31.7;23.1
1538;Medemblik;Paar met kinderen;1.0;37.3;20.1
1539;Medemblik;Eenoudergezin;0.2;19.6;13.6
1540;Muiden;Totaal particulier huishouden;2.8;35.9;24.7
1541;Muiden;Eenpersoonshuishouden;0.8;21.3;21.3
1542;Muiden;Paar zonder kinderen;0.9;38.9;28.4
1543;Muiden;Paar met kinderen;0.9;47.1;25.4
1544;Muiden;Eenoudergezin;0.2;28.1;19.0
1545;Naarden;Totaal particulier huishouden;7.1;39.9;27.6
1546;Naarden;Eenpersoonshuishouden;2.2;23.5;23.5
1547;Naarden;Paar zonder kinderen;2.2;43.7;31.9
1548;Naarden;Paar met kinderen;2.2;52.2;27.8
1549;Naarden;Eenoudergezin;0.3;32.3;22.2
1550;Obdam;Totaal particulier huishouden;2.5;32.8;21.2
1551;Obdam;Eenpersoonshuishouden;0.5;17.9;17.9
1552;Obdam;Paar zonder kinderen;0.8;30.2;22.1
1553;Obdam;Paar met kinderen;1.0;41.8;22.1
1554;Obdam;Eenoudergezin;0.1;29.7;21.4
1555;Oostzaan;Totaal particulier huishouden;3.6;33.9;22.9
1556;Oostzaan;Eenpersoonshuishouden;0.8;20.1;20.1
1557;Oostzaan;Paar zonder kinderen;1.2;33.9;24.8
1558;Oostzaan;Paar met kinderen;1.3;42.4;23.1
1559;Oostzaan;Eenoudergezin;0.2;32.5;21.9
1560;Opmeer;Totaal particulier huishouden;4.2;30.8;20.3
1561;Opmeer;Eenpersoonshuishouden;0.9;18.5;18.5
1562;Opmeer;Paar zonder kinderen;1.4;30.2;22.0
1563;Opmeer;Paar met kinderen;1.6;38.3;20.2
1564;Opmeer;Eenoudergezin;0.2;26.3;17.1
1565;Ouder-Amstel;Totaal particulier huishouden;5.5;36.6;25.3
1566;Ouder-Amstel;Eenpersoonshuishouden;1.7;21.3;21.3
1567;Ouder-Amstel;Paar zonder kinderen;1.6;39.7;29.0
1568;Ouder-Amstel;Paar met kinderen;1.7;50.5;27.1
1569;Ouder-Amstel;Eenoudergezin;0.4;26.9;18.4
1570;Purmerend;Totaal particulier huishouden;31.3;29.2;20.1
1571;Purmerend;Eenpersoonshuishouden;9.2;17.1;17.1
1572;Purmerend;Paar zonder kinderen;9.1;31.6;23.1
1573;Purmerend;Paar met kinderen;10.0;38.5;20.9
1574;Purmerend;Eenoudergezin;2.1;23.4;15.9
1575;Schagen;Totaal particulier huishouden;7.3;29.6;20.4
1576;Schagen;Eenpersoonshuishouden;2.0;17.5;17.5
1577;Schagen;Paar zonder kinderen;2.4;30.9;22.5
1578;Schagen;Paar met kinderen;2.2;39.7;21.2
1579;Schagen;Eenoudergezin;0.5;25.5;17.5
1580;Texel;Totaal particulier huishouden;5.7;26.4;18.3
1581;Texel;Eenpersoonshuishouden;1.8;15.8;15.8
1582;Texel;Paar zonder kinderen;1.8;28.8;21.0
1583;Texel;Paar met kinderen;1.7;34.6;18.4
1584;Texel;Eenoudergezin;0.3;21.1;14.8
1585;Uitgeest;Totaal particulier huishouden;4.5;34.0;22.6
1586;Uitgeest;Eenpersoonshuishouden;1.0;19.8;19.8
1587;Uitgeest;Paar zonder kinderen;1.4;35.0;25.5
1588;Uitgeest;Paar met kinderen;1.8;41.7;22.2
1589;Uitgeest;Eenoudergezin;0.2;29.5;19.8
1590;Uithoorn;Totaal particulier huishouden;11.2;34.1;23.6
1591;Uithoorn;Eenpersoonshuishouden;3.2;20.0;20.0
1592;Uithoorn;Paar zonder kinderen;3.6;37.3;27.2
1593;Uithoorn;Paar met kinderen;3.6;43.8;23.6
1594;Uithoorn;Eenoudergezin;0.6;28.3;19.5
1595;Velsen;Totaal particulier huishouden;28.3;30.4;21.1
1596;Velsen;Eenpersoonshuishouden;8.8;18.9;18.9
1597;Velsen;Paar zonder kinderen;8.3;32.2;23.5
1598;Velsen;Paar met kinderen;8.9;40.7;21.9
1599;Velsen;Eenoudergezin;1.6;24.1;16.5
1600;Venhuizen;Totaal particulier huishouden;2.9;32.5;21.4
1601;Venhuizen;Eenpersoonshuishouden;0.7;17.5;17.5
1602;Venhuizen;Paar zonder kinderen;1.0;33.3;24.3
1603;Venhuizen;Paar met kinderen;1.2;40.2;21.3
1604;Venhuizen;Eenoudergezin;0.1;25.6;17.3
1605;Weesp;Totaal particulier huishouden;8.1;30.0;21.6
1606;Weesp;Eenpersoonshuishouden;3.0;18.8;18.8
1607;Weesp;Paar zonder kinderen;2.4;34.3;25.1
1608;Weesp;Paar met kinderen;2.0;42.1;22.6
1609;Weesp;Eenoudergezin;0.5;24.5;17.1
1610;Schermer;Totaal particulier huishouden;1.9;31.8;21.2
1611;Schermer;Eenpersoonshuishouden;0.4;18.1;18.1
1612;Schermer;Paar zonder kinderen;0.6;33.1;24.2
1613;Schermer;Paar met kinderen;0.7;39.1;20.6
1614;Schermer;Eenoudergezin;0.1;29.2;20.1
1615;Wervershoof;Totaal particulier huishouden;3.1;30.1;19.6
1616;Wervershoof;Eenpersoonshuishouden;0.8;17.0;17.0
1617;Wervershoof;Paar zonder kinderen;0.9;29.3;21.4
1618;Wervershoof;Paar met kinderen;1.3;38.6;20.1
1619;Wervershoof;Eenoudergezin;0.1;25.2;17.3
1620;Wieringen;Totaal particulier huishouden;3.5;29.8;20.4
1621;Wieringen;Eenpersoonshuishouden;0.9;16.5;16.5
1622;Wieringen;Paar zonder kinderen;1.2;32.5;23.7
1623;Wieringen;Paar met kinderen;1.1;38.3;20.6
1624;Wieringen;Eenoudergezin;0.1;25.6;17.2
1625;Wieringermeer;Totaal particulier huishouden;5.0;28.0;18.7
1626;Wieringermeer;Eenpersoonshuishouden;1.1;16.7;16.7
1627;Wieringermeer;Paar zonder kinderen;1.7;26.9;19.6
1628;Wieringermeer;Paar met kinderen;1.7;36.2;19.3
1629;Wieringermeer;Eenoudergezin;0.2;25.6;17.1
1630;Wognum;Totaal particulier huishouden;2.9;32.6;20.9
1631;Wognum;Eenpersoonshuishouden;0.6;16.4;16.4
1632;Wognum;Paar zonder kinderen;0.9;32.1;23.4
1633;Wognum;Paar met kinderen;1.2;40.6;21.2
1634;Wognum;Eenoudergezin;0.1;32.8;22.0
1635;Zandvoort;Totaal particulier huishouden;7.9;30.0;22.1
1636;Zandvoort;Eenpersoonshuishouden;3.1;19.1;19.1
1637;Zandvoort;Paar zonder kinderen;2.3;36.7;26.8
1638;Zandvoort;Paar met kinderen;1.7;40.8;22.2
1639;Zandvoort;Eenoudergezin;0.5;24.6;17.1
1640;Zijpe;Totaal particulier huishouden;4.5;28.9;19.4
1641;Zijpe;Eenpersoonshuishouden;1.1;15.6;15.6
1642;Zijpe;Paar zonder kinderen;1.5;30.2;22.0
1643;Zijpe;Paar met kinderen;1.5;37.8;20.1
1644;Zijpe;Eenoudergezin;0.3;25.3;17.5
1645;Zeevang;Totaal particulier huishouden;2.4;34.5;22.9
1646;Zeevang;Eenpersoonshuishouden;0.5;18.3;18.3
1647;Zeevang;Paar zonder kinderen;0.9;36.1;26.4
1648;Zeevang;Paar met kinderen;0.9;41.4;22.2
1649;Zeevang;Eenoudergezin;0.1;28.6;19.7
1650;Zaanstad;Totaal particulier huishouden;59.4;29.0;20.2
1651;Zaanstad;Eenpersoonshuishouden;18.5;17.5;17.5
1652;Zaanstad;Paar zonder kinderen;17.7;31.4;22.9
1653;Zaanstad;Paar met kinderen;17.4;38.8;20.9
1654;Zaanstad;Eenoudergezin;4.0;24.0;16.5
1655;Ter Aar;Totaal particulier huishouden;3.2;34.4;21.7
1656;Ter Aar;Eenpersoonshuishouden;0.6;18.3;18.3
1657;Ter Aar;Paar zonder kinderen;1.0;31.5;23.0
1658;Ter Aar;Paar met kinderen;1.4;41.7;21.8
1659;Ter Aar;Eenoudergezin;0.1;35.0;22.8
1660;Alblasserdam;Totaal particulier huishouden;7.2;29.3;19.5
1661;Alblasserdam;Eenpersoonshuishouden;1.9;15.8;15.8
1662;Alblasserdam;Paar zonder kinderen;2.2;29.5;21.5
1663;Alblasserdam;Paar met kinderen;2.5;38.7;20.5
1664;Alblasserdam;Eenoudergezin;0.4;25.2;17.4
1665;Alkemade;Totaal particulier huishouden;5.4;33.6;21.9
1666;Alkemade;Eenpersoonshuishouden;1.3;20.1;20.1
1667;Alkemade;Paar zonder kinderen;1.6;30.3;22.1
1668;Alkemade;Paar met kinderen;2.2;43.3;22.8
1669;Alkemade;Eenoudergezin;0.2;30.1;20.5
1670;Alphen aan den Rijn;Totaal particulier huishouden;28.3;31.9;21.8
1671;Alphen aan den Rijn;Eenpersoonshuishouden;8.1;18.7;18.7
1672;Alphen aan den Rijn;Paar zonder kinderen;8.4;34.2;25.0
1673;Alphen aan den Rijn;Paar met kinderen;9.5;41.4;22.2
1674;Alphen aan den Rijn;Eenoudergezin;1.6;26.1;17.6
1675;Barendrecht;Totaal particulier huishouden;13.7;34.5;22.8
1676;Barendrecht;Eenpersoonshuishouden;2.8;19.0;19.0
1677;Barendrecht;Paar zonder kinderen;4.5;35.6;26.0
1678;Barendrecht;Paar met kinderen;5.4;41.5;22.4
1679;Barendrecht;Eenoudergezin;0.6;27.0;18.5
1680;Bergambacht;Totaal particulier huishouden;3.5;32.4;21.5
1681;Bergambacht;Eenpersoonshuishouden;0.8;18.1;18.1
1682;Bergambacht;Paar zonder kinderen;1.2;33.9;24.8
1683;Bergambacht;Paar met kinderen;1.3;39.4;20.7
1684;Bergambacht;Eenoudergezin;0.1;28.8;19.5
1685;Bergschenhoek;Totaal particulier huishouden;5.5;37.8;24.3
1686;Bergschenhoek;Eenpersoonshuishouden;1.0;19.6;19.6
1687;Bergschenhoek;Paar zonder kinderen;1.7;38.5;28.1
1688;Bergschenhoek;Paar met kinderen;2.5;45.2;24.4
1689;Bergschenhoek;Eenoudergezin;0.2;24.1;16.7
1690;Berkel en Rodenrijs;Totaal particulier huishouden;6.5;35.1;22.9
1691;Berkel en Rodenrijs;Eenpersoonshuishouden;1.4;19.1;19.1
1692;Berkel en Rodenrijs;Paar zonder kinderen;2.1;34.8;25.4
1693;Berkel en Rodenrijs;Paar met kinderen;2.5;44.1;23.2
1694;Berkel en Rodenrijs;Eenoudergezin;0.3;28.5;19.5
1695;Bleiswijk;Totaal particulier huishouden;3.8;34.9;22.8
1696;Bleiswijk;Eenpersoonshuishouden;0.7;20.6;20.6
1697;Bleiswijk;Paar zonder kinderen;1.2;35.9;26.2
1698;Bleiswijk;Paar met kinderen;1.6;41.5;21.9
1699;Bleiswijk;Eenoudergezin;0.2;25.4;17.2
1700;Bodegraven;Totaal particulier huishouden;7.3;33.3;21.8
1701;Bodegraven;Eenpersoonshuishouden;1.7;18.2;18.2
1702;Bodegraven;Paar zonder kinderen;2.2;34.3;25.0
1703;Bodegraven;Paar met kinderen;2.9;40.9;21.6
1704;Bodegraven;Eenoudergezin;0.3;30.5;20.7
1705;Drechterland;Totaal particulier huishouden;3.8;32.8;21.1
1706;Drechterland;Eenpersoonshuishouden;0.8;17.5;17.5
1707;Drechterland;Paar zonder kinderen;1.2;31.3;22.8
1708;Drechterland;Paar met kinderen;1.5;42.3;22.1
1709;Drechterland;Eenoudergezin;0.1;26.8;17.5
