ID;Geslacht;Arbeidspositie;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1;BeroepsEnNietBeroepsbevMetInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkOverdrachtsinkomen_4;GemiddeldPersoonlijkInkomen_5;GemiddeldGestandaardiseerdInkomen_6;BeroepsNietBeroepsbevInkomenOnb_7
6335;Mannen;Wil niet meer werken of niet beschikbaar;Onderwijsniveau: onbekend;2010;37;33;43.2;1.7;37.6;26.0;4
6336;Mannen;Wil niet meer werken of niet beschikbaar;Onderwijsniveau: onbekend;2011;41;37;42.9;1.8;37.3;27.0;5
6337;Mannen;Wil niet meer werken of niet beschikbaar;Onderwijsniveau: onbekend;2012;46;39;44.9;1.7;38.8;26.8;7
6338;Mannen;Wil niet meer werken of niet beschikbaar;Onderwijsniveau: onbekend;2013;76;64;37.9;2.0;33.7;25.2;12
6339;Mannen;Wil niet meer werken of niet beschikbaar;Onderwijsniveau: onbekend;2014;46;38;39.7;1.9;35.7;24.3;8
6340;Mannen;Wil niet meer werken of niet beschikbaar;Positie: alleenstaande;2005;612;595;37.1;2.3;31.5;20.7;17
6341;Mannen;Wil niet meer werken of niet beschikbaar;Positie: alleenstaande;2006;627;612;40.1;2.0;34.0;22.1;15
6342;Mannen;Wil niet meer werken of niet beschikbaar;Positie: alleenstaande;2007;672;659;40.7;2.2;35.3;23.6;13
6343;Mannen;Wil niet meer werken of niet beschikbaar;Positie: alleenstaande;2008;688;673;40.8;2.0;35.6;23.3;15
6344;Mannen;Wil niet meer werken of niet beschikbaar;Positie: alleenstaande;2009;679;662;41.5;2.2;36.6;23.8;16
6345;Mannen;Wil niet meer werken of niet beschikbaar;Positie: alleenstaande;2010;668;653;41.1;2.7;36.5;23.5;15
6346;Mannen;Wil niet meer werken of niet beschikbaar;Positie: alleenstaande;2011;676;661;41.1;2.6;36.4;23.3;15
6347;Mannen;Wil niet meer werken of niet beschikbaar;Positie: alleenstaande;2012;683;665;42.1;2.7;37.3;23.7;18
6348;Mannen;Wil niet meer werken of niet beschikbaar;Positie: alleenstaande;2013;662;640;44.6;2.6;39.1;24.7;23
6349;Mannen;Wil niet meer werken of niet beschikbaar;Positie: alleenstaande;2014;675;650;44.2;3.0;39.2;25.3;25
6350;Mannen;Wil niet meer werken of niet beschikbaar;Positie: ouder in éénouderhuishouden;2005;44;44;49.9;2.5;41.5;22.4;0
6351;Mannen;Wil niet meer werken of niet beschikbaar;Positie: ouder in éénouderhuishouden;2006;51;49;49.4;3.2;42.5;24.1;1
6352;Mannen;Wil niet meer werken of niet beschikbaar;Positie: ouder in éénouderhuishouden;2007;50;49;52.0;2.5;44.5;25.6;1
6353;Mannen;Wil niet meer werken of niet beschikbaar;Positie: ouder in éénouderhuishouden;2008;55;54;54.2;2.5;46.4;26.1;1
6354;Mannen;Wil niet meer werken of niet beschikbaar;Positie: ouder in éénouderhuishouden;2009;65;64;54.7;3.4;48.2;26.9;1
6355;Mannen;Wil niet meer werken of niet beschikbaar;Positie: ouder in éénouderhuishouden;2010;59;58;58.5;3.2;50.7;26.8;1
6356;Mannen;Wil niet meer werken of niet beschikbaar;Positie: ouder in éénouderhuishouden;2011;57;56;57.8;3.3;49.7;26.8;1
6357;Mannen;Wil niet meer werken of niet beschikbaar;Positie: ouder in éénouderhuishouden;2012;57;57;57.4;3.0;50.0;27.0;0
6358;Mannen;Wil niet meer werken of niet beschikbaar;Positie: ouder in éénouderhuishouden;2013;57;55;62.5;3.5;54.2;28.3;2
6359;Mannen;Wil niet meer werken of niet beschikbaar;Positie: ouder in éénouderhuishouden;2014;61;59;62.8;3.7;55.2;29.4;2
6360;Mannen;Wil niet meer werken of niet beschikbaar;Positie: partner in paar;2005;3007;2977;51.0;1.9;42.0;23.6;30
6361;Mannen;Wil niet meer werken of niet beschikbaar;Positie: partner in paar;2006;3024;2991;52.8;1.9;44.1;25.1;32
6362;Mannen;Wil niet meer werken of niet beschikbaar;Positie: partner in paar;2007;3055;3023;54.8;1.9;46.4;27.4;32
6363;Mannen;Wil niet meer werken of niet beschikbaar;Positie: partner in paar;2008;3113;3079;56.1;2.1;48.2;27.9;34
6364;Mannen;Wil niet meer werken of niet beschikbaar;Positie: partner in paar;2009;3093;3060;56.2;2.4;48.8;28.1;33
6365;Mannen;Wil niet meer werken of niet beschikbaar;Positie: partner in paar;2010;3069;3035;57.2;2.5;49.3;28.3;35
6366;Mannen;Wil niet meer werken of niet beschikbaar;Positie: partner in paar;2011;3034;2992;58.6;2.5;50.2;28.3;42
6367;Mannen;Wil niet meer werken of niet beschikbaar;Positie: partner in paar;2012;3025;2975;58.9;2.6;50.5;28.5;50
6368;Mannen;Wil niet meer werken of niet beschikbaar;Positie: partner in paar;2013;2896;2813;61.1;3.2;53.1;29.5;83
6369;Mannen;Wil niet meer werken of niet beschikbaar;Positie: partner in paar;2014;2886;2786;61.8;3.2;53.9;30.9;100
6370;Mannen;Wil niet meer werken of niet beschikbaar;Positie: partner in paar met kind;2005;1940;1922;53.8;1.0;43.2;21.7;17
6371;Mannen;Wil niet meer werken of niet beschikbaar;Positie: partner in paar met kind;2006;1928;1911;56.0;0.9;45.6;23.4;17
6372;Mannen;Wil niet meer werken of niet beschikbaar;Positie: partner in paar met kind;2007;1934;1917;58.3;0.9;48.2;25.6;17
6373;Mannen;Wil niet meer werken of niet beschikbaar;Positie: partner in paar met kind;2008;1931;1911;60.2;1.0;50.4;26.2;20
6374;Mannen;Wil niet meer werken of niet beschikbaar;Positie: partner in paar met kind;2009;1905;1887;60.5;1.1;51.0;26.3;18
6375;Mannen;Wil niet meer werken of niet beschikbaar;Positie: partner in paar met kind;2010;1874;1854;61.6;1.1;51.5;26.4;20
6376;Mannen;Wil niet meer werken of niet beschikbaar;Positie: partner in paar met kind;2011;1867;1845;62.9;1.2;52.5;26.6;22
6377;Mannen;Wil niet meer werken of niet beschikbaar;Positie: partner in paar met kind;2012;1864;1837;63.2;1.3;52.7;26.8;27
6378;Mannen;Wil niet meer werken of niet beschikbaar;Positie: partner in paar met kind;2013;1779;1733;66.0;1.7;55.6;27.8;45
6379;Mannen;Wil niet meer werken of niet beschikbaar;Positie: partner in paar met kind;2014;1784;1726;66.7;1.5;56.3;29.1;57
6380;Mannen;Wil niet meer werken of niet beschikbaar;Positie: partner in paar, geen kind;2005;1067;1054;46.1;3.6;39.9;27.2;13
6381;Mannen;Wil niet meer werken of niet beschikbaar;Positie: partner in paar, geen kind;2006;1095;1080;47.2;3.7;41.4;28.1;15
6382;Mannen;Wil niet meer werken of niet beschikbaar;Positie: partner in paar, geen kind;2007;1121;1106;48.7;3.7;43.2;30.4;15
6383;Mannen;Wil niet meer werken of niet beschikbaar;Positie: partner in paar, geen kind;2008;1182;1168;49.6;4.0;44.6;30.6;14
6384;Mannen;Wil niet meer werken of niet beschikbaar;Positie: partner in paar, geen kind;2009;1188;1173;49.3;4.5;45.3;31.0;15
6385;Mannen;Wil niet meer werken of niet beschikbaar;Positie: partner in paar, geen kind;2010;1195;1181;50.4;4.6;45.9;31.2;14
6386;Mannen;Wil niet meer werken of niet beschikbaar;Positie: partner in paar, geen kind;2011;1167;1147;51.5;4.5;46.5;31.2;20
6387;Mannen;Wil niet meer werken of niet beschikbaar;Positie: partner in paar, geen kind;2012;1161;1138;51.9;4.7;46.9;31.2;23
6388;Mannen;Wil niet meer werken of niet beschikbaar;Positie: partner in paar, geen kind;2013;1117;1080;53.2;5.5;48.9;32.2;38
6389;Mannen;Wil niet meer werken of niet beschikbaar;Positie: partner in paar, geen kind;2014;1102;1059;53.7;5.8;50.0;33.7;43
6390;Mannen;Wil niet meer werken of niet beschikbaar;Positie: kind >= 18 jaar;2005;490;483;19.5;0.9;17.1;24.7;8
6391;Mannen;Wil niet meer werken of niet beschikbaar;Positie: kind >= 18 jaar;2006;478;472;19.8;0.9;17.5;26.0;7
6392;Mannen;Wil niet meer werken of niet beschikbaar;Positie: kind >= 18 jaar;2007;494;486;20.6;0.9;18.3;27.8;8
6393;Mannen;Wil niet meer werken of niet beschikbaar;Positie: kind >= 18 jaar;2008;490;483;21.2;0.9;19.0;28.4;7
6394;Mannen;Wil niet meer werken of niet beschikbaar;Positie: kind >= 18 jaar;2009;469;462;20.3;1.1;18.5;28.0;7
6395;Mannen;Wil niet meer werken of niet beschikbaar;Positie: kind >= 18 jaar;2010;445;436;19.6;1.2;18.0;27.9;9
6396;Mannen;Wil niet meer werken of niet beschikbaar;Positie: kind >= 18 jaar;2011;448;432;19.6;1.2;17.9;28.5;15
6397;Mannen;Wil niet meer werken of niet beschikbaar;Positie: kind >= 18 jaar;2012;452;439;19.3;1.0;17.5;28.5;13
6398;Mannen;Wil niet meer werken of niet beschikbaar;Positie: kind >= 18 jaar;2013;407;394;18.7;1.1;17.1;28.7;13
6399;Mannen;Wil niet meer werken of niet beschikbaar;Positie: kind >= 18 jaar;2014;407;388;19.7;1.1;17.9;30.7;18
6400;Mannen;Wil niet meer werken of niet beschikbaar;Positie: kind < 18 jaar;2005;113;112;2.5;0.1;2.4;21.5;1
6401;Mannen;Wil niet meer werken of niet beschikbaar;Positie: kind < 18 jaar;2006;123;122;2.4;0.1;2.3;22.8;1
6402;Mannen;Wil niet meer werken of niet beschikbaar;Positie: kind < 18 jaar;2007;132;131;2.4;0.1;2.3;24.8;2
6403;Mannen;Wil niet meer werken of niet beschikbaar;Positie: kind < 18 jaar;2008;145;143;2.5;0.1;2.5;25.2;2
6404;Mannen;Wil niet meer werken of niet beschikbaar;Positie: kind < 18 jaar;2009;137;135;2.5;0.2;2.5;25.5;2
6405;Mannen;Wil niet meer werken of niet beschikbaar;Positie: kind < 18 jaar;2010;125;123;2.3;0.1;2.3;25.7;3
6406;Mannen;Wil niet meer werken of niet beschikbaar;Positie: kind < 18 jaar;2011;120;117;2.3;0.1;2.3;25.0;3
6407;Mannen;Wil niet meer werken of niet beschikbaar;Positie: kind < 18 jaar;2012;121;117;2.4;0.1;2.4;26.4;4
6408;Mannen;Wil niet meer werken of niet beschikbaar;Positie: kind < 18 jaar;2013;118;113;2.3;0.2;2.3;25.8;4
6409;Mannen;Wil niet meer werken of niet beschikbaar;Positie: kind < 18 jaar;2014;120;113;2.3;0.2;2.3;27.4;6
6410;Mannen;Wil niet meer werken of niet beschikbaar;Positie: ouder;2005;1984;1966;53.7;1.1;43.1;21.7;18
6411;Mannen;Wil niet meer werken of niet beschikbaar;Positie: ouder;2006;1979;1961;55.9;1.0;45.5;23.4;18
6412;Mannen;Wil niet meer werken of niet beschikbaar;Positie: ouder;2007;1984;1966;58.2;0.9;48.1;25.6;18
6413;Mannen;Wil niet meer werken of niet beschikbaar;Positie: ouder;2008;1986;1965;60.0;1.0;50.3;26.2;21
6414;Mannen;Wil niet meer werken of niet beschikbaar;Positie: ouder;2009;1970;1950;60.3;1.2;50.9;26.3;19
6415;Mannen;Wil niet meer werken of niet beschikbaar;Positie: ouder;2010;1933;1912;61.5;1.2;51.5;26.4;21
6416;Mannen;Wil niet meer werken of niet beschikbaar;Positie: ouder;2011;1924;1901;62.8;1.3;52.4;26.6;22
6417;Mannen;Wil niet meer werken of niet beschikbaar;Positie: ouder;2012;1921;1894;63.1;1.3;52.6;26.8;27
6418;Mannen;Wil niet meer werken of niet beschikbaar;Positie: ouder;2013;1835;1788;65.9;1.8;55.6;27.9;47
6419;Mannen;Wil niet meer werken of niet beschikbaar;Positie: ouder;2014;1845;1785;66.6;1.6;56.2;29.2;59
6420;Mannen;Wil niet meer werken of niet beschikbaar;Positie: kind;2005;603;595;16.3;0.7;14.4;24.1;9
6421;Mannen;Wil niet meer werken of niet beschikbaar;Positie: kind;2006;601;593;16.2;0.8;14.4;25.3;8
6422;Mannen;Wil niet meer werken of niet beschikbaar;Positie: kind;2007;627;617;16.7;0.8;14.9;27.1;9
6423;Mannen;Wil niet meer werken of niet beschikbaar;Positie: kind;2008;635;626;16.9;0.8;15.2;27.7;9
6424;Mannen;Wil niet meer werken of niet beschikbaar;Positie: kind;2009;607;598;16.3;0.9;14.9;27.4;9
6425;Mannen;Wil niet meer werken of niet beschikbaar;Positie: kind;2010;570;558;15.8;1.0;14.5;27.4;12
6426;Mannen;Wil niet meer werken of niet beschikbaar;Positie: kind;2011;568;550;15.9;0.9;14.6;27.7;18
6427;Mannen;Wil niet meer werken of niet beschikbaar;Positie: kind;2012;573;556;15.7;0.8;14.3;28.0;17
6428;Mannen;Wil niet meer werken of niet beschikbaar;Positie: kind;2013;525;508;15.1;0.9;13.8;28.1;17
6429;Mannen;Wil niet meer werken of niet beschikbaar;Positie: kind;2014;526;502;15.8;0.9;14.4;30.0;25
6430;Mannen;Wil niet meer werken of niet beschikbaar;Positie: overig lid;2005;67;59;25.3;1.8;22.2;20.7;8
6431;Mannen;Wil niet meer werken of niet beschikbaar;Positie: overig lid;2006;79;71;31.6;1.4;27.5;23.6;8
6432;Mannen;Wil niet meer werken of niet beschikbaar;Positie: overig lid;2007;79;71;26.8;1.7;23.9;22.4;8
6433;Mannen;Wil niet meer werken of niet beschikbaar;Positie: overig lid;2008;75;68;27.7;2.1;25.1;22.8;8
6434;Mannen;Wil niet meer werken of niet beschikbaar;Positie: overig lid;2009;83;73;28.6;2.0;25.7;22.5;10
6435;Mannen;Wil niet meer werken of niet beschikbaar;Positie: overig lid;2010;80;70;28.3;2.1;25.5;22.0;10
6436;Mannen;Wil niet meer werken of niet beschikbaar;Positie: overig lid;2011;85;76;29.0;1.9;26.4;23.4;9
6437;Mannen;Wil niet meer werken of niet beschikbaar;Positie: overig lid;2012;91;81;31.4;1.9;28.5;24.6;10
6438;Mannen;Wil niet meer werken of niet beschikbaar;Positie: overig lid;2013;88;75;33.0;2.1;29.6;23.4;13
6439;Mannen;Wil niet meer werken of niet beschikbaar;Positie: overig lid;2014;85;74;31.8;1.6;28.2;24.3;12
6440;Mannen;Niet-werkzame bevolking;Totaal personen;2005;1734;1679;2.8;17.3;19.2;19.1;55
6441;Mannen;Niet-werkzame bevolking;Totaal personen;2006;1701;1652;2.5;18.4;20.1;19.7;49
6442;Mannen;Niet-werkzame bevolking;Totaal personen;2007;1618;1573;2.6;19.1;21.0;21.1;45
6443;Mannen;Niet-werkzame bevolking;Totaal personen;2008;1569;1524;2.7;19.9;21.9;21.9;45
6444;Mannen;Niet-werkzame bevolking;Totaal personen;2009;1624;1578;2.9;19.7;22.0;21.6;46
6445;Mannen;Niet-werkzame bevolking;Totaal personen;2010;1718;1661;3.0;19.9;22.1;21.9;57
6446;Mannen;Niet-werkzame bevolking;Totaal personen;2011;1761;1693;2.9;19.9;22.1;21.6;68
6447;Mannen;Niet-werkzame bevolking;Totaal personen;2012;1787;1714;2.7;19.9;21.9;21.7;73
6448;Mannen;Niet-werkzame bevolking;Totaal personen;2013;1883;1803;2.8;20.0;22.0;21.5;81
6449;Mannen;Niet-werkzame bevolking;Totaal personen;2014;1894;1801;2.9;20.5;22.6;22.5;94
6450;Mannen;Niet-werkzame bevolking;Migratieachtergrond: Nederland;2005;1324;1294;3.0;18.7;20.6;19.9;30
6451;Mannen;Niet-werkzame bevolking;Migratieachtergrond: Nederland;2006;1303;1277;2.5;19.9;21.6;20.5;26
6452;Mannen;Niet-werkzame bevolking;Migratieachtergrond: Nederland;2007;1247;1219;2.6;20.9;22.6;21.9;28
6453;Mannen;Niet-werkzame bevolking;Migratieachtergrond: Nederland;2008;1214;1186;2.8;21.7;23.8;22.9;28
6454;Mannen;Niet-werkzame bevolking;Migratieachtergrond: Nederland;2009;1236;1208;2.9;21.6;23.9;22.6;28
6455;Mannen;Niet-werkzame bevolking;Migratieachtergrond: Nederland;2010;1306;1273;3.0;21.7;23.9;22.8;33
6456;Mannen;Niet-werkzame bevolking;Migratieachtergrond: Nederland;2011;1344;1304;2.8;21.6;23.7;22.5;40
6457;Mannen;Niet-werkzame bevolking;Migratieachtergrond: Nederland;2012;1360;1313;2.7;21.7;23.7;22.7;47
6458;Mannen;Niet-werkzame bevolking;Migratieachtergrond: Nederland;2013;1422;1372;2.9;21.8;23.9;22.4;50
6459;Mannen;Niet-werkzame bevolking;Migratieachtergrond: Nederland;2014;1435;1371;3.0;22.4;24.5;23.6;64
6460;Mannen;Niet-werkzame bevolking;Migratieachtergrond: met migratieacht...;2005;409;385;2.4;12.9;14.6;16.5;24
6461;Mannen;Niet-werkzame bevolking;Migratieachtergrond: met migratieacht...;2006;396;375;2.4;13.4;15.1;17.0;21
6462;Mannen;Niet-werkzame bevolking;Migratieachtergrond: met migratieacht...;2007;370;354;2.8;13.1;15.2;18.0;16
6463;Mannen;Niet-werkzame bevolking;Migratieachtergrond: met migratieacht...;2008;353;337;2.5;13.6;15.5;18.4;16
6464;Mannen;Niet-werkzame bevolking;Migratieachtergrond: met migratieacht...;2009;386;369;2.9;13.6;15.8;18.5;17
6465;Mannen;Niet-werkzame bevolking;Migratieachtergrond: met migratieacht...;2010;409;387;3.0;14.0;16.4;18.9;22
6466;Mannen;Niet-werkzame bevolking;Migratieachtergrond: met migratieacht...;2011;415;388;3.1;14.4;16.8;18.7;27
6467;Mannen;Niet-werkzame bevolking;Migratieachtergrond: met migratieacht...;2012;425;401;2.7;14.0;16.0;18.7;24
6468;Mannen;Niet-werkzame bevolking;Migratieachtergrond: met migratieacht...;2013;459;430;2.8;14.1;16.1;18.6;29
6469;Mannen;Niet-werkzame bevolking;Migratieachtergrond: met migratieacht...;2014;457;429;2.7;14.4;16.3;19.0;28
6470;Mannen;Niet-werkzame bevolking;Migratieachtergrond: westers;2005;176;170;2.7;18.4;20.2;19.9;6
6471;Mannen;Niet-werkzame bevolking;Migratieachtergrond: westers;2006;171;163;2.4;19.5;21.2;19.6;8
6472;Mannen;Niet-werkzame bevolking;Migratieachtergrond: westers;2007;165;161;3.0;18.4;20.6;20.9;4
6473;Mannen;Niet-werkzame bevolking;Migratieachtergrond: westers;2008;160;155;2.4;19.2;21.0;21.0;5
6474;Mannen;Niet-werkzame bevolking;Migratieachtergrond: westers;2009;172;166;2.9;19.7;21.8;21.3;6
6475;Mannen;Niet-werkzame bevolking;Migratieachtergrond: westers;2010;178;171;3.0;19.7;21.9;21.5;7
6476;Mannen;Niet-werkzame bevolking;Migratieachtergrond: westers;2011;180;170;3.8;19.8;22.6;21.5;10
6477;Mannen;Niet-werkzame bevolking;Migratieachtergrond: westers;2012;182;174;3.1;19.7;21.9;21.5;8
6478;Mannen;Niet-werkzame bevolking;Migratieachtergrond: westers;2013;188;178;3.0;20.1;22.2;21.7;11
6479;Mannen;Niet-werkzame bevolking;Migratieachtergrond: westers;2014;190;180;3.0;20.2;22.4;22.1;10
6480;Mannen;Niet-werkzame bevolking;Migratieachtergrond: niet-westers;2005;233;215;2.2;8.6;10.1;13.8;18
6481;Mannen;Niet-werkzame bevolking;Migratieachtergrond: niet-westers;2006;225;212;2.4;8.6;10.5;15.0;13
6482;Mannen;Niet-werkzame bevolking;Migratieachtergrond: niet-westers;2007;205;193;2.6;8.7;10.7;15.7;12
6483;Mannen;Niet-werkzame bevolking;Migratieachtergrond: niet-westers;2008;194;183;2.6;8.8;10.8;16.1;11
6484;Mannen;Niet-werkzame bevolking;Migratieachtergrond: niet-westers;2009;214;203;2.9;8.6;10.9;16.1;11
6485;Mannen;Niet-werkzame bevolking;Migratieachtergrond: niet-westers;2010;231;216;3.0;9.6;12.0;16.8;15
6486;Mannen;Niet-werkzame bevolking;Migratieachtergrond: niet-westers;2011;235;218;2.5;10.3;12.2;16.4;17
6487;Mannen;Niet-werkzame bevolking;Migratieachtergrond: niet-westers;2012;243;227;2.4;9.7;11.5;16.5;16
6488;Mannen;Niet-werkzame bevolking;Migratieachtergrond: niet-westers;2013;271;253;2.6;9.9;11.8;16.4;18
6489;Mannen;Niet-werkzame bevolking;Migratieachtergrond: niet-westers;2014;267;249;2.5;10.2;12.0;16.7;19
6490;Mannen;Niet-werkzame bevolking;Migratieachtergrond : onbekend;2005;2;1;;;;;1
6491;Mannen;Niet-werkzame bevolking;Migratieachtergrond : onbekend;2006;2;1;;;;;1
6492;Mannen;Niet-werkzame bevolking;Migratieachtergrond : onbekend;2007;2;0;;;;;2
6493;Mannen;Niet-werkzame bevolking;Migratieachtergrond : onbekend;2008;2;1;;;;;1
6494;Mannen;Niet-werkzame bevolking;Migratieachtergrond : onbekend;2009;2;1;;;;;1
6495;Mannen;Niet-werkzame bevolking;Migratieachtergrond : onbekend;2010;3;1;;;;;2
6496;Mannen;Niet-werkzame bevolking;Migratieachtergrond : onbekend;2011;2;1;;;;;1
6497;Mannen;Niet-werkzame bevolking;Migratieachtergrond : onbekend;2012;1;0;;;;;1
6498;Mannen;Niet-werkzame bevolking;Migratieachtergrond : onbekend;2013;3;0;;;;;2
6499;Mannen;Niet-werkzame bevolking;Migratieachtergrond : onbekend;2014;3;1;;;;;2
6500;Mannen;Niet-werkzame bevolking;Leeftijd: 15 tot 25 jaar;2005;398;384;1.9;1.7;3.4;18.9;13
6501;Mannen;Niet-werkzame bevolking;Leeftijd: 15 tot 25 jaar;2006;382;368;2.0;1.9;3.6;20.0;14
6502;Mannen;Niet-werkzame bevolking;Leeftijd: 15 tot 25 jaar;2007;358;346;2.2;1.7;3.7;21.4;12
6503;Mannen;Niet-werkzame bevolking;Leeftijd: 15 tot 25 jaar;2008;354;342;2.2;1.9;3.9;22.0;12
6504;Mannen;Niet-werkzame bevolking;Leeftijd: 15 tot 25 jaar;2009;380;367;2.1;2.1;4.0;21.1;13
6505;Mannen;Niet-werkzame bevolking;Leeftijd: 15 tot 25 jaar;2010;409;391;2.0;2.2;4.0;21.5;18
6506;Mannen;Niet-werkzame bevolking;Leeftijd: 15 tot 25 jaar;2011;408;383;1.8;2.1;3.7;22.2;25
6507;Mannen;Niet-werkzame bevolking;Leeftijd: 15 tot 25 jaar;2012;413;390;1.9;1.7;3.4;21.9;23
6508;Mannen;Niet-werkzame bevolking;Leeftijd: 15 tot 25 jaar;2013;423;397;1.7;1.9;3.5;21.4;26
6509;Mannen;Niet-werkzame bevolking;Leeftijd: 15 tot 25 jaar;2014;429;395;1.7;1.9;3.5;22.6;34
6510;Mannen;Niet-werkzame bevolking;Leeftijd: 25 tot 45 jaar;2005;216;203;5.3;11.6;15.5;14.6;13
6511;Mannen;Niet-werkzame bevolking;Leeftijd: 25 tot 45 jaar;2006;187;178;5.0;10.6;14.4;14.4;9
6512;Mannen;Niet-werkzame bevolking;Leeftijd: 25 tot 45 jaar;2007;157;150;5.0;10.8;14.7;15.1;7
6513;Mannen;Niet-werkzame bevolking;Leeftijd: 25 tot 45 jaar;2008;131;124;5.9;11.2;15.9;15.8;7
6514;Mannen;Niet-werkzame bevolking;Leeftijd: 25 tot 45 jaar;2009;160;153;7.1;11.3;17.0;16.7;8
6515;Mannen;Niet-werkzame bevolking;Leeftijd: 25 tot 45 jaar;2010;189;179;6.7;12.5;17.7;16.9;10
6516;Mannen;Niet-werkzame bevolking;Leeftijd: 25 tot 45 jaar;2011;203;191;6.1;12.7;17.4;16.7;12
6517;Mannen;Niet-werkzame bevolking;Leeftijd: 25 tot 45 jaar;2012;220;206;5.9;12.7;17.2;16.5;15
6518;Mannen;Niet-werkzame bevolking;Leeftijd: 25 tot 45 jaar;2013;278;259;6.6;12.8;17.9;16.7;19
6519;Mannen;Niet-werkzame bevolking;Leeftijd: 25 tot 45 jaar;2014;268;252;5.6;13.0;17.1;17.0;17
6520;Mannen;Niet-werkzame bevolking;Leeftijd: 25 tot 35 jaar;2005;102;94;5.7;8.7;13.4;14.7;8
6521;Mannen;Niet-werkzame bevolking;Leeftijd: 25 tot 35 jaar;2006;88;83;5.0;7.9;12.0;14.4;5
6522;Mannen;Niet-werkzame bevolking;Leeftijd: 25 tot 35 jaar;2007;69;64;5.3;8.5;12.9;15.5;4
6523;Mannen;Niet-werkzame bevolking;Leeftijd: 25 tot 35 jaar;2008;62;58;6.0;8.2;13.2;15.4;4
6524;Mannen;Niet-werkzame bevolking;Leeftijd: 25 tot 35 jaar;2009;79;75;6.8;8.7;14.4;16.7;4
6525;Mannen;Niet-werkzame bevolking;Leeftijd: 25 tot 35 jaar;2010;94;88;6.2;9.5;14.7;17.2;6
6526;Mannen;Niet-werkzame bevolking;Leeftijd: 25 tot 35 jaar;2011;102;94;6.0;9.5;14.5;16.8;8
6527;Mannen;Niet-werkzame bevolking;Leeftijd: 25 tot 35 jaar;2012;113;103;6.0;9.5;14.4;16.9;10
6528;Mannen;Niet-werkzame bevolking;Leeftijd: 25 tot 35 jaar;2013;143;131;6.3;9.6;14.8;16.8;12
6529;Mannen;Niet-werkzame bevolking;Leeftijd: 25 tot 35 jaar;2014;141;130;5.6;9.5;14.0;17.3;10
6530;Mannen;Niet-werkzame bevolking;Leeftijd: 35 tot 45 jaar;2005;114;109;4.9;14.2;17.4;14.5;5
6531;Mannen;Niet-werkzame bevolking;Leeftijd: 35 tot 45 jaar;2006;99;95;5.1;12.9;16.5;14.3;4
6532;Mannen;Niet-werkzame bevolking;Leeftijd: 35 tot 45 jaar;2007;88;85;4.8;12.6;16.1;14.8;3
6533;Mannen;Niet-werkzame bevolking;Leeftijd: 35 tot 45 jaar;2008;70;66;5.9;13.9;18.2;16.2;3
6534;Mannen;Niet-werkzame bevolking;Leeftijd: 35 tot 45 jaar;2009;82;78;7.4;13.8;19.5;16.6;3
6535;Mannen;Niet-werkzame bevolking;Leeftijd: 35 tot 45 jaar;2010;95;92;7.1;15.5;20.7;16.6;4
6536;Mannen;Niet-werkzame bevolking;Leeftijd: 35 tot 45 jaar;2011;101;97;6.2;15.9;20.3;16.6;4
6537;Mannen;Niet-werkzame bevolking;Leeftijd: 35 tot 45 jaar;2012;108;103;5.9;15.9;20.0;16.2;5
6538;Mannen;Niet-werkzame bevolking;Leeftijd: 35 tot 45 jaar;2013;135;128;6.9;16.1;21.0;16.7;7
6539;Mannen;Niet-werkzame bevolking;Leeftijd: 35 tot 45 jaar;2014;128;121;5.7;16.6;20.4;16.7;7
6540;Mannen;Niet-werkzame bevolking;Leeftijd: 45 tot 75 jaar;2005;1120;1092;2.7;23.9;25.5;20.0;29
6541;Mannen;Niet-werkzame bevolking;Leeftijd: 45 tot 75 jaar;2006;1132;1107;2.3;25.2;26.5;20.4;26
6542;Mannen;Niet-werkzame bevolking;Leeftijd: 45 tot 75 jaar;2007;1103;1077;2.4;25.9;27.4;21.8;26
6543;Mannen;Niet-werkzame bevolking;Leeftijd: 45 tot 75 jaar;2008;1084;1058;2.5;26.7;28.5;22.5;26
6544;Mannen;Niet-werkzame bevolking;Leeftijd: 45 tot 75 jaar;2009;1084;1058;2.6;27.1;28.9;22.5;26
6545;Mannen;Niet-werkzame bevolking;Leeftijd: 45 tot 75 jaar;2010;1119;1090;2.7;27.4;29.4;22.8;29
6546;Mannen;Niet-werkzame bevolking;Leeftijd: 45 tot 75 jaar;2011;1149;1119;2.7;27.3;29.2;22.2;30
6547;Mannen;Niet-werkzame bevolking;Leeftijd: 45 tot 75 jaar;2012;1153;1118;2.4;27.6;29.2;22.6;35
6548;Mannen;Niet-werkzame bevolking;Leeftijd: 45 tot 75 jaar;2013;1182;1147;2.4;27.8;29.4;22.6;36
6549;Mannen;Niet-werkzame bevolking;Leeftijd: 45 tot 75 jaar;2014;1197;1154;2.8;28.5;30.3;23.6;43
6550;Mannen;Niet-werkzame bevolking;Leeftijd: 45 tot 55 jaar;2005;142;136;4.8;18.3;20.6;16.7;5
6551;Mannen;Niet-werkzame bevolking;Leeftijd: 45 tot 55 jaar;2006;138;134;4.4;18.2;20.5;17.3;3
6552;Mannen;Niet-werkzame bevolking;Leeftijd: 45 tot 55 jaar;2007;132;127;4.9;17.1;19.9;17.9;5
