ID;Woonplaatsen;Woonplaatscode_1;Naam_2;Code_3;Naam_4;Code_5;Naam_6;Code_7
2000;Strijbeek;3435;Alphen-Chaam                       ;GM1723    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2001;Strijen;2797;Strijen                            ;GM0617    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
2002;Strijensas;2798;Strijen                            ;GM0617    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
2003;Stroe;1059;Barneveld                          ;GM0203    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2004;Stroobos;3180;Achtkarspelen                      ;GM0059    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2005;Stuifzand;1819;Hoogeveen                          ;GM0118    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2006;Stuifzand;3023;Midden-Drenthe                     ;GM1731    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2007;Sumar;2453;Tytsjerksteradiel                  ;GM0737    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2008;Surhuisterveen;3181;Achtkarspelen                      ;GM0059    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2009;Surhuizum;3182;Achtkarspelen                      ;GM0059    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2010;Susteren;2045;Echt-Susteren                      ;GM1711    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2011;Suwâld;2448;Tytsjerksteradiel                  ;GM0737    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2012;Swalmen;2283;Roermond                           ;GM0957    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2013;Sweikhuizen;2104;Schinnen                           ;GM0962    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2014;Swichum;1204;Leeuwarden                         ;GM0080    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2015;Swifterbant;2431;Dronten                            ;GM0303    ;Flevoland                ;PV24      ;Oost-Nederland           ;LD02      
2016;Swolgen;1859;Horst aan de Maas                  ;GM1507    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2017;Taarlo;2918;Tynaarlo                           ;GM1730    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2018;Teeffelen;3472;Oss                                ;GM0828    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2019;Teerns;1203;Leeuwarden                         ;GM0080    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2020;Tegelen;1474;Venlo                              ;GM0983    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2021;Terband;2182;Heerenveen                         ;GM0074    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2022;Terborg;1577;Oude IJsselstreek                  ;GM1509    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2023;Terheijden;2578;Drimmelen                          ;GM1719    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2024;Terherne;2537;De Friese Meren                    ;GM1921    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2025;Terhole;3096;Hulst                              ;GM0677    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
2026;Terkaple;2510;De Friese Meren                    ;GM1921    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2027;Termunten;3242;Delfzijl                           ;GM0010    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2028;Termunterzijl;3243;Delfzijl                           ;GM0010    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2029;Ternaard;3411;Dongeradeel                        ;GM0058    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2030;Terneuzen;1137;Terneuzen                          ;GM0715    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
2031;Teroele;2511;De Friese Meren                    ;GM1921    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2032;Terschuur;3598;Barneveld                          ;GM0203    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2033;Tersoal;2538;Súdwest-Fryslân                    ;GM1900    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2034;Terwispel;3355;Opsterland                         ;GM0086    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2035;Terwolde;2609;Voorst                             ;GM0285    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2036;Teteringen;1706;Breda                              ;GM0758    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2037;Teuge;2610;Voorst                             ;GM0285    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2038;Thesinge;1832;Ten Boer                           ;GM0009    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2039;Tholen;2071;Tholen                             ;GM0716    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
2040;Thorn;1916;Maasgouw                           ;GM1641    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2041;Tiel;2557;Tiel                               ;GM0281    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2042;Tiendeveen;1820;Hoogeveen                          ;GM0118    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2043;Tiendeveen;3024;Midden-Drenthe                     ;GM1731    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2044;Tienhoven;2065;Stichtse Vecht                     ;GM1904    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
2045;Tienhoven;2107;Zederik                            ;GM0707    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
2046;Tienray;1860;Horst aan de Maas                  ;GM1507    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2047;Tijnje;3356;Opsterland                         ;GM0086    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2048;De Tike;3276;Smallingerland                     ;GM0090    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2049;Tilburg;1043;Tilburg                            ;GM0855    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2050;Tilligte;1416;Dinkelland                         ;GM1774    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
2051;Tinallinge;2473;Winsum                             ;GM0053    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2052;Tinte;1211;Westvoorne                         ;GM0614    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
2053;Tirns;2421;Súdwest-Fryslân                    ;GM1900    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2054;Tjalhuizum;2422;Súdwest-Fryslân                    ;GM1900    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2055;Tjalleberd;2184;Heerenveen                         ;GM0074    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2056;Tjerkgaast;2512;De Friese Meren                    ;GM1921    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2057;Tjerkwerd;2324;Súdwest-Fryslân                    ;GM1900    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2058;Tjuchem;1360;Slochteren                         ;GM0040    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2059;Tolbert;2345;Leek                               ;GM0022    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2060;Toldijk;1531;Bronckhorst                        ;GM1876    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2061;Tolkamer;2981;Rijnwaarden                        ;GM0196    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2062;Tollebeek;1279;Noordoostpolder                    ;GM0171    ;Flevoland                ;PV24      ;Oost-Nederland           ;LD02      
2063;Tonden;1110;Brummen                            ;GM0213    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2064;Toornwerd;3454;Loppersum                          ;GM0024    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2065;Tricht;3531;Geldermalsen                       ;GM0236    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2066;Triemen;3314;Kollumerland en Nieuwkruisland     ;GM0079    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2067;Tripscompagnie;2276;Menterwolde                        ;GM1987    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2068;Tubbergen;1294;Tubbergen                          ;GM0183    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
2069;Tuil;3366;Neerijnen                          ;GM0304    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2070;Tuitjenhorn;3292;Schagen                            ;GM0441    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
2071;Tuk;2715;Steenwijkerland                    ;GM1708    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
2072;Tull en 't Waal;2055;Houten                             ;GM0321    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
2073;Twello;2611;Voorst                             ;GM0285    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2074;Twijzel;3183;Achtkarspelen                      ;GM0059    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2075;Twijzelerheide;3184;Achtkarspelen                      ;GM0059    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2076;Twisk;3157;Medemblik                          ;GM0420    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
2077;Tynaarlo;2919;Tynaarlo                           ;GM1730    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2078;Tytsjerk;2447;Tytsjerksteradiel                  ;GM0737    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2079;Tzum;1362;Franekeradeel                      ;GM0070    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2080;Tzummarum;1377;Franekeradeel                      ;GM0070    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2081;Ubbena;2395;Assen                              ;GM0106    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2082;Ubbergen;2879;Ubbergen                           ;GM0282    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2083;Uddel;3562;Apeldoorn                          ;GM0200    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2084;Uden;1847;Uden                               ;GM0856    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2085;Udenhout;1045;Tilburg                            ;GM0855    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2086;Uffelte;3121;Westerveld                         ;GM1701    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2087;Ugchelen;2256;Apeldoorn                          ;GM0200    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2088;Uitdam;1947;Waterland                          ;GM0852    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
2089;Uitgeest;2755;Uitgeest                           ;GM0450    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
2090;Uithoorn;2062;Uithoorn                           ;GM0451    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
2091;Uithuizen;3483;Eemsmond                           ;GM1651    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2092;Uithuizermeeden;3484;Eemsmond                           ;GM1651    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2093;Uitwellingerga;2423;Súdwest-Fryslân                    ;GM1900    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2094;Uitwijk;3304;Woudrichem                         ;GM0874    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2095;Ulestraten;1465;Meerssen                           ;GM0938    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2096;Ulft;1580;Oude IJsselstreek                  ;GM1509    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2097;Ulicoten;2884;Baarle-Nassau                      ;GM0744    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2098;Ulrum;3425;De Marne                           ;GM1663    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2099;Ulvenhout;1704;Breda                              ;GM0758    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2100;Ulvenhout AC;3436;Alphen-Chaam                       ;GM1723    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2101;Ureterp;3357;Opsterland                         ;GM0086    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2102;Urk;2143;Urk                                ;GM0184    ;Flevoland                ;PV24      ;Oost-Nederland           ;LD02      
2103;Urmond;1915;Stein                              ;GM0971    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2104;Ursem;1191;Koggenland                         ;GM1598    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
2105;Ursem gem. S;1891;Schermer                           ;GM0458    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
2106;Usquert;3485;Eemsmond                           ;GM1651    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2107;Utrecht;3295;Utrecht                            ;GM0344    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
2108;Vaals;1429;Vaals                              ;GM0981    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2109;Vaassen;1345;Epe                                ;GM0232    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2110;Valburg;1872;Overbetuwe                         ;GM1734    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2111;Valkenburg;1718;Valkenburg aan de Geul             ;GM0994    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2112;Valkenburg;1709;Katwijk                            ;GM0537    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
2113;Valkenswaard;1100;Valkenswaard                       ;GM0858    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2114;Valthe;1800;Borger-Odoorn                      ;GM1681    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2115;Valthermond;1801;Borger-Odoorn                      ;GM1681    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2116;2e Valthermond;1781;Borger-Odoorn                      ;GM1681    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2117;Varik;3367;Neerijnen                          ;GM0304    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2118;Varsselder;1582;Oude IJsselstreek                  ;GM1509    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2119;Varsseveld;1574;Oude IJsselstreek                  ;GM1509    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2120;Vasse;1295;Tubbergen                          ;GM0183    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
2121;Veelerveen;2234;Bellingwedde                       ;GM0007    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2122;Veen;1956;Aalburg                            ;GM0738    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2123;Veendam;1240;Veendam                            ;GM0047    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2124;Veenendaal;2048;Veenendaal                         ;GM0345    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
2125;De Veenhoop;3277;Smallingerland                     ;GM0090    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2126;Veenhuizen;1651;Noordenveld                        ;GM1699    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2127;Veeningen;3171;De Wolden                          ;GM1690    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2128;Veenklooster;3315;Kollumerland en Nieuwkruisland     ;GM0079    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2129;Veenoord;1999;Emmen                              ;GM0114    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2130;Veere;2783;Veere                              ;GM0717    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
2131;Veessen;2866;Heerde                             ;GM0246    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2132;Vegelinsoord;2513;De Friese Meren                    ;GM1921    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2133;Veghel;2827;Veghel                             ;GM0860    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2134;'t Veld;2520;Hollands Kroon                     ;GM1911    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
2135;Velddriel;1631;Maasdriel                          ;GM0263    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2136;Den Velde;1547;Hardenberg                         ;GM0160    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
2137;Velden;3142;Venlo                              ;GM0983    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2138;Veldhoven;1384;Veldhoven                          ;GM0861    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2139;Velp;3198;Grave                              ;GM0786    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2140;Velp;1500;Rheden                             ;GM0275    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2141;Velsen-Noord;3538;Velsen                             ;GM0453    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
2142;Velsen-Zuid;3536;Velsen                             ;GM0453    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
2143;Velserbroek;2839;Velsen                             ;GM0453    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
2144;Venebrugge;1565;Hardenberg                         ;GM0160    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
2145;Venhorst;3139;Boekel                             ;GM0755    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2146;Venhuizen;1512;Drechterland                       ;GM0498    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
2147;Venlo;1473;Venlo                              ;GM0983    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2148;Venray;2335;Venray                             ;GM0984    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2149;Ven-Zelderheide;2481;Gennep                             ;GM0907    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2150;Vessem;2996;Eersel                             ;GM0770    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2151;Vethuizen;2211;Montferland                        ;GM1955    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2152;Veulen;2336;Venray                             ;GM0984    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2153;Vianen;2843;Vianen                             ;GM0620    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
2154;Vianen (NB.);1455;Cuijk                              ;GM1684    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2155;Vierakker;1532;Bronckhorst                        ;GM1876    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2156;Vierhouten;2985;Nunspeet                           ;GM0302    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2157;Vierhuizen;3426;De Marne                           ;GM1663    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2158;Vierlingsbeek;1223;Boxmeer                            ;GM0756    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2159;Vierpolders;2369;Brielle                            ;GM0501    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
2160;Vijfhuizen;1613;Haarlemmermeer                     ;GM0394    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
2161;Vijlen;1431;Vaals                              ;GM0981    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2162;Vilsteren;2554;Ommen                              ;GM0175    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
2163;Vinkega;1743;Weststellingwerf                   ;GM0098    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2164;Vinkel;3063;Bernheze                           ;GM1721    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2165;Vinkel;2749;Maasdonk                           ;GM1671    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2166;Vinkenbuurt;2555;Ommen                              ;GM0175    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
2167;Vinkeveen;3550;De Ronde Venen                     ;GM0736    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
2168;Visvliet;2127;Zuidhorn                           ;GM0056    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2169;Vlaardingen;1015;Vlaardingen                        ;GM0622    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
2170;Vlagtwedde;2298;Vlagtwedde                         ;GM0048    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2171;Vledder;3122;Westerveld                         ;GM1701    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2172;Vledderveen;3078;Stadskanaal                        ;GM0037    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2173;Vledderveen;3123;Westerveld                         ;GM1701    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2174;Vleuten;3296;Utrecht                            ;GM0344    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
2175;Vlieland;3299;Vlieland                           ;GM0096    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2176;Vlierden;1775;Deurne                             ;GM0762    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2177;Vlijmen;3503;Heusden                            ;GM0797    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2178;Vlissingen;1078;Vlissingen                         ;GM0718    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
2179;Vlist;2389;Vlist                              ;GM0623    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
2180;Vlodrop;2595;Roerdalen                          ;GM1669    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2181;Voerendaal;1855;Voerendaal                         ;GM0986    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2182;Vogelenzang;2651;Bloemendaal                        ;GM0377    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
2183;Vogelwaarde;3095;Hulst                              ;GM0677    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
2184;Volendam;1748;Edam-Volendam                      ;GM0385    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
2185;Volkel;1848;Uden                               ;GM0856    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2186;Vollenhove;2716;Steenwijkerland                    ;GM1708    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
2187;Vondelingenplaat Rotterdam;3087;Rotterdam                          ;GM0599    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
2188;Voorburg;1622;Leidschendam-Voorburg              ;GM1916    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
2189;Voorhout;2004;Teylingen                          ;GM1525    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
2190;Voorschoten;3231;Voorschoten                        ;GM0626    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
2191;Voorst;1586;Oude IJsselstreek                  ;GM1509    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2192;Voorst;2612;Voorst                             ;GM0285    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2193;Voorthuizen;1055;Barneveld                          ;GM0203    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2194;Vorchten;2867;Heerde                             ;GM0246    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2195;Vorden;3573;Bronckhorst                        ;GM1876    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2196;Vorstenbosch;3064;Bernheze                           ;GM1721    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2197;Vortum-Mullem;1224;Boxmeer                            ;GM0756    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2198;Vragender;2226;Oost Gelre                         ;GM1586    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2199;Vredenheim;1181;Aa en Hunze                        ;GM1680    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2200;Vredepeel;2337;Venray                             ;GM0984    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2201;Vreeland;3525;Stichtse Vecht                     ;GM1904    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
2202;Vries;2912;Tynaarlo                           ;GM1730    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2203;Vriescheloo;2235;Bellingwedde                       ;GM0007    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2204;Vriezenveen;3325;Twenterand                         ;GM1700    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
2205;Vroomshoop;3326;Twenterand                         ;GM1700    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
2206;Vrouwenakker;2672;Nieuwkoop                          ;GM0569    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
2207;Vrouwenparochie;3334;het Bildt                          ;GM0063    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2208;Vrouwenpolder;2784;Veere                              ;GM0717    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
2209;Vught;1619;Vught                              ;GM0865    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2210;Vuren;2357;Lingewaal                          ;GM0733    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2211;Waaksens;2031;Littenseradiel                     ;GM0140    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2212;Waal;1809;Molenwaard                         ;GM1927    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
2213;De Waal;2739;Texel                              ;GM0448    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
2214;Waalre;1006;Waalre                             ;GM0866    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2215;Waalwijk;2597;Waalwijk                           ;GM0867    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2216;'t Waar;1895;Oldambt                            ;GM1895    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2217;Waarde;3466;Reimerswaal                        ;GM0703    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
2218;Waardenburg;3368;Neerijnen                          ;GM0304    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2219;Waarder;2478;Bodegraven-Reeuwijk                ;GM1901    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
2220;Waardhuizen;3305;Woudrichem                         ;GM0874    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2221;Waarland;3293;Schagen                            ;GM0441    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
2222;Waaxens;3412;Dongeradeel                        ;GM0058    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
2223;Wachtum;2165;Coevorden                          ;GM0109    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2224;Waddinxveen;3051;Waddinxveen                        ;GM0627    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
2225;Wadenoijen;2559;Tiel                               ;GM0281    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2226;Wagenberg;2579;Drimmelen                          ;GM1719    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2227;Wagenborgen;3244;Delfzijl                           ;GM0010    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2228;Wageningen;2006;Wageningen                         ;GM0289    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2229;Walem;1719;Valkenburg aan de Geul             ;GM0994    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2230;Walsoorden;3101;Hulst                              ;GM0677    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
2231;Wâlterswâld;3269;Dantumadiel                        ;GM1891    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
