ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalAantalBijstandsuitkeringen_1;BurgerlijkeStaatTotaal_2;Ongehuwd_3;Gehuwd_4;Gescheiden_5;Weduwstaat_6;LeefvormTotaal_7;Alleenstaande_8;AlleenstaandeOuder_9;EchtPaar_10;AndersInclusiefLeefvormOnbekend_11;HuisvestingTotaal_12;Huurder_13;Eigenaar_14;Inwonend_15;AantalTenLasteKomendeKinderenTotaal_16;GeenKinderenOfOnbekend_17;k_1Kind_18;k_2Kinderen_19;k_3OfMeerKinderen_20;InkomstenbronTotaal_21;GeenInkomsten_22;InkomstenUitArbeid_23;InkomstenUitOverigeBronnen_24;ArbeidAlsmedeOverigeBronnen_25;BijstandsuitkeringenTotaal_26;UitkeringsduurKorterDan1Jaar_27;Uitkeringsduur1JaarOfLanger_28
6534;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2005 september;930.0;930.0;;;;;930.0;610.0;210.0;100.0;;930.0;810.0;20.0;100.0;930.0;;;;;930.0;590.0;40.0;260.0;30.0;930.0;150.0;770.0
6535;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2005 oktober;910.0;910.0;;;;;910.0;600.0;210.0;100.0;;910.0;800.0;20.0;90.0;910.0;;;;;910.0;560.0;40.0;270.0;30.0;910.0;130.0;780.0
6536;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2005 november;910.0;910.0;;;;;910.0;600.0;210.0;100.0;;910.0;800.0;20.0;90.0;910.0;;;;;910.0;560.0;40.0;260.0;40.0;910.0;120.0;780.0
6537;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2005 december;910.0;910.0;;;;;910.0;610.0;200.0;100.0;;910.0;800.0;10.0;90.0;910.0;;;;;910.0;560.0;50.0;270.0;30.0;910.0;130.0;780.0
6538;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2005;910.0;910.0;;;;;910.0;610.0;200.0;100.0;;910.0;800.0;10.0;90.0;910.0;;;;;910.0;560.0;50.0;270.0;30.0;910.0;130.0;780.0
6539;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2006 januari;890.0;890.0;;;;;890.0;600.0;200.0;100.0;;890.0;800.0;10.0;90.0;890.0;;;;;890.0;;;;;890.0;120.0;770.0
6540;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2006 februari;890.0;890.0;;;;;890.0;590.0;200.0;100.0;;890.0;800.0;10.0;90.0;890.0;;;;;890.0;;;;;890.0;120.0;780.0
6541;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2006 maart;900.0;900.0;;;;;900.0;600.0;200.0;100.0;;900.0;800.0;20.0;90.0;900.0;;;;;900.0;;;;;900.0;130.0;780.0
6542;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2006 april;900.0;900.0;;;;;900.0;600.0;200.0;100.0;;900.0;800.0;20.0;90.0;900.0;;;;;900.0;;;;;900.0;130.0;770.0
6543;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2006 mei;900.0;900.0;;;;;900.0;600.0;200.0;100.0;;900.0;800.0;20.0;80.0;900.0;;;;;900.0;;;;;900.0;120.0;770.0
6544;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2006 juni;880.0;880.0;;;;;880.0;580.0;200.0;100.0;;880.0;790.0;20.0;80.0;880.0;;;;;880.0;;;;;880.0;110.0;770.0
6545;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2006 juli;870.0;870.0;;;;;870.0;580.0;200.0;90.0;;870.0;780.0;10.0;80.0;870.0;;;;;870.0;;;;;870.0;130.0;740.0
6546;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2006 augustus;860.0;860.0;;;;;860.0;570.0;200.0;90.0;;860.0;770.0;10.0;80.0;860.0;;;;;860.0;;;;;860.0;130.0;730.0
6547;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2006 september;850.0;850.0;;;;;850.0;560.0;200.0;90.0;;850.0;760.0;10.0;80.0;850.0;;;;;850.0;;;;;850.0;120.0;730.0
6548;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2006 oktober;840.0;840.0;;;;;840.0;550.0;200.0;90.0;;840.0;750.0;10.0;80.0;840.0;;;;;840.0;;;;;840.0;110.0;730.0
6549;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2006 november;840.0;840.0;;;;;840.0;550.0;210.0;90.0;;840.0;750.0;10.0;80.0;840.0;;;;;840.0;;;;;840.0;110.0;730.0
6550;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2006 december;840.0;840.0;;;;;840.0;540.0;210.0;90.0;;840.0;750.0;10.0;80.0;840.0;;;;;840.0;;;;;840.0;120.0;720.0
6551;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2006;840.0;840.0;;;;;840.0;540.0;210.0;90.0;;840.0;750.0;10.0;80.0;840.0;;;;;840.0;;;;;840.0;120.0;720.0
6552;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2007 januari;840.0;840.0;;;;;840.0;540.0;210.0;90.0;;840.0;750.0;10.0;80.0;840.0;;;;;840.0;;;;;840.0;120.0;720.0
6553;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2007 februari;850.0;850.0;;;;;850.0;550.0;210.0;90.0;;850.0;760.0;10.0;80.0;850.0;;;;;850.0;;;;;850.0;130.0;720.0
6554;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2007 maart;850.0;850.0;;;;;850.0;550.0;210.0;90.0;;850.0;750.0;10.0;90.0;850.0;;;;;850.0;;;;;850.0;130.0;720.0
6555;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2007 april;860.0;860.0;;;;;860.0;560.0;210.0;90.0;;860.0;760.0;10.0;90.0;860.0;;;;;860.0;;;;;860.0;140.0;710.0
6556;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2007 mei;870.0;870.0;;;;;870.0;570.0;200.0;90.0;;870.0;770.0;10.0;90.0;870.0;;;;;870.0;;;;;870.0;140.0;720.0
6557;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2007 juni;870.0;870.0;;;;;870.0;580.0;200.0;90.0;;870.0;770.0;10.0;90.0;870.0;;;;;870.0;;;;;870.0;150.0;720.0
6558;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2007 juli;860.0;860.0;;;;;860.0;570.0;200.0;90.0;;860.0;760.0;10.0;90.0;860.0;;;;;860.0;;;;;860.0;150.0;710.0
6559;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2007 augustus;850.0;850.0;;;;;850.0;560.0;200.0;90.0;;850.0;760.0;10.0;90.0;850.0;;;;;850.0;;;;;850.0;140.0;710.0
6560;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2007 september;840.0;840.0;;;;;840.0;550.0;200.0;90.0;;840.0;750.0;10.0;80.0;840.0;;;;;840.0;;;;;840.0;130.0;710.0
6561;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2007 oktober;840.0;840.0;;;;;840.0;560.0;200.0;90.0;;840.0;740.0;10.0;90.0;840.0;;;;;840.0;;;;;840.0;130.0;710.0
6562;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2007 november;830.0;830.0;;;;;830.0;550.0;190.0;90.0;;830.0;740.0;10.0;80.0;830.0;;;;;830.0;;;;;830.0;120.0;710.0
6563;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2007 december;830.0;830.0;;;;;830.0;550.0;190.0;90.0;;830.0;740.0;10.0;80.0;830.0;;;;;830.0;;;;;830.0;130.0;700.0
6564;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2007;830.0;830.0;;;;;830.0;550.0;190.0;90.0;;830.0;740.0;10.0;80.0;830.0;;;;;830.0;;;;;830.0;130.0;700.0
6565;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2008 januari;830.0;830.0;;;;;830.0;550.0;190.0;90.0;;830.0;740.0;10.0;80.0;830.0;;;;;830.0;;;;;830.0;140.0;690.0
6566;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2008 februari;830.0;830.0;;;;;830.0;550.0;190.0;100.0;;830.0;750.0;10.0;80.0;830.0;;;;;830.0;;;;;830.0;140.0;690.0
6567;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2008 maart;830.0;830.0;;;;;830.0;550.0;190.0;100.0;;830.0;740.0;10.0;80.0;830.0;;;;;830.0;;;;;830.0;130.0;700.0
6568;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2008 april;840.0;840.0;;;;;840.0;540.0;200.0;100.0;;840.0;740.0;10.0;90.0;840.0;;;;;840.0;;;;;840.0;140.0;700.0
6569;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2008 mei;830.0;830.0;;;;;830.0;530.0;200.0;100.0;;830.0;740.0;10.0;80.0;830.0;;;;;830.0;;;;;830.0;150.0;680.0
6570;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2008 juni;820.0;820.0;;;;;820.0;530.0;200.0;100.0;;820.0;730.0;10.0;80.0;820.0;;;;;820.0;;;;;820.0;150.0;670.0
6571;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2008 juli;810.0;810.0;;;;;810.0;530.0;190.0;90.0;;810.0;720.0;10.0;80.0;810.0;;;;;810.0;;;;;810.0;140.0;670.0
6572;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2008 augustus;790.0;790.0;;;;;790.0;520.0;190.0;90.0;;790.0;710.0;10.0;70.0;790.0;;;;;790.0;;;;;790.0;120.0;670.0
6573;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2008 september;780.0;780.0;;;;;780.0;520.0;180.0;80.0;;780.0;700.0;10.0;70.0;780.0;;;;;780.0;;;;;780.0;130.0;660.0
6574;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2008 oktober;780.0;780.0;;;;;780.0;520.0;180.0;80.0;;780.0;700.0;20.0;60.0;780.0;;;;;780.0;;;;;780.0;130.0;650.0
6575;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2008 november;770.0;770.0;;;;;770.0;510.0;180.0;90.0;;770.0;700.0;10.0;60.0;770.0;;;;;770.0;;;;;770.0;130.0;640.0
6576;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2008 december;760.0;760.0;;;;;760.0;500.0;170.0;90.0;;760.0;690.0;10.0;50.0;760.0;;;;;760.0;;;;;760.0;130.0;630.0
6577;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2008;760.0;760.0;;;;;760.0;500.0;170.0;90.0;;760.0;690.0;10.0;50.0;760.0;;;;;760.0;;;;;760.0;130.0;630.0
6578;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2009 januari;760.0;760.0;;;;;760.0;500.0;170.0;90.0;;760.0;700.0;10.0;50.0;760.0;;;;;760.0;440.0;30.0;270.0;30.0;760.0;130.0;640.0
6579;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2009 februari;760.0;760.0;;;;;760.0;500.0;170.0;90.0;;760.0;700.0;10.0;50.0;760.0;;;;;760.0;460.0;30.0;250.0;30.0;760.0;140.0;630.0
6580;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2009 maart;770.0;770.0;;;;;770.0;510.0;170.0;90.0;;770.0;710.0;20.0;50.0;770.0;;;;;770.0;460.0;30.0;260.0;30.0;770.0;140.0;630.0
6581;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2009 april;770.0;770.0;;;;;770.0;510.0;170.0;90.0;;770.0;710.0;20.0;50.0;770.0;;;;;770.0;450.0;30.0;270.0;30.0;770.0;150.0;620.0
6582;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2009 mei;780.0;780.0;;;;;780.0;510.0;180.0;90.0;;780.0;710.0;20.0;50.0;780.0;;;;;780.0;480.0;30.0;250.0;30.0;780.0;150.0;630.0
6583;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2009 juni;790.0;790.0;;;;;790.0;520.0;180.0;100.0;;790.0;720.0;20.0;50.0;790.0;;;;;790.0;470.0;30.0;270.0;30.0;790.0;160.0;640.0
6584;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2009 juli;800.0;800.0;;;;;800.0;520.0;180.0;100.0;;800.0;720.0;20.0;60.0;800.0;;;;;800.0;460.0;30.0;280.0;30.0;800.0;160.0;640.0
6585;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2009 augustus;800.0;800.0;;;;;800.0;520.0;180.0;100.0;;800.0;730.0;20.0;60.0;800.0;;;;;800.0;470.0;30.0;270.0;30.0;800.0;150.0;650.0
6586;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2009 september;800.0;800.0;;;;;800.0;530.0;170.0;100.0;;800.0;730.0;20.0;60.0;800.0;;;;;800.0;460.0;30.0;280.0;30.0;800.0;150.0;650.0
6587;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2009 oktober;800.0;800.0;;;;;800.0;530.0;170.0;100.0;;800.0;740.0;20.0;50.0;800.0;;;;;800.0;470.0;30.0;280.0;30.0;800.0;150.0;660.0
6588;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2009 november;820.0;820.0;;;;;820.0;550.0;170.0;100.0;;820.0;750.0;10.0;50.0;820.0;;;;;820.0;500.0;30.0;270.0;30.0;820.0;160.0;660.0
6589;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2009 december;830.0;830.0;;;;;830.0;550.0;170.0;100.0;;830.0;760.0;10.0;60.0;830.0;;;;;830.0;480.0;40.0;280.0;40.0;830.0;180.0;650.0
6590;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2009;830.0;830.0;;;;;830.0;550.0;170.0;100.0;;830.0;760.0;10.0;60.0;830.0;;;;;830.0;480.0;40.0;280.0;40.0;830.0;180.0;650.0
6591;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2010 januari;830.0;830.0;;;;;830.0;550.0;170.0;110.0;;830.0;760.0;20.0;60.0;830.0;;;;;830.0;500.0;30.0;280.0;30.0;830.0;190.0;650.0
6592;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2010 februari;840.0;840.0;;;;;840.0;560.0;180.0;110.0;;840.0;770.0;20.0;60.0;840.0;;;;;840.0;500.0;30.0;280.0;30.0;840.0;190.0;650.0
6593;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2010 maart;870.0;870.0;;;;;870.0;570.0;190.0;110.0;;870.0;790.0;20.0;60.0;870.0;;;;;870.0;510.0;30.0;290.0;30.0;870.0;200.0;660.0
6594;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2010 april;870.0;870.0;;;;;870.0;570.0;190.0;110.0;;870.0;790.0;20.0;60.0;870.0;;;;;870.0;530.0;40.0;270.0;30.0;870.0;210.0;660.0
6595;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2010 mei;880.0;880.0;;;;;880.0;580.0;190.0;110.0;;880.0;800.0;20.0;60.0;880.0;;;;;880.0;520.0;40.0;290.0;30.0;880.0;230.0;660.0
6596;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2010 juni;890.0;890.0;;;;;890.0;580.0;200.0;110.0;;890.0;810.0;10.0;70.0;890.0;;;;;890.0;520.0;40.0;290.0;40.0;890.0;230.0;660.0
6597;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2010 juli;900.0;900.0;;;;;900.0;600.0;200.0;110.0;;900.0;830.0;10.0;60.0;900.0;;;;;900.0;540.0;40.0;290.0;40.0;900.0;270.0;630.0
6598;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2010 augustus*;890.0;890.0;;;;;890.0;590.0;190.0;110.0;;890.0;820.0;10.0;60.0;890.0;;;;;890.0;540.0;30.0;290.0;40.0;890.0;250.0;640.0
6599;Mannen en vrouwen;Totaal leeftijd;Amstelveen;2010 september*;880.0;880.0;;;;;880.0;580.0;190.0;110.0;;880.0;810.0;10.0;60.0;880.0;;;;;880.0;510.0;30.0;300.0;40.0;880.0;240.0;640.0
6600;Mannen en vrouwen;Totaal leeftijd;Amsterdam;1998 januari;62480.0;62480.0;32430.0;14150.0;14980.0;940.0;62480.0;39830.0;13750.0;8770.0;;62480.0;59330.0;500.0;2660.0;62480.0;;;;;62480.0;57840.0;1130.0;1910.0;1610.0;62480.0;12620.0;49870.0
6601;Mannen en vrouwen;Totaal leeftijd;Amsterdam;1998 februari;62160.0;62160.0;32220.0;14060.0;14940.0;940.0;62160.0;39580.0;13720.0;8740.0;;62160.0;59000.0;500.0;2670.0;62160.0;;;;;62160.0;56730.0;1200.0;2580.0;1650.0;62160.0;12420.0;49740.0
6602;Mannen en vrouwen;Totaal leeftijd;Amsterdam;1998 maart;61440.0;61440.0;31750.0;13880.0;14860.0;950.0;61440.0;39040.0;13600.0;8660.0;;61440.0;58330.0;490.0;2620.0;61440.0;;;;;61440.0;56260.0;1270.0;2280.0;1630.0;61440.0;12010.0;49430.0
6603;Mannen en vrouwen;Totaal leeftijd;Amsterdam;1998 april;60960.0;60960.0;31350.0;13840.0;14810.0;950.0;60960.0;38640.0;13550.0;8640.0;;60960.0;57930.0;470.0;2550.0;60960.0;;;;;60960.0;56000.0;1180.0;2110.0;1660.0;60960.0;11780.0;49180.0
6604;Mannen en vrouwen;Totaal leeftijd;Amsterdam;1998 mei;60750.0;60750.0;31180.0;13830.0;14790.0;960.0;60750.0;38470.0;13530.0;8620.0;;60750.0;57750.0;470.0;2530.0;60750.0;;;;;60750.0;55540.0;1130.0;2420.0;1660.0;60750.0;11670.0;49080.0
6605;Mannen en vrouwen;Totaal leeftijd;Amsterdam;1998 juni;60210.0;60210.0;30790.0;13730.0;14740.0;960.0;60210.0;38090.0;13470.0;8520.0;;60210.0;57290.0;460.0;2460.0;60210.0;;;;;60210.0;55150.0;1150.0;2250.0;1660.0;60210.0;11340.0;48870.0
6606;Mannen en vrouwen;Totaal leeftijd;Amsterdam;1998 juli;59580.0;59580.0;30390.0;13550.0;14680.0;970.0;59580.0;37610.0;13400.0;8440.0;;59580.0;56730.0;470.0;2390.0;59580.0;;;;;59580.0;54750.0;1030.0;2150.0;1650.0;59580.0;11080.0;48500.0
6607;Mannen en vrouwen;Totaal leeftijd;Amsterdam;1998 augustus;59170.0;59170.0;30160.0;13320.0;14730.0;970.0;59170.0;37400.0;13330.0;8310.0;;59170.0;56370.0;450.0;2360.0;59170.0;;;;;59170.0;54280.0;1000.0;2300.0;1600.0;59170.0;10740.0;48430.0
6608;Mannen en vrouwen;Totaal leeftijd;Amsterdam;1998 september;58930.0;58930.0;29970.0;13240.0;14770.0;950.0;58930.0;37200.0;13290.0;8310.0;;58930.0;56130.0;460.0;2340.0;58930.0;;;;;58930.0;53960.0;1050.0;2330.0;1600.0;58930.0;10790.0;48150.0
6609;Mannen en vrouwen;Totaal leeftijd;Amsterdam;1998 oktober;58400.0;58400.0;29590.0;13080.0;14770.0;960.0;58400.0;36870.0;13170.0;8230.0;;58400.0;55620.0;460.0;2320.0;58400.0;;;;;58400.0;53550.0;1050.0;2180.0;1620.0;58400.0;10660.0;47740.0
6610;Mannen en vrouwen;Totaal leeftijd;Amsterdam;1998 november;57890.0;57890.0;29290.0;12930.0;14720.0;950.0;57890.0;36470.0;13120.0;8180.0;;57890.0;55160.0;450.0;2280.0;57890.0;;;;;57890.0;53190.0;1040.0;2020.0;1640.0;57890.0;10460.0;47420.0
6611;Mannen en vrouwen;Totaal leeftijd;Amsterdam;1998 december;57370.0;57370.0;28940.0;12830.0;14660.0;950.0;57370.0;36110.0;13020.0;8120.0;;57370.0;54680.0;440.0;2250.0;57370.0;;;;;57370.0;52690.0;960.0;2080.0;1650.0;57370.0;10390.0;46990.0
6612;Mannen en vrouwen;Totaal leeftijd;Amsterdam;1998;57370.0;57370.0;28940.0;12830.0;14660.0;950.0;57370.0;36110.0;13020.0;8120.0;;57370.0;54680.0;440.0;2250.0;57370.0;;;;;57370.0;52690.0;960.0;2080.0;1650.0;57370.0;10390.0;46990.0
6613;Mannen en vrouwen;Totaal leeftijd;Amsterdam;1999 januari;57300.0;57300.0;28860.0;12790.0;14700.0;950.0;57300.0;36010.0;13010.0;8170.0;;57300.0;54590.0;440.0;2270.0;57300.0;38870.0;9030.0;5580.0;3830.0;57300.0;52860.0;890.0;1920.0;1640.0;57300.0;10410.0;46890.0
6614;Mannen en vrouwen;Totaal leeftijd;Amsterdam;1999 februari;57010.0;57010.0;28660.0;12710.0;14690.0;960.0;57010.0;35820.0;12930.0;8150.0;;57010.0;54320.0;430.0;2260.0;57010.0;38670.0;8960.0;5570.0;3810.0;57010.0;51960.0;880.0;2520.0;1650.0;57010.0;10280.0;46730.0
6615;Mannen en vrouwen;Totaal leeftijd;Amsterdam;1999 maart;56560.0;56560.0;28370.0;12600.0;14640.0;960.0;56560.0;35490.0;12860.0;8090.0;;56560.0;53920.0;420.0;2220.0;56560.0;38340.0;8880.0;5550.0;3810.0;56560.0;51620.0;950.0;2300.0;1690.0;56560.0;10120.0;46440.0
6616;Mannen en vrouwen;Totaal leeftijd;Amsterdam;1999 april;56260.0;56260.0;28170.0;12510.0;14620.0;960.0;56260.0;35280.0;12820.0;8040.0;;56260.0;53640.0;420.0;2200.0;56260.0;38120.0;8830.0;5520.0;3800.0;56260.0;51470.0;940.0;2170.0;1690.0;56260.0;10030.0;46230.0
6617;Mannen en vrouwen;Totaal leeftijd;Amsterdam;1999 mei;55840.0;55840.0;27890.0;12390.0;14590.0;970.0;55840.0;34980.0;12770.0;7970.0;;55840.0;53260.0;420.0;2160.0;55840.0;37790.0;8790.0;5490.0;3770.0;55840.0;51580.0;750.0;1840.0;1680.0;55840.0;9770.0;46070.0
6618;Mannen en vrouwen;Totaal leeftijd;Amsterdam;1999 juni;54960.0;54960.0;27270.0;12230.0;14480.0;970.0;54960.0;34320.0;12640.0;7880.0;;54960.0;52430.0;420.0;2110.0;54960.0;37130.0;8660.0;5430.0;3740.0;54960.0;50250.0;930.0;2060.0;1730.0;54960.0;9370.0;45590.0
6619;Mannen en vrouwen;Totaal leeftijd;Amsterdam;1999 juli;55270.0;55270.0;27470.0;12310.0;14510.0;980.0;55270.0;34480.0;12720.0;7950.0;;55270.0;52730.0;420.0;2130.0;55270.0;37300.0;8750.0;5480.0;3740.0;55270.0;50860.0;820.0;1900.0;1700.0;55270.0;9460.0;45810.0
6620;Mannen en vrouwen;Totaal leeftijd;Amsterdam;1999 augustus;54800.0;54800.0;27200.0;12140.0;14480.0;980.0;54800.0;34170.0;12660.0;7840.0;;54800.0;52300.0;410.0;2080.0;54800.0;36980.0;8710.0;5440.0;3670.0;54800.0;49980.0;760.0;2400.0;1660.0;54800.0;9190.0;45610.0
6621;Mannen en vrouwen;Totaal leeftijd;Amsterdam;1999 september;54840.0;54840.0;27160.0;12200.0;14480.0;1000.0;54840.0;34150.0;12670.0;7900.0;;54840.0;52360.0;410.0;2060.0;54840.0;36960.0;8700.0;5470.0;3700.0;54840.0;50350.0;730.0;2150.0;1610.0;54840.0;9210.0;45620.0
6622;Mannen en vrouwen;Totaal leeftijd;Amsterdam;1999 oktober;54480.0;54480.0;26920.0;12150.0;14430.0;990.0;54480.0;33830.0;12630.0;7900.0;;54480.0;52030.0;410.0;2040.0;54480.0;36640.0;8670.0;5460.0;3710.0;54480.0;50000.0;800.0;2040.0;1640.0;54480.0;9100.0;45390.0
6623;Mannen en vrouwen;Totaal leeftijd;Amsterdam;1999 november;54190.0;54190.0;26690.0;12090.0;14420.0;990.0;54190.0;33620.0;12580.0;7870.0;;54190.0;51780.0;410.0;2010.0;54190.0;36430.0;8650.0;5430.0;3680.0;54190.0;49760.0;770.0;1990.0;1660.0;54190.0;9120.0;45070.0
6624;Mannen en vrouwen;Totaal leeftijd;Amsterdam;1999 december;53740.0;53740.0;26380.0;12000.0;14360.0;1000.0;53740.0;33320.0;12480.0;7820.0;;53740.0;51360.0;400.0;1970.0;53740.0;36130.0;8560.0;5390.0;3660.0;53740.0;49360.0;800.0;1980.0;1600.0;53740.0;9010.0;44720.0
6625;Mannen en vrouwen;Totaal leeftijd;Amsterdam;1999;53740.0;53740.0;26380.0;12000.0;14360.0;1000.0;53740.0;33320.0;12480.0;7820.0;;53740.0;51360.0;400.0;1970.0;53740.0;36130.0;8560.0;5390.0;3660.0;53740.0;49360.0;800.0;1980.0;1600.0;53740.0;9010.0;44720.0
6626;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2000 januari;53340.0;53340.0;26150.0;11870.0;14320.0;1000.0;53340.0;33040.0;12420.0;7760.0;;53340.0;51000.0;400.0;1940.0;53340.0;35830.0;8500.0;5390.0;3630.0;53340.0;49190.0;720.0;1810.0;1630.0;53340.0;8940.0;44400.0
6627;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2000 februari;53000.0;53000.0;25930.0;11780.0;14290.0;1010.0;53000.0;32800.0;12380.0;7700.0;;53000.0;50690.0;390.0;1920.0;53000.0;35560.0;8460.0;5380.0;3600.0;53000.0;47880.0;780.0;2650.0;1680.0;53000.0;8930.0;44070.0
6628;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2000 maart;52460.0;52460.0;25550.0;11680.0;14230.0;1010.0;52460.0;32380.0;12330.0;7630.0;;52460.0;50190.0;380.0;1890.0;52460.0;35130.0;8380.0;5350.0;3610.0;52460.0;47770.0;820.0;2120.0;1750.0;52460.0;8780.0;43680.0
6629;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2000 april;52160.0;52160.0;25340.0;11640.0;14180.0;1010.0;52160.0;32170.0;12260.0;7610.0;;52160.0;49910.0;380.0;1870.0;52160.0;34920.0;8340.0;5310.0;3590.0;52160.0;47690.0;770.0;1960.0;1740.0;52160.0;8730.0;43430.0
6630;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2000 mei;51800.0;51800.0;25070.0;11570.0;14150.0;1020.0;51800.0;31930.0;12180.0;7580.0;;51800.0;49570.0;380.0;1860.0;51800.0;34680.0;8270.0;5300.0;3550.0;51800.0;47320.0;780.0;1960.0;1740.0;51800.0;8720.0;43090.0
6631;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2000 juni;51380.0;51380.0;24810.0;11450.0;14100.0;1020.0;51380.0;31660.0;12110.0;7500.0;;51380.0;49170.0;370.0;1830.0;51380.0;34370.0;8190.0;5270.0;3550.0;51380.0;47120.0;720.0;1780.0;1760.0;51380.0;8460.0;42910.0
6632;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2000 juli;51000.0;51000.0;24560.0;11400.0;14000.0;1030.0;51000.0;31370.0;12030.0;7490.0;;51000.0;48830.0;370.0;1790.0;51000.0;34070.0;8090.0;5290.0;3540.0;51000.0;46720.0;720.0;1810.0;1740.0;51000.0;8460.0;42540.0
6633;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2000 augustus;50510.0;50510.0;24370.0;11190.0;13920.0;1030.0;50510.0;31100.0;11980.0;7330.0;;50510.0;48400.0;360.0;1760.0;50510.0;33770.0;8030.0;5230.0;3480.0;50510.0;45720.0;690.0;2410.0;1700.0;50510.0;8340.0;42180.0
6634;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2000 september;50440.0;50440.0;24250.0;11230.0;13930.0;1030.0;50440.0;31010.0;11980.0;7340.0;;50440.0;48330.0;360.0;1750.0;50440.0;33670.0;8020.0;5250.0;3500.0;50440.0;45990.0;690.0;2070.0;1690.0;50440.0;8330.0;42110.0
6635;Mannen en vrouwen;Totaal leeftijd;Amsterdam;2000 oktober;50040.0;50040.0;23980.0;11170.0;13850.0;1040.0;50040.0;30730.0;11930.0;7260.0;;50040.0;47950.0;350.0;1740.0;50040.0;33380.0;7960.0;5220.0;3480.0;50040.0;45530.0;720.0;2060.0;1740.0;50040.0;8220.0;41820.0
