ID;Gender;EmploymentType;SectorBranchesSIC2008;Periods;EmployedPersons_1;Jobs_2;FullTimeEquivalentFte_3;HoursWorked_4
7788;Total male and female;Employee;64 Financial institutions, no insurance;1981;;;;
7789;Total male and female;Employee;64 Financial institutions, no insurance;1982;;;;
7790;Total male and female;Employee;64 Financial institutions, no insurance;1983;;;;
7791;Total male and female;Employee;64 Financial institutions, no insurance;1984;;;;
7792;Total male and female;Employee;64 Financial institutions, no insurance;1985;;;;
7793;Total male and female;Employee;64 Financial institutions, no insurance;1986;;;;
7794;Total male and female;Employee;64 Financial institutions, no insurance;1987;;;;
7795;Total male and female;Employee;64 Financial institutions, no insurance;1988;;;;
7796;Total male and female;Employee;64 Financial institutions, no insurance;1989;;;;
7797;Total male and female;Employee;64 Financial institutions, no insurance;1990;;;;
7798;Total male and female;Employee;64 Financial institutions, no insurance;1991;;;;
7799;Total male and female;Employee;64 Financial institutions, no insurance;1992;;;;
7800;Total male and female;Employee;64 Financial institutions, no insurance;1993;;;;
7801;Total male and female;Employee;64 Financial institutions, no insurance;1994;;;;
7802;Total male and female;Employee;64 Financial institutions, no insurance;1995;124.0;128.0;114.0;193.0
7803;Total male and female;Employee;64 Financial institutions, no insurance;1996;127.0;131.0;116.0;197.0
7804;Total male and female;Employee;64 Financial institutions, no insurance;1997;133.0;137.0;123.0;206.0
7805;Total male and female;Employee;64 Financial institutions, no insurance;1998;141.0;144.0;130.0;219.0
7806;Total male and female;Employee;64 Financial institutions, no insurance;1999;149.0;153.0;137.0;231.0
7807;Total male and female;Employee;64 Financial institutions, no insurance;2000;155.0;159.0;142.0;236.0
7808;Total male and female;Employee;64 Financial institutions, no insurance;2001;157.0;161.0;141.0;235.0
7809;Total male and female;Employee;64 Financial institutions, no insurance;2002;153.0;157.0;139.0;231.0
7810;Total male and female;Employee;64 Financial institutions, no insurance;2003;146.0;151.0;133.0;222.0
7811;Total male and female;Employee;64 Financial institutions, no insurance;2004;142.0;146.0;129.0;216.0
7812;Total male and female;Employee;64 Financial institutions, no insurance;2005;144.0;149.0;131.0;216.0
7813;Total male and female;Employee;64 Financial institutions, no insurance;2006;145.0;150.0;132.0;219.0
7814;Total male and female;Employee;64 Financial institutions, no insurance;2007;147.0;152.0;134.0;222.0
7815;Total male and female;Employee;64 Financial institutions, no insurance;2008;142.0;146.0;129.0;214.0
7816;Total male and female;Employee;64 Financial institutions, no insurance;2009;142.0;147.0;130.0;217.0
7817;Total male and female;Employee;64 Financial institutions, no insurance;2010;133.0;137.0;122.0;204.0
7818;Total male and female;Employee;64 Financial institutions, no insurance;2011;136.0;140.0;126.0;211.0
7819;Total male and female;Employee;64 Financial institutions, no insurance;2012;134.0;139.0;125.0;208.0
7820;Total male and female;Employee;64 Financial institutions, no insurance;2013;132.0;136.0;122.0;205.0
7821;Total male and female;Employee;64 Financial institutions, no insurance;2014;124.0;129.0;115.0;196.0
7822;Total male and female;Employee;64 Financial institutions, no insurance;2015;118.0;122.0;109.0;184.0
7823;Total male and female;Employee;64 Financial institutions, no insurance;2016;114.0;118.0;106.0;179.0
7824;Total male and female;Employee;65 Insurance and pension funding;1969;;;;
7825;Total male and female;Employee;65 Insurance and pension funding;1970;;;;
7826;Total male and female;Employee;65 Insurance and pension funding;1971;;;;
7827;Total male and female;Employee;65 Insurance and pension funding;1972;;;;
7828;Total male and female;Employee;65 Insurance and pension funding;1973;;;;
7829;Total male and female;Employee;65 Insurance and pension funding;1974;;;;
7830;Total male and female;Employee;65 Insurance and pension funding;1975;;;;
7831;Total male and female;Employee;65 Insurance and pension funding;1976;;;;
7832;Total male and female;Employee;65 Insurance and pension funding;1977;;;;
7833;Total male and female;Employee;65 Insurance and pension funding;1978;;;;
7834;Total male and female;Employee;65 Insurance and pension funding;1979;;;;
7835;Total male and female;Employee;65 Insurance and pension funding;1980;;;;
7836;Total male and female;Employee;65 Insurance and pension funding;1981;;;;
7837;Total male and female;Employee;65 Insurance and pension funding;1982;;;;
7838;Total male and female;Employee;65 Insurance and pension funding;1983;;;;
7839;Total male and female;Employee;65 Insurance and pension funding;1984;;;;
7840;Total male and female;Employee;65 Insurance and pension funding;1985;;;;
7841;Total male and female;Employee;65 Insurance and pension funding;1986;;;;
7842;Total male and female;Employee;65 Insurance and pension funding;1987;;;;
7843;Total male and female;Employee;65 Insurance and pension funding;1988;;;;
7844;Total male and female;Employee;65 Insurance and pension funding;1989;;;;
7845;Total male and female;Employee;65 Insurance and pension funding;1990;;;;
7846;Total male and female;Employee;65 Insurance and pension funding;1991;;;;
7847;Total male and female;Employee;65 Insurance and pension funding;1992;;;;
7848;Total male and female;Employee;65 Insurance and pension funding;1993;;;;
7849;Total male and female;Employee;65 Insurance and pension funding;1994;;;;
7850;Total male and female;Employee;65 Insurance and pension funding;1995;58.0;62.0;56.0;89.0
7851;Total male and female;Employee;65 Insurance and pension funding;1996;57.0;61.0;56.0;90.0
7852;Total male and female;Employee;65 Insurance and pension funding;1997;61.0;66.0;60.0;95.0
7853;Total male and female;Employee;65 Insurance and pension funding;1998;63.0;68.0;62.0;98.0
7854;Total male and female;Employee;65 Insurance and pension funding;1999;65.0;70.0;62.0;100.0
7855;Total male and female;Employee;65 Insurance and pension funding;2000;67.0;71.0;63.0;100.0
7856;Total male and female;Employee;65 Insurance and pension funding;2001;68.0;72.0;63.0;100.0
7857;Total male and female;Employee;65 Insurance and pension funding;2002;71.0;72.0;65.0;102.0
7858;Total male and female;Employee;65 Insurance and pension funding;2003;72.0;72.0;64.0;104.0
7859;Total male and female;Employee;65 Insurance and pension funding;2004;69.0;70.0;63.0;101.0
7860;Total male and female;Employee;65 Insurance and pension funding;2005;66.0;68.0;60.0;97.0
7861;Total male and female;Employee;65 Insurance and pension funding;2006;73.0;74.0;66.0;108.0
7862;Total male and female;Employee;65 Insurance and pension funding;2007;72.0;74.0;66.0;108.0
7863;Total male and female;Employee;65 Insurance and pension funding;2008;71.0;73.0;65.0;107.0
7864;Total male and female;Employee;65 Insurance and pension funding;2009;71.0;72.0;64.0;106.0
7865;Total male and female;Employee;65 Insurance and pension funding;2010;73.0;75.0;66.0;110.0
7866;Total male and female;Employee;65 Insurance and pension funding;2011;65.0;66.0;59.0;98.0
7867;Total male and female;Employee;65 Insurance and pension funding;2012;63.0;64.0;57.0;95.0
7868;Total male and female;Employee;65 Insurance and pension funding;2013;62.0;63.0;56.0;95.0
7869;Total male and female;Employee;65 Insurance and pension funding;2014;60.0;61.0;55.0;92.0
7870;Total male and female;Employee;65 Insurance and pension funding;2015;58.0;59.0;54.0;90.0
7871;Total male and female;Employee;65 Insurance and pension funding;2016;57.0;58.0;52.0;88.0
7872;Total male and female;Employee;66 Other financial services;1969;;;;
7873;Total male and female;Employee;66 Other financial services;1970;;;;
7874;Total male and female;Employee;66 Other financial services;1971;;;;
7875;Total male and female;Employee;66 Other financial services;1972;;;;
7876;Total male and female;Employee;66 Other financial services;1973;;;;
7877;Total male and female;Employee;66 Other financial services;1974;;;;
7878;Total male and female;Employee;66 Other financial services;1975;;;;
7879;Total male and female;Employee;66 Other financial services;1976;;;;
7880;Total male and female;Employee;66 Other financial services;1977;;;;
7881;Total male and female;Employee;66 Other financial services;1978;;;;
7882;Total male and female;Employee;66 Other financial services;1979;;;;
7883;Total male and female;Employee;66 Other financial services;1980;;;;
7884;Total male and female;Employee;66 Other financial services;1981;;;;
7885;Total male and female;Employee;66 Other financial services;1982;;;;
7886;Total male and female;Employee;66 Other financial services;1983;;;;
7887;Total male and female;Employee;66 Other financial services;1984;;;;
7888;Total male and female;Employee;66 Other financial services;1985;;;;
7889;Total male and female;Employee;66 Other financial services;1986;;;;
7890;Total male and female;Employee;66 Other financial services;1987;;;;
7891;Total male and female;Employee;66 Other financial services;1988;;;;
7892;Total male and female;Employee;66 Other financial services;1989;;;;
7893;Total male and female;Employee;66 Other financial services;1990;;;;
7894;Total male and female;Employee;66 Other financial services;1991;;;;
7895;Total male and female;Employee;66 Other financial services;1992;;;;
7896;Total male and female;Employee;66 Other financial services;1993;;;;
7897;Total male and female;Employee;66 Other financial services;1994;;;;
7898;Total male and female;Employee;66 Other financial services;1995;38.0;40.0;36.0;63.0
7899;Total male and female;Employee;66 Other financial services;1996;42.0;44.0;38.0;68.0
7900;Total male and female;Employee;66 Other financial services;1997;44.0;46.0;41.0;73.0
7901;Total male and female;Employee;66 Other financial services;1998;49.0;51.0;45.0;80.0
7902;Total male and female;Employee;66 Other financial services;1999;50.0;53.0;45.0;81.0
7903;Total male and female;Employee;66 Other financial services;2000;52.0;54.0;47.0;83.0
7904;Total male and female;Employee;66 Other financial services;2001;53.0;55.0;48.0;84.0
7905;Total male and female;Employee;66 Other financial services;2002;52.0;54.0;46.0;81.0
7906;Total male and female;Employee;66 Other financial services;2003;53.0;55.0;46.0;80.0
7907;Total male and female;Employee;66 Other financial services;2004;53.0;55.0;46.0;83.0
7908;Total male and female;Employee;66 Other financial services;2005;54.0;56.0;47.0;84.0
7909;Total male and female;Employee;66 Other financial services;2006;56.0;59.0;49.0;86.0
7910;Total male and female;Employee;66 Other financial services;2007;56.0;58.0;48.0;85.0
7911;Total male and female;Employee;66 Other financial services;2008;58.0;60.0;50.0;88.0
7912;Total male and female;Employee;66 Other financial services;2009;54.0;57.0;47.0;83.0
7913;Total male and female;Employee;66 Other financial services;2010;54.0;56.0;46.0;81.0
7914;Total male and female;Employee;66 Other financial services;2011;54.0;56.0;46.0;80.0
7915;Total male and female;Employee;66 Other financial services;2012;53.0;56.0;46.0;79.0
7916;Total male and female;Employee;66 Other financial services;2013;52.0;54.0;45.0;77.0
7917;Total male and female;Employee;66 Other financial services;2014;52.0;54.0;45.0;78.0
7918;Total male and female;Employee;66 Other financial services;2015;55.0;57.0;48.0;83.0
7919;Total male and female;Employee;66 Other financial services;2016;55.0;57.0;48.0;83.0
7920;Total male and female;Employee;L Renting, buying, selling real estate;1969;19.0;21.0;17.0;35.0
7921;Total male and female;Employee;L Renting, buying, selling real estate;1970;19.0;21.0;17.0;35.0
7922;Total male and female;Employee;L Renting, buying, selling real estate;1971;21.0;23.0;19.0;38.0
7923;Total male and female;Employee;L Renting, buying, selling real estate;1972;23.0;25.0;21.0;45.0
7924;Total male and female;Employee;L Renting, buying, selling real estate;1973;23.0;26.0;21.0;44.0
7925;Total male and female;Employee;L Renting, buying, selling real estate;1974;24.0;27.0;22.0;42.0
7926;Total male and female;Employee;L Renting, buying, selling real estate;1975;24.0;27.0;22.0;41.0
7927;Total male and female;Employee;L Renting, buying, selling real estate;1976;27.0;30.0;24.0;48.0
7928;Total male and female;Employee;L Renting, buying, selling real estate;1977;27.0;30.0;24.0;48.0
7929;Total male and female;Employee;L Renting, buying, selling real estate;1978;28.0;31.0;25.0;49.0
7930;Total male and female;Employee;L Renting, buying, selling real estate;1979;31.0;34.0;27.0;50.0
7931;Total male and female;Employee;L Renting, buying, selling real estate;1980;34.0;37.0;29.0;54.0
7932;Total male and female;Employee;L Renting, buying, selling real estate;1981;34.0;37.0;29.0;54.0
7933;Total male and female;Employee;L Renting, buying, selling real estate;1982;34.0;37.0;29.0;54.0
7934;Total male and female;Employee;L Renting, buying, selling real estate;1983;35.0;39.0;31.0;56.0
7935;Total male and female;Employee;L Renting, buying, selling real estate;1984;35.0;38.0;31.0;57.0
7936;Total male and female;Employee;L Renting, buying, selling real estate;1985;36.0;40.0;32.0;58.0
7937;Total male and female;Employee;L Renting, buying, selling real estate;1986;37.0;41.0;33.0;60.0
7938;Total male and female;Employee;L Renting, buying, selling real estate;1987;37.0;41.0;33.0;57.0
7939;Total male and female;Employee;L Renting, buying, selling real estate;1988;38.0;41.0;34.0;58.0
7940;Total male and female;Employee;L Renting, buying, selling real estate;1989;40.0;44.0;36.0;62.0
7941;Total male and female;Employee;L Renting, buying, selling real estate;1990;41.0;45.0;37.0;64.0
7942;Total male and female;Employee;L Renting, buying, selling real estate;1991;42.0;46.0;38.0;65.0
7943;Total male and female;Employee;L Renting, buying, selling real estate;1992;45.0;49.0;39.0;69.0
7944;Total male and female;Employee;L Renting, buying, selling real estate;1993;47.0;50.0;41.0;71.0
7945;Total male and female;Employee;L Renting, buying, selling real estate;1994;49.0;53.0;43.0;74.0
7946;Total male and female;Employee;L Renting, buying, selling real estate;1995;49.0;52.0;44.0;75.0
7947;Total male and female;Employee;L Renting, buying, selling real estate;1996;50.0;54.0;45.0;77.0
7948;Total male and female;Employee;L Renting, buying, selling real estate;1997;53.0;55.0;47.0;80.0
7949;Total male and female;Employee;L Renting, buying, selling real estate;1998;58.0;60.0;50.0;85.0
7950;Total male and female;Employee;L Renting, buying, selling real estate;1999;57.0;61.0;51.0;87.0
7951;Total male and female;Employee;L Renting, buying, selling real estate;2000;60.0;64.0;53.0;90.0
7952;Total male and female;Employee;L Renting, buying, selling real estate;2001;64.0;66.0;55.0;93.0
7953;Total male and female;Employee;L Renting, buying, selling real estate;2002;67.0;70.0;57.0;97.0
7954;Total male and female;Employee;L Renting, buying, selling real estate;2003;68.0;71.0;58.0;98.0
7955;Total male and female;Employee;L Renting, buying, selling real estate;2004;67.0;71.0;58.0;99.0
7956;Total male and female;Employee;L Renting, buying, selling real estate;2005;68.0;72.0;59.0;99.0
7957;Total male and female;Employee;L Renting, buying, selling real estate;2006;68.0;72.0;59.0;99.0
7958;Total male and female;Employee;L Renting, buying, selling real estate;2007;70.0;74.0;61.0;102.0
7959;Total male and female;Employee;L Renting, buying, selling real estate;2008;73.0;77.0;62.0;104.0
7960;Total male and female;Employee;L Renting, buying, selling real estate;2009;73.0;77.0;63.0;104.0
7961;Total male and female;Employee;L Renting, buying, selling real estate;2010;69.0;73.0;59.0;98.0
7962;Total male and female;Employee;L Renting, buying, selling real estate;2011;68.0;72.0;59.0;97.0
7963;Total male and female;Employee;L Renting, buying, selling real estate;2012;65.0;69.0;57.0;93.0
7964;Total male and female;Employee;L Renting, buying, selling real estate;2013;63.0;67.0;55.0;91.0
7965;Total male and female;Employee;L Renting, buying, selling real estate;2014;63.0;66.0;54.0;90.0
7966;Total male and female;Employee;L Renting, buying, selling real estate;2015;62.0;66.0;53.0;89.0
7967;Total male and female;Employee;L Renting, buying, selling real estate;2016;62.0;66.0;53.0;89.0
7968;Total male and female;Employee;M-N Business services;1969;275.0;294.0;233.0;451.0
7969;Total male and female;Employee;M-N Business services;1970;294.0;314.0;250.0;473.0
7970;Total male and female;Employee;M-N Business services;1971;306.0;327.0;260.0;486.0
7971;Total male and female;Employee;M-N Business services;1972;311.0;332.0;265.0;491.0
7972;Total male and female;Employee;M-N Business services;1973;320.0;342.0;271.0;495.0
7973;Total male and female;Employee;M-N Business services;1974;329.0;352.0;278.0;497.0
7974;Total male and female;Employee;M-N Business services;1975;336.0;359.0;282.0;488.0
7975;Total male and female;Employee;M-N Business services;1976;348.0;372.0;291.0;509.0
7976;Total male and female;Employee;M-N Business services;1977;359.0;383.0;299.0;516.0
7977;Total male and female;Employee;M-N Business services;1978;376.0;402.0;313.0;529.0
7978;Total male and female;Employee;M-N Business services;1979;398.0;425.0;330.0;562.0
7979;Total male and female;Employee;M-N Business services;1980;414.0;443.0;341.0;580.0
7980;Total male and female;Employee;M-N Business services;1981;424.0;453.0;346.0;593.0
7981;Total male and female;Employee;M-N Business services;1982;423.0;452.0;339.0;575.0
7982;Total male and female;Employee;M-N Business services;1983;432.0;462.0;343.0;578.0
7983;Total male and female;Employee;M-N Business services;1984;465.0;497.0;364.0;613.0
7984;Total male and female;Employee;M-N Business services;1985;497.0;532.0;392.0;655.0
7985;Total male and female;Employee;M-N Business services;1986;531.0;568.0;417.0;703.0
7986;Total male and female;Employee;M-N Business services;1987;553.0;592.0;434.0;732.0
7987;Total male and female;Employee;M-N Business services;1988;595.0;635.0;461.0;781.0
7988;Total male and female;Employee;M-N Business services;1989;631.0;677.0;495.0;840.0
7989;Total male and female;Employee;M-N Business services;1990;688.0;738.0;536.0;912.0
7990;Total male and female;Employee;M-N Business services;1991;704.0;754.0;549.0;934.0
7991;Total male and female;Employee;M-N Business services;1992;709.0;779.0;565.0;969.0
7992;Total male and female;Employee;M-N Business services;1993;722.0;796.0;575.0;977.0
7993;Total male and female;Employee;M-N Business services;1994;773.0;854.0;615.0;1052.0
7994;Total male and female;Employee;M-N Business services;1995;849.0;928.0;672.0;1159.0
7995;Total male and female;Employee;M-N Business services;1996;940.0;1022.0;741.0;1289.0
7996;Total male and female;Employee;M-N Business services;1997;1010.0;1101.0;795.0;1368.0
7997;Total male and female;Employee;M-N Business services;1998;1068.0;1174.0;840.0;1444.0
7998;Total male and female;Employee;M-N Business services;1999;1118.0;1225.0;880.0;1518.0
7999;Total male and female;Employee;M-N Business services;2000;1149.0;1260.0;907.0;1555.0
8000;Total male and female;Employee;M-N Business services;2001;1165.0;1270.0;921.0;1581.0
8001;Total male and female;Employee;M-N Business services;2002;1154.0;1248.0;900.0;1554.0
8002;Total male and female;Employee;M-N Business services;2003;1119.0;1203.0;866.0;1514.0
8003;Total male and female;Employee;M-N Business services;2004;1094.0;1199.0;867.0;1524.0
8004;Total male and female;Employee;M-N Business services;2005;1147.0;1259.0;899.0;1563.0
8005;Total male and female;Employee;M-N Business services;2006;1232.0;1354.0;963.0;1663.0
8006;Total male and female;Employee;M-N Business services;2007;1316.0;1447.0;1029.0;1772.0
8007;Total male and female;Employee;M-N Business services;2008;1354.0;1488.0;1068.0;1846.0
8008;Total male and female;Employee;M-N Business services;2009;1290.0;1416.0;1010.0;1739.0
8009;Total male and female;Employee;M-N Business services;2010;1223.0;1343.0;970.0;1683.0
8010;Total male and female;Employee;M-N Business services;2011;1240.0;1362.0;981.0;1718.0
8011;Total male and female;Employee;M-N Business services;2012;1234.0;1352.0;972.0;1701.0
8012;Total male and female;Employee;M-N Business services;2013;1223.0;1338.0;964.0;1694.0
8013;Total male and female;Employee;M-N Business services;2014;1251.0;1365.0;991.0;1750.0
8014;Total male and female;Employee;M-N Business services;2015;1320.0;1442.0;1046.0;1844.0
8015;Total male and female;Employee;M-N Business services;2016;1385.0;1514.0;1101.0;1951.0
8016;Total male and female;Employee;M Other specialised business services;1969;;;;
8017;Total male and female;Employee;M Other specialised business services;1970;;;;
8018;Total male and female;Employee;M Other specialised business services;1971;;;;
8019;Total male and female;Employee;M Other specialised business services;1972;;;;
8020;Total male and female;Employee;M Other specialised business services;1973;;;;
8021;Total male and female;Employee;M Other specialised business services;1974;;;;
8022;Total male and female;Employee;M Other specialised business services;1975;;;;
8023;Total male and female;Employee;M Other specialised business services;1976;;;;
8024;Total male and female;Employee;M Other specialised business services;1977;;;;
8025;Total male and female;Employee;M Other specialised business services;1978;;;;
8026;Total male and female;Employee;M Other specialised business services;1979;;;;
8027;Total male and female;Employee;M Other specialised business services;1980;;;;
8028;Total male and female;Employee;M Other specialised business services;1981;;;;
8029;Total male and female;Employee;M Other specialised business services;1982;;;;
8030;Total male and female;Employee;M Other specialised business services;1983;;;;
8031;Total male and female;Employee;M Other specialised business services;1984;;;;
8032;Total male and female;Employee;M Other specialised business services;1985;;;;
8033;Total male and female;Employee;M Other specialised business services;1986;;;;
8034;Total male and female;Employee;M Other specialised business services;1987;;;;
8035;Total male and female;Employee;M Other specialised business services;1988;;;;
8036;Total male and female;Employee;M Other specialised business services;1989;;;;
8037;Total male and female;Employee;M Other specialised business services;1990;;;;
8038;Total male and female;Employee;M Other specialised business services;1991;;;;
8039;Total male and female;Employee;M Other specialised business services;1992;;;;
8040;Total male and female;Employee;M Other specialised business services;1993;;;;
8041;Total male and female;Employee;M Other specialised business services;1994;;;;
8042;Total male and female;Employee;M Other specialised business services;1995;350.0;369.0;305.0;550.0
8043;Total male and female;Employee;M Other specialised business services;1996;367.0;383.0;321.0;582.0
8044;Total male and female;Employee;M Other specialised business services;1997;374.0;390.0;335.0;603.0
8045;Total male and female;Employee;M Other specialised business services;1998;390.0;408.0;350.0;630.0
8046;Total male and female;Employee;M Other specialised business services;1999;412.0;432.0;370.0;667.0
8047;Total male and female;Employee;M Other specialised business services;2000;438.0;459.0;389.0;698.0
8048;Total male and female;Employee;M Other specialised business services;2001;461.0;481.0;415.0;736.0
8049;Total male and female;Employee;M Other specialised business services;2002;471.0;492.0;418.0;739.0
8050;Total male and female;Employee;M Other specialised business services;2003;461.0;482.0;408.0;722.0
8051;Total male and female;Employee;M Other specialised business services;2004;456.0;479.0;403.0;725.0
8052;Total male and female;Employee;M Other specialised business services;2005;455.0;477.0;402.0;713.0
8053;Total male and female;Employee;M Other specialised business services;2006;470.0;494.0;416.0;731.0
8054;Total male and female;Employee;M Other specialised business services;2007;488.0;512.0;429.0;755.0
8055;Total male and female;Employee;M Other specialised business services;2008;509.0;534.0;446.0;784.0
8056;Total male and female;Employee;M Other specialised business services;2009;510.0;535.0;447.0;785.0
8057;Total male and female;Employee;M Other specialised business services;2010;474.0;497.0;417.0;728.0
8058;Total male and female;Employee;M Other specialised business services;2011;471.0;495.0;415.0;728.0
8059;Total male and female;Employee;M Other specialised business services;2012;471.0;494.0;413.0;725.0
8060;Total male and female;Employee;M Other specialised business services;2013;459.0;481.0;403.0;713.0
8061;Total male and female;Employee;M Other specialised business services;2014;464.0;486.0;407.0;723.0
8062;Total male and female;Employee;M Other specialised business services;2015;472.0;495.0;415.0;736.0
8063;Total male and female;Employee;M Other specialised business services;2016;482.0;505.0;426.0;757.0
8064;Total male and female;Employee;68 Renting, buying, selling real estate;1969;;;;
8065;Total male and female;Employee;68 Renting, buying, selling real estate;1970;;;;
8066;Total male and female;Employee;68 Renting, buying, selling real estate;1971;;;;
8067;Total male and female;Employee;68 Renting, buying, selling real estate;1972;;;;
8068;Total male and female;Employee;68 Renting, buying, selling real estate;1973;;;;
8069;Total male and female;Employee;68 Renting, buying, selling real estate;1974;;;;
8070;Total male and female;Employee;68 Renting, buying, selling real estate;1975;;;;
8071;Total male and female;Employee;68 Renting, buying, selling real estate;1976;;;;
8072;Total male and female;Employee;68 Renting, buying, selling real estate;1977;;;;
8073;Total male and female;Employee;68 Renting, buying, selling real estate;1978;;;;
8074;Total male and female;Employee;68 Renting, buying, selling real estate;1979;;;;
8075;Total male and female;Employee;68 Renting, buying, selling real estate;1980;;;;
8076;Total male and female;Employee;68 Renting, buying, selling real estate;1981;;;;
8077;Total male and female;Employee;68 Renting, buying, selling real estate;1982;;;;
8078;Total male and female;Employee;68 Renting, buying, selling real estate;1983;;;;
8079;Total male and female;Employee;68 Renting, buying, selling real estate;1984;;;;
8080;Total male and female;Employee;68 Renting, buying, selling real estate;1985;;;;
8081;Total male and female;Employee;68 Renting, buying, selling real estate;1986;;;;
8082;Total male and female;Employee;68 Renting, buying, selling real estate;1987;;;;
8083;Total male and female;Employee;68 Renting, buying, selling real estate;1988;;;;
8084;Total male and female;Employee;68 Renting, buying, selling real estate;1989;;;;
8085;Total male and female;Employee;68 Renting, buying, selling real estate;1990;;;;
8086;Total male and female;Employee;68 Renting, buying, selling real estate;1991;;;;
8087;Total male and female;Employee;68 Renting, buying, selling real estate;1992;;;;
8088;Total male and female;Employee;68 Renting, buying, selling real estate;1993;;;;
8089;Total male and female;Employee;68 Renting, buying, selling real estate;1994;;;;
8090;Total male and female;Employee;68 Renting, buying, selling real estate;1995;49.0;52.0;44.0;75.0
8091;Total male and female;Employee;68 Renting, buying, selling real estate;1996;50.0;54.0;45.0;77.0
8092;Total male and female;Employee;68 Renting, buying, selling real estate;1997;53.0;55.0;47.0;80.0
8093;Total male and female;Employee;68 Renting, buying, selling real estate;1998;58.0;60.0;50.0;85.0
8094;Total male and female;Employee;68 Renting, buying, selling real estate;1999;57.0;61.0;51.0;87.0
8095;Total male and female;Employee;68 Renting, buying, selling real estate;2000;60.0;64.0;53.0;90.0
8096;Total male and female;Employee;68 Renting, buying, selling real estate;2001;64.0;66.0;55.0;93.0
8097;Total male and female;Employee;68 Renting, buying, selling real estate;2002;67.0;70.0;57.0;97.0
8098;Total male and female;Employee;68 Renting, buying, selling real estate;2003;68.0;71.0;58.0;98.0
8099;Total male and female;Employee;68 Renting, buying, selling real estate;2004;67.0;71.0;58.0;99.0
8100;Total male and female;Employee;68 Renting, buying, selling real estate;2005;68.0;72.0;59.0;99.0
8101;Total male and female;Employee;68 Renting, buying, selling real estate;2006;68.0;72.0;59.0;99.0
8102;Total male and female;Employee;68 Renting, buying, selling real estate;2007;70.0;74.0;61.0;102.0
8103;Total male and female;Employee;68 Renting, buying, selling real estate;2008;73.0;77.0;62.0;104.0
8104;Total male and female;Employee;68 Renting, buying, selling real estate;2009;73.0;77.0;63.0;104.0
8105;Total male and female;Employee;68 Renting, buying, selling real estate;2010;69.0;73.0;59.0;98.0
8106;Total male and female;Employee;68 Renting, buying, selling real estate;2011;68.0;72.0;59.0;97.0
8107;Total male and female;Employee;68 Renting, buying, selling real estate;2012;65.0;69.0;57.0;93.0
8108;Total male and female;Employee;68 Renting, buying, selling real estate;2013;63.0;67.0;55.0;91.0
8109;Total male and female;Employee;68 Renting, buying, selling real estate;2014;63.0;66.0;54.0;90.0
8110;Total male and female;Employee;68 Renting, buying, selling real estate;2015;62.0;66.0;53.0;89.0
8111;Total male and female;Employee;68 Renting, buying, selling real estate;2016;62.0;66.0;53.0;89.0
8112;Total male and female;Employee;69-70 Legal and management consultancy;1969;;;;
8113;Total male and female;Employee;69-70 Legal and management consultancy;1970;;;;
8114;Total male and female;Employee;69-70 Legal and management consultancy;1971;;;;
8115;Total male and female;Employee;69-70 Legal and management consultancy;1972;;;;
8116;Total male and female;Employee;69-70 Legal and management consultancy;1973;;;;
8117;Total male and female;Employee;69-70 Legal and management consultancy;1974;;;;
8118;Total male and female;Employee;69-70 Legal and management consultancy;1975;;;;
8119;Total male and female;Employee;69-70 Legal and management consultancy;1976;;;;
8120;Total male and female;Employee;69-70 Legal and management consultancy;1977;;;;
8121;Total male and female;Employee;69-70 Legal and management consultancy;1978;;;;
8122;Total male and female;Employee;69-70 Legal and management consultancy;1979;;;;
8123;Total male and female;Employee;69-70 Legal and management consultancy;1980;;;;
8124;Total male and female;Employee;69-70 Legal and management consultancy;1981;;;;
8125;Total male and female;Employee;69-70 Legal and management consultancy;1982;;;;
8126;Total male and female;Employee;69-70 Legal and management consultancy;1983;;;;
8127;Total male and female;Employee;69-70 Legal and management consultancy;1984;;;;
8128;Total male and female;Employee;69-70 Legal and management consultancy;1985;;;;
8129;Total male and female;Employee;69-70 Legal and management consultancy;1986;;;;
8130;Total male and female;Employee;69-70 Legal and management consultancy;1987;;;;
8131;Total male and female;Employee;69-70 Legal and management consultancy;1988;;;;
8132;Total male and female;Employee;69-70 Legal and management consultancy;1989;;;;
8133;Total male and female;Employee;69-70 Legal and management consultancy;1990;;;;
8134;Total male and female;Employee;69-70 Legal and management consultancy;1991;;;;
8135;Total male and female;Employee;69-70 Legal and management consultancy;1992;;;;
8136;Total male and female;Employee;69-70 Legal and management consultancy;1993;;;;
8137;Total male and female;Employee;69-70 Legal and management consultancy;1994;;;;
8138;Total male and female;Employee;69-70 Legal and management consultancy;1995;197.0;207.0;179.0;315.0
8139;Total male and female;Employee;69-70 Legal and management consultancy;1996;207.0;215.0;186.0;329.0
8140;Total male and female;Employee;69-70 Legal and management consultancy;1997;208.0;216.0;191.0;338.0
8141;Total male and female;Employee;69-70 Legal and management consultancy;1998;218.0;226.0;198.0;351.0
8142;Total male and female;Employee;69-70 Legal and management consultancy;1999;229.0;239.0;209.0;372.0
8143;Total male and female;Employee;69-70 Legal and management consultancy;2000;245.0;255.0;223.0;393.0
8144;Total male and female;Employee;69-70 Legal and management consultancy;2001;259.0;270.0;237.0;420.0
8145;Total male and female;Employee;69-70 Legal and management consultancy;2002;270.0;282.0;242.0;427.0
