ID;KenmerkenHuishouden;Perioden;Consumentenvertrouwen_1;EconomischKlimaat_2;Koopbereidheid_3;EconomischeSituatieLaatste12Maanden_4;EconomischeSituatieKomende12Maanden_5;FinancieleSituatieLaatste12Maanden_6;FinancieleSituatieKomende12Maanden_7;GunstigeTijdVoorGroteAankopen_8;Totaal_9;VeelBeterGeworden_10;EenBeetjeBeterGeworden_11;HetzelfdeGebleven_12;EenBeetjeSlechterGeworden_13;VeelSlechterGeworden_14;WeetNiet_15;Totaal_16;VeelBeterWorden_17;EenBeetjeBeterWorden_18;HetzelfdeBlijven_19;EenBeetjeSlechterWorden_20;VeelSlechterWorden_21;WeetNiet_22;Totaal_23;VeelBeterGeworden_24;EenBeetjeBeterGeworden_25;HetzelfdeGebleven_26;EenBeetjeSlechterGeworden_27;VeelSlechterGeworden_28;WeetNiet_29;Totaal_30;VeelBeterWorden_31;EenBeetjeBeterWorden_32;HetzelfdeBlijven_33;EenBeetjeSlechterWorden_34;VeelSlechterWorden_35;WeetNiet_36;Totaal_37;GunstigeTijd_38;NietGunstigOfOngunstig_39;OngunstigeTijd_40;WeetNiet_41;Totaal_42;SterkGestegen_43;MatigGestegen_44;ZwakGestegen_45;OngeveerHetzelfdeGebleven_46;Gedaald_47;WeetNiet_48;Totaal_49;SterkerStijgen_50;EvenveelStijgen_51;MinderStijgen_52;GelijkBlijven_53;Dalen_54;WeetNiet_55;Totaal_56;SterkStijgen_57;EenBeetjeStijgen_58;HetzelfdeBlijven_59;EenBeetjeDalen_60;SterkDalen_61;WeetNiet_62;Totaal_63;SchuldenMaken_64;SpaartegoedenAanspreken_65;PreciesRondkomen_66;BeetjeGeldOverhouden_67;VeelGeldOverhouden_68;WeetNiet_69;Totaal_70;ZeerWaarschijnlijk_71;Waarschijnlijk_72;Onwaarschijnlijk_73;ZeerOnwaarschijnlijk_74;WeetNiet_75;Totaal_76;EenZeerGoedMoment_77;EenGoedMoment_78;EenSlechtMoment_79;EenZeerSlechtMoment_80;WeetNiet_81;Totaal_82;VeelMeerGeld_83;EenBeetjeMeerGeld_84;OngeveerHetzelfde_85;EenBeetjeMinderGeld_86;VeelMinderGeld_87;WeetNiet_88;Totaal_89;ZeerWaarschijnlijk_90;Waarschijnlijk_91;Onwaarschijnlijk_92;ZeerOnwaarschijnlijk_93;WeetNiet_94;Totaal_95;JaZekerWel_96;JaWaarschijnlijkWel_97;NeeWaarschijnlijkNiet_98;NeeZekerNiet_99;WeetNiet_100;Totaal_101;ZeerWaarschijnlijk_102;Waarschijnlijk_103;Onwaarschijnlijk_104;ZeerOnwaarschijnlijk_105;WeetNiet_106;Totaal_107;BoodschappenAlcoholTabak_108;KledingEnSchoenen_109;AutoEnVervoer_110;VakantiesMeerdaagseStedentrips_111;HorecaSportCultuur_112;WoningEnergieInternetTelefoon_113;OpAllesOpNietsNietsBijzonders_114;WeetNiet_115
633;Woningbezit: huurwoning geen huurtoeslag;2020 4e kwartaal;-27;-51;-12;-75;-26;-11;2;-26;100;1;2;14;48;30;5;100;4;24;13;33;21;4;100;4;17;44;26;6;2;100;5;19;48;19;4;6;100;8;53;34;5;100;18;37;16;23;0;6;100;39;24;6;19;3;10;100;54;31;3;7;2;3;100;2;10;26;46;8;8;100;17;40;25;9;9;100;12;51;21;7;11;100;5;14;39;16;19;7;100;7;15;33;40;5;100;6;10;16;65;3;100;7;10;14;67;3;100;7;11;2;21;6;6;41;7
634;Woningbezit: huurwoning geen huurtoeslag;2020;-21;-37;-10;-40;-33;-5;-2;-24;100;3;13;23;34;21;6;100;4;19;17;30;26;5;100;6;20;43;24;6;2;100;4;19;48;20;4;5;100;10;50;34;6;100;24;38;16;17;0;5;100;39;27;6;16;4;8;100;44;28;13;10;2;4;100;4;10;28;42;9;7;100;17;39;26;12;7;100;11;44;27;10;9;100;4;12;39;17;21;7;100;7;15;33;42;5;100;5;10;16;66;3;100;6;9;14;69;2;100;8;10;3;21;7;5;41;6
635;Woningbezit: huurwoning geen huurtoeslag;2021 1e kwartaal;-19;-37;-7;-72;-2;-9;9;-20;100;1;4;12;41;36;6;100;6;32;17;21;18;5;100;6;16;44;23;9;2;100;5;23;50;16;3;4;100;12;50;32;5;100;22;31;16;25;0;7;100;44;24;4;18;4;7;100;40;30;8;15;2;4;100;6;9;25;45;10;5;100;18;40;24;10;8;100;15;50;20;6;9;100;4;17;39;14;20;6;100;6;16;31;43;5;100;5;10;16;65;4;100;5;9;15;68;4;100;8;10;4;19;5;7;40;7
636;Woningbezit: huurwoning geen huurtoeslag;2021 2e kwartaal;-9;-22;0;-63;19;0;12;-11;100;1;7;15;46;24;6;100;11;37;18;17;12;5;100;6;22;42;18;10;2;100;6;22;53;13;3;3;100;16;51;27;7;100;25;36;17;15;1;6;100;38;27;7;19;3;7;100;20;29;14;26;7;4;100;3;9;25;47;11;5;100;21;42;22;10;6;100;10;49;25;9;7;100;5;16;43;16;15;6;100;6;17;32;41;4;100;7;11;15;64;3;100;6;9;15;69;2;100;10;10;5;20;7;5;40;5
637;Woningbezit: huurwoning geen huurtoeslag;2021 3e kwartaal;-9;-17;-4;-42;8;-9;8;-12;100;2;13;23;41;17;5;100;8;33;22;24;9;4;100;6;19;41;27;7;1;100;4;22;51;16;3;4;100;13;57;25;5;100;36;41;13;7;0;3;100;36;37;8;12;3;5;100;7;22;24;36;8;4;100;4;10;25;46;11;5;100;19;40;24;10;7;100;10;47;27;9;7;100;4;17;38;18;17;7;100;7;19;34;38;3;100;7;8;18;64;3;100;5;11;17;65;2;100;8;10;4;23;9;5;38;4
638;Woningbezit: huurwoning geen huurtoeslag;2021 4e kwartaal;-26;-34;-20;-50;-18;-22;-8;-30;100;4;11;17;41;24;4;100;5;24;22;28;19;4;100;4;15;40;30;10;2;100;3;19;44;25;5;5;100;9;47;39;6;100;49;35;10;3;0;3;100;43;33;9;10;3;4;100;6;21;30;31;7;5;100;6;10;29;42;8;6;100;15;39;25;15;6;100;7;42;33;10;7;100;4;17;37;15;20;8;100;5;14;32;44;5;100;4;7;17;69;4;100;4;9;14;71;2;100;8;10;3;22;6;4;41;6
639;Woningbezit: huurwoning geen huurtoeslag;2021;-16;-28;-8;-57;1;-10;5;-18;100;2;9;17;42;25;5;100;7;31;20;22;15;5;100;5;18;42;25;9;2;100;4;22;49;18;4;4;100;13;51;31;6;100;33;36;14;12;0;5;100;40;30;7;15;3;6;100;18;26;19;27;6;4;100;5;9;26;45;10;5;100;18;40;24;11;7;100;11;47;26;9;8;100;4;17;39;16;18;7;100;6;16;32;41;4;100;6;9;16;66;4;100;5;9;15;68;2;100;8;10;4;21;7;5;40;6
640;Woningbezit: huurwoning geen huurtoeslag;2022 1e kwartaal;-33;-50;-22;-66;-33;-21;-7;-37;100;2;8;12;44;31;4;100;5;18;18;31;25;4;100;3;19;34;30;13;2;100;4;22;39;25;8;2;100;6;47;43;5;100;62;28;6;2;0;2;100;44;32;10;8;3;3;100;8;19;33;29;6;6;100;4;12;27;43;9;5;100;16;35;30;13;6;100;8;43;31;10;8;100;5;13;37;17;20;7;100;6;14;34;42;4;100;5;10;17;66;2;100;7;10;14;67;2;100;7;10;4;19;8;4;42;6
641;Woningbezit: huurwoning geen huurtoeslag;2022 2e kwartaal;-44;-62;-33;-74;-49;-36;-12;-50;100;1;5;8;38;43;5;100;3;12;15;31;33;6;100;5;12;30;38;14;2;100;4;17;42;26;6;5;100;5;36;55;5;100;71;22;4;1;1;1;100;33;35;15;9;3;5;100;4;19;37;27;6;8;100;4;13;31;37;7;9;100;15;37;26;15;8;100;8;42;30;9;11;100;6;10;35;16;26;7;100;6;11;33;48;4;100;4;9;15;69;3;100;6;10;16;67;2;100;10;7;5;23;6;7;39;5
642;Woningbezit: huurwoning geen huurtoeslag;2022 3e kwartaal;-52;-69;-41;-83;-55;-43;-23;-57;100;1;3;6;33;54;2;100;2;12;14;32;37;3;100;4;10;28;38;20;1;100;3;14;40;30;10;3;100;4;33;61;3;100;79;18;2;0;0;0;100;29;35;20;9;4;3;100;6;19;38;26;5;6;100;5;18;26;40;6;6;100;13;37;32;14;5;100;10;42;29;12;7;100;4;12;29;19;31;5;100;6;12;34;42;5;100;3;9;15;70;3;100;6;8;14;71;1;100;9;8;3;18;7;6;45;4
643;Woningbezit: huurwoning geen huurtoeslag;2022 4e kwartaal;-51;-65;-42;-82;-48;-45;-18;-62;100;1;3;5;31;56;3;100;3;11;19;31;31;4;100;3;11;25;41;18;2;100;3;19;35;30;9;4;100;3;26;65;6;100;78;18;2;0;1;1;100;23;28;23;14;6;6;100;7;30;36;17;4;6;100;6;21;27;36;7;4;100;13;35;33;15;4;100;7;51;26;9;8;100;6;11;28;19;30;5;100;5;14;31;47;4;100;4;12;15;66;4;100;5;11;14;69;2;100;7;9;3;20;7;5;45;4
644;Woningbezit: huurwoning geen huurtoeslag;2022;-45;-62;-34;-77;-47;-37;-15;-52;100;1;5;8;37;46;4;100;3;13;17;31;32;4;100;4;13;29;37;16;2;100;3;18;39;28;8;4;100;4;35;56;5;100;73;21;4;1;1;1;100;32;32;17;10;4;4;100;6;22;36;25;5;6;100;5;16;28;39;7;6;100;14;36;30;14;6;100;8;45;29;10;9;100;5;12;32;18;27;6;100;6;13;33;45;4;100;4;10;16;68;3;100;6;10;14;68;2;100;8;8;4;20;7;6;43;5
645;Woningbezit: huurwoning geen huurtoeslag;2023 1e kwartaal;-41;-53;-33;-80;-26;-40;-3;-55;100;1;4;6;38;47;3;100;3;20;24;30;19;5;100;4;12;27;40;17;1;100;4;21;46;23;4;3;100;4;33;59;5;100;83;14;3;0;0;1;100;9;30;28;22;5;6;100;5;21;39;24;2;8;100;3;17;29;40;7;4;100;15;36;30;14;6;100;11;47;28;8;7;100;4;10;37;20;23;6;100;4;13;35;44;4;100;4;13;16;64;3;100;3;9;15;72;1;100;8;7;2;20;9;6;44;3
646;Woningbezit: huurwoning geen huurtoeslag;2023 2e kwartaal;-35;-48;-25;-73;-23;-30;2;-48;100;1;6;9;38;43;3;100;4;20;24;31;17;4;100;3;17;27;35;15;3;100;4;22;46;19;5;5;100;5;38;53;5;100;81;16;2;1;1;1;100;11;25;29;23;7;6;100;4;22;41;21;3;9;100;5;16;30;37;6;6;100;14;38;31;11;6;100;10;47;26;8;9;100;5;13;33;19;23;8;100;6;17;31;44;3;100;5;10;16;67;3;100;6;8;14;69;3;100;10;10;3;19;8;5;39;6
647;Woningbezit: huurwoning geen huurtoeslag;2023 3e kwartaal;-36;-50;-27;-71;-29;-28;-2;-50;100;1;6;11;40;39;3;100;3;16;28;34;15;4;100;4;17;29;36;13;2;100;4;19;47;22;4;3;100;2;41;52;5;100;77;18;3;1;0;0;100;13;30;24;22;6;5;100;6;24;45;17;1;8;100;5;15;26;44;6;4;100;15;40;28;12;6;100;8;50;25;6;10;100;5;13;35;17;24;7;100;5;14;30;46;5;100;4;11;16;66;3;100;5;10;15;69;1;100;8;9;2;23;8;6;40;4
648;Woningbezit: huurwoning geen huurtoeslag;2023 4e kwartaal;-32;-46;-22;-66;-27;-28;5;-44;100;2;8;12;38;38;2;100;5;16;26;32;16;5;100;4;15;33;33;14;1;100;4;26;42;20;5;3;100;4;43;48;6;100;73;20;4;2;0;1;100;17;30;21;20;7;5;100;6;25;41;17;3;8;100;6;17;27;40;8;4;100;17;36;29;11;7;100;8;53;27;6;6;100;3;13;36;15;26;8;100;6;13;33;43;5;100;3;11;15;69;3;100;6;6;15;72;1;100;6;8;3;22;8;7;41;5
649;Woningbezit: huurwoning geen huurtoeslag;2023;-36;-49;-27;-73;-26;-32;0;-49;100;1;6;10;38;42;3;100;4;18;26;32;17;4;100;4;15;29;36;15;2;100;4;22;45;21;5;4;100;4;39;53;5;100;78;17;3;1;0;1;100;13;29;26;22;6;6;100;5;23;42;20;2;8;100;5;16;28;40;7;5;100;15;37;29;12;6;100;9;49;26;7;8;100;4;12;35;18;24;7;100;5;14;32;44;4;100;4;11;16;66;3;100;5;8;15;71;2;100;8;9;2;21;8;6;41;4
650;Woningbezit: huurwoning geen huurtoeslag;2024 1e kwartaal;-24;-38;-14;-55;-21;-10;8;-41;100;1;11;16;40;27;6;100;5;19;26;32;13;6;100;4;24;32;25;13;3;100;4;24;46;17;3;5;100;4;45;45;6;100;62;27;6;3;1;2;100;15;29;21;24;6;6;100;5;24;40;23;1;8;100;4;16;26;41;7;5;100;17;37;28;11;6;100;8;50;26;7;9;100;5;12;35;20;20;7;100;5;16;35;41;3;100;5;11;17;64;4;100;5;9;13;71;3;100;10;13;2;21;7;4;40;4
651;Woningbezit: huurwoning geen huurtoeslag;2024 2e kwartaal;-24;-40;-13;-51;-29;-15;10;-33;100;2;12;17;39;25;5;100;4;16;26;32;17;6;100;5;21;31;32;9;2;100;5;26;43;18;3;5;100;5;49;39;7;100;63;26;7;2;1;2;100;17;37;19;16;6;5;100;6;28;39;18;1;9;100;4;14;26;45;6;5;100;18;38;25;13;7;100;8;54;22;7;9;100;3;17;36;17;20;8;100;5;18;28;45;4;100;6;9;17;65;3;100;5;11;15;67;2;100;9;9;2;24;8;5;40;5
652;Woningbezit: huurwoning geen huurtoeslag;2024 3e kwartaal;-22;-36;-13;-47;-25;-10;4;-34;100;1;12;25;38;21;4;100;4;18;27;33;14;4;100;4;20;39;27;7;2;100;6;20;49;18;4;4;100;6;48;40;7;100;58;32;6;3;0;1;100;20;43;12;16;4;5;100;5;26;42;17;1;8;100;4;13;25;47;7;6;100;17;39;27;10;7;100;5;58;23;4;9;100;4;14;39;19;18;7;100;5;20;35;36;4;100;6;9;19;63;3;100;5;9;18;66;3;100;7;9;2;23;9;4;42;4
653;Woningbezit: huurwoning geen huurtoeslag;2024 4de kwartaal;-29;-46;-18;-58;-34;-17;0;-36;100;1;9;18;44;23;5;100;4;15;23;34;20;5;100;3;19;36;30;10;2;100;3;23;43;22;4;5;100;5;47;41;7;100;57;30;6;3;0;2;100;22;42;16;12;4;5;100;5;23;44;16;1;11;100;4;16;24;44;6;6;100;15;40;28;11;7;100;8;51;22;5;13;100;4;16;36;17;20;8;100;6;15;32;42;5;100;6;9;17;64;4;100;5;11;16;66;3;100;9;8;3;24;8;4;38;6
654;Woningbezit: huurwoning geen huurtoeslag;2024;-25;-40;-14;-53;-27;-13;6;-36;100;1;11;19;40;24;5;100;4;17;25;33;16;5;100;4;21;34;28;10;2;100;5;23;45;19;3;5;100;5;47;41;7;100;60;29;6;3;1;2;100;18;37;17;17;5;5;100;5;25;41;19;1;9;100;4;15;25;44;6;6;100;17;39;27;11;6;100;7;53;24;6;10;100;4;15;36;18;20;8;100;5;17;32;41;4;100;6;10;17;64;4;100;5;10;15;67;3;100;9;10;2;23;8;4;40;5
655;Woningbezit: huurwoning geen huurtoeslag;2025 1e kwartaal;-28;-49;-13;-55;-42;-12;5;-34;100;2;8;19;41;24;6;100;3;12;23;37;20;5;100;4;23;33;29;9;3;100;6;24;42;21;4;4;100;7;47;41;6;100;56;30;9;2;0;2;100;26;46;12;11;3;4;100;4;23;47;16;1;9;100;3;16;23;46;7;5;100;16;44;24;10;6;100;9;53;25;5;10;100;5;17;33;19;19;8;100;7;16;33;39;6;100;6;9;19;62;4;100;6;10;13;68;3;100;9;9;2;24;8;5;40;4
656;Stedelijkheid: zeer sterk stedelijk;2017 1e kwartaal;25;46;11;47;46;2;14;16;100;8;51;27;8;4;3;100;8;49;29;8;3;4;100;6;23;43;20;7;1;100;5;25;51;14;2;3;100;28;54;12;7;100;11;37;21;28;0;4;100;16;38;12;26;1;7;100;3;15;23;50;6;4;100;6;11;26;42;11;5;100;21;39;24;10;6;100;4;34;38;17;8;100;7;16;41;16;13;7;100;7;17;35;37;3;100;4;10;17;66;4;100;10;14;22;52;3;100;7;8;4;23;7;5;40;5
657;Stedelijkheid: zeer sterk stedelijk;2017 2e kwartaal;24;46;10;46;47;4;13;13;100;11;47;25;9;3;5;100;8;48;30;7;1;5;100;6;24;43;19;7;1;100;4;25;53;12;4;2;100;25;57;12;6;100;13;37;23;22;1;5;100;24;37;5;22;3;10;100;5;15;21;47;7;6;100;7;11;27;40;10;5;100;19;36;27;13;5;100;3;34;41;17;5;100;4;13;47;13;18;5;100;5;20;31;41;4;100;5;10;18;65;2;100;7;13;22;55;2;100;8;8;4;23;7;5;41;5
658;Stedelijkheid: zeer sterk stedelijk;2017 3e kwartaal;26;45;13;50;41;6;16;17;100;13;48;26;7;4;4;100;7;44;31;8;3;6;100;6;24;45;18;6;1;100;6;24;53;12;1;4;100;30;52;13;6;100;15;35;18;27;1;6;100;24;37;5;24;1;8;100;5;11;25;47;6;6;100;6;10;26;40;12;6;100;19;39;25;12;6;100;4;34;40;15;8;100;3;18;47;13;15;5;100;6;18;32;41;3;100;4;7;19;68;2;100;6;17;22;52;2;100;10;9;6;21;7;6;36;5
659;Stedelijkheid: zeer sterk stedelijk;2017 4e kwartaal;22;40;10;44;35;4;11;15;100;11;46;28;9;4;4;100;7;41;33;10;3;6;100;7;22;45;19;7;1;100;4;26;48;17;2;3;100;26;54;11;9;100;16;36;19;25;0;5;100;35;35;4;17;3;6;100;2;11;27;48;7;5;100;6;12;27;36;13;5;100;19;36;27;12;7;100;2;36;40;15;6;100;6;13;49;13;14;6;100;6;19;36;36;3;100;5;7;17;68;3;100;10;16;21;52;2;100;9;8;3;21;8;7;39;5
660;Stedelijkheid: zeer sterk stedelijk;2017;24;44;11;47;42;4;13;15;100;10;48;26;8;4;4;100;8;45;31;8;3;5;100;6;23;44;19;7;1;100;5;25;51;14;2;3;100;27;55;12;7;100;14;36;20;25;0;5;100;25;37;7;22;2;8;100;4;13;24;48;7;5;100;6;11;27;40;11;6;100;19;37;26;12;6;100;3;34;40;16;7;100;5;15;46;14;15;6;100;6;18;34;39;3;100;5;8;18;67;3;100;8;15;22;53;2;100;9;8;4;22;7;6;39;5
661;Stedelijkheid: zeer sterk stedelijk;2018 1e kwartaal;27;45;15;47;43;5;19;20;100;11;46;28;6;4;5;100;5;47;34;7;3;5;100;5;26;42;20;6;2;100;5;28;49;12;3;4;100;32;50;12;7;100;14;42;18;21;1;4;100;26;34;6;23;2;9;100;1;12;21;50;10;6;100;4;9;26;46;9;6;100;21;39;24;10;6;100;4;33;40;16;8;100;3;16;49;12;15;6;100;6;20;35;36;3;100;5;10;21;61;3;100;9;16;20;54;2;100;10;8;4;21;6;6;40;6
662;Stedelijkheid: zeer sterk stedelijk;2018 2e kwartaal;28;49;15;53;46;4;19;20;100;17;46;23;7;3;5;100;10;45;31;7;2;5;100;7;22;44;21;4;2;100;5;26;53;11;1;3;100;30;53;10;7;100;21;41;18;14;0;6;100;22;42;7;19;3;7;100;2;10;24;50;8;6;100;5;9;27;45;9;6;100;20;37;25;12;6;100;5;41;36;11;8;100;5;16;46;13;15;5;100;7;19;31;39;5;100;6;6;19;66;3;100;10;17;15;55;3;100;8;9;3;22;5;6;42;5
663;Stedelijkheid: zeer sterk stedelijk;2018 3e kwartaal;23;40;11;49;32;8;12;14;100;13;47;25;9;3;4;100;7;40;33;13;2;5;100;7;25;44;18;6;1;100;4;24;52;13;3;4;100;27;54;13;6;100;25;42;14;16;0;4;100;30;40;5;17;2;7;100;2;12;27;47;8;5;100;4;10;27;43;10;5;100;19;38;24;13;6;100;7;37;34;15;8;100;3;17;46;13;14;7;100;7;20;32;39;3;100;5;10;19;62;3;100;7;17;21;54;2;100;7;8;4;24;7;6;41;4
664;Stedelijkheid: zeer sterk stedelijk;2018 4e kwartaal;13;24;5;31;16;-3;10;9;100;9;40;29;12;6;5;100;5;34;35;17;5;5;100;6;21;45;23;6;0;100;5;25;48;17;3;2;100;24;56;15;6;100;22;41;19;13;0;4;100;42;37;4;12;1;4;100;1;14;30;43;5;6;100;5;11;26;43;11;5;100;19;39;24;13;5;100;6;35;38;13;8;100;4;14;46;14;18;5;100;7;16;34;42;2;100;4;9;21;65;2;100;8;17;21;52;2;100;8;8;3;26;6;7;38;5
665;Stedelijkheid: zeer sterk stedelijk;2018;23;39;11;45;34;4;15;16;100;13;44;26;9;4;5;100;7;41;33;11;3;5;100;6;23;44;20;6;1;100;5;26;50;13;3;3;100;28;53;12;6;100;21;41;17;16;0;5;100;30;38;6;18;2;7;100;2;12;26;48;8;6;100;5;10;27;44;10;5;100;20;38;24;12;6;100;5;36;37;14;8;100;4;16;47;13;15;6;100;7;19;33;39;3;100;5;9;20;64;3;100;9;17;19;54;2;100;8;8;4;23;6;6;41;5
666;Stedelijkheid: zeer sterk stedelijk;2019 1e kwartaal;1;2;0;13;-9;-4;4;0;100;6;33;29;21;6;4;100;4;24;32;27;10;4;100;7;22;37;28;6;1;100;5;24;45;20;4;2;100;21;52;21;7;100;29;44;16;10;0;2;100;35;36;8;17;1;2;100;3;15;34;39;3;6;100;4;11;30;40;11;4;100;18;37;27;13;5;100;7;36;31;15;11;100;4;13;41;17;18;7;100;7;17;32;42;3;100;5;9;16;68;3;100;9;16;21;53;2;100;8;8;5;24;7;4;38;5
667;Stedelijkheid: zeer sterk stedelijk;2019 2e kwartaal;2;5;0;13;-3;-7;4;4;100;5;33;30;20;5;7;100;4;22;38;23;6;7;100;7;19;40;26;8;1;100;4;21;51;18;3;3;100;20;56;17;7;100;36;41;14;7;0;3;100;19;38;14;20;2;7;100;3;15;37;37;2;6;100;5;12;29;38;12;4;100;19;35;25;16;5;100;5;39;37;12;7;100;5;14;41;16;18;6;100;7;15;32;42;4;100;4;8;16;69;3;100;9;12;19;57;2;100;9;9;6;21;6;6;40;4
668;Stedelijkheid: zeer sterk stedelijk;2019 3e kwartaal;0;2;-1;12;-8;-7;1;4;100;5;32;34;20;5;5;100;4;21;37;26;7;5;100;5;21;41;24;8;1;100;4;21;49;20;3;4;100;22;54;18;6;100;37;38;14;8;0;3;100;18;45;11;17;1;7;100;2;18;37;30;3;9;100;6;10;27;42;9;6;100;16;40;23;14;7;100;5;32;36;19;8;100;2;12;47;17;15;7;100;5;16;30;45;4;100;4;6;21;66;3;100;7;16;18;56;2;100;8;7;2;23;8;6;38;7
669;Stedelijkheid: zeer sterk stedelijk;2019 4e kwartaal;1;-2;3;5;-9;-2;8;3;100;3;28;36;20;6;7;100;5;20;34;27;7;7;100;5;24;39;24;6;2;100;7;21;48;16;4;5;100;20;57;17;6;100;29;41;15;10;1;4;100;26;41;8;15;2;8;100;6;23;34;27;2;9;100;7;10;24;43;9;7;100;17;38;23;15;7;100;3;30;40;18;9;100;4;15;43;15;17;7;100;7;17;32;40;4;100;4;10;18;66;2;100;9;16;20;51;5;100;8;9;4;21;8;5;38;7
670;Stedelijkheid: zeer sterk stedelijk;2019;1;2;1;11;-7;-5;4;3;100;5;32;32;20;6;6;100;4;22;35;26;7;6;100;6;21;39;25;7;1;100;5;22;48;18;4;3;100;21;55;18;6;100;33;41;15;9;0;3;100;25;40;10;17;2;6;100;4;18;36;33;3;7;100;6;11;27;41;10;5;100;18;38;24;15;6;100;5;34;36;16;9;100;4;14;43;16;17;7;100;7;16;31;42;4;100;4;8;18;67;3;100;9;15;19;54;3;100;8;8;4;23;7;5;39;6
671;Stedelijkheid: zeer sterk stedelijk;2020 1e kwartaal;-1;-7;3;6;-19;1;10;0;100;4;29;35;20;6;6;100;3;18;32;31;10;5;100;7;23;39;24;5;1;100;6;23;49;15;4;3;100;19;54;19;8;100;28;39;19;10;0;4;100;25;45;7;11;4;8;100;5;26;35;25;1;8;100;5;10;25;42;13;5;100;22;36;24;13;5;100;4;31;36;22;8;100;4;16;44;14;17;4;100;8;15;30;42;4;100;4;9;17;67;3;100;9;15;19;54;3;100;7;8;4;26;7;6;38;5
672;Stedelijkheid: zeer sterk stedelijk;2020 2e kwartaal;-27;-45;-14;-31;-60;7;-12;-37;100;4;16;22;27;25;7;100;2;14;6;31;44;4;100;7;25;42;19;6;2;100;2;16;45;25;5;7;100;8;41;45;5;100;18;36;18;23;0;6;100;47;17;2;17;8;9;100;60;25;4;5;3;3;100;4;8;24;45;13;6;100;18;39;25;12;6;100;13;49;24;6;8;100;3;11;39;21;19;7;100;6;17;30;43;5;100;4;10;19;63;4;100;8;16;20;53;3;100;7;10;3;23;8;4;40;6
673;Stedelijkheid: zeer sterk stedelijk;2020 3e kwartaal;-28;-52;-12;-68;-36;-7;0;-30;100;1;4;16;44;30;5;100;3;20;14;34;26;4;100;6;18;45;23;7;1;100;3;20;50;18;4;4;100;8;49;38;5;100;18;34;18;25;1;4;100;38;24;6;19;5;9;100;56;30;3;6;2;3;100;4;8;26;40;15;6;100;19;40;24;12;5;100;14;47;21;7;10;100;4;12;40;17;20;6;100;7;16;29;44;5;100;6;10;20;62;2;100;10;16;20;52;2;100;6;8;2;23;8;4;43;6
674;Stedelijkheid: zeer sterk stedelijk;2020 4e kwartaal;-25;-49;-9;-75;-24;-7;2;-22;100;1;2;15;43;35;4;100;4;25;15;28;25;4;100;6;17;46;22;8;2;100;5;20;49;18;5;4;100;9;55;31;5;100;16;32;19;26;1;6;100;37;25;4;21;3;10;100;56;32;3;6;2;3;100;4;11;22;43;13;7;100;21;36;22;11;10;100;14;49;21;7;9;100;5;17;44;13;16;6;100;7;16;33;39;5;100;5;11;22;59;3;100;10;17;19;51;4;100;6;9;2;23;8;4;43;5
675;Stedelijkheid: zeer sterk stedelijk;2020;-20;-39;-8;-42;-35;-2;0;-23;100;2;13;22;34;24;5;100;3;19;17;31;26;4;100;6;21;43;22;7;2;100;4;20;48;19;4;4;100;11;50;34;6;100;20;35;19;21;0;5;100;37;28;5;17;5;9;100;44;28;11;10;2;4;100;4;9;24;42;14;6;100;20;38;24;12;7;100;11;44;26;10;9;100;4;14;42;16;18;6;100;7;16;31;42;5;100;5;10;19;63;3;100;9;16;19;52;3;100;7;8;3;24;8;5;41;5
676;Stedelijkheid: zeer sterk stedelijk;2021 1e kwartaal;-16;-38;-2;-76;1;-3;14;-17;100;0;3;12;43;37;5;100;6;35;16;21;19;4;100;5;20;45;18;10;2;100;3;26;51;13;2;4;100;13;52;30;6;100;17;28;18;29;1;7;100;42;22;5;19;3;9;100;36;34;8;14;3;5;100;5;9;21;45;16;5;100;22;40;22;9;8;100;14;53;20;6;7;100;4;19;43;12;15;8;100;7;15;28;45;6;100;6;9;21;61;4;100;10;16;18;52;4;100;8;11;3;18;7;4;42;6
677;Stedelijkheid: zeer sterk stedelijk;2021 2e kwartaal;-7;-20;2;-59;20;0;15;-10;100;1;7;19;43;24;6;100;14;36;15;18;12;5;100;7;23;40;20;9;2;100;6;24;52;12;3;2;100;19;49;28;4;100;24;33;19;18;1;6;100;40;29;6;17;2;7;100;19;30;14;27;7;3;100;4;9;22;46;15;4;100;25;39;21;10;5;100;9;50;25;10;6;100;4;20;41;15;15;5;100;6;17;32;42;4;100;7;10;21;60;3;100;10;15;20;54;2;100;9;11;3;22;7;5;39;4
678;Stedelijkheid: zeer sterk stedelijk;2021 3e kwartaal;-6;-10;-3;-39;20;-5;12;-14;100;3;14;24;40;15;4;100;10;37;22;21;7;4;100;6;18;44;24;7;1;100;4;25;49;15;3;4;100;13;56;27;5;100;33;39;14;9;0;4;100;35;36;8;14;2;5;100;7;23;21;35;9;6;100;5;7;23;44;16;6;100;23;39;24;9;6;100;8;42;32;10;9;100;5;15;42;17;14;7;100;6;17;36;38;3;100;6;9;18;65;3;100;9;14;24;50;2;100;7;11;4;22;10;7;37;4
