ID;LeeftijdVanDeMoederOp31December;MigratieachtergrondMoeder;GeneratieMoeder;Perioden;LevendGeborenKinderen_1
6738;16 jaar;Overige niet-westerse migratieachterg...;Moeder: 2e generatie migratieachtergrond;2011;3.0
6739;16 jaar;Overige niet-westerse migratieachterg...;Moeder: 2e generatie migratieachtergrond;2012;6.0
6740;16 jaar;Overige niet-westerse migratieachterg...;Moeder: 2e generatie migratieachtergrond;2013;3.0
6741;16 jaar;Overige niet-westerse migratieachterg...;Moeder: 2e generatie migratieachtergrond;2014;5.0
6742;16 jaar;Overige niet-westerse migratieachterg...;Moeder: 2e generatie migratieachtergrond;2015;3.0
6743;16 jaar;Overige niet-westerse migratieachterg...;Moeder: 2e generatie migratieachtergrond;2016;2.0
6744;16 jaar;Overige niet-westerse migratieachterg...;Moeder: 2e generatie migratieachtergrond;2017;0.0
6745;16 jaar;Overige niet-westerse migratieachterg...;Moeder: 2e generatie migratieachtergrond;2018;3.0
6746;16 jaar;Overige niet-westerse migratieachterg...;Moeder: 2e generatie migratieachtergrond;2019;0.0
6747;16 jaar;Overige niet-westerse migratieachterg...;Moeder: 2e generatie migratieachtergrond;2020;0.0
6748;16 jaar;Overige niet-westerse migratieachterg...;Moeder: 2e generatie migratieachtergrond;2021;0.0
6749;16 jaar;Overige niet-westerse migratieachterg...;Moeder: 2e generatie migratieachtergrond;2022;1.0
6750;16 jaar;Overige westerse migratieachtergrond;Totaal moeders;1996;10.0
6751;16 jaar;Overige westerse migratieachtergrond;Totaal moeders;1997;3.0
6752;16 jaar;Overige westerse migratieachtergrond;Totaal moeders;1998;7.0
6753;16 jaar;Overige westerse migratieachtergrond;Totaal moeders;1999;5.0
6754;16 jaar;Overige westerse migratieachtergrond;Totaal moeders;2000;13.0
6755;16 jaar;Overige westerse migratieachtergrond;Totaal moeders;2001;9.0
6756;16 jaar;Overige westerse migratieachtergrond;Totaal moeders;2002;8.0
6757;16 jaar;Overige westerse migratieachtergrond;Totaal moeders;2003;5.0
6758;16 jaar;Overige westerse migratieachtergrond;Totaal moeders;2004;4.0
6759;16 jaar;Overige westerse migratieachtergrond;Totaal moeders;2005;5.0
6760;16 jaar;Overige westerse migratieachtergrond;Totaal moeders;2006;1.0
6761;16 jaar;Overige westerse migratieachtergrond;Totaal moeders;2007;7.0
6762;16 jaar;Overige westerse migratieachtergrond;Totaal moeders;2008;4.0
6763;16 jaar;Overige westerse migratieachtergrond;Totaal moeders;2009;5.0
6764;16 jaar;Overige westerse migratieachtergrond;Totaal moeders;2010;5.0
6765;16 jaar;Overige westerse migratieachtergrond;Totaal moeders;2011;5.0
6766;16 jaar;Overige westerse migratieachtergrond;Totaal moeders;2012;6.0
6767;16 jaar;Overige westerse migratieachtergrond;Totaal moeders;2013;5.0
6768;16 jaar;Overige westerse migratieachtergrond;Totaal moeders;2014;6.0
6769;16 jaar;Overige westerse migratieachtergrond;Totaal moeders;2015;5.0
6770;16 jaar;Overige westerse migratieachtergrond;Totaal moeders;2016;8.0
6771;16 jaar;Overige westerse migratieachtergrond;Totaal moeders;2017;2.0
6772;16 jaar;Overige westerse migratieachtergrond;Totaal moeders;2018;4.0
6773;16 jaar;Overige westerse migratieachtergrond;Totaal moeders;2019;3.0
6774;16 jaar;Overige westerse migratieachtergrond;Totaal moeders;2020;4.0
6775;16 jaar;Overige westerse migratieachtergrond;Totaal moeders;2021;4.0
6776;16 jaar;Overige westerse migratieachtergrond;Totaal moeders;2022;7.0
6777;16 jaar;Overige westerse migratieachtergrond;Moeder: Nederlandse achtergrond;1996;
6778;16 jaar;Overige westerse migratieachtergrond;Moeder: Nederlandse achtergrond;1997;
6779;16 jaar;Overige westerse migratieachtergrond;Moeder: Nederlandse achtergrond;1998;
6780;16 jaar;Overige westerse migratieachtergrond;Moeder: Nederlandse achtergrond;1999;
6781;16 jaar;Overige westerse migratieachtergrond;Moeder: Nederlandse achtergrond;2000;
6782;16 jaar;Overige westerse migratieachtergrond;Moeder: Nederlandse achtergrond;2001;
6783;16 jaar;Overige westerse migratieachtergrond;Moeder: Nederlandse achtergrond;2002;
6784;16 jaar;Overige westerse migratieachtergrond;Moeder: Nederlandse achtergrond;2003;
6785;16 jaar;Overige westerse migratieachtergrond;Moeder: Nederlandse achtergrond;2004;
6786;16 jaar;Overige westerse migratieachtergrond;Moeder: Nederlandse achtergrond;2005;
6787;16 jaar;Overige westerse migratieachtergrond;Moeder: Nederlandse achtergrond;2006;
6788;16 jaar;Overige westerse migratieachtergrond;Moeder: Nederlandse achtergrond;2007;
6789;16 jaar;Overige westerse migratieachtergrond;Moeder: Nederlandse achtergrond;2008;
6790;16 jaar;Overige westerse migratieachtergrond;Moeder: Nederlandse achtergrond;2009;
6791;16 jaar;Overige westerse migratieachtergrond;Moeder: Nederlandse achtergrond;2010;
6792;16 jaar;Overige westerse migratieachtergrond;Moeder: Nederlandse achtergrond;2011;
6793;16 jaar;Overige westerse migratieachtergrond;Moeder: Nederlandse achtergrond;2012;
6794;16 jaar;Overige westerse migratieachtergrond;Moeder: Nederlandse achtergrond;2013;
6795;16 jaar;Overige westerse migratieachtergrond;Moeder: Nederlandse achtergrond;2014;
6796;16 jaar;Overige westerse migratieachtergrond;Moeder: Nederlandse achtergrond;2015;
6797;16 jaar;Overige westerse migratieachtergrond;Moeder: Nederlandse achtergrond;2016;
6798;16 jaar;Overige westerse migratieachtergrond;Moeder: Nederlandse achtergrond;2017;
6799;16 jaar;Overige westerse migratieachtergrond;Moeder: Nederlandse achtergrond;2018;
6800;16 jaar;Overige westerse migratieachtergrond;Moeder: Nederlandse achtergrond;2019;
6801;16 jaar;Overige westerse migratieachtergrond;Moeder: Nederlandse achtergrond;2020;
6802;16 jaar;Overige westerse migratieachtergrond;Moeder: Nederlandse achtergrond;2021;
6803;16 jaar;Overige westerse migratieachtergrond;Moeder: Nederlandse achtergrond;2022;
6804;16 jaar;Overige westerse migratieachtergrond;Moeder: Met migratieachtergrond;1996;10.0
6805;16 jaar;Overige westerse migratieachtergrond;Moeder: Met migratieachtergrond;1997;3.0
6806;16 jaar;Overige westerse migratieachtergrond;Moeder: Met migratieachtergrond;1998;7.0
6807;16 jaar;Overige westerse migratieachtergrond;Moeder: Met migratieachtergrond;1999;5.0
6808;16 jaar;Overige westerse migratieachtergrond;Moeder: Met migratieachtergrond;2000;13.0
6809;16 jaar;Overige westerse migratieachtergrond;Moeder: Met migratieachtergrond;2001;9.0
6810;16 jaar;Overige westerse migratieachtergrond;Moeder: Met migratieachtergrond;2002;8.0
6811;16 jaar;Overige westerse migratieachtergrond;Moeder: Met migratieachtergrond;2003;5.0
6812;16 jaar;Overige westerse migratieachtergrond;Moeder: Met migratieachtergrond;2004;4.0
6813;16 jaar;Overige westerse migratieachtergrond;Moeder: Met migratieachtergrond;2005;5.0
6814;16 jaar;Overige westerse migratieachtergrond;Moeder: Met migratieachtergrond;2006;1.0
6815;16 jaar;Overige westerse migratieachtergrond;Moeder: Met migratieachtergrond;2007;7.0
6816;16 jaar;Overige westerse migratieachtergrond;Moeder: Met migratieachtergrond;2008;4.0
6817;16 jaar;Overige westerse migratieachtergrond;Moeder: Met migratieachtergrond;2009;5.0
6818;16 jaar;Overige westerse migratieachtergrond;Moeder: Met migratieachtergrond;2010;5.0
6819;16 jaar;Overige westerse migratieachtergrond;Moeder: Met migratieachtergrond;2011;5.0
6820;16 jaar;Overige westerse migratieachtergrond;Moeder: Met migratieachtergrond;2012;6.0
6821;16 jaar;Overige westerse migratieachtergrond;Moeder: Met migratieachtergrond;2013;5.0
6822;16 jaar;Overige westerse migratieachtergrond;Moeder: Met migratieachtergrond;2014;6.0
6823;16 jaar;Overige westerse migratieachtergrond;Moeder: Met migratieachtergrond;2015;5.0
6824;16 jaar;Overige westerse migratieachtergrond;Moeder: Met migratieachtergrond;2016;8.0
6825;16 jaar;Overige westerse migratieachtergrond;Moeder: Met migratieachtergrond;2017;2.0
6826;16 jaar;Overige westerse migratieachtergrond;Moeder: Met migratieachtergrond;2018;4.0
6827;16 jaar;Overige westerse migratieachtergrond;Moeder: Met migratieachtergrond;2019;3.0
6828;16 jaar;Overige westerse migratieachtergrond;Moeder: Met migratieachtergrond;2020;4.0
6829;16 jaar;Overige westerse migratieachtergrond;Moeder: Met migratieachtergrond;2021;4.0
6830;16 jaar;Overige westerse migratieachtergrond;Moeder: Met migratieachtergrond;2022;7.0
6831;16 jaar;Overige westerse migratieachtergrond;Moeder: 1e generatie migratieachtergrond;1996;6.0
6832;16 jaar;Overige westerse migratieachtergrond;Moeder: 1e generatie migratieachtergrond;1997;2.0
6833;16 jaar;Overige westerse migratieachtergrond;Moeder: 1e generatie migratieachtergrond;1998;4.0
6834;16 jaar;Overige westerse migratieachtergrond;Moeder: 1e generatie migratieachtergrond;1999;4.0
6835;16 jaar;Overige westerse migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2000;11.0
6836;16 jaar;Overige westerse migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2001;7.0
6837;16 jaar;Overige westerse migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2002;7.0
6838;16 jaar;Overige westerse migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2003;0.0
6839;16 jaar;Overige westerse migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2004;4.0
6840;16 jaar;Overige westerse migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2005;3.0
6841;16 jaar;Overige westerse migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2006;0.0
6842;16 jaar;Overige westerse migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2007;6.0
6843;16 jaar;Overige westerse migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2008;1.0
6844;16 jaar;Overige westerse migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2009;3.0
6845;16 jaar;Overige westerse migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2010;4.0
6846;16 jaar;Overige westerse migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2011;4.0
6847;16 jaar;Overige westerse migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2012;3.0
6848;16 jaar;Overige westerse migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2013;3.0
6849;16 jaar;Overige westerse migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2014;5.0
6850;16 jaar;Overige westerse migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2015;5.0
6851;16 jaar;Overige westerse migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2016;5.0
6852;16 jaar;Overige westerse migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2017;2.0
6853;16 jaar;Overige westerse migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2018;4.0
6854;16 jaar;Overige westerse migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2019;3.0
6855;16 jaar;Overige westerse migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2020;4.0
6856;16 jaar;Overige westerse migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2021;4.0
6857;16 jaar;Overige westerse migratieachtergrond;Moeder: 1e generatie migratieachtergrond;2022;7.0
6858;16 jaar;Overige westerse migratieachtergrond;Moeder: 2e generatie migratieachtergrond;1996;4.0
6859;16 jaar;Overige westerse migratieachtergrond;Moeder: 2e generatie migratieachtergrond;1997;1.0
6860;16 jaar;Overige westerse migratieachtergrond;Moeder: 2e generatie migratieachtergrond;1998;3.0
6861;16 jaar;Overige westerse migratieachtergrond;Moeder: 2e generatie migratieachtergrond;1999;1.0
6862;16 jaar;Overige westerse migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2000;2.0
6863;16 jaar;Overige westerse migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2001;2.0
6864;16 jaar;Overige westerse migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2002;1.0
6865;16 jaar;Overige westerse migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2003;5.0
6866;16 jaar;Overige westerse migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2004;0.0
6867;16 jaar;Overige westerse migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2005;2.0
6868;16 jaar;Overige westerse migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2006;1.0
6869;16 jaar;Overige westerse migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2007;1.0
6870;16 jaar;Overige westerse migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2008;3.0
6871;16 jaar;Overige westerse migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2009;2.0
6872;16 jaar;Overige westerse migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2010;1.0
6873;16 jaar;Overige westerse migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2011;1.0
6874;16 jaar;Overige westerse migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2012;3.0
6875;16 jaar;Overige westerse migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2013;2.0
6876;16 jaar;Overige westerse migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2014;1.0
6877;16 jaar;Overige westerse migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2015;0.0
6878;16 jaar;Overige westerse migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2016;3.0
6879;16 jaar;Overige westerse migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2017;0.0
6880;16 jaar;Overige westerse migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2018;0.0
6881;16 jaar;Overige westerse migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2019;0.0
6882;16 jaar;Overige westerse migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2020;0.0
6883;16 jaar;Overige westerse migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2021;0.0
6884;16 jaar;Overige westerse migratieachtergrond;Moeder: 2e generatie migratieachtergrond;2022;0.0
6885;16 jaar;Afrika;Totaal moeders;1996;7.0
6886;16 jaar;Afrika;Totaal moeders;1997;16.0
6887;16 jaar;Afrika;Totaal moeders;1998;19.0
6888;16 jaar;Afrika;Totaal moeders;1999;15.0
6889;16 jaar;Afrika;Totaal moeders;2000;17.0
6890;16 jaar;Afrika;Totaal moeders;2001;15.0
6891;16 jaar;Afrika;Totaal moeders;2002;25.0
6892;16 jaar;Afrika;Totaal moeders;2003;21.0
6893;16 jaar;Afrika;Totaal moeders;2004;5.0
6894;16 jaar;Afrika;Totaal moeders;2005;5.0
6895;16 jaar;Afrika;Totaal moeders;2006;11.0
6896;16 jaar;Afrika;Totaal moeders;2007;8.0
6897;16 jaar;Afrika;Totaal moeders;2008;2.0
6898;16 jaar;Afrika;Totaal moeders;2009;3.0
6899;16 jaar;Afrika;Totaal moeders;2010;4.0
6900;16 jaar;Afrika;Totaal moeders;2011;7.0
6901;16 jaar;Afrika;Totaal moeders;2012;7.0
6902;16 jaar;Afrika;Totaal moeders;2013;10.0
6903;16 jaar;Afrika;Totaal moeders;2014;10.0
6904;16 jaar;Afrika;Totaal moeders;2015;2.0
6905;16 jaar;Afrika;Totaal moeders;2016;2.0
6906;16 jaar;Afrika;Totaal moeders;2017;3.0
6907;16 jaar;Afrika;Totaal moeders;2018;7.0
6908;16 jaar;Afrika;Totaal moeders;2019;1.0
6909;16 jaar;Afrika;Totaal moeders;2020;7.0
6910;16 jaar;Afrika;Totaal moeders;2021;1.0
6911;16 jaar;Afrika;Totaal moeders;2022;1.0
6912;16 jaar;Afrika;Moeder: Nederlandse achtergrond;1996;
6913;16 jaar;Afrika;Moeder: Nederlandse achtergrond;1997;
6914;16 jaar;Afrika;Moeder: Nederlandse achtergrond;1998;
6915;16 jaar;Afrika;Moeder: Nederlandse achtergrond;1999;
6916;16 jaar;Afrika;Moeder: Nederlandse achtergrond;2000;
6917;16 jaar;Afrika;Moeder: Nederlandse achtergrond;2001;
6918;16 jaar;Afrika;Moeder: Nederlandse achtergrond;2002;
6919;16 jaar;Afrika;Moeder: Nederlandse achtergrond;2003;
6920;16 jaar;Afrika;Moeder: Nederlandse achtergrond;2004;
6921;16 jaar;Afrika;Moeder: Nederlandse achtergrond;2005;
6922;16 jaar;Afrika;Moeder: Nederlandse achtergrond;2006;
6923;16 jaar;Afrika;Moeder: Nederlandse achtergrond;2007;
6924;16 jaar;Afrika;Moeder: Nederlandse achtergrond;2008;
6925;16 jaar;Afrika;Moeder: Nederlandse achtergrond;2009;
6926;16 jaar;Afrika;Moeder: Nederlandse achtergrond;2010;
6927;16 jaar;Afrika;Moeder: Nederlandse achtergrond;2011;
6928;16 jaar;Afrika;Moeder: Nederlandse achtergrond;2012;
6929;16 jaar;Afrika;Moeder: Nederlandse achtergrond;2013;
6930;16 jaar;Afrika;Moeder: Nederlandse achtergrond;2014;
6931;16 jaar;Afrika;Moeder: Nederlandse achtergrond;2015;
6932;16 jaar;Afrika;Moeder: Nederlandse achtergrond;2016;
6933;16 jaar;Afrika;Moeder: Nederlandse achtergrond;2017;
6934;16 jaar;Afrika;Moeder: Nederlandse achtergrond;2018;
6935;16 jaar;Afrika;Moeder: Nederlandse achtergrond;2019;
6936;16 jaar;Afrika;Moeder: Nederlandse achtergrond;2020;
6937;16 jaar;Afrika;Moeder: Nederlandse achtergrond;2021;
6938;16 jaar;Afrika;Moeder: Nederlandse achtergrond;2022;
6939;16 jaar;Afrika;Moeder: Met migratieachtergrond;1996;7.0
6940;16 jaar;Afrika;Moeder: Met migratieachtergrond;1997;16.0
6941;16 jaar;Afrika;Moeder: Met migratieachtergrond;1998;19.0
6942;16 jaar;Afrika;Moeder: Met migratieachtergrond;1999;15.0
6943;16 jaar;Afrika;Moeder: Met migratieachtergrond;2000;17.0
6944;16 jaar;Afrika;Moeder: Met migratieachtergrond;2001;15.0
6945;16 jaar;Afrika;Moeder: Met migratieachtergrond;2002;25.0
6946;16 jaar;Afrika;Moeder: Met migratieachtergrond;2003;21.0
6947;16 jaar;Afrika;Moeder: Met migratieachtergrond;2004;5.0
6948;16 jaar;Afrika;Moeder: Met migratieachtergrond;2005;5.0
6949;16 jaar;Afrika;Moeder: Met migratieachtergrond;2006;11.0
6950;16 jaar;Afrika;Moeder: Met migratieachtergrond;2007;8.0
6951;16 jaar;Afrika;Moeder: Met migratieachtergrond;2008;2.0
6952;16 jaar;Afrika;Moeder: Met migratieachtergrond;2009;3.0
6953;16 jaar;Afrika;Moeder: Met migratieachtergrond;2010;4.0
6954;16 jaar;Afrika;Moeder: Met migratieachtergrond;2011;7.0
6955;16 jaar;Afrika;Moeder: Met migratieachtergrond;2012;7.0
6956;16 jaar;Afrika;Moeder: Met migratieachtergrond;2013;10.0
6957;16 jaar;Afrika;Moeder: Met migratieachtergrond;2014;10.0
6958;16 jaar;Afrika;Moeder: Met migratieachtergrond;2015;2.0
6959;16 jaar;Afrika;Moeder: Met migratieachtergrond;2016;2.0
6960;16 jaar;Afrika;Moeder: Met migratieachtergrond;2017;3.0
6961;16 jaar;Afrika;Moeder: Met migratieachtergrond;2018;7.0
6962;16 jaar;Afrika;Moeder: Met migratieachtergrond;2019;1.0
6963;16 jaar;Afrika;Moeder: Met migratieachtergrond;2020;7.0
6964;16 jaar;Afrika;Moeder: Met migratieachtergrond;2021;1.0
6965;16 jaar;Afrika;Moeder: Met migratieachtergrond;2022;1.0
6966;16 jaar;Afrika;Moeder: 1e generatie migratieachtergrond;1996;4.0
6967;16 jaar;Afrika;Moeder: 1e generatie migratieachtergrond;1997;11.0
6968;16 jaar;Afrika;Moeder: 1e generatie migratieachtergrond;1998;17.0
6969;16 jaar;Afrika;Moeder: 1e generatie migratieachtergrond;1999;15.0
6970;16 jaar;Afrika;Moeder: 1e generatie migratieachtergrond;2000;16.0
6971;16 jaar;Afrika;Moeder: 1e generatie migratieachtergrond;2001;14.0
6972;16 jaar;Afrika;Moeder: 1e generatie migratieachtergrond;2002;23.0
6973;16 jaar;Afrika;Moeder: 1e generatie migratieachtergrond;2003;18.0
6974;16 jaar;Afrika;Moeder: 1e generatie migratieachtergrond;2004;4.0
6975;16 jaar;Afrika;Moeder: 1e generatie migratieachtergrond;2005;3.0
6976;16 jaar;Afrika;Moeder: 1e generatie migratieachtergrond;2006;8.0
6977;16 jaar;Afrika;Moeder: 1e generatie migratieachtergrond;2007;6.0
6978;16 jaar;Afrika;Moeder: 1e generatie migratieachtergrond;2008;0.0
6979;16 jaar;Afrika;Moeder: 1e generatie migratieachtergrond;2009;0.0
6980;16 jaar;Afrika;Moeder: 1e generatie migratieachtergrond;2010;2.0
6981;16 jaar;Afrika;Moeder: 1e generatie migratieachtergrond;2011;5.0
6982;16 jaar;Afrika;Moeder: 1e generatie migratieachtergrond;2012;4.0
6983;16 jaar;Afrika;Moeder: 1e generatie migratieachtergrond;2013;8.0
6984;16 jaar;Afrika;Moeder: 1e generatie migratieachtergrond;2014;5.0
6985;16 jaar;Afrika;Moeder: 1e generatie migratieachtergrond;2015;1.0
6986;16 jaar;Afrika;Moeder: 1e generatie migratieachtergrond;2016;1.0
6987;16 jaar;Afrika;Moeder: 1e generatie migratieachtergrond;2017;3.0
6988;16 jaar;Afrika;Moeder: 1e generatie migratieachtergrond;2018;4.0
6989;16 jaar;Afrika;Moeder: 1e generatie migratieachtergrond;2019;1.0
6990;16 jaar;Afrika;Moeder: 1e generatie migratieachtergrond;2020;6.0
6991;16 jaar;Afrika;Moeder: 1e generatie migratieachtergrond;2021;1.0
6992;16 jaar;Afrika;Moeder: 1e generatie migratieachtergrond;2022;0.0
6993;16 jaar;Afrika;Moeder: 2e generatie migratieachtergrond;1996;3.0
6994;16 jaar;Afrika;Moeder: 2e generatie migratieachtergrond;1997;5.0
6995;16 jaar;Afrika;Moeder: 2e generatie migratieachtergrond;1998;2.0
6996;16 jaar;Afrika;Moeder: 2e generatie migratieachtergrond;1999;0.0
6997;16 jaar;Afrika;Moeder: 2e generatie migratieachtergrond;2000;1.0
6998;16 jaar;Afrika;Moeder: 2e generatie migratieachtergrond;2001;1.0
6999;16 jaar;Afrika;Moeder: 2e generatie migratieachtergrond;2002;2.0
7000;16 jaar;Afrika;Moeder: 2e generatie migratieachtergrond;2003;3.0
7001;16 jaar;Afrika;Moeder: 2e generatie migratieachtergrond;2004;1.0
7002;16 jaar;Afrika;Moeder: 2e generatie migratieachtergrond;2005;2.0
7003;16 jaar;Afrika;Moeder: 2e generatie migratieachtergrond;2006;3.0
7004;16 jaar;Afrika;Moeder: 2e generatie migratieachtergrond;2007;2.0
7005;16 jaar;Afrika;Moeder: 2e generatie migratieachtergrond;2008;2.0
7006;16 jaar;Afrika;Moeder: 2e generatie migratieachtergrond;2009;3.0
7007;16 jaar;Afrika;Moeder: 2e generatie migratieachtergrond;2010;2.0
7008;16 jaar;Afrika;Moeder: 2e generatie migratieachtergrond;2011;2.0
7009;16 jaar;Afrika;Moeder: 2e generatie migratieachtergrond;2012;3.0
7010;16 jaar;Afrika;Moeder: 2e generatie migratieachtergrond;2013;2.0
7011;16 jaar;Afrika;Moeder: 2e generatie migratieachtergrond;2014;5.0
7012;16 jaar;Afrika;Moeder: 2e generatie migratieachtergrond;2015;1.0
7013;16 jaar;Afrika;Moeder: 2e generatie migratieachtergrond;2016;1.0
7014;16 jaar;Afrika;Moeder: 2e generatie migratieachtergrond;2017;0.0
7015;16 jaar;Afrika;Moeder: 2e generatie migratieachtergrond;2018;3.0
7016;16 jaar;Afrika;Moeder: 2e generatie migratieachtergrond;2019;0.0
7017;16 jaar;Afrika;Moeder: 2e generatie migratieachtergrond;2020;1.0
7018;16 jaar;Afrika;Moeder: 2e generatie migratieachtergrond;2021;0.0
7019;16 jaar;Afrika;Moeder: 2e generatie migratieachtergrond;2022;1.0
7020;16 jaar;Amerika;Totaal moeders;1996;20.0
7021;16 jaar;Amerika;Totaal moeders;1997;28.0
7022;16 jaar;Amerika;Totaal moeders;1998;21.0
7023;16 jaar;Amerika;Totaal moeders;1999;28.0
7024;16 jaar;Amerika;Totaal moeders;2000;25.0
7025;16 jaar;Amerika;Totaal moeders;2001;33.0
7026;16 jaar;Amerika;Totaal moeders;2002;22.0
7027;16 jaar;Amerika;Totaal moeders;2003;19.0
7028;16 jaar;Amerika;Totaal moeders;2004;24.0
7029;16 jaar;Amerika;Totaal moeders;2005;21.0
7030;16 jaar;Amerika;Totaal moeders;2006;19.0
7031;16 jaar;Amerika;Totaal moeders;2007;18.0
7032;16 jaar;Amerika;Totaal moeders;2008;23.0
7033;16 jaar;Amerika;Totaal moeders;2009;17.0
7034;16 jaar;Amerika;Totaal moeders;2010;9.0
7035;16 jaar;Amerika;Totaal moeders;2011;14.0
7036;16 jaar;Amerika;Totaal moeders;2012;13.0
7037;16 jaar;Amerika;Totaal moeders;2013;13.0
7038;16 jaar;Amerika;Totaal moeders;2014;9.0
7039;16 jaar;Amerika;Totaal moeders;2015;14.0
7040;16 jaar;Amerika;Totaal moeders;2016;10.0
7041;16 jaar;Amerika;Totaal moeders;2017;3.0
7042;16 jaar;Amerika;Totaal moeders;2018;7.0
7043;16 jaar;Amerika;Totaal moeders;2019;4.0
7044;16 jaar;Amerika;Totaal moeders;2020;3.0
7045;16 jaar;Amerika;Totaal moeders;2021;4.0
7046;16 jaar;Amerika;Totaal moeders;2022;2.0
7047;16 jaar;Amerika;Moeder: Nederlandse achtergrond;1996;
7048;16 jaar;Amerika;Moeder: Nederlandse achtergrond;1997;
7049;16 jaar;Amerika;Moeder: Nederlandse achtergrond;1998;
7050;16 jaar;Amerika;Moeder: Nederlandse achtergrond;1999;
7051;16 jaar;Amerika;Moeder: Nederlandse achtergrond;2000;
7052;16 jaar;Amerika;Moeder: Nederlandse achtergrond;2001;
7053;16 jaar;Amerika;Moeder: Nederlandse achtergrond;2002;
7054;16 jaar;Amerika;Moeder: Nederlandse achtergrond;2003;
7055;16 jaar;Amerika;Moeder: Nederlandse achtergrond;2004;
7056;16 jaar;Amerika;Moeder: Nederlandse achtergrond;2005;
7057;16 jaar;Amerika;Moeder: Nederlandse achtergrond;2006;
7058;16 jaar;Amerika;Moeder: Nederlandse achtergrond;2007;
7059;16 jaar;Amerika;Moeder: Nederlandse achtergrond;2008;
7060;16 jaar;Amerika;Moeder: Nederlandse achtergrond;2009;
7061;16 jaar;Amerika;Moeder: Nederlandse achtergrond;2010;
7062;16 jaar;Amerika;Moeder: Nederlandse achtergrond;2011;
7063;16 jaar;Amerika;Moeder: Nederlandse achtergrond;2012;
7064;16 jaar;Amerika;Moeder: Nederlandse achtergrond;2013;
7065;16 jaar;Amerika;Moeder: Nederlandse achtergrond;2014;
7066;16 jaar;Amerika;Moeder: Nederlandse achtergrond;2015;
7067;16 jaar;Amerika;Moeder: Nederlandse achtergrond;2016;
7068;16 jaar;Amerika;Moeder: Nederlandse achtergrond;2017;
7069;16 jaar;Amerika;Moeder: Nederlandse achtergrond;2018;
7070;16 jaar;Amerika;Moeder: Nederlandse achtergrond;2019;
7071;16 jaar;Amerika;Moeder: Nederlandse achtergrond;2020;
7072;16 jaar;Amerika;Moeder: Nederlandse achtergrond;2021;
7073;16 jaar;Amerika;Moeder: Nederlandse achtergrond;2022;
7074;16 jaar;Amerika;Moeder: Met migratieachtergrond;1996;20.0
7075;16 jaar;Amerika;Moeder: Met migratieachtergrond;1997;28.0
7076;16 jaar;Amerika;Moeder: Met migratieachtergrond;1998;21.0
7077;16 jaar;Amerika;Moeder: Met migratieachtergrond;1999;28.0
7078;16 jaar;Amerika;Moeder: Met migratieachtergrond;2000;25.0
7079;16 jaar;Amerika;Moeder: Met migratieachtergrond;2001;33.0
7080;16 jaar;Amerika;Moeder: Met migratieachtergrond;2002;22.0
7081;16 jaar;Amerika;Moeder: Met migratieachtergrond;2003;19.0
7082;16 jaar;Amerika;Moeder: Met migratieachtergrond;2004;24.0
