ID;TypeZorgwoonruimte;RegioS;Perioden;Zorgwoonruimte_1
4261;"Groot pand; totaal";Overig Groningen (CR);2022;1635
4262;"Groot pand; totaal";Overig Groningen (CR);2023;1425
4263;"Groot pand; totaal";Overig Groningen (CR);2024;1455
4264;"Groot pand; totaal";Noord-Friesland (CR);2017;1580
4265;"Groot pand; totaal";Noord-Friesland (CR);2018;1455
4266;"Groot pand; totaal";Noord-Friesland (CR);2019;1515
4267;"Groot pand; totaal";Noord-Friesland (CR);2020;1635
4268;"Groot pand; totaal";Noord-Friesland (CR);2021;1790
4269;"Groot pand; totaal";Noord-Friesland (CR);2022;1685
4270;"Groot pand; totaal";Noord-Friesland (CR);2023;1920
4271;"Groot pand; totaal";Noord-Friesland (CR);2024;1905
4272;"Groot pand; totaal";Zuidwest-Friesland (CR);2017;590
4273;"Groot pand; totaal";Zuidwest-Friesland (CR);2018;565
4274;"Groot pand; totaal";Zuidwest-Friesland (CR);2019;545
4275;"Groot pand; totaal";Zuidwest-Friesland (CR);2020;615
4276;"Groot pand; totaal";Zuidwest-Friesland (CR);2021;690
4277;"Groot pand; totaal";Zuidwest-Friesland (CR);2022;650
4278;"Groot pand; totaal";Zuidwest-Friesland (CR);2023;705
4279;"Groot pand; totaal";Zuidwest-Friesland (CR);2024;755
4280;"Groot pand; totaal";Zuidoost-Friesland (CR);2017;840
4281;"Groot pand; totaal";Zuidoost-Friesland (CR);2018;880
4282;"Groot pand; totaal";Zuidoost-Friesland (CR);2019;890
4283;"Groot pand; totaal";Zuidoost-Friesland (CR);2020;875
4284;"Groot pand; totaal";Zuidoost-Friesland (CR);2021;900
4285;"Groot pand; totaal";Zuidoost-Friesland (CR);2022;800
4286;"Groot pand; totaal";Zuidoost-Friesland (CR);2023;980
4287;"Groot pand; totaal";Zuidoost-Friesland (CR);2024;985
4288;"Groot pand; totaal";Noord-Drenthe (CR);2017;680
4289;"Groot pand; totaal";Noord-Drenthe (CR);2018;950
4290;"Groot pand; totaal";Noord-Drenthe (CR);2019;975
4291;"Groot pand; totaal";Noord-Drenthe (CR);2020;890
4292;"Groot pand; totaal";Noord-Drenthe (CR);2021;900
4293;"Groot pand; totaal";Noord-Drenthe (CR);2022;965
4294;"Groot pand; totaal";Noord-Drenthe (CR);2023;1065
4295;"Groot pand; totaal";Noord-Drenthe (CR);2024;1105
4296;"Groot pand; totaal";Zuidoost-Drenthe (CR);2017;870
4297;"Groot pand; totaal";Zuidoost-Drenthe (CR);2018;890
4298;"Groot pand; totaal";Zuidoost-Drenthe (CR);2019;1290
4299;"Groot pand; totaal";Zuidoost-Drenthe (CR);2020;1355
4300;"Groot pand; totaal";Zuidoost-Drenthe (CR);2021;1325
4301;"Groot pand; totaal";Zuidoost-Drenthe (CR);2022;1180
4302;"Groot pand; totaal";Zuidoost-Drenthe (CR);2023;1180
4303;"Groot pand; totaal";Zuidoost-Drenthe (CR);2024;1375
4304;"Groot pand; totaal";Zuidwest-Drenthe (CR);2017;775
4305;"Groot pand; totaal";Zuidwest-Drenthe (CR);2018;750
4306;"Groot pand; totaal";Zuidwest-Drenthe (CR);2019;825
4307;"Groot pand; totaal";Zuidwest-Drenthe (CR);2020;850
4308;"Groot pand; totaal";Zuidwest-Drenthe (CR);2021;840
4309;"Groot pand; totaal";Zuidwest-Drenthe (CR);2022;765
4310;"Groot pand; totaal";Zuidwest-Drenthe (CR);2023;685
4311;"Groot pand; totaal";Zuidwest-Drenthe (CR);2024;575
4312;"Groot pand; totaal";Noord-Overijssel (CR);2017;895
4313;"Groot pand; totaal";Noord-Overijssel (CR);2018;1005
4314;"Groot pand; totaal";Noord-Overijssel (CR);2019;975
4315;"Groot pand; totaal";Noord-Overijssel (CR);2020;1080
4316;"Groot pand; totaal";Noord-Overijssel (CR);2021;1095
4317;"Groot pand; totaal";Noord-Overijssel (CR);2022;1085
4318;"Groot pand; totaal";Noord-Overijssel (CR);2023;1200
4319;"Groot pand; totaal";Noord-Overijssel (CR);2024;1395
4320;"Groot pand; totaal";Zuidwest-Overijssel (CR);2017;670
4321;"Groot pand; totaal";Zuidwest-Overijssel (CR);2018;790
4322;"Groot pand; totaal";Zuidwest-Overijssel (CR);2019;930
4323;"Groot pand; totaal";Zuidwest-Overijssel (CR);2020;850
4324;"Groot pand; totaal";Zuidwest-Overijssel (CR);2021;860
4325;"Groot pand; totaal";Zuidwest-Overijssel (CR);2022;970
4326;"Groot pand; totaal";Zuidwest-Overijssel (CR);2023;1005
4327;"Groot pand; totaal";Zuidwest-Overijssel (CR);2024;955
4328;"Groot pand; totaal";Twente (CR);2017;3085
4329;"Groot pand; totaal";Twente (CR);2018;3040
4330;"Groot pand; totaal";Twente (CR);2019;2955
4331;"Groot pand; totaal";Twente (CR);2020;3140
4332;"Groot pand; totaal";Twente (CR);2021;3030
4333;"Groot pand; totaal";Twente (CR);2022;3110
4334;"Groot pand; totaal";Twente (CR);2023;3240
4335;"Groot pand; totaal";Twente (CR);2024;3255
4336;"Groot pand; totaal";Veluwe (CR);2017;2225
4337;"Groot pand; totaal";Veluwe (CR);2018;2200
4338;"Groot pand; totaal";Veluwe (CR);2019;2040
4339;"Groot pand; totaal";Veluwe (CR);2020;2135
4340;"Groot pand; totaal";Veluwe (CR);2021;2110
4341;"Groot pand; totaal";Veluwe (CR);2022;2175
4342;"Groot pand; totaal";Veluwe (CR);2023;2365
4343;"Groot pand; totaal";Veluwe (CR);2024;2255
4344;"Groot pand; totaal";Achterhoek (CR);2017;1585
4345;"Groot pand; totaal";Achterhoek (CR);2018;1705
4346;"Groot pand; totaal";Achterhoek (CR);2019;1540
4347;"Groot pand; totaal";Achterhoek (CR);2020;1655
4348;"Groot pand; totaal";Achterhoek (CR);2021;1720
4349;"Groot pand; totaal";Achterhoek (CR);2022;1710
4350;"Groot pand; totaal";Achterhoek (CR);2023;1775
4351;"Groot pand; totaal";Achterhoek (CR);2024;1660
4352;"Groot pand; totaal";Arnhem/Nijmegen (CR);2017;2405
4353;"Groot pand; totaal";Arnhem/Nijmegen (CR);2018;2350
4354;"Groot pand; totaal";Arnhem/Nijmegen (CR);2019;2400
4355;"Groot pand; totaal";Arnhem/Nijmegen (CR);2020;2655
4356;"Groot pand; totaal";Arnhem/Nijmegen (CR);2021;2450
4357;"Groot pand; totaal";Arnhem/Nijmegen (CR);2022;2460
4358;"Groot pand; totaal";Arnhem/Nijmegen (CR);2023;2475
4359;"Groot pand; totaal";Arnhem/Nijmegen (CR);2024;2605
4360;"Groot pand; totaal";Zuidwest-Gelderland (CR);2017;415
4361;"Groot pand; totaal";Zuidwest-Gelderland (CR);2018;480
4362;"Groot pand; totaal";Zuidwest-Gelderland (CR);2019;555
4363;"Groot pand; totaal";Zuidwest-Gelderland (CR);2020;500
4364;"Groot pand; totaal";Zuidwest-Gelderland (CR);2021;555
4365;"Groot pand; totaal";Zuidwest-Gelderland (CR);2022;615
4366;"Groot pand; totaal";Zuidwest-Gelderland (CR);2023;530
4367;"Groot pand; totaal";Zuidwest-Gelderland (CR);2024;720
4368;"Groot pand; totaal";Utrecht (CR);2017;3420
4369;"Groot pand; totaal";Utrecht (CR);2018;3265
4370;"Groot pand; totaal";Utrecht (CR);2019;3250
4371;"Groot pand; totaal";Utrecht (CR);2020;3625
4372;"Groot pand; totaal";Utrecht (CR);2021;3770
4373;"Groot pand; totaal";Utrecht (CR);2022;4025
4374;"Groot pand; totaal";Utrecht (CR);2023;4240
4375;"Groot pand; totaal";Utrecht (CR);2024;4320
4376;"Groot pand; totaal";Kop van Noord-Holland (CR);2017;1100
4377;"Groot pand; totaal";Kop van Noord-Holland (CR);2018;1100
4378;"Groot pand; totaal";Kop van Noord-Holland (CR);2019;1055
4379;"Groot pand; totaal";Kop van Noord-Holland (CR);2020;1080
4380;"Groot pand; totaal";Kop van Noord-Holland (CR);2021;1065
4381;"Groot pand; totaal";Kop van Noord-Holland (CR);2022;955
4382;"Groot pand; totaal";Kop van Noord-Holland (CR);2023;1050
4383;"Groot pand; totaal";Kop van Noord-Holland (CR);2024;1160
4384;"Groot pand; totaal";Alkmaar en omgeving (CR);2017;1070
4385;"Groot pand; totaal";Alkmaar en omgeving (CR);2018;1095
4386;"Groot pand; totaal";Alkmaar en omgeving (CR);2019;1005
4387;"Groot pand; totaal";Alkmaar en omgeving (CR);2020;1070
4388;"Groot pand; totaal";Alkmaar en omgeving (CR);2021;1075
4389;"Groot pand; totaal";Alkmaar en omgeving (CR);2022;1020
4390;"Groot pand; totaal";Alkmaar en omgeving (CR);2023;1025
4391;"Groot pand; totaal";Alkmaar en omgeving (CR);2024;980
4392;"Groot pand; totaal";IJmond (CR);2017;1160
4393;"Groot pand; totaal";IJmond (CR);2018;1175
4394;"Groot pand; totaal";IJmond (CR);2019;1205
4395;"Groot pand; totaal";IJmond (CR);2020;1220
4396;"Groot pand; totaal";IJmond (CR);2021;1295
4397;"Groot pand; totaal";IJmond (CR);2022;1220
4398;"Groot pand; totaal";IJmond (CR);2023;1315
4399;"Groot pand; totaal";IJmond (CR);2024;1240
4400;"Groot pand; totaal";Agglomeratie Haarlem (CR);2017;430
4401;"Groot pand; totaal";Agglomeratie Haarlem (CR);2018;390
4402;"Groot pand; totaal";Agglomeratie Haarlem (CR);2019;440
4403;"Groot pand; totaal";Agglomeratie Haarlem (CR);2020;450
4404;"Groot pand; totaal";Agglomeratie Haarlem (CR);2021;495
4405;"Groot pand; totaal";Agglomeratie Haarlem (CR);2022;490
4406;"Groot pand; totaal";Agglomeratie Haarlem (CR);2023;480
4407;"Groot pand; totaal";Agglomeratie Haarlem (CR);2024;525
4408;"Groot pand; totaal";Zaanstreek (CR);2017;160
4409;"Groot pand; totaal";Zaanstreek (CR);2018;165
4410;"Groot pand; totaal";Zaanstreek (CR);2019;200
4411;"Groot pand; totaal";Zaanstreek (CR);2020;205
4412;"Groot pand; totaal";Zaanstreek (CR);2021;215
4413;"Groot pand; totaal";Zaanstreek (CR);2022;220
4414;"Groot pand; totaal";Zaanstreek (CR);2023;215
4415;"Groot pand; totaal";Zaanstreek (CR);2024;215
4416;"Groot pand; totaal";Groot-Amsterdam (CR);2017;2055
4417;"Groot pand; totaal";Groot-Amsterdam (CR);2018;2240
4418;"Groot pand; totaal";Groot-Amsterdam (CR);2019;2480
4419;"Groot pand; totaal";Groot-Amsterdam (CR);2020;2620
4420;"Groot pand; totaal";Groot-Amsterdam (CR);2021;2730
4421;"Groot pand; totaal";Groot-Amsterdam (CR);2022;2570
4422;"Groot pand; totaal";Groot-Amsterdam (CR);2023;2660
4423;"Groot pand; totaal";Groot-Amsterdam (CR);2024;2890
4424;"Groot pand; totaal";Het Gooi en Vechtstreek (CR);2017;1325
4425;"Groot pand; totaal";Het Gooi en Vechtstreek (CR);2018;1255
4426;"Groot pand; totaal";Het Gooi en Vechtstreek (CR);2019;1265
4427;"Groot pand; totaal";Het Gooi en Vechtstreek (CR);2020;1185
4428;"Groot pand; totaal";Het Gooi en Vechtstreek (CR);2021;1175
4429;"Groot pand; totaal";Het Gooi en Vechtstreek (CR);2022;1140
4430;"Groot pand; totaal";Het Gooi en Vechtstreek (CR);2023;1095
4431;"Groot pand; totaal";Het Gooi en Vechtstreek (CR);2024;1100
4432;"Groot pand; totaal";Agglomeratie Leiden en Bollenstreek (CR);2017;805
4433;"Groot pand; totaal";Agglomeratie Leiden en Bollenstreek (CR);2018;970
4434;"Groot pand; totaal";Agglomeratie Leiden en Bollenstreek (CR);2019;1100
4435;"Groot pand; totaal";Agglomeratie Leiden en Bollenstreek (CR);2020;1150
4436;"Groot pand; totaal";Agglomeratie Leiden en Bollenstreek (CR);2021;1120
4437;"Groot pand; totaal";Agglomeratie Leiden en Bollenstreek (CR);2022;1010
4438;"Groot pand; totaal";Agglomeratie Leiden en Bollenstreek (CR);2023;1080
4439;"Groot pand; totaal";Agglomeratie Leiden en Bollenstreek (CR);2024;995
4440;"Groot pand; totaal";Agglomeratie 's-Gravenhage (CR);2017;3470
4441;"Groot pand; totaal";Agglomeratie 's-Gravenhage (CR);2018;3645
4442;"Groot pand; totaal";Agglomeratie 's-Gravenhage (CR);2019;3110
4443;"Groot pand; totaal";Agglomeratie 's-Gravenhage (CR);2020;3220
4444;"Groot pand; totaal";Agglomeratie 's-Gravenhage (CR);2021;3545
4445;"Groot pand; totaal";Agglomeratie 's-Gravenhage (CR);2022;3080
4446;"Groot pand; totaal";Agglomeratie 's-Gravenhage (CR);2023;3090
4447;"Groot pand; totaal";Agglomeratie 's-Gravenhage (CR);2024;3410
4448;"Groot pand; totaal";Delft en Westland (CR);2017;660
4449;"Groot pand; totaal";Delft en Westland (CR);2018;655
4450;"Groot pand; totaal";Delft en Westland (CR);2019;385
4451;"Groot pand; totaal";Delft en Westland (CR);2020;370
4452;"Groot pand; totaal";Delft en Westland (CR);2021;625
4453;"Groot pand; totaal";Delft en Westland (CR);2022;410
4454;"Groot pand; totaal";Delft en Westland (CR);2023;360
4455;"Groot pand; totaal";Delft en Westland (CR);2024;355
4456;"Groot pand; totaal";Oost-Zuid-Holland (CR);2017;325
4457;"Groot pand; totaal";Oost-Zuid-Holland (CR);2018;320
4458;"Groot pand; totaal";Oost-Zuid-Holland (CR);2019;355
4459;"Groot pand; totaal";Oost-Zuid-Holland (CR);2020;300
4460;"Groot pand; totaal";Oost-Zuid-Holland (CR);2021;385
4461;"Groot pand; totaal";Oost-Zuid-Holland (CR);2022;380
4462;"Groot pand; totaal";Oost-Zuid-Holland (CR);2023;305
4463;"Groot pand; totaal";Oost-Zuid-Holland (CR);2024;405
4464;"Groot pand; totaal";Groot-Rijnmond (CR);2017;6895
4465;"Groot pand; totaal";Groot-Rijnmond (CR);2018;6540
4466;"Groot pand; totaal";Groot-Rijnmond (CR);2019;6620
4467;"Groot pand; totaal";Groot-Rijnmond (CR);2020;6655
4468;"Groot pand; totaal";Groot-Rijnmond (CR);2021;6960
4469;"Groot pand; totaal";Groot-Rijnmond (CR);2022;6790
4470;"Groot pand; totaal";Groot-Rijnmond (CR);2023;7005
4471;"Groot pand; totaal";Groot-Rijnmond (CR);2024;7015
4472;"Groot pand; totaal";Zuidoost-Zuid-Holland (CR);2017;1135
4473;"Groot pand; totaal";Zuidoost-Zuid-Holland (CR);2018;1150
4474;"Groot pand; totaal";Zuidoost-Zuid-Holland (CR);2019;1230
4475;"Groot pand; totaal";Zuidoost-Zuid-Holland (CR);2020;1200
4476;"Groot pand; totaal";Zuidoost-Zuid-Holland (CR);2021;1255
4477;"Groot pand; totaal";Zuidoost-Zuid-Holland (CR);2022;1390
4478;"Groot pand; totaal";Zuidoost-Zuid-Holland (CR);2023;1540
4479;"Groot pand; totaal";Zuidoost-Zuid-Holland (CR);2024;1595
4480;"Groot pand; totaal";Zeeuwsch-Vlaanderen (CR);2017;195
4481;"Groot pand; totaal";Zeeuwsch-Vlaanderen (CR);2018;125
4482;"Groot pand; totaal";Zeeuwsch-Vlaanderen (CR);2019;125
4483;"Groot pand; totaal";Zeeuwsch-Vlaanderen (CR);2020;170
4484;"Groot pand; totaal";Zeeuwsch-Vlaanderen (CR);2021;165
4485;"Groot pand; totaal";Zeeuwsch-Vlaanderen (CR);2022;320
4486;"Groot pand; totaal";Zeeuwsch-Vlaanderen (CR);2023;340
4487;"Groot pand; totaal";Zeeuwsch-Vlaanderen (CR);2024;345
4488;"Groot pand; totaal";Overig Zeeland (CR);2017;715
4489;"Groot pand; totaal";Overig Zeeland (CR);2018;715
4490;"Groot pand; totaal";Overig Zeeland (CR);2019;810
4491;"Groot pand; totaal";Overig Zeeland (CR);2020;680
4492;"Groot pand; totaal";Overig Zeeland (CR);2021;800
4493;"Groot pand; totaal";Overig Zeeland (CR);2022;665
4494;"Groot pand; totaal";Overig Zeeland (CR);2023;855
4495;"Groot pand; totaal";Overig Zeeland (CR);2024;885
4496;"Groot pand; totaal";West-Noord-Brabant (CR);2017;1675
4497;"Groot pand; totaal";West-Noord-Brabant (CR);2018;1720
4498;"Groot pand; totaal";West-Noord-Brabant (CR);2019;1515
4499;"Groot pand; totaal";West-Noord-Brabant (CR);2020;1730
4500;"Groot pand; totaal";West-Noord-Brabant (CR);2021;1750
4501;"Groot pand; totaal";West-Noord-Brabant (CR);2022;1725
4502;"Groot pand; totaal";West-Noord-Brabant (CR);2023;1955
4503;"Groot pand; totaal";West-Noord-Brabant (CR);2024;1990
4504;"Groot pand; totaal";Midden-Noord-Brabant (CR);2017;2150
4505;"Groot pand; totaal";Midden-Noord-Brabant (CR);2018;2350
4506;"Groot pand; totaal";Midden-Noord-Brabant (CR);2019;2475
4507;"Groot pand; totaal";Midden-Noord-Brabant (CR);2020;2315
4508;"Groot pand; totaal";Midden-Noord-Brabant (CR);2021;2310
4509;"Groot pand; totaal";Midden-Noord-Brabant (CR);2022;2440
4510;"Groot pand; totaal";Midden-Noord-Brabant (CR);2023;2515
4511;"Groot pand; totaal";Midden-Noord-Brabant (CR);2024;2495
4512;"Groot pand; totaal";Noordoost-Noord-Brabant (CR);2017;1985
4513;"Groot pand; totaal";Noordoost-Noord-Brabant (CR);2018;2255
4514;"Groot pand; totaal";Noordoost-Noord-Brabant (CR);2019;2350
4515;"Groot pand; totaal";Noordoost-Noord-Brabant (CR);2020;2560
4516;"Groot pand; totaal";Noordoost-Noord-Brabant (CR);2021;2385
4517;"Groot pand; totaal";Noordoost-Noord-Brabant (CR);2022;2290
4518;"Groot pand; totaal";Noordoost-Noord-Brabant (CR);2023;2390
4519;"Groot pand; totaal";Noordoost-Noord-Brabant (CR);2024;2285
4520;"Groot pand; totaal";Zuidoost-Noord-Brabant (CR);2017;1290
4521;"Groot pand; totaal";Zuidoost-Noord-Brabant (CR);2018;1375
4522;"Groot pand; totaal";Zuidoost-Noord-Brabant (CR);2019;1260
4523;"Groot pand; totaal";Zuidoost-Noord-Brabant (CR);2020;1580
4524;"Groot pand; totaal";Zuidoost-Noord-Brabant (CR);2021;1560
4525;"Groot pand; totaal";Zuidoost-Noord-Brabant (CR);2022;1585
4526;"Groot pand; totaal";Zuidoost-Noord-Brabant (CR);2023;1645
4527;"Groot pand; totaal";Zuidoost-Noord-Brabant (CR);2024;1850
4528;"Groot pand; totaal";Noord-Limburg (CR);2017;590
4529;"Groot pand; totaal";Noord-Limburg (CR);2018;595
4530;"Groot pand; totaal";Noord-Limburg (CR);2019;595
4531;"Groot pand; totaal";Noord-Limburg (CR);2020;585
4532;"Groot pand; totaal";Noord-Limburg (CR);2021;420
4533;"Groot pand; totaal";Noord-Limburg (CR);2022;540
4534;"Groot pand; totaal";Noord-Limburg (CR);2023;610
4535;"Groot pand; totaal";Noord-Limburg (CR);2024;625
4536;"Groot pand; totaal";Midden-Limburg (CR);2017;890
4537;"Groot pand; totaal";Midden-Limburg (CR);2018;805
4538;"Groot pand; totaal";Midden-Limburg (CR);2019;885
4539;"Groot pand; totaal";Midden-Limburg (CR);2020;880
4540;"Groot pand; totaal";Midden-Limburg (CR);2021;910
4541;"Groot pand; totaal";Midden-Limburg (CR);2022;855
4542;"Groot pand; totaal";Midden-Limburg (CR);2023;990
4543;"Groot pand; totaal";Midden-Limburg (CR);2024;1025
4544;"Groot pand; totaal";Zuid-Limburg (CR);2017;2320
4545;"Groot pand; totaal";Zuid-Limburg (CR);2018;2425
4546;"Groot pand; totaal";Zuid-Limburg (CR);2019;2500
4547;"Groot pand; totaal";Zuid-Limburg (CR);2020;2445
4548;"Groot pand; totaal";Zuid-Limburg (CR);2021;2370
4549;"Groot pand; totaal";Zuid-Limburg (CR);2022;2225
4550;"Groot pand; totaal";Zuid-Limburg (CR);2023;2115
4551;"Groot pand; totaal";Zuid-Limburg (CR);2024;2245
4552;"Groot pand; totaal";Flevoland (CR);2017;785
4553;"Groot pand; totaal";Flevoland (CR);2018;850
4554;"Groot pand; totaal";Flevoland (CR);2019;850
4555;"Groot pand; totaal";Flevoland (CR);2020;855
4556;"Groot pand; totaal";Flevoland (CR);2021;750
4557;"Groot pand; totaal";Flevoland (CR);2022;815
4558;"Groot pand; totaal";Flevoland (CR);2023;880
4559;"Groot pand; totaal";Flevoland (CR);2024;860
4560;"Groot pand; voornamelijk zorgwoonruimten";Nederland;2017;42935
4561;"Groot pand; voornamelijk zorgwoonruimten";Nederland;2018;43105
4562;"Groot pand; voornamelijk zorgwoonruimten";Nederland;2019;43300
4563;"Groot pand; voornamelijk zorgwoonruimten";Nederland;2020;45530
4564;"Groot pand; voornamelijk zorgwoonruimten";Nederland;2021;46590
4565;"Groot pand; voornamelijk zorgwoonruimten";Nederland;2022;45645
4566;"Groot pand; voornamelijk zorgwoonruimten";Nederland;2023;47850
4567;"Groot pand; voornamelijk zorgwoonruimten";Nederland;2024;49285
4568;"Groot pand; voornamelijk zorgwoonruimten";Noord-Nederland (LD);2017;5425
4569;"Groot pand; voornamelijk zorgwoonruimten";Noord-Nederland (LD);2018;5535
4570;"Groot pand; voornamelijk zorgwoonruimten";Noord-Nederland (LD);2019;5845
4571;"Groot pand; voornamelijk zorgwoonruimten";Noord-Nederland (LD);2020;6310
4572;"Groot pand; voornamelijk zorgwoonruimten";Noord-Nederland (LD);2021;6655
4573;"Groot pand; voornamelijk zorgwoonruimten";Noord-Nederland (LD);2022;6140
4574;"Groot pand; voornamelijk zorgwoonruimten";Noord-Nederland (LD);2023;6360
4575;"Groot pand; voornamelijk zorgwoonruimten";Noord-Nederland (LD);2024;7185
4576;"Groot pand; voornamelijk zorgwoonruimten";Oost-Nederland (LD);2017;9500
4577;"Groot pand; voornamelijk zorgwoonruimten";Oost-Nederland (LD);2018;9355
4578;"Groot pand; voornamelijk zorgwoonruimten";Oost-Nederland (LD);2019;9160
4579;"Groot pand; voornamelijk zorgwoonruimten";Oost-Nederland (LD);2020;10255
4580;"Groot pand; voornamelijk zorgwoonruimten";Oost-Nederland (LD);2021;9875
4581;"Groot pand; voornamelijk zorgwoonruimten";Oost-Nederland (LD);2022;10145
4582;"Groot pand; voornamelijk zorgwoonruimten";Oost-Nederland (LD);2023;10765
4583;"Groot pand; voornamelijk zorgwoonruimten";Oost-Nederland (LD);2024;10930
4584;"Groot pand; voornamelijk zorgwoonruimten";West-Nederland (LD);2017;20210
4585;"Groot pand; voornamelijk zorgwoonruimten";West-Nederland (LD);2018;19935
4586;"Groot pand; voornamelijk zorgwoonruimten";West-Nederland (LD);2019;19680
4587;"Groot pand; voornamelijk zorgwoonruimten";West-Nederland (LD);2020;20090
4588;"Groot pand; voornamelijk zorgwoonruimten";West-Nederland (LD);2021;21450
4589;"Groot pand; voornamelijk zorgwoonruimten";West-Nederland (LD);2022;20870
4590;"Groot pand; voornamelijk zorgwoonruimten";West-Nederland (LD);2023;21980
4591;"Groot pand; voornamelijk zorgwoonruimten";West-Nederland (LD);2024;22345
4592;"Groot pand; voornamelijk zorgwoonruimten";Zuid-Nederland (LD);2017;7800
4593;"Groot pand; voornamelijk zorgwoonruimten";Zuid-Nederland (LD);2018;8280
4594;"Groot pand; voornamelijk zorgwoonruimten";Zuid-Nederland (LD);2019;8610
4595;"Groot pand; voornamelijk zorgwoonruimten";Zuid-Nederland (LD);2020;8875
4596;"Groot pand; voornamelijk zorgwoonruimten";Zuid-Nederland (LD);2021;8610
4597;"Groot pand; voornamelijk zorgwoonruimten";Zuid-Nederland (LD);2022;8490
4598;"Groot pand; voornamelijk zorgwoonruimten";Zuid-Nederland (LD);2023;8745
4599;"Groot pand; voornamelijk zorgwoonruimten";Zuid-Nederland (LD);2024;8825
4600;"Groot pand; voornamelijk zorgwoonruimten";Groningen (PV);2017;1720
4601;"Groot pand; voornamelijk zorgwoonruimten";Groningen (PV);2018;1760
4602;"Groot pand; voornamelijk zorgwoonruimten";Groningen (PV);2019;1505
4603;"Groot pand; voornamelijk zorgwoonruimten";Groningen (PV);2020;1715
4604;"Groot pand; voornamelijk zorgwoonruimten";Groningen (PV);2021;1785
4605;"Groot pand; voornamelijk zorgwoonruimten";Groningen (PV);2022;1795
4606;"Groot pand; voornamelijk zorgwoonruimten";Groningen (PV);2023;1705
4607;"Groot pand; voornamelijk zorgwoonruimten";Groningen (PV);2024;2070
4608;"Groot pand; voornamelijk zorgwoonruimten";Fryslân (PV);2017;1970
4609;"Groot pand; voornamelijk zorgwoonruimten";Fryslân (PV);2018;1925
4610;"Groot pand; voornamelijk zorgwoonruimten";Fryslân (PV);2019;1935
4611;"Groot pand; voornamelijk zorgwoonruimten";Fryslân (PV);2020;2185
4612;"Groot pand; voornamelijk zorgwoonruimten";Fryslân (PV);2021;2435
4613;"Groot pand; voornamelijk zorgwoonruimten";Fryslân (PV);2022;2220
4614;"Groot pand; voornamelijk zorgwoonruimten";Fryslân (PV);2023;2605
4615;"Groot pand; voornamelijk zorgwoonruimten";Fryslân (PV);2024;2585
4616;"Groot pand; voornamelijk zorgwoonruimten";Drenthe (PV);2017;1735
4617;"Groot pand; voornamelijk zorgwoonruimten";Drenthe (PV);2018;1850
4618;"Groot pand; voornamelijk zorgwoonruimten";Drenthe (PV);2019;2405
4619;"Groot pand; voornamelijk zorgwoonruimten";Drenthe (PV);2020;2410
4620;"Groot pand; voornamelijk zorgwoonruimten";Drenthe (PV);2021;2440
4621;"Groot pand; voornamelijk zorgwoonruimten";Drenthe (PV);2022;2125
4622;"Groot pand; voornamelijk zorgwoonruimten";Drenthe (PV);2023;2050
4623;"Groot pand; voornamelijk zorgwoonruimten";Drenthe (PV);2024;2530
4624;"Groot pand; voornamelijk zorgwoonruimten";Overijssel (PV);2017;3450
4625;"Groot pand; voornamelijk zorgwoonruimten";Overijssel (PV);2018;3340
4626;"Groot pand; voornamelijk zorgwoonruimten";Overijssel (PV);2019;3240
4627;"Groot pand; voornamelijk zorgwoonruimten";Overijssel (PV);2020;3680
4628;"Groot pand; voornamelijk zorgwoonruimten";Overijssel (PV);2021;3500
4629;"Groot pand; voornamelijk zorgwoonruimten";Overijssel (PV);2022;3620
4630;"Groot pand; voornamelijk zorgwoonruimten";Overijssel (PV);2023;3915
4631;"Groot pand; voornamelijk zorgwoonruimten";Overijssel (PV);2024;4090
4632;"Groot pand; voornamelijk zorgwoonruimten";Flevoland (PV);2017;430
4633;"Groot pand; voornamelijk zorgwoonruimten";Flevoland (PV);2018;520
4634;"Groot pand; voornamelijk zorgwoonruimten";Flevoland (PV);2019;525
4635;"Groot pand; voornamelijk zorgwoonruimten";Flevoland (PV);2020;635
4636;"Groot pand; voornamelijk zorgwoonruimten";Flevoland (PV);2021;520
4637;"Groot pand; voornamelijk zorgwoonruimten";Flevoland (PV);2022;595
4638;"Groot pand; voornamelijk zorgwoonruimten";Flevoland (PV);2023;620
4639;"Groot pand; voornamelijk zorgwoonruimten";Flevoland (PV);2024;590
4640;"Groot pand; voornamelijk zorgwoonruimten";Gelderland (PV);2017;5620
4641;"Groot pand; voornamelijk zorgwoonruimten";Gelderland (PV);2018;5495
4642;"Groot pand; voornamelijk zorgwoonruimten";Gelderland (PV);2019;5400
4643;"Groot pand; voornamelijk zorgwoonruimten";Gelderland (PV);2020;5940
4644;"Groot pand; voornamelijk zorgwoonruimten";Gelderland (PV);2021;5850
4645;"Groot pand; voornamelijk zorgwoonruimten";Gelderland (PV);2022;5930
4646;"Groot pand; voornamelijk zorgwoonruimten";Gelderland (PV);2023;6230
4647;"Groot pand; voornamelijk zorgwoonruimten";Gelderland (PV);2024;6250
4648;"Groot pand; voornamelijk zorgwoonruimten";Utrecht (PV);2017;2350
4649;"Groot pand; voornamelijk zorgwoonruimten";Utrecht (PV);2018;2135
4650;"Groot pand; voornamelijk zorgwoonruimten";Utrecht (PV);2019;2195
4651;"Groot pand; voornamelijk zorgwoonruimten";Utrecht (PV);2020;2495
