ID;Geslacht;Leeftijd;MigratieachtergrondEnGeneratie;ZorgvormZvwZorgkosten;Perioden;GemiddeldeZorgkostenVolgensDeZvw_1;PersonenMetZvwZorgkostenRelatief_2
8806;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Geriatrische revalidatiezorg;2019;0.0;0.0
8807;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Geriatrische revalidatiezorg;2020;0.0;0.0
8808;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Verpleging en verzorging;2009;;
8809;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Verpleging en verzorging;2010;;
8810;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Verpleging en verzorging;2011;;
8811;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Verpleging en verzorging;2012;;
8812;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Verpleging en verzorging;2013;;
8813;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Verpleging en verzorging;2014;;
8814;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Verpleging en verzorging;2015;10.0;
8815;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Verpleging en verzorging;2016;11.0;
8816;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Verpleging en verzorging;2017;13.0;0.3
8817;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Verpleging en verzorging;2018;15.0;0.3
8818;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Verpleging en verzorging;2019;14.0;0.3
8819;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Verpleging en verzorging;2020;13.0;0.3
8820;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Zorg zintuiglijk gehandicapten;2009;;
8821;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Zorg zintuiglijk gehandicapten;2010;;
8822;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Zorg zintuiglijk gehandicapten;2011;;
8823;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Zorg zintuiglijk gehandicapten;2012;;
8824;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Zorg zintuiglijk gehandicapten;2013;;
8825;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Zorg zintuiglijk gehandicapten;2014;;
8826;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Zorg zintuiglijk gehandicapten;2015;2.0;
8827;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Zorg zintuiglijk gehandicapten;2016;2.0;
8828;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Zorg zintuiglijk gehandicapten;2017;2.0;0.1
8829;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Zorg zintuiglijk gehandicapten;2018;2.0;0.1
8830;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Zorg zintuiglijk gehandicapten;2019;2.0;0.1
8831;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Zorg zintuiglijk gehandicapten;2020;2.0;0.0
8832;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Eerstelijnsverblijf;2009;;
8833;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Eerstelijnsverblijf;2010;;
8834;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Eerstelijnsverblijf;2011;;
8835;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Eerstelijnsverblijf;2012;;
8836;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Eerstelijnsverblijf;2013;;
8837;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Eerstelijnsverblijf;2014;;
8838;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Eerstelijnsverblijf;2015;;
8839;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Eerstelijnsverblijf;2016;;
8840;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Eerstelijnsverblijf;2017;;
8841;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Eerstelijnsverblijf;2018;0.0;0.0
8842;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Eerstelijnsverblijf;2019;0.0;0.0
8843;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Eerstelijnsverblijf;2020;0.0;0.0
8844;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Eerstelijns psychologische zorg;2009;9.0;
8845;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Eerstelijns psychologische zorg;2010;10.0;
8846;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Eerstelijns psychologische zorg;2011;10.0;
8847;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Eerstelijns psychologische zorg;2012;7.0;
8848;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Eerstelijns psychologische zorg;2013;6.0;
8849;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Eerstelijns psychologische zorg;2014;;
8850;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Eerstelijns psychologische zorg;2015;;
8851;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Eerstelijns psychologische zorg;2016;;
8852;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Eerstelijns psychologische zorg;2017;;
8853;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Eerstelijns psychologische zorg;2018;;
8854;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Eerstelijns psychologische zorg;2019;;
8855;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Eerstelijns psychologische zorg;2020;;
8856;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2009;304.0;
8857;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2010;320.0;
8858;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2011;323.0;
8859;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2012;276.0;
8860;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2013;321.0;
8861;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2014;;
8862;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2015;;
8863;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2016;;
8864;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2017;;
8865;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2018;;
8866;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2019;;
8867;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2020;;
8868;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Overige zorgvormen;2009;2.0;
8869;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Overige zorgvormen;2010;4.0;
8870;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Overige zorgvormen;2011;6.0;
8871;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Overige zorgvormen;2012;7.0;
8872;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Overige zorgvormen;2013;7.0;
8873;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Overige zorgvormen;2014;8.0;
8874;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Overige zorgvormen;2015;4.0;
8875;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Overige zorgvormen;2016;4.0;
8876;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Overige zorgvormen;2017;13.0;1.3
8877;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Overige zorgvormen;2018;18.0;1.1
8878;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Overige zorgvormen;2019;28.0;1.5
8879;Totaal mannen en vrouwen;20 tot 40 jaar;Totaal migratieachtergrond en generatie;Overige zorgvormen;2020;7.0;0.5
8880;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Totaal alle zorgvormen;2009;1392.0;
8881;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Totaal alle zorgvormen;2010;1460.0;
8882;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Totaal alle zorgvormen;2011;1455.0;
8883;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Totaal alle zorgvormen;2012;1421.0;
8884;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Totaal alle zorgvormen;2013;1454.0;
8885;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Totaal alle zorgvormen;2014;1471.0;
8886;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Totaal alle zorgvormen;2015;1456.0;
8887;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Totaal alle zorgvormen;2016;1500.0;
8888;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Totaal alle zorgvormen;2017;1527.0;99.5
8889;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Totaal alle zorgvormen;2018;1603.0;99.5
8890;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Totaal alle zorgvormen;2019;1677.0;99.5
8891;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Totaal alle zorgvormen;2020;1667.0;99.4
8892;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Huisartsenzorg;2009;107.0;
8893;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Huisartsenzorg;2010;110.0;
8894;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Huisartsenzorg;2011;122.0;
8895;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Huisartsenzorg;2012;118.0;
8896;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Huisartsenzorg;2013;120.0;
8897;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Huisartsenzorg;2014;130.0;
8898;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Huisartsenzorg;2015;129.0;
8899;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Huisartsenzorg;2016;133.0;
8900;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Huisartsenzorg;2017;135.0;99.3
8901;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Huisartsenzorg;2018;143.0;99.3
8902;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Huisartsenzorg;2019;153.0;99.2
8903;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Huisartsenzorg;2020;154.0;99.1
8904;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Multidisciplinaire zorg;2009;;
8905;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Multidisciplinaire zorg;2010;;
8906;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Multidisciplinaire zorg;2011;;
8907;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Multidisciplinaire zorg;2012;;
8908;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Multidisciplinaire zorg;2013;;
8909;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Multidisciplinaire zorg;2014;;
8910;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Multidisciplinaire zorg;2015;6.0;
8911;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Multidisciplinaire zorg;2016;7.0;
8912;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Multidisciplinaire zorg;2017;7.0;31.7
8913;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Multidisciplinaire zorg;2018;8.0;41.6
8914;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Multidisciplinaire zorg;2019;9.0;42.5
8915;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Multidisciplinaire zorg;2020;14.0;53.8
8916;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Ziekenhuiszorg;2009;637.0;
8917;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Ziekenhuiszorg;2010;663.0;
8918;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Ziekenhuiszorg;2011;664.0;
8919;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Ziekenhuiszorg;2012;705.0;
8920;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Ziekenhuiszorg;2013;700.0;
8921;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Ziekenhuiszorg;2014;696.0;
8922;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Ziekenhuiszorg;2015;663.0;
8923;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Ziekenhuiszorg;2016;695.0;
8924;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Ziekenhuiszorg;2017;691.0;48.4
8925;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Ziekenhuiszorg;2018;705.0;48.7
8926;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Ziekenhuiszorg;2019;718.0;49.4
8927;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Ziekenhuiszorg;2020;669.0;45.0
8928;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Farmacie;2009;157.0;
8929;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Farmacie;2010;163.0;
8930;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Farmacie;2011;152.0;
8931;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Farmacie;2012;127.0;
8932;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Farmacie;2013;119.0;
8933;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Farmacie;2014;112.0;
8934;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Farmacie;2015;113.0;
8935;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Farmacie;2016;115.0;
8936;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Farmacie;2017;115.0;58.5
8937;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Farmacie;2018;127.0;58.8
8938;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Farmacie;2019;132.0;58.4
8939;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Farmacie;2020;134.0;55.6
8940;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Mondzorg;2009;20.0;
8941;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Mondzorg;2010;23.0;
8942;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Mondzorg;2011;5.0;
8943;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Mondzorg;2012;5.0;
8944;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Mondzorg;2013;5.0;
8945;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Mondzorg;2014;6.0;
8946;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Mondzorg;2015;6.0;
8947;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Mondzorg;2016;6.0;
8948;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Mondzorg;2017;6.0;0.8
8949;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Mondzorg;2018;6.0;0.8
8950;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Mondzorg;2019;6.0;0.8
8951;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Mondzorg;2020;6.0;0.7
8952;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Geboortezorg;2009;104.0;
8953;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Geboortezorg;2010;111.0;
8954;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Geboortezorg;2011;113.0;
8955;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Geboortezorg;2012;123.0;
8956;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Geboortezorg;2013;117.0;
8957;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Geboortezorg;2014;140.0;
8958;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Geboortezorg;2015;123.0;
8959;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Geboortezorg;2016;123.0;
8960;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Geboortezorg;2017;119.0;6.2
8961;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Geboortezorg;2018;122.0;6.2
8962;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Geboortezorg;2019;124.0;6.2
8963;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Geboortezorg;2020;151.0;6.7
8964;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Paramedische zorg;2009;14.0;
8965;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Paramedische zorg;2010;16.0;
8966;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Paramedische zorg;2011;16.0;
8967;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Paramedische zorg;2012;11.0;
8968;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Paramedische zorg;2013;11.0;
8969;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Paramedische zorg;2014;11.0;
8970;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Paramedische zorg;2015;12.0;
8971;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Paramedische zorg;2016;12.0;
8972;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Paramedische zorg;2017;12.0;3.1
8973;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Paramedische zorg;2018;13.0;3.3
8974;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Paramedische zorg;2019;14.0;3.5
8975;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Paramedische zorg;2020;14.0;3.6
8976;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Hulpmiddelen;2009;27.0;
8977;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Hulpmiddelen;2010;29.0;
8978;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Hulpmiddelen;2011;29.0;
8979;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Hulpmiddelen;2012;29.0;
8980;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Hulpmiddelen;2013;30.0;
8981;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Hulpmiddelen;2014;31.0;
8982;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Hulpmiddelen;2015;31.0;
8983;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Hulpmiddelen;2016;31.0;
8984;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Hulpmiddelen;2017;31.0;6.4
8985;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Hulpmiddelen;2018;32.0;6.7
8986;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Hulpmiddelen;2019;35.0;7.0
8987;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Hulpmiddelen;2020;38.0;7.1
8988;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Ziekenvervoer;2009;15.0;
8989;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Ziekenvervoer;2010;15.0;
8990;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Ziekenvervoer;2011;15.0;
8991;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Ziekenvervoer;2012;14.0;
8992;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Ziekenvervoer;2013;15.0;
8993;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Ziekenvervoer;2014;16.0;
8994;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Ziekenvervoer;2015;15.0;
8995;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Ziekenvervoer;2016;16.0;
8996;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Ziekenvervoer;2017;15.0;1.6
8997;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Ziekenvervoer;2018;16.0;1.6
8998;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Ziekenvervoer;2019;17.0;1.6
8999;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Ziekenvervoer;2020;15.0;1.4
9000;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Buitenland;2009;11.0;
9001;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Buitenland;2010;13.0;
9002;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Buitenland;2011;10.0;
9003;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Buitenland;2012;9.0;
9004;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Buitenland;2013;9.0;
9005;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Buitenland;2014;8.0;
9006;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Buitenland;2015;8.0;
9007;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Buitenland;2016;8.0;
9008;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Buitenland;2017;9.0;1.3
9009;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Buitenland;2018;10.0;1.4
9010;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Buitenland;2019;10.0;1.3
9011;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Buitenland;2020;7.0;0.7
9012;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Generalistische basis GGZ;2009;;
9013;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Generalistische basis GGZ;2010;;
9014;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Generalistische basis GGZ;2011;;
9015;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Generalistische basis GGZ;2012;;
9016;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Generalistische basis GGZ;2013;;
9017;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Generalistische basis GGZ;2014;22.0;
9018;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Generalistische basis GGZ;2015;33.0;
9019;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Generalistische basis GGZ;2016;23.0;
9020;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Generalistische basis GGZ;2017;26.0;2.6
9021;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Generalistische basis GGZ;2018;28.0;2.7
9022;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Generalistische basis GGZ;2019;29.0;2.8
9023;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Generalistische basis GGZ;2020;29.0;2.6
9024;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Gespecialiseerde GGZ;2009;;
9025;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Gespecialiseerde GGZ;2010;;
9026;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Gespecialiseerde GGZ;2011;;
9027;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Gespecialiseerde GGZ;2012;;
9028;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Gespecialiseerde GGZ;2013;;
9029;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Gespecialiseerde GGZ;2014;292.0;
9030;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Gespecialiseerde GGZ;2015;301.0;
9031;Totaal mannen en vrouwen;20 tot 40 jaar;Nederlandse achtergrond;Gespecialiseerde GGZ;2016;317.0;
