ID;ReIntegratievoorzieningen;RegioS;Perioden;NieuweVoorzieningen_1;BeeindigdeVoorzieningen_2
7618;Totaal re-integratievoorzieningen;Ermelo;2017 november;20.0;10.0
7619;Totaal re-integratievoorzieningen;Ermelo;2017 december;10.0;10.0
7620;Totaal re-integratievoorzieningen;Ermelo;2018 januari;10.0;10.0
7621;Totaal re-integratievoorzieningen;Ermelo;2018 februari;30.0;10.0
7622;Totaal re-integratievoorzieningen;Ermelo;2018 maart;20.0;10.0
7623;Totaal re-integratievoorzieningen;Ermelo;2018 april;20.0;0.0
7624;Totaal re-integratievoorzieningen;Ermelo;2018 mei;10.0;10.0
7625;Totaal re-integratievoorzieningen;Ermelo;2018 juni;10.0;0.0
7626;Totaal re-integratievoorzieningen;Ermelo;2018 juli;10.0;10.0
7627;Totaal re-integratievoorzieningen;Ermelo;2018 augustus;10.0;0.0
7628;Totaal re-integratievoorzieningen;Ermelo;2018 september;20.0;0.0
7629;Totaal re-integratievoorzieningen;Ermelo;2018 oktober;10.0;10.0
7630;Totaal re-integratievoorzieningen;Ermelo;2018 november;10.0;0.0
7631;Totaal re-integratievoorzieningen;Ermelo;2018 december;10.0;10.0
7632;Totaal re-integratievoorzieningen;Etten-Leur;2015 januari;10.0;10.0
7633;Totaal re-integratievoorzieningen;Etten-Leur;2015 februari;10.0;10.0
7634;Totaal re-integratievoorzieningen;Etten-Leur;2015 maart;0.0;0.0
7635;Totaal re-integratievoorzieningen;Etten-Leur;2015 april;0.0;0.0
7636;Totaal re-integratievoorzieningen;Etten-Leur;2015 mei;0.0;0.0
7637;Totaal re-integratievoorzieningen;Etten-Leur;2015 juni;0.0;0.0
7638;Totaal re-integratievoorzieningen;Etten-Leur;2015 juli;0.0;0.0
7639;Totaal re-integratievoorzieningen;Etten-Leur;2015 augustus;0.0;0.0
7640;Totaal re-integratievoorzieningen;Etten-Leur;2015 september;10.0;0.0
7641;Totaal re-integratievoorzieningen;Etten-Leur;2015 oktober;10.0;0.0
7642;Totaal re-integratievoorzieningen;Etten-Leur;2015 november;10.0;0.0
7643;Totaal re-integratievoorzieningen;Etten-Leur;2015 december;10.0;10.0
7644;Totaal re-integratievoorzieningen;Etten-Leur;2016 januari;10.0;0.0
7645;Totaal re-integratievoorzieningen;Etten-Leur;2016 februari;0.0;0.0
7646;Totaal re-integratievoorzieningen;Etten-Leur;2016 maart;0.0;0.0
7647;Totaal re-integratievoorzieningen;Etten-Leur;2016 april;20.0;10.0
7648;Totaal re-integratievoorzieningen;Etten-Leur;2016 mei;20.0;10.0
7649;Totaal re-integratievoorzieningen;Etten-Leur;2016 juni;10.0;10.0
7650;Totaal re-integratievoorzieningen;Etten-Leur;2016 juli;20.0;10.0
7651;Totaal re-integratievoorzieningen;Etten-Leur;2016 augustus;20.0;10.0
7652;Totaal re-integratievoorzieningen;Etten-Leur;2016 september;20.0;10.0
7653;Totaal re-integratievoorzieningen;Etten-Leur;2016 oktober;0.0;0.0
7654;Totaal re-integratievoorzieningen;Etten-Leur;2016 november;10.0;0.0
7655;Totaal re-integratievoorzieningen;Etten-Leur;2016 december;0.0;10.0
7656;Totaal re-integratievoorzieningen;Etten-Leur;2017 januari;10.0;10.0
7657;Totaal re-integratievoorzieningen;Etten-Leur;2017 februari;10.0;0.0
7658;Totaal re-integratievoorzieningen;Etten-Leur;2017 maart;10.0;10.0
7659;Totaal re-integratievoorzieningen;Etten-Leur;2017 april;10.0;0.0
7660;Totaal re-integratievoorzieningen;Etten-Leur;2017 mei;10.0;0.0
7661;Totaal re-integratievoorzieningen;Etten-Leur;2017 juni;10.0;0.0
7662;Totaal re-integratievoorzieningen;Etten-Leur;2017 juli;10.0;10.0
7663;Totaal re-integratievoorzieningen;Etten-Leur;2017 augustus;10.0;0.0
7664;Totaal re-integratievoorzieningen;Etten-Leur;2017 september;0.0;0.0
7665;Totaal re-integratievoorzieningen;Etten-Leur;2017 oktober;10.0;10.0
7666;Totaal re-integratievoorzieningen;Etten-Leur;2017 november;20.0;10.0
7667;Totaal re-integratievoorzieningen;Etten-Leur;2017 december;20.0;10.0
7668;Totaal re-integratievoorzieningen;Etten-Leur;2018 januari;20.0;10.0
7669;Totaal re-integratievoorzieningen;Etten-Leur;2018 februari;20.0;10.0
7670;Totaal re-integratievoorzieningen;Etten-Leur;2018 maart;30.0;10.0
7671;Totaal re-integratievoorzieningen;Etten-Leur;2018 april;20.0;10.0
7672;Totaal re-integratievoorzieningen;Etten-Leur;2018 mei;20.0;10.0
7673;Totaal re-integratievoorzieningen;Etten-Leur;2018 juni;30.0;10.0
7674;Totaal re-integratievoorzieningen;Etten-Leur;2018 juli;40.0;20.0
7675;Totaal re-integratievoorzieningen;Etten-Leur;2018 augustus;20.0;20.0
7676;Totaal re-integratievoorzieningen;Etten-Leur;2018 september;10.0;0.0
7677;Totaal re-integratievoorzieningen;Etten-Leur;2018 oktober;30.0;20.0
7678;Totaal re-integratievoorzieningen;Etten-Leur;2018 november;20.0;20.0
7679;Totaal re-integratievoorzieningen;Etten-Leur;2018 december;30.0;20.0
7680;Totaal re-integratievoorzieningen;Ferwerderadiel;2015 januari;0.0;0.0
7681;Totaal re-integratievoorzieningen;Ferwerderadiel;2015 februari;0.0;0.0
7682;Totaal re-integratievoorzieningen;Ferwerderadiel;2015 maart;0.0;0.0
7683;Totaal re-integratievoorzieningen;Ferwerderadiel;2015 april;0.0;0.0
7684;Totaal re-integratievoorzieningen;Ferwerderadiel;2015 mei;0.0;0.0
7685;Totaal re-integratievoorzieningen;Ferwerderadiel;2015 juni;0.0;0.0
7686;Totaal re-integratievoorzieningen;Ferwerderadiel;2015 juli;0.0;0.0
7687;Totaal re-integratievoorzieningen;Ferwerderadiel;2015 augustus;0.0;0.0
7688;Totaal re-integratievoorzieningen;Ferwerderadiel;2015 september;0.0;0.0
7689;Totaal re-integratievoorzieningen;Ferwerderadiel;2015 oktober;0.0;0.0
7690;Totaal re-integratievoorzieningen;Ferwerderadiel;2015 november;0.0;0.0
7691;Totaal re-integratievoorzieningen;Ferwerderadiel;2015 december;0.0;0.0
7692;Totaal re-integratievoorzieningen;Ferwerderadiel;2016 januari;0.0;0.0
7693;Totaal re-integratievoorzieningen;Ferwerderadiel;2016 februari;0.0;0.0
7694;Totaal re-integratievoorzieningen;Ferwerderadiel;2016 maart;0.0;0.0
7695;Totaal re-integratievoorzieningen;Ferwerderadiel;2016 april;0.0;0.0
7696;Totaal re-integratievoorzieningen;Ferwerderadiel;2016 mei;0.0;0.0
7697;Totaal re-integratievoorzieningen;Ferwerderadiel;2016 juni;0.0;0.0
7698;Totaal re-integratievoorzieningen;Ferwerderadiel;2016 juli;0.0;0.0
7699;Totaal re-integratievoorzieningen;Ferwerderadiel;2016 augustus;0.0;0.0
7700;Totaal re-integratievoorzieningen;Ferwerderadiel;2016 september;0.0;10.0
7701;Totaal re-integratievoorzieningen;Ferwerderadiel;2016 oktober;0.0;0.0
7702;Totaal re-integratievoorzieningen;Ferwerderadiel;2016 november;0.0;0.0
7703;Totaal re-integratievoorzieningen;Ferwerderadiel;2016 december;0.0;0.0
7704;Totaal re-integratievoorzieningen;Ferwerderadiel;2017 januari;0.0;0.0
7705;Totaal re-integratievoorzieningen;Ferwerderadiel;2017 februari;0.0;0.0
7706;Totaal re-integratievoorzieningen;Ferwerderadiel;2017 maart;0.0;0.0
7707;Totaal re-integratievoorzieningen;Ferwerderadiel;2017 april;0.0;0.0
7708;Totaal re-integratievoorzieningen;Ferwerderadiel;2017 mei;0.0;0.0
7709;Totaal re-integratievoorzieningen;Ferwerderadiel;2017 juni;0.0;0.0
7710;Totaal re-integratievoorzieningen;Ferwerderadiel;2017 juli;0.0;0.0
7711;Totaal re-integratievoorzieningen;Ferwerderadiel;2017 augustus;0.0;0.0
7712;Totaal re-integratievoorzieningen;Ferwerderadiel;2017 september;0.0;0.0
7713;Totaal re-integratievoorzieningen;Ferwerderadiel;2017 oktober;0.0;0.0
7714;Totaal re-integratievoorzieningen;Ferwerderadiel;2017 november;0.0;0.0
7715;Totaal re-integratievoorzieningen;Ferwerderadiel;2017 december;0.0;0.0
7716;Totaal re-integratievoorzieningen;Ferwerderadiel;2018 januari;0.0;0.0
7717;Totaal re-integratievoorzieningen;Ferwerderadiel;2018 februari;0.0;0.0
7718;Totaal re-integratievoorzieningen;Ferwerderadiel;2018 maart;10.0;0.0
7719;Totaal re-integratievoorzieningen;Ferwerderadiel;2018 april;0.0;0.0
7720;Totaal re-integratievoorzieningen;Ferwerderadiel;2018 mei;0.0;0.0
7721;Totaal re-integratievoorzieningen;Ferwerderadiel;2018 juni;0.0;0.0
7722;Totaal re-integratievoorzieningen;Ferwerderadiel;2018 juli;0.0;0.0
7723;Totaal re-integratievoorzieningen;Ferwerderadiel;2018 augustus;0.0;0.0
7724;Totaal re-integratievoorzieningen;Ferwerderadiel;2018 september;0.0;0.0
7725;Totaal re-integratievoorzieningen;Ferwerderadiel;2018 oktober;0.0;0.0
7726;Totaal re-integratievoorzieningen;Ferwerderadiel;2018 november;0.0;0.0
7727;Totaal re-integratievoorzieningen;Ferwerderadiel;2018 december;0.0;0.0
7728;Totaal re-integratievoorzieningen;Franekeradeel;2015 januari;40.0;30.0
7729;Totaal re-integratievoorzieningen;Franekeradeel;2015 februari;50.0;40.0
7730;Totaal re-integratievoorzieningen;Franekeradeel;2015 maart;40.0;30.0
7731;Totaal re-integratievoorzieningen;Franekeradeel;2015 april;30.0;30.0
7732;Totaal re-integratievoorzieningen;Franekeradeel;2015 mei;30.0;40.0
7733;Totaal re-integratievoorzieningen;Franekeradeel;2015 juni;40.0;50.0
7734;Totaal re-integratievoorzieningen;Franekeradeel;2015 juli;50.0;40.0
7735;Totaal re-integratievoorzieningen;Franekeradeel;2015 augustus;40.0;50.0
7736;Totaal re-integratievoorzieningen;Franekeradeel;2015 september;30.0;40.0
7737;Totaal re-integratievoorzieningen;Franekeradeel;2015 oktober;40.0;40.0
7738;Totaal re-integratievoorzieningen;Franekeradeel;2015 november;20.0;10.0
7739;Totaal re-integratievoorzieningen;Franekeradeel;2015 december;10.0;20.0
7740;Totaal re-integratievoorzieningen;Franekeradeel;2016 januari;20.0;10.0
7741;Totaal re-integratievoorzieningen;Franekeradeel;2016 februari;40.0;30.0
7742;Totaal re-integratievoorzieningen;Franekeradeel;2016 maart;40.0;30.0
7743;Totaal re-integratievoorzieningen;Franekeradeel;2016 april;30.0;30.0
7744;Totaal re-integratievoorzieningen;Franekeradeel;2016 mei;30.0;40.0
7745;Totaal re-integratievoorzieningen;Franekeradeel;2016 juni;30.0;40.0
7746;Totaal re-integratievoorzieningen;Franekeradeel;2016 juli;20.0;30.0
7747;Totaal re-integratievoorzieningen;Franekeradeel;2016 augustus;10.0;20.0
7748;Totaal re-integratievoorzieningen;Franekeradeel;2016 september;30.0;20.0
7749;Totaal re-integratievoorzieningen;Franekeradeel;2016 oktober;40.0;30.0
7750;Totaal re-integratievoorzieningen;Franekeradeel;2016 november;20.0;20.0
7751;Totaal re-integratievoorzieningen;Franekeradeel;2016 december;20.0;30.0
7752;Totaal re-integratievoorzieningen;Franekeradeel;2017 januari;30.0;20.0
7753;Totaal re-integratievoorzieningen;Franekeradeel;2017 februari;20.0;30.0
7754;Totaal re-integratievoorzieningen;Franekeradeel;2017 maart;20.0;30.0
7755;Totaal re-integratievoorzieningen;Franekeradeel;2017 april;50.0;40.0
7756;Totaal re-integratievoorzieningen;Franekeradeel;2017 mei;20.0;20.0
7757;Totaal re-integratievoorzieningen;Franekeradeel;2017 juni;20.0;20.0
7758;Totaal re-integratievoorzieningen;Franekeradeel;2017 juli;40.0;30.0
7759;Totaal re-integratievoorzieningen;Franekeradeel;2017 augustus;10.0;10.0
7760;Totaal re-integratievoorzieningen;Franekeradeel;2017 september;20.0;20.0
7761;Totaal re-integratievoorzieningen;Franekeradeel;2017 oktober;20.0;30.0
7762;Totaal re-integratievoorzieningen;Franekeradeel;2017 november;20.0;20.0
7763;Totaal re-integratievoorzieningen;Franekeradeel;2017 december;20.0;30.0
7764;Totaal re-integratievoorzieningen;Franekeradeel;2018 januari;;
7765;Totaal re-integratievoorzieningen;Franekeradeel;2018 februari;;
7766;Totaal re-integratievoorzieningen;Franekeradeel;2018 maart;;
7767;Totaal re-integratievoorzieningen;Franekeradeel;2018 april;;
7768;Totaal re-integratievoorzieningen;Franekeradeel;2018 mei;;
7769;Totaal re-integratievoorzieningen;Franekeradeel;2018 juni;;
7770;Totaal re-integratievoorzieningen;Franekeradeel;2018 juli;;
7771;Totaal re-integratievoorzieningen;Franekeradeel;2018 augustus;;
7772;Totaal re-integratievoorzieningen;Franekeradeel;2018 september;;
7773;Totaal re-integratievoorzieningen;Franekeradeel;2018 oktober;;
7774;Totaal re-integratievoorzieningen;Franekeradeel;2018 november;;
7775;Totaal re-integratievoorzieningen;Franekeradeel;2018 december;;
7776;Totaal re-integratievoorzieningen;De Friese Meren;2015 januari;50.0;30.0
7777;Totaal re-integratievoorzieningen;De Friese Meren;2015 februari;60.0;60.0
7778;Totaal re-integratievoorzieningen;De Friese Meren;2015 maart;50.0;40.0
7779;Totaal re-integratievoorzieningen;De Friese Meren;2015 april;30.0;50.0
7780;Totaal re-integratievoorzieningen;De Friese Meren;2015 mei;30.0;30.0
7781;Totaal re-integratievoorzieningen;De Friese Meren;2015 juni;30.0;50.0
7782;Totaal re-integratievoorzieningen;De Friese Meren;2015 juli;20.0;40.0
7783;Totaal re-integratievoorzieningen;De Friese Meren;2015 augustus;30.0;30.0
7784;Totaal re-integratievoorzieningen;De Friese Meren;2015 september;30.0;40.0
7785;Totaal re-integratievoorzieningen;De Friese Meren;2015 oktober;30.0;30.0
7786;Totaal re-integratievoorzieningen;De Friese Meren;2015 november;60.0;60.0
7787;Totaal re-integratievoorzieningen;De Friese Meren;2015 december;50.0;30.0
7788;Totaal re-integratievoorzieningen;De Friese Meren;2016 januari;;
7789;Totaal re-integratievoorzieningen;De Friese Meren;2016 februari;;
7790;Totaal re-integratievoorzieningen;De Friese Meren;2016 maart;;
7791;Totaal re-integratievoorzieningen;De Friese Meren;2016 april;;
7792;Totaal re-integratievoorzieningen;De Friese Meren;2016 mei;;
7793;Totaal re-integratievoorzieningen;De Friese Meren;2016 juni;;
7794;Totaal re-integratievoorzieningen;De Friese Meren;2016 juli;;
7795;Totaal re-integratievoorzieningen;De Friese Meren;2016 augustus;;
7796;Totaal re-integratievoorzieningen;De Friese Meren;2016 september;;
7797;Totaal re-integratievoorzieningen;De Friese Meren;2016 oktober;;
7798;Totaal re-integratievoorzieningen;De Friese Meren;2016 november;;
7799;Totaal re-integratievoorzieningen;De Friese Meren;2016 december;;
7800;Totaal re-integratievoorzieningen;De Friese Meren;2017 januari;;
7801;Totaal re-integratievoorzieningen;De Friese Meren;2017 februari;;
7802;Totaal re-integratievoorzieningen;De Friese Meren;2017 maart;;
7803;Totaal re-integratievoorzieningen;De Friese Meren;2017 april;;
7804;Totaal re-integratievoorzieningen;De Friese Meren;2017 mei;;
7805;Totaal re-integratievoorzieningen;De Friese Meren;2017 juni;;
7806;Totaal re-integratievoorzieningen;De Friese Meren;2017 juli;;
7807;Totaal re-integratievoorzieningen;De Friese Meren;2017 augustus;;
7808;Totaal re-integratievoorzieningen;De Friese Meren;2017 september;;
7809;Totaal re-integratievoorzieningen;De Friese Meren;2017 oktober;;
7810;Totaal re-integratievoorzieningen;De Friese Meren;2017 november;;
7811;Totaal re-integratievoorzieningen;De Friese Meren;2017 december;;
7812;Totaal re-integratievoorzieningen;De Friese Meren;2018 januari;;
7813;Totaal re-integratievoorzieningen;De Friese Meren;2018 februari;;
7814;Totaal re-integratievoorzieningen;De Friese Meren;2018 maart;;
7815;Totaal re-integratievoorzieningen;De Friese Meren;2018 april;;
7816;Totaal re-integratievoorzieningen;De Friese Meren;2018 mei;;
7817;Totaal re-integratievoorzieningen;De Friese Meren;2018 juni;;
7818;Totaal re-integratievoorzieningen;De Friese Meren;2018 juli;;
7819;Totaal re-integratievoorzieningen;De Friese Meren;2018 augustus;;
7820;Totaal re-integratievoorzieningen;De Friese Meren;2018 september;;
7821;Totaal re-integratievoorzieningen;De Friese Meren;2018 oktober;;
7822;Totaal re-integratievoorzieningen;De Friese Meren;2018 november;;
7823;Totaal re-integratievoorzieningen;De Friese Meren;2018 december;;
7824;Totaal re-integratievoorzieningen;De Fryske Marren;2015 januari;;
7825;Totaal re-integratievoorzieningen;De Fryske Marren;2015 februari;;
7826;Totaal re-integratievoorzieningen;De Fryske Marren;2015 maart;;
7827;Totaal re-integratievoorzieningen;De Fryske Marren;2015 april;;
7828;Totaal re-integratievoorzieningen;De Fryske Marren;2015 mei;;
7829;Totaal re-integratievoorzieningen;De Fryske Marren;2015 juni;;
7830;Totaal re-integratievoorzieningen;De Fryske Marren;2015 juli;;
7831;Totaal re-integratievoorzieningen;De Fryske Marren;2015 augustus;;
7832;Totaal re-integratievoorzieningen;De Fryske Marren;2015 september;;
7833;Totaal re-integratievoorzieningen;De Fryske Marren;2015 oktober;;
7834;Totaal re-integratievoorzieningen;De Fryske Marren;2015 november;;
7835;Totaal re-integratievoorzieningen;De Fryske Marren;2015 december;;
7836;Totaal re-integratievoorzieningen;De Fryske Marren;2016 januari;70.0;60.0
7837;Totaal re-integratievoorzieningen;De Fryske Marren;2016 februari;60.0;50.0
7838;Totaal re-integratievoorzieningen;De Fryske Marren;2016 maart;60.0;80.0
7839;Totaal re-integratievoorzieningen;De Fryske Marren;2016 april;40.0;60.0
7840;Totaal re-integratievoorzieningen;De Fryske Marren;2016 mei;20.0;20.0
7841;Totaal re-integratievoorzieningen;De Fryske Marren;2016 juni;30.0;30.0
7842;Totaal re-integratievoorzieningen;De Fryske Marren;2016 juli;20.0;20.0
7843;Totaal re-integratievoorzieningen;De Fryske Marren;2016 augustus;10.0;20.0
7844;Totaal re-integratievoorzieningen;De Fryske Marren;2016 september;30.0;90.0
7845;Totaal re-integratievoorzieningen;De Fryske Marren;2016 oktober;20.0;40.0
7846;Totaal re-integratievoorzieningen;De Fryske Marren;2016 november;40.0;50.0
7847;Totaal re-integratievoorzieningen;De Fryske Marren;2016 december;20.0;20.0
7848;Totaal re-integratievoorzieningen;De Fryske Marren;2017 januari;30.0;10.0
7849;Totaal re-integratievoorzieningen;De Fryske Marren;2017 februari;20.0;20.0
7850;Totaal re-integratievoorzieningen;De Fryske Marren;2017 maart;50.0;20.0
7851;Totaal re-integratievoorzieningen;De Fryske Marren;2017 april;30.0;20.0
7852;Totaal re-integratievoorzieningen;De Fryske Marren;2017 mei;50.0;20.0
7853;Totaal re-integratievoorzieningen;De Fryske Marren;2017 juni;40.0;30.0
7854;Totaal re-integratievoorzieningen;De Fryske Marren;2017 juli;80.0;30.0
7855;Totaal re-integratievoorzieningen;De Fryske Marren;2017 augustus;20.0;20.0
7856;Totaal re-integratievoorzieningen;De Fryske Marren;2017 september;80.0;50.0
7857;Totaal re-integratievoorzieningen;De Fryske Marren;2017 oktober;50.0;20.0
7858;Totaal re-integratievoorzieningen;De Fryske Marren;2017 november;90.0;50.0
7859;Totaal re-integratievoorzieningen;De Fryske Marren;2017 december;90.0;30.0
7860;Totaal re-integratievoorzieningen;De Fryske Marren;2018 januari;60.0;30.0
7861;Totaal re-integratievoorzieningen;De Fryske Marren;2018 februari;40.0;20.0
7862;Totaal re-integratievoorzieningen;De Fryske Marren;2018 maart;40.0;10.0
7863;Totaal re-integratievoorzieningen;De Fryske Marren;2018 april;40.0;20.0
7864;Totaal re-integratievoorzieningen;De Fryske Marren;2018 mei;50.0;40.0
7865;Totaal re-integratievoorzieningen;De Fryske Marren;2018 juni;40.0;30.0
7866;Totaal re-integratievoorzieningen;De Fryske Marren;2018 juli;60.0;30.0
7867;Totaal re-integratievoorzieningen;De Fryske Marren;2018 augustus;20.0;10.0
7868;Totaal re-integratievoorzieningen;De Fryske Marren;2018 september;40.0;20.0
7869;Totaal re-integratievoorzieningen;De Fryske Marren;2018 oktober;50.0;30.0
7870;Totaal re-integratievoorzieningen;De Fryske Marren;2018 november;40.0;20.0
7871;Totaal re-integratievoorzieningen;De Fryske Marren;2018 december;20.0;20.0
7872;Totaal re-integratievoorzieningen;Geertruidenberg;2015 januari;10.0;0.0
7873;Totaal re-integratievoorzieningen;Geertruidenberg;2015 februari;0.0;10.0
7874;Totaal re-integratievoorzieningen;Geertruidenberg;2015 maart;10.0;0.0
7875;Totaal re-integratievoorzieningen;Geertruidenberg;2015 april;10.0;0.0
7876;Totaal re-integratievoorzieningen;Geertruidenberg;2015 mei;0.0;0.0
7877;Totaal re-integratievoorzieningen;Geertruidenberg;2015 juni;0.0;0.0
7878;Totaal re-integratievoorzieningen;Geertruidenberg;2015 juli;10.0;10.0
7879;Totaal re-integratievoorzieningen;Geertruidenberg;2015 augustus;0.0;0.0
7880;Totaal re-integratievoorzieningen;Geertruidenberg;2015 september;10.0;10.0
7881;Totaal re-integratievoorzieningen;Geertruidenberg;2015 oktober;10.0;0.0
7882;Totaal re-integratievoorzieningen;Geertruidenberg;2015 november;0.0;0.0
7883;Totaal re-integratievoorzieningen;Geertruidenberg;2015 december;0.0;0.0
7884;Totaal re-integratievoorzieningen;Geertruidenberg;2016 januari;0.0;10.0
7885;Totaal re-integratievoorzieningen;Geertruidenberg;2016 februari;20.0;0.0
7886;Totaal re-integratievoorzieningen;Geertruidenberg;2016 maart;0.0;0.0
7887;Totaal re-integratievoorzieningen;Geertruidenberg;2016 april;10.0;0.0
7888;Totaal re-integratievoorzieningen;Geertruidenberg;2016 mei;10.0;0.0
7889;Totaal re-integratievoorzieningen;Geertruidenberg;2016 juni;10.0;10.0
7890;Totaal re-integratievoorzieningen;Geertruidenberg;2016 juli;0.0;0.0
7891;Totaal re-integratievoorzieningen;Geertruidenberg;2016 augustus;10.0;0.0
7892;Totaal re-integratievoorzieningen;Geertruidenberg;2016 september;10.0;0.0
7893;Totaal re-integratievoorzieningen;Geertruidenberg;2016 oktober;0.0;0.0
7894;Totaal re-integratievoorzieningen;Geertruidenberg;2016 november;0.0;0.0
7895;Totaal re-integratievoorzieningen;Geertruidenberg;2016 december;20.0;0.0
7896;Totaal re-integratievoorzieningen;Geertruidenberg;2017 januari;10.0;0.0
7897;Totaal re-integratievoorzieningen;Geertruidenberg;2017 februari;0.0;0.0
7898;Totaal re-integratievoorzieningen;Geertruidenberg;2017 maart;10.0;0.0
7899;Totaal re-integratievoorzieningen;Geertruidenberg;2017 april;10.0;0.0
7900;Totaal re-integratievoorzieningen;Geertruidenberg;2017 mei;20.0;10.0
7901;Totaal re-integratievoorzieningen;Geertruidenberg;2017 juni;10.0;0.0
7902;Totaal re-integratievoorzieningen;Geertruidenberg;2017 juli;0.0;10.0
7903;Totaal re-integratievoorzieningen;Geertruidenberg;2017 augustus;10.0;0.0
7904;Totaal re-integratievoorzieningen;Geertruidenberg;2017 september;0.0;0.0
7905;Totaal re-integratievoorzieningen;Geertruidenberg;2017 oktober;10.0;0.0
7906;Totaal re-integratievoorzieningen;Geertruidenberg;2017 november;30.0;0.0
7907;Totaal re-integratievoorzieningen;Geertruidenberg;2017 december;0.0;0.0
7908;Totaal re-integratievoorzieningen;Geertruidenberg;2018 januari;40.0;0.0
7909;Totaal re-integratievoorzieningen;Geertruidenberg;2018 februari;10.0;0.0
7910;Totaal re-integratievoorzieningen;Geertruidenberg;2018 maart;20.0;0.0
7911;Totaal re-integratievoorzieningen;Geertruidenberg;2018 april;10.0;0.0
7912;Totaal re-integratievoorzieningen;Geertruidenberg;2018 mei;10.0;0.0
7913;Totaal re-integratievoorzieningen;Geertruidenberg;2018 juni;10.0;10.0
7914;Totaal re-integratievoorzieningen;Geertruidenberg;2018 juli;10.0;10.0
7915;Totaal re-integratievoorzieningen;Geertruidenberg;2018 augustus;10.0;0.0
7916;Totaal re-integratievoorzieningen;Geertruidenberg;2018 september;30.0;0.0
7917;Totaal re-integratievoorzieningen;Geertruidenberg;2018 oktober;0.0;0.0
7918;Totaal re-integratievoorzieningen;Geertruidenberg;2018 november;20.0;10.0
7919;Totaal re-integratievoorzieningen;Geertruidenberg;2018 december;10.0;20.0
7920;Totaal re-integratievoorzieningen;Geldermalsen;2015 januari;0.0;0.0
7921;Totaal re-integratievoorzieningen;Geldermalsen;2015 februari;10.0;10.0
7922;Totaal re-integratievoorzieningen;Geldermalsen;2015 maart;10.0;10.0
7923;Totaal re-integratievoorzieningen;Geldermalsen;2015 april;10.0;10.0
7924;Totaal re-integratievoorzieningen;Geldermalsen;2015 mei;10.0;10.0
7925;Totaal re-integratievoorzieningen;Geldermalsen;2015 juni;0.0;0.0
7926;Totaal re-integratievoorzieningen;Geldermalsen;2015 juli;0.0;0.0
7927;Totaal re-integratievoorzieningen;Geldermalsen;2015 augustus;0.0;0.0
7928;Totaal re-integratievoorzieningen;Geldermalsen;2015 september;0.0;0.0
7929;Totaal re-integratievoorzieningen;Geldermalsen;2015 oktober;10.0;0.0
7930;Totaal re-integratievoorzieningen;Geldermalsen;2015 november;10.0;0.0
7931;Totaal re-integratievoorzieningen;Geldermalsen;2015 december;0.0;10.0
7932;Totaal re-integratievoorzieningen;Geldermalsen;2016 januari;0.0;0.0
7933;Totaal re-integratievoorzieningen;Geldermalsen;2016 februari;0.0;0.0
7934;Totaal re-integratievoorzieningen;Geldermalsen;2016 maart;0.0;0.0
7935;Totaal re-integratievoorzieningen;Geldermalsen;2016 april;0.0;0.0
7936;Totaal re-integratievoorzieningen;Geldermalsen;2016 mei;0.0;0.0
7937;Totaal re-integratievoorzieningen;Geldermalsen;2016 juni;0.0;0.0
7938;Totaal re-integratievoorzieningen;Geldermalsen;2016 juli;0.0;0.0
7939;Totaal re-integratievoorzieningen;Geldermalsen;2016 augustus;0.0;0.0
7940;Totaal re-integratievoorzieningen;Geldermalsen;2016 september;0.0;0.0
7941;Totaal re-integratievoorzieningen;Geldermalsen;2016 oktober;0.0;0.0
7942;Totaal re-integratievoorzieningen;Geldermalsen;2016 november;0.0;10.0
7943;Totaal re-integratievoorzieningen;Geldermalsen;2016 december;0.0;0.0
7944;Totaal re-integratievoorzieningen;Geldermalsen;2017 januari;0.0;0.0
7945;Totaal re-integratievoorzieningen;Geldermalsen;2017 februari;0.0;10.0
7946;Totaal re-integratievoorzieningen;Geldermalsen;2017 maart;10.0;0.0
7947;Totaal re-integratievoorzieningen;Geldermalsen;2017 april;0.0;0.0
7948;Totaal re-integratievoorzieningen;Geldermalsen;2017 mei;10.0;0.0
7949;Totaal re-integratievoorzieningen;Geldermalsen;2017 juni;0.0;0.0
7950;Totaal re-integratievoorzieningen;Geldermalsen;2017 juli;10.0;10.0
7951;Totaal re-integratievoorzieningen;Geldermalsen;2017 augustus;10.0;0.0
7952;Totaal re-integratievoorzieningen;Geldermalsen;2017 september;0.0;0.0
7953;Totaal re-integratievoorzieningen;Geldermalsen;2017 oktober;0.0;10.0
7954;Totaal re-integratievoorzieningen;Geldermalsen;2017 november;0.0;0.0
7955;Totaal re-integratievoorzieningen;Geldermalsen;2017 december;0.0;0.0
7956;Totaal re-integratievoorzieningen;Geldermalsen;2018 januari;0.0;10.0
7957;Totaal re-integratievoorzieningen;Geldermalsen;2018 februari;0.0;10.0
7958;Totaal re-integratievoorzieningen;Geldermalsen;2018 maart;10.0;0.0
7959;Totaal re-integratievoorzieningen;Geldermalsen;2018 april;10.0;0.0
7960;Totaal re-integratievoorzieningen;Geldermalsen;2018 mei;0.0;0.0
7961;Totaal re-integratievoorzieningen;Geldermalsen;2018 juni;10.0;10.0
7962;Totaal re-integratievoorzieningen;Geldermalsen;2018 juli;10.0;20.0
7963;Totaal re-integratievoorzieningen;Geldermalsen;2018 augustus;10.0;0.0
