ID;Geslacht;TypeZelfstandige;SociaaleconomischePositieJaarEerder;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;StartendeZelfstandigen_1
9489;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;Q Gezondheids- en welzijnszorg;2019;0.2
9490;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;Q Gezondheids- en welzijnszorg;2020;0.2
9491;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;Q Gezondheids- en welzijnszorg;2021;0.2
9492;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;Q Gezondheids- en welzijnszorg;2022;0.2
9493;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;R Cultuur, sport en recreatie;2012;0.0
9494;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;R Cultuur, sport en recreatie;2013;0.0
9495;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;R Cultuur, sport en recreatie;2014;0.0
9496;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;R Cultuur, sport en recreatie;2015;0.0
9497;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;R Cultuur, sport en recreatie;2016;0.0
9498;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;R Cultuur, sport en recreatie;2017;0.0
9499;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;R Cultuur, sport en recreatie;2018;0.0
9500;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;R Cultuur, sport en recreatie;2019;0.0
9501;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;R Cultuur, sport en recreatie;2020;0.1
9502;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;R Cultuur, sport en recreatie;2021;0.0
9503;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;R Cultuur, sport en recreatie;2022;0.1
9504;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;S Overige dienstverlening;2012;0.0
9505;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;S Overige dienstverlening;2013;0.0
9506;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;S Overige dienstverlening;2014;0.0
9507;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;S Overige dienstverlening;2015;0.0
9508;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;S Overige dienstverlening;2016;0.0
9509;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;S Overige dienstverlening;2017;0.0
9510;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;S Overige dienstverlening;2018;0.0
9511;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;S Overige dienstverlening;2019;0.0
9512;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;S Overige dienstverlening;2020;0.0
9513;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;S Overige dienstverlening;2021;0.0
9514;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;S Overige dienstverlening;2022;0.0
9515;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;T Huishoudens;2012;0.0
9516;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;T Huishoudens;2013;0.0
9517;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;T Huishoudens;2014;0.0
9518;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;T Huishoudens;2015;0.0
9519;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;T Huishoudens;2016;0.0
9520;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;T Huishoudens;2017;0.0
9521;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;T Huishoudens;2018;0.0
9522;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;T Huishoudens;2019;0.0
9523;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;T Huishoudens;2020;0.0
9524;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;T Huishoudens;2021;0.0
9525;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;T Huishoudens;2022;0.0
9526;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;U Extraterritoriale organisaties;2012;0.0
9527;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;U Extraterritoriale organisaties;2013;0.0
9528;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;U Extraterritoriale organisaties;2014;0.0
9529;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;U Extraterritoriale organisaties;2015;0.0
9530;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;U Extraterritoriale organisaties;2016;0.0
9531;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;U Extraterritoriale organisaties;2017;0.0
9532;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;U Extraterritoriale organisaties;2018;0.0
9533;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;U Extraterritoriale organisaties;2019;0.0
9534;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;U Extraterritoriale organisaties;2020;0.0
9535;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;U Extraterritoriale organisaties;2021;0.0
9536;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;U Extraterritoriale organisaties;2022;0.0
9537;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;SBI-code onbekend;2012;0.2
9538;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;SBI-code onbekend;2013;0.3
9539;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;SBI-code onbekend;2014;0.3
9540;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;SBI-code onbekend;2015;0.3
9541;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;SBI-code onbekend;2016;0.4
9542;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;SBI-code onbekend;2017;0.7
9543;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;SBI-code onbekend;2018;0.9
9544;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;SBI-code onbekend;2019;0.7
9545;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;SBI-code onbekend;2020;0.7
9546;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;SBI-code onbekend;2021;2.0
9547;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 tot 75 jaar;SBI-code onbekend;2022;1.1
9548;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2012;0.8
9549;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2013;0.9
9550;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2014;1.1
9551;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2015;1.1
9552;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2016;1.5
9553;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2017;1.8
9554;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2018;2.2
9555;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2019;2.4
9556;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2020;2.7
9557;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2021;4.3
9558;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2022;3.3
9559;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-E Nijverheid (geen bouw) en energie;2012;0.0
9560;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-E Nijverheid (geen bouw) en energie;2013;0.0
9561;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-E Nijverheid (geen bouw) en energie;2014;0.0
9562;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-E Nijverheid (geen bouw) en energie;2015;0.0
9563;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-E Nijverheid (geen bouw) en energie;2016;0.0
9564;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-E Nijverheid (geen bouw) en energie;2017;0.0
9565;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-E Nijverheid (geen bouw) en energie;2018;0.0
9566;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-E Nijverheid (geen bouw) en energie;2019;0.1
9567;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-E Nijverheid (geen bouw) en energie;2020;0.1
9568;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-E Nijverheid (geen bouw) en energie;2021;0.1
9569;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-E Nijverheid (geen bouw) en energie;2022;0.1
9570;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-F Nijverheid en energie;2012;0.0
9571;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-F Nijverheid en energie;2013;0.0
9572;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-F Nijverheid en energie;2014;0.0
9573;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-F Nijverheid en energie;2015;0.0
9574;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-F Nijverheid en energie;2016;0.1
9575;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-F Nijverheid en energie;2017;0.0
9576;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-F Nijverheid en energie;2018;0.1
9577;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-F Nijverheid en energie;2019;0.1
9578;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-F Nijverheid en energie;2020;0.2
9579;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-F Nijverheid en energie;2021;0.2
9580;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B-F Nijverheid en energie;2022;0.2
9581;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-I Handel, vervoer en horeca;2012;0.1
9582;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-I Handel, vervoer en horeca;2013;0.1
9583;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-I Handel, vervoer en horeca;2014;0.1
9584;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-I Handel, vervoer en horeca;2015;0.1
9585;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-I Handel, vervoer en horeca;2016;0.1
9586;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-I Handel, vervoer en horeca;2017;0.1
9587;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-I Handel, vervoer en horeca;2018;0.1
9588;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-I Handel, vervoer en horeca;2019;0.1
9589;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-I Handel, vervoer en horeca;2020;0.1
9590;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-I Handel, vervoer en horeca;2021;0.2
9591;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-I Handel, vervoer en horeca;2022;0.2
9592;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-N Commerciële dienstverlening;2012;0.4
9593;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-N Commerciële dienstverlening;2013;0.4
9594;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-N Commerciële dienstverlening;2014;0.4
9595;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-N Commerciële dienstverlening;2015;0.5
9596;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-N Commerciële dienstverlening;2016;0.7
9597;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-N Commerciële dienstverlening;2017;0.7
9598;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-N Commerciële dienstverlening;2018;0.8
9599;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-N Commerciële dienstverlening;2019;0.9
9600;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-N Commerciële dienstverlening;2020;1.2
9601;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-N Commerciële dienstverlening;2021;1.2
9602;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;G-N Commerciële dienstverlening;2022;1.3
9603;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;M-N Zakelijke dienstverlening;2012;0.2
9604;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;M-N Zakelijke dienstverlening;2013;0.2
9605;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;M-N Zakelijke dienstverlening;2014;0.2
9606;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;M-N Zakelijke dienstverlening;2015;0.3
9607;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;M-N Zakelijke dienstverlening;2016;0.4
9608;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;M-N Zakelijke dienstverlening;2017;0.4
9609;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;M-N Zakelijke dienstverlening;2018;0.5
9610;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;M-N Zakelijke dienstverlening;2019;0.6
9611;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;M-N Zakelijke dienstverlening;2020;0.8
9612;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;M-N Zakelijke dienstverlening;2021;0.8
9613;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;M-N Zakelijke dienstverlening;2022;0.8
9614;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-Q Overheid en zorg;2012;0.2
9615;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-Q Overheid en zorg;2013;0.2
9616;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-Q Overheid en zorg;2014;0.3
9617;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-Q Overheid en zorg;2015;0.2
9618;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-Q Overheid en zorg;2016;0.3
9619;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-Q Overheid en zorg;2017;0.3
9620;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-Q Overheid en zorg;2018;0.4
9621;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-Q Overheid en zorg;2019;0.5
9622;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-Q Overheid en zorg;2020;0.5
9623;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-Q Overheid en zorg;2021;0.8
9624;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-Q Overheid en zorg;2022;0.7
9625;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-U Niet-commerciële dienstverlening;2012;0.2
9626;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-U Niet-commerciële dienstverlening;2013;0.2
9627;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-U Niet-commerciële dienstverlening;2014;0.3
9628;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-U Niet-commerciële dienstverlening;2015;0.3
9629;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-U Niet-commerciële dienstverlening;2016;0.3
9630;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-U Niet-commerciële dienstverlening;2017;0.4
9631;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-U Niet-commerciële dienstverlening;2018;0.4
9632;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-U Niet-commerciële dienstverlening;2019;0.6
9633;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-U Niet-commerciële dienstverlening;2020;0.6
9634;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-U Niet-commerciële dienstverlening;2021;0.9
9635;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;O-U Niet-commerciële dienstverlening;2022;0.8
9636;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;R-U Cultuur, recreatie, overige diensten;2012;0.0
9637;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;R-U Cultuur, recreatie, overige diensten;2013;0.0
9638;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;R-U Cultuur, recreatie, overige diensten;2014;0.0
9639;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;R-U Cultuur, recreatie, overige diensten;2015;0.0
9640;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;R-U Cultuur, recreatie, overige diensten;2016;0.0
9641;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;R-U Cultuur, recreatie, overige diensten;2017;0.0
9642;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;R-U Cultuur, recreatie, overige diensten;2018;0.1
9643;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;R-U Cultuur, recreatie, overige diensten;2019;0.1
9644;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;R-U Cultuur, recreatie, overige diensten;2020;0.1
9645;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;R-U Cultuur, recreatie, overige diensten;2021;0.1
9646;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;R-U Cultuur, recreatie, overige diensten;2022;0.1
9647;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2012;0.0
9648;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2013;0.0
9649;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2014;0.0
9650;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2015;0.0
9651;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2016;0.0
9652;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2017;0.0
9653;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2018;0.0
9654;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2019;0.0
9655;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2020;0.0
9656;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2021;0.0
9657;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2022;0.0
9658;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2012;0.0
9659;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2013;0.0
9660;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2014;0.0
9661;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2015;0.0
9662;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2016;0.0
9663;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2017;0.0
9664;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2018;0.0
9665;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2019;0.0
9666;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2020;0.0
9667;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2021;0.0
9668;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2022;0.0
9669;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;C Industrie;2012;0.0
9670;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;C Industrie;2013;0.0
9671;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;C Industrie;2014;0.0
9672;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;C Industrie;2015;0.0
9673;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;C Industrie;2016;0.0
9674;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;C Industrie;2017;0.0
9675;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;C Industrie;2018;0.0
9676;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;C Industrie;2019;0.0
9677;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;C Industrie;2020;0.0
9678;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;C Industrie;2021;0.0
9679;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;C Industrie;2022;0.0
9680;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;D Energievoorziening;2012;0.0
9681;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;D Energievoorziening;2013;0.0
9682;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;D Energievoorziening;2014;0.0
9683;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;D Energievoorziening;2015;0.0
9684;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;D Energievoorziening;2016;0.0
9685;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;D Energievoorziening;2017;0.0
9686;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 65 jaar of ouder;D Energievoorziening;2018;0.0
