ID;InstitutioneleSectoren;TransactiesEnSaldi;Perioden;OverheidsproductieEnConsumptie_1
5433;Waterschappen;D632 Uitkeringen in natura (aangekocht);2005;0
5434;Waterschappen;D632 Uitkeringen in natura (aangekocht);2006;0
5435;Waterschappen;D632 Uitkeringen in natura (aangekocht);2007;0
5436;Waterschappen;D632 Uitkeringen in natura (aangekocht);2008;0
5437;Waterschappen;D632 Uitkeringen in natura (aangekocht);2009;0
5438;Waterschappen;D632 Uitkeringen in natura (aangekocht);2010;0
5439;Waterschappen;D632 Uitkeringen in natura (aangekocht);2011;0
5440;Waterschappen;D632 Uitkeringen in natura (aangekocht);2012;0
5441;Waterschappen;D632 Uitkeringen in natura (aangekocht);2013;0
5442;Waterschappen;D632 Uitkeringen in natura (aangekocht);2014;0
5443;Waterschappen;D632 Uitkeringen in natura (aangekocht);2015;0
5444;Waterschappen;D632 Uitkeringen in natura (aangekocht);2016;0
5445;Waterschappen;D632 Uitkeringen in natura (aangekocht);2017;0
5446;Waterschappen;D632 Uitkeringen in natura (aangekocht);2018;0
5447;Waterschappen;D632 Uitkeringen in natura (aangekocht);2019;0
5448;Waterschappen;D632 Uitkeringen in natura (aangekocht);2020;0
5449;Waterschappen;D632 Uitkeringen in natura (aangekocht);2021;0
5450;Waterschappen;D632 Uitkeringen in natura (aangekocht);2022;0
5451;Waterschappen;D632 Uitkeringen in natura (aangekocht);2023;0
5452;Waterschappen;P32 Collectieve consumptieve bestedingen;1995;1052
5453;Waterschappen;P32 Collectieve consumptieve bestedingen;1996;1052
5454;Waterschappen;P32 Collectieve consumptieve bestedingen;1997;1080
5455;Waterschappen;P32 Collectieve consumptieve bestedingen;1998;1181
5456;Waterschappen;P32 Collectieve consumptieve bestedingen;1999;1273
5457;Waterschappen;P32 Collectieve consumptieve bestedingen;2000;1395
5458;Waterschappen;P32 Collectieve consumptieve bestedingen;2001;1334
5459;Waterschappen;P32 Collectieve consumptieve bestedingen;2002;1520
5460;Waterschappen;P32 Collectieve consumptieve bestedingen;2003;1747
5461;Waterschappen;P32 Collectieve consumptieve bestedingen;2004;1796
5462;Waterschappen;P32 Collectieve consumptieve bestedingen;2005;1824
5463;Waterschappen;P32 Collectieve consumptieve bestedingen;2006;1739
5464;Waterschappen;P32 Collectieve consumptieve bestedingen;2007;1800
5465;Waterschappen;P32 Collectieve consumptieve bestedingen;2008;1864
5466;Waterschappen;P32 Collectieve consumptieve bestedingen;2009;2015
5467;Waterschappen;P32 Collectieve consumptieve bestedingen;2010;2074
5468;Waterschappen;P32 Collectieve consumptieve bestedingen;2011;2161
5469;Waterschappen;P32 Collectieve consumptieve bestedingen;2012;2224
5470;Waterschappen;P32 Collectieve consumptieve bestedingen;2013;2249
5471;Waterschappen;P32 Collectieve consumptieve bestedingen;2014;2246
5472;Waterschappen;P32 Collectieve consumptieve bestedingen;2015;2347
5473;Waterschappen;P32 Collectieve consumptieve bestedingen;2016;2322
5474;Waterschappen;P32 Collectieve consumptieve bestedingen;2017;2339
5475;Waterschappen;P32 Collectieve consumptieve bestedingen;2018;2423
5476;Waterschappen;P32 Collectieve consumptieve bestedingen;2019;2590
5477;Waterschappen;P32 Collectieve consumptieve bestedingen;2020;2779
5478;Waterschappen;P32 Collectieve consumptieve bestedingen;2021;2916
5479;Waterschappen;P32 Collectieve consumptieve bestedingen;2022;3057
5480;Waterschappen;P32 Collectieve consumptieve bestedingen;2023;3276
5481;Overige lokale overheden;P1 Output;1995;16392
5482;Overige lokale overheden;P1 Output;1996;16635
5483;Overige lokale overheden;P1 Output;1997;17842
5484;Overige lokale overheden;P1 Output;1998;18672
5485;Overige lokale overheden;P1 Output;1999;19711
5486;Overige lokale overheden;P1 Output;2000;20801
5487;Overige lokale overheden;P1 Output;2001;22274
5488;Overige lokale overheden;P1 Output;2002;23738
5489;Overige lokale overheden;P1 Output;2003;25387
5490;Overige lokale overheden;P1 Output;2004;26604
5491;Overige lokale overheden;P1 Output;2005;27702
5492;Overige lokale overheden;P1 Output;2006;28827
5493;Overige lokale overheden;P1 Output;2007;30950
5494;Overige lokale overheden;P1 Output;2008;33301
5495;Overige lokale overheden;P1 Output;2009;35083
5496;Overige lokale overheden;P1 Output;2010;36020
5497;Overige lokale overheden;P1 Output;2011;36000
5498;Overige lokale overheden;P1 Output;2012;36168
5499;Overige lokale overheden;P1 Output;2013;31598
5500;Overige lokale overheden;P1 Output;2014;32338
5501;Overige lokale overheden;P1 Output;2015;32806
5502;Overige lokale overheden;P1 Output;2016;33871
5503;Overige lokale overheden;P1 Output;2017;34403
5504;Overige lokale overheden;P1 Output;2018;35528
5505;Overige lokale overheden;P1 Output;2019;36734
5506;Overige lokale overheden;P1 Output;2020;37891
5507;Overige lokale overheden;P1 Output;2021;40375
5508;Overige lokale overheden;P1 Output;2022;43693
5509;Overige lokale overheden;P1 Output;2023;46812
5510;Overige lokale overheden;P11 Marktoutput;1995;1098
5511;Overige lokale overheden;P11 Marktoutput;1996;1145
5512;Overige lokale overheden;P11 Marktoutput;1997;1320
5513;Overige lokale overheden;P11 Marktoutput;1998;1344
5514;Overige lokale overheden;P11 Marktoutput;1999;1346
5515;Overige lokale overheden;P11 Marktoutput;2000;1334
5516;Overige lokale overheden;P11 Marktoutput;2001;1291
5517;Overige lokale overheden;P11 Marktoutput;2002;1415
5518;Overige lokale overheden;P11 Marktoutput;2003;1495
5519;Overige lokale overheden;P11 Marktoutput;2004;1591
5520;Overige lokale overheden;P11 Marktoutput;2005;1651
5521;Overige lokale overheden;P11 Marktoutput;2006;1742
5522;Overige lokale overheden;P11 Marktoutput;2007;1908
5523;Overige lokale overheden;P11 Marktoutput;2008;2049
5524;Overige lokale overheden;P11 Marktoutput;2009;1881
5525;Overige lokale overheden;P11 Marktoutput;2010;1907
5526;Overige lokale overheden;P11 Marktoutput;2011;1971
5527;Overige lokale overheden;P11 Marktoutput;2012;1883
5528;Overige lokale overheden;P11 Marktoutput;2013;1772
5529;Overige lokale overheden;P11 Marktoutput;2014;1820
5530;Overige lokale overheden;P11 Marktoutput;2015;1691
5531;Overige lokale overheden;P11 Marktoutput;2016;1670
5532;Overige lokale overheden;P11 Marktoutput;2017;1660
5533;Overige lokale overheden;P11 Marktoutput;2018;1783
5534;Overige lokale overheden;P11 Marktoutput;2019;1699
5535;Overige lokale overheden;P11 Marktoutput;2020;1502
5536;Overige lokale overheden;P11 Marktoutput;2021;1611
5537;Overige lokale overheden;P11 Marktoutput;2022;1938
5538;Overige lokale overheden;P11 Marktoutput;2023;1933
5539;Overige lokale overheden;P12A Investeringen in eigen beheer;1995;5
5540;Overige lokale overheden;P12A Investeringen in eigen beheer;1996;8
5541;Overige lokale overheden;P12A Investeringen in eigen beheer;1997;16
5542;Overige lokale overheden;P12A Investeringen in eigen beheer;1998;23
5543;Overige lokale overheden;P12A Investeringen in eigen beheer;1999;24
5544;Overige lokale overheden;P12A Investeringen in eigen beheer;2000;33
5545;Overige lokale overheden;P12A Investeringen in eigen beheer;2001;59
5546;Overige lokale overheden;P12A Investeringen in eigen beheer;2002;85
5547;Overige lokale overheden;P12A Investeringen in eigen beheer;2003;110
5548;Overige lokale overheden;P12A Investeringen in eigen beheer;2004;130
5549;Overige lokale overheden;P12A Investeringen in eigen beheer;2005;114
5550;Overige lokale overheden;P12A Investeringen in eigen beheer;2006;232
5551;Overige lokale overheden;P12A Investeringen in eigen beheer;2007;150
5552;Overige lokale overheden;P12A Investeringen in eigen beheer;2008;147
5553;Overige lokale overheden;P12A Investeringen in eigen beheer;2009;158
5554;Overige lokale overheden;P12A Investeringen in eigen beheer;2010;186
5555;Overige lokale overheden;P12A Investeringen in eigen beheer;2011;168
5556;Overige lokale overheden;P12A Investeringen in eigen beheer;2012;186
5557;Overige lokale overheden;P12A Investeringen in eigen beheer;2013;142
5558;Overige lokale overheden;P12A Investeringen in eigen beheer;2014;154
5559;Overige lokale overheden;P12A Investeringen in eigen beheer;2015;168
5560;Overige lokale overheden;P12A Investeringen in eigen beheer;2016;168
5561;Overige lokale overheden;P12A Investeringen in eigen beheer;2017;189
5562;Overige lokale overheden;P12A Investeringen in eigen beheer;2018;201
5563;Overige lokale overheden;P12A Investeringen in eigen beheer;2019;216
5564;Overige lokale overheden;P12A Investeringen in eigen beheer;2020;223
5565;Overige lokale overheden;P12A Investeringen in eigen beheer;2021;262
5566;Overige lokale overheden;P12A Investeringen in eigen beheer;2022;295
5567;Overige lokale overheden;P12A Investeringen in eigen beheer;2023;310
5568;Overige lokale overheden;P13 Niet-marktoutput;1995;15289
5569;Overige lokale overheden;P13 Niet-marktoutput;1996;15482
5570;Overige lokale overheden;P13 Niet-marktoutput;1997;16506
5571;Overige lokale overheden;P13 Niet-marktoutput;1998;17305
5572;Overige lokale overheden;P13 Niet-marktoutput;1999;18341
5573;Overige lokale overheden;P13 Niet-marktoutput;2000;19434
5574;Overige lokale overheden;P13 Niet-marktoutput;2001;20924
5575;Overige lokale overheden;P13 Niet-marktoutput;2002;22238
5576;Overige lokale overheden;P13 Niet-marktoutput;2003;23782
5577;Overige lokale overheden;P13 Niet-marktoutput;2004;24883
5578;Overige lokale overheden;P13 Niet-marktoutput;2005;25937
5579;Overige lokale overheden;P13 Niet-marktoutput;2006;26853
5580;Overige lokale overheden;P13 Niet-marktoutput;2007;28892
5581;Overige lokale overheden;P13 Niet-marktoutput;2008;31105
5582;Overige lokale overheden;P13 Niet-marktoutput;2009;33044
5583;Overige lokale overheden;P13 Niet-marktoutput;2010;33927
5584;Overige lokale overheden;P13 Niet-marktoutput;2011;33861
5585;Overige lokale overheden;P13 Niet-marktoutput;2012;34099
5586;Overige lokale overheden;P13 Niet-marktoutput;2013;29684
5587;Overige lokale overheden;P13 Niet-marktoutput;2014;30364
5588;Overige lokale overheden;P13 Niet-marktoutput;2015;30947
5589;Overige lokale overheden;P13 Niet-marktoutput;2016;32033
5590;Overige lokale overheden;P13 Niet-marktoutput;2017;32554
5591;Overige lokale overheden;P13 Niet-marktoutput;2018;33544
5592;Overige lokale overheden;P13 Niet-marktoutput;2019;34819
5593;Overige lokale overheden;P13 Niet-marktoutput;2020;36166
5594;Overige lokale overheden;P13 Niet-marktoutput;2021;38502
5595;Overige lokale overheden;P13 Niet-marktoutput;2022;41460
5596;Overige lokale overheden;P13 Niet-marktoutput;2023;44569
5597;Overige lokale overheden;P131 Betalingen voor niet-marktoutput;1995;1048
5598;Overige lokale overheden;P131 Betalingen voor niet-marktoutput;1996;1071
5599;Overige lokale overheden;P131 Betalingen voor niet-marktoutput;1997;1138
5600;Overige lokale overheden;P131 Betalingen voor niet-marktoutput;1998;1165
5601;Overige lokale overheden;P131 Betalingen voor niet-marktoutput;1999;1208
5602;Overige lokale overheden;P131 Betalingen voor niet-marktoutput;2000;1275
5603;Overige lokale overheden;P131 Betalingen voor niet-marktoutput;2001;1315
5604;Overige lokale overheden;P131 Betalingen voor niet-marktoutput;2002;1362
5605;Overige lokale overheden;P131 Betalingen voor niet-marktoutput;2003;1422
5606;Overige lokale overheden;P131 Betalingen voor niet-marktoutput;2004;1448
5607;Overige lokale overheden;P131 Betalingen voor niet-marktoutput;2005;1372
5608;Overige lokale overheden;P131 Betalingen voor niet-marktoutput;2006;1349
5609;Overige lokale overheden;P131 Betalingen voor niet-marktoutput;2007;1393
5610;Overige lokale overheden;P131 Betalingen voor niet-marktoutput;2008;1405
5611;Overige lokale overheden;P131 Betalingen voor niet-marktoutput;2009;1454
5612;Overige lokale overheden;P131 Betalingen voor niet-marktoutput;2010;1544
5613;Overige lokale overheden;P131 Betalingen voor niet-marktoutput;2011;1622
5614;Overige lokale overheden;P131 Betalingen voor niet-marktoutput;2012;1673
5615;Overige lokale overheden;P131 Betalingen voor niet-marktoutput;2013;1735
5616;Overige lokale overheden;P131 Betalingen voor niet-marktoutput;2014;1826
5617;Overige lokale overheden;P131 Betalingen voor niet-marktoutput;2015;1906
5618;Overige lokale overheden;P131 Betalingen voor niet-marktoutput;2016;2028
5619;Overige lokale overheden;P131 Betalingen voor niet-marktoutput;2017;1997
5620;Overige lokale overheden;P131 Betalingen voor niet-marktoutput;2018;2049
5621;Overige lokale overheden;P131 Betalingen voor niet-marktoutput;2019;2073
5622;Overige lokale overheden;P131 Betalingen voor niet-marktoutput;2020;1876
5623;Overige lokale overheden;P131 Betalingen voor niet-marktoutput;2021;1723
5624;Overige lokale overheden;P131 Betalingen voor niet-marktoutput;2022;1665
5625;Overige lokale overheden;P131 Betalingen voor niet-marktoutput;2023;2001
5626;Overige lokale overheden;P132 Overige niet-marktoutput;1995;14241
5627;Overige lokale overheden;P132 Overige niet-marktoutput;1996;14411
5628;Overige lokale overheden;P132 Overige niet-marktoutput;1997;15368
5629;Overige lokale overheden;P132 Overige niet-marktoutput;1998;16140
5630;Overige lokale overheden;P132 Overige niet-marktoutput;1999;17133
5631;Overige lokale overheden;P132 Overige niet-marktoutput;2000;18159
5632;Overige lokale overheden;P132 Overige niet-marktoutput;2001;19609
5633;Overige lokale overheden;P132 Overige niet-marktoutput;2002;20876
5634;Overige lokale overheden;P132 Overige niet-marktoutput;2003;22360
5635;Overige lokale overheden;P132 Overige niet-marktoutput;2004;23435
5636;Overige lokale overheden;P132 Overige niet-marktoutput;2005;24565
5637;Overige lokale overheden;P132 Overige niet-marktoutput;2006;25504
5638;Overige lokale overheden;P132 Overige niet-marktoutput;2007;27499
5639;Overige lokale overheden;P132 Overige niet-marktoutput;2008;29700
5640;Overige lokale overheden;P132 Overige niet-marktoutput;2009;31590
5641;Overige lokale overheden;P132 Overige niet-marktoutput;2010;32383
5642;Overige lokale overheden;P132 Overige niet-marktoutput;2011;32239
5643;Overige lokale overheden;P132 Overige niet-marktoutput;2012;32426
5644;Overige lokale overheden;P132 Overige niet-marktoutput;2013;27949
5645;Overige lokale overheden;P132 Overige niet-marktoutput;2014;28538
5646;Overige lokale overheden;P132 Overige niet-marktoutput;2015;29041
5647;Overige lokale overheden;P132 Overige niet-marktoutput;2016;30005
5648;Overige lokale overheden;P132 Overige niet-marktoutput;2017;30557
5649;Overige lokale overheden;P132 Overige niet-marktoutput;2018;31495
5650;Overige lokale overheden;P132 Overige niet-marktoutput;2019;32746
5651;Overige lokale overheden;P132 Overige niet-marktoutput;2020;34290
5652;Overige lokale overheden;P132 Overige niet-marktoutput;2021;36779
5653;Overige lokale overheden;P132 Overige niet-marktoutput;2022;39795
5654;Overige lokale overheden;P132 Overige niet-marktoutput;2023;42568
5655;Overige lokale overheden;P2 Intermediair verbruik;1995;3856
5656;Overige lokale overheden;P2 Intermediair verbruik;1996;3744
5657;Overige lokale overheden;P2 Intermediair verbruik;1997;4462
5658;Overige lokale overheden;P2 Intermediair verbruik;1998;4579
5659;Overige lokale overheden;P2 Intermediair verbruik;1999;4745
5660;Overige lokale overheden;P2 Intermediair verbruik;2000;4874
5661;Overige lokale overheden;P2 Intermediair verbruik;2001;5259
5662;Overige lokale overheden;P2 Intermediair verbruik;2002;5669
5663;Overige lokale overheden;P2 Intermediair verbruik;2003;6117
5664;Overige lokale overheden;P2 Intermediair verbruik;2004;6774
5665;Overige lokale overheden;P2 Intermediair verbruik;2005;7270
5666;Overige lokale overheden;P2 Intermediair verbruik;2006;7468
5667;Overige lokale overheden;P2 Intermediair verbruik;2007;8250
5668;Overige lokale overheden;P2 Intermediair verbruik;2008;8237
5669;Overige lokale overheden;P2 Intermediair verbruik;2009;8495
5670;Overige lokale overheden;P2 Intermediair verbruik;2010;8614
5671;Overige lokale overheden;P2 Intermediair verbruik;2011;8494
5672;Overige lokale overheden;P2 Intermediair verbruik;2012;8496
5673;Overige lokale overheden;P2 Intermediair verbruik;2013;7560
5674;Overige lokale overheden;P2 Intermediair verbruik;2014;7988
5675;Overige lokale overheden;P2 Intermediair verbruik;2015;8266
5676;Overige lokale overheden;P2 Intermediair verbruik;2016;8762
5677;Overige lokale overheden;P2 Intermediair verbruik;2017;8717
5678;Overige lokale overheden;P2 Intermediair verbruik;2018;8972
5679;Overige lokale overheden;P2 Intermediair verbruik;2019;9280
5680;Overige lokale overheden;P2 Intermediair verbruik;2020;9133
5681;Overige lokale overheden;P2 Intermediair verbruik;2021;10595
5682;Overige lokale overheden;P2 Intermediair verbruik;2022;10841
5683;Overige lokale overheden;P2 Intermediair verbruik;2023;11281
5684;Overige lokale overheden;B1g Bruto toegevoegde waarde;1995;12536
5685;Overige lokale overheden;B1g Bruto toegevoegde waarde;1996;12891
5686;Overige lokale overheden;B1g Bruto toegevoegde waarde;1997;13380
5687;Overige lokale overheden;B1g Bruto toegevoegde waarde;1998;14093
5688;Overige lokale overheden;B1g Bruto toegevoegde waarde;1999;14966
5689;Overige lokale overheden;B1g Bruto toegevoegde waarde;2000;15927
5690;Overige lokale overheden;B1g Bruto toegevoegde waarde;2001;17015
5691;Overige lokale overheden;B1g Bruto toegevoegde waarde;2002;18069
5692;Overige lokale overheden;B1g Bruto toegevoegde waarde;2003;19270
5693;Overige lokale overheden;B1g Bruto toegevoegde waarde;2004;19830
5694;Overige lokale overheden;B1g Bruto toegevoegde waarde;2005;20432
5695;Overige lokale overheden;B1g Bruto toegevoegde waarde;2006;21359
5696;Overige lokale overheden;B1g Bruto toegevoegde waarde;2007;22700
5697;Overige lokale overheden;B1g Bruto toegevoegde waarde;2008;25064
5698;Overige lokale overheden;B1g Bruto toegevoegde waarde;2009;26588
5699;Overige lokale overheden;B1g Bruto toegevoegde waarde;2010;27406
5700;Overige lokale overheden;B1g Bruto toegevoegde waarde;2011;27506
5701;Overige lokale overheden;B1g Bruto toegevoegde waarde;2012;27672
5702;Overige lokale overheden;B1g Bruto toegevoegde waarde;2013;24038
5703;Overige lokale overheden;B1g Bruto toegevoegde waarde;2014;24350
5704;Overige lokale overheden;B1g Bruto toegevoegde waarde;2015;24540
5705;Overige lokale overheden;B1g Bruto toegevoegde waarde;2016;25109
5706;Overige lokale overheden;B1g Bruto toegevoegde waarde;2017;25686
5707;Overige lokale overheden;B1g Bruto toegevoegde waarde;2018;26556
5708;Overige lokale overheden;B1g Bruto toegevoegde waarde;2019;27454
5709;Overige lokale overheden;B1g Bruto toegevoegde waarde;2020;28758
5710;Overige lokale overheden;B1g Bruto toegevoegde waarde;2021;29780
5711;Overige lokale overheden;B1g Bruto toegevoegde waarde;2022;32852
5712;Overige lokale overheden;B1g Bruto toegevoegde waarde;2023;35531
5713;Overige lokale overheden;P51c Verbruik van vaste activa;1995;1393
5714;Overige lokale overheden;P51c Verbruik van vaste activa;1996;1454
5715;Overige lokale overheden;P51c Verbruik van vaste activa;1997;1538
5716;Overige lokale overheden;P51c Verbruik van vaste activa;1998;1600
5717;Overige lokale overheden;P51c Verbruik van vaste activa;1999;1685
5718;Overige lokale overheden;P51c Verbruik van vaste activa;2000;1830
5719;Overige lokale overheden;P51c Verbruik van vaste activa;2001;1984
5720;Overige lokale overheden;P51c Verbruik van vaste activa;2002;2126
5721;Overige lokale overheden;P51c Verbruik van vaste activa;2003;2262
5722;Overige lokale overheden;P51c Verbruik van vaste activa;2004;2391
5723;Overige lokale overheden;P51c Verbruik van vaste activa;2005;2502
5724;Overige lokale overheden;P51c Verbruik van vaste activa;2006;2638
5725;Overige lokale overheden;P51c Verbruik van vaste activa;2007;2812
5726;Overige lokale overheden;P51c Verbruik van vaste activa;2008;2956
5727;Overige lokale overheden;P51c Verbruik van vaste activa;2009;3097
5728;Overige lokale overheden;P51c Verbruik van vaste activa;2010;3200
5729;Overige lokale overheden;P51c Verbruik van vaste activa;2011;3236
5730;Overige lokale overheden;P51c Verbruik van vaste activa;2012;3247
5731;Overige lokale overheden;P51c Verbruik van vaste activa;2013;3008
5732;Overige lokale overheden;P51c Verbruik van vaste activa;2014;2983
5733;Overige lokale overheden;P51c Verbruik van vaste activa;2015;2958
5734;Overige lokale overheden;P51c Verbruik van vaste activa;2016;2950
5735;Overige lokale overheden;P51c Verbruik van vaste activa;2017;2933
5736;Overige lokale overheden;P51c Verbruik van vaste activa;2018;2974
5737;Overige lokale overheden;P51c Verbruik van vaste activa;2019;3051
5738;Overige lokale overheden;P51c Verbruik van vaste activa;2020;3127
5739;Overige lokale overheden;P51c Verbruik van vaste activa;2021;3190
5740;Overige lokale overheden;P51c Verbruik van vaste activa;2022;3350
5741;Overige lokale overheden;P51c Verbruik van vaste activa;2023;3479
5742;Overige lokale overheden;B1n Netto toegevoegde waarde;1995;11143
5743;Overige lokale overheden;B1n Netto toegevoegde waarde;1996;11437
5744;Overige lokale overheden;B1n Netto toegevoegde waarde;1997;11842
5745;Overige lokale overheden;B1n Netto toegevoegde waarde;1998;12493
5746;Overige lokale overheden;B1n Netto toegevoegde waarde;1999;13281
5747;Overige lokale overheden;B1n Netto toegevoegde waarde;2000;14097
5748;Overige lokale overheden;B1n Netto toegevoegde waarde;2001;15031
5749;Overige lokale overheden;B1n Netto toegevoegde waarde;2002;15943
5750;Overige lokale overheden;B1n Netto toegevoegde waarde;2003;17008
5751;Overige lokale overheden;B1n Netto toegevoegde waarde;2004;17439
5752;Overige lokale overheden;B1n Netto toegevoegde waarde;2005;17930
5753;Overige lokale overheden;B1n Netto toegevoegde waarde;2006;18721
5754;Overige lokale overheden;B1n Netto toegevoegde waarde;2007;19888
5755;Overige lokale overheden;B1n Netto toegevoegde waarde;2008;22108
5756;Overige lokale overheden;B1n Netto toegevoegde waarde;2009;23491
5757;Overige lokale overheden;B1n Netto toegevoegde waarde;2010;24206
5758;Overige lokale overheden;B1n Netto toegevoegde waarde;2011;24270
5759;Overige lokale overheden;B1n Netto toegevoegde waarde;2012;24425
5760;Overige lokale overheden;B1n Netto toegevoegde waarde;2013;21030
5761;Overige lokale overheden;B1n Netto toegevoegde waarde;2014;21367
5762;Overige lokale overheden;B1n Netto toegevoegde waarde;2015;21582
5763;Overige lokale overheden;B1n Netto toegevoegde waarde;2016;22159
5764;Overige lokale overheden;B1n Netto toegevoegde waarde;2017;22753
5765;Overige lokale overheden;B1n Netto toegevoegde waarde;2018;23582
5766;Overige lokale overheden;B1n Netto toegevoegde waarde;2019;24403
5767;Overige lokale overheden;B1n Netto toegevoegde waarde;2020;25631
5768;Overige lokale overheden;B1n Netto toegevoegde waarde;2021;26590
5769;Overige lokale overheden;B1n Netto toegevoegde waarde;2022;29502
5770;Overige lokale overheden;B1n Netto toegevoegde waarde;2023;32052
5771;Overige lokale overheden;D1 Beloning van werknemers;1995;11086
5772;Overige lokale overheden;D1 Beloning van werknemers;1996;11393
5773;Overige lokale overheden;D1 Beloning van werknemers;1997;11796
5774;Overige lokale overheden;D1 Beloning van werknemers;1998;12452
5775;Overige lokale overheden;D1 Beloning van werknemers;1999;13249
5776;Overige lokale overheden;D1 Beloning van werknemers;2000;14074
5777;Overige lokale overheden;D1 Beloning van werknemers;2001;15035
5778;Overige lokale overheden;D1 Beloning van werknemers;2002;15950
5779;Overige lokale overheden;D1 Beloning van werknemers;2003;17009
5780;Overige lokale overheden;D1 Beloning van werknemers;2004;17524
5781;Overige lokale overheden;D1 Beloning van werknemers;2005;17958
5782;Overige lokale overheden;D1 Beloning van werknemers;2006;18724
5783;Overige lokale overheden;D1 Beloning van werknemers;2007;19874
5784;Overige lokale overheden;D1 Beloning van werknemers;2008;22080
5785;Overige lokale overheden;D1 Beloning van werknemers;2009;23476
5786;Overige lokale overheden;D1 Beloning van werknemers;2010;24158
5787;Overige lokale overheden;D1 Beloning van werknemers;2011;24203
5788;Overige lokale overheden;D1 Beloning van werknemers;2012;24367
5789;Overige lokale overheden;D1 Beloning van werknemers;2013;20923
5790;Overige lokale overheden;D1 Beloning van werknemers;2014;21235
5791;Overige lokale overheden;D1 Beloning van werknemers;2015;21376
5792;Overige lokale overheden;D1 Beloning van werknemers;2016;21957
5793;Overige lokale overheden;D1 Beloning van werknemers;2017;22577
5794;Overige lokale overheden;D1 Beloning van werknemers;2018;23400
5795;Overige lokale overheden;D1 Beloning van werknemers;2019;24236
5796;Overige lokale overheden;D1 Beloning van werknemers;2020;25724
5797;Overige lokale overheden;D1 Beloning van werknemers;2021;26610
5798;Overige lokale overheden;D1 Beloning van werknemers;2022;29417
5799;Overige lokale overheden;D1 Beloning van werknemers;2023;31905
5800;Overige lokale overheden;D11 Lonen;1995;8876
5801;Overige lokale overheden;D11 Lonen;1996;9003
5802;Overige lokale overheden;D11 Lonen;1997;9680
5803;Overige lokale overheden;D11 Lonen;1998;9707
5804;Overige lokale overheden;D11 Lonen;1999;10345
5805;Overige lokale overheden;D11 Lonen;2000;11007
5806;Overige lokale overheden;D11 Lonen;2001;11750
5807;Overige lokale overheden;D11 Lonen;2002;12357
5808;Overige lokale overheden;D11 Lonen;2003;13094
5809;Overige lokale overheden;D11 Lonen;2004;13266
5810;Overige lokale overheden;D11 Lonen;2005;13451
5811;Overige lokale overheden;D11 Lonen;2006;14207
5812;Overige lokale overheden;D11 Lonen;2007;15249
5813;Overige lokale overheden;D11 Lonen;2008;16857
5814;Overige lokale overheden;D11 Lonen;2009;18095
5815;Overige lokale overheden;D11 Lonen;2010;18549
5816;Overige lokale overheden;D11 Lonen;2011;18514
5817;Overige lokale overheden;D11 Lonen;2012;18463
5818;Overige lokale overheden;D11 Lonen;2013;15850
5819;Overige lokale overheden;D11 Lonen;2014;15902
5820;Overige lokale overheden;D11 Lonen;2015;16226
5821;Overige lokale overheden;D11 Lonen;2016;16780
5822;Overige lokale overheden;D11 Lonen;2017;17015
5823;Overige lokale overheden;D11 Lonen;2018;17483
5824;Overige lokale overheden;D11 Lonen;2019;17899
5825;Overige lokale overheden;D11 Lonen;2020;19094
5826;Overige lokale overheden;D11 Lonen;2021;19668
5827;Overige lokale overheden;D11 Lonen;2022;21502
5828;Overige lokale overheden;D11 Lonen;2023;23573
5829;Overige lokale overheden;D12 Sociale premies t.l.v. werkgevers;1995;2210
5830;Overige lokale overheden;D12 Sociale premies t.l.v. werkgevers;1996;2390
5831;Overige lokale overheden;D12 Sociale premies t.l.v. werkgevers;1997;2116
5832;Overige lokale overheden;D12 Sociale premies t.l.v. werkgevers;1998;2745
5833;Overige lokale overheden;D12 Sociale premies t.l.v. werkgevers;1999;2904
5834;Overige lokale overheden;D12 Sociale premies t.l.v. werkgevers;2000;3067
5835;Overige lokale overheden;D12 Sociale premies t.l.v. werkgevers;2001;3285
5836;Overige lokale overheden;D12 Sociale premies t.l.v. werkgevers;2002;3593
5837;Overige lokale overheden;D12 Sociale premies t.l.v. werkgevers;2003;3915
5838;Overige lokale overheden;D12 Sociale premies t.l.v. werkgevers;2004;4258
5839;Overige lokale overheden;D12 Sociale premies t.l.v. werkgevers;2005;4507
5840;Overige lokale overheden;D12 Sociale premies t.l.v. werkgevers;2006;4517
5841;Overige lokale overheden;D12 Sociale premies t.l.v. werkgevers;2007;4625
5842;Overige lokale overheden;D12 Sociale premies t.l.v. werkgevers;2008;5223
5843;Overige lokale overheden;D12 Sociale premies t.l.v. werkgevers;2009;5381
5844;Overige lokale overheden;D12 Sociale premies t.l.v. werkgevers;2010;5609
5845;Overige lokale overheden;D12 Sociale premies t.l.v. werkgevers;2011;5689
5846;Overige lokale overheden;D12 Sociale premies t.l.v. werkgevers;2012;5904
5847;Overige lokale overheden;D12 Sociale premies t.l.v. werkgevers;2013;5073
5848;Overige lokale overheden;D12 Sociale premies t.l.v. werkgevers;2014;5333
5849;Overige lokale overheden;D12 Sociale premies t.l.v. werkgevers;2015;5150
5850;Overige lokale overheden;D12 Sociale premies t.l.v. werkgevers;2016;5177
5851;Overige lokale overheden;D12 Sociale premies t.l.v. werkgevers;2017;5562
5852;Overige lokale overheden;D12 Sociale premies t.l.v. werkgevers;2018;5917
5853;Overige lokale overheden;D12 Sociale premies t.l.v. werkgevers;2019;6337
