ID;Geslacht;Leeftijd;Migratieachtergrond;Peilmoment;OnderwijspositieOpPeilmoment;StartkwalificatieOpPeilmoment;Perioden;TotaalVoortijdigSchoolverlaters_1;VoortijdigSchoolverlatersVo_2;TotaalMbo_3;BeroepsopleidendeLeerwegBol_4;BeroepbegeleidendeLeerwegBbl_5;Extranei_6
9302;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl entreeopleiding;Startkwalificatie onbekend;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
9303;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl entreeopleiding;Startkwalificatie onbekend;2015/'16;0.0;0.0;0.0;0.0;0.0;0.0
9304;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl entreeopleiding;Startkwalificatie onbekend;2016/'17;0.0;0.0;0.0;0.0;0.0;0.0
9305;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl entreeopleiding;Startkwalificatie onbekend;2017/'18;0.0;0.0;0.0;0.0;0.0;0.0
9306;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl entreeopleiding;Startkwalificatie onbekend;2018/'19;0.0;0.0;0.0;0.0;0.0;0.0
9307;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bbl entreeopleiding;Startkwalificatie onbekend;2019/'20;;;;;;
9308;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Totaal voortijdig schoolverlaters;2007/'08;20.0;20.0;0.0;0.0;0.0;0.0
9309;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Totaal voortijdig schoolverlaters;2008/'09;20.0;20.0;10.0;0.0;0.0;0.0
9310;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Totaal voortijdig schoolverlaters;2009/'10;20.0;20.0;0.0;0.0;0.0;0.0
9311;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Totaal voortijdig schoolverlaters;2010/'11;10.0;10.0;0.0;0.0;0.0;0.0
9312;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Totaal voortijdig schoolverlaters;2011/'12;20.0;20.0;0.0;0.0;0.0;0.0
9313;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Totaal voortijdig schoolverlaters;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0
9314;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Totaal voortijdig schoolverlaters;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0
9315;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Totaal voortijdig schoolverlaters;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
9316;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Totaal voortijdig schoolverlaters;2015/'16;0.0;0.0;0.0;0.0;0.0;0.0
9317;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Totaal voortijdig schoolverlaters;2016/'17;0.0;0.0;0.0;0.0;0.0;0.0
9318;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Totaal voortijdig schoolverlaters;2017/'18;0.0;0.0;0.0;0.0;0.0;0.0
9319;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Totaal voortijdig schoolverlaters;2018/'19;0.0;0.0;0.0;0.0;0.0;0.0
9320;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Totaal voortijdig schoolverlaters;2019/'20;;;;;;
9321;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Met startkwalificatie;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0
9322;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Met startkwalificatie;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0
9323;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Met startkwalificatie;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0
9324;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Met startkwalificatie;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0
9325;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Met startkwalificatie;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0
9326;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Met startkwalificatie;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0
9327;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Met startkwalificatie;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0
9328;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Met startkwalificatie;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
9329;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Met startkwalificatie;2015/'16;0.0;0.0;0.0;0.0;0.0;0.0
9330;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Met startkwalificatie;2016/'17;0.0;0.0;0.0;0.0;0.0;0.0
9331;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Met startkwalificatie;2017/'18;0.0;0.0;0.0;0.0;0.0;0.0
9332;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Met startkwalificatie;2018/'19;0.0;0.0;0.0;0.0;0.0;0.0
9333;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Met startkwalificatie;2019/'20;;;;;;
9334;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Zonder startkwalificatie;2007/'08;20.0;20.0;0.0;0.0;0.0;0.0
9335;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Zonder startkwalificatie;2008/'09;20.0;20.0;10.0;0.0;0.0;0.0
9336;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Zonder startkwalificatie;2009/'10;20.0;20.0;0.0;0.0;0.0;0.0
9337;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Zonder startkwalificatie;2010/'11;10.0;10.0;0.0;0.0;0.0;0.0
9338;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Zonder startkwalificatie;2011/'12;20.0;20.0;0.0;0.0;0.0;0.0
9339;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Zonder startkwalificatie;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0
9340;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Zonder startkwalificatie;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0
9341;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Zonder startkwalificatie;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
9342;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Zonder startkwalificatie;2015/'16;0.0;0.0;0.0;0.0;0.0;0.0
9343;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Zonder startkwalificatie;2016/'17;0.0;0.0;0.0;0.0;0.0;0.0
9344;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Zonder startkwalificatie;2017/'18;0.0;0.0;0.0;0.0;0.0;0.0
9345;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Zonder startkwalificatie;2018/'19;0.0;0.0;0.0;0.0;0.0;0.0
9346;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Zonder startkwalificatie;2019/'20;;;;;;
9347;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Startkwalificatie onbekend;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0
9348;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Startkwalificatie onbekend;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0
9349;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Startkwalificatie onbekend;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0
9350;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Startkwalificatie onbekend;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0
9351;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Startkwalificatie onbekend;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0
9352;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Startkwalificatie onbekend;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0
9353;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Startkwalificatie onbekend;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0
9354;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Startkwalificatie onbekend;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
9355;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Startkwalificatie onbekend;2015/'16;0.0;0.0;0.0;0.0;0.0;0.0
9356;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Startkwalificatie onbekend;2016/'17;0.0;0.0;0.0;0.0;0.0;0.0
9357;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Startkwalificatie onbekend;2017/'18;0.0;0.0;0.0;0.0;0.0;0.0
9358;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Startkwalificatie onbekend;2018/'19;0.0;0.0;0.0;0.0;0.0;0.0
9359;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Extranei entreeopleiding;Startkwalificatie onbekend;2019/'20;;;;;;
9360;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Totaal voortijdig schoolverlaters;2007/'08;2510.0;880.0;1630.0;1060.0;550.0;20.0
9361;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Totaal voortijdig schoolverlaters;2008/'09;2360.0;740.0;1630.0;960.0;640.0;30.0
9362;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Totaal voortijdig schoolverlaters;2009/'10;2190.0;690.0;1500.0;950.0;520.0;30.0
9363;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Totaal voortijdig schoolverlaters;2010/'11;2050.0;610.0;1440.0;1000.0;410.0;30.0
9364;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Totaal voortijdig schoolverlaters;2011/'12;1890.0;600.0;1290.0;890.0;370.0;30.0
9365;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Totaal voortijdig schoolverlaters;2012/'13;1380.0;260.0;1120.0;790.0;310.0;20.0
9366;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Totaal voortijdig schoolverlaters;2013/'14;1190.0;220.0;970.0;720.0;210.0;30.0
9367;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Totaal voortijdig schoolverlaters;2014/'15;1110.0;170.0;950.0;720.0;200.0;20.0
9368;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Totaal voortijdig schoolverlaters;2015/'16;990.0;190.0;800.0;630.0;150.0;20.0
9369;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Totaal voortijdig schoolverlaters;2016/'17;930.0;150.0;780.0;590.0;180.0;20.0
9370;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Totaal voortijdig schoolverlaters;2017/'18;890.0;130.0;760.0;570.0;170.0;10.0
9371;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Totaal voortijdig schoolverlaters;2018/'19;1000.0;130.0;870.0;610.0;230.0;30.0
9372;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Totaal voortijdig schoolverlaters;2019/'20;;;;;;
9373;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Met startkwalificatie;2007/'08;20.0;10.0;20.0;10.0;10.0;0.0
9374;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Met startkwalificatie;2008/'09;20.0;0.0;20.0;10.0;10.0;0.0
9375;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Met startkwalificatie;2009/'10;20.0;10.0;20.0;10.0;10.0;0.0
9376;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Met startkwalificatie;2010/'11;10.0;0.0;10.0;10.0;0.0;0.0
9377;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Met startkwalificatie;2011/'12;10.0;0.0;10.0;10.0;0.0;0.0
9378;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Met startkwalificatie;2012/'13;10.0;0.0;10.0;10.0;0.0;0.0
9379;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Met startkwalificatie;2013/'14;10.0;0.0;10.0;10.0;0.0;0.0
9380;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Met startkwalificatie;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
9381;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Met startkwalificatie;2015/'16;0.0;0.0;0.0;0.0;0.0;0.0
9382;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Met startkwalificatie;2016/'17;0.0;0.0;0.0;0.0;0.0;0.0
9383;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Met startkwalificatie;2017/'18;10.0;0.0;0.0;0.0;0.0;0.0
9384;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Met startkwalificatie;2018/'19;0.0;0.0;0.0;0.0;0.0;0.0
9385;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Met startkwalificatie;2019/'20;;;;;;
9386;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Zonder startkwalificatie;2007/'08;2480.0;870.0;1610.0;1050.0;540.0;20.0
9387;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Zonder startkwalificatie;2008/'09;2330.0;730.0;1600.0;950.0;630.0;30.0
9388;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Zonder startkwalificatie;2009/'10;2160.0;690.0;1480.0;940.0;510.0;30.0
9389;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Zonder startkwalificatie;2010/'11;2030.0;610.0;1420.0;990.0;410.0;30.0
9390;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Zonder startkwalificatie;2011/'12;1870.0;590.0;1280.0;880.0;370.0;30.0
9391;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Zonder startkwalificatie;2012/'13;1370.0;260.0;1110.0;780.0;310.0;20.0
9392;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Zonder startkwalificatie;2013/'14;1180.0;220.0;950.0;720.0;210.0;30.0
9393;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Zonder startkwalificatie;2014/'15;1110.0;170.0;940.0;720.0;200.0;20.0
9394;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Zonder startkwalificatie;2015/'16;980.0;190.0;790.0;620.0;150.0;20.0
9395;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Zonder startkwalificatie;2016/'17;930.0;150.0;770.0;580.0;180.0;20.0
9396;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Zonder startkwalificatie;2017/'18;880.0;130.0;750.0;570.0;170.0;10.0
9397;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Zonder startkwalificatie;2018/'19;1000.0;130.0;870.0;610.0;230.0;30.0
9398;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Zonder startkwalificatie;2019/'20;;;;;;
9399;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Startkwalificatie onbekend;2007/'08;10.0;0.0;10.0;10.0;0.0;0.0
9400;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Startkwalificatie onbekend;2008/'09;10.0;0.0;0.0;0.0;0.0;0.0
9401;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Startkwalificatie onbekend;2009/'10;10.0;0.0;10.0;10.0;0.0;0.0
9402;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Startkwalificatie onbekend;2010/'11;10.0;0.0;0.0;0.0;0.0;0.0
9403;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Startkwalificatie onbekend;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0
9404;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Startkwalificatie onbekend;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0
9405;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Startkwalificatie onbekend;2013/'14;10.0;0.0;10.0;0.0;0.0;0.0
9406;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Startkwalificatie onbekend;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
9407;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Startkwalificatie onbekend;2015/'16;0.0;0.0;0.0;0.0;0.0;0.0
9408;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Startkwalificatie onbekend;2016/'17;0.0;0.0;0.0;0.0;0.0;0.0
9409;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Startkwalificatie onbekend;2017/'18;0.0;0.0;0.0;0.0;0.0;0.0
9410;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Startkwalificatie onbekend;2018/'19;0.0;0.0;0.0;0.0;0.0;0.0
9411;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Mbo niveau 2;Startkwalificatie onbekend;2019/'20;;;;;;
9412;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Totaal voortijdig schoolverlaters;2007/'08;970.0;400.0;570.0;450.0;110.0;10.0
9413;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Totaal voortijdig schoolverlaters;2008/'09;910.0;360.0;550.0;410.0;130.0;10.0
9414;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Totaal voortijdig schoolverlaters;2009/'10;970.0;380.0;600.0;460.0;130.0;10.0
9415;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Totaal voortijdig schoolverlaters;2010/'11;1090.0;400.0;690.0;560.0;120.0;10.0
9416;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Totaal voortijdig schoolverlaters;2011/'12;1060.0;370.0;690.0;540.0;140.0;10.0
9417;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Totaal voortijdig schoolverlaters;2012/'13;700.0;140.0;560.0;450.0;100.0;10.0
9418;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Totaal voortijdig schoolverlaters;2013/'14;580.0;110.0;480.0;410.0;60.0;10.0
9419;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Totaal voortijdig schoolverlaters;2014/'15;540.0;90.0;450.0;380.0;70.0;10.0
9420;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Totaal voortijdig schoolverlaters;2015/'16;460.0;100.0;370.0;320.0;40.0;10.0
9421;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Totaal voortijdig schoolverlaters;2016/'17;410.0;70.0;340.0;280.0;50.0;10.0
9422;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Totaal voortijdig schoolverlaters;2017/'18;390.0;60.0;340.0;290.0;40.0;10.0
9423;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Totaal voortijdig schoolverlaters;2018/'19;470.0;60.0;410.0;330.0;70.0;20.0
9424;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Totaal voortijdig schoolverlaters;2019/'20;;;;;;
9425;Totaal mannen en vrouwen;Jonger dan 23 jaar;Nederlandse achtergrond;2 jaar na verlaten onderwijs;Bol niveau 2;Met startkwalificatie;2007/'08;10.0;0.0;10.0;0.0;0.0;0.0
