ID;Geslacht;Leeftijd;BurgerlijkeStaat;Generatie;Migratieachtergrond;Perioden;Bevolking_1
8629;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Colombia;2012;
8630;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Colombia;2013;
8631;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Colombia;2014;
8632;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Colombia;2015;
8633;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Colombia;2016;
8634;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Colombia;2017;
8635;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Colombia;2018;
8636;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Colombia;2019;
8637;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Colombia;2020;
8638;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Colombia;2021;
8639;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Colombia;2022;
8640;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Comoren;1996;
8641;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Comoren;1997;
8642;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Comoren;1998;
8643;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Comoren;1999;
8644;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Comoren;2000;
8645;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Comoren;2001;
8646;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Comoren;2002;
8647;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Comoren;2003;
8648;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Comoren;2004;
8649;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Comoren;2005;
8650;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Comoren;2006;
8651;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Comoren;2007;
8652;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Comoren;2008;
8653;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Comoren;2009;
8654;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Comoren;2010;
8655;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Comoren;2011;
8656;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Comoren;2012;
8657;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Comoren;2013;
8658;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Comoren;2014;
8659;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Comoren;2015;
8660;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Comoren;2016;
8661;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Comoren;2017;
8662;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Comoren;2018;
8663;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Comoren;2019;
8664;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Comoren;2020;
8665;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Comoren;2021;
8666;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Comoren;2022;
8667;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo;1996;
8668;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo;1997;
8669;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo;1998;
8670;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo;1999;
8671;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo;2000;
8672;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo;2001;
8673;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo;2002;
8674;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo;2003;
8675;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo;2004;
8676;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo;2005;
8677;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo;2006;
8678;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo;2007;
8679;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo;2008;
8680;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo;2009;
8681;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo;2010;
8682;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo;2011;
8683;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo;2012;
8684;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo;2013;
8685;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo;2014;
8686;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo;2015;
8687;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo;2016;
8688;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo;2017;
8689;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo;2018;
8690;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo;2019;
8691;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo;2020;
8692;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo;2021;
8693;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo;2022;
8694;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo (Democratische Republiek);1996;
8695;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo (Democratische Republiek);1997;
8696;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo (Democratische Republiek);1998;
8697;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo (Democratische Republiek);1999;
8698;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo (Democratische Republiek);2000;
8699;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo (Democratische Republiek);2001;
8700;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo (Democratische Republiek);2002;
8701;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo (Democratische Republiek);2003;
8702;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo (Democratische Republiek);2004;
8703;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo (Democratische Republiek);2005;
8704;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo (Democratische Republiek);2006;
8705;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo (Democratische Republiek);2007;
8706;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo (Democratische Republiek);2008;
8707;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo (Democratische Republiek);2009;
8708;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo (Democratische Republiek);2010;
8709;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo (Democratische Republiek);2011;
8710;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo (Democratische Republiek);2012;
8711;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo (Democratische Republiek);2013;
8712;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo (Democratische Republiek);2014;
8713;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo (Democratische Republiek);2015;
8714;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo (Democratische Republiek);2016;
8715;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo (Democratische Republiek);2017;
8716;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo (Democratische Republiek);2018;
8717;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo (Democratische Republiek);2019;
8718;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo (Democratische Republiek);2020;
8719;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo (Democratische Republiek);2021;
8720;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Congo (Democratische Republiek);2022;
8721;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cookeilanden;1996;
8722;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cookeilanden;1997;
8723;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cookeilanden;1998;
8724;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cookeilanden;1999;
8725;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cookeilanden;2000;
8726;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cookeilanden;2001;
8727;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cookeilanden;2002;
8728;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cookeilanden;2003;
8729;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cookeilanden;2004;
8730;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cookeilanden;2005;
8731;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cookeilanden;2006;
8732;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cookeilanden;2007;
8733;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cookeilanden;2008;
8734;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cookeilanden;2009;
8735;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cookeilanden;2010;
8736;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cookeilanden;2011;
8737;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cookeilanden;2012;
8738;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cookeilanden;2013;
8739;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cookeilanden;2014;
8740;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cookeilanden;2015;
8741;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cookeilanden;2016;
8742;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cookeilanden;2017;
8743;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cookeilanden;2018;
8744;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cookeilanden;2019;
8745;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cookeilanden;2020;
8746;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cookeilanden;2021;
8747;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cookeilanden;2022;
8748;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Costa Rica;1996;
8749;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Costa Rica;1997;
8750;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Costa Rica;1998;
8751;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Costa Rica;1999;
8752;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Costa Rica;2000;
8753;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Costa Rica;2001;
8754;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Costa Rica;2002;
8755;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Costa Rica;2003;
8756;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Costa Rica;2004;
8757;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Costa Rica;2005;
8758;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Costa Rica;2006;
8759;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Costa Rica;2007;
8760;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Costa Rica;2008;
8761;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Costa Rica;2009;
8762;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Costa Rica;2010;
8763;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Costa Rica;2011;
8764;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Costa Rica;2012;
8765;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Costa Rica;2013;
8766;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Costa Rica;2014;
8767;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Costa Rica;2015;
8768;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Costa Rica;2016;
8769;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Costa Rica;2017;
8770;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Costa Rica;2018;
8771;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Costa Rica;2019;
8772;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Costa Rica;2020;
8773;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Costa Rica;2021;
8774;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Costa Rica;2022;
8775;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cuba;1996;
8776;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cuba;1997;
8777;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cuba;1998;
8778;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cuba;1999;
8779;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cuba;2000;
8780;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cuba;2001;
8781;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cuba;2002;
8782;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cuba;2003;
8783;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cuba;2004;
8784;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cuba;2005;
8785;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cuba;2006;
8786;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cuba;2007;
8787;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cuba;2008;
8788;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cuba;2009;
8789;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cuba;2010;
8790;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cuba;2011;
8791;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cuba;2012;
8792;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cuba;2013;
8793;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cuba;2014;
8794;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cuba;2015;
8795;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cuba;2016;
8796;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cuba;2017;
8797;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cuba;2018;
8798;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cuba;2019;
8799;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cuba;2020;
8800;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cuba;2021;
8801;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cuba;2022;
8802;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Curaçao;1996;
8803;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Curaçao;1997;
8804;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Curaçao;1998;
8805;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Curaçao;1999;
8806;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Curaçao;2000;
8807;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Curaçao;2001;
8808;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Curaçao;2002;
8809;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Curaçao;2003;
8810;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Curaçao;2004;
8811;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Curaçao;2005;
8812;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Curaçao;2006;
8813;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Curaçao;2007;
8814;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Curaçao;2008;
8815;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Curaçao;2009;
8816;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Curaçao;2010;
8817;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Curaçao;2011;
8818;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Curaçao;2012;
8819;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Curaçao;2013;
8820;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Curaçao;2014;
8821;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Curaçao;2015;
8822;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Curaçao;2016;
8823;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Curaçao;2017;
8824;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Curaçao;2018;
8825;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Curaçao;2019;
8826;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Curaçao;2020;
8827;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Curaçao;2021;
8828;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Curaçao;2022;
8829;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cyprus;1996;
8830;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cyprus;1997;
8831;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cyprus;1998;
8832;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cyprus;1999;
8833;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cyprus;2000;
8834;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cyprus;2001;
8835;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cyprus;2002;
8836;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cyprus;2003;
8837;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cyprus;2004;
8838;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cyprus;2005;
8839;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cyprus;2006;
8840;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cyprus;2007;
8841;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cyprus;2008;
8842;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cyprus;2009;
8843;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cyprus;2010;
8844;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cyprus;2011;
8845;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cyprus;2012;
8846;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cyprus;2013;
8847;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cyprus;2014;
8848;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cyprus;2015;
8849;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cyprus;2016;
8850;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cyprus;2017;
8851;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cyprus;2018;
8852;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cyprus;2019;
8853;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cyprus;2020;
8854;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cyprus;2021;
8855;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Cyprus;2022;
8856;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Denemarken;1996;
8857;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Denemarken;1997;
8858;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Denemarken;1998;
8859;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Denemarken;1999;
8860;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Denemarken;2000;
8861;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Denemarken;2001;
8862;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Denemarken;2002;
8863;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Denemarken;2003;
8864;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Denemarken;2004;
8865;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Denemarken;2005;
8866;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Denemarken;2006;
8867;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Denemarken;2007;
8868;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Denemarken;2008;
8869;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Nederlandse achtergrond;Denemarken;2009;
