ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;k_1eEn2eGeneratieMigratieachtergrond_1;k_1eGeneratieMigratieachtergrond_2;k_2eGeneratieMigratieachtergrond_3
7357;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;1985;5880;4345;1535
7358;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;1986;6266;4730;1536
7359;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;1987;7010;5253;1757
7360;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;1988;7674;5720;1954
7361;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;1989;8248;6179;2069
7362;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;1990;8463;6365;2098
7363;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;1991;9071;6805;2266
7364;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;1992;9170;7010;2160
7365;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;1993;9685;7527;2158
7366;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;1994;10382;8072;2310
7367;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;1995;11745;9326;2419
7368;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;1996;12283;9766;2517
7369;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;1997;12424;9873;2551
7370;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;1998;12664;10029;2635
7371;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;1999;12665;9903;2762
7372;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;2000;12717;9777;2940
7373;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;2001;12429;9353;3076
7374;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;2002;12100;8835;3265
7375;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;2003;11701;8129;3572
7376;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;2004;11343;7621;3722
7377;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;2005;11573;7507;4066
7378;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;2006;12548;7977;4571
7379;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;2007;13753;8644;5109
7380;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;2008;14979;9484;5495
7381;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;2009;16349;10361;5988
7382;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;2010;17681;11115;6566
7383;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;2011;18710;11697;7013
7384;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;2012;19383;11869;7514
7385;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;2013;20163;11960;8203
7386;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;2014;20810;12047;8763
7387;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;2015;21790;12209;9581
7388;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;2016;22918;12549;10369
7389;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;2017;24002;12759;11243
7390;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;2018;25638;13409;12229
7391;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;2019;27064;14018;13046
7392;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;2020;29002;14890;14112
7393;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;2021;30473;15449;15024
7394;Totaal mannen en vrouwen;85 tot 90 jaar;Met migratieachtergrond;2022;32397;16612;15785
7395;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;1972;2666;1736;930
7396;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;1973;2936;1976;960
7397;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;1974;3201;2245;956
7398;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;1975;3426;2450;976
7399;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;1976;3614;2507;1107
7400;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;1977;4004;2768;1236
7401;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;1978;4047;2800;1247
7402;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;1979;4210;2881;1329
7403;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;1980;4272;2882;1390
7404;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;1981;4494;3033;1461
7405;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;1982;4725;3219;1506
7406;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;1983;4729;3370;1359
7407;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;1984;4899;3554;1345
7408;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;1985;5656;4121;1535
7409;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;1986;5974;4443;1531
7410;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;1987;6668;4926;1742
7411;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;1988;7290;5351;1939
7412;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;1989;7814;5761;2053
7413;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;1990;8015;5937;2078
7414;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;1991;8618;6372;2246
7415;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;1992;8688;6548;2140
7416;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;1993;9150;7016;2134
7417;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;1994;9830;7554;2276
7418;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;1995;11063;8680;2383
7419;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;1996;11536;9056;2480
7420;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;1997;11657;9152;2505
7421;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;1998;11888;9295;2593
7422;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;1999;11857;9144;2713
7423;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;2000;11852;8970;2882
7424;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;2001;11507;8495;3012
7425;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;2002;11113;7912;3201
7426;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;2003;10619;7122;3497
7427;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;2004;10259;6603;3656
7428;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;2005;10466;6476;3990
7429;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;2006;11366;6884;4482
7430;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;2007;12433;7423;5010
7431;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;2008;13498;8118;5380
7432;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;2009;14736;8879;5857
7433;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;2010;15923;9499;6424
7434;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;2011;16758;9886;6872
7435;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;2012;17248;9894;7354
7436;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;2013;17859;9828;8031
7437;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;2014;18241;9665;8576
7438;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;2015;18905;9526;9379
7439;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;2016;19605;9448;10157
7440;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;2017;20365;9336;11029
7441;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;2018;21431;9422;12009
7442;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;2019;22350;9540;12810
7443;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;2020;23707;9822;13885
7444;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;2021;24688;9901;14787
7445;Totaal mannen en vrouwen;85 tot 90 jaar;Westerse migratieachtergrond;2022;25871;10332;15539
7446;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;1972;52;52;0
7447;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;1973;53;53;0
7448;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;1974;57;57;0
7449;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;1975;58;58;0
7450;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;1976;69;69;0
7451;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;1977;74;74;0
7452;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;1978;81;81;0
7453;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;1979;97;97;0
7454;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;1980;110;110;0
7455;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;1981;122;122;0
7456;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;1982;124;124;0
7457;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;1983;149;149;0
7458;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;1984;172;172;0
7459;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;1985;224;224;0
7460;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;1986;292;287;5
7461;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;1987;342;327;15
7462;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;1988;384;369;15
7463;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;1989;434;418;16
7464;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;1990;448;428;20
7465;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;1991;453;433;20
7466;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;1992;482;462;20
7467;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;1993;535;511;24
7468;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;1994;552;518;34
7469;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;1995;682;646;36
7470;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;1996;747;710;37
7471;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;1997;767;721;46
7472;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;1998;776;734;42
7473;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;1999;808;759;49
7474;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;2000;865;807;58
7475;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;2001;922;858;64
7476;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;2002;987;923;64
7477;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;2003;1082;1007;75
7478;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;2004;1084;1018;66
7479;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;2005;1107;1031;76
7480;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;2006;1182;1093;89
7481;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;2007;1320;1221;99
7482;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;2008;1481;1366;115
7483;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;2009;1613;1482;131
7484;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;2010;1758;1616;142
7485;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;2011;1952;1811;141
7486;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;2012;2135;1975;160
7487;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;2013;2304;2132;172
7488;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;2014;2569;2382;187
7489;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;2015;2885;2683;202
7490;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;2016;3313;3101;212
7491;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;2017;3637;3423;214
7492;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;2018;4207;3987;220
7493;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;2019;4714;4478;236
7494;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;2020;5295;5068;227
7495;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;2021;5785;5548;237
7496;Totaal mannen en vrouwen;85 tot 90 jaar;Niet-westerse migratieachtergrond;2022;6526;6280;246
7497;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;1972;0;0;0
7498;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;1973;0;0;0
7499;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;1974;0;0;0
7500;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;1975;0;0;0
7501;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;1976;0;0;0
7502;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;1977;0;0;0
7503;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;1978;0;0;0
7504;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;1979;1;1;0
7505;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;1980;1;1;0
7506;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;1981;1;1;0
7507;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;1982;1;1;0
7508;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;1983;2;2;0
7509;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;1984;2;2;0
7510;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;1985;3;3;0
7511;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;1986;5;5;0
7512;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;1987;5;5;0
7513;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;1988;6;6;0
7514;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;1989;8;8;0
7515;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;1990;9;9;0
7516;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;1991;8;8;0
7517;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;1992;8;8;0
7518;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;1993;9;9;0
7519;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;1994;7;7;0
7520;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;1995;10;10;0
7521;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;1996;12;12;0
7522;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;1997;11;11;0
7523;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;1998;15;15;0
7524;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;1999;16;16;0
7525;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;2000;29;29;0
7526;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;2001;29;29;0
7527;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;2002;34;34;0
7528;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;2003;31;31;0
7529;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;2004;31;31;0
7530;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;2005;32;32;0
7531;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;2006;65;65;0
7532;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;2007;72;72;0
7533;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;2008;77;77;0
7534;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;2009;87;87;0
7535;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;2010;91;91;0
7536;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;2011;113;113;0
7537;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;2012;142;142;0
7538;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;2013;197;197;0
7539;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;2014;244;244;0
7540;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;2015;278;278;0
7541;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;2016;479;479;0
7542;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;2017;533;533;0
7543;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;2018;675;675;0
7544;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;2019;778;778;0
7545;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;2020;1008;1008;0
7546;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;2021;1183;1183;0
7547;Totaal mannen en vrouwen;85 tot 90 jaar;Marokko;2022;1533;1533;0
7548;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;1972;7;7;0
7549;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;1973;7;7;0
7550;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;1974;6;6;0
7551;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;1975;5;5;0
7552;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;1976;5;5;0
7553;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;1977;6;6;0
7554;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;1978;7;7;0
7555;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;1979;10;10;0
7556;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;1980;11;11;0
7557;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;1981;13;13;0
7558;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;1982;13;13;0
7559;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;1983;17;17;0
7560;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;1984;17;17;0
7561;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;1985;21;21;0
7562;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;1986;25;25;0
7563;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;1987;29;29;0
7564;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;1988;33;33;0
7565;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;1989;39;37;2
7566;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;1990;45;41;4
7567;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;1991;51;44;7
7568;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;1992;61;51;10
7569;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;1993;64;54;10
7570;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;1994;62;51;11
7571;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;1995;56;46;10
7572;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;1996;55;46;9
7573;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;1997;61;49;12
7574;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;1998;51;42;9
7575;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;1999;50;39;11
7576;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;2000;67;56;11
7577;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;2001;72;58;14
7578;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;2002;84;73;11
7579;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;2003;108;91;17
7580;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;2004;113;96;17
7581;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;2005;112;90;22
7582;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;2006;123;99;24
7583;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;2007;126;98;28
7584;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;2008;122;97;25
7585;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;2009;134;109;25
7586;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;2010;136;108;28
7587;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;2011;126;104;22
7588;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;2012;128;110;18
7589;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;2013;149;129;20
7590;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;2014;171;153;18
7591;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;2015;206;191;15
7592;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;2016;209;193;16
7593;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;2017;230;213;17
7594;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;2018;280;261;19
7595;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;2019;302;282;20
7596;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;2020;342;321;21
7597;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;2021;339;318;21
7598;Totaal mannen en vrouwen;85 tot 90 jaar;(voormalige) Nederlandse Antillen, Aruba;2022;377;358;19
7599;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;1972;45;45;0
7600;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;1973;46;46;0
7601;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;1974;48;48;0
7602;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;1975;50;50;0
7603;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;1976;59;59;0
7604;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;1977;59;59;0
7605;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;1978;61;61;0
7606;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;1979;68;68;0
7607;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;1980;75;75;0
7608;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;1981;76;76;0
7609;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;1982;77;77;0
7610;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;1983;85;85;0
7611;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;1984;96;96;0
7612;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;1985;110;110;0
7613;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;1986;138;133;5
7614;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;1987;176;165;11
7615;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;1988;206;197;9
7616;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;1989;230;222;8
7617;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;1990;236;230;6
7618;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;1991;248;245;3
7619;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;1992;265;263;2
7620;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;1993;293;286;7
7621;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;1994;312;297;15
7622;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;1995;372;356;16
7623;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;1996;399;383;16
7624;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;1997;376;360;16
7625;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;1998;403;387;16
7626;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;1999;442;423;19
7627;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;2000;466;438;28
7628;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;2001;525;494;31
7629;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;2002;579;547;32
7630;Totaal mannen en vrouwen;85 tot 90 jaar;Suriname;2003;613;579;34
