ID;Geslacht;Migratieachtergrond;Onderwijssoort;StudierichtingISCED2013;Perioden;TotaalIngeschrevenen_1;Eerstejaarsstudenten_2;Ouderejaarsstudenten_3
8917;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0831 Visserij;2011/'12;0;0;0
8918;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0831 Visserij;2012/'13;0;0;0
8919;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0831 Visserij;2013/'14;0;0;0
8920;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0831 Visserij;2014/'15;0;0;0
8921;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0831 Visserij;2015/'16;0;0;0
8922;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0831 Visserij;2016/'17;0;0;0
8923;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0831 Visserij;2017/'18;0;0;0
8924;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0831 Visserij;2018/'19;0;0;0
8925;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0831 Visserij;2019/'20;0;0;0
8926;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0831 Visserij;2020/'21;0;0;0
8927;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0831 Visserij;2021/'22;0;0;0
8928;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;084 Diergeneeskunde en -verzorging;2010/'11;0;0;0
8929;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;084 Diergeneeskunde en -verzorging;2011/'12;0;0;0
8930;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;084 Diergeneeskunde en -verzorging;2012/'13;0;0;0
8931;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;084 Diergeneeskunde en -verzorging;2013/'14;0;0;0
8932;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;084 Diergeneeskunde en -verzorging;2014/'15;0;0;0
8933;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;084 Diergeneeskunde en -verzorging;2015/'16;0;0;0
8934;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;084 Diergeneeskunde en -verzorging;2016/'17;0;0;0
8935;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;084 Diergeneeskunde en -verzorging;2017/'18;0;0;0
8936;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;084 Diergeneeskunde en -verzorging;2018/'19;0;0;0
8937;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;084 Diergeneeskunde en -verzorging;2019/'20;0;0;0
8938;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;084 Diergeneeskunde en -verzorging;2020/'21;0;0;0
8939;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;084 Diergeneeskunde en -verzorging;2021/'22;0;0;0
8940;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0841 Diergeneeskunde en -verzorging;2010/'11;0;0;0
8941;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0841 Diergeneeskunde en -verzorging;2011/'12;0;0;0
8942;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0841 Diergeneeskunde en -verzorging;2012/'13;0;0;0
8943;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0841 Diergeneeskunde en -verzorging;2013/'14;0;0;0
8944;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0841 Diergeneeskunde en -verzorging;2014/'15;0;0;0
8945;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0841 Diergeneeskunde en -verzorging;2015/'16;0;0;0
8946;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0841 Diergeneeskunde en -verzorging;2016/'17;0;0;0
8947;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0841 Diergeneeskunde en -verzorging;2017/'18;0;0;0
8948;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0841 Diergeneeskunde en -verzorging;2018/'19;0;0;0
8949;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0841 Diergeneeskunde en -verzorging;2019/'20;0;0;0
8950;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0841 Diergeneeskunde en -verzorging;2020/'21;0;0;0
8951;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0841 Diergeneeskunde en -verzorging;2021/'22;0;0;0
8952;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;2010/'11;56176;14456;41720
8953;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;2011/'12;57705;14208;43497
8954;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;2012/'13;58981;14369;44612
8955;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;2013/'14;63152;16157;46995
8956;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;2014/'15;64256;14753;49503
8957;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;2015/'16;64101;13457;50644
8958;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;2016/'17;65282;14375;50907
8959;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;2017/'18;66441;15431;51010
8960;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;2018/'19;66563;15728;50835
8961;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;2019/'20;67691;15907;51784
8962;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;2020/'21;71782;17487;54295
8963;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;09 Gezondheidszorg en welzijn;2021/'22;72637;16154;56483
8964;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;090 Gezondheidszorg en welzijn z.n.d.;2010/'11;0;0;0
8965;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;090 Gezondheidszorg en welzijn z.n.d.;2011/'12;0;0;0
8966;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;090 Gezondheidszorg en welzijn z.n.d.;2012/'13;0;0;0
8967;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;090 Gezondheidszorg en welzijn z.n.d.;2013/'14;0;0;0
8968;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;090 Gezondheidszorg en welzijn z.n.d.;2014/'15;0;0;0
8969;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;090 Gezondheidszorg en welzijn z.n.d.;2015/'16;0;0;0
8970;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;090 Gezondheidszorg en welzijn z.n.d.;2016/'17;0;0;0
8971;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;090 Gezondheidszorg en welzijn z.n.d.;2017/'18;0;0;0
8972;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;090 Gezondheidszorg en welzijn z.n.d.;2018/'19;0;0;0
8973;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;090 Gezondheidszorg en welzijn z.n.d.;2019/'20;0;0;0
8974;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;090 Gezondheidszorg en welzijn z.n.d.;2020/'21;0;0;0
8975;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;090 Gezondheidszorg en welzijn z.n.d.;2021/'22;0;0;0
8976;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0900 Gezondheidszorg en welzijn z.n.d.;2010/'11;0;0;0
8977;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0900 Gezondheidszorg en welzijn z.n.d.;2011/'12;0;0;0
8978;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0900 Gezondheidszorg en welzijn z.n.d.;2012/'13;0;0;0
8979;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0900 Gezondheidszorg en welzijn z.n.d.;2013/'14;0;0;0
8980;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0900 Gezondheidszorg en welzijn z.n.d.;2014/'15;0;0;0
8981;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0900 Gezondheidszorg en welzijn z.n.d.;2015/'16;0;0;0
8982;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0900 Gezondheidszorg en welzijn z.n.d.;2016/'17;0;0;0
8983;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0900 Gezondheidszorg en welzijn z.n.d.;2017/'18;0;0;0
8984;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0900 Gezondheidszorg en welzijn z.n.d.;2018/'19;0;0;0
8985;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0900 Gezondheidszorg en welzijn z.n.d.;2019/'20;0;0;0
8986;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0900 Gezondheidszorg en welzijn z.n.d.;2020/'21;0;0;0
8987;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0900 Gezondheidszorg en welzijn z.n.d.;2021/'22;0;0;0
8988;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;091 Gezondheidszorg;2010/'11;30009;7984;22025
8989;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;091 Gezondheidszorg;2011/'12;31512;8193;23319
8990;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;091 Gezondheidszorg;2012/'13;32986;8427;24559
8991;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;091 Gezondheidszorg;2013/'14;36288;9853;26435
8992;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;091 Gezondheidszorg;2014/'15;37143;8788;28355
8993;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;091 Gezondheidszorg;2015/'16;38078;8643;29435
8994;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;091 Gezondheidszorg;2016/'17;39949;9528;30421
8995;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;091 Gezondheidszorg;2017/'18;41543;10176;31367
8996;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;091 Gezondheidszorg;2018/'19;42548;10465;32083
8997;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;091 Gezondheidszorg;2019/'20;43862;10559;33303
8998;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;091 Gezondheidszorg;2020/'21;47327;11724;35603
8999;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;091 Gezondheidszorg;2021/'22;48490;10998;37492
9000;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0910 Gezondheidszorg z.n.d.;2010/'11;0;0;0
9001;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0910 Gezondheidszorg z.n.d.;2011/'12;0;0;0
9002;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0910 Gezondheidszorg z.n.d.;2012/'13;0;0;0
9003;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0910 Gezondheidszorg z.n.d.;2013/'14;0;0;0
9004;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0910 Gezondheidszorg z.n.d.;2014/'15;0;0;0
9005;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0910 Gezondheidszorg z.n.d.;2015/'16;0;0;0
9006;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0910 Gezondheidszorg z.n.d.;2016/'17;0;0;0
9007;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0910 Gezondheidszorg z.n.d.;2017/'18;0;0;0
9008;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0910 Gezondheidszorg z.n.d.;2018/'19;0;0;0
9009;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0910 Gezondheidszorg z.n.d.;2019/'20;19;1;18
9010;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0910 Gezondheidszorg z.n.d.;2020/'21;26;1;25
9011;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0910 Gezondheidszorg z.n.d.;2021/'22;35;7;28
9012;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0911 Tandheelkunde;2010/'11;489;118;371
9013;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0911 Tandheelkunde;2011/'12;487;122;365
9014;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0911 Tandheelkunde;2012/'13;531;147;384
9015;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0911 Tandheelkunde;2013/'14;580;160;420
9016;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0911 Tandheelkunde;2014/'15;637;173;464
9017;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0911 Tandheelkunde;2015/'16;699;158;541
9018;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0911 Tandheelkunde;2016/'17;731;157;574
9019;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0911 Tandheelkunde;2017/'18;735;160;575
9020;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0911 Tandheelkunde;2018/'19;758;160;598
9021;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0911 Tandheelkunde;2019/'20;729;153;576
9022;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0911 Tandheelkunde;2020/'21;790;181;609
9023;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0911 Tandheelkunde;2021/'22;754;114;640
9024;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0912 Geneeskunde;2010/'11;306;35;271
9025;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0912 Geneeskunde;2011/'12;329;40;289
9026;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0912 Geneeskunde;2012/'13;353;41;312
9027;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0912 Geneeskunde;2013/'14;350;28;322
9028;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0912 Geneeskunde;2014/'15;345;29;316
9029;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0912 Geneeskunde;2015/'16;325;27;298
9030;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0912 Geneeskunde;2016/'17;375;28;347
9031;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0912 Geneeskunde;2017/'18;448;27;421
9032;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0912 Geneeskunde;2018/'19;532;32;500
9033;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0912 Geneeskunde;2019/'20;591;42;549
9034;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0912 Geneeskunde;2020/'21;618;24;594
9035;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0912 Geneeskunde;2021/'22;631;27;604
9036;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0913 Verpleeg- en verloskunde;2010/'11;11874;3279;8595
9037;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0913 Verpleeg- en verloskunde;2011/'12;12552;3439;9113
9038;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0913 Verpleeg- en verloskunde;2012/'13;13445;3661;9784
9039;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0913 Verpleeg- en verloskunde;2013/'14;15545;4559;10986
9040;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0913 Verpleeg- en verloskunde;2014/'15;15758;3676;12082
9041;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0913 Verpleeg- en verloskunde;2015/'16;17251;4339;12912
9042;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0913 Verpleeg- en verloskunde;2016/'17;18952;4899;14053
9043;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0913 Verpleeg- en verloskunde;2017/'18;20446;5340;15106
9044;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0913 Verpleeg- en verloskunde;2018/'19;21410;5403;16007
9045;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0913 Verpleeg- en verloskunde;2019/'20;22705;5688;17017
9046;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0913 Verpleeg- en verloskunde;2020/'21;24526;6293;18233
9047;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0913 Verpleeg- en verloskunde;2021/'22;25572;6241;19331
9048;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0914 Medische diagnostiek en medische...;2010/'11;4496;1223;3273
9049;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0914 Medische diagnostiek en medische...;2011/'12;4673;1219;3454
9050;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0914 Medische diagnostiek en medische...;2012/'13;4864;1267;3597
9051;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0914 Medische diagnostiek en medische...;2013/'14;5397;1518;3879
9052;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0914 Medische diagnostiek en medische...;2014/'15;5882;1622;4260
9053;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0914 Medische diagnostiek en medische...;2015/'16;5825;1395;4430
9054;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0914 Medische diagnostiek en medische...;2016/'17;6135;1513;4622
9055;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0914 Medische diagnostiek en medische...;2017/'18;6349;1591;4758
9056;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0914 Medische diagnostiek en medische...;2018/'19;6579;1696;4883
9057;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0914 Medische diagnostiek en medische...;2019/'20;6624;1605;5019
9058;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0914 Medische diagnostiek en medische...;2020/'21;7094;1733;5361
9059;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0914 Medische diagnostiek en medische...;2021/'22;6938;1400;5538
9060;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0915 Therapie en revalidatie;2010/'11;12405;3225;9180
9061;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0915 Therapie en revalidatie;2011/'12;13038;3270;9768
9062;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0915 Therapie en revalidatie;2012/'13;13410;3250;10160
9063;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0915 Therapie en revalidatie;2013/'14;14015;3476;10539
9064;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0915 Therapie en revalidatie;2014/'15;14125;3195;10930
9065;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0915 Therapie en revalidatie;2015/'16;13623;2659;10964
9066;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0915 Therapie en revalidatie;2016/'17;13408;2877;10531
9067;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0915 Therapie en revalidatie;2017/'18;13205;2973;10232
9068;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0915 Therapie en revalidatie;2018/'19;13117;3136;9981
9069;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0915 Therapie en revalidatie;2019/'20;13052;3040;10012
9070;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0915 Therapie en revalidatie;2020/'21;14120;3462;10658
9071;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0915 Therapie en revalidatie;2021/'22;14402;3171;11231
9072;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0916 Farmacie;2010/'11;145;32;113
9073;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0916 Farmacie;2011/'12;140;28;112
9074;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0916 Farmacie;2012/'13;142;24;118
9075;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0916 Farmacie;2013/'14;143;35;108
9076;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0916 Farmacie;2014/'15;136;26;110
9077;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0916 Farmacie;2015/'16;137;26;111
9078;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0916 Farmacie;2016/'17;122;15;107
9079;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0916 Farmacie;2017/'18;144;37;107
9080;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0916 Farmacie;2018/'19;152;38;114
9081;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0916 Farmacie;2019/'20;142;30;112
9082;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0916 Farmacie;2020/'21;153;30;123
9083;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0916 Farmacie;2021/'22;158;38;120
9084;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0917 Traditionele en alternatieve gen...;2010/'11;294;72;222
9085;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0917 Traditionele en alternatieve gen...;2011/'12;293;75;218
9086;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0917 Traditionele en alternatieve gen...;2012/'13;241;37;204
9087;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0917 Traditionele en alternatieve gen...;2013/'14;258;77;181
9088;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0917 Traditionele en alternatieve gen...;2014/'15;260;67;193
9089;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0917 Traditionele en alternatieve gen...;2015/'16;218;39;179
9090;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0917 Traditionele en alternatieve gen...;2016/'17;226;39;187
9091;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0917 Traditionele en alternatieve gen...;2017/'18;216;48;168
9092;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0917 Traditionele en alternatieve gen...;2018/'19;0;0;0
9093;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0917 Traditionele en alternatieve gen...;2019/'20;0;0;0
9094;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0917 Traditionele en alternatieve gen...;2020/'21;0;0;0
9095;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0917 Traditionele en alternatieve gen...;2021/'22;0;0;0
9096;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0919 Gezondheidszorg overig;2010/'11;0;0;0
9097;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0919 Gezondheidszorg overig;2011/'12;0;0;0
9098;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0919 Gezondheidszorg overig;2012/'13;0;0;0
9099;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0919 Gezondheidszorg overig;2013/'14;0;0;0
9100;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0919 Gezondheidszorg overig;2014/'15;0;0;0
9101;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0919 Gezondheidszorg overig;2015/'16;0;0;0
9102;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0919 Gezondheidszorg overig;2016/'17;0;0;0
9103;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0919 Gezondheidszorg overig;2017/'18;0;0;0
9104;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0919 Gezondheidszorg overig;2018/'19;0;0;0
9105;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0919 Gezondheidszorg overig;2019/'20;0;0;0
9106;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0919 Gezondheidszorg overig;2020/'21;0;0;0
9107;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;0919 Gezondheidszorg overig;2021/'22;0;0;0
9108;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;092 Welzijn;2010/'11;26167;6472;19695
9109;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;092 Welzijn;2011/'12;26193;6015;20178
