ID;Geslacht;Leeftijd;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;WoonWerkafstand_2
7297;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Utrecht (PV);2022 december;1.8;80.0
7298;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Utrecht (PV);2023 december;1.8;80.2
7299;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Noord-Holland (PV);2021 december;112.3;15.7
7300;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Noord-Holland (PV);2022 december;114.8;15.6
7301;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Noord-Holland (PV);2023 december;115.9;15.5
7302;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zuid-Holland (PV);2021 december;2.4;83.2
7303;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zuid-Holland (PV);2022 december;2.6;82.9
7304;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zuid-Holland (PV);2023 december;2.7;84.1
7305;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zeeland (PV);2021 december;0.0;185.4
7306;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zeeland (PV);2022 december;0.0;182.1
7307;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zeeland (PV);2023 december;0.0;171.2
7308;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Noord-Brabant (PV);2021 december;0.9;145.5
7309;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Noord-Brabant (PV);2022 december;0.8;147.6
7310;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Noord-Brabant (PV);2023 december;0.7;143.7
7311;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Limburg (PV);2021 december;0.1;224.2
7312;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Limburg (PV);2022 december;0.1;213.2
7313;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Limburg (PV);2023 december;0.1;215.3
7314;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Niet in te delen (PV);2021 december;0.1;
7315;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Niet in te delen (PV);2022 december;0.1;
7316;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Niet in te delen (PV);2023 december;0.2;
7317;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Oost-Groningen (CR);2021 december;0.0;194.2
7318;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Oost-Groningen (CR);2022 december;0.0;192.1
7319;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Oost-Groningen (CR);2023 december;0.0;198.6
7320;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Delfzijl en omgeving (CR);2021 december;0.0;191.8
7321;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Delfzijl en omgeving (CR);2022 december;0.0;191.2
7322;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Delfzijl en omgeving (CR);2023 december;0.0;193.6
7323;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Overig Groningen (CR);2021 december;0.1;164.4
7324;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Overig Groningen (CR);2022 december;0.1;165.9
7325;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Overig Groningen (CR);2023 december;0.1;166.1
7326;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Noord-Friesland (CR);2021 december;0.1;107.4
7327;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Noord-Friesland (CR);2022 december;0.1;108.8
7328;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Noord-Friesland (CR);2023 december;0.1;109.3
7329;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zuidwest-Friesland (CR);2021 december;0.1;87.9
7330;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zuidwest-Friesland (CR);2022 december;0.1;91.8
7331;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zuidwest-Friesland (CR);2023 december;0.1;85.9
7332;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zuidoost-Friesland (CR);2021 december;0.0;124.0
7333;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zuidoost-Friesland (CR);2022 december;0.0;127.5
7334;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zuidoost-Friesland (CR);2023 december;0.0;124.2
7335;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Noord-Drenthe (CR);2021 december;0.0;164.0
7336;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Noord-Drenthe (CR);2022 december;0.0;163.7
7337;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Noord-Drenthe (CR);2023 december;0.0;165.7
7338;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zuidoost-Drenthe (CR);2021 december;0.0;181.0
7339;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zuidoost-Drenthe (CR);2022 december;0.0;181.0
7340;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zuidoost-Drenthe (CR);2023 december;0.0;177.6
7341;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zuidwest-Drenthe (CR);2021 december;0.1;148.4
7342;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zuidwest-Drenthe (CR);2022 december;0.1;150.3
7343;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zuidwest-Drenthe (CR);2023 december;0.1;148.1
7344;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Noord-Overijssel (CR);2021 december;0.2;118.3
7345;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Noord-Overijssel (CR);2022 december;0.1;118.0
7346;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Noord-Overijssel (CR);2023 december;0.1;119.6
7347;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zuidwest-Overijssel (CR);2021 december;0.0;140.3
7348;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zuidwest-Overijssel (CR);2022 december;0.0;139.0
7349;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zuidwest-Overijssel (CR);2023 december;0.0;138.3
7350;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Twente (CR);2021 december;0.2;166.6
7351;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Twente (CR);2022 december;0.2;167.0
7352;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Twente (CR);2023 december;0.2;167.9
7353;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Veluwe (CR);2021 december;0.3;106.3
7354;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Veluwe (CR);2022 december;0.2;107.1
7355;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Veluwe (CR);2023 december;0.3;107.0
7356;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Achterhoek (CR);2021 december;0.0;153.9
7357;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Achterhoek (CR);2022 december;0.0;158.0
7358;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Achterhoek (CR);2023 december;0.0;157.6
7359;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Arnhem/Nijmegen (CR);2021 december;0.2;137.1
7360;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Arnhem/Nijmegen (CR);2022 december;0.3;136.4
7361;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Arnhem/Nijmegen (CR);2023 december;0.3;137.1
7362;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zuidwest-Gelderland (CR);2021 december;0.1;109.1
7363;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zuidwest-Gelderland (CR);2022 december;0.1;108.8
7364;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zuidwest-Gelderland (CR);2023 december;0.1;108.7
7365;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Utrecht (CR);2021 december;1.6;79.6
7366;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Utrecht (CR);2022 december;1.8;80.0
7367;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Utrecht (CR);2023 december;1.8;80.2
7368;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Kop van Noord-Holland (CR);2021 december;10.8;22.3
7369;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Kop van Noord-Holland (CR);2022 december;10.4;22.4
7370;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Kop van Noord-Holland (CR);2023 december;10.7;22.5
7371;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Alkmaar en omgeving (CR);2021 december;66.4;5.0
7372;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Alkmaar en omgeving (CR);2022 december;68.4;4.9
7373;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Alkmaar en omgeving (CR);2023 december;69.7;4.9
7374;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);IJmond (CR);2021 december;8.6;20.8
7375;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);IJmond (CR);2022 december;8.8;21.6
7376;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);IJmond (CR);2023 december;8.5;21.2
7377;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Agglomeratie Haarlem (CR);2021 december;2.2;34.1
7378;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Agglomeratie Haarlem (CR);2022 december;2.1;33.9
7379;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Agglomeratie Haarlem (CR);2023 december;2.2;33.8
7380;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zaanstreek (CR);2021 december;3.8;25.3
7381;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zaanstreek (CR);2022 december;4.0;25.4
7382;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zaanstreek (CR);2023 december;4.0;25.6
7383;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Groot-Amsterdam (CR);2021 december;20.1;40.3
7384;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Groot-Amsterdam (CR);2022 december;20.6;40.5
7385;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Groot-Amsterdam (CR);2023 december;20.4;40.8
7386;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Het Gooi en Vechtstreek (CR);2021 december;0.4;63.4
7387;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Het Gooi en Vechtstreek (CR);2022 december;0.5;63.6
7388;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Het Gooi en Vechtstreek (CR);2023 december;0.4;65.3
7389;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Agglomeratie Leiden en Bollenstreek (CR);2021 december;0.5;59.6
7390;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Agglomeratie Leiden en Bollenstreek (CR);2022 december;0.5;59.8
7391;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Agglomeratie Leiden en Bollenstreek (CR);2023 december;0.5;59.6
7392;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Agglomeratie 's-Gravenhage (CR);2021 december;0.8;78.3
7393;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Agglomeratie 's-Gravenhage (CR);2022 december;0.9;78.3
7394;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Agglomeratie 's-Gravenhage (CR);2023 december;0.9;78.4
7395;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Delft en Westland (CR);2021 december;0.2;89.1
7396;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Delft en Westland (CR);2022 december;0.2;88.3
7397;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Delft en Westland (CR);2023 december;0.2;89.7
7398;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Oost-Zuid-Holland (CR);2021 december;0.2;76.5
7399;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Oost-Zuid-Holland (CR);2022 december;0.2;76.5
7400;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Oost-Zuid-Holland (CR);2023 december;0.2;76.8
7401;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Groot-Rijnmond (CR);2021 december;0.6;97.0
7402;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Groot-Rijnmond (CR);2022 december;0.8;96.9
7403;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Groot-Rijnmond (CR);2023 december;0.8;97.1
7404;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zuidoost-Zuid-Holland (CR);2021 december;0.2;111.2
7405;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zuidoost-Zuid-Holland (CR);2022 december;0.2;110.7
7406;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zuidoost-Zuid-Holland (CR);2023 december;0.2;111.6
7407;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zeeuwsch-Vlaanderen (CR);2021 december;0.0;213.8
7408;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zeeuwsch-Vlaanderen (CR);2022 december;0.0;222.5
7409;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zeeuwsch-Vlaanderen (CR);2023 december;0.0;214.8
7410;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Overig Zeeland (CR);2021 december;0.0;180.4
7411;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Overig Zeeland (CR);2022 december;0.0;180.7
7412;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Overig Zeeland (CR);2023 december;0.0;167.8
7413;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);West-Noord-Brabant (CR);2021 december;0.2;139.7
7414;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);West-Noord-Brabant (CR);2022 december;0.2;141.6
7415;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);West-Noord-Brabant (CR);2023 december;0.2;142.3
7416;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Midden-Noord-Brabant (CR);2021 december;0.3;145.1
7417;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Midden-Noord-Brabant (CR);2022 december;0.2;144.2
7418;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Midden-Noord-Brabant (CR);2023 december;0.2;143.6
7419;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Noordoost-Noord-Brabant (CR);2021 december;0.2;130.9
7420;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Noordoost-Noord-Brabant (CR);2022 december;0.2;132.3
7421;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Noordoost-Noord-Brabant (CR);2023 december;0.2;131.9
7422;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zuidoost-Noord-Brabant (CR);2021 december;0.2;160.4
7423;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zuidoost-Noord-Brabant (CR);2022 december;0.3;160.9
7424;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zuidoost-Noord-Brabant (CR);2023 december;0.2;158.9
7425;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Noord-Limburg (CR);2021 december;0.0;192.1
7426;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Noord-Limburg (CR);2022 december;0.0;187.8
7427;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Noord-Limburg (CR);2023 december;0.0;190.0
7428;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Midden-Limburg (CR);2021 december;0.0;200.2
7429;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Midden-Limburg (CR);2022 december;0.0;201.8
7430;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Midden-Limburg (CR);2023 december;0.0;200.7
7431;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zuid-Limburg (CR);2021 december;0.0;239.4
7432;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zuid-Limburg (CR);2022 december;0.0;240.1
7433;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Zuid-Limburg (CR);2023 december;0.0;238.8
7434;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Flevoland (CR);2021 december;0.3;70.4
7435;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Flevoland (CR);2022 december;0.3;70.0
7436;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Flevoland (CR);2023 december;0.4;69.6
7437;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Niet in te delen (CR);2021 december;0.1;
7438;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Niet in te delen (CR);2022 december;0.1;
7439;Totaal mannen en vrouwen;Totaal;Alkmaar en omgeving (CR);Niet in te delen (CR);2023 december;0.2;
7440;Totaal mannen en vrouwen;Totaal;IJmond (CR);Nederland, Buitenland, Niet in te delen;2021 december;97.1;17.4
7441;Totaal mannen en vrouwen;Totaal;IJmond (CR);Nederland, Buitenland, Niet in te delen;2022 december;98.5;17.5
7442;Totaal mannen en vrouwen;Totaal;IJmond (CR);Nederland, Buitenland, Niet in te delen;2023 december;98.4;17.3
7443;Totaal mannen en vrouwen;Totaal;IJmond (CR);Nederland;2021 december;97.0;17.4
7444;Totaal mannen en vrouwen;Totaal;IJmond (CR);Nederland;2022 december;98.4;17.5
7445;Totaal mannen en vrouwen;Totaal;IJmond (CR);Nederland;2023 december;98.3;17.3
7446;Totaal mannen en vrouwen;Totaal;IJmond (CR);"Nederland; niet in te delen";2021 december;0.1;
7447;Totaal mannen en vrouwen;Totaal;IJmond (CR);"Nederland; niet in te delen";2022 december;0.1;
7448;Totaal mannen en vrouwen;Totaal;IJmond (CR);"Nederland; niet in te delen";2023 december;0.1;
7449;Totaal mannen en vrouwen;Totaal;IJmond (CR);Noord-Nederland (LD);2021 december;0.3;160.7
7450;Totaal mannen en vrouwen;Totaal;IJmond (CR);Noord-Nederland (LD);2022 december;0.3;157.2
7451;Totaal mannen en vrouwen;Totaal;IJmond (CR);Noord-Nederland (LD);2023 december;0.2;157.1
7452;Totaal mannen en vrouwen;Totaal;IJmond (CR);Oost-Nederland (LD);2021 december;0.9;96.6
7453;Totaal mannen en vrouwen;Totaal;IJmond (CR);Oost-Nederland (LD);2022 december;0.9;100.8
7454;Totaal mannen en vrouwen;Totaal;IJmond (CR);Oost-Nederland (LD);2023 december;1.0;95.6
7455;Totaal mannen en vrouwen;Totaal;IJmond (CR);West-Nederland (LD);2021 december;95.1;15.3
7456;Totaal mannen en vrouwen;Totaal;IJmond (CR);West-Nederland (LD);2022 december;96.4;15.3
7457;Totaal mannen en vrouwen;Totaal;IJmond (CR);West-Nederland (LD);2023 december;96.4;15.2
7458;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuid-Nederland (LD);2021 december;0.8;136.8
7459;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuid-Nederland (LD);2022 december;0.8;136.7
7460;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuid-Nederland (LD);2023 december;0.7;136.1
7461;Totaal mannen en vrouwen;Totaal;IJmond (CR);Niet in te delen (LD);2021 december;0.1;
7462;Totaal mannen en vrouwen;Totaal;IJmond (CR);Niet in te delen (LD);2022 december;0.1;
7463;Totaal mannen en vrouwen;Totaal;IJmond (CR);Niet in te delen (LD);2023 december;0.1;
7464;Totaal mannen en vrouwen;Totaal;IJmond (CR);Groningen (PV);2021 december;0.1;191.5
7465;Totaal mannen en vrouwen;Totaal;IJmond (CR);Groningen (PV);2022 december;0.1;189.8
7466;Totaal mannen en vrouwen;Totaal;IJmond (CR);Groningen (PV);2023 december;0.1;192.2
7467;Totaal mannen en vrouwen;Totaal;IJmond (CR);Fryslân (PV);2021 december;0.1;126.8
7468;Totaal mannen en vrouwen;Totaal;IJmond (CR);Fryslân (PV);2022 december;0.1;126.6
7469;Totaal mannen en vrouwen;Totaal;IJmond (CR);Fryslân (PV);2023 december;0.1;127.4
7470;Totaal mannen en vrouwen;Totaal;IJmond (CR);Drenthe (PV);2021 december;0.1;171.3
7471;Totaal mannen en vrouwen;Totaal;IJmond (CR);Drenthe (PV);2022 december;0.1;169.4
7472;Totaal mannen en vrouwen;Totaal;IJmond (CR);Drenthe (PV);2023 december;0.1;169.9
7473;Totaal mannen en vrouwen;Totaal;IJmond (CR);Overijssel (PV);2021 december;0.2;137.7
7474;Totaal mannen en vrouwen;Totaal;IJmond (CR);Overijssel (PV);2022 december;0.2;141.4
7475;Totaal mannen en vrouwen;Totaal;IJmond (CR);Overijssel (PV);2023 december;0.1;148.0
7476;Totaal mannen en vrouwen;Totaal;IJmond (CR);Flevoland (PV);2021 december;0.3;61.2
7477;Totaal mannen en vrouwen;Totaal;IJmond (CR);Flevoland (PV);2022 december;0.3;63.0
7478;Totaal mannen en vrouwen;Totaal;IJmond (CR);Flevoland (PV);2023 december;0.4;61.0
7479;Totaal mannen en vrouwen;Totaal;IJmond (CR);Gelderland (PV);2021 december;0.4;106.3
7480;Totaal mannen en vrouwen;Totaal;IJmond (CR);Gelderland (PV);2022 december;0.5;110.0
7481;Totaal mannen en vrouwen;Totaal;IJmond (CR);Gelderland (PV);2023 december;0.5;105.9
7482;Totaal mannen en vrouwen;Totaal;IJmond (CR);Utrecht (PV);2021 december;1.7;64.7
7483;Totaal mannen en vrouwen;Totaal;IJmond (CR);Utrecht (PV);2022 december;1.7;64.7
7484;Totaal mannen en vrouwen;Totaal;IJmond (CR);Utrecht (PV);2023 december;1.9;64.7
7485;Totaal mannen en vrouwen;Totaal;IJmond (CR);Noord-Holland (PV);2021 december;90.3;12.9
7486;Totaal mannen en vrouwen;Totaal;IJmond (CR);Noord-Holland (PV);2022 december;91.5;12.8
7487;Totaal mannen en vrouwen;Totaal;IJmond (CR);Noord-Holland (PV);2023 december;91.3;12.6
7488;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuid-Holland (PV);2021 december;3.1;57.6
7489;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuid-Holland (PV);2022 december;3.3;57.8
7490;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuid-Holland (PV);2023 december;3.2;58.3
7491;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zeeland (PV);2021 december;0.0;161.0
7492;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zeeland (PV);2022 december;0.0;166.6
7493;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zeeland (PV);2023 december;0.0;159.5
7494;Totaal mannen en vrouwen;Totaal;IJmond (CR);Noord-Brabant (PV);2021 december;0.7;131.1
7495;Totaal mannen en vrouwen;Totaal;IJmond (CR);Noord-Brabant (PV);2022 december;0.7;130.8
7496;Totaal mannen en vrouwen;Totaal;IJmond (CR);Noord-Brabant (PV);2023 december;0.7;129.6
7497;Totaal mannen en vrouwen;Totaal;IJmond (CR);Limburg (PV);2021 december;0.1;206.2
7498;Totaal mannen en vrouwen;Totaal;IJmond (CR);Limburg (PV);2022 december;0.1;199.3
7499;Totaal mannen en vrouwen;Totaal;IJmond (CR);Limburg (PV);2023 december;0.1;195.4
7500;Totaal mannen en vrouwen;Totaal;IJmond (CR);Niet in te delen (PV);2021 december;0.1;
7501;Totaal mannen en vrouwen;Totaal;IJmond (CR);Niet in te delen (PV);2022 december;0.1;
7502;Totaal mannen en vrouwen;Totaal;IJmond (CR);Niet in te delen (PV);2023 december;0.1;
7503;Totaal mannen en vrouwen;Totaal;IJmond (CR);Oost-Groningen (CR);2021 december;0.0;206.9
7504;Totaal mannen en vrouwen;Totaal;IJmond (CR);Oost-Groningen (CR);2022 december;0.0;212.6
7505;Totaal mannen en vrouwen;Totaal;IJmond (CR);Oost-Groningen (CR);2023 december;0.0;207.4
7506;Totaal mannen en vrouwen;Totaal;IJmond (CR);Delfzijl en omgeving (CR);2021 december;0.0;217.0
7507;Totaal mannen en vrouwen;Totaal;IJmond (CR);Delfzijl en omgeving (CR);2022 december;0.0;215.3
7508;Totaal mannen en vrouwen;Totaal;IJmond (CR);Delfzijl en omgeving (CR);2023 december;0.0;214.4
7509;Totaal mannen en vrouwen;Totaal;IJmond (CR);Overig Groningen (CR);2021 december;0.1;183.8
7510;Totaal mannen en vrouwen;Totaal;IJmond (CR);Overig Groningen (CR);2022 december;0.1;183.9
7511;Totaal mannen en vrouwen;Totaal;IJmond (CR);Overig Groningen (CR);2023 december;0.1;185.8
7512;Totaal mannen en vrouwen;Totaal;IJmond (CR);Noord-Friesland (CR);2021 december;0.1;130.0
7513;Totaal mannen en vrouwen;Totaal;IJmond (CR);Noord-Friesland (CR);2022 december;0.1;126.5
7514;Totaal mannen en vrouwen;Totaal;IJmond (CR);Noord-Friesland (CR);2023 december;0.1;127.3
7515;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuidwest-Friesland (CR);2021 december;0.0;111.1
7516;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuidwest-Friesland (CR);2022 december;0.0;110.2
7517;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuidwest-Friesland (CR);2023 december;0.0;111.4
7518;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuidoost-Friesland (CR);2021 december;0.0;139.6
7519;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuidoost-Friesland (CR);2022 december;0.0;142.6
7520;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuidoost-Friesland (CR);2023 december;0.0;141.5
7521;Totaal mannen en vrouwen;Totaal;IJmond (CR);Noord-Drenthe (CR);2021 december;0.0;180.8
7522;Totaal mannen en vrouwen;Totaal;IJmond (CR);Noord-Drenthe (CR);2022 december;0.0;182.2
7523;Totaal mannen en vrouwen;Totaal;IJmond (CR);Noord-Drenthe (CR);2023 december;0.0;178.7
7524;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuidoost-Drenthe (CR);2021 december;0.0;185.8
7525;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuidoost-Drenthe (CR);2022 december;0.0;185.8
7526;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuidoost-Drenthe (CR);2023 december;0.0;183.7
7527;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuidwest-Drenthe (CR);2021 december;0.0;153.3
7528;Totaal mannen en vrouwen;Totaal;IJmond (CR);Zuidwest-Drenthe (CR);2022 december;0.0;150.6
