ID;Arbeidspositie;Gezondheid;Geslacht;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1
9207;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Totaal personen;2024;170
9208;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2021;99
9209;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2022;79
9210;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023;77
9211;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024;79
9212;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2021;53
9213;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2022;44
9214;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2023;43
9215;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2024;44
9216;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021;29
9217;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022;24
9218;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023;27
9219;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024;25
9220;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021;25
9221;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022;20
9222;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023;16
9223;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024;19
9224;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2021;68
9225;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2022;57
9226;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2023;59
9227;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2024;46
9228;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021;21
9229;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022;13
9230;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023;13
9231;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024;11
9232;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021;22
9233;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022;16
9234;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023;14
9235;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024;13
9236;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021;25
9237;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022;28
9238;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023;32
9239;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024;22
9240;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;85
9241;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;71
9242;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;77
9243;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;71
9244;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2021;75
9245;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2022;57
9246;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2023;56
9247;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2024;49
9248;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;3 Hbo, wo;2021;58
9249;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;3 Hbo, wo;2022;48
9250;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;3 Hbo, wo;2023;46
9251;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;3 Hbo, wo;2024;48
9252;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2021;3
9253;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2022;3
9254;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2023;1
9255;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2024;1
9256;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Totaal personen;2021;106
9257;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Totaal personen;2022;95
9258;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Totaal personen;2023;93
9259;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Totaal personen;2024;89
9260;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Leeftijd: 15 tot 25 jaar;2021;55
9261;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Leeftijd: 15 tot 25 jaar;2022;46
9262;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Leeftijd: 15 tot 25 jaar;2023;41
9263;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Leeftijd: 15 tot 25 jaar;2024;44
9264;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Leeftijd: 25 tot 45 jaar;2021;22
9265;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Leeftijd: 25 tot 45 jaar;2022;16
9266;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Leeftijd: 25 tot 45 jaar;2023;18
9267;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Leeftijd: 25 tot 45 jaar;2024;18
9268;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Leeftijd: 25 tot 35 jaar;2021;14
9269;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Leeftijd: 25 tot 35 jaar;2022;10
9270;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Leeftijd: 25 tot 35 jaar;2023;12
9271;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Leeftijd: 25 tot 35 jaar;2024;11
9272;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Leeftijd: 35 tot 45 jaar;2021;8
9273;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Leeftijd: 35 tot 45 jaar;2022;6
9274;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Leeftijd: 35 tot 45 jaar;2023;5
9275;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Leeftijd: 35 tot 45 jaar;2024;7
9276;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Leeftijd: 45 tot 75 jaar;2021;29
9277;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Leeftijd: 45 tot 75 jaar;2022;33
9278;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Leeftijd: 45 tot 75 jaar;2023;33
9279;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Leeftijd: 45 tot 75 jaar;2024;27
9280;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Leeftijd: 45 tot 55 jaar;2021;7
9281;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Leeftijd: 45 tot 55 jaar;2022;7
9282;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Leeftijd: 45 tot 55 jaar;2023;5
9283;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Leeftijd: 45 tot 55 jaar;2024;5
9284;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Leeftijd: 55 tot 65 jaar;2021;8
9285;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Leeftijd: 55 tot 65 jaar;2022;9
9286;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Leeftijd: 55 tot 65 jaar;2023;7
9287;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Leeftijd: 55 tot 65 jaar;2024;7
9288;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Leeftijd: 65 tot 75 jaar;2021;14
9289;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Leeftijd: 65 tot 75 jaar;2022;18
9290;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Leeftijd: 65 tot 75 jaar;2023;22
9291;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Leeftijd: 65 tot 75 jaar;2024;15
9292;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;1 Basisonderwijs, vmbo, mbo1;2021;41
9293;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;1 Basisonderwijs, vmbo, mbo1;2022;35
9294;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;1 Basisonderwijs, vmbo, mbo1;2023;41
9295;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;1 Basisonderwijs, vmbo, mbo1;2024;38
9296;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;2 Havo, vwo, mbo2-4;2021;40
9297;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;2 Havo, vwo, mbo2-4;2022;33
9298;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;2 Havo, vwo, mbo2-4;2023;28
9299;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;2 Havo, vwo, mbo2-4;2024;26
9300;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;3 Hbo, wo;2021;23
9301;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;3 Hbo, wo;2022;25
9302;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;3 Hbo, wo;2023;24
9303;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;3 Hbo, wo;2024;25
9304;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Onderwijsniveau: onbekend;2021;1
9305;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Onderwijsniveau: onbekend;2022;2
9306;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Onderwijsniveau: onbekend;2023;0
9307;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Mannen;Onderwijsniveau: onbekend;2024;1
9308;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Totaal personen;2021;114
9309;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Totaal personen;2022;85
9310;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Totaal personen;2023;87
9311;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Totaal personen;2024;81
9312;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Leeftijd: 15 tot 25 jaar;2021;44
9313;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Leeftijd: 15 tot 25 jaar;2022;33
9314;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Leeftijd: 15 tot 25 jaar;2023;36
9315;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Leeftijd: 15 tot 25 jaar;2024;35
9316;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Leeftijd: 25 tot 45 jaar;2021;31
9317;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Leeftijd: 25 tot 45 jaar;2022;27
9318;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Leeftijd: 25 tot 45 jaar;2023;26
9319;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Leeftijd: 25 tot 45 jaar;2024;27
9320;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Leeftijd: 25 tot 35 jaar;2021;14
9321;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Leeftijd: 25 tot 35 jaar;2022;13
9322;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Leeftijd: 25 tot 35 jaar;2023;15
9323;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Leeftijd: 25 tot 35 jaar;2024;14
9324;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Leeftijd: 35 tot 45 jaar;2021;17
9325;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Leeftijd: 35 tot 45 jaar;2022;14
9326;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Leeftijd: 35 tot 45 jaar;2023;11
9327;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Leeftijd: 35 tot 45 jaar;2024;12
9328;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Leeftijd: 45 tot 75 jaar;2021;39
9329;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Leeftijd: 45 tot 75 jaar;2022;24
9330;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Leeftijd: 45 tot 75 jaar;2023;25
9331;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Leeftijd: 45 tot 75 jaar;2024;19
9332;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Leeftijd: 45 tot 55 jaar;2021;14
9333;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Leeftijd: 45 tot 55 jaar;2022;7
9334;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Leeftijd: 45 tot 55 jaar;2023;8
9335;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Leeftijd: 45 tot 55 jaar;2024;6
9336;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Leeftijd: 55 tot 65 jaar;2021;14
9337;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Leeftijd: 55 tot 65 jaar;2022;7
9338;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Leeftijd: 55 tot 65 jaar;2023;7
9339;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Leeftijd: 55 tot 65 jaar;2024;6
9340;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Leeftijd: 65 tot 75 jaar;2021;11
9341;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Leeftijd: 65 tot 75 jaar;2022;10
9342;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Leeftijd: 65 tot 75 jaar;2023;10
9343;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Leeftijd: 65 tot 75 jaar;2024;8
9344;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;44
9345;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;36
9346;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;35
9347;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;33
9348;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;2 Havo, vwo, mbo2-4;2021;34
9349;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;2 Havo, vwo, mbo2-4;2022;24
9350;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;2 Havo, vwo, mbo2-4;2023;28
9351;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;2 Havo, vwo, mbo2-4;2024;23
9352;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;3 Hbo, wo;2021;35
9353;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;3 Hbo, wo;2022;23
9354;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;3 Hbo, wo;2023;22
9355;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;3 Hbo, wo;2024;23
9356;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Onderwijsniveau: onbekend;2021;1
9357;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Onderwijsniveau: onbekend;2022;1
9358;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Onderwijsniveau: onbekend;2023;1
9359;Niet gezocht of niet beschikbaar;Beperkt: helemaal niet;Vrouwen;Onderwijsniveau: onbekend;2024;1
9360;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Totaal personen;2021;80
9361;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Totaal personen;2022;82
9362;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Totaal personen;2023;74
9363;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Totaal personen;2024;71
9364;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2021;13
9365;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2022;14
9366;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023;12
9367;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024;14
9368;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2021;20
9369;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2022;21
9370;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2023;23
9371;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2024;21
9372;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021;11
9373;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022;14
9374;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023;11
9375;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024;11
9376;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021;9
9377;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022;8
9378;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023;12
9379;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024;10
9380;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2021;47
9381;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2022;47
9382;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2023;39
9383;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2024;36
9384;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021;15
9385;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022;14
9386;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023;11
9387;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024;11
9388;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021;17
9389;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022;15
9390;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023;15
9391;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024;10
9392;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021;15
9393;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022;17
9394;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023;13
9395;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024;14
9396;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;28
9397;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;30
9398;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;29
9399;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;21
9400;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2021;31
9401;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2022;32
9402;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2023;28
9403;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2024;27
9404;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;3 Hbo, wo;2021;19
9405;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;3 Hbo, wo;2022;18
9406;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;3 Hbo, wo;2023;17
9407;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;3 Hbo, wo;2024;22
9408;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2021;1
9409;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2022;2
9410;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2023;1
9411;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2024;1
9412;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Totaal personen;2021;40
9413;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Totaal personen;2022;35
9414;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Totaal personen;2023;32
9415;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Totaal personen;2024;32
9416;Niet gezocht of niet beschikbaar;Beperkt: wel, maar niet ernstig;Mannen;Leeftijd: 15 tot 25 jaar;2021;7
