ID;SamenstellingVanHetHuishouden;PrognoseInterval;RegioIndeling2015;Perioden;ParticuliereHuishoudens_1
6883;Particulier huishouden;Prognose;Noordoostpolder;2036;20.0
6884;Particulier huishouden;Prognose;Noordoostpolder;2037;20.0
6885;Particulier huishouden;Prognose;Noordoostpolder;2038;19.9
6886;Particulier huishouden;Prognose;Noordoostpolder;2039;19.9
6887;Particulier huishouden;Prognose;Noordoostpolder;2040;19.8
6888;Particulier huishouden;Prognose;Noordwijk;2017;11.8
6889;Particulier huishouden;Prognose;Noordwijk;2018;11.9
6890;Particulier huishouden;Prognose;Noordwijk;2019;12.0
6891;Particulier huishouden;Prognose;Noordwijk;2020;12.2
6892;Particulier huishouden;Prognose;Noordwijk;2021;12.3
6893;Particulier huishouden;Prognose;Noordwijk;2022;12.5
6894;Particulier huishouden;Prognose;Noordwijk;2023;12.6
6895;Particulier huishouden;Prognose;Noordwijk;2024;12.7
6896;Particulier huishouden;Prognose;Noordwijk;2025;12.8
6897;Particulier huishouden;Prognose;Noordwijk;2026;12.8
6898;Particulier huishouden;Prognose;Noordwijk;2027;12.9
6899;Particulier huishouden;Prognose;Noordwijk;2028;13.0
6900;Particulier huishouden;Prognose;Noordwijk;2029;13.1
6901;Particulier huishouden;Prognose;Noordwijk;2030;13.2
6902;Particulier huishouden;Prognose;Noordwijk;2031;13.2
6903;Particulier huishouden;Prognose;Noordwijk;2032;13.3
6904;Particulier huishouden;Prognose;Noordwijk;2033;13.4
6905;Particulier huishouden;Prognose;Noordwijk;2034;13.4
6906;Particulier huishouden;Prognose;Noordwijk;2035;13.5
6907;Particulier huishouden;Prognose;Noordwijk;2036;13.5
6908;Particulier huishouden;Prognose;Noordwijk;2037;13.5
6909;Particulier huishouden;Prognose;Noordwijk;2038;13.5
6910;Particulier huishouden;Prognose;Noordwijk;2039;13.5
6911;Particulier huishouden;Prognose;Noordwijk;2040;13.5
6912;Particulier huishouden;Prognose;Noordwijkerhout;2017;7.0
6913;Particulier huishouden;Prognose;Noordwijkerhout;2018;7.1
6914;Particulier huishouden;Prognose;Noordwijkerhout;2019;7.2
6915;Particulier huishouden;Prognose;Noordwijkerhout;2020;7.2
6916;Particulier huishouden;Prognose;Noordwijkerhout;2021;7.3
6917;Particulier huishouden;Prognose;Noordwijkerhout;2022;7.4
6918;Particulier huishouden;Prognose;Noordwijkerhout;2023;7.4
6919;Particulier huishouden;Prognose;Noordwijkerhout;2024;7.5
6920;Particulier huishouden;Prognose;Noordwijkerhout;2025;7.6
6921;Particulier huishouden;Prognose;Noordwijkerhout;2026;7.6
6922;Particulier huishouden;Prognose;Noordwijkerhout;2027;7.7
6923;Particulier huishouden;Prognose;Noordwijkerhout;2028;7.8
6924;Particulier huishouden;Prognose;Noordwijkerhout;2029;7.8
6925;Particulier huishouden;Prognose;Noordwijkerhout;2030;7.8
6926;Particulier huishouden;Prognose;Noordwijkerhout;2031;7.9
6927;Particulier huishouden;Prognose;Noordwijkerhout;2032;7.9
6928;Particulier huishouden;Prognose;Noordwijkerhout;2033;8.0
6929;Particulier huishouden;Prognose;Noordwijkerhout;2034;8.0
6930;Particulier huishouden;Prognose;Noordwijkerhout;2035;8.0
6931;Particulier huishouden;Prognose;Noordwijkerhout;2036;8.0
6932;Particulier huishouden;Prognose;Noordwijkerhout;2037;8.0
6933;Particulier huishouden;Prognose;Noordwijkerhout;2038;8.0
6934;Particulier huishouden;Prognose;Noordwijkerhout;2039;8.0
6935;Particulier huishouden;Prognose;Noordwijkerhout;2040;8.0
6936;Particulier huishouden;Prognose;Nuenen, Gerwen en Nederwetten;2017;10.1
6937;Particulier huishouden;Prognose;Nuenen, Gerwen en Nederwetten;2018;10.2
6938;Particulier huishouden;Prognose;Nuenen, Gerwen en Nederwetten;2019;10.3
6939;Particulier huishouden;Prognose;Nuenen, Gerwen en Nederwetten;2020;10.5
6940;Particulier huishouden;Prognose;Nuenen, Gerwen en Nederwetten;2021;10.6
6941;Particulier huishouden;Prognose;Nuenen, Gerwen en Nederwetten;2022;10.7
6942;Particulier huishouden;Prognose;Nuenen, Gerwen en Nederwetten;2023;10.8
6943;Particulier huishouden;Prognose;Nuenen, Gerwen en Nederwetten;2024;10.9
6944;Particulier huishouden;Prognose;Nuenen, Gerwen en Nederwetten;2025;11.0
6945;Particulier huishouden;Prognose;Nuenen, Gerwen en Nederwetten;2026;11.0
6946;Particulier huishouden;Prognose;Nuenen, Gerwen en Nederwetten;2027;11.1
6947;Particulier huishouden;Prognose;Nuenen, Gerwen en Nederwetten;2028;11.2
6948;Particulier huishouden;Prognose;Nuenen, Gerwen en Nederwetten;2029;11.2
6949;Particulier huishouden;Prognose;Nuenen, Gerwen en Nederwetten;2030;11.2
6950;Particulier huishouden;Prognose;Nuenen, Gerwen en Nederwetten;2031;11.3
6951;Particulier huishouden;Prognose;Nuenen, Gerwen en Nederwetten;2032;11.3
6952;Particulier huishouden;Prognose;Nuenen, Gerwen en Nederwetten;2033;11.4
6953;Particulier huishouden;Prognose;Nuenen, Gerwen en Nederwetten;2034;11.4
6954;Particulier huishouden;Prognose;Nuenen, Gerwen en Nederwetten;2035;11.4
6955;Particulier huishouden;Prognose;Nuenen, Gerwen en Nederwetten;2036;11.5
6956;Particulier huishouden;Prognose;Nuenen, Gerwen en Nederwetten;2037;11.5
6957;Particulier huishouden;Prognose;Nuenen, Gerwen en Nederwetten;2038;11.5
6958;Particulier huishouden;Prognose;Nuenen, Gerwen en Nederwetten;2039;11.5
6959;Particulier huishouden;Prognose;Nuenen, Gerwen en Nederwetten;2040;11.6
6960;Particulier huishouden;Prognose;Nunspeet;2017;10.5
6961;Particulier huishouden;Prognose;Nunspeet;2018;10.5
6962;Particulier huishouden;Prognose;Nunspeet;2019;10.5
6963;Particulier huishouden;Prognose;Nunspeet;2020;10.6
6964;Particulier huishouden;Prognose;Nunspeet;2021;10.7
6965;Particulier huishouden;Prognose;Nunspeet;2022;10.8
6966;Particulier huishouden;Prognose;Nunspeet;2023;10.8
6967;Particulier huishouden;Prognose;Nunspeet;2024;10.8
6968;Particulier huishouden;Prognose;Nunspeet;2025;10.8
6969;Particulier huishouden;Prognose;Nunspeet;2026;10.8
6970;Particulier huishouden;Prognose;Nunspeet;2027;10.9
6971;Particulier huishouden;Prognose;Nunspeet;2028;10.8
6972;Particulier huishouden;Prognose;Nunspeet;2029;10.8
6973;Particulier huishouden;Prognose;Nunspeet;2030;10.8
6974;Particulier huishouden;Prognose;Nunspeet;2031;10.8
6975;Particulier huishouden;Prognose;Nunspeet;2032;10.8
6976;Particulier huishouden;Prognose;Nunspeet;2033;10.8
6977;Particulier huishouden;Prognose;Nunspeet;2034;10.8
6978;Particulier huishouden;Prognose;Nunspeet;2035;10.8
6979;Particulier huishouden;Prognose;Nunspeet;2036;10.7
6980;Particulier huishouden;Prognose;Nunspeet;2037;10.7
6981;Particulier huishouden;Prognose;Nunspeet;2038;10.7
6982;Particulier huishouden;Prognose;Nunspeet;2039;10.7
6983;Particulier huishouden;Prognose;Nunspeet;2040;10.6
6984;Particulier huishouden;Prognose;Nuth;2017;7.0
6985;Particulier huishouden;Prognose;Nuth;2018;7.1
6986;Particulier huishouden;Prognose;Nuth;2019;7.2
6987;Particulier huishouden;Prognose;Nuth;2020;7.1
6988;Particulier huishouden;Prognose;Nuth;2021;7.1
6989;Particulier huishouden;Prognose;Nuth;2022;7.1
6990;Particulier huishouden;Prognose;Nuth;2023;7.1
6991;Particulier huishouden;Prognose;Nuth;2024;7.1
6992;Particulier huishouden;Prognose;Nuth;2025;7.1
6993;Particulier huishouden;Prognose;Nuth;2026;7.1
6994;Particulier huishouden;Prognose;Nuth;2027;7.1
6995;Particulier huishouden;Prognose;Nuth;2028;7.1
6996;Particulier huishouden;Prognose;Nuth;2029;7.1
6997;Particulier huishouden;Prognose;Nuth;2030;7.1
6998;Particulier huishouden;Prognose;Nuth;2031;7.1
6999;Particulier huishouden;Prognose;Nuth;2032;7.1
7000;Particulier huishouden;Prognose;Nuth;2033;7.2
7001;Particulier huishouden;Prognose;Nuth;2034;7.2
7002;Particulier huishouden;Prognose;Nuth;2035;7.2
7003;Particulier huishouden;Prognose;Nuth;2036;7.2
7004;Particulier huishouden;Prognose;Nuth;2037;7.2
7005;Particulier huishouden;Prognose;Nuth;2038;7.3
7006;Particulier huishouden;Prognose;Nuth;2039;7.3
7007;Particulier huishouden;Prognose;Nuth;2040;7.3
7008;Particulier huishouden;Prognose;Oegstgeest;2017;10.7
7009;Particulier huishouden;Prognose;Oegstgeest;2018;11.0
7010;Particulier huishouden;Prognose;Oegstgeest;2019;11.3
7011;Particulier huishouden;Prognose;Oegstgeest;2020;11.4
7012;Particulier huishouden;Prognose;Oegstgeest;2021;11.5
7013;Particulier huishouden;Prognose;Oegstgeest;2022;11.5
7014;Particulier huishouden;Prognose;Oegstgeest;2023;11.6
7015;Particulier huishouden;Prognose;Oegstgeest;2024;11.6
7016;Particulier huishouden;Prognose;Oegstgeest;2025;11.7
7017;Particulier huishouden;Prognose;Oegstgeest;2026;11.8
7018;Particulier huishouden;Prognose;Oegstgeest;2027;11.9
7019;Particulier huishouden;Prognose;Oegstgeest;2028;11.9
7020;Particulier huishouden;Prognose;Oegstgeest;2029;12.0
7021;Particulier huishouden;Prognose;Oegstgeest;2030;12.0
7022;Particulier huishouden;Prognose;Oegstgeest;2031;12.1
7023;Particulier huishouden;Prognose;Oegstgeest;2032;12.2
7024;Particulier huishouden;Prognose;Oegstgeest;2033;12.2
7025;Particulier huishouden;Prognose;Oegstgeest;2034;12.3
7026;Particulier huishouden;Prognose;Oegstgeest;2035;12.4
7027;Particulier huishouden;Prognose;Oegstgeest;2036;12.4
7028;Particulier huishouden;Prognose;Oegstgeest;2037;12.4
7029;Particulier huishouden;Prognose;Oegstgeest;2038;12.5
7030;Particulier huishouden;Prognose;Oegstgeest;2039;12.5
7031;Particulier huishouden;Prognose;Oegstgeest;2040;12.6
7032;Particulier huishouden;Prognose;Oirschot;2017;7.4
7033;Particulier huishouden;Prognose;Oirschot;2018;7.5
7034;Particulier huishouden;Prognose;Oirschot;2019;7.6
7035;Particulier huishouden;Prognose;Oirschot;2020;7.6
7036;Particulier huishouden;Prognose;Oirschot;2021;7.7
7037;Particulier huishouden;Prognose;Oirschot;2022;7.7
7038;Particulier huishouden;Prognose;Oirschot;2023;7.8
7039;Particulier huishouden;Prognose;Oirschot;2024;7.8
7040;Particulier huishouden;Prognose;Oirschot;2025;7.9
7041;Particulier huishouden;Prognose;Oirschot;2026;8.0
7042;Particulier huishouden;Prognose;Oirschot;2027;8.0
7043;Particulier huishouden;Prognose;Oirschot;2028;8.0
7044;Particulier huishouden;Prognose;Oirschot;2029;8.1
7045;Particulier huishouden;Prognose;Oirschot;2030;8.1
7046;Particulier huishouden;Prognose;Oirschot;2031;8.2
7047;Particulier huishouden;Prognose;Oirschot;2032;8.2
7048;Particulier huishouden;Prognose;Oirschot;2033;8.2
7049;Particulier huishouden;Prognose;Oirschot;2034;8.2
7050;Particulier huishouden;Prognose;Oirschot;2035;8.3
7051;Particulier huishouden;Prognose;Oirschot;2036;8.3
7052;Particulier huishouden;Prognose;Oirschot;2037;8.3
7053;Particulier huishouden;Prognose;Oirschot;2038;8.3
7054;Particulier huishouden;Prognose;Oirschot;2039;8.3
7055;Particulier huishouden;Prognose;Oirschot;2040;8.3
7056;Particulier huishouden;Prognose;Oisterwijk;2017;11.1
7057;Particulier huishouden;Prognose;Oisterwijk;2018;11.2
7058;Particulier huishouden;Prognose;Oisterwijk;2019;11.3
7059;Particulier huishouden;Prognose;Oisterwijk;2020;11.3
7060;Particulier huishouden;Prognose;Oisterwijk;2021;11.4
7061;Particulier huishouden;Prognose;Oisterwijk;2022;11.4
7062;Particulier huishouden;Prognose;Oisterwijk;2023;11.4
7063;Particulier huishouden;Prognose;Oisterwijk;2024;11.5
7064;Particulier huishouden;Prognose;Oisterwijk;2025;11.5
7065;Particulier huishouden;Prognose;Oisterwijk;2026;11.5
7066;Particulier huishouden;Prognose;Oisterwijk;2027;11.5
7067;Particulier huishouden;Prognose;Oisterwijk;2028;11.5
7068;Particulier huishouden;Prognose;Oisterwijk;2029;11.5
7069;Particulier huishouden;Prognose;Oisterwijk;2030;11.5
7070;Particulier huishouden;Prognose;Oisterwijk;2031;11.5
7071;Particulier huishouden;Prognose;Oisterwijk;2032;11.5
7072;Particulier huishouden;Prognose;Oisterwijk;2033;11.5
7073;Particulier huishouden;Prognose;Oisterwijk;2034;11.6
7074;Particulier huishouden;Prognose;Oisterwijk;2035;11.5
7075;Particulier huishouden;Prognose;Oisterwijk;2036;11.5
7076;Particulier huishouden;Prognose;Oisterwijk;2037;11.5
7077;Particulier huishouden;Prognose;Oisterwijk;2038;11.5
7078;Particulier huishouden;Prognose;Oisterwijk;2039;11.4
7079;Particulier huishouden;Prognose;Oisterwijk;2040;11.4
7080;Particulier huishouden;Prognose;Oldambt;2017;18.0
7081;Particulier huishouden;Prognose;Oldambt;2018;18.0
7082;Particulier huishouden;Prognose;Oldambt;2019;18.0
7083;Particulier huishouden;Prognose;Oldambt;2020;18.0
7084;Particulier huishouden;Prognose;Oldambt;2021;18.1
7085;Particulier huishouden;Prognose;Oldambt;2022;18.1
7086;Particulier huishouden;Prognose;Oldambt;2023;18.1
7087;Particulier huishouden;Prognose;Oldambt;2024;18.1
7088;Particulier huishouden;Prognose;Oldambt;2025;18.1
7089;Particulier huishouden;Prognose;Oldambt;2026;18.1
7090;Particulier huishouden;Prognose;Oldambt;2027;18.1
7091;Particulier huishouden;Prognose;Oldambt;2028;18.2
7092;Particulier huishouden;Prognose;Oldambt;2029;18.2
7093;Particulier huishouden;Prognose;Oldambt;2030;18.2
7094;Particulier huishouden;Prognose;Oldambt;2031;18.3
7095;Particulier huishouden;Prognose;Oldambt;2032;18.3
7096;Particulier huishouden;Prognose;Oldambt;2033;18.3
7097;Particulier huishouden;Prognose;Oldambt;2034;18.3
7098;Particulier huishouden;Prognose;Oldambt;2035;18.3
7099;Particulier huishouden;Prognose;Oldambt;2036;18.4
7100;Particulier huishouden;Prognose;Oldambt;2037;18.3
7101;Particulier huishouden;Prognose;Oldambt;2038;18.1
7102;Particulier huishouden;Prognose;Oldambt;2039;17.8
7103;Particulier huishouden;Prognose;Oldambt;2040;17.6
7104;Particulier huishouden;Prognose;Oldebroek;2017;9.1
7105;Particulier huishouden;Prognose;Oldebroek;2018;9.2
7106;Particulier huishouden;Prognose;Oldebroek;2019;9.3
7107;Particulier huishouden;Prognose;Oldebroek;2020;9.3
7108;Particulier huishouden;Prognose;Oldebroek;2021;9.4
7109;Particulier huishouden;Prognose;Oldebroek;2022;9.5
7110;Particulier huishouden;Prognose;Oldebroek;2023;9.5
7111;Particulier huishouden;Prognose;Oldebroek;2024;9.6
7112;Particulier huishouden;Prognose;Oldebroek;2025;9.7
7113;Particulier huishouden;Prognose;Oldebroek;2026;9.7
7114;Particulier huishouden;Prognose;Oldebroek;2027;9.8
7115;Particulier huishouden;Prognose;Oldebroek;2028;9.8
7116;Particulier huishouden;Prognose;Oldebroek;2029;9.9
7117;Particulier huishouden;Prognose;Oldebroek;2030;9.9
7118;Particulier huishouden;Prognose;Oldebroek;2031;9.9
7119;Particulier huishouden;Prognose;Oldebroek;2032;9.9
7120;Particulier huishouden;Prognose;Oldebroek;2033;10.0
7121;Particulier huishouden;Prognose;Oldebroek;2034;10.0
7122;Particulier huishouden;Prognose;Oldebroek;2035;10.0
7123;Particulier huishouden;Prognose;Oldebroek;2036;10.0
7124;Particulier huishouden;Prognose;Oldebroek;2037;10.0
7125;Particulier huishouden;Prognose;Oldebroek;2038;10.0
7126;Particulier huishouden;Prognose;Oldebroek;2039;10.0
7127;Particulier huishouden;Prognose;Oldebroek;2040;10.0
7128;Particulier huishouden;Prognose;Oldenzaal;2017;13.9
7129;Particulier huishouden;Prognose;Oldenzaal;2018;13.9
7130;Particulier huishouden;Prognose;Oldenzaal;2019;14.0
7131;Particulier huishouden;Prognose;Oldenzaal;2020;14.1
7132;Particulier huishouden;Prognose;Oldenzaal;2021;14.1
7133;Particulier huishouden;Prognose;Oldenzaal;2022;14.2
7134;Particulier huishouden;Prognose;Oldenzaal;2023;14.3
7135;Particulier huishouden;Prognose;Oldenzaal;2024;14.3
7136;Particulier huishouden;Prognose;Oldenzaal;2025;14.3
7137;Particulier huishouden;Prognose;Oldenzaal;2026;14.4
7138;Particulier huishouden;Prognose;Oldenzaal;2027;14.4
7139;Particulier huishouden;Prognose;Oldenzaal;2028;14.5
7140;Particulier huishouden;Prognose;Oldenzaal;2029;14.5
7141;Particulier huishouden;Prognose;Oldenzaal;2030;14.6
7142;Particulier huishouden;Prognose;Oldenzaal;2031;14.6
7143;Particulier huishouden;Prognose;Oldenzaal;2032;14.6
7144;Particulier huishouden;Prognose;Oldenzaal;2033;14.6
7145;Particulier huishouden;Prognose;Oldenzaal;2034;14.6
7146;Particulier huishouden;Prognose;Oldenzaal;2035;14.6
7147;Particulier huishouden;Prognose;Oldenzaal;2036;14.6
7148;Particulier huishouden;Prognose;Oldenzaal;2037;14.7
7149;Particulier huishouden;Prognose;Oldenzaal;2038;14.7
7150;Particulier huishouden;Prognose;Oldenzaal;2039;14.8
7151;Particulier huishouden;Prognose;Oldenzaal;2040;14.9
7152;Particulier huishouden;Prognose;Olst-Wijhe;2017;7.5
7153;Particulier huishouden;Prognose;Olst-Wijhe;2018;7.6
7154;Particulier huishouden;Prognose;Olst-Wijhe;2019;7.6
7155;Particulier huishouden;Prognose;Olst-Wijhe;2020;7.7
7156;Particulier huishouden;Prognose;Olst-Wijhe;2021;7.7
7157;Particulier huishouden;Prognose;Olst-Wijhe;2022;7.8
7158;Particulier huishouden;Prognose;Olst-Wijhe;2023;7.9
7159;Particulier huishouden;Prognose;Olst-Wijhe;2024;7.9
7160;Particulier huishouden;Prognose;Olst-Wijhe;2025;8.0
7161;Particulier huishouden;Prognose;Olst-Wijhe;2026;8.0
7162;Particulier huishouden;Prognose;Olst-Wijhe;2027;8.0
7163;Particulier huishouden;Prognose;Olst-Wijhe;2028;8.0
7164;Particulier huishouden;Prognose;Olst-Wijhe;2029;8.1
7165;Particulier huishouden;Prognose;Olst-Wijhe;2030;8.1
7166;Particulier huishouden;Prognose;Olst-Wijhe;2031;8.1
7167;Particulier huishouden;Prognose;Olst-Wijhe;2032;8.2
7168;Particulier huishouden;Prognose;Olst-Wijhe;2033;8.2
7169;Particulier huishouden;Prognose;Olst-Wijhe;2034;8.2
7170;Particulier huishouden;Prognose;Olst-Wijhe;2035;8.2
7171;Particulier huishouden;Prognose;Olst-Wijhe;2036;8.2
7172;Particulier huishouden;Prognose;Olst-Wijhe;2037;8.2
7173;Particulier huishouden;Prognose;Olst-Wijhe;2038;8.3
7174;Particulier huishouden;Prognose;Olst-Wijhe;2039;8.3
7175;Particulier huishouden;Prognose;Olst-Wijhe;2040;8.3
7176;Particulier huishouden;Prognose;Ommen;2017;7.4
7177;Particulier huishouden;Prognose;Ommen;2018;7.6
7178;Particulier huishouden;Prognose;Ommen;2019;7.6
7179;Particulier huishouden;Prognose;Ommen;2020;7.7
7180;Particulier huishouden;Prognose;Ommen;2021;7.8
7181;Particulier huishouden;Prognose;Ommen;2022;7.8
7182;Particulier huishouden;Prognose;Ommen;2023;7.9
7183;Particulier huishouden;Prognose;Ommen;2024;7.9
7184;Particulier huishouden;Prognose;Ommen;2025;8.0
7185;Particulier huishouden;Prognose;Ommen;2026;8.0
7186;Particulier huishouden;Prognose;Ommen;2027;8.1
7187;Particulier huishouden;Prognose;Ommen;2028;8.1
7188;Particulier huishouden;Prognose;Ommen;2029;8.2
7189;Particulier huishouden;Prognose;Ommen;2030;8.2
7190;Particulier huishouden;Prognose;Ommen;2031;8.3
7191;Particulier huishouden;Prognose;Ommen;2032;8.3
7192;Particulier huishouden;Prognose;Ommen;2033;8.3
7193;Particulier huishouden;Prognose;Ommen;2034;8.3
7194;Particulier huishouden;Prognose;Ommen;2035;8.4
7195;Particulier huishouden;Prognose;Ommen;2036;8.4
7196;Particulier huishouden;Prognose;Ommen;2037;8.4
7197;Particulier huishouden;Prognose;Ommen;2038;8.5
7198;Particulier huishouden;Prognose;Ommen;2039;8.5
7199;Particulier huishouden;Prognose;Ommen;2040;8.5
7200;Particulier huishouden;Prognose;Onderbanken;2017;3.5
7201;Particulier huishouden;Prognose;Onderbanken;2018;3.5
7202;Particulier huishouden;Prognose;Onderbanken;2019;3.5
7203;Particulier huishouden;Prognose;Onderbanken;2020;3.5
7204;Particulier huishouden;Prognose;Onderbanken;2021;3.5
7205;Particulier huishouden;Prognose;Onderbanken;2022;3.5
7206;Particulier huishouden;Prognose;Onderbanken;2023;3.5
7207;Particulier huishouden;Prognose;Onderbanken;2024;3.5
7208;Particulier huishouden;Prognose;Onderbanken;2025;3.5
7209;Particulier huishouden;Prognose;Onderbanken;2026;3.5
7210;Particulier huishouden;Prognose;Onderbanken;2027;3.5
7211;Particulier huishouden;Prognose;Onderbanken;2028;3.4
7212;Particulier huishouden;Prognose;Onderbanken;2029;3.4
7213;Particulier huishouden;Prognose;Onderbanken;2030;3.4
7214;Particulier huishouden;Prognose;Onderbanken;2031;3.4
7215;Particulier huishouden;Prognose;Onderbanken;2032;3.4
7216;Particulier huishouden;Prognose;Onderbanken;2033;3.3
7217;Particulier huishouden;Prognose;Onderbanken;2034;3.3
7218;Particulier huishouden;Prognose;Onderbanken;2035;3.3
7219;Particulier huishouden;Prognose;Onderbanken;2036;3.3
7220;Particulier huishouden;Prognose;Onderbanken;2037;3.3
7221;Particulier huishouden;Prognose;Onderbanken;2038;3.2
7222;Particulier huishouden;Prognose;Onderbanken;2039;3.2
7223;Particulier huishouden;Prognose;Onderbanken;2040;3.2
7224;Particulier huishouden;Prognose;Oost Gelre;2017;12.3
7225;Particulier huishouden;Prognose;Oost Gelre;2018;12.3
7226;Particulier huishouden;Prognose;Oost Gelre;2019;12.3
7227;Particulier huishouden;Prognose;Oost Gelre;2020;12.4
7228;Particulier huishouden;Prognose;Oost Gelre;2021;12.4
7229;Particulier huishouden;Prognose;Oost Gelre;2022;12.5
7230;Particulier huishouden;Prognose;Oost Gelre;2023;12.5
7231;Particulier huishouden;Prognose;Oost Gelre;2024;12.6
7232;Particulier huishouden;Prognose;Oost Gelre;2025;12.6
7233;Particulier huishouden;Prognose;Oost Gelre;2026;12.6
7234;Particulier huishouden;Prognose;Oost Gelre;2027;12.6
7235;Particulier huishouden;Prognose;Oost Gelre;2028;12.6
7236;Particulier huishouden;Prognose;Oost Gelre;2029;12.6
7237;Particulier huishouden;Prognose;Oost Gelre;2030;12.6
7238;Particulier huishouden;Prognose;Oost Gelre;2031;12.6
7239;Particulier huishouden;Prognose;Oost Gelre;2032;12.6
7240;Particulier huishouden;Prognose;Oost Gelre;2033;12.6
7241;Particulier huishouden;Prognose;Oost Gelre;2034;12.6
7242;Particulier huishouden;Prognose;Oost Gelre;2035;12.6
7243;Particulier huishouden;Prognose;Oost Gelre;2036;12.6
7244;Particulier huishouden;Prognose;Oost Gelre;2037;12.5
7245;Particulier huishouden;Prognose;Oost Gelre;2038;12.4
7246;Particulier huishouden;Prognose;Oost Gelre;2039;12.4
7247;Particulier huishouden;Prognose;Oost Gelre;2040;12.4
7248;Particulier huishouden;Prognose;Oosterhout;2017;24.1
7249;Particulier huishouden;Prognose;Oosterhout;2018;24.4
7250;Particulier huishouden;Prognose;Oosterhout;2019;24.6
7251;Particulier huishouden;Prognose;Oosterhout;2020;24.8
7252;Particulier huishouden;Prognose;Oosterhout;2021;25.0
7253;Particulier huishouden;Prognose;Oosterhout;2022;25.2
7254;Particulier huishouden;Prognose;Oosterhout;2023;25.4
7255;Particulier huishouden;Prognose;Oosterhout;2024;25.5
7256;Particulier huishouden;Prognose;Oosterhout;2025;25.6
7257;Particulier huishouden;Prognose;Oosterhout;2026;25.8
7258;Particulier huishouden;Prognose;Oosterhout;2027;25.9
7259;Particulier huishouden;Prognose;Oosterhout;2028;26.0
7260;Particulier huishouden;Prognose;Oosterhout;2029;26.1
7261;Particulier huishouden;Prognose;Oosterhout;2030;26.1
7262;Particulier huishouden;Prognose;Oosterhout;2031;26.2
7263;Particulier huishouden;Prognose;Oosterhout;2032;26.2
7264;Particulier huishouden;Prognose;Oosterhout;2033;26.3
7265;Particulier huishouden;Prognose;Oosterhout;2034;26.3
7266;Particulier huishouden;Prognose;Oosterhout;2035;26.4
7267;Particulier huishouden;Prognose;Oosterhout;2036;26.4
7268;Particulier huishouden;Prognose;Oosterhout;2037;26.4
7269;Particulier huishouden;Prognose;Oosterhout;2038;26.5
7270;Particulier huishouden;Prognose;Oosterhout;2039;26.5
7271;Particulier huishouden;Prognose;Oosterhout;2040;26.4
7272;Particulier huishouden;Prognose;Ooststellingwerf;2017;11.1
7273;Particulier huishouden;Prognose;Ooststellingwerf;2018;11.1
7274;Particulier huishouden;Prognose;Ooststellingwerf;2019;11.2
7275;Particulier huishouden;Prognose;Ooststellingwerf;2020;11.2
7276;Particulier huishouden;Prognose;Ooststellingwerf;2021;11.3
7277;Particulier huishouden;Prognose;Ooststellingwerf;2022;11.3
7278;Particulier huishouden;Prognose;Ooststellingwerf;2023;11.3
7279;Particulier huishouden;Prognose;Ooststellingwerf;2024;11.3
7280;Particulier huishouden;Prognose;Ooststellingwerf;2025;11.4
7281;Particulier huishouden;Prognose;Ooststellingwerf;2026;11.4
7282;Particulier huishouden;Prognose;Ooststellingwerf;2027;11.4
7283;Particulier huishouden;Prognose;Ooststellingwerf;2028;11.5
7284;Particulier huishouden;Prognose;Ooststellingwerf;2029;11.5
7285;Particulier huishouden;Prognose;Ooststellingwerf;2030;11.5
7286;Particulier huishouden;Prognose;Ooststellingwerf;2031;11.5
7287;Particulier huishouden;Prognose;Ooststellingwerf;2032;11.6
7288;Particulier huishouden;Prognose;Ooststellingwerf;2033;11.6
7289;Particulier huishouden;Prognose;Ooststellingwerf;2034;11.6
7290;Particulier huishouden;Prognose;Ooststellingwerf;2035;11.6
7291;Particulier huishouden;Prognose;Ooststellingwerf;2036;11.6
7292;Particulier huishouden;Prognose;Ooststellingwerf;2037;11.5
7293;Particulier huishouden;Prognose;Ooststellingwerf;2038;11.4
7294;Particulier huishouden;Prognose;Ooststellingwerf;2039;11.2
7295;Particulier huishouden;Prognose;Ooststellingwerf;2040;11.1
7296;Particulier huishouden;Prognose;Oostzaan;2017;4.1
7297;Particulier huishouden;Prognose;Oostzaan;2018;4.2
7298;Particulier huishouden;Prognose;Oostzaan;2019;4.3
7299;Particulier huishouden;Prognose;Oostzaan;2020;4.4
7300;Particulier huishouden;Prognose;Oostzaan;2021;4.5
7301;Particulier huishouden;Prognose;Oostzaan;2022;4.5
7302;Particulier huishouden;Prognose;Oostzaan;2023;4.5
7303;Particulier huishouden;Prognose;Oostzaan;2024;4.5
7304;Particulier huishouden;Prognose;Oostzaan;2025;4.6
7305;Particulier huishouden;Prognose;Oostzaan;2026;4.6
7306;Particulier huishouden;Prognose;Oostzaan;2027;4.6
7307;Particulier huishouden;Prognose;Oostzaan;2028;4.7
7308;Particulier huishouden;Prognose;Oostzaan;2029;4.7
7309;Particulier huishouden;Prognose;Oostzaan;2030;4.7
7310;Particulier huishouden;Prognose;Oostzaan;2031;4.8
7311;Particulier huishouden;Prognose;Oostzaan;2032;4.8
7312;Particulier huishouden;Prognose;Oostzaan;2033;4.8
7313;Particulier huishouden;Prognose;Oostzaan;2034;4.9
7314;Particulier huishouden;Prognose;Oostzaan;2035;4.9
7315;Particulier huishouden;Prognose;Oostzaan;2036;4.9
7316;Particulier huishouden;Prognose;Oostzaan;2037;4.9
