ID;Geslacht;Onderwijssoorten;Migratieachtergrond;Generatie;WoonregioSchoolregio;Regiokenmerken;Perioden;TotaalAantalLeerlingen_1;TotaalVertraagdeLeerlingen_2;VertraagdeLeerlingenNaarHogerNiveau_3;VertraagdeLeerlingenNaarLagerNiveau_4;VertraagdeLeerlingenNaarGelijkNiveau_5;TotaalVertraagdeLeerlingen_6;VertraagdeLeerlingenNaarHogerNiveau_7;VertraagdeLeerlingenNaarLagerNiveau_8;VertraagdeLeerlingenNaarGelijkNiveau_9
8130;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;'s-Gravenhage;2003/'04 naar 2004/'05;1845.0;175.0;11.0;3.0;64.0;9.0;1.0;0.0;3.0
8131;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;'s-Gravenhage;2004/'05 naar 2005/'06;1814.0;179.0;9.0;2.0;57.0;10.0;0.0;0.0;3.0
8132;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;'s-Gravenhage;2005/'06 naar 2006/'07;1781.0;151.0;8.0;8.0;50.0;8.0;0.0;0.0;3.0
8133;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;'s-Gravenhage;2006/'07 naar 2007/'08;1753.0;131.0;16.0;1.0;56.0;7.0;1.0;0.0;3.0
8134;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;'s-Gravenhage;2007/'08 naar 2008/'09;1797.0;107.0;15.0;2.0;46.0;6.0;1.0;0.0;3.0
8135;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;'s-Gravenhage;2008/'09 naar 2009/'10;1851.0;115.0;14.0;4.0;53.0;6.0;1.0;0.0;3.0
8136;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;'s-Gravenhage;2009/'10 naar 2010/'11;1917.0;149.0;27.0;12.0;57.0;8.0;1.0;1.0;3.0
8137;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;'s-Gravenhage;2010/'11 naar 2011/'12;2001.0;;13.0;6.0;79.0;;1.0;0.0;4.0
8138;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;'s-Gravenhage;2011/'12 naar 2012/'13;2071.0;;18.0;7.0;73.0;;1.0;0.0;4.0
8139;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;'s-Gravenhage;2012/'13 naar 2013/'14;2146.0;;11.0;10.0;97.0;;1.0;0.0;5.0
8140;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;'s-Gravenhage;2013/'14 naar 2014/'15;2178.0;;19.0;10.0;102.0;;1.0;0.0;5.0
8141;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;'s-Gravenhage;2014/'15 naar 2015/'16;2198.0;;21.0;11.0;80.0;;1.0;1.0;4.0
8142;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;'s-Gravenhage;2015/'16 naar 2016/'17;2155.0;;19.0;7.0;93.0;;1.0;0.0;4.0
8143;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;'s-Gravenhage;2016/'17 naar 2017/'18;2086.0;;27.0;7.0;84.0;;1.0;0.0;4.0
8144;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;'s-Gravenhage;2017/'18 naar 2018/'19;2025.0;;27.0;7.0;84.0;;1.0;0.0;4.0
8145;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Rotterdam;2003/'04 naar 2004/'05;3537.0;278.0;20.0;12.0;135.0;8.0;1.0;0.0;4.0
8146;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Rotterdam;2004/'05 naar 2005/'06;3585.0;355.0;31.0;23.0;199.0;10.0;1.0;1.0;6.0
8147;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Rotterdam;2005/'06 naar 2006/'07;3619.0;314.0;41.0;19.0;170.0;9.0;1.0;1.0;5.0
8148;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Rotterdam;2006/'07 naar 2007/'08;3604.0;257.0;36.0;14.0;162.0;7.0;1.0;0.0;4.0
8149;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Rotterdam;2007/'08 naar 2008/'09;3528.0;294.0;39.0;17.0;179.0;8.0;1.0;0.0;5.0
8150;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Rotterdam;2008/'09 naar 2009/'10;3502.0;277.0;35.0;15.0;165.0;8.0;1.0;0.0;5.0
8151;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Rotterdam;2009/'10 naar 2010/'11;3511.0;282.0;30.0;24.0;149.0;8.0;1.0;1.0;4.0
8152;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Rotterdam;2010/'11 naar 2011/'12;3478.0;;22.0;26.0;209.0;;1.0;1.0;6.0
8153;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Rotterdam;2011/'12 naar 2012/'13;3592.0;;19.0;19.0;168.0;;1.0;1.0;5.0
8154;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Rotterdam;2012/'13 naar 2013/'14;3609.0;;22.0;11.0;170.0;;1.0;0.0;5.0
8155;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Rotterdam;2013/'14 naar 2014/'15;3489.0;;18.0;15.0;157.0;;1.0;0.0;4.0
8156;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Rotterdam;2014/'15 naar 2015/'16;3236.0;;36.0;7.0;160.0;;1.0;0.0;5.0
8157;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Rotterdam;2015/'16 naar 2016/'17;3012.0;;36.0;7.0;137.0;;1.0;0.0;5.0
8158;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Rotterdam;2016/'17 naar 2017/'18;2844.0;;34.0;7.0;120.0;;1.0;0.0;4.0
8159;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Rotterdam;2017/'18 naar 2018/'19;2711.0;;22.0;18.0;118.0;;1.0;1.0;4.0
8160;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Utrecht;2003/'04 naar 2004/'05;949.0;46.0;2.0;3.0;22.0;5.0;0.0;0.0;2.0
8161;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Utrecht;2004/'05 naar 2005/'06;949.0;64.0;3.0;2.0;35.0;7.0;0.0;0.0;4.0
8162;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Utrecht;2005/'06 naar 2006/'07;943.0;44.0;2.0;1.0;23.0;5.0;0.0;0.0;2.0
8163;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Utrecht;2006/'07 naar 2007/'08;902.0;39.0;8.0;3.0;21.0;4.0;1.0;0.0;2.0
8164;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Utrecht;2007/'08 naar 2008/'09;867.0;45.0;5.0;2.0;23.0;5.0;1.0;0.0;3.0
8165;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Utrecht;2008/'09 naar 2009/'10;827.0;63.0;8.0;5.0;36.0;8.0;1.0;1.0;4.0
8166;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Utrecht;2009/'10 naar 2010/'11;824.0;47.0;9.0;3.0;24.0;6.0;1.0;0.0;3.0
8167;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Utrecht;2010/'11 naar 2011/'12;808.0;;7.0;3.0;34.0;;1.0;0.0;4.0
8168;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Utrecht;2011/'12 naar 2012/'13;773.0;;2.0;6.0;36.0;;0.0;1.0;5.0
8169;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Utrecht;2012/'13 naar 2013/'14;772.0;;4.0;1.0;35.0;;1.0;0.0;5.0
8170;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Utrecht;2013/'14 naar 2014/'15;762.0;;3.0;2.0;18.0;;0.0;0.0;2.0
8171;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Utrecht;2014/'15 naar 2015/'16;740.0;;2.0;3.0;26.0;;0.0;0.0;4.0
8172;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Utrecht;2015/'16 naar 2016/'17;722.0;;6.0;2.0;30.0;;1.0;0.0;4.0
8173;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Utrecht;2016/'17 naar 2017/'18;703.0;;8.0;1.0;31.0;;1.0;0.0;4.0
8174;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Utrecht;2017/'18 naar 2018/'19;713.0;;6.0;3.0;32.0;;1.0;0.0;4.0
8175;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Regio onbekend;2003/'04 naar 2004/'05;;;;;;;;;
8176;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Regio onbekend;2004/'05 naar 2005/'06;;;;;;;;;
8177;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Regio onbekend;2005/'06 naar 2006/'07;;;;;;;;;
8178;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Regio onbekend;2006/'07 naar 2007/'08;;;;;;;;;
8179;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Regio onbekend;2007/'08 naar 2008/'09;;;;;;;;;
8180;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Regio onbekend;2008/'09 naar 2009/'10;;;;;;;;;
8181;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Regio onbekend;2009/'10 naar 2010/'11;;;;;;;;;
8182;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Regio onbekend;2010/'11 naar 2011/'12;;;;;;;;;
8183;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Regio onbekend;2011/'12 naar 2012/'13;;;;;;;;;
8184;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Regio onbekend;2012/'13 naar 2013/'14;;;;;;;;;
8185;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Regio onbekend;2013/'14 naar 2014/'15;;;;;;;;;
8186;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Regio onbekend;2014/'15 naar 2015/'16;;;;;;;;;
8187;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Regio onbekend;2015/'16 naar 2016/'17;;;;;;;;;
8188;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Regio onbekend;2016/'17 naar 2017/'18;;;;;;;;;
8189;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;Totaal;Schoolregio;Regio onbekend;2017/'18 naar 2018/'19;;;;;;;;;
8190;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Nederland;2003/'04 naar 2004/'05;4066.0;457.0;31.0;17.0;157.0;11.0;1.0;0.0;4.0
8191;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Nederland;2004/'05 naar 2005/'06;3509.0;394.0;28.0;12.0;144.0;11.0;1.0;0.0;4.0
8192;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Nederland;2005/'06 naar 2006/'07;3034.0;310.0;37.0;9.0;120.0;10.0;1.0;0.0;4.0
8193;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Nederland;2006/'07 naar 2007/'08;2603.0;239.0;28.0;5.0;104.0;9.0;1.0;0.0;4.0
8194;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Nederland;2007/'08 naar 2008/'09;2295.0;215.0;30.0;6.0;111.0;9.0;1.0;0.0;5.0
8195;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Nederland;2008/'09 naar 2009/'10;2131.0;204.0;24.0;6.0;87.0;10.0;1.0;0.0;4.0
8196;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Nederland;2009/'10 naar 2010/'11;2019.0;211.0;21.0;7.0;78.0;10.0;1.0;0.0;4.0
8197;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Nederland;2010/'11 naar 2011/'12;1935.0;;10.0;6.0;92.0;;1.0;0.0;5.0
8198;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Nederland;2011/'12 naar 2012/'13;1866.0;;11.0;8.0;80.0;;1.0;0.0;4.0
8199;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Nederland;2012/'13 naar 2013/'14;1704.0;;14.0;7.0;68.0;;1.0;0.0;4.0
8200;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Nederland;2013/'14 naar 2014/'15;1571.0;;14.0;10.0;76.0;;1.0;1.0;5.0
8201;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Nederland;2014/'15 naar 2015/'16;1393.0;;20.0;4.0;57.0;;1.0;0.0;4.0
8202;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Nederland;2015/'16 naar 2016/'17;1205.0;;17.0;2.0;56.0;;1.0;0.0;5.0
8203;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Nederland;2016/'17 naar 2017/'18;1038.0;;13.0;2.0;46.0;;1.0;0.0;4.0
8204;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Nederland;2017/'18 naar 2018/'19;977.0;;9.0;3.0;53.0;;1.0;0.0;5.0
8205;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Vier grote gemeenten (G4);2003/'04 naar 2004/'05;1898.0;227.0;10.0;8.0;65.0;12.0;1.0;0.0;3.0
8206;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Vier grote gemeenten (G4);2004/'05 naar 2005/'06;1584.0;226.0;9.0;6.0;72.0;14.0;1.0;0.0;5.0
8207;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Vier grote gemeenten (G4);2005/'06 naar 2006/'07;1359.0;153.0;9.0;3.0;54.0;11.0;1.0;0.0;4.0
8208;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Vier grote gemeenten (G4);2006/'07 naar 2007/'08;1136.0;109.0;10.0;0.0;44.0;10.0;1.0;0.0;4.0
8209;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Vier grote gemeenten (G4);2007/'08 naar 2008/'09;1029.0;92.0;12.0;2.0;43.0;9.0;1.0;0.0;4.0
8210;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Vier grote gemeenten (G4);2008/'09 naar 2009/'10;983.0;86.0;7.0;2.0;37.0;9.0;1.0;0.0;4.0
8211;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Vier grote gemeenten (G4);2009/'10 naar 2010/'11;960.0;94.0;8.0;4.0;28.0;10.0;1.0;0.0;3.0
8212;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Vier grote gemeenten (G4);2010/'11 naar 2011/'12;929.0;;2.0;0.0;33.0;;0.0;0.0;4.0
8213;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Vier grote gemeenten (G4);2011/'12 naar 2012/'13;917.0;;3.0;5.0;39.0;;0.0;1.0;4.0
8214;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Vier grote gemeenten (G4);2012/'13 naar 2013/'14;868.0;;3.0;4.0;31.0;;0.0;0.0;4.0
8215;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Vier grote gemeenten (G4);2013/'14 naar 2014/'15;789.0;;2.0;5.0;29.0;;0.0;1.0;4.0
8216;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Vier grote gemeenten (G4);2014/'15 naar 2015/'16;700.0;;6.0;1.0;29.0;;1.0;0.0;4.0
8217;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Vier grote gemeenten (G4);2015/'16 naar 2016/'17;600.0;;6.0;1.0;27.0;;1.0;0.0;5.0
8218;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Vier grote gemeenten (G4);2016/'17 naar 2017/'18;496.0;;6.0;0.0;15.0;;1.0;0.0;3.0
8219;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Vier grote gemeenten (G4);2017/'18 naar 2018/'19;454.0;;2.0;0.0;23.0;;0.0;0.0;5.0
8220;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Gemeenten >= 100.000 inw. (exclusief G4);2003/'04 naar 2004/'05;836.0;101.0;7.0;5.0;48.0;12.0;1.0;1.0;6.0
8221;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Gemeenten >= 100.000 inw. (exclusief G4);2004/'05 naar 2005/'06;731.0;48.0;3.0;1.0;23.0;7.0;0.0;0.0;3.0
8222;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Gemeenten >= 100.000 inw. (exclusief G4);2005/'06 naar 2006/'07;604.0;62.0;10.0;4.0;27.0;10.0;2.0;1.0;4.0
8223;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Gemeenten >= 100.000 inw. (exclusief G4);2006/'07 naar 2007/'08;560.0;53.0;5.0;3.0;19.0;9.0;1.0;1.0;3.0
8224;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Gemeenten >= 100.000 inw. (exclusief G4);2007/'08 naar 2008/'09;507.0;39.0;4.0;1.0;19.0;8.0;1.0;0.0;4.0
8225;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Gemeenten >= 100.000 inw. (exclusief G4);2008/'09 naar 2009/'10;475.0;49.0;6.0;1.0;16.0;10.0;1.0;0.0;3.0
8226;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Gemeenten >= 100.000 inw. (exclusief G4);2009/'10 naar 2010/'11;439.0;48.0;3.0;2.0;15.0;11.0;1.0;0.0;3.0
8227;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Gemeenten >= 100.000 inw. (exclusief G4);2010/'11 naar 2011/'12;410.0;;3.0;3.0;20.0;;1.0;1.0;5.0
8228;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Gemeenten >= 100.000 inw. (exclusief G4);2011/'12 naar 2012/'13;365.0;;4.0;0.0;16.0;;1.0;0.0;4.0
8229;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Gemeenten >= 100.000 inw. (exclusief G4);2012/'13 naar 2013/'14;330.0;;4.0;1.0;10.0;;1.0;0.0;3.0
8230;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Gemeenten >= 100.000 inw. (exclusief G4);2013/'14 naar 2014/'15;321.0;;6.0;2.0;17.0;;2.0;1.0;5.0
8231;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Gemeenten >= 100.000 inw. (exclusief G4);2014/'15 naar 2015/'16;313.0;;6.0;2.0;13.0;;2.0;1.0;4.0
8232;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Gemeenten >= 100.000 inw. (exclusief G4);2015/'16 naar 2016/'17;281.0;;4.0;0.0;13.0;;1.0;0.0;5.0
8233;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Gemeenten >= 100.000 inw. (exclusief G4);2016/'17 naar 2017/'18;244.0;;4.0;0.0;16.0;;2.0;0.0;7.0
8234;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Gemeenten >= 100.000 inw. (exclusief G4);2017/'18 naar 2018/'19;225.0;;2.0;3.0;10.0;;1.0;1.0;4.0
8235;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Gemeenten < 100.000 inwoners;2003/'04 naar 2004/'05;1261.0;119.0;14.0;4.0;43.0;9.0;1.0;0.0;3.0
8236;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Gemeenten < 100.000 inwoners;2004/'05 naar 2005/'06;1154.0;116.0;15.0;5.0;47.0;10.0;1.0;0.0;4.0
8237;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Gemeenten < 100.000 inwoners;2005/'06 naar 2006/'07;1036.0;85.0;17.0;2.0;39.0;8.0;2.0;0.0;4.0
8238;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Gemeenten < 100.000 inwoners;2006/'07 naar 2007/'08;894.0;77.0;13.0;2.0;41.0;9.0;1.0;0.0;5.0
8239;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Gemeenten < 100.000 inwoners;2007/'08 naar 2008/'09;747.0;81.0;13.0;3.0;49.0;11.0;2.0;0.0;7.0
8240;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Gemeenten < 100.000 inwoners;2008/'09 naar 2009/'10;664.0;68.0;11.0;2.0;34.0;10.0;2.0;0.0;5.0
8241;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Gemeenten < 100.000 inwoners;2009/'10 naar 2010/'11;616.0;69.0;10.0;1.0;35.0;11.0;2.0;0.0;6.0
8242;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Gemeenten < 100.000 inwoners;2010/'11 naar 2011/'12;593.0;;5.0;3.0;39.0;;1.0;1.0;7.0
8243;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Gemeenten < 100.000 inwoners;2011/'12 naar 2012/'13;580.0;;4.0;3.0;25.0;;1.0;1.0;4.0
8244;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Gemeenten < 100.000 inwoners;2012/'13 naar 2013/'14;505.0;;7.0;2.0;27.0;;1.0;0.0;5.0
8245;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Gemeenten < 100.000 inwoners;2013/'14 naar 2014/'15;460.0;;6.0;3.0;30.0;;1.0;1.0;7.0
8246;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Gemeenten < 100.000 inwoners;2014/'15 naar 2015/'16;371.0;;7.0;1.0;15.0;;2.0;0.0;4.0
8247;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Gemeenten < 100.000 inwoners;2015/'16 naar 2016/'17;315.0;;7.0;1.0;13.0;;2.0;0.0;4.0
8248;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Gemeenten < 100.000 inwoners;2016/'17 naar 2017/'18;293.0;;3.0;2.0;15.0;;1.0;1.0;5.0
8249;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Gemeenten < 100.000 inwoners;2017/'18 naar 2018/'19;291.0;;5.0;0.0;19.0;;2.0;0.0;7.0
8250;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Turkije;1e generatie migratieachtergrond;Woonregio;Noord-Nederland (LD);2003/'04 naar 2004/'05;87.0;12.0;2.0;0.0;4.0;14.0;2.0;0.0;5.0
